,Steel Hawk,Uninhabited Man,Grannys Poor,Marcia Hook,My Blaze,Buddys Mate
10-01-2023 18:34:03.853154,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.2560000000000002)"
10-01-2023 18:34:04.788014,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.2560000000000002)"
10-01-2023 18:34:05.699543,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.2560000000000002)"
10-01-2023 18:34:06.560511,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:07.449230,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:08.423950,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:09.357749,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:10.326761,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:11.347254,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:12.402985,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:13.386305,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:14.299729,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:15.199050,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:16.152880,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:17.118323,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:17.994130,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:18.940728,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:19.929720,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:20.872841,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:21.783885,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:22.634378,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:23.551133,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:24.565328,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:25.525301,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 9.780000000000001)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:26.517982,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:27.460013,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.3)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:28.426283,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:29.379821,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:30.302455,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:31.203221,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:32.169074,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:33.141028,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:34.098728,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:35.073910,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:35.956550,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:36.874592,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:37.786074,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.257894736842105)","(6.0, 12.5, 7.714285714285714)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:38.643525,"(13.0, 32.0, 28.125)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:39.570735,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:40.549469,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:41.513595,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:42.442074,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:43.317979,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:44.218845,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:45.097120,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:46.021540,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:46.895993,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:47.818135,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:48.703652,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:49.586457,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:50.485184,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:51.443296,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:52.432027,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:53.385014,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.322222222222222)"
10-01-2023 18:34:54.373501,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.3609999999999998)"
10-01-2023 18:34:55.348932,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.3609999999999998)"
10-01-2023 18:34:56.312894,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.248)"
10-01-2023 18:34:57.239008,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 3.248)"
10-01-2023 18:34:58.120955,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.4, 2.9163636363636365)"
10-01-2023 18:34:59.011447,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:34:59.917839,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.4194444444444443)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:00.894835,"(13.0, 32.0, 28.9)","(5.5, 11.5, 7.779999999999999)","(6.0, 12.5, 7.714285714285714)","(2.8, 4.0, 3.2384615384615385)","(7.0, 13.0, 11.066666666666666)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:01.824565,"(13.0, 32.0, 28.9)","(5.5, 11.5, 6.925000000000001)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.2384615384615385)","(7.0, 13.0, 9.133333333333333)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:02.735298,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.76)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.2384615384615385)","(7.0, 13.0, 11.342857142857142)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:03.716738,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.76)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.2384615384615385)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:04.696503,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.76)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.196153846153846)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:05.622768,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.76)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.196153846153846)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:06.556797,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.76)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.196153846153846)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:07.486906,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.76)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.196153846153846)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:08.415177,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.76)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.196153846153846)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:09.389919,"(13.0, 32.0, 28.9)","(5.5, 10.0, 8.16)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:10.301972,"(13.0, 32.0, 28.9)","(5.5, 11.5, 6.925000000000001)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:11.221579,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:12.201249,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:13.158422,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:14.015124,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:14.906249,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:15.869478,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:16.844170,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:17.772492,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:18.698904,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:19.567630,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:20.516369,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:21.418110,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:22.273787,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:23.217240,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:24.146395,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:25.057331,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:25.890303,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:26.785258,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:27.714065,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:28.613564,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:29.551115,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:30.562776,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:31.597643,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:32.539932,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:33.435422,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.2)","(6.0, 12.5, 7.0)","(2.8, 4.0, 3.5023809523809524)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.897692307692308)"
10-01-2023 18:35:34.318414,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.2)","(6.0, 12.5, 8.375)","(2.8, 4.0, 3.2928571428571427)","(7.0, 13.0, 10.2)","(2.6, 3.0, 2.9355555555555557)"
10-01-2023 18:35:35.234470,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 7.423076923076923)","(2.8, 4.0, 3.2928571428571427)","(7.0, 13.0, 10.2)","(2.6, 3.4, 2.9355555555555557)"
10-01-2023 18:35:36.140054,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 10.071428571428571)","(2.8, 4.0, 3.2928571428571427)","(7.0, 13.0, 10.2)","(2.6, 3.4, 2.9355555555555557)"
10-01-2023 18:35:37.053692,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 8.3125)","(2.8, 4.0, 3.2928571428571427)","(7.0, 13.0, 10.2)","(2.6, 3.4, 2.756923076923077)"
10-01-2023 18:35:37.970526,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.7)","(6.0, 12.5, 7.7857142857142865)","(2.8, 4.0, 3.196153846153846)","(7.0, 13.0, 10.2)","(2.6, 3.4, 2.756923076923077)"
10-01-2023 18:35:38.931176,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.4)","(6.0, 12.5, 7.083333333333333)","(2.8, 4.0, 3.385294117647059)","(7.0, 13.0, 10.2)","(2.6, 3.4, 2.756923076923077)"
10-01-2023 18:35:39.835941,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.4)","(6.0, 12.5, 8.4375)","(2.8, 4.0, 3.385294117647059)","(7.0, 13.0, 10.2)","(2.6, 3.4, 2.756923076923077)"
10-01-2023 18:35:40.697490,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.4)","(6.0, 12.5, 8.4375)","(2.8, 4.0, 3.582)","(7.0, 13.0, 10.2)","(2.6, 3.4, 2.756923076923077)"
10-01-2023 18:35:41.665902,"(13.0, 32.0, 28.9)","(5.5, 11.0, 8.369230769230768)","(6.0, 12.5, 7.5)","(2.8, 4.0, 3.582)","(7.0, 13.0, 10.2)","(2.6, 3.4, 2.971578947368421)"
10-01-2023 18:35:42.634348,"(13.0, 32.0, 28.9)","(5.5, 11.0, 7.2666666666666675)","(6.0, 12.5, 8.3125)","(2.8, 4.0, 3.582)","(7.0, 13.0, 10.2)","(2.6, 3.4, 2.971578947368421)"
