,Nakula Nz,Rock Supreme,Fortes In Fide,Major Mischief,Rosarito,Chal Be Nz,Devouged,Magicol Ideal Nz,Jingles Bromac Nz,Motu Cullen Nz
10-01-2023 15:34:08.659769,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 46.0)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:10.095888,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 46.0)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:11.548320,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 46.0)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:13.029558,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:14.513496,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:15.948337,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:17.319506,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:18.668956,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:20.054044,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:21.514708,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:22.995516,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:24.489936,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:25.991321,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:27.510785,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:29.000785,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:30.484057,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:32.020624,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:33.513932,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 9.0, 7.36)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:35.015735,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.32)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:36.520094,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.2)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:37.977970,"(2.3, 99999, 99990)","(8.0, 12.0, 10.266666666666667)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.266666666666667)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:39.474891,"(2.3, 99999, 99990)","(8.0, 12.0, 10.7)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.45)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:40.964089,"(2.3, 99999, 99990)","(8.0, 12.0, 10.7)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.533333333333333)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:42.488375,"(2.35, 99999, 99990)","(8.0, 12.0, 10.7)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.533333333333333)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:44.163208,"(2.35, 99999, 99990)","(8.0, 12.0, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.45)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:45.775767,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.533333333333333)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:47.318206,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.533333333333333)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:48.782468,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.533333333333333)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:50.196709,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.533333333333333)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:51.565487,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.533333333333333)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:53.090187,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.533333333333333)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:54.605465,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.45)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:56.094448,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.45)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:57.637910,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.45)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:34:59.077560,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:00.586508,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:02.113497,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:03.680757,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:05.178236,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:06.703041,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:08.210063,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:09.758901,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:11.276371,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:12.784751,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.6000000000000005)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:14.327254,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.8, 7.699999999999999)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:15.872710,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:17.453609,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:19.010681,"(2.35, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:20.559448,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:22.099617,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:23.631610,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:25.073560,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:26.570621,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:28.116666,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:29.629308,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:31.162017,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:32.715335,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:34.319320,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:35.869319,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:37.705856,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:39.395722,"(2.4, 99999, 99990)","(8.0, 12.5, 10.95)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:41.076357,"(2.4, 99999, 99990)","(8.0, 12.5, 9.872727272727273)","(26.0, 48.0, 38.5)","(5.5, 8.4, 7.85)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:42.794431,"(2.4, 99999, 99990)","(8.0, 12.0, 9.872727272727273)","(26.0, 48.0, 38.5)","(5.5, 8.2, 7.7)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:44.445517,"(2.4, 99999, 99990)","(8.0, 12.0, 9.872727272727273)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.6)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:46.046988,"(2.4, 99999, 99990)","(8.0, 12.0, 9.872727272727273)","(26.0, 48.0, 38.5)","(5.5, 8.4, 8.0)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:47.646450,"(2.4, 99999, 99990)","(8.0, 12.0, 9.872727272727273)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.88)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:49.255914,"(2.4, 99999, 99990)","(8.0, 12.0, 9.872727272727273)","(26.0, 48.0, 38.5)","(5.5, 8.6, 8.0)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:50.772844,"(2.4, 99999, 99990)","(8.0, 12.0, 9.872727272727273)","(26.0, 48.0, 38.5)","(5.5, 8.4, 8.15)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:52.368528,"(2.4, 99999, 99990)","(8.0, 12.0, 10.466666666666667)","(26.0, 48.0, 38.5)","(5.5, 8.6, 7.64)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:53.951523,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.2, 7.4461538461538455)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:55.527891,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.2, 7.7)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:57.094177,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.7)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:35:58.806331,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.7)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 32.4)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:00.526705,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.7)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 36.2)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:02.234261,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.7)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 36.54545454545455)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:04.131481,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.7)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.2)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:06.506241,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.7)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 35.75)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
