,Bedford Estate,Never Dance,Skinny Dip,Attrition,Brazen Kingdom,Cryptic Clue,Hurricane Ketut,Memphis Shadow,Mirroring,Think Rock,Normandy Belle
11-01-2023 15:06:47.735941,"(17.0, 21.0, 20.1)","(26.0, 42.0, 41.48148148148148)","(19.0, 24.0, 23.879518072289155)","(3.0, 3.45, 3.444894026974952)","(3.6, 4.1, 4.078781038374718)","(31.0, 40.0, 38.295081967213115)","(11.0, 13.5, 13.305555555555555)","(8.0, 10.5, 10.461538461538462)","(21.0, 32.0, 31.352941176470587)","(31.0, 36.0, 34.008391608391605)","(11.0, 13.5, 13.275280898876405)"
11-01-2023 15:06:49.333663,"(17.0, 21.0, 19.8)","(31.0, 42.0, 41.48148148148148)","(19.0, 24.0, 23.814814814814813)","(3.0, 3.45, 3.4434701492537316)","(3.6, 4.1, 4.078781038374718)","(31.0, 40.0, 38.295081967213115)","(10.0, 13.5, 13.305555555555555)","(8.0, 10.5, 10.461538461538462)","(21.0, 32.0, 31.703703703703702)","(31.0, 36.0, 34.09879839786382)","(11.0, 13.5, 13.281420765027322)"
11-01-2023 15:06:51.155486,"(17.0, 21.0, 19.8)","(31.0, 42.0, 41.48148148148148)","(19.0, 24.0, 23.93617021276596)","(3.0, 3.45, 3.4434701492537316)","(3.6, 4.1, 4.078781038374718)","(31.0, 40.0, 37.743589743589745)","(10.0, 13.5, 13.305555555555555)","(8.0, 10.5, 10.461538461538462)","(21.0, 32.0, 31.703703703703702)","(31.0, 36.0, 34.086021505376344)","(11.0, 13.5, 13.281420765027322)"
11-01-2023 15:06:52.792623,"(17.0, 21.0, 19.583333333333332)","(31.0, 42.0, 41.48148148148148)","(19.0, 24.0, 23.93617021276596)","(3.0, 3.45, 3.4434701492537316)","(3.6, 4.1, 4.078781038374718)","(31.0, 38.0, 37.743589743589745)","(10.0, 13.5, 13.305555555555555)","(8.0, 10.5, 10.461538461538462)","(21.0, 32.0, 31.703703703703702)","(31.0, 36.0, 34.086021505376344)","(11.0, 13.5, 13.281420765027322)"
11-01-2023 15:06:54.643565,"(17.0, 20.0, 19.583333333333332)","(31.0, 42.0, 41.48148148148148)","(19.0, 24.0, 23.857142857142858)","(3.0, 3.45, 3.4430683918669134)","(3.6, 4.1, 4.078781038374718)","(31.0, 38.0, 37.743589743589745)","(10.0, 13.5, 13.305555555555555)","(8.0, 10.5, 10.461538461538462)","(21.0, 32.0, 31.703703703703702)","(31.0, 36.0, 34.035862068965514)","(11.0, 13.5, 13.281420765027322)"
11-01-2023 15:06:56.039751,"(17.0, 20.0, 19.583333333333332)","(31.0, 42.0, 41.48148148148148)","(19.0, 24.0, 23.857142857142858)","(3.0, 3.45, 3.4430683918669134)","(3.6, 4.1, 4.080974477958236)","(31.0, 38.0, 37.743589743589745)","(10.0, 13.5, 13.305555555555555)","(8.0, 10.5, 10.461538461538462)","(21.0, 32.0, 31.703703703703702)","(31.0, 36.0, 34.035862068965514)","(11.0, 13.5, 13.281420765027322)"
11-01-2023 15:06:57.627661,"(17.0, 20.0, 19.094827586206897)","(31.0, 42.0, 41.48148148148148)","(19.0, 24.0, 23.857142857142858)","(3.0, 3.45, 3.4430683918669134)","(3.6, 4.1, 4.085910652920962)","(31.0, 38.0, 37.743589743589745)","(10.0, 13.5, 13.340909090909092)","(8.0, 10.5, 10.461538461538462)","(21.0, 32.0, 31.703703703703702)","(31.0, 36.0, 34.022346368715084)","(11.0, 13.5, 13.281420765027322)"
11-01-2023 15:06:59.264312,"(17.0, 19.5, 19.03921568627451)","(31.0, 42.0, 41.48148148148148)","(19.0, 24.0, 23.857142857142858)","(3.0, 3.45, 3.4430683918669134)","(3.6, 4.1, 4.085910652920962)","(31.0, 38.0, 37.743589743589745)","(10.0, 13.5, 13.340909090909092)","(8.0, 10.5, 10.461538461538462)","(21.0, 32.0, 31.703703703703702)","(31.0, 36.0, 34.022346368715084)","(11.0, 13.5, 13.281420765027322)"
11-01-2023 15:07:00.716481,"(17.0, 19.5, 19.03921568627451)","(31.0, 42.0, 41.54838709677419)","(19.0, 24.0, 22.733333333333334)","(3.0, 3.45, 3.4503906250000003)","(3.6, 4.1, 4.085090909090908)","(31.0, 38.0, 37.6)","(10.0, 13.5, 13.25)","(8.0, 10.5, 10.461538461538462)","(21.0, 32.0, 31.916666666666668)","(31.0, 36.0, 34.022346368715084)","(11.0, 13.5, 13.281420765027322)"
11-01-2023 15:07:02.263563,"(17.0, 19.5, 19.03921568627451)","(31.0, 42.0, 41.54838709677419)","(19.0, 23.0, 22.733333333333334)","(3.0, 3.5, 3.4503984063745023)","(3.6, 4.1, 4.083162217659138)","(31.0, 38.0, 37.6)","(10.0, 13.5, 13.181818181818182)","(8.0, 10.5, 10.46)","(21.0, 32.0, 31.916666666666668)","(31.0, 36.0, 34.022346368715084)","(11.0, 13.5, 13.275280898876405)"
11-01-2023 15:07:03.760322,"(17.0, 19.5, 19.42105263157895)","(31.0, 42.0, 41.54838709677419)","(19.0, 23.0, 23.25)","(3.0, 3.5, 3.4503984063745023)","(3.6, 4.1, 4.083162217659138)","(31.0, 38.0, 37.6)","(10.0, 13.5, 13.181818181818182)","(8.0, 10.5, 10.46)","(21.0, 32.0, 32.38095238095238)","(31.0, 36.0, 34.022346368715084)","(11.0, 13.5, 13.275280898876405)"
11-01-2023 15:07:05.259914,"(17.0, 19.5, 19.195652173913043)","(31.0, 42.0, 41.54838709677419)","(19.0, 24.0, 23.11111111111111)","(3.0, 3.5, 3.4503984063745023)","(3.6, 4.1, 4.089327146171693)","(31.0, 38.0, 37.6)","(10.0, 13.5, 13.181818181818182)","(8.0, 10.5, 10.46)","(21.0, 34.0, 32.57142857142857)","(31.0, 36.0, 34.022346368715084)","(11.0, 13.5, 13.275280898876405)"
11-01-2023 15:07:06.896293,"(17.0, 19.5, 19.033333333333335)","(31.0, 42.0, 42.5945945945946)","(19.0, 24.0, 23.11111111111111)","(3.0, 3.5, 3.4503984063745023)","(3.6, 4.1, 4.070772058823529)","(31.0, 38.0, 37.6)","(10.0, 13.5, 13.181818181818182)","(8.0, 10.5, 10.465217391304348)","(21.0, 34.0, 32.57142857142857)","(31.0, 36.0, 34.016806722689076)","(11.0, 13.5, 13.17065868263473)"
11-01-2023 15:07:08.452500,"(17.0, 19.5, 19.033333333333335)","(31.0, 44.0, 43.310344827586206)","(19.0, 24.0, 23.11111111111111)","(3.0, 3.5, 3.448677248677249)","(3.6, 4.1, 4.070772058823529)","(31.0, 38.0, 37.6)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.465217391304348)","(21.0, 34.0, 34.666666666666664)","(31.0, 36.0, 34.016806722689076)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:10.036197,"(17.0, 19.5, 19.625)","(31.0, 44.0, 43.310344827586206)","(19.0, 24.0, 23.11111111111111)","(3.0, 3.45, 3.4460474308300397)","(3.6, 4.1, 4.070879120879121)","(31.0, 38.0, 37.5609756097561)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.465217391304348)","(21.0, 36.0, 36.666666666666664)","(31.0, 36.0, 34.016806722689076)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:11.513467,"(17.0, 20.0, 19.625)","(31.0, 44.0, 43.310344827586206)","(19.0, 24.0, 23.11111111111111)","(3.0, 3.45, 3.4460474308300397)","(3.6, 4.1, 4.070879120879121)","(31.0, 38.0, 37.5609756097561)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.465217391304348)","(21.0, 38.0, 36.24)","(31.0, 36.0, 34.016806722689076)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:12.940624,"(17.0, 19.5, 19.4)","(31.0, 44.0, 43.55555555555556)","(19.0, 24.0, 23.11111111111111)","(3.0, 3.45, 3.4460474308300397)","(3.6, 4.1, 4.070879120879121)","(31.0, 38.0, 37.5609756097561)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.465217391304348)","(21.0, 38.0, 37.111111111111114)","(31.0, 36.0, 34.016806722689076)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:14.363376,"(17.0, 19.5, 19.285714285714285)","(31.0, 44.0, 43.52)","(19.0, 24.0, 22.59259259259259)","(3.0, 3.45, 3.44824016563147)","(3.6, 4.1, 4.072067039106145)","(31.0, 38.0, 37.5609756097561)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.465217391304348)","(21.0, 38.0, 39.333333333333336)","(31.0, 36.0, 34.01123595505618)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:16.278423,"(17.0, 19.5, 19.384615384615383)","(31.0, 44.0, 43.52)","(19.0, 24.0, 22.59259259259259)","(3.0, 3.45, 3.4492600422832984)","(3.6, 4.1, 4.072067039106145)","(31.0, 38.0, 37.5609756097561)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.465217391304348)","(21.0, 42.0, 38.857142857142854)","(31.0, 36.0, 34.01123595505618)","(11.0, 13.5, 13.13276836158192)"
11-01-2023 15:07:17.936269,"(17.0, 19.5, 19.384615384615383)","(31.0, 44.0, 43.52)","(19.0, 24.0, 22.59259259259259)","(3.0, 3.45, 3.4492600422832984)","(3.6, 4.1, 4.07508038585209)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.465217391304348)","(21.0, 42.0, 38.480000000000004)","(31.0, 36.0, 34.01123595505618)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:19.544299,"(17.0, 19.5, 19.384615384615383)","(31.0, 44.0, 43.52)","(19.0, 24.0, 22.59259259259259)","(3.0, 3.45, 3.4493816254416965)","(3.6, 4.1, 4.099072356215213)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.465217391304348)","(21.0, 42.0, 38.0)","(31.0, 36.0, 33.130434782608695)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:20.920580,"(17.0, 19.5, 19.43617021276596)","(31.0, 44.0, 43.52)","(19.0, 24.0, 22.59259259259259)","(3.0, 3.45, 3.4493816254416965)","(3.6, 4.1, 4.096043165467625)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.411538461538461)","(21.0, 42.0, 37.0)","(31.0, 34.0, 32.35294117647059)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:22.249362,"(17.0, 19.5, 19.43617021276596)","(31.0, 44.0, 42.51428571428571)","(19.0, 24.0, 22.59259259259259)","(3.0, 3.45, 3.4493816254416965)","(3.6, 4.1, 4.096043165467625)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.347826086956522)","(8.0, 10.5, 10.411538461538461)","(21.0, 42.0, 40.421052631578945)","(31.0, 34.0, 32.37837837837838)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:23.627949,"(17.0, 19.5, 18.954545454545453)","(31.0, 44.0, 43.285714285714285)","(19.0, 24.0, 22.59259259259259)","(3.0, 3.45, 3.4493816254416965)","(3.6, 4.1, 4.088030888030888)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.266666666666667)","(8.0, 10.5, 10.434959349593496)","(21.0, 42.0, 40.421052631578945)","(31.0, 34.0, 31.57894736842105)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:25.147194,"(17.0, 19.0, 18.86842105263158)","(31.0, 44.0, 43.285714285714285)","(19.0, 24.0, 22.59259259259259)","(3.0, 3.45, 3.4504968383017163)","(3.6, 4.1, 4.087385019710906)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.266666666666667)","(8.0, 10.5, 10.437007874015748)","(21.0, 42.0, 40.125)","(31.0, 32.0, 31.529411764705884)","(11.0, 13.5, 13.168571428571429)"
11-01-2023 15:07:26.700525,"(17.0, 19.0, 18.865384615384617)","(31.0, 44.0, 43.285714285714285)","(19.0, 24.0, 22.32)","(3.0, 3.5, 3.4411634756995584)","(3.6, 4.1, 4.08772378516624)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469298245614034)","(21.0, 42.0, 40.125)","(31.0, 32.0, 31.384615384615383)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:28.171037,"(17.0, 19.0, 19.19047619047619)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.285714285714285)","(3.0, 3.45, 3.43936170212766)","(3.6, 4.1, 4.08772378516624)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469298245614034)","(21.0, 42.0, 40.333333333333336)","(31.0, 32.0, 31.0)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:29.635136,"(17.0, 20.0, 19.73015873015873)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.285714285714285)","(3.0, 3.45, 3.43936170212766)","(3.6, 4.1, 4.09346016646849)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469298245614034)","(21.0, 42.0, 39.857142857142854)","(31.0, 32.0, 30.65)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:31.067079,"(17.0, 20.0, 19.467391304347824)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.285714285714285)","(3.0, 3.45, 3.4381443298969074)","(3.6, 4.1, 4.09346016646849)","(31.0, 38.0, 37.55)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469298245614034)","(21.0, 42.0, 39.857142857142854)","(31.0, 32.0, 30.65)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:32.460582,"(17.0, 19.5, 19.467391304347824)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.32)","(3.0, 3.45, 3.4381443298969074)","(3.6, 4.1, 4.0919298245614035)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469298245614034)","(21.0, 42.0, 39.857142857142854)","(31.0, 32.0, 30.65)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:33.888769,"(17.0, 19.5, 19.37878787878788)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.32)","(3.0, 3.45, 3.4381443298969074)","(3.6, 4.1, 4.0919298245614035)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.470338983050848)","(21.0, 42.0, 39.857142857142854)","(31.0, 32.0, 30.03448275862069)","(11.0, 13.5, 13.168571428571429)"
11-01-2023 15:07:35.314227,"(17.0, 19.0, 18.61111111111111)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.32)","(3.0, 3.45, 3.4377876106194694)","(3.6, 4.1, 4.0919298245614035)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469298245614034)","(21.0, 42.0, 39.857142857142854)","(31.0, 32.0, 29.285714285714285)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:36.892704,"(17.0, 19.5, 19.444444444444443)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.32)","(3.0, 3.45, 3.4377876106194694)","(3.6, 4.1, 4.0919298245614035)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469298245614034)","(21.0, 42.0, 39.857142857142854)","(31.0, 30.0, 29.285714285714285)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:38.426852,"(17.0, 19.5, 18.8953488372093)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.32)","(3.0, 3.45, 3.4377876106194694)","(3.6, 4.1, 4.09346016646849)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469827586206897)","(21.0, 42.0, 38.11764705882353)","(31.0, 30.0, 29.428571428571427)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:40.564589,"(17.0, 19.5, 18.9)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.32)","(3.0, 3.45, 3.438403361344538)","(3.6, 4.1, 4.09346016646849)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469827586206897)","(21.0, 40.0, 38.11764705882353)","(31.0, 32.0, 29.428571428571427)","(11.0, 13.5, 13.158823529411764)"
11-01-2023 15:07:42.789037,"(17.0, 19.0, 18.85)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.285714285714285)","(3.0, 3.45, 3.438403361344538)","(3.6, 4.1, 4.11541095890411)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.421259842519685)","(21.0, 40.0, 38.333333333333336)","(31.0, 32.0, 31.466666666666665)","(11.0, 13.0, 12.832191780821917)"
11-01-2023 15:07:44.579968,"(17.0, 19.0, 18.85)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.285714285714285)","(3.0, 3.45, 3.438403361344538)","(3.6, 4.2, 4.11595744680851)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469298245614034)","(21.0, 40.0, 37.86666666666667)","(31.0, 32.0, 31.529411764705884)","(11.0, 13.0, 12.832191780821917)"
11-01-2023 15:07:46.538615,"(17.0, 18.5, 18.392857142857142)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.285714285714285)","(3.0, 3.45, 3.4395833333333337)","(3.6, 4.2, 4.118717948717949)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.469298245614034)","(21.0, 40.0, 37.86666666666667)","(31.0, 32.0, 31.529411764705884)","(11.0, 13.0, 12.832191780821917)"
11-01-2023 15:07:48.398218,"(17.0, 18.5, 18.392857142857142)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.285714285714285)","(3.0, 3.45, 3.4395833333333337)","(3.6, 4.2, 4.118717948717949)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.31578947368421)","(8.0, 10.5, 10.445833333333333)","(21.0, 40.0, 37.86666666666667)","(31.0, 32.0, 31.529411764705884)","(11.0, 13.0, 12.832191780821917)"
11-01-2023 15:07:49.945345,"(17.0, 18.5, 18.423076923076923)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.285714285714285)","(3.0, 3.45, 3.4389078498293517)","(3.6, 4.2, 4.121339950372208)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 12.897260273972602)","(8.0, 10.5, 10.453389830508474)","(21.0, 40.0, 38.90909090909091)","(31.0, 32.0, 31.11111111111111)","(11.0, 13.0, 12.832191780821917)"
11-01-2023 15:07:51.451659,"(17.0, 18.5, 18.423076923076923)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.673076923076923)","(3.0, 3.45, 3.4364217252396165)","(3.6, 4.2, 4.121339950372208)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.0, 12.7)","(8.0, 10.5, 10.453389830508474)","(21.0, 40.0, 38.90909090909091)","(31.0, 32.0, 31.11111111111111)","(11.0, 13.0, 12.832191780821917)"
11-01-2023 15:07:53.119136,"(17.0, 18.5, 18.423076923076923)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.673076923076923)","(3.0, 3.45, 3.4364217252396165)","(3.6, 4.2, 4.121339950372208)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.0, 12.7)","(8.0, 10.5, 10.453389830508474)","(21.0, 40.0, 38.90909090909091)","(31.0, 32.0, 31.11111111111111)","(11.0, 13.0, 12.967479674796747)"
11-01-2023 15:07:54.874831,"(17.0, 18.5, 18.40740740740741)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.673076923076923)","(3.0, 3.45, 3.4363261943986823)","(3.6, 4.2, 4.160940325497288)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.0, 13.035714285714286)","(8.0, 10.5, 10.481981981981981)","(21.0, 40.0, 38.90909090909091)","(31.0, 32.0, 30.941176470588236)","(11.0, 13.0, 13.227848101265822)"
11-01-2023 15:07:56.752374,"(17.0, 19.0, 19.336734693877553)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.673076923076923)","(3.0, 3.45, 3.4363261943986823)","(3.6, 4.2, 4.157359500446031)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.045454545454545)","(8.0, 10.5, 10.528301886792454)","(21.0, 40.0, 38.90909090909091)","(31.0, 34.0, 30.682926829268293)","(11.0, 13.5, 13.236196319018404)"
11-01-2023 15:07:58.467317,"(17.0, 19.5, 19.346153846153847)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.65)","(3.0, 3.45, 3.4311881188118813)","(3.6, 4.2, 4.15693950177936)","(31.0, 38.0, 37.526315789473685)","(10.0, 13.5, 13.045454545454545)","(8.0, 11.0, 10.691358024691358)","(21.0, 40.0, 37.77777777777778)","(31.0, 34.0, 30.682926829268293)","(11.0, 13.5, 13.236196319018404)"
11-01-2023 15:08:00.323360,"(17.0, 19.5, 19.346153846153847)","(31.0, 44.0, 43.285714285714285)","(19.0, 23.0, 22.44736842105263)","(3.0, 3.45, 3.4311881188118813)","(3.6, 4.2, 4.154275427542754)","(31.0, 38.0, 37.142857142857146)","(10.0, 13.5, 12.987179487179487)","(8.0, 11.0, 10.763513513513514)","(21.0, 40.0, 38.0)","(31.0, 32.0, 31.0)","(11.0, 13.5, 13.244047619047619)"
11-01-2023 15:08:01.932499,"(17.0, 19.5, 19.214285714285715)","(31.0, 44.0, 42.875)","(19.0, 23.0, 22.322580645161292)","(3.0, 3.45, 3.431054131054131)","(3.6, 4.2, 4.145500848896435)","(31.0, 38.0, 37.142857142857146)","(10.0, 13.5, 12.803571428571429)","(8.0, 11.0, 11.25609756097561)","(21.0, 40.0, 38.0)","(31.0, 32.0, 31.333333333333332)","(11.0, 13.5, 13.244047619047619)"
11-01-2023 15:08:03.506982,"(17.0, 19.5, 19.214285714285715)","(31.0, 44.0, 43.53846153846154)","(19.0, 23.0, 22.294117647058822)","(3.0, 3.45, 3.4253703703703704)","(3.6, 4.2, 4.089220917822838)","(31.0, 38.0, 37.142857142857146)","(10.0, 13.0, 12.803571428571429)","(8.0, 11.5, 11.38888888888889)","(21.0, 40.0, 38.0)","(31.0, 32.0, 31.161290322580644)","(11.0, 13.5, 13.244047619047619)"
11-01-2023 15:08:05.023187,"(17.0, 19.5, 19.214285714285715)","(31.0, 44.0, 43.53846153846154)","(19.0, 23.0, 22.294117647058822)","(3.0, 3.45, 3.4253703703703704)","(3.6, 4.1, 4.089220917822838)","(31.0, 38.0, 37.142857142857146)","(10.0, 13.0, 12.803571428571429)","(8.0, 11.5, 11.4375)","(21.0, 40.0, 38.0)","(31.0, 32.0, 31.94871794871795)","(11.0, 13.5, 13.244047619047619)"
11-01-2023 15:08:06.591377,"(17.0, 19.5, 19.442028985507246)","(31.0, 44.0, 43.73913043478261)","(19.0, 23.0, 22.791208791208792)","(3.0, 3.45, 3.418087318087318)","(3.6, 4.1, 4.086096807415036)","(31.0, 38.0, 37.53846153846154)","(10.0, 13.0, 12.717948717948717)","(8.0, 11.5, 11.60344827586207)","(21.0, 40.0, 39.1578947368421)","(31.0, 34.0, 31.559322033898304)","(11.0, 13.5, 12.760975609756098)"
11-01-2023 15:08:08.041344,"(17.0, 19.5, 19.442028985507246)","(31.0, 44.0, 43.63636363636364)","(19.0, 23.0, 22.747252747252748)","(3.0, 3.45, 3.4193548387096775)","(3.6, 4.1, 4.098122065727699)","(31.0, 38.0, 37.5)","(10.0, 13.0, 12.765625)","(8.0, 12.0, 11.41025641025641)","(21.0, 40.0, 39.30434782608695)","(31.0, 34.0, 31.73913043478261)","(11.0, 13.0, 12.727678571428571)"
11-01-2023 15:08:09.450993,"(17.0, 19.5, 19.442857142857143)","(31.0, 44.0, 43.333333333333336)","(19.0, 23.0, 22.747252747252748)","(3.0, 3.45, 3.416901408450704)","(3.6, 4.1, 4.092152466367713)","(31.0, 38.0, 37.5)","(10.0, 13.0, 12.673469387755102)","(8.0, 12.0, 11.658333333333333)","(21.0, 40.0, 39.30434782608695)","(26.0, 32.0, 31.428571428571427)","(10.0, 13.0, 12.71161825726141)"
11-01-2023 15:08:10.821358,"(17.0, 19.5, 19.442857142857143)","(31.0, 44.0, 43.333333333333336)","(19.0, 23.0, 22.747252747252748)","(3.0, 3.45, 3.416901408450704)","(3.6, 4.1, 4.091434927697441)","(31.0, 38.0, 37.5)","(10.0, 13.0, 12.673469387755102)","(8.0, 12.0, 11.658333333333333)","(21.0, 40.0, 39.30434782608695)","(26.0, 32.0, 31.428571428571427)","(10.0, 13.0, 12.71161825726141)"
11-01-2023 15:08:12.370223,"(17.0, 19.5, 19.3135593220339)","(31.0, 44.0, 42.758620689655174)","(19.0, 23.0, 22.744444444444444)","(3.0, 3.45, 3.422003745318352)","(3.6, 4.1, 4.092473118279569)","(31.0, 38.0, 37.5)","(10.0, 13.0, 12.685185185185185)","(8.0, 12.0, 11.6328125)","(21.0, 40.0, 39.3469387755102)","(26.0, 32.0, 31.609756097560975)","(10.0, 13.0, 12.707468879668049)"
11-01-2023 15:08:14.123559,"(17.0, 19.5, 19.310344827586206)","(31.0, 44.0, 42.5)","(19.0, 23.0, 22.7)","(3.0, 3.45, 3.422003745318352)","(3.6, 4.1, 4.091221826809015)","(31.0, 38.0, 37.5)","(10.0, 13.0, 12.685185185185185)","(8.0, 12.0, 11.677083333333334)","(21.0, 40.0, 39.094339622641506)","(26.0, 32.0, 31.434782608695652)","(10.0, 13.0, 12.707468879668049)"
11-01-2023 15:08:15.699194,"(16.0, 19.5, 19.210526315789473)","(31.0, 44.0, 42.714285714285715)","(19.0, 23.0, 22.686274509803923)","(3.0, 3.45, 3.422003745318352)","(3.6, 4.1, 4.09057714958775)","(31.0, 38.0, 37.5)","(10.0, 13.0, 12.685185185185185)","(8.0, 12.0, 11.677083333333334)","(21.0, 40.0, 39.03703703703704)","(26.0, 32.0, 31.404255319148938)","(10.0, 13.0, 12.70625)"
11-01-2023 15:08:17.196371,"(16.0, 19.5, 19.210526315789473)","(31.0, 44.0, 42.714285714285715)","(19.0, 23.0, 22.686274509803923)","(3.0, 3.45, 3.424045138888889)","(3.6, 4.1, 4.09057714958775)","(31.0, 38.0, 37.5)","(10.0, 13.0, 12.685185185185185)","(8.0, 12.0, 11.677083333333334)","(21.0, 40.0, 39.03703703703704)","(26.0, 32.0, 31.404255319148938)","(10.0, 13.0, 12.698717948717949)"
11-01-2023 15:08:18.697117,"(16.0, 19.5, 19.210526315789473)","(31.0, 44.0, 42.714285714285715)","(19.0, 23.0, 22.686274509803923)","(3.0, 3.45, 3.4241289198606273)","(3.6, 4.1, 4.0899415204678355)","(31.0, 38.0, 37.38461538461539)","(10.0, 13.0, 12.658730158730158)","(8.0, 12.0, 11.677083333333334)","(21.0, 40.0, 37.86363636363637)","(26.0, 32.0, 31.333333333333332)","(10.0, 13.0, 12.698717948717949)"
