,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:08:24.590937,"(6.5, 9.0, 8.7)","(10.0, 99999, 99990)","(5.0, 8.0, 7.7749999999999995)","(7.0, 9.0, 8.728662420382165)","(14.0, 16.0, 15.934782608695652)","(18.0, 26.0, 25.53125)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 92.5)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 28.0)","(7.0, 9.2, 8.844444444444445)","(41.0, 80.0, 70.0)"
08-01-2023 16:08:25.963388,"(6.5, 9.0, 8.76)","(10.0, 99999, 99990)","(5.0, 8.0, 7.7749999999999995)","(7.0, 9.0, 8.728662420382165)","(14.0, 16.0, 15.934782608695652)","(18.0, 26.0, 25.53125)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 92.5)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 28.0)","(7.0, 9.2, 8.844444444444445)","(41.0, 75.0, 70.0)"
08-01-2023 16:08:27.372575,"(6.5, 9.0, 8.76)","(10.0, 99999, 99990)","(5.0, 8.0, 9.052173913043479)","(7.0, 9.0, 8.7578125)","(14.0, 16.0, 15.934782608695652)","(18.0, 26.0, 25.53125)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 110.76923076923077)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 28.0)","(7.0, 9.0, 8.775)","(41.0, 75.0, 70.0)"
08-01-2023 16:08:28.769977,"(6.5, 9.0, 8.76)","(10.0, 99999, 99990)","(5.0, 9.4, 8.485714285714286)","(7.0, 8.8, 8.7578125)","(14.0, 16.0, 15.934782608695652)","(18.0, 26.0, 25.53125)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 110.76923076923077)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 28.0)","(7.0, 9.0, 8.775)","(41.0, 75.0, 70.0)"
08-01-2023 16:08:30.225795,"(6.5, 9.0, 8.6)","(10.0, 99999, 99990)","(5.0, 9.0, 8.485714285714286)","(7.0, 8.8, 8.7578125)","(14.0, 16.0, 15.934782608695652)","(18.0, 26.0, 25.53125)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 110.76923076923077)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 28.0)","(7.0, 9.0, 8.844444444444445)","(41.0, 75.0, 70.0)"
08-01-2023 16:08:31.701911,"(6.5, 9.0, 8.6)","(10.0, 99999, 99990)","(5.0, 9.0, 8.6)","(7.0, 8.8, 8.7578125)","(14.0, 16.0, 15.934782608695652)","(18.0, 26.0, 25.53125)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 110.76923076923077)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 28.0)","(7.0, 9.2, 8.844444444444445)","(41.0, 75.0, 70.0)"
08-01-2023 16:08:33.149403,"(6.5, 9.0, 8.866666666666667)","(10.0, 99999, 99990)","(5.0, 9.2, 8.422222222222222)","(7.0, 8.8, 8.708474576271186)","(14.0, 16.0, 16.4)","(18.0, 26.0, 21.555555555555557)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 28.0)","(7.0, 9.2, 8.844444444444445)","(41.0, 75.0, 66.46153846153847)"
08-01-2023 16:08:34.590178,"(6.5, 9.0, 8.866666666666667)","(10.0, 99999, 99990)","(5.0, 9.2, 8.485714285714286)","(7.0, 8.8, 8.708474576271186)","(14.0, 17.0, 16.4)","(18.0, 26.0, 22.57142857142857)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.2, 8.844444444444445)","(41.0, 75.0, 66.46153846153847)"
08-01-2023 16:08:36.022140,"(6.5, 9.0, 8.530434782608696)","(10.0, 99999, 99990)","(5.0, 9.0, 8.485714285714286)","(7.0, 8.8, 8.652244897959184)","(14.0, 17.0, 16.4)","(18.0, 26.0, 20.545454545454547)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.2, 8.844444444444445)","(41.0, 75.0, 76.18181818181819)"
08-01-2023 16:08:37.439779,"(6.5, 9.0, 8.530434782608696)","(10.0, 99999, 99990)","(5.0, 9.0, 8.55)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(18.0, 25.0, 21.11111111111111)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.2, 9.100000000000001)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:38.885871,"(6.5, 9.0, 8.530434782608696)","(10.0, 99999, 99990)","(5.0, 9.0, 8.55)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(18.0, 25.0, 21.11111111111111)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.100000000000001)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:40.343339,"(6.5, 9.0, 8.307692307692308)","(10.0, 99999, 99990)","(5.0, 9.0, 8.55)","(7.0, 9.0, 8.712280701754386)","(14.0, 17.0, 16.4)","(18.0, 25.0, 20.545454545454547)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.05)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:41.709948,"(6.5, 9.0, 8.307692307692308)","(10.0, 99999, 99990)","(5.0, 9.0, 8.810526315789474)","(7.0, 8.8, 8.712280701754386)","(14.0, 17.0, 16.4)","(18.0, 25.0, 20.545454545454547)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.05)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:43.095937,"(6.5, 9.0, 8.307692307692308)","(10.0, 99999, 99990)","(5.0, 9.0, 8.810526315789474)","(7.0, 8.8, 8.712280701754386)","(14.0, 17.0, 16.4)","(18.0, 25.0, 20.545454545454547)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.05)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:44.492714,"(6.5, 9.0, 8.28)","(10.0, 99999, 99990)","(5.0, 9.0, 8.810526315789474)","(7.0, 8.8, 8.652244897959184)","(14.0, 17.0, 16.4)","(18.0, 25.0, 20.545454545454547)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:45.856996,"(6.5, 9.0, 8.28)","(10.0, 99999, 99990)","(5.0, 9.0, 8.810526315789474)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(18.0, 25.0, 20.545454545454547)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:47.213373,"(6.5, 9.0, 8.28)","(10.0, 99999, 99990)","(5.0, 9.0, 8.810526315789474)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(18.0, 25.0, 22.0)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:48.553576,"(6.5, 9.0, 8.28)","(10.0, 99999, 99990)","(5.0, 9.0, 8.810526315789474)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(18.0, 24.0, 20.18181818181818)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:49.897957,"(6.5, 9.0, 8.28)","(10.0, 99999, 99990)","(5.0, 9.0, 8.810526315789474)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(18.0, 24.0, 20.18181818181818)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:51.306179,"(6.5, 9.0, 8.25)","(10.0, 99999, 99990)","(5.0, 9.0, 8.55)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(18.0, 24.0, 20.18181818181818)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.8, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:52.738113,"(6.5, 9.0, 8.431578947368422)","(10.0, 99999, 99990)","(5.0, 9.0, 8.55)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 24.0, 20.18181818181818)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:54.105683,"(6.5, 9.0, 8.526315789473685)","(10.0, 99999, 99990)","(5.0, 9.0, 8.55)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 24.0, 20.18181818181818)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:55.496394,"(6.5, 9.0, 8.526315789473685)","(10.0, 99999, 99990)","(5.0, 9.0, 8.2)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 24.0, 20.18181818181818)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:56.917486,"(6.5, 9.0, 8.571428571428571)","(10.0, 99999, 99990)","(5.0, 9.0, 8.2)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 24.0, 20.18181818181818)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:58.338352,"(6.5, 9.0, 8.571428571428571)","(10.0, 99999, 99990)","(5.0, 9.0, 8.548387096774194)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 24.0, 20.18181818181818)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:08:59.749088,"(6.5, 9.0, 8.571428571428571)","(10.0, 99999, 99990)","(5.0, 9.0, 8.5)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 24.0, 19.666666666666668)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:01.208397,"(6.5, 9.0, 8.571428571428571)","(10.0, 99999, 99990)","(5.0, 8.8, 8.163636363636364)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 24.0, 19.666666666666668)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:02.734931,"(6.5, 9.0, 8.571428571428571)","(10.0, 99999, 99990)","(5.0, 8.8, 8.163636363636364)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 24.0, 19.666666666666668)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:04.144627,"(6.5, 9.0, 8.571428571428571)","(10.0, 99999, 99990)","(5.0, 8.8, 8.163636363636364)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 24.0, 19.333333333333332)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 71.66666666666667)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:05.596448,"(6.5, 9.0, 8.631578947368421)","(10.0, 99999, 99990)","(5.0, 8.8, 7.953846153846154)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.4)","(19.0, 23.0, 19.333333333333332)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:07.084811,"(6.5, 9.0, 8.631578947368421)","(10.0, 99999, 99990)","(5.0, 8.8, 8.257142857142856)","(7.0, 9.0, 8.804587155963304)","(14.0, 17.0, 16.4)","(19.0, 23.0, 18.625)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:08.505059,"(6.5, 9.0, 8.631578947368421)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.804587155963304)","(14.0, 17.0, 16.4)","(19.0, 22.0, 18.625)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:09.951510,"(6.5, 9.0, 8.44)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.804587155963304)","(14.0, 17.0, 16.4)","(19.0, 22.0, 18.625)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 27.5)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:11.342232,"(6.5, 9.0, 8.44)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.804587155963304)","(14.0, 17.0, 16.4)","(19.0, 22.0, 18.25)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.2, 4.173333333333334)","(19.0, 30.0, 28.75)","(7.0, 9.8, 9.216666666666667)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:12.718524,"(6.5, 9.0, 8.44)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.804587155963304)","(14.0, 17.0, 16.4)","(19.0, 21.0, 18.25)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.2, 4.159638554216867)","(19.0, 30.0, 28.75)","(7.0, 9.8, 9.333333333333334)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:14.112775,"(6.5, 9.0, 8.44)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.723076923076924)","(14.0, 17.0, 16.4)","(19.0, 21.0, 18.0)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.3, 4.159638554216867)","(19.0, 30.0, 28.75)","(7.0, 9.8, 9.072727272727272)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:15.468211,"(6.5, 9.0, 8.44)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 8.8, 8.723076923076924)","(14.0, 17.0, 16.4)","(19.0, 21.0, 18.0)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.3, 4.159638554216867)","(19.0, 30.0, 28.75)","(7.0, 9.8, 9.072727272727272)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:16.774984,"(6.5, 9.0, 8.44)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 8.8, 8.723076923076924)","(14.0, 17.0, 16.4)","(19.0, 21.0, 18.0)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.3, 4.159638554216867)","(19.0, 30.0, 28.75)","(7.0, 9.8, 9.072727272727272)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:18.079716,"(6.5, 9.0, 8.44)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 8.8, 8.723076923076924)","(14.0, 17.0, 16.4)","(19.0, 21.0, 18.333333333333332)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.3, 4.159638554216867)","(19.0, 30.0, 28.75)","(7.0, 9.8, 9.072727272727272)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:19.445865,"(6.5, 9.0, 8.44)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 8.8, 8.723076923076924)","(14.0, 17.0, 16.4)","(19.0, 20.0, 18.333333333333332)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.3, 4.159638554216867)","(19.0, 30.0, 28.0)","(7.0, 9.8, 9.072727272727272)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:20.847754,"(6.5, 9.0, 8.44)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 8.8, 8.723076923076924)","(14.0, 17.0, 16.4)","(19.0, 20.0, 18.333333333333332)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.3, 4.159638554216867)","(19.0, 30.0, 28.0)","(7.0, 9.8, 9.4)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:22.226997,"(6.5, 9.0, 8.631578947368421)","(10.0, 99999, 99990)","(5.0, 8.6, 8.381818181818181)","(7.0, 8.8, 8.652244897959184)","(14.0, 17.0, 16.666666666666668)","(19.0, 20.0, 18.333333333333332)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.3, 4.0019607843137255)","(19.0, 30.0, 29.6)","(7.0, 9.8, 9.4)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:23.666991,"(6.5, 9.0, 8.3)","(10.0, 99999, 99990)","(5.0, 8.6, 8.381818181818181)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 16.846153846153847)","(19.0, 20.0, 18.142857142857142)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 101.15384615384616)","(3.7, 4.1, 4.013942307692307)","(19.0, 32.0, 29.6)","(7.0, 9.8, 9.4)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:25.087119,"(6.5, 9.0, 8.3)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.652244897959184)","(14.0, 17.0, 18.0)","(19.0, 22.0, 18.142857142857142)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 103.21428571428571)","(3.7, 4.1, 4.013942307692307)","(19.0, 32.0, 29.6)","(7.0, 9.8, 9.4)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:26.568957,"(6.5, 9.0, 8.3)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.652244897959184)","(14.0, 19.5, 18.0)","(19.0, 22.0, 18.142857142857142)","(14.0, 17.5, 17.045454545454547)","(51.0, 130.0, 103.21428571428571)","(3.7, 4.1, 4.013942307692307)","(19.0, 32.0, 29.6)","(7.0, 9.8, 9.4)","(41.0, 80.0, 76.18181818181819)"
08-01-2023 16:09:28.076354,"(6.5, 9.0, 8.3)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.652244897959184)","(14.0, 19.5, 18.0)","(19.0, 22.0, 18.142857142857142)","(14.0, 17.5, 17.333333333333332)","(51.0, 130.0, 103.21428571428571)","(3.7, 4.1, 4.013942307692307)","(19.0, 32.0, 27.8)","(7.0, 9.8, 9.4)","(41.0, 80.0, 73.0)"
08-01-2023 16:09:29.487338,"(6.5, 9.0, 8.416666666666666)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.651612903225805)","(14.0, 19.5, 18.142857142857142)","(19.0, 22.0, 18.142857142857142)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 103.21428571428571)","(3.7, 4.1, 4.013942307692307)","(19.0, 32.0, 27.8)","(7.0, 9.8, 9.4)","(41.0, 80.0, 73.0)"
08-01-2023 16:09:30.853672,"(6.5, 9.0, 8.416666666666666)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.651612903225805)","(14.0, 21.0, 18.142857142857142)","(19.0, 22.0, 18.142857142857142)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 103.21428571428571)","(3.7, 4.1, 4.013942307692307)","(19.0, 32.0, 27.8)","(7.0, 9.8, 9.4)","(41.0, 80.0, 73.0)"
08-01-2023 16:09:32.329367,"(6.5, 9.0, 8.416666666666666)","(10.0, 99999, 99990)","(5.0, 8.6, 8.04)","(7.0, 9.0, 8.651612903225805)","(14.0, 21.0, 18.142857142857142)","(19.0, 22.0, 18.142857142857142)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 103.21428571428571)","(3.7, 4.1, 4.013942307692307)","(19.0, 32.0, 27.8)","(7.0, 9.8, 9.4)","(41.0, 80.0, 73.0)"
08-01-2023 16:09:33.696419,"(6.5, 9.0, 8.533333333333333)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.651612903225805)","(14.0, 21.0, 18.142857142857142)","(19.0, 22.0, 18.142857142857142)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 103.21428571428571)","(3.7, 4.1, 4.013942307692307)","(19.0, 32.0, 27.8)","(7.0, 9.8, 9.4)","(41.0, 80.0, 73.0)"
08-01-2023 16:09:35.058574,"(6.5, 9.0, 8.58)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.841509433962266)","(14.0, 21.0, 17.294117647058822)","(19.0, 22.0, 21.36842105263158)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 99.44444444444444)","(3.7, 4.1, 4.009119496855346)","(19.0, 32.0, 27.8)","(7.0, 9.8, 8.83157894736842)","(41.0, 80.0, 71.5)"
08-01-2023 16:09:36.453350,"(6.5, 9.0, 8.7)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.841509433962266)","(14.0, 19.5, 17.294117647058822)","(19.0, 22.0, 21.36842105263158)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 99.44444444444444)","(3.7, 4.1, 3.9994199535962878)","(19.0, 32.0, 27.8)","(7.0, 9.0, 8.83157894736842)","(41.0, 80.0, 71.5)"
08-01-2023 16:09:37.788537,"(6.5, 9.0, 8.7)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.841509433962266)","(14.0, 19.5, 17.294117647058822)","(19.0, 22.0, 21.36842105263158)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 99.44444444444444)","(3.7, 4.1, 3.9994199535962878)","(19.0, 32.0, 27.8)","(7.0, 9.0, 8.83157894736842)","(41.0, 80.0, 71.5)"
08-01-2023 16:09:39.216032,"(6.5, 9.0, 8.7)","(10.0, 99999, 99990)","(5.0, 8.6, 7.886956521739131)","(7.0, 9.0, 8.827868852459018)","(14.0, 19.5, 17.857142857142858)","(19.0, 22.0, 22.0)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 99.44444444444444)","(3.7, 4.1, 3.9994199535962878)","(19.0, 32.0, 27.8)","(7.0, 9.0, 8.6)","(41.0, 80.0, 71.5)"
08-01-2023 16:09:40.574766,"(6.5, 9.0, 8.7)","(10.0, 99999, 99990)","(5.0, 8.8, 8.0)","(7.0, 9.0, 8.827868852459018)","(14.0, 19.0, 17.857142857142858)","(19.0, 23.0, 22.0)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 99.44444444444444)","(3.7, 4.1, 3.9994199535962878)","(19.0, 32.0, 27.8)","(7.0, 9.0, 8.56)","(41.0, 80.0, 66.57142857142857)"
08-01-2023 16:09:41.925899,"(6.5, 9.0, 8.7)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.827868852459018)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 21.727272727272727)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 99.44444444444444)","(3.7, 4.1, 3.9994199535962878)","(19.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:43.260365,"(6.5, 9.0, 8.7)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.827868852459018)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 21.727272727272727)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 99.44444444444444)","(3.7, 4.1, 3.9994199535962878)","(19.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:44.683568,"(6.5, 9.0, 8.7)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 130.0, 105.0)","(3.7, 4.1, 3.9261538461538463)","(19.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
