,Pierre Bale,Zipping Bronte,War Time Novelty,Acclaimed,Stella Girl,Blazing Arnie,Audenzia,Pandorica
10-01-2023 15:46:34.861734,"(2.4, 2.6, 2.534666666666667)","(2.45, 3.45, 3.1580000000000004)","(6.5, 8.6, 6.65)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 30.0, 23.571428571428573)","(26.0, 260.0, 119.69230769230771)"
10-01-2023 15:46:36.004999,"(2.4, 2.6, 2.534666666666667)","(2.45, 3.45, 3.2725)","(6.5, 8.6, 6.65)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 30.0, 25.0)","(26.0, 260.0, 119.69230769230771)"
10-01-2023 15:46:37.153807,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 3.3209090909090913)","(6.5, 9.6, 6.6)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 29.0, 25.0)","(26.0, 260.0, 119.69230769230771)"
10-01-2023 15:46:38.284865,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 3.3209090909090913)","(6.5, 8.4, 6.6)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 29.0, 25.0)","(26.0, 260.0, 119.69230769230771)"
10-01-2023 15:46:39.463892,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 3.3209090909090913)","(6.5, 8.4, 6.6)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 29.0, 25.0)","(26.0, 260.0, 119.69230769230771)"
10-01-2023 15:46:40.707560,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 3.3209090909090913)","(6.5, 8.4, 6.6)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 29.0, 25.0)","(26.0, 260.0, 99.05882352941177)"
10-01-2023 15:46:41.917060,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.4, 6.6)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 29.0, 25.0)","(26.0, 260.0, 99.05882352941177)"
10-01-2023 15:46:43.096542,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.4, 6.6)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 29.0, 25.0)","(26.0, 260.0, 99.05882352941177)"
10-01-2023 15:46:44.256771,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.4, 6.6)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 29.0, 25.0)","(26.0, 260.0, 99.05882352941177)"
10-01-2023 15:46:45.416744,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.4, 6.6)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 29.0, 26.142857142857142)","(26.0, 260.0, 99.05882352941177)"
10-01-2023 15:46:46.604011,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.2, 6.55)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.142857142857142)","(26.0, 260.0, 99.05882352941177)"
10-01-2023 15:46:47.703605,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.2, 6.55)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.444444444444443)","(26.0, 260.0, 99.05882352941177)"
10-01-2023 15:46:48.894112,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.2, 6.55)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 99.05882352941177)"
10-01-2023 15:46:49.974450,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.2, 6.55)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 99.05882352941177)"
10-01-2023 15:46:51.151933,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.2, 6.55)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 53.230769230769226)"
10-01-2023 15:46:52.339744,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.2, 6.55)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 53.230769230769226)"
10-01-2023 15:46:53.535552,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.2, 6.55)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 53.230769230769226)"
10-01-2023 15:46:54.621951,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.2, 6.5)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 53.230769230769226)"
10-01-2023 15:46:55.771143,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.0, 6.5)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 54.66666666666667)"
10-01-2023 15:46:57.031069,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.0, 6.5)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 53.230769230769226)"
10-01-2023 15:46:58.228939,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.45, 2.9899999999999998)","(6.5, 8.0, 6.5)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 53.230769230769226)"
10-01-2023 15:46:59.225596,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.5, 3.0374999999999996)","(6.5, 8.0, 6.5)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 53.230769230769226)"
10-01-2023 15:47:00.375325,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.5, 3.05)","(6.5, 8.0, 6.5)","(11.0, 20.0, 15.5)","(18.0, 70.0, 26.444444444444443)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 53.230769230769226)"
10-01-2023 15:47:01.564897,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.5, 3.05)","(6.5, 8.0, 6.5)","(11.0, 20.0, 15.5)","(18.0, 70.0, 27.333333333333332)","(20.0, 120.0, 45.0)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 53.230769230769226)"
10-01-2023 15:47:02.857651,"(2.4, 2.6, 2.491111111111111)","(2.45, 3.5, 3.05)","(6.5, 8.0, 6.9)","(11.0, 20.0, 16.75)","(18.0, 70.0, 43.5)","(20.0, 120.0, 67.5)","(11.0, 27.0, 26.583333333333336)","(26.0, 260.0, 78.8)"
10-01-2023 15:47:04.082087,"(2.4, 2.58, 2.54)","(2.45, 3.45, 3.389090909090909)","(6.5, 7.8, 7.0)","(11.0, 19.5, 16.333333333333332)","(18.0, 65.0, 43.5)","(20.0, 95.0, 48.333333333333336)","(11.0, 27.0, 27.5)","(26.0, 250.0, 57.55555555555556)"
10-01-2023 15:47:05.202840,"(2.4, 2.6, 2.5533333333333332)","(2.45, 3.45, 3.3542857142857145)","(6.5, 9.0, 7.0)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 43.5)","(20.0, 90.0, 57.5)","(11.0, 29.0, 27.5)","(26.0, 230.0, 57.55555555555556)"
10-01-2023 15:47:06.271841,"(2.4, 2.56, 2.526666666666667)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.4, 7.9799999999999995)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 43.5)","(20.0, 75.0, 57.5)","(11.0, 28.0, 27.53846153846154)","(26.0, 230.0, 57.55555555555556)"
10-01-2023 15:47:07.469798,"(2.4, 2.56, 2.526666666666667)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.2, 8.383333333333333)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 43.5)","(20.0, 75.0, 57.5)","(11.0, 28.0, 27.0)","(26.0, 230.0, 57.55555555555556)"
10-01-2023 15:47:08.660811,"(2.4, 2.56, 2.546666666666667)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.6, 8.383333333333333)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 43.5)","(20.0, 75.0, 57.5)","(11.0, 29.0, 27.5)","(26.0, 230.0, 123.0)"
10-01-2023 15:47:09.818116,"(2.4, 2.58, 2.5216666666666665)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.6, 8.383333333333333)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 43.5)","(20.0, 75.0, 57.5)","(11.0, 29.0, 29.5)","(26.0, 210.0, 113.0)"
10-01-2023 15:47:10.956159,"(2.4, 2.58, 2.5216666666666665)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.6, 8.383333333333333)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 31.25)","(20.0, 75.0, 57.5)","(11.0, 30.0, 25.0)","(26.0, 190.0, 88.66666666666666)"
10-01-2023 15:47:12.160464,"(2.4, 2.58, 2.5216666666666665)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.6, 8.566666666666666)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.333333333333332)","(26.0, 190.0, 88.66666666666666)"
10-01-2023 15:47:13.345823,"(2.4, 2.62, 2.55)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.8, 7.925000000000001)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 88.66666666666666)"
10-01-2023 15:47:14.565329,"(2.4, 2.6, 2.58)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.8, 8.16)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.09090909090909)","(26.0, 190.0, 90.0)"
10-01-2023 15:47:15.683561,"(2.4, 2.6, 2.5533333333333332)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.4, 8.16)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.09090909090909)","(26.0, 190.0, 90.0)"
10-01-2023 15:47:16.826963,"(2.4, 2.6, 2.5825)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.8, 8.520000000000001)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.09090909090909)","(26.0, 190.0, 90.0)"
10-01-2023 15:47:17.998752,"(2.4, 2.6, 2.5825)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.8, 8.15)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.6)","(26.0, 190.0, 90.0)"
10-01-2023 15:47:19.117694,"(2.4, 2.6, 2.5825)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.8, 8.15)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.6)","(26.0, 190.0, 90.0)"
10-01-2023 15:47:20.294117,"(2.4, 2.6, 2.52)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.8, 8.563636363636364)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.6)","(26.0, 190.0, 168.57142857142856)"
10-01-2023 15:47:21.426565,"(2.4, 2.6, 2.5766666666666667)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.8, 8.475000000000001)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 170.0)"
10-01-2023 15:47:22.662123,"(2.4, 2.6, 2.5766666666666667)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.8, 8.32)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.6)","(26.0, 190.0, 170.0)"
10-01-2023 15:47:23.904523,"(2.4, 2.6, 2.5766666666666667)","(2.45, 3.45, 3.3542857142857145)","(6.5, 8.8, 8.32)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 38.6)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.6)","(26.0, 190.0, 91.33333333333334)"
10-01-2023 15:47:25.164823,"(2.4, 2.6, 2.5766666666666667)","(2.45, 3.45, 3.125)","(6.5, 8.8, 8.360000000000001)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 50.666666666666664)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.6)","(26.0, 190.0, 91.33333333333334)"
10-01-2023 15:47:26.480795,"(2.4, 2.6, 2.5300000000000002)","(2.45, 3.45, 3.125)","(6.5, 8.8, 8.360000000000001)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 50.666666666666664)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 63.14285714285714)"
10-01-2023 15:47:27.761750,"(2.4, 2.6, 2.466666666666667)","(2.45, 3.45, 3.390909090909091)","(6.5, 8.8, 8.360000000000001)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 50.666666666666664)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 60.5)"
10-01-2023 15:47:29.201925,"(2.4, 2.62, 2.58)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.8, 8.57777777777778)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 47.0)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 78.0)"
10-01-2023 15:47:30.454545,"(2.4, 2.6, 2.58)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.8, 8.57777777777778)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 100.9090909090909)"
10-01-2023 15:47:31.588567,"(2.4, 2.6, 2.58)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.8, 8.57777777777778)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 143.33333333333331)"
10-01-2023 15:47:32.721388,"(2.4, 2.6, 2.555)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.8, 8.3)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 138.42105263157896)"
10-01-2023 15:47:33.887343,"(2.4, 2.6, 2.555)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.8, 8.3)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 138.42105263157896)"
10-01-2023 15:47:35.027340,"(2.4, 2.6, 2.5)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.8, 8.3)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 138.42105263157896)"
10-01-2023 15:47:36.147885,"(2.4, 2.6, 2.55)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.6, 8.15)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 125.0)"
10-01-2023 15:47:37.273079,"(2.4, 2.6, 2.55)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.6, 7.133333333333333)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 133.125)"
10-01-2023 15:47:38.470816,"(2.4, 2.6, 2.55)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.6, 7.133333333333333)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 29.0)","(26.0, 190.0, 133.125)"
10-01-2023 15:47:39.632942,"(2.4, 2.58, 2.564)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.2, 7.879999999999999)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 30.8)","(26.0, 190.0, 138.0)"
10-01-2023 15:47:40.708248,"(2.4, 2.6, 2.58)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.2, 7.311111111111111)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 57.5)","(11.0, 32.0, 33.0)","(26.0, 190.0, 133.125)"
10-01-2023 15:47:41.874797,"(2.4, 2.6, 2.58)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.2, 7.311111111111111)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 54.5)","(11.0, 34.0, 31.833333333333336)","(26.0, 190.0, 133.125)"
10-01-2023 15:47:43.048798,"(2.4, 2.6, 2.58)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.2, 7.311111111111111)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 53.81818181818181)","(20.0, 75.0, 54.5)","(11.0, 36.0, 31.833333333333336)","(26.0, 190.0, 133.125)"
10-01-2023 15:47:44.197303,"(2.4, 2.6, 2.58)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.2, 7.311111111111111)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 35.0)","(20.0, 75.0, 54.5)","(11.0, 36.0, 31.833333333333336)","(26.0, 190.0, 133.125)"
10-01-2023 15:47:45.346312,"(2.4, 2.6, 2.58)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.2, 7.311111111111111)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 35.0)","(20.0, 75.0, 54.5)","(11.0, 36.0, 31.833333333333336)","(26.0, 190.0, 133.125)"
10-01-2023 15:47:46.532966,"(2.4, 2.6, 2.58)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.2, 7.311111111111111)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 35.0)","(20.0, 75.0, 37.15384615384615)","(11.0, 36.0, 31.833333333333336)","(26.0, 190.0, 132.30769230769232)"
10-01-2023 15:47:47.734749,"(2.4, 2.6, 2.5733333333333333)","(2.45, 3.45, 3.357142857142857)","(6.5, 8.2, 7.033333333333333)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 35.0)","(20.0, 75.0, 49.5)","(11.0, 36.0, 31.833333333333336)","(26.0, 190.0, 85.0)"
10-01-2023 15:47:48.873064,"(2.4, 2.6, 2.5300000000000002)","(2.45, 3.45, 3.135)","(6.5, 8.2, 7.033333333333333)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 35.0)","(20.0, 65.0, 49.5)","(11.0, 36.0, 31.833333333333336)","(26.0, 190.0, 85.0)"
10-01-2023 15:47:49.865093,"(2.4, 2.6, 2.5300000000000002)","(2.45, 3.45, 3.135)","(6.5, 8.2, 7.033333333333333)","(11.0, 21.0, 16.333333333333332)","(18.0, 65.0, 35.0)","(20.0, 65.0, 59.833333333333336)","(11.0, 36.0, 31.833333333333336)","(26.0, 190.0, 85.0)"
10-01-2023 15:47:50.976856,"(2.4, 2.6, 2.5300000000000002)","(2.45, 3.45, 3.135)","(6.5, 7.8, 7.05)","(11.0, 21.0, 19.0)","(18.0, 65.0, 35.0)","(20.0, 65.0, 43.0)","(11.0, 36.0, 31.833333333333336)","(26.0, 190.0, 85.0)"
10-01-2023 15:47:52.201798,"(2.4, 2.6, 2.5300000000000002)","(2.45, 3.45, 3.135)","(6.5, 7.8, 7.2)","(11.0, 21.0, 19.25)","(18.0, 65.0, 35.0)","(20.0, 70.0, 43.0)","(11.0, 36.0, 32.42857142857143)","(26.0, 190.0, 85.0)"
10-01-2023 15:47:53.428981,"(2.4, 2.6, 2.5300000000000002)","(2.45, 3.45, 3.145)","(6.5, 7.8, 7.2)","(11.0, 21.0, 19.25)","(18.0, 65.0, 35.0)","(20.0, 70.0, 46.0)","(11.0, 36.0, 29.6)","(26.0, 190.0, 85.0)"
10-01-2023 15:47:54.665721,"(2.4, 2.6, 2.4833333333333334)","(2.45, 3.45, 3.145)","(6.0, 7.8, 7.133333333333333)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 43.0)","(11.0, 30.0, 29.5)","(31.0, 190.0, 85.0)"
10-01-2023 15:47:55.859542,"(2.4, 2.62, 2.5366666666666666)","(2.45, 3.45, 2.9416666666666664)","(6.0, 7.8, 7.022222222222222)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 43.0)","(11.0, 30.0, 29.5)","(31.0, 190.0, 120.0)"
10-01-2023 15:47:56.929940,"(2.4, 2.6, 2.5300000000000002)","(2.45, 3.45, 2.9416666666666664)","(6.0, 7.8, 7.022222222222222)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 43.0)","(11.0, 30.0, 29.5)","(31.0, 190.0, 120.0)"
10-01-2023 15:47:57.951260,"(2.4, 2.6, 2.533333333333333)","(2.45, 3.45, 2.9416666666666664)","(6.0, 7.8, 7.05)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 43.0)","(11.0, 30.0, 29.5)","(31.0, 190.0, 120.0)"
10-01-2023 15:47:59.036234,"(2.4, 2.6, 2.533333333333333)","(2.45, 3.45, 2.9416666666666664)","(6.0, 7.8, 7.254545454545454)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 46.0)","(11.0, 30.0, 28.625)","(31.0, 190.0, 120.0)"
10-01-2023 15:48:00.275178,"(2.4, 2.6, 2.533333333333333)","(2.45, 3.45, 2.9416666666666664)","(6.0, 7.8, 7.35)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 43.0)","(11.0, 29.0, 32.0)","(31.0, 190.0, 120.0)"
10-01-2023 15:48:01.578185,"(2.4, 2.6, 2.5157894736842104)","(2.45, 3.45, 2.9416666666666664)","(6.0, 7.6, 7.35)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 43.0)","(11.0, 38.0, 32.0)","(31.0, 190.0, 93.75)"
10-01-2023 15:48:02.800450,"(2.4, 2.58, 2.52)","(2.45, 3.45, 2.9416666666666664)","(6.0, 8.4, 7.95)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 43.0)","(11.0, 38.0, 32.0)","(31.0, 190.0, 93.75)"
10-01-2023 15:48:04.020181,"(2.4, 2.58, 2.473333333333333)","(2.45, 3.45, 2.9416666666666664)","(6.0, 8.2, 7.133333333333333)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 46.0)","(11.0, 38.0, 30.5)","(31.0, 190.0, 93.75)"
10-01-2023 15:48:05.229670,"(2.4, 2.58, 2.484)","(2.45, 3.45, 2.9416666666666664)","(6.0, 8.0, 7.363636363636363)","(11.0, 21.0, 19.375)","(18.0, 65.0, 35.0)","(21.0, 70.0, 43.0)","(11.0, 34.0, 31.083333333333336)","(31.0, 190.0, 93.75)"
10-01-2023 15:48:06.504258,"(2.4, 2.58, 2.484)","(2.45, 3.45, 2.9416666666666664)","(6.0, 8.0, 6.88)","(11.0, 21.0, 16.857142857142858)","(18.0, 65.0, 34.6)","(21.0, 70.0, 51.45454545454545)","(11.0, 34.0, 31.083333333333336)","(31.0, 190.0, 138.66666666666666)"
10-01-2023 15:48:07.725461,"(2.4, 2.58, 2.52)","(2.45, 3.45, 2.9416666666666664)","(6.0, 8.0, 6.88)","(11.0, 20.0, 15.875)","(18.0, 65.0, 53.30769230769231)","(21.0, 70.0, 40.46153846153846)","(11.0, 34.0, 31.083333333333336)","(31.0, 190.0, 141.875)"
10-01-2023 15:48:08.976312,"(2.4, 2.58, 2.5425)","(2.45, 3.45, 2.9077777777777776)","(6.0, 8.0, 6.9714285714285715)","(11.0, 20.0, 15.032258064516128)","(18.0, 65.0, 58.391304347826086)","(21.0, 70.0, 54.0)","(11.0, 34.0, 31.9)","(31.0, 190.0, 138.66666666666666)"
10-01-2023 15:48:10.214053,"(2.4, 2.6, 2.525)","(2.45, 3.45, 2.9077777777777776)","(6.0, 8.0, 6.88)","(11.0, 20.0, 15.089285714285714)","(18.0, 65.0, 35.4)","(21.0, 70.0, 48.82352941176471)","(11.0, 34.0, 34.875)","(31.0, 190.0, 138.66666666666666)"
10-01-2023 15:48:11.195566,"(2.4, 2.6, 2.525)","(2.45, 3.45, 2.9077777777777776)","(6.0, 8.0, 6.88)","(11.0, 20.0, 15.089285714285714)","(18.0, 65.0, 35.4)","(21.0, 70.0, 48.82352941176471)","(11.0, 36.0, 32.25)","(31.0, 190.0, 125.83333333333333)"
10-01-2023 15:48:12.370938,"(2.4, 2.6, 2.525)","(2.45, 3.45, 2.9077777777777776)","(6.0, 8.0, 6.739999999999999)","(11.0, 20.0, 15.089285714285714)","(18.0, 65.0, 51.90909090909091)","(21.0, 70.0, 57.368421052631575)","(11.0, 36.0, 31.2)","(31.0, 190.0, 125.83333333333333)"
10-01-2023 15:48:13.586420,"(2.4, 2.6, 2.525)","(2.45, 3.45, 2.9077777777777776)","(6.0, 8.0, 6.739999999999999)","(11.0, 20.0, 16.642857142857142)","(18.0, 65.0, 51.90909090909091)","(21.0, 70.0, 57.368421052631575)","(11.0, 36.0, 31.5)","(31.0, 190.0, 125.83333333333333)"
