,The Inside Scoop,Happy Dayz,Zac Your Nobody,Endoftheroad,Bealawyer,Im Drinkindoubles,Yankeedelight Nz,Nomorecheeseplease,Tiger Toast,Cherry On The Cake,Luke Attack
29,"[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 15, 677317), 2.0, 2.32]"
30,"[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 16, 981075), 2.0, 2.32]"
31,"[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 18, 271317), 2.0, 2.32]"
32,"[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 19, 569618), 2.0, 2.32]"
33,"[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 20, 930382), 2.0, 2.32]"
34,"[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 22, 260934), 2.0, 2.32]"
35,"[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 23, 587401), 2.0, 2.32]"
36,"[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 938098), 2.0, 2.32]"
37,"[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 242430), 2.0, 2.32]"
38,"[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 573376), 2.0, 2.32]"
39,"[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 872453), 2.0, 2.32]"
40,"[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 166353), 2.0, 2.32]"
41,"[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 509724), 2.0, 2.32]"
42,"[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 820201), 2.0, 2.32]"
43,"[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 135190), 2.0, 2.32]"
44,"[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 394435), 2.0, 2.32]"
45,"[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 670962), 2.0, 2.32]"
46,"[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 37, 986301), 2.0, 2.32]"
47,"[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 302900), 2.0, 2.32]"
48,"[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 599697), 2.0, 2.32]"
49,"[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 900298), 2.0, 2.32]"
50,"[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 183167), 2.0, 2.32]"
51,"[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 461354), 2.0, 2.32]"
52,"[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 45, 752917), 2.0, 2.32]"
53,"[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 50067), 2.0, 2.32]"
54,"[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 360374), 2.0, 2.32]"
55,"[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 743915), 2.0, 2.32]"
56,"[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 108413), 2.0, 2.32]"
57,"[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 2, 52, 411085), 2.0, 2.32]"
