,Orson Time,Broombrae Blaze,Systems Down,Sleepy Joe,Italian Steal,Genius You
06-01-2023 12:18:18.886713,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 14.753846153846155)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:20.061508,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 14.753846153846155)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:21.202880,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 14.753846153846155)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:22.341182,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.4)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:23.547635,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:24.802905,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:25.868118,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:27.044297,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:28.350711,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:29.365629,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:30.600553,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:31.937106,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:33.079801,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:34.168345,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:35.355128,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:36.525414,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:37.672921,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:38.786403,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:40.057515,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:41.258802,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:42.447859,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:44.047915,"(6.5, 13.0, 6.7)","(10.0, 18.5, 15.02)","(10.0, 23.0, 13.933333333333334)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:45.362169,"(6.5, 13.0, 6.7)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:46.959308,"(6.5, 13.0, 6.7)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:48.198005,"(6.5, 13.0, 6.7)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.4, 3.96304347826087)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:50.182398,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.2, 5.283333333333333)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:51.939047,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.2, 5.283333333333333)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:53.059624,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.2, 5.283333333333333)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:54.208287,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.2, 5.283333333333333)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:55.389584,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.2, 5.283333333333333)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:56.534665,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.2, 5.283333333333333)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:57.670539,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.2, 5.283333333333333)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:18:58.856019,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.2, 5.283333333333333)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:00.020860,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 8.114285714285714)","(3.5, 6.2, 5.283333333333333)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:01.197206,"(6.5, 12.5, 9.25)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.36842105263158)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.12)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:02.338241,"(6.5, 12.5, 10.85)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.12)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:03.439394,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.12)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:04.613002,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:05.753370,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:06.797374,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:07.873772,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:08.989509,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:10.083204,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:11.199694,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:12.321882,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:13.489859,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:14.640768,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:15.833956,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:16.957727,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:18.064243,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:19.002226,"(6.5, 12.5, 11.18)","(10.0, 18.5, 17.3875)","(10.0, 23.0, 19.55)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:20.036902,"(6.5, 12.5, 10.333333333333332)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:21.049289,"(6.5, 12.5, 10.333333333333332)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:22.111815,"(6.5, 12.5, 10.333333333333332)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:23.041099,"(6.5, 13.0, 7.2727272727272725)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:24.080044,"(6.5, 13.0, 7.2727272727272725)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:25.181602,"(6.5, 13.0, 8.05)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:26.144409,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:27.056250,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:28.179801,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:29.201611,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:30.086114,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:31.051109,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:32.030946,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:33.003996,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:33.872862,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:34.893653,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:35.964296,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:37.057417,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:38.006424,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:38.900906,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:39.933165,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:40.997896,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:41.910323,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:42.854654,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:43.917843,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:44.863454,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:45.792358,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:46.848564,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:47.999392,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:48.938367,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:49.993953,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:51.059960,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:52.129365,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:53.155582,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:54.067500,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:55.027886,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:56.052267,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:56.953349,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:57.953567,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:19:58.990321,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:00.040531,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:01.002325,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:02.034455,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:03.093682,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:04.111092,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:04.968028,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:05.995454,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:07.065500,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:08.030489,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:08.926180,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:09.916254,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:10.904451,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:11.810652,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:12.764417,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
06-01-2023 12:20:13.811596,"(6.5, 13.0, 8.757142857142858)","(10.0, 18.5, 12.700000000000001)","(10.0, 23.0, 11.833333333333332)","(5.5, 8.8, 6.800000000000001)","(3.5, 6.2, 5.4)","(2.3, 3.35, 2.4166666666666665)"
