,Blackbrush Scott,Dont Tell Margy,Kakariki,Dewana Imagine,Nanny In Town,Highgate Billie,Copper Mountain,Dewana Be Happy
476,"[datetime.datetime(2022, 11, 28, 20, 47, 19, 245663), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 19, 245663), 1.7, 1.9]","[datetime.datetime(2022, 11, 28, 20, 47, 19, 245663), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 19, 245663), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 19, 245663), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 19, 245663), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 19, 245663), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 47, 19, 245663), 8.0, 12.0]"
477,"[datetime.datetime(2022, 11, 28, 20, 47, 20, 389712), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 20, 389712), 1.7, 1.9]","[datetime.datetime(2022, 11, 28, 20, 47, 20, 389712), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 20, 389712), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 20, 389712), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 20, 389712), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 20, 389712), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 47, 20, 389712), 8.0, 12.0]"
478,"[datetime.datetime(2022, 11, 28, 20, 47, 21, 510722), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 21, 510722), 1.7, 1.9]","[datetime.datetime(2022, 11, 28, 20, 47, 21, 510722), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 21, 510722), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 21, 510722), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 21, 510722), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 21, 510722), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 47, 21, 510722), 8.0, 12.0]"
479,"[datetime.datetime(2022, 11, 28, 20, 47, 22, 638030), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 22, 638030), 1.7, 1.9]","[datetime.datetime(2022, 11, 28, 20, 47, 22, 638030), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 22, 638030), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 22, 638030), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 22, 638030), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 22, 638030), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 22, 638030), 8.0, 12.0]"
480,"[datetime.datetime(2022, 11, 28, 20, 47, 23, 761139), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 23, 761139), 1.7, 1.89]","[datetime.datetime(2022, 11, 28, 20, 47, 23, 761139), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 23, 761139), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 23, 761139), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 23, 761139), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 23, 761139), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 23, 761139), 8.0, 12.0]"
481,"[datetime.datetime(2022, 11, 28, 20, 47, 24, 892202), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 24, 892202), 1.7, 1.88]","[datetime.datetime(2022, 11, 28, 20, 47, 24, 892202), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 24, 892202), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 24, 892202), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 24, 892202), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 24, 892202), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 24, 892202), 8.0, 12.0]"
482,"[datetime.datetime(2022, 11, 28, 20, 47, 26, 26618), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 26, 26618), 1.7, 1.88]","[datetime.datetime(2022, 11, 28, 20, 47, 26, 26618), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 26, 26618), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 26, 26618), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 26, 26618), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 26, 26618), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 26, 26618), 8.0, 12.0]"
483,"[datetime.datetime(2022, 11, 28, 20, 47, 27, 160893), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 27, 160893), 1.7, 1.88]","[datetime.datetime(2022, 11, 28, 20, 47, 27, 160893), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 27, 160893), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 27, 160893), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 27, 160893), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 27, 160893), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 27, 160893), 8.0, 12.0]"
484,"[datetime.datetime(2022, 11, 28, 20, 47, 28, 279960), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 28, 279960), 1.7, 1.88]","[datetime.datetime(2022, 11, 28, 20, 47, 28, 279960), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 28, 279960), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 28, 279960), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 28, 279960), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 28, 279960), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 28, 279960), 8.0, 12.0]"
485,"[datetime.datetime(2022, 11, 28, 20, 47, 29, 405384), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 29, 405384), 1.7, 1.88]","[datetime.datetime(2022, 11, 28, 20, 47, 29, 405384), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 29, 405384), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 29, 405384), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 29, 405384), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 29, 405384), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 29, 405384), 8.0, 12.0]"
486,"[datetime.datetime(2022, 11, 28, 20, 47, 30, 523166), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 30, 523166), 1.7, 1.88]","[datetime.datetime(2022, 11, 28, 20, 47, 30, 523166), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 30, 523166), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 30, 523166), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 30, 523166), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 30, 523166), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 30, 523166), 8.0, 12.0]"
487,"[datetime.datetime(2022, 11, 28, 20, 47, 31, 643766), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 31, 643766), 1.7, 1.88]","[datetime.datetime(2022, 11, 28, 20, 47, 31, 643766), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 31, 643766), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 31, 643766), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 31, 643766), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 31, 643766), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 31, 643766), 8.0, 12.0]"
488,"[datetime.datetime(2022, 11, 28, 20, 47, 32, 760507), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 32, 760507), 1.7, 1.88]","[datetime.datetime(2022, 11, 28, 20, 47, 32, 760507), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 32, 760507), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 32, 760507), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 32, 760507), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 32, 760507), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 32, 760507), 8.0, 11.5]"
489,"[datetime.datetime(2022, 11, 28, 20, 47, 33, 878407), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 33, 878407), 1.7, 1.87]","[datetime.datetime(2022, 11, 28, 20, 47, 33, 878407), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 33, 878407), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 33, 878407), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 33, 878407), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 33, 878407), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 33, 878407), 8.0, 11.5]"
490,"[datetime.datetime(2022, 11, 28, 20, 47, 35, 705), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 35, 705), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 35, 705), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 35, 705), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 35, 705), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 35, 705), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 35, 705), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 35, 705), 8.0, 11.5]"
491,"[datetime.datetime(2022, 11, 28, 20, 47, 36, 120393), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 36, 120393), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 36, 120393), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 36, 120393), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 36, 120393), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 36, 120393), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 36, 120393), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 36, 120393), 8.0, 11.5]"
492,"[datetime.datetime(2022, 11, 28, 20, 47, 37, 245491), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 37, 245491), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 37, 245491), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 37, 245491), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 37, 245491), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 37, 245491), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 37, 245491), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 37, 245491), 8.0, 11.5]"
493,"[datetime.datetime(2022, 11, 28, 20, 47, 38, 365395), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 38, 365395), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 38, 365395), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 38, 365395), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 38, 365395), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 38, 365395), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 38, 365395), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 38, 365395), 8.0, 11.5]"
494,"[datetime.datetime(2022, 11, 28, 20, 47, 39, 486849), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 39, 486849), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 39, 486849), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 39, 486849), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 39, 486849), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 39, 486849), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 39, 486849), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 39, 486849), 8.0, 11.5]"
495,"[datetime.datetime(2022, 11, 28, 20, 47, 40, 605154), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 40, 605154), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 40, 605154), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 40, 605154), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 40, 605154), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 40, 605154), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 40, 605154), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 47, 40, 605154), 8.0, 11.5]"
496,"[datetime.datetime(2022, 11, 28, 20, 47, 41, 732502), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 41, 732502), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 41, 732502), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 41, 732502), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 41, 732502), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 41, 732502), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 41, 732502), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 47, 41, 732502), 8.0, 11.5]"
497,"[datetime.datetime(2022, 11, 28, 20, 47, 42, 854626), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 42, 854626), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 42, 854626), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 42, 854626), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 42, 854626), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 42, 854626), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 42, 854626), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 42, 854626), 8.0, 11.5]"
498,"[datetime.datetime(2022, 11, 28, 20, 47, 43, 976295), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 43, 976295), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 43, 976295), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 43, 976295), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 43, 977296), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 43, 977296), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 43, 977296), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 43, 977296), 8.0, 11.5]"
499,"[datetime.datetime(2022, 11, 28, 20, 47, 45, 106035), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 45, 106035), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 45, 106035), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 45, 106035), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 45, 106035), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 45, 106035), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 45, 106035), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 45, 106035), 8.0, 11.5]"
500,"[datetime.datetime(2022, 11, 28, 20, 47, 46, 227679), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 46, 227679), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 46, 227679), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 46, 227679), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 46, 227679), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 46, 227679), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 46, 227679), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 46, 227679), 8.0, 11.5]"
501,"[datetime.datetime(2022, 11, 28, 20, 47, 47, 357655), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 47, 357655), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 47, 357655), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 47, 357655), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 47, 357655), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 47, 357655), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 47, 357655), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 47, 357655), 8.0, 11.5]"
502,"[datetime.datetime(2022, 11, 28, 20, 47, 48, 484026), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 48, 484026), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 48, 484026), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 48, 484026), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 48, 484026), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 48, 484026), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 48, 484026), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 48, 484026), 8.0, 11.5]"
503,"[datetime.datetime(2022, 11, 28, 20, 47, 49, 615190), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 49, 615190), 1.7, 1.86]","[datetime.datetime(2022, 11, 28, 20, 47, 49, 615190), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 49, 615190), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 49, 615190), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 49, 615190), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 49, 615190), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 49, 615190), 8.0, 11.0]"
504,"[datetime.datetime(2022, 11, 28, 20, 47, 50, 743185), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 50, 743185), 1.7, 1.85]","[datetime.datetime(2022, 11, 28, 20, 47, 50, 743185), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 50, 743185), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 50, 743185), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 50, 743185), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 50, 743185), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 50, 743185), 8.0, 10.5]"
505,"[datetime.datetime(2022, 11, 28, 20, 47, 51, 869117), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 51, 869117), 1.7, 1.84]","[datetime.datetime(2022, 11, 28, 20, 47, 51, 869117), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 51, 869117), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 51, 869117), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 51, 869117), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 51, 869117), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 51, 869117), 8.0, 10.5]"
506,"[datetime.datetime(2022, 11, 28, 20, 47, 52, 989459), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 52, 989459), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 47, 52, 989459), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 52, 989459), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 52, 989459), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 52, 989459), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 52, 989459), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 52, 989459), 8.0, 10.5]"
507,"[datetime.datetime(2022, 11, 28, 20, 47, 54, 117258), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 54, 117258), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 47, 54, 117258), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 54, 117258), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 54, 117258), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 54, 117258), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 54, 117258), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 54, 117258), 8.0, 10.5]"
508,"[datetime.datetime(2022, 11, 28, 20, 47, 55, 245220), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 55, 245220), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 47, 55, 245220), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 55, 245220), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 55, 245220), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 55, 245220), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 55, 245220), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 55, 245220), 8.0, 10.5]"
509,"[datetime.datetime(2022, 11, 28, 20, 47, 56, 363067), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 56, 363067), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 47, 56, 363067), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 56, 363067), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 56, 363067), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 56, 363067), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 56, 364066), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 56, 364066), 8.0, 10.5]"
510,"[datetime.datetime(2022, 11, 28, 20, 47, 57, 489975), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 57, 489975), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 47, 57, 489975), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 57, 489975), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 57, 489975), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 57, 489975), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 57, 489975), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 57, 489975), 8.0, 10.5]"
511,"[datetime.datetime(2022, 11, 28, 20, 47, 58, 612581), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 58, 612581), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 47, 58, 612581), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 58, 612581), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 58, 612581), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 58, 612581), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 58, 612581), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 58, 612581), 8.0, 10.5]"
512,"[datetime.datetime(2022, 11, 28, 20, 47, 59, 736767), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 47, 59, 736767), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 47, 59, 736767), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 47, 59, 736767), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 47, 59, 736767), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 47, 59, 736767), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 47, 59, 736767), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 47, 59, 736767), 8.0, 10.5]"
513,"[datetime.datetime(2022, 11, 28, 20, 48, 0, 860376), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 0, 860376), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 0, 860376), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 0, 860376), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 0, 860376), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 0, 860376), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 0, 860376), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 48, 0, 860376), 8.0, 10.5]"
514,"[datetime.datetime(2022, 11, 28, 20, 48, 1, 984060), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 1, 984060), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 1, 984060), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 1, 984060), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 1, 984060), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 1, 984060), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 1, 984060), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 48, 1, 984060), 8.0, 10.5]"
515,"[datetime.datetime(2022, 11, 28, 20, 48, 3, 110188), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 20, 48, 3, 110188), 1.7, 1.83]","[datetime.datetime(2022, 11, 28, 20, 48, 3, 110188), 18.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 48, 3, 110188), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 48, 3, 110188), 15.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 48, 3, 110188), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 48, 3, 110188), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 48, 3, 110188), 8.0, 10.5]"
