,Diamond Chipper,Ohoka Torey,Goldstar Linda,Aramoana,Money Bags,Maisey,Culvie Bun,Homebush Honey
08-12-2022 13:03:49.592090,"(4.6, 8.0, 5.9)","(12.0, 27.0, 25.25)","(2.4, 2.72, 2.555151515151515)","(7.0, 14.0, 11.5)","(4.8, 8.8, 6.1)","(12.0, 27.0, 15.8)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:03:50.961944,"(4.6, 8.0, 5.9)","(12.0, 27.0, 25.25)","(2.4, 2.72, 2.555151515151515)","(7.0, 14.0, 11.5)","(4.8, 8.6, 5.523076923076923)","(12.0, 27.0, 15.8)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:03:52.346250,"(4.6, 8.0, 5.9)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.72, 2.608979591836735)","(7.0, 14.0, 11.5)","(4.8, 8.6, 5.523076923076923)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:03:53.643564,"(4.6, 8.0, 5.9)","(12.0, 27.0, 26.09090909090909)","(2.4, 2.72, 2.5892307692307694)","(7.0, 14.0, 11.5)","(4.8, 8.6, 6.1)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:03:54.984884,"(4.6, 8.0, 5.8)","(12.0, 27.0, 22.5)","(2.4, 2.7, 2.5892307692307694)","(7.0, 14.0, 11.5)","(4.8, 8.6, 6.4)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:03:56.332917,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.5)","(2.4, 2.7, 2.398823529411765)","(7.0, 14.0, 11.5)","(4.8, 8.8, 6.1)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:03:57.671681,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.25)","(2.4, 2.7, 2.3987499999999997)","(7.0, 14.0, 11.5)","(4.8, 8.6, 6.1)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:03:59.017825,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.68, 2.3987499999999997)","(7.0, 14.0, 11.5)","(4.8, 8.6, 6.1)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:00.298922,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.68, 2.3915384615384614)","(7.0, 14.0, 12.318181818181818)","(4.8, 8.6, 6.4)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:01.521381,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.25)","(2.4, 2.68, 2.3915384615384614)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.8, 6.4)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:02.776498,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.25)","(2.4, 2.66, 2.52)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.6, 6.1)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:04.173548,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.66, 2.408)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.6, 6.4)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:05.571883,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.66, 2.408)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.8, 6.4)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:06.932219,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.25)","(2.4, 2.66, 2.408)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.8, 6.1)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:08.286067,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.25)","(2.4, 2.66, 2.55)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.6, 6.1)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:09.558528,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.64, 2.5516)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.6, 6.4)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 14.066666666666666)"
08-12-2022 13:04:10.743118,"(4.6, 8.0, 5.8)","(12.0, 27.0, 26.09090909090909)","(2.4, 2.64, 2.5516)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.8, 6.4)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 23.0, 14.066666666666666)"
08-12-2022 13:04:11.982907,"(4.6, 8.0, 5.8)","(12.0, 27.0, 26.09090909090909)","(2.4, 2.64, 2.413333333333333)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.8, 6.1)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 23.0, 13.733333333333334)"
08-12-2022 13:04:13.231515,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.25)","(2.4, 2.64, 2.413333333333333)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.6, 6.1)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:14.545469,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.25)","(2.4, 2.64, 2.4258823529411764)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.6, 6.4)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 22.0, 14.066666666666666)"
08-12-2022 13:04:15.860062,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.62, 2.4236363636363634)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.8, 6.4)","(12.0, 27.0, 17.666666666666668)","(14.0, 32.0, 20.0)","(10.0, 23.0, 14.066666666666666)"
08-12-2022 13:04:17.130558,"(4.6, 8.0, 5.8)","(12.0, 27.0, 26.09090909090909)","(2.4, 2.6, 2.3922222222222222)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.8, 6.1)","(12.0, 27.0, 17.0)","(14.0, 32.0, 20.0)","(10.0, 23.0, 14.066666666666666)"
08-12-2022 13:04:18.357656,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.6, 2.396)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.6, 6.1)","(12.0, 27.0, 18.0)","(14.0, 32.0, 20.0)","(10.0, 23.0, 13.733333333333334)"
08-12-2022 13:04:19.509536,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.25)","(2.4, 2.6, 2.486666666666667)","(7.0, 13.5, 12.318181818181818)","(4.8, 8.6, 6.1)","(12.0, 27.0, 18.0)","(14.0, 32.0, 20.0)","(10.0, 22.0, 13.733333333333334)"
08-12-2022 13:04:20.725833,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.25)","(2.4, 2.6, 2.5208)","(7.0, 13.5, 10.35)","(4.8, 8.6, 6.4)","(12.0, 27.0, 18.0)","(14.0, 32.0, 20.0)","(10.0, 22.0, 14.066666666666666)"
08-12-2022 13:04:22.089508,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.62, 2.5336)","(7.0, 13.5, 10.35)","(4.8, 8.8, 6.1)","(12.0, 27.0, 18.0)","(14.0, 32.0, 20.0)","(10.0, 23.0, 14.066666666666666)"
08-12-2022 13:04:23.432462,"(4.6, 8.0, 5.8)","(12.0, 27.0, 25.333333333333336)","(2.4, 2.62, 2.5264)","(7.0, 13.5, 10.45)","(4.8, 8.6, 6.1)","(12.0, 27.0, 18.0)","(14.0, 32.0, 20.0)","(10.0, 23.0, 14.066666666666666)"
08-12-2022 13:04:24.791001,"(4.6, 8.0, 5.8)","(12.0, 27.0, 20.333333333333332)","(2.4, 2.62, 2.45)","(7.0, 13.5, 9.166666666666666)","(4.8, 8.6, 5.155555555555556)","(12.0, 27.0, 18.0)","(14.0, 32.0, 20.0)","(10.0, 23.0, 15.8)"
08-12-2022 13:04:26.275460,"(4.6, 8.0, 5.207692307692308)","(12.0, 27.0, 20.333333333333332)","(2.4, 2.6, 2.455)","(7.0, 13.5, 10.9)","(4.8, 8.8, 5.054545454545455)","(12.0, 27.0, 18.0)","(14.0, 32.0, 20.0)","(10.0, 22.0, 15.8)"
08-12-2022 13:04:27.507496,"(4.6, 8.0, 5.171428571428572)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.62, 2.455)","(7.0, 13.5, 10.9)","(4.8, 8.6, 5.054545454545455)","(12.0, 27.0, 19.25)","(14.0, 32.0, 19.333333333333332)","(10.0, 22.0, 16.3)"
08-12-2022 13:04:28.966856,"(4.6, 8.0, 5.171428571428572)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.62, 2.45)","(7.0, 13.5, 10.9)","(4.8, 8.6, 5.054545454545455)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:30.243080,"(4.6, 8.0, 5.171428571428572)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.6, 2.45)","(7.0, 13.5, 10.9)","(4.8, 8.6, 5.155555555555556)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 23.0, 15.8)"
08-12-2022 13:04:31.505377,"(4.6, 8.0, 5.171428571428572)","(12.0, 27.0, 20.333333333333332)","(2.4, 2.6, 2.46)","(7.0, 13.5, 10.9)","(4.8, 8.8, 5.155555555555556)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 22.0, 15.8)"
08-12-2022 13:04:32.847933,"(4.6, 7.8, 6.3533333333333335)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.64, 2.449090909090909)","(7.0, 13.5, 10.9)","(4.8, 8.8, 5.155555555555556)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 22.0, 16.3)"
08-12-2022 13:04:34.030862,"(4.6, 7.8, 5.466666666666667)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.58, 2.449090909090909)","(7.0, 13.5, 10.9)","(4.8, 8.8, 5.155555555555556)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:35.157370,"(4.6, 7.2, 6.0)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.58, 2.449090909090909)","(7.0, 13.0, 10.6)","(4.8, 8.8, 5.155555555555556)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:36.349948,"(4.6, 7.4, 5.233333333333333)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.58, 2.449090909090909)","(7.0, 13.0, 10.0)","(4.8, 8.8, 5.155555555555556)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 23.0, 15.8)"
08-12-2022 13:04:37.603812,"(4.6, 7.4, 5.233333333333333)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.58, 2.449090909090909)","(7.0, 13.0, 10.0)","(4.8, 8.8, 5.155555555555556)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 22.0, 15.8)"
08-12-2022 13:04:38.926333,"(4.6, 7.4, 5.233333333333333)","(12.0, 27.0, 26.130434782608695)","(2.4, 2.58, 2.449090909090909)","(7.0, 13.0, 10.0)","(4.8, 8.8, 5.818181818181818)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 22.0, 16.3)"
08-12-2022 13:04:40.193963,"(4.6, 7.4, 5.233333333333333)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.58, 2.449090909090909)","(7.0, 13.0, 10.0)","(4.8, 8.8, 5.818181818181818)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:41.451462,"(4.6, 7.4, 5.233333333333333)","(12.0, 27.0, 20.333333333333332)","(2.4, 2.58, 2.449090909090909)","(7.0, 13.0, 10.0)","(4.8, 8.8, 5.155555555555556)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:42.740685,"(4.6, 7.4, 5.233333333333333)","(12.0, 27.0, 20.333333333333332)","(2.4, 2.64, 2.46)","(7.0, 13.0, 10.0)","(4.8, 8.8, 6.066666666666667)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:43.945685,"(4.6, 7.4, 5.4)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.64, 2.46)","(7.0, 13.0, 10.0)","(4.8, 8.6, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 30.0, 19.333333333333332)","(10.0, 22.0, 15.8)"
08-12-2022 13:04:45.334667,"(4.6, 7.4, 5.4)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.64, 2.46)","(7.0, 13.0, 9.4)","(4.8, 8.6, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 30.0, 26.8)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:46.944145,"(4.6, 7.4, 5.4)","(12.0, 27.0, 20.333333333333332)","(2.4, 2.64, 2.46)","(7.0, 13.0, 11.2)","(4.8, 8.6, 6.066666666666667)","(12.0, 25.0, 19.25)","(14.0, 30.0, 28.31578947368421)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:48.390073,"(4.6, 7.4, 5.4)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.64, 2.46)","(7.0, 13.0, 11.2)","(4.8, 8.8, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 30.0, 23.8)","(10.0, 23.0, 15.8)"
08-12-2022 13:04:49.799485,"(4.6, 7.4, 5.4)","(12.0, 27.0, 25.46153846153846)","(2.4, 2.64, 2.541)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 30.0, 23.8)","(10.0, 22.0, 15.8)"
08-12-2022 13:04:51.154369,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 25.46153846153846)","(2.35, 2.64, 2.545714285714286)","(7.0, 13.0, 9.6)","(4.8, 8.6, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 30.0, 26.8)","(10.0, 22.0, 16.3)"
08-12-2022 13:04:52.399977,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 25.46153846153846)","(2.35, 2.64, 2.545714285714286)","(7.0, 12.0, 9.6)","(4.8, 8.6, 6.066666666666667)","(12.0, 25.0, 19.25)","(14.0, 30.0, 27.692307692307693)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:53.617097,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.333333333333332)","(2.35, 2.64, 2.545714285714286)","(7.0, 12.0, 9.52)","(4.8, 8.8, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 30.0, 24.2)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:54.882903,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 26.130434782608695)","(2.35, 2.64, 2.545714285714286)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 30.0, 24.2)","(10.0, 23.0, 15.8)"
08-12-2022 13:04:56.332146,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 23.2)","(2.35, 2.64, 2.545714285714286)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.066666666666667)","(12.0, 25.0, 19.25)","(14.0, 30.0, 24.0)","(10.0, 22.0, 16.3)"
08-12-2022 13:04:57.764358,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 23.2)","(2.35, 2.64, 2.574)","(7.0, 13.0, 9.52)","(4.8, 8.8, 6.066666666666667)","(12.0, 25.0, 19.25)","(14.0, 30.0, 26.8)","(10.0, 23.0, 16.3)"
08-12-2022 13:04:59.129840,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 25.5)","(2.35, 2.64, 2.574)","(7.0, 13.0, 9.52)","(4.8, 8.8, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 30.0, 27.416666666666668)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:00.718451,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 25.5)","(2.35, 2.64, 2.6048)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 30.0, 29.083333333333332)","(10.0, 23.0, 15.8)"
08-12-2022 13:05:02.269351,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 25.5)","(2.35, 2.64, 2.637241379310345)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.066666666666667)","(12.0, 25.0, 19.25)","(14.0, 32.0, 28.4)","(10.0, 22.0, 16.3)"
08-12-2022 13:05:03.628498,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.72, 2.7333333333333334)","(7.0, 13.0, 9.52)","(4.8, 8.8, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 32.0, 29.083333333333332)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:04.867173,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.88, 2.9305882352941177)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.814285714285714)","(12.0, 25.0, 19.25)","(14.0, 32.0, 29.307692307692307)","(10.0, 23.0, 15.8)"
08-12-2022 13:05:06.107777,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.96, 2.7413793103448274)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.066666666666667)","(12.0, 25.0, 19.25)","(14.0, 32.0, 20.333333333333332)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:07.350060,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.94, 2.677142857142857)","(7.0, 13.0, 9.52)","(4.8, 8.8, 6.928571428571429)","(12.0, 25.0, 19.25)","(14.0, 32.0, 20.333333333333332)","(10.0, 22.0, 16.3)"
08-12-2022 13:05:08.619067,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.94, 2.677142857142857)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.75)","(12.0, 25.0, 19.25)","(14.0, 32.0, 29.307692307692307)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:09.824695,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.94, 2.677142857142857)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.75)","(12.0, 25.0, 19.25)","(14.0, 32.0, 29.307692307692307)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:11.092810,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.94, 2.677142857142857)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.75)","(12.0, 25.0, 19.25)","(14.0, 32.0, 29.307692307692307)","(10.0, 23.0, 15.8)"
08-12-2022 13:05:12.269463,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.94, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.75)","(12.0, 25.0, 19.25)","(14.0, 32.0, 20.333333333333332)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:13.431232,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.75)","(12.0, 25.0, 19.25)","(14.0, 32.0, 20.333333333333332)","(10.0, 22.0, 16.3)"
08-12-2022 13:05:14.522077,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.75)","(12.0, 25.0, 19.25)","(14.0, 32.0, 29.307692307692307)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:15.752844,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.75)","(12.0, 25.0, 19.25)","(14.0, 32.0, 29.307692307692307)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:16.939719,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.75)","(12.0, 25.0, 19.25)","(14.0, 32.0, 30.47826086956522)","(10.0, 23.0, 15.8)"
08-12-2022 13:05:18.185711,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 23.2)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 25.0, 19.25)","(14.0, 32.0, 29.307692307692307)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:19.259269,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 23.2)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 25.0, 19.25)","(14.0, 32.0, 29.307692307692307)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:20.318803,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 23.2)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 25.0, 19.25)","(14.0, 32.0, 28.727272727272727)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:21.505902,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 23.2)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 25.0, 15.0)","(14.0, 32.0, 29.5)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:22.700703,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 25.5)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 15.0)","(14.0, 34.0, 29.82142857142857)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:23.773156,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 25.5)","(2.35, 2.92, 2.652173913043478)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 15.0)","(14.0, 34.0, 29.82142857142857)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:24.845296,"(4.8, 7.4, 5.681818181818182)","(12.0, 27.0, 25.5)","(2.35, 2.9, 2.66)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 15.0)","(14.0, 34.0, 29.82142857142857)","(10.0, 22.0, 16.3)"
08-12-2022 13:05:25.925101,"(4.8, 7.4, 5.58)","(12.0, 27.0, 25.5)","(2.35, 2.9, 2.66)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 18.0)","(14.0, 34.0, 29.0)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:27.055608,"(4.8, 7.4, 5.58)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.9, 2.66)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 16.2)","(14.0, 34.0, 29.5)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:28.194818,"(4.8, 7.2, 5.3538461538461535)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.9, 2.66)","(7.0, 13.0, 9.52)","(4.8, 8.6, 5.257142857142857)","(12.0, 27.0, 16.2)","(14.0, 34.0, 29.5)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:29.413674,"(4.8, 7.0, 6.12)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.9, 2.66)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 16.2)","(14.0, 34.0, 29.5)","(10.0, 23.0, 15.8)"
08-12-2022 13:05:30.465349,"(4.8, 7.0, 6.848275862068966)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.9, 2.66)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 16.2)","(14.0, 34.0, 29.0)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:31.505746,"(4.8, 7.6, 6.733333333333333)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.9, 2.6443478260869564)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 16.2)","(14.0, 34.0, 29.0)","(10.0, 22.0, 16.3)"
08-12-2022 13:05:32.636407,"(4.8, 7.8, 5.933333333333334)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.88, 2.6365217391304347)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 16.2)","(14.0, 34.0, 29.0)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:33.646456,"(4.8, 7.8, 5.933333333333334)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.88, 2.6365217391304347)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 16.2)","(14.0, 34.0, 29.5)","(10.0, 23.0, 16.3)"
08-12-2022 13:05:34.702365,"(4.8, 7.8, 5.933333333333334)","(12.0, 27.0, 20.666666666666668)","(2.35, 2.88, 2.6365217391304347)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 16.2)","(14.0, 34.0, 31.456521739130434)","(10.0, 23.0, 15.8)"
08-12-2022 13:05:35.745907,"(4.8, 7.8, 5.933333333333334)","(12.0, 27.0, 23.2)","(2.35, 2.88, 2.6365217391304347)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 16.2)","(14.0, 34.0, 29.5)","(10.0, 22.0, 15.8)"
08-12-2022 13:05:36.797022,"(4.8, 7.8, 5.866666666666667)","(12.0, 27.0, 23.2)","(2.35, 2.88, 2.6365217391304347)","(7.0, 13.0, 9.52)","(4.8, 8.6, 6.133333333333334)","(12.0, 27.0, 16.2)","(14.0, 34.0, 29.5)","(10.0, 22.0, 16.3)"
