,From The Shire,Mr Original,Sonic Groove,Jess Trees,Loveless,Little Hercules,Wheres Eddie
06-01-2023 10:39:11.748242,"(4.8, 9.8, 5.96)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:12.757273,"(4.8, 9.8, 5.96)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 4.8125)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:13.736445,"(4.8, 9.8, 5.96)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 4.8125)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:14.751004,"(4.8, 9.8, 5.96)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 4.8125)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:15.705608,"(4.8, 9.8, 9.162500000000001)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.833333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:16.646024,"(4.8, 9.8, 9.162500000000001)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:17.557221,"(4.8, 9.8, 5.8)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:18.511010,"(4.8, 9.8, 5.8)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:19.470318,"(4.8, 9.8, 5.8)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:20.473260,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:21.438717,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:22.415898,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:23.361847,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:24.300445,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:25.296870,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:26.256191,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:27.261314,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:28.271138,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:29.298461,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:30.283507,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:31.276685,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:32.196053,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:33.136887,"(4.8, 9.8, 7.3500000000000005)","(2.0, 3.05, 2.1077777777777778)","(4.4, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:34.118180,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:35.079057,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:36.095654,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:37.060009,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:37.960822,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:38.858417,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:39.781857,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:40.754626,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:41.753803,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:42.762585,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 99.5)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:43.735028,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 116.375)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:44.729472,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 16.0, 10.4)","(31.0, 230.0, 116.375)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:45.663739,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 116.375)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:46.600886,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 116.375)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:47.556237,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 116.375)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:48.509943,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 116.375)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:49.475991,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 116.375)","(6.5, 12.5, 8.9)"
06-01-2023 10:39:50.489519,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 22.3)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:39:51.465627,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 23.923076923076923)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:39:52.472877,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 25.0, 23.923076923076923)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:39:53.457185,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:39:54.335890,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:39:55.246001,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:39:56.160238,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:39:57.104364,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:39:58.047274,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:39:59.040812,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:00.060320,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:00.984816,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:01.948377,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:02.859725,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:03.847258,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:04.907079,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:05.903881,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:06.787223,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 145.83333333333331)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:07.702046,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:08.611446,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:09.556920,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:10.485492,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:11.426826,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:12.345787,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:13.508536,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:14.429211,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:15.480540,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:16.621286,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:17.722709,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:18.731955,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:19.668144,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:20.619919,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:21.537358,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:22.660952,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:23.812459,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:24.781627,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:25.754251,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:26.732794,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:27.661869,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:28.555130,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.4, 5.133333333333334)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:29.485261,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 5.088888888888889)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:30.415807,"(4.8, 9.8, 7.3500000000000005)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 5.088888888888889)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:31.385845,"(4.8, 9.8, 5.96)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 4.7875)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:32.313147,"(4.8, 9.8, 5.96)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 4.7875)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:33.299307,"(4.8, 9.8, 5.96)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 4.7875)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:34.418628,"(4.8, 9.8, 5.96)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 5.75)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:35.351861,"(4.8, 9.8, 5.96)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 4.6125)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:36.487038,"(4.8, 9.8, 5.96)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 4.6125)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:37.566571,"(4.8, 9.8, 9.162500000000001)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 4.6125)","(11.0, 26.0, 24.846153846153847)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 129.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:40:38.609967,"(4.8, 9.8, 5.8)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 4.6125)","(11.0, 26.0, 23.1)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 100.78571428571429)","(6.5, 12.5, 8.9)"
06-01-2023 10:40:39.678497,"(4.8, 9.8, 5.8)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 4.6125)","(11.0, 26.0, 23.1)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 100.78571428571429)","(6.5, 12.5, 8.9)"
06-01-2023 10:40:40.886372,"(4.8, 9.8, 5.8)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 5.088888888888889)","(11.0, 26.0, 23.1)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 100.78571428571429)","(6.5, 12.5, 8.9)"
06-01-2023 10:40:41.909001,"(4.8, 9.8, 5.8)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 5.088888888888889)","(11.0, 26.0, 23.1)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 100.78571428571429)","(6.5, 12.5, 8.9)"
06-01-2023 10:40:42.940501,"(4.8, 9.8, 5.8)","(1.95, 3.05, 2.1077777777777778)","(4.2, 8.2, 5.088888888888889)","(11.0, 26.0, 23.1)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 100.78571428571429)","(6.5, 12.5, 8.9)"
