,Autumn Doll,Cab Fare Home,Tinker Yvonne,Foxtrot Tango,Zaras Princess,Blue Tick Maya
07-01-2023 20:43:45.334058,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.9246153846153846)"
07-01-2023 20:43:46.203910,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.9246153846153846)"
07-01-2023 20:43:47.130187,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.9246153846153846)"
07-01-2023 20:43:48.130999,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.9246153846153846)"
07-01-2023 20:43:49.142820,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.9246153846153846)"
07-01-2023 20:43:50.022750,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.9246153846153846)"
07-01-2023 20:43:50.965015,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.9246153846153846)"
07-01-2023 20:43:52.007211,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.9246153846153846)"
07-01-2023 20:43:52.914235,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.9246153846153846)"
07-01-2023 20:43:53.803600,"(10.0, 27.0, 24.5)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 3.0, 2.89)"
07-01-2023 20:43:54.739915,"(10.0, 27.0, 25.1875)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.98, 2.89)"
07-01-2023 20:43:55.775798,"(10.0, 27.0, 25.1875)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.98, 2.881509433962264)"
07-01-2023 20:43:56.794612,"(10.0, 27.0, 25.1875)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.96, 2.881509433962264)"
07-01-2023 20:43:57.765163,"(10.0, 27.0, 25.1875)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.96, 2.881509433962264)"
07-01-2023 20:43:58.668183,"(10.0, 27.0, 25.1875)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.96, 2.881509433962264)"
07-01-2023 20:43:59.577655,"(10.0, 27.0, 25.1875)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.96, 2.881509433962264)"
07-01-2023 20:44:00.505374,"(10.0, 27.0, 25.1875)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.96, 2.797142857142857)"
07-01-2023 20:44:01.488611,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:02.486009,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:03.445288,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:04.391400,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:05.333239,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:06.262326,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:07.318808,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:08.343392,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:09.269668,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:10.208260,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.797142857142857)"
07-01-2023 20:44:11.170344,"(10.0, 25.0, 22.6)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.94, 2.8475471698113206)"
07-01-2023 20:44:12.178241,"(10.0, 25.0, 23.666666666666664)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:13.077165,"(10.0, 25.0, 23.666666666666664)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:14.018678,"(10.0, 25.0, 23.666666666666664)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:14.963004,"(10.0, 25.0, 23.666666666666664)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:15.960029,"(10.0, 25.0, 23.666666666666664)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:16.878112,"(10.0, 25.0, 23.666666666666664)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:17.814165,"(10.0, 25.0, 23.357142857142858)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:18.847755,"(10.0, 25.0, 23.357142857142858)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:19.769776,"(10.0, 25.0, 23.357142857142858)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:20.669972,"(10.0, 25.0, 23.357142857142858)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:21.695161,"(10.0, 25.0, 23.357142857142858)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:22.750250,"(10.0, 25.0, 23.357142857142858)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:23.740251,"(10.0, 25.0, 23.357142857142858)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8475471698113206)"
07-01-2023 20:44:24.670377,"(10.0, 25.0, 23.357142857142858)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.92, 2.8233333333333333)"
07-01-2023 20:44:25.679160,"(10.0, 30.0, 27.642857142857142)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.9, 2.8233333333333333)"
07-01-2023 20:44:26.700896,"(10.0, 28.0, 25.92857142857143)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.9, 2.8135849056603774)"
07-01-2023 20:44:27.816872,"(10.0, 28.0, 25.92857142857143)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.8135849056603774)"
07-01-2023 20:44:28.744955,"(10.0, 28.0, 25.92857142857143)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.8135849056603774)"
07-01-2023 20:44:29.691905,"(10.0, 28.0, 25.2)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.8135849056603774)"
07-01-2023 20:44:30.935526,"(10.0, 28.0, 25.2)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.8135849056603774)"
07-01-2023 20:44:32.042646,"(10.0, 29.0, 26.0)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.8135849056603774)"
07-01-2023 20:44:33.021363,"(10.0, 29.0, 26.0)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.8135849056603774)"
07-01-2023 20:44:34.190658,"(10.0, 29.0, 26.0)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.8135849056603774)"
07-01-2023 20:44:35.157280,"(10.0, 29.0, 27.125)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.8135849056603774)"
07-01-2023 20:44:36.194086,"(10.0, 29.0, 27.125)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.8135849056603774)"
07-01-2023 20:44:37.276992,"(10.0, 29.0, 27.125)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.88, 2.779622641509434)"
07-01-2023 20:44:38.296422,"(10.0, 29.0, 27.125)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.84, 2.779622641509434)"
07-01-2023 20:44:39.252973,"(10.0, 29.0, 26.92857142857143)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.84, 2.779622641509434)"
07-01-2023 20:44:40.280081,"(10.0, 29.0, 26.92857142857143)","(3.3, 5.4, 5.04)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.84, 2.779622641509434)"
07-01-2023 20:44:41.485037,"(10.0, 30.0, 21.34285714285714)","(3.3, 4.6, 4.46)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.84, 2.762641509433962)"
07-01-2023 20:44:42.721259,"(10.0, 30.0, 21.34285714285714)","(3.3, 5.0, 5.335748792270532)","(7.0, 12.5, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.82, 2.762641509433962)"
07-01-2023 20:44:43.919024,"(10.0, 28.0, 24.4)","(3.3, 5.4, 5.335748792270532)","(7.0, 13.0, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.82, 2.762641509433962)"
07-01-2023 20:44:45.056808,"(10.0, 28.0, 24.4)","(3.3, 5.4, 5.336363636363637)","(7.0, 13.0, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.82, 2.762641509433962)"
07-01-2023 20:44:46.079103,"(10.0, 28.0, 24.4)","(3.3, 5.4, 4.680555555555555)","(7.0, 13.0, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.82, 2.762641509433962)"
07-01-2023 20:44:47.100869,"(10.0, 28.0, 24.4)","(3.3, 5.4, 4.0)","(7.0, 13.0, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.82, 2.762641509433962)"
07-01-2023 20:44:48.204213,"(10.0, 28.0, 24.4)","(3.3, 5.4, 4.55)","(7.0, 13.0, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.82, 2.762641509433962)"
07-01-2023 20:44:49.270742,"(10.0, 28.0, 24.4)","(3.3, 5.5, 4.55)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.82, 2.762641509433962)"
07-01-2023 20:44:50.282741,"(10.0, 28.0, 24.4)","(3.3, 5.5, 4.290909090909091)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.82, 2.762641509433962)"
07-01-2023 20:44:51.387954,"(10.0, 28.0, 24.4)","(3.3, 5.5, 4.290909090909091)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.82, 2.7345454545454544)"
07-01-2023 20:44:52.449069,"(10.0, 28.0, 24.4)","(3.3, 5.5, 4.322727272727272)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.8, 2.7345454545454544)"
07-01-2023 20:44:53.401327,"(10.0, 28.0, 23.75)","(3.3, 5.5, 4.322727272727272)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.8, 2.7345454545454544)"
07-01-2023 20:44:54.305702,"(10.0, 28.0, 23.75)","(3.3, 5.5, 4.322727272727272)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.8, 2.7345454545454544)"
07-01-2023 20:44:55.336704,"(10.0, 28.0, 23.75)","(3.3, 5.4, 4.233333333333333)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.8, 2.7345454545454544)"
07-01-2023 20:44:56.413363,"(10.0, 28.0, 23.75)","(3.3, 5.4, 4.233333333333333)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.8, 2.728679245283019)"
07-01-2023 20:44:57.423211,"(10.0, 28.0, 23.75)","(3.3, 5.4, 4.233333333333333)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:44:58.665588,"(10.0, 28.0, 23.75)","(3.3, 5.4, 4.233333333333333)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:44:59.766045,"(10.0, 28.0, 23.875)","(3.3, 5.4, 4.233333333333333)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:01.061764,"(10.0, 28.0, 24.8)","(3.3, 5.4, 4.720000000000001)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:02.133959,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 4.720000000000001)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:03.161998,"(10.0, 28.0, 24.125)","(3.3, 5.4, 4.720000000000001)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:04.101786,"(10.0, 28.0, 26.0625)","(3.3, 5.4, 4.666666666666667)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 6.892307692307693)","(2.5, 2.78, 2.6885714285714286)"
07-01-2023 20:45:05.109090,"(10.0, 28.0, 26.0625)","(3.3, 4.8, 4.5576923076923075)","(7.0, 11.5, 8.89090909090909)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.0, 6.892307692307693)","(2.5, 2.78, 2.6885714285714286)"
07-01-2023 20:45:06.139931,"(10.0, 28.0, 26.0625)","(3.3, 4.8, 4.5576923076923075)","(7.0, 11.5, 8.89090909090909)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.0, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:07.272895,"(10.0, 28.0, 24.375)","(3.3, 5.4, 3.7555555555555555)","(7.0, 11.5, 8.89090909090909)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:08.268099,"(10.0, 28.0, 24.375)","(3.3, 5.4, 3.7555555555555555)","(7.0, 11.5, 8.89090909090909)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:09.296096,"(10.0, 28.0, 25.92857142857143)","(3.3, 5.4, 3.7555555555555555)","(7.0, 11.5, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:10.328837,"(10.0, 28.0, 25.92857142857143)","(3.3, 5.4, 4.371428571428572)","(7.0, 13.0, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:11.435979,"(10.0, 28.0, 25.92857142857143)","(3.3, 5.4, 3.8444444444444446)","(7.0, 13.0, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:12.442202,"(10.0, 28.0, 25.92857142857143)","(3.3, 5.4, 4.371428571428572)","(7.0, 13.0, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:13.331208,"(10.0, 28.0, 25.2)","(3.3, 5.4, 4.182608695652174)","(7.0, 13.0, 9.266666666666667)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:14.418814,"(10.0, 28.0, 26.07142857142857)","(3.3, 5.4, 4.182608695652174)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:15.567930,"(10.0, 28.0, 26.772727272727273)","(3.3, 5.4, 4.182608695652174)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:16.564526,"(10.0, 28.0, 26.772727272727273)","(3.3, 5.4, 4.182608695652174)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:17.528322,"(10.0, 28.0, 26.772727272727273)","(3.3, 5.4, 4.466666666666667)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:18.385574,"(10.0, 28.0, 26.772727272727273)","(3.3, 5.3, 4.42)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:19.371681,"(10.0, 28.0, 26.772727272727273)","(3.3, 5.3, 4.42)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:20.366508,"(10.0, 28.0, 26.772727272727273)","(3.3, 5.3, 4.42)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:21.470378,"(10.0, 28.0, 26.772727272727273)","(3.3, 5.3, 4.42)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:22.483234,"(10.0, 28.0, 24.0)","(3.3, 5.3, 4.42)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:23.452561,"(10.0, 28.0, 24.0)","(3.3, 5.3, 4.42)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:24.456885,"(10.0, 28.0, 24.0)","(3.3, 5.3, 4.68)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:25.492158,"(10.0, 28.0, 24.0)","(3.3, 5.3, 4.68)","(7.0, 12.5, 10.314285714285715)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.728679245283019)"
07-01-2023 20:45:26.489150,"(10.0, 28.0, 24.0)","(3.3, 5.3, 4.68)","(7.0, 12.5, 9.45)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.6636363636363636)"
07-01-2023 20:45:27.417277,"(10.0, 25.0, 22.0)","(3.3, 5.3, 4.1)","(7.0, 11.5, 9.45)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.6636363636363636)"
07-01-2023 20:45:28.395757,"(10.0, 25.0, 22.0)","(3.3, 5.3, 4.1)","(7.0, 11.5, 9.45)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.6636363636363636)"
07-01-2023 20:45:29.499534,"(10.0, 25.0, 22.875)","(3.3, 5.3, 4.7105263157894735)","(7.0, 11.5, 9.27142857142857)","(9.0, 16.5, 16.30851063829787)","(4.6, 7.2, 7.032835820895523)","(2.5, 2.78, 2.6636363636363636)"
