,Debs Baby,White Snake,Sketchy Zara,Walking On Fire,White Ticket,Super Keen,Kaidee Dixie,Arrogant Suzy
12-01-2023 16:57:10.382899,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 5.2)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 88.57142857142857)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.6055555555555556)","(11.0, 18.5, 16.666666666666668)","(71.0, 360.0, 270.0)"
12-01-2023 16:57:11.746070,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 5.15)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 88.57142857142857)","(21.0, 34.0, 32.4)","(1.4, 1.73, 1.6225)","(11.0, 18.5, 16.666666666666668)","(71.0, 370.0, 280.0)"
12-01-2023 16:57:13.011108,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 5.15)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 95.0)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.6225)","(11.0, 18.5, 16.666666666666668)","(71.0, 380.0, 305.0)"
12-01-2023 16:57:14.293930,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 5.15)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 100.0)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.6225)","(11.0, 18.5, 15.5)","(71.0, 380.0, 280.0)"
12-01-2023 16:57:15.762786,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 5.15)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 100.0)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.6225)","(11.0, 18.0, 16.0)","(71.0, 380.0, 280.0)"
12-01-2023 16:57:17.224496,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 5.15)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 97.5)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.6225)","(11.0, 17.5, 16.0)","(71.0, 380.0, 280.0)"
12-01-2023 16:57:18.791170,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 5.15)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 97.5)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.7127586206896552)","(11.0, 17.5, 16.0)","(71.0, 380.0, 246.66666666666666)"
12-01-2023 16:57:20.690761,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 4.978260869565218)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 97.5)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.6044444444444446)","(11.0, 17.5, 16.0)","(71.0, 360.0, 251.66666666666666)"
12-01-2023 16:57:22.451380,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.5, 4.978260869565218)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 97.5)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.6814814814814816)","(11.0, 17.5, 16.0)","(71.0, 360.0, 251.66666666666666)"
12-01-2023 16:57:23.830615,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.5, 4.978260869565218)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 97.5)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.6133333333333335)","(11.0, 17.5, 15.0)","(71.0, 360.0, 251.66666666666666)"
12-01-2023 16:57:25.096644,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.5, 4.978260869565218)","(26.0, 36.0, 29.77777777777778)","(21.0, 110.0, 85.9375)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.7083333333333333)","(11.0, 17.0, 15.5)","(71.0, 360.0, 243.33333333333334)"
12-01-2023 16:57:26.455429,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.5, 5.023809523809524)","(26.0, 36.0, 29.77777777777778)","(21.0, 100.0, 85.71428571428571)","(21.0, 34.0, 32.4)","(1.4, 1.72, 1.7083333333333333)","(11.0, 16.5, 15.11111111111111)","(71.0, 360.0, 243.33333333333334)"
12-01-2023 16:57:27.714127,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.5, 5.023809523809524)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.71428571428571)","(26.0, 34.0, 32.4)","(1.4, 1.72, 1.7083333333333333)","(11.0, 16.0, 15.0625)","(71.0, 360.0, 243.33333333333334)"
12-01-2023 16:57:28.909078,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.5, 5.023809523809524)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.71428571428571)","(26.0, 34.0, 45.55555555555556)","(1.4, 1.72, 1.6904545454545454)","(11.0, 15.5, 13.75)","(71.0, 360.0, 248.0)"
12-01-2023 16:57:30.281015,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.5, 5.023809523809524)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.71428571428571)","(26.0, 48.0, 45.55555555555556)","(1.4, 1.72, 1.7098305084745762)","(11.0, 15.5, 12.617647058823529)","(71.0, 360.0, 243.33333333333334)"
12-01-2023 16:57:31.608596,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.5, 5.023809523809524)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.71428571428571)","(26.0, 48.0, 45.55555555555556)","(1.4, 1.72, 1.7098305084745762)","(11.0, 15.5, 12.947368421052632)","(71.0, 360.0, 243.33333333333334)"
12-01-2023 16:57:32.996513,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.5, 5.25)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.71428571428571)","(26.0, 48.0, 45.55555555555556)","(1.4, 1.72, 1.7042105263157894)","(11.0, 15.0, 12.439024390243903)","(71.0, 360.0, 243.33333333333334)"
12-01-2023 16:57:34.386245,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 5.28)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.71428571428571)","(26.0, 48.0, 45.25)","(1.4, 1.71, 1.6208695652173915)","(11.0, 15.0, 12.439024390243903)","(71.0, 360.0, 243.33333333333334)"
12-01-2023 16:57:35.790725,"(17.0, 28.0, 26.727272727272727)","(3.4, 5.4, 5.2)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.71428571428571)","(26.0, 48.0, 46.0)","(1.4, 1.72, 1.617391304347826)","(11.0, 15.0, 13.363636363636363)","(71.0, 360.0, 251.66666666666666)"
12-01-2023 16:57:37.111758,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.4, 5.2)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.71428571428571)","(26.0, 48.0, 45.888888888888886)","(1.4, 1.7, 1.613913043478261)","(11.0, 14.5, 12.714285714285714)","(71.0, 360.0, 251.66666666666666)"
12-01-2023 16:57:38.454810,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.4, 5.2)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.55555555555556)","(26.0, 48.0, 38.714285714285715)","(1.4, 1.68, 1.635)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 260.0)"
12-01-2023 16:57:39.816752,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.4, 5.3500000000000005)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.71428571428571)","(26.0, 46.0, 35.8)","(1.4, 1.67, 1.6125)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 260.0)"
12-01-2023 16:57:41.075607,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.4, 5.32)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 85.83333333333333)","(26.0, 46.0, 33.25)","(1.4, 1.66, 1.625)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:42.449735,"(17.0, 28.0, 25.6)","(3.4, 5.4, 5.333333333333334)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 64.28571428571429)","(26.0, 46.0, 33.25)","(1.4, 1.63, 1.64)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:43.770179,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.4, 5.322222222222223)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 71.25)","(26.0, 46.0, 33.25)","(1.4, 1.65, 1.656)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:45.337539,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.4, 5.1)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 71.25)","(26.0, 46.0, 33.25)","(1.4, 1.67, 1.645)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:46.799794,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.4, 5.357142857142858)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 72.85714285714286)","(26.0, 46.0, 33.25)","(1.4, 1.68, 1.5902272727272728)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:48.199629,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.4, 5.357142857142858)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 72.85714285714286)","(26.0, 46.0, 33.25)","(1.4, 1.6, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:49.678065,"(17.0, 28.0, 26.285714285714285)","(3.4, 5.4, 5.357142857142858)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 75.0)","(26.0, 46.0, 33.25)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:51.178896,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.4, 5.357142857142858)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 75.0)","(26.0, 46.0, 33.25)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:52.717390,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.4, 5.357142857142858)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 75.0)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:54.114712,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.4, 5.357142857142858)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 76.66666666666667)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:55.430630,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.4, 5.303225806451613)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 78.0)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:56.884357,"(17.0, 28.0, 26.0)","(3.4, 5.4, 5.0600000000000005)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 75.0)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:58.197492,"(17.0, 28.0, 26.285714285714285)","(3.4, 5.5, 5.055555555555555)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 73.33333333333333)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:57:59.575597,"(17.0, 28.0, 26.285714285714285)","(3.4, 5.5, 5.055555555555555)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 73.33333333333333)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 268.3333333333333)"
12-01-2023 16:58:00.863970,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 73.33333333333333)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 218.33333333333334)"
12-01-2023 16:58:02.144769,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 72.85714285714286)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 218.33333333333334)"
12-01-2023 16:58:03.364043,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 72.85714285714286)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 270.0)"
12-01-2023 16:58:04.618831,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 72.85714285714286)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 270.0)"
12-01-2023 16:58:05.970855,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 72.85714285714286)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.178571428571429)","(71.0, 360.0, 210.0)"
12-01-2023 16:58:07.112154,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 72.85714285714286)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.136363636363637)","(71.0, 360.0, 210.0)"
12-01-2023 16:58:08.341141,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 72.85714285714286)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.136363636363637)","(71.0, 360.0, 210.0)"
12-01-2023 16:58:09.639910,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 72.85714285714286)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.136363636363637)","(71.0, 360.0, 210.0)"
12-01-2023 16:58:10.903318,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 75.0)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.136363636363637)","(71.0, 360.0, 210.0)"
12-01-2023 16:58:12.146357,"(17.0, 28.0, 27.2)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 75.0)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5896153846153847)","(11.0, 14.5, 12.447368421052632)","(71.0, 360.0, 260.0)"
12-01-2023 16:58:14.098745,"(17.0, 28.0, 27.2)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 75.0)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.447368421052632)","(71.0, 350.0, 236.66666666666666)"
12-01-2023 16:58:15.603544,"(17.0, 28.0, 27.2)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.77777777777778)","(21.0, 90.0, 75.0)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.447368421052632)","(71.0, 350.0, 236.66666666666666)"
12-01-2023 16:58:17.012003,"(17.0, 28.0, 27.2)","(3.4, 5.5, 5.125)","(26.0, 36.0, 29.25)","(21.0, 90.0, 75.0)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.447368421052632)","(71.0, 350.0, 236.66666666666666)"
12-01-2023 16:58:18.598884,"(17.0, 28.0, 26.285714285714285)","(3.4, 5.5, 5.125)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 73.33333333333333)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.447368421052632)","(71.0, 350.0, 236.66666666666666)"
12-01-2023 16:58:19.729425,"(17.0, 28.0, 26.285714285714285)","(3.4, 5.5, 5.125)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 73.33333333333333)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.447368421052632)","(71.0, 350.0, 236.66666666666666)"
12-01-2023 16:58:20.857571,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 73.33333333333333)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.447368421052632)","(71.0, 350.0, 236.66666666666666)"
12-01-2023 16:58:21.997892,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 73.33333333333333)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.447368421052632)","(71.0, 350.0, 236.66666666666666)"
12-01-2023 16:58:23.229108,"(17.0, 28.0, 26.909090909090907)","(3.4, 5.5, 5.125)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 73.33333333333333)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.447368421052632)","(71.0, 350.0, 236.66666666666666)"
12-01-2023 16:58:24.678020,"(17.0, 28.0, 26.0)","(3.4, 5.5, 5.125)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 73.33333333333333)","(26.0, 46.0, 33.857142857142854)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.447368421052632)","(71.0, 350.0, 236.66666666666666)"
12-01-2023 16:58:26.002894,"(17.0, 28.0, 24.666666666666668)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 80.0)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.378048780487806)","(71.0, 350.0, 298.8888888888889)"
12-01-2023 16:58:27.172617,"(17.0, 28.0, 26.529411764705884)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 77.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.378048780487806)","(71.0, 330.0, 303.75)"
12-01-2023 16:58:28.531685,"(17.0, 28.0, 26.214285714285715)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 77.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.59, 1.5897297297297297)","(11.0, 14.5, 12.53448275862069)","(71.0, 320.0, 303.75)"
12-01-2023 16:58:29.640385,"(17.0, 28.0, 26.529411764705884)","(3.4, 5.5, 5.142857142857143)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 76.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.59, 1.6273684210526316)","(11.0, 14.0, 12.53448275862069)","(71.0, 320.0, 291.1111111111111)"
12-01-2023 16:58:30.805163,"(17.0, 28.0, 26.529411764705884)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 77.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.63, 1.6274358974358973)","(11.0, 14.0, 12.26923076923077)","(71.0, 320.0, 280.0)"
12-01-2023 16:58:31.967282,"(17.0, 28.0, 26.529411764705884)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 77.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.63, 1.6274358974358973)","(11.0, 14.0, 12.26923076923077)","(71.0, 320.0, 293.33333333333337)"
12-01-2023 16:58:33.044990,"(17.0, 28.0, 26.0)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 77.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.63, 1.6274358974358973)","(11.0, 14.0, 12.26923076923077)","(71.0, 320.0, 293.33333333333337)"
12-01-2023 16:58:34.398564,"(17.0, 28.0, 26.857142857142858)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 76.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.63, 1.6274358974358973)","(11.0, 14.0, 12.543478260869565)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:35.718741,"(17.0, 28.0, 26.857142857142858)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 77.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.63, 1.6274358974358973)","(11.0, 13.5, 12.285714285714286)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:36.973273,"(17.0, 28.0, 26.857142857142858)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 77.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.63, 1.6274358974358973)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:38.386903,"(17.0, 28.0, 26.857142857142858)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 77.5)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.63, 1.6274358974358973)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:39.551844,"(17.0, 28.0, 26.857142857142858)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.161290322580644)","(21.0, 90.0, 79.28571428571429)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.63, 1.6274358974358973)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:40.997829,"(17.0, 28.0, 26.5)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 72.0)","(26.0, 46.0, 35.05263157894737)","(1.4, 1.63, 1.6274358974358973)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:42.314969,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 80.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6274358974358973)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:43.522987,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 80.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6274358974358973)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:44.586138,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 78.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6274358974358973)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:45.727145,"(17.0, 28.0, 27.142857142857142)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 80.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6275)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:46.918862,"(17.0, 28.0, 26.333333333333332)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 80.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6275)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:48.061219,"(17.0, 28.0, 26.333333333333332)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 80.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6275)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:49.065552,"(17.0, 28.0, 26.75)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 80.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6033333333333333)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:50.255049,"(17.0, 28.0, 26.80952380952381)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 80.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6033333333333333)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:51.386293,"(17.0, 28.0, 26.80952380952381)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 80.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6033333333333333)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:52.533856,"(17.0, 28.0, 26.80952380952381)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 80.0)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6033333333333333)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:53.722990,"(17.0, 28.0, 26.80952380952381)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 77.14285714285714)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6033333333333333)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:54.946363,"(17.0, 28.0, 26.80952380952381)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 77.5)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6033333333333333)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:56.081930,"(17.0, 28.0, 26.333333333333332)","(3.4, 5.5, 5.083333333333333)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 77.14285714285714)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6033333333333333)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
12-01-2023 16:58:57.237467,"(17.0, 28.0, 26.333333333333332)","(3.4, 5.5, 5.125)","(26.0, 34.0, 29.185185185185187)","(21.0, 90.0, 77.14285714285714)","(26.0, 46.0, 36.0)","(1.4, 1.63, 1.6033333333333333)","(11.0, 13.5, 11.875)","(71.0, 320.0, 246.66666666666666)"
