,Watching You Dream,Testarudo,The Black Assassin,Crime Dont Pay,Jaccka Lucas Nz,Dream Copy,Dressed In Gold Nz,Flashlight Dancer,Western Ron
09-01-2023 16:55:12.235134,"(31.0, 55.0, 46.375)","(101.0, 200.0, 140.0)","(31.0, 100.0, 87.14285714285714)","(9.0, 13.0, 12.8125)","(21.0, 99999, 99990)","(61.0, 95.0, 86.0)","(2.0, 99999, 99990)","(21.0, 28.0, 24.76923076923077)","(2.1, 2.54, 2.5226845637583892)"
09-01-2023 16:55:13.395834,"(31.0, 55.0, 46.375)","(101.0, 200.0, 140.0)","(31.0, 90.0, 80.0)","(9.0, 12.5, 12.8125)","(21.0, 99999, 99990)","(61.0, 95.0, 83.75)","(2.0, 99999, 99990)","(19.0, 28.0, 25.083333333333336)","(2.1, 2.54, 2.5236486486486487)"
09-01-2023 16:55:14.530770,"(31.0, 55.0, 39.25)","(101.0, 200.0, 140.0)","(31.0, 85.0, 76.42857142857143)","(9.0, 13.0, 12.8125)","(21.0, 99999, 99990)","(61.0, 95.0, 83.75)","(2.05, 99999, 99990)","(19.0, 28.0, 25.666666666666668)","(2.1, 2.54, 2.5276056338028168)"
09-01-2023 16:55:15.631606,"(31.0, 80.0, 49.333333333333336)","(101.0, 200.0, 125.0)","(31.0, 85.0, 79.0)","(9.0, 13.0, 12.8125)","(21.0, 99999, 99990)","(61.0, 95.0, 86.81818181818181)","(2.05, 99999, 99990)","(19.0, 28.0, 25.083333333333336)","(2.1, 2.54, 2.6363636363636367)"
09-01-2023 16:55:16.792772,"(31.0, 80.0, 41.666666666666664)","(101.0, 200.0, 140.0)","(31.0, 85.0, 79.0)","(9.0, 13.0, 12.8125)","(21.0, 99999, 99990)","(61.0, 95.0, 86.81818181818181)","(2.05, 99999, 99990)","(19.0, 28.0, 25.2)","(2.1, 2.7, 2.6533333333333333)"
09-01-2023 16:55:17.860154,"(31.0, 70.0, 46.0)","(101.0, 200.0, 140.0)","(31.0, 80.0, 68.0)","(9.0, 13.0, 12.8125)","(21.0, 99999, 99990)","(61.0, 95.0, 86.81818181818181)","(2.05, 99999, 99990)","(19.0, 27.0, 25.2)","(2.1, 2.7, 2.6766666666666667)"
09-01-2023 16:55:18.881244,"(31.0, 70.0, 46.0)","(101.0, 200.0, 140.0)","(31.0, 80.0, 74.28571428571429)","(9.0, 13.0, 12.8125)","(21.0, 99999, 99990)","(61.0, 95.0, 90.71428571428572)","(2.05, 99999, 99990)","(19.0, 27.0, 24.23076923076923)","(2.1, 2.7, 2.6833333333333336)"
09-01-2023 16:55:19.977544,"(31.0, 65.0, 52.94444444444444)","(101.0, 200.0, 125.0)","(31.0, 75.0, 70.71428571428571)","(9.0, 12.5, 12.166666666666666)","(21.0, 99999, 99990)","(61.0, 95.0, 89.0)","(2.05, 99999, 99990)","(19.0, 26.0, 24.5)","(2.1, 2.82, 2.7375)"
09-01-2023 16:55:21.098752,"(31.0, 65.0, 51.875)","(101.0, 200.0, 125.0)","(31.0, 75.0, 57.142857142857146)","(9.0, 12.5, 11.31578947368421)","(21.0, 99999, 99990)","(61.0, 95.0, 88.33333333333333)","(2.05, 99999, 99990)","(19.0, 26.0, 24.333333333333332)","(2.1, 2.84, 2.788)"
09-01-2023 16:55:22.208823,"(31.0, 60.0, 51.875)","(101.0, 200.0, 125.0)","(31.0, 60.0, 42.857142857142854)","(9.0, 11.5, 13.647058823529411)","(21.0, 99999, 99990)","(61.0, 95.0, 88.33333333333333)","(2.05, 99999, 99990)","(19.0, 26.0, 24.333333333333332)","(2.1, 2.84, 2.7018518518518517)"
09-01-2023 16:55:23.332155,"(31.0, 60.0, 51.875)","(101.0, 200.0, 125.0)","(31.0, 60.0, 42.857142857142854)","(9.0, 15.5, 13.647058823529411)","(21.0, 99999, 99990)","(61.0, 95.0, 81.66666666666667)","(2.05, 99999, 99990)","(19.0, 26.0, 24.333333333333332)","(2.1, 2.82, 2.6430434782608696)"
09-01-2023 16:55:24.434484,"(31.0, 55.0, 45.45454545454545)","(91.0, 200.0, 125.0)","(31.0, 50.0, 37.55555555555556)","(9.0, 14.0, 13.555555555555555)","(21.0, 99999, 99990)","(61.0, 95.0, 83.75)","(2.05, 99999, 99990)","(18.0, 26.0, 24.333333333333332)","(2.1, 2.82, 2.6314285714285717)"
09-01-2023 16:55:25.484686,"(31.0, 55.0, 45.45454545454545)","(91.0, 200.0, 125.0)","(31.0, 50.0, 38.57142857142857)","(9.0, 14.0, 13.464285714285714)","(21.0, 99999, 99990)","(61.0, 95.0, 83.75)","(2.05, 99999, 99990)","(18.0, 26.0, 24.333333333333332)","(2.1, 2.82, 2.6314285714285717)"
09-01-2023 16:55:26.526529,"(31.0, 55.0, 45.45454545454545)","(91.0, 200.0, 125.0)","(31.0, 46.0, 40.0)","(9.0, 14.0, 13.464285714285714)","(21.0, 99999, 99990)","(61.0, 95.0, 83.75)","(2.05, 99999, 99990)","(18.0, 26.0, 24.333333333333332)","(2.1, 2.82, 2.6883870967741936)"
09-01-2023 16:55:27.615153,"(31.0, 55.0, 45.45454545454545)","(91.0, 200.0, 125.0)","(31.0, 46.0, 40.0)","(9.0, 14.0, 13.464285714285714)","(21.0, 99999, 99990)","(61.0, 95.0, 86.0)","(2.05, 99999, 99990)","(18.0, 26.0, 24.333333333333332)","(2.1, 2.82, 2.6419047619047618)"
09-01-2023 16:55:28.650734,"(31.0, 55.0, 45.45454545454545)","(91.0, 200.0, 125.0)","(31.0, 46.0, 40.0)","(9.0, 14.0, 13.464285714285714)","(21.0, 99999, 99990)","(61.0, 95.0, 86.0)","(2.05, 99999, 99990)","(18.0, 26.0, 24.333333333333332)","(2.1, 2.82, 2.6419047619047618)"
09-01-2023 16:55:29.699119,"(31.0, 55.0, 45.45454545454545)","(91.0, 200.0, 125.0)","(31.0, 46.0, 40.0)","(9.0, 14.0, 13.464285714285714)","(21.0, 99999, 99990)","(61.0, 95.0, 89.0)","(2.05, 99999, 99990)","(18.0, 26.0, 24.333333333333332)","(2.1, 2.82, 2.681694915254237)"
09-01-2023 16:55:30.812023,"(31.0, 55.0, 45.45454545454545)","(91.0, 200.0, 125.0)","(31.0, 44.0, 39.0)","(9.0, 14.0, 13.464285714285714)","(21.0, 99999, 99990)","(61.0, 95.0, 89.0)","(2.05, 99999, 99990)","(18.0, 26.0, 24.333333333333332)","(2.1, 2.82, 2.6546666666666665)"
09-01-2023 16:55:31.888653,"(31.0, 55.0, 45.45454545454545)","(91.0, 200.0, 125.0)","(31.0, 44.0, 39.0)","(9.0, 14.0, 13.653846153846153)","(21.0, 99999, 99990)","(61.0, 95.0, 86.0)","(2.05, 99999, 99990)","(18.0, 26.0, 24.90909090909091)","(2.1, 2.82, 2.6576190476190478)"
09-01-2023 16:55:33.001723,"(31.0, 55.0, 45.45454545454545)","(91.0, 200.0, 125.0)","(31.0, 42.0, 38.0)","(9.0, 14.0, 13.653846153846153)","(21.0, 99999, 99990)","(61.0, 95.0, 89.375)","(2.05, 99999, 99990)","(18.0, 26.0, 24.90909090909091)","(2.1, 2.82, 2.6625)"
09-01-2023 16:55:34.086719,"(31.0, 55.0, 40.833333333333336)","(91.0, 200.0, 132.5)","(31.0, 42.0, 38.0)","(9.0, 14.0, 12.928571428571429)","(21.0, 99999, 99990)","(61.0, 95.0, 101.42857142857143)","(2.05, 99999, 99990)","(18.0, 26.0, 24.90909090909091)","(2.1, 2.68, 2.6722222222222225)"
09-01-2023 16:55:35.122441,"(31.0, 55.0, 42.25)","(91.0, 230.0, 130.0)","(31.0, 42.0, 38.0)","(9.0, 14.0, 13.375)","(21.0, 99999, 99990)","(61.0, 140.0, 101.42857142857143)","(2.05, 99999, 99990)","(18.0, 26.0, 24.90909090909091)","(2.1, 2.68, 2.6722222222222225)"
09-01-2023 16:55:36.247612,"(31.0, 55.0, 42.25)","(91.0, 230.0, 130.0)","(31.0, 42.0, 38.0)","(9.0, 14.0, 13.375)","(21.0, 99999, 99990)","(61.0, 140.0, 115.71428571428572)","(2.05, 99999, 99990)","(18.0, 26.0, 24.90909090909091)","(2.1, 2.68, 2.6722222222222225)"
09-01-2023 16:55:37.443732,"(31.0, 55.0, 42.25)","(91.0, 230.0, 130.0)","(31.0, 40.0, 36.0)","(9.0, 14.0, 13.375)","(21.0, 99999, 99990)","(61.0, 130.0, 104.0)","(2.05, 99999, 99990)","(18.0, 26.0, 24.90909090909091)","(2.1, 2.68, 2.6625)"
09-01-2023 16:55:38.645687,"(31.0, 55.0, 42.25)","(91.0, 230.0, 130.0)","(31.0, 40.0, 36.0)","(9.0, 14.0, 13.375)","(21.0, 99999, 99990)","(61.0, 120.0, 96.38888888888889)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.6660000000000004)"
09-01-2023 16:55:39.786837,"(31.0, 55.0, 42.25)","(91.0, 230.0, 130.0)","(31.0, 40.0, 36.0)","(9.0, 14.0, 13.375)","(21.0, 99999, 99990)","(61.0, 110.0, 96.38888888888889)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.6660000000000004)"
09-01-2023 16:55:41.099307,"(31.0, 55.0, 48.625)","(91.0, 230.0, 130.0)","(31.0, 40.0, 36.0)","(9.0, 14.0, 13.5)","(21.0, 99999, 99990)","(61.0, 110.0, 91.15384615384616)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.6660000000000004)"
09-01-2023 16:55:42.176436,"(31.0, 55.0, 50.75)","(91.0, 230.0, 130.0)","(31.0, 40.0, 36.0)","(9.0, 11.5, 11.321428571428571)","(21.0, 99999, 99990)","(61.0, 110.0, 91.15384615384616)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.656)"
09-01-2023 16:55:43.223321,"(31.0, 40.0, 39.8)","(91.0, 230.0, 130.0)","(31.0, 40.0, 36.0)","(9.0, 11.5, 11.3)","(21.0, 99999, 99990)","(61.0, 110.0, 91.15384615384616)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.665)"
09-01-2023 16:55:44.302613,"(31.0, 40.0, 39.666666666666664)","(91.0, 230.0, 130.0)","(31.0, 40.0, 36.0)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 91.15384615384616)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.665)"
09-01-2023 16:55:45.389482,"(31.0, 40.0, 39.666666666666664)","(91.0, 230.0, 130.0)","(31.0, 40.0, 36.0)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 91.15384615384616)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.665)"
09-01-2023 16:55:46.507556,"(31.0, 40.0, 39.714285714285715)","(91.0, 230.0, 130.0)","(31.0, 38.0, 34.8)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 91.15384615384616)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.665)"
09-01-2023 16:55:47.624349,"(31.0, 40.0, 39.0)","(91.0, 230.0, 130.0)","(31.0, 38.0, 34.8)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 91.15384615384616)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.665)"
09-01-2023 16:55:48.660019,"(31.0, 40.0, 39.0)","(91.0, 230.0, 130.0)","(31.0, 38.0, 34.8)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 97.10526315789474)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.665)"
09-01-2023 16:55:49.701846,"(31.0, 40.0, 39.333333333333336)","(91.0, 230.0, 130.0)","(31.0, 38.0, 34.8)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 97.10526315789474)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.5304761904761905)"
09-01-2023 16:55:50.782084,"(31.0, 40.0, 39.333333333333336)","(91.0, 230.0, 130.0)","(31.0, 38.0, 34.0)","(9.0, 11.5, 11.307692307692308)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.54, 2.6692307692307695)"
09-01-2023 16:55:51.873351,"(31.0, 75.0, 68.27272727272728)","(91.0, 230.0, 130.0)","(31.0, 38.0, 32.285714285714285)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.68, 2.5828571428571427)"
09-01-2023 16:55:53.058349,"(31.0, 65.0, 61.14285714285714)","(91.0, 230.0, 130.0)","(31.0, 38.0, 32.285714285714285)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.66, 2.5700000000000003)"
09-01-2023 16:55:54.261040,"(31.0, 65.0, 61.14285714285714)","(91.0, 230.0, 130.0)","(31.0, 38.0, 32.285714285714285)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(18.0, 26.0, 24.0)","(2.1, 2.66, 2.636)"
09-01-2023 16:55:55.467852,"(31.0, 65.0, 61.14285714285714)","(91.0, 230.0, 130.0)","(31.0, 38.0, 32.285714285714285)","(9.0, 11.5, 11.291666666666666)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(18.0, 26.0, 54.25)","(2.1, 2.66, 2.636)"
09-01-2023 16:55:56.673186,"(31.0, 60.0, 50.0)","(91.0, 230.0, 130.0)","(31.0, 38.0, 32.285714285714285)","(9.0, 11.5, 11.106060606060606)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(17.0, 65.0, 46.75)","(2.1, 2.66, 2.636)"
09-01-2023 16:55:57.853511,"(31.0, 60.0, 50.0)","(91.0, 230.0, 130.0)","(31.0, 38.0, 32.285714285714285)","(9.0, 11.5, 11.106060606060606)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(17.0, 55.0, 36.14285714285714)","(2.1, 2.66, 2.636)"
09-01-2023 16:55:59.022077,"(31.0, 60.0, 50.0)","(91.0, 230.0, 130.0)","(31.0, 36.0, 33.0)","(9.0, 11.5, 11.106060606060606)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(17.0, 55.0, 31.0)","(2.1, 2.66, 2.636)"
09-01-2023 16:56:00.380825,"(31.0, 60.0, 50.0)","(91.0, 230.0, 130.0)","(31.0, 36.0, 31.714285714285715)","(9.0, 11.5, 10.2)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(17.0, 55.0, 36.4)","(2.1, 2.66, 2.636)"
09-01-2023 16:56:01.732572,"(31.0, 60.0, 50.0)","(91.0, 230.0, 130.0)","(31.0, 36.0, 31.714285714285715)","(9.0, 11.5, 9.851851851851853)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(17.0, 46.0, 27.142857142857142)","(2.1, 2.66, 2.636)"
09-01-2023 16:56:03.015663,"(31.0, 60.0, 50.0)","(91.0, 230.0, 130.0)","(31.0, 36.0, 31.142857142857142)","(9.0, 10.0, 10.001694915254237)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(17.0, 46.0, 27.142857142857142)","(2.1, 2.66, 2.64)"
09-01-2023 16:56:04.254669,"(31.0, 60.0, 46.8)","(91.0, 230.0, 130.0)","(31.0, 34.0, 31.142857142857142)","(9.0, 11.5, 10.571428571428571)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(17.0, 46.0, 36.666666666666664)","(2.1, 2.66, 2.6432)"
09-01-2023 16:56:05.593892,"(31.0, 60.0, 46.8)","(91.0, 230.0, 127.14285714285714)","(31.0, 34.0, 31.142857142857142)","(9.0, 11.0, 10.571428571428571)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(17.0, 44.0, 41.55555555555556)","(2.1, 2.66, 2.5292857142857144)"
09-01-2023 16:56:06.922777,"(31.0, 60.0, 44.4)","(91.0, 230.0, 127.14285714285714)","(31.0, 34.0, 31.142857142857142)","(9.0, 11.0, 10.714285714285714)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.05, 99999, 99990)","(17.0, 44.0, 40.0)","(2.1, 2.54, 2.6454166666666667)"
09-01-2023 16:56:08.378329,"(31.0, 60.0, 44.4)","(91.0, 210.0, 160.0)","(31.0, 34.0, 31.142857142857142)","(8.5, 11.0, 10.714285714285714)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.15, 99999, 99990)","(17.0, 44.0, 40.0)","(2.1, 2.66, 2.618823529411765)"
09-01-2023 16:56:09.819868,"(31.0, 60.0, 44.4)","(91.0, 210.0, 125.0)","(31.0, 34.0, 30.8)","(8.5, 11.0, 11.307692307692308)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.15, 99999, 99990)","(17.0, 44.0, 38.4)","(2.1, 2.66, 2.635294117647059)"
09-01-2023 16:56:11.320898,"(31.0, 60.0, 44.4)","(91.0, 200.0, 136.66666666666666)","(31.0, 32.0, 30.8)","(8.5, 12.0, 11.428571428571429)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.15, 99999, 99990)","(17.0, 42.0, 39.625)","(2.1, 2.66, 2.561621621621622)"
09-01-2023 16:56:12.673703,"(31.0, 60.0, 47.07692307692308)","(91.0, 190.0, 145.0)","(31.0, 32.0, 30.5)","(8.5, 12.0, 11.052631578947368)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.15, 99999, 99990)","(17.0, 42.0, 34.9)","(2.1, 2.66, 2.5300000000000002)"
09-01-2023 16:56:13.897854,"(31.0, 60.0, 47.07692307692308)","(91.0, 180.0, 145.0)","(31.0, 32.0, 30.5)","(8.5, 12.0, 9.819354838709678)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.15, 99999, 99990)","(17.0, 40.0, 31.5)","(2.1, 2.66, 2.588)"
09-01-2023 16:56:15.094843,"(31.0, 60.0, 47.07692307692308)","(91.0, 180.0, 121.66666666666667)","(31.0, 32.0, 30.5)","(8.5, 10.0, 9.819354838709678)","(21.0, 99999, 99990)","(61.0, 110.0, 90.9090909090909)","(2.15, 99999, 99990)","(18.0, 40.0, 36.125)","(2.1, 2.66, 2.588)"
09-01-2023 16:56:16.327791,"(31.0, 60.0, 47.07692307692308)","(91.0, 180.0, 120.0)","(31.0, 32.0, 30.5)","(8.5, 10.0, 9.819354838709678)","(21.0, 99999, 99990)","(61.0, 110.0, 99.0625)","(2.15, 99999, 99990)","(18.0, 38.0, 33.333333333333336)","(2.1, 2.66, 2.5911764705882354)"
09-01-2023 16:56:17.606934,"(31.0, 60.0, 40.5)","(91.0, 180.0, 120.0)","(31.0, 32.0, 30.5)","(8.5, 10.5, 10.025)","(21.0, 99999, 99990)","(61.0, 110.0, 99.0625)","(2.15, 99999, 99990)","(18.0, 38.0, 33.333333333333336)","(2.1, 2.66, 2.5928358208955227)"
09-01-2023 16:56:18.862189,"(31.0, 60.0, 51.33333333333333)","(91.0, 180.0, 120.0)","(26.0, 32.0, 30.5)","(9.0, 10.5, 9.968)","(26.0, 99999, 99990)","(61.0, 110.0, 99.0625)","(2.1, 99999, 99990)","(17.0, 38.0, 31.46666666666667)","(2.1, 2.66, 2.5928358208955227)"
09-01-2023 16:56:20.106618,"(31.0, 55.0, 49.75)","(91.0, 180.0, 120.0)","(26.0, 32.0, 30.5)","(9.0, 10.5, 9.968)","(26.0, 99999, 99990)","(61.0, 110.0, 97.27272727272727)","(2.1, 99999, 99990)","(17.0, 38.0, 32.0)","(2.1, 2.66, 2.5675)"
09-01-2023 16:56:21.487516,"(31.0, 55.0, 49.75)","(91.0, 180.0, 120.0)","(26.0, 32.0, 30.5)","(9.0, 10.5, 9.968)","(26.0, 99999, 99990)","(61.0, 110.0, 97.27272727272727)","(2.1, 99999, 99990)","(17.0, 38.0, 32.0)","(2.1, 2.62, 2.608)"
09-01-2023 16:56:22.746518,"(31.0, 55.0, 49.75)","(91.0, 180.0, 133.33333333333334)","(26.0, 32.0, 31.53846153846154)","(9.0, 10.5, 9.968)","(26.0, 99999, 99990)","(61.0, 110.0, 97.5)","(2.1, 99999, 99990)","(17.0, 38.0, 31.0)","(2.1, 2.62, 2.5256)"
09-01-2023 16:56:24.069920,"(31.0, 55.0, 44.5)","(91.0, 170.0, 120.0)","(26.0, 32.0, 31.53846153846154)","(9.0, 10.5, 9.950000000000001)","(26.0, 99999, 99990)","(61.0, 110.0, 97.5)","(2.1, 99999, 99990)","(17.0, 38.0, 33.0)","(2.1, 2.66, 2.5220689655172412)"
09-01-2023 16:56:25.302743,"(31.0, 50.0, 47.714285714285715)","(91.0, 170.0, 120.0)","(26.0, 32.0, 31.454545454545453)","(9.0, 10.5, 9.842307692307692)","(26.0, 99999, 99990)","(61.0, 110.0, 96.53846153846153)","(2.1, 99999, 99990)","(17.0, 36.0, 33.42857142857143)","(2.1, 2.66, 2.5084848484848483)"
09-01-2023 16:56:26.771694,"(31.0, 50.0, 41.7037037037037)","(91.0, 170.0, 137.69230769230768)","(26.0, 32.0, 31.4)","(9.0, 10.5, 9.837209302325581)","(26.0, 99999, 99990)","(61.0, 110.0, 96.53846153846153)","(2.1, 99999, 99990)","(17.0, 34.0, 31.57894736842105)","(2.1, 2.66, 2.5153846153846153)"
09-01-2023 16:56:27.936961,"(31.0, 50.0, 40.26086956521739)","(91.0, 170.0, 137.69230769230768)","(26.0, 32.0, 31.4)","(9.0, 10.5, 9.923076923076923)","(26.0, 99999, 99990)","(61.0, 110.0, 101.66666666666666)","(2.1, 99999, 99990)","(17.0, 36.0, 27.6)","(2.1, 2.64, 2.4443708609271524)"
09-01-2023 16:56:29.256644,"(31.0, 44.0, 43.0)","(91.0, 170.0, 137.69230769230768)","(26.0, 32.0, 30.333333333333332)","(9.0, 10.0, 9.914285714285715)","(26.0, 99999, 99990)","(61.0, 110.0, 101.66666666666666)","(2.1, 99999, 99990)","(17.0, 30.0, 28.5)","(2.1, 2.5, 2.467441860465116)"
09-01-2023 16:56:30.560439,"(31.0, 44.0, 43.16666666666667)","(91.0, 170.0, 146.66666666666666)","(26.0, 32.0, 30.285714285714285)","(9.0, 10.0, 9.914285714285715)","(26.0, 99999, 99990)","(61.0, 110.0, 101.66666666666666)","(2.1, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.5, 2.4325806451612904)"
09-01-2023 16:56:31.810278,"(31.0, 44.0, 43.16666666666667)","(91.0, 170.0, 146.66666666666666)","(26.0, 32.0, 31.0)","(9.0, 10.0, 9.84)","(26.0, 99999, 99990)","(61.0, 110.0, 101.66666666666666)","(2.1, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.44, 2.406190476190476)"
09-01-2023 16:56:33.121610,"(31.0, 46.0, 41.76470588235294)","(91.0, 170.0, 146.66666666666666)","(26.0, 32.0, 31.0)","(9.0, 10.5, 9.8)","(26.0, 99999, 99990)","(61.0, 110.0, 106.05263157894737)","(2.1, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.42, 2.4547368421052633)"
09-01-2023 16:56:34.298255,"(31.0, 46.0, 42.4)","(91.0, 170.0, 154.44444444444446)","(26.0, 32.0, 29.333333333333332)","(9.0, 10.5, 9.8)","(26.0, 99999, 99990)","(61.0, 110.0, 98.0)","(2.1, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.48, 2.4153846153846152)"
09-01-2023 16:56:35.550740,"(31.0, 44.0, 41.333333333333336)","(91.0, 170.0, 130.0)","(26.0, 32.0, 29.333333333333332)","(9.0, 10.5, 10.196969696969697)","(26.0, 99999, 99990)","(61.0, 110.0, 98.0)","(2.1, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.46, 2.4153846153846152)"
09-01-2023 16:56:36.898878,"(31.0, 44.0, 42.4)","(81.0, 170.0, 152.85714285714286)","(21.0, 32.0, 29.333333333333332)","(8.5, 10.5, 10.196969696969697)","(26.0, 99999, 99990)","(61.0, 110.0, 98.0)","(2.25, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.46, 2.3962499999999998)"
09-01-2023 16:56:38.086204,"(31.0, 44.0, 40.0)","(81.0, 170.0, 152.85714285714286)","(21.0, 30.0, 28.333333333333332)","(8.5, 10.5, 10.196969696969697)","(26.0, 99999, 99990)","(61.0, 110.0, 98.0)","(2.25, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.4, 2.3422813688212925)"
09-01-2023 16:56:39.279047,"(31.0, 44.0, 37.333333333333336)","(81.0, 170.0, 152.85714285714286)","(21.0, 30.0, 28.333333333333332)","(8.5, 10.5, 10.196969696969697)","(26.0, 99999, 99990)","(61.0, 110.0, 98.0)","(2.25, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.4, 2.3245454545454542)"
09-01-2023 16:56:40.711207,"(31.0, 44.0, 37.333333333333336)","(81.0, 170.0, 153.75)","(21.0, 30.0, 52.22222222222222)","(8.5, 10.5, 10.175675675675675)","(26.0, 99999, 99990)","(61.0, 110.0, 103.33333333333333)","(2.25, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.32, 2.3649999999999998)"
09-01-2023 16:56:41.907551,"(31.0, 44.0, 37.333333333333336)","(81.0, 160.0, 153.75)","(21.0, 55.0, 52.22222222222222)","(8.5, 10.5, 10.433333333333334)","(26.0, 99999, 99990)","(61.0, 110.0, 101.42857142857143)","(2.25, 99999, 99990)","(19.0, 30.0, 28.5)","(2.1, 2.38, 2.258)"
09-01-2023 16:56:43.064072,"(31.0, 42.0, 41.2)","(81.0, 160.0, 140.76923076923077)","(21.0, 48.0, 39.0)","(8.5, 10.0, 9.957142857142857)","(26.0, 99999, 99990)","(61.0, 110.0, 101.42857142857143)","(2.25, 99999, 99990)","(19.0, 30.0, 29.0)","(2.1, 2.26, 2.2591666666666663)"
09-01-2023 16:56:44.141035,"(31.0, 42.0, 41.2)","(81.0, 160.0, 140.76923076923077)","(21.0, 46.0, 39.0)","(8.5, 10.0, 9.957142857142857)","(26.0, 99999, 99990)","(61.0, 110.0, 101.42857142857143)","(2.25, 99999, 99990)","(19.0, 30.0, 29.0)","(2.1, 2.26, 2.2585714285714285)"
09-01-2023 16:56:45.448046,"(31.0, 40.0, 39.4)","(81.0, 160.0, 143.33333333333334)","(21.0, 46.0, 37.09090909090909)","(8.5, 10.0, 9.925)","(26.0, 99999, 99990)","(61.0, 110.0, 101.42857142857143)","(2.25, 99999, 99990)","(19.0, 30.0, 28.846153846153847)","(2.1, 2.26, 2.2593939393939393)"
09-01-2023 16:56:46.708930,"(31.0, 40.0, 39.4)","(81.0, 160.0, 146.66666666666669)","(21.0, 46.0, 40.888888888888886)","(8.5, 10.0, 10.632911392405063)","(26.0, 99999, 99990)","(61.0, 110.0, 103.75)","(2.25, 99999, 99990)","(19.0, 30.0, 28.846153846153847)","(2.1, 2.26, 2.259333333333333)"
