,Mt View Dodger,Starters King,Cailahs Crew,Storm Raptor,Sazan Bale,Mighty Tuscany,Soda Jazzy,Stress Test
1085,"[datetime.datetime(2022, 11, 28, 16, 44, 20, 302473), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 20, 302473), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 20, 302473), 2.2, 2.94]","[datetime.datetime(2022, 11, 28, 16, 44, 20, 302473), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 20, 302473), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 20, 302473), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 20, 302473), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 44, 20, 302473), 2.6, 3.05]"
1086,"[datetime.datetime(2022, 11, 28, 16, 44, 21, 436889), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 21, 436889), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 21, 436889), 2.2, 2.94]","[datetime.datetime(2022, 11, 28, 16, 44, 21, 436889), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 21, 436889), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 21, 436889), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 21, 436889), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 44, 21, 436889), 2.6, 3.05]"
1087,"[datetime.datetime(2022, 11, 28, 16, 44, 22, 567925), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 22, 567925), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 22, 567925), 2.2, 2.96]","[datetime.datetime(2022, 11, 28, 16, 44, 22, 567925), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 22, 567925), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 22, 567925), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 22, 567925), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 44, 22, 567925), 2.6, 3.05]"
1088,"[datetime.datetime(2022, 11, 28, 16, 44, 23, 698421), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 23, 698421), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 23, 698421), 2.2, 2.96]","[datetime.datetime(2022, 11, 28, 16, 44, 23, 698421), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 23, 698421), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 23, 698421), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 23, 698421), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 44, 23, 698421), 2.6, 3.05]"
1089,"[datetime.datetime(2022, 11, 28, 16, 44, 24, 834178), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 24, 834178), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 24, 834178), 2.2, 2.96]","[datetime.datetime(2022, 11, 28, 16, 44, 24, 834178), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 24, 834178), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 24, 834178), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 24, 834178), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 44, 24, 834178), 2.6, 3.05]"
1090,"[datetime.datetime(2022, 11, 28, 16, 44, 25, 967379), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 25, 967379), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 25, 967379), 2.2, 2.96]","[datetime.datetime(2022, 11, 28, 16, 44, 25, 967379), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 25, 967379), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 25, 967379), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 25, 967379), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 44, 25, 967379), 2.6, 3.05]"
1091,"[datetime.datetime(2022, 11, 28, 16, 44, 27, 116203), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 27, 116203), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 27, 116203), 2.2, 2.96]","[datetime.datetime(2022, 11, 28, 16, 44, 27, 116203), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 27, 116203), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 27, 116203), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 27, 116203), 3.9, 4.9]","[datetime.datetime(2022, 11, 28, 16, 44, 27, 116203), 2.6, 3.0]"
1092,"[datetime.datetime(2022, 11, 28, 16, 44, 28, 242867), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 28, 242867), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 28, 242867), 2.2, 2.96]","[datetime.datetime(2022, 11, 28, 16, 44, 28, 242867), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 28, 242867), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 28, 242867), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 28, 242867), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 28, 242867), 2.6, 3.0]"
1093,"[datetime.datetime(2022, 11, 28, 16, 44, 29, 397142), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 29, 397142), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 29, 397142), 2.2, 2.96]","[datetime.datetime(2022, 11, 28, 16, 44, 29, 397142), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 29, 397142), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 29, 397142), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 29, 397142), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 29, 397142), 2.6, 3.0]"
1094,"[datetime.datetime(2022, 11, 28, 16, 44, 30, 565099), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 44, 30, 565099), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 30, 565099), 2.2, 2.92]","[datetime.datetime(2022, 11, 28, 16, 44, 30, 565099), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 30, 565099), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 30, 565099), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 30, 565099), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 30, 565099), 2.6, 3.0]"
1095,"[datetime.datetime(2022, 11, 28, 16, 44, 31, 699795), 91.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 44, 31, 699795), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 31, 699795), 2.2, 2.92]","[datetime.datetime(2022, 11, 28, 16, 44, 31, 699795), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 31, 699795), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 31, 699795), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 31, 699795), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 31, 699795), 2.6, 2.98]"
1096,"[datetime.datetime(2022, 11, 28, 16, 44, 32, 857050), 91.0, 340.0]","[datetime.datetime(2022, 11, 28, 16, 44, 32, 857050), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 32, 857050), 2.2, 2.94]","[datetime.datetime(2022, 11, 28, 16, 44, 32, 857050), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 32, 857050), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 32, 857050), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 32, 857050), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 32, 857050), 2.6, 2.98]"
1097,"[datetime.datetime(2022, 11, 28, 16, 44, 34, 48887), 91.0, 340.0]","[datetime.datetime(2022, 11, 28, 16, 44, 34, 48887), 91.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 34, 48887), 2.2, 2.96]","[datetime.datetime(2022, 11, 28, 16, 44, 34, 48887), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 34, 48887), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 34, 48887), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 34, 48887), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 34, 48887), 2.6, 2.98]"
1098,"[datetime.datetime(2022, 11, 28, 16, 44, 35, 223242), 91.0, 340.0]","[datetime.datetime(2022, 11, 28, 16, 44, 35, 223242), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 35, 223242), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 16, 44, 35, 223242), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 35, 223242), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 35, 223242), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 35, 223242), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 35, 223242), 2.6, 2.98]"
1099,"[datetime.datetime(2022, 11, 28, 16, 44, 36, 411431), 91.0, 340.0]","[datetime.datetime(2022, 11, 28, 16, 44, 36, 411431), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 36, 411431), 2.3, 2.88]","[datetime.datetime(2022, 11, 28, 16, 44, 36, 411431), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 36, 411431), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 36, 411431), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 36, 411431), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 36, 411431), 2.6, 2.98]"
1100,"[datetime.datetime(2022, 11, 28, 16, 44, 37, 662800), 91.0, 340.0]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 662800), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 662800), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 662800), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 662800), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 662800), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 662800), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 37, 662800), 2.6, 3.0]"
1101,"[datetime.datetime(2022, 11, 28, 16, 44, 38, 851981), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 851981), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 851981), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 851981), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 851981), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 851981), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 851981), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 38, 851981), 2.6, 3.0]"
1102,"[datetime.datetime(2022, 11, 28, 16, 44, 40, 55380), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 55380), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 55380), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 55380), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 55380), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 55380), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 55380), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 40, 55380), 2.6, 3.0]"
1103,"[datetime.datetime(2022, 11, 28, 16, 44, 41, 230172), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 230172), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 230172), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 230172), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 230172), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 230172), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 230172), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 41, 230172), 2.6, 3.0]"
1104,"[datetime.datetime(2022, 11, 28, 16, 44, 42, 466754), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 466754), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 466754), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 466754), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 466754), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 466754), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 466754), 3.9, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 42, 466754), 2.6, 3.0]"
1105,"[datetime.datetime(2022, 11, 28, 16, 44, 43, 656760), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 43, 656760), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 43, 656760), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 16, 44, 43, 656760), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 43, 656760), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 43, 656760), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 43, 656760), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 43, 656760), 2.6, 3.0]"
1106,"[datetime.datetime(2022, 11, 28, 16, 44, 44, 826471), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 826471), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 826471), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 826471), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 826471), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 826471), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 826471), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 44, 826471), 2.6, 3.0]"
1107,"[datetime.datetime(2022, 11, 28, 16, 44, 45, 975800), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 975800), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 975800), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 975800), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 975800), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 975800), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 975800), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 45, 975800), 2.6, 3.0]"
1108,"[datetime.datetime(2022, 11, 28, 16, 44, 47, 180821), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 180821), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 180821), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 180821), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 180821), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 180821), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 180821), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 47, 180821), 2.6, 3.0]"
1109,"[datetime.datetime(2022, 11, 28, 16, 44, 48, 343168), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 343168), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 343168), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 343168), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 343168), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 343168), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 343168), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 48, 343168), 2.6, 3.0]"
1110,"[datetime.datetime(2022, 11, 28, 16, 44, 49, 486073), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 486073), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 486073), 2.3, 2.84]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 486073), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 486073), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 486073), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 486073), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 49, 486073), 2.6, 3.0]"
1111,"[datetime.datetime(2022, 11, 28, 16, 44, 50, 725227), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 50, 725227), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 50, 725227), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 16, 44, 50, 725227), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 50, 725227), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 44, 50, 725227), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 50, 725227), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 50, 725227), 2.6, 3.0]"
1112,"[datetime.datetime(2022, 11, 28, 16, 44, 51, 985898), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 985898), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 985898), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 985898), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 985898), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 985898), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 985898), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 51, 985898), 2.6, 3.0]"
1113,"[datetime.datetime(2022, 11, 28, 16, 44, 53, 204520), 91.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 204520), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 204520), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 204520), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 204520), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 204520), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 204520), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 53, 204520), 2.6, 3.0]"
1114,"[datetime.datetime(2022, 11, 28, 16, 44, 54, 543800), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 543800), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 543800), 2.25, 2.82]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 543800), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 543800), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 543800), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 543800), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 54, 543800), 2.6, 3.0]"
1115,"[datetime.datetime(2022, 11, 28, 16, 44, 55, 844835), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 844835), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 844835), 2.25, 2.82]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 844835), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 844835), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 844835), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 844835), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 55, 844835), 2.6, 2.96]"
1116,"[datetime.datetime(2022, 11, 28, 16, 44, 57, 58172), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 58172), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 58172), 2.25, 2.82]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 58172), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 58172), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 58172), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 58172), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 57, 58172), 2.6, 2.96]"
1117,"[datetime.datetime(2022, 11, 28, 16, 44, 58, 213318), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 213318), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 213318), 2.25, 2.82]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 213318), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 213318), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 213318), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 213318), 3.9, 5.0]","[datetime.datetime(2022, 11, 28, 16, 44, 58, 213318), 2.6, 2.96]"
1118,"[datetime.datetime(2022, 11, 28, 16, 44, 59, 394545), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 394545), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 394545), 2.35, 2.82]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 394545), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 394545), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 394545), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 394545), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 44, 59, 394545), 2.6, 2.96]"
1119,"[datetime.datetime(2022, 11, 28, 16, 45, 0, 572617), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 572617), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 572617), 2.35, 2.82]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 572617), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 572617), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 572617), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 572617), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 45, 0, 572617), 2.6, 2.96]"
1120,"[datetime.datetime(2022, 11, 28, 16, 45, 1, 725536), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 725536), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 725536), 2.35, 2.82]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 725536), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 725536), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 725536), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 725536), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 45, 1, 725536), 2.6, 2.94]"
1121,"[datetime.datetime(2022, 11, 28, 16, 45, 2, 967104), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 967104), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 967104), 2.35, 2.82]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 967104), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 967104), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 967104), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 967104), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 45, 2, 967104), 2.6, 2.92]"
1122,"[datetime.datetime(2022, 11, 28, 16, 45, 4, 163871), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 163871), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 163871), 2.35, 2.82]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 163871), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 163871), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 163871), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 163871), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 45, 4, 163871), 2.6, 2.9]"
1123,"[datetime.datetime(2022, 11, 28, 16, 45, 5, 374353), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 374353), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 374353), 2.35, 2.86]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 374353), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 374353), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 374353), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 374353), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 45, 5, 374353), 2.6, 2.9]"
1124,"[datetime.datetime(2022, 11, 28, 16, 45, 6, 541342), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 541342), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 541342), 2.35, 2.86]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 541342), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 541342), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 541342), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 541342), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 16, 45, 6, 541342), 2.6, 2.9]"
