,Gold On Black,But It Pours,Be My Express,Cosmic Franky,Lucky Bundy,Key Bon,Sketchy In By,Never Forgotten
04-01-2023 12:17:34.328571,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:35.863902,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:36.967531,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:38.063262,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:39.124283,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:40.187475,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:41.287516,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:42.295729,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:43.362448,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:44.442904,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:45.546474,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:46.563260,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:47.524450,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:48.546300,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:49.644830,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:50.669848,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:51.733796,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:52.831073,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:53.963371,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:55.075840,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:56.172360,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:57.223596,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:58.355366,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:17:59.388624,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:18:00.389752,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:18:01.396959,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:18:02.657555,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:18:03.743659,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:18:04.795592,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:18:05.879636,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:18:07.111356,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 22.53125)"
04-01-2023 12:18:08.313850,"(1.95, 3.15, 2.1205555555555557)","(11.0, 28.0, 21.928571428571427)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:09.424706,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:10.647929,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:11.738993,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:12.790434,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:13.811632,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:14.939667,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.583783783783784)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:16.070846,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:17.106798,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:18.232322,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:19.357760,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:20.413376,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:21.565543,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:22.585867,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:23.617474,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:24.681926,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:25.752423,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:26.863561,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:27.878043,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.743333333333333)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:29.003013,"(1.95, 3.15, 2.1205555555555557)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:30.153720,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:31.181265,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:32.232308,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:33.416955,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:34.495694,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:35.532434,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:36.553673,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:37.567014,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:38.638360,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:39.848034,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:40.950599,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:42.089092,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:43.291362,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:44.416485,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:45.567692,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:46.697829,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:47.753744,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:48.793824,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:50.005871,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:51.034274,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:52.060804,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:53.024738,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:53.996535,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:54.966003,"(1.95, 3.15, 2.19625)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:56.015470,"(1.95, 3.25, 2.078307692307692)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:57.046557,"(1.95, 3.25, 2.078307692307692)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:58.109132,"(1.95, 3.25, 2.078307692307692)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:18:59.119662,"(1.95, 3.25, 2.078307692307692)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:19:00.159158,"(1.95, 3.25, 2.078307692307692)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:19:01.242220,"(1.95, 3.25, 2.078307692307692)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
04-01-2023 12:19:02.260948,"(1.95, 3.25, 2.078307692307692)","(11.0, 23.0, 21.799999999999997)","(21.0, 65.0, 43.0)","(3.8, 6.2, 4.379166666666666)","(18.0, 55.0, 36.5)","(12.0, 34.0, 26.321428571428573)","(6.0, 12.0, 10.071428571428571)","(10.0, 28.0, 21.823529411764703)"
