,Oldrik Bale,Reiko Oreo,Claretown Ryan,Raving Icon,Aston Houston,Nalani Bale,Aston Tenge,Spring Bjorn
06-01-2023 15:54:03.741467,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:05.550087,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:07.450827,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:08.996672,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:10.449272,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:11.910965,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:13.439581,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:14.882552,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:16.368895,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:17.800471,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:19.190634,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:20.601704,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:22.037986,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:23.405061,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:24.804963,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:26.214035,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:27.574320,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:29.004101,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:30.404145,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:31.842278,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 19.636363636363637)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:33.417543,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:34.866702,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 26.10526315789474)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:36.253712,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 26.10526315789474)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:37.651948,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 26.10526315789474)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:38.988736,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 9.916666666666666)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:40.323653,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:41.690754,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:43.083789,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:44.580014,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:46.150261,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:47.733710,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:49.365100,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:50.783616,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:52.106724,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:53.494963,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:54.880453,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:56.241340,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:57.526297,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:54:58.846391,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:00.249727,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:01.823508,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:04.266827,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:05.808749,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:07.338931,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:08.937219,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:10.524991,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:12.116930,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 26.208333333333332)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:13.561815,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 16.675)","(11.0, 36.0, 27.785714285714285)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:14.991488,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 16.675)","(11.0, 36.0, 27.785714285714285)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:16.347160,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 16.675)","(11.0, 36.0, 27.785714285714285)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:17.932898,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 16.675)","(11.0, 36.0, 27.785714285714285)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:20.310109,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 16.675)","(11.0, 36.0, 27.785714285714285)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:21.740278,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 16.675)","(11.0, 36.0, 27.785714285714285)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:23.121500,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 16.675)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:24.862198,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:26.235514,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:27.700921,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:29.368209,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:30.842048,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:32.492555,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:34.009955,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:35.572224,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:37.345923,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:39.172424,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:40.807754,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:42.807834,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:44.420232,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:46.123695,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:48.126905,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:49.724879,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:51.305454,"(4.2, 7.6, 6.727272727272727)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:53.173638,"(4.2, 7.6, 5.165217391304347)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:55.134098,"(4.2, 7.6, 5.165217391304347)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:56.592025,"(4.2, 7.6, 5.165217391304347)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:58.055470,"(4.2, 7.6, 5.165217391304347)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:55:59.489368,"(4.2, 7.6, 5.845161290322581)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:56:00.972709,"(4.2, 7.6, 5.845161290322581)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
