,Bob,Vincenzo,Mums The Boss,Spirit Of Macher,Dark Lever,Single Babe,Tinas Rock,Whos In Winny
08-12-2022 13:13:15.788490,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.881818181818182)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 95.0)","(41.0, 140.0, 65.0)","(18.0, 75.0, 52.5)","(31.0, 48.0, 40.8)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:17.070061,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 110.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 75.0, 52.5)","(31.0, 48.0, 68.0)","(4.6, 7.4, 7.246153846153847)"
08-12-2022 13:13:18.394176,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 110.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 75.0, 41.25)","(31.0, 100.0, 65.5)","(4.6, 7.4, 7.246153846153847)"
08-12-2022 13:13:19.629317,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.877272727272727)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 110.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 75.0, 65.35714285714286)","(31.0, 95.0, 65.5)","(4.6, 7.4, 7.246153846153847)"
08-12-2022 13:13:20.893036,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.881818181818182)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 110.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 75.0, 65.35714285714286)","(31.0, 95.0, 65.5)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:22.217243,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.881818181818182)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 75.0, 65.35714285714286)","(31.0, 95.0, 65.5)","(4.6, 7.4, 7.246153846153847)"
08-12-2022 13:13:23.521236,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.881818181818182)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 75.0, 38.9)","(31.0, 95.0, 65.5)","(4.6, 7.4, 7.246153846153847)"
08-12-2022 13:13:24.839784,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 38.9)","(31.0, 95.0, 65.5)","(4.6, 7.4, 7.246153846153847)"
08-12-2022 13:13:26.017634,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 38.9)","(31.0, 95.0, 65.5)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:27.186042,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0933333333333333)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 38.9)","(31.0, 95.0, 65.5)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:28.352061,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 38.9)","(31.0, 95.0, 65.5)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:29.550770,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 38.9)","(31.0, 95.0, 65.5)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:30.705992,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 39.0)","(31.0, 95.0, 65.5)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:31.870606,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 39.0)","(31.0, 95.0, 77.0)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:33.046160,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 39.0)","(31.0, 95.0, 77.0)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:34.287960,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 39.0)","(31.0, 95.0, 77.0)","(4.6, 7.4, 6.733333333333333)"
08-12-2022 13:13:35.498896,"(4.2, 6.8, 6.5)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 185.0)","(41.0, 140.0, 73.33333333333334)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.4, 6.6000000000000005)"
08-12-2022 13:13:36.741778,"(4.2, 6.8, 6.636363636363637)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 185.0)","(41.0, 140.0, 133.33333333333334)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:37.983297,"(4.2, 7.2, 6.437931034482759)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 110.0)","(41.0, 140.0, 126.66666666666667)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:39.215732,"(4.2, 7.2, 6.3500000000000005)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 110.0)","(41.0, 140.0, 126.66666666666667)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:40.519309,"(4.2, 7.2, 6.3500000000000005)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 110.0)","(41.0, 140.0, 126.66666666666667)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:42.061263,"(4.2, 7.2, 6.3500000000000005)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 110.0)","(41.0, 140.0, 126.66666666666667)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:43.653046,"(4.2, 7.2, 6.3500000000000005)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 110.0)","(41.0, 140.0, 126.66666666666667)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:45.108491,"(4.2, 7.2, 6.3500000000000005)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 194.0)","(41.0, 140.0, 126.66666666666667)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:46.684014,"(4.2, 7.2, 6.3500000000000005)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 194.0)","(41.0, 140.0, 126.66666666666667)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:48.158113,"(4.2, 7.2, 6.3500000000000005)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 194.0)","(41.0, 140.0, 172.0)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:49.504945,"(4.2, 7.2, 6.3500000000000005)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0936)","(41.0, 230.0, 194.0)","(41.0, 190.0, 123.68421052631578)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:50.728839,"(4.2, 7.2, 6.3500000000000005)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0168)","(41.0, 230.0, 110.0)","(41.0, 190.0, 120.45454545454545)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:51.882953,"(4.2, 7.0, 6.8)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 3.0168)","(41.0, 230.0, 110.0)","(41.0, 190.0, 120.45454545454545)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.6000000000000005)"
08-12-2022 13:13:53.031150,"(4.2, 7.0, 6.8)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 2.9869565217391303)","(41.0, 230.0, 110.0)","(41.0, 190.0, 137.5)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.894736842105263)"
08-12-2022 13:13:54.296526,"(4.2, 7.0, 6.8)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 2.9869565217391303)","(41.0, 230.0, 110.0)","(41.0, 190.0, 150.0)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.894736842105263)"
08-12-2022 13:13:55.527611,"(4.2, 6.6, 6.472727272727273)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 2.9869565217391303)","(41.0, 230.0, 110.0)","(41.0, 190.0, 150.0)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.894736842105263)"
08-12-2022 13:13:56.836855,"(4.2, 6.6, 6.472727272727273)","(3.3, 3.9, 3.882142857142857)","(2.4, 3.1, 2.9869565217391303)","(41.0, 230.0, 110.0)","(41.0, 190.0, 150.0)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.894736842105263)"
08-12-2022 13:13:58.021948,"(4.2, 6.6, 6.472727272727273)","(3.3, 3.9, 3.853125)","(2.4, 3.1, 2.9869565217391303)","(41.0, 230.0, 110.0)","(31.0, 190.0, 150.0)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.894736842105263)"
08-12-2022 13:13:59.186672,"(4.2, 6.6, 6.472727272727273)","(3.3, 4.0, 3.934375)","(2.4, 3.1, 2.9869565217391303)","(41.0, 230.0, 142.5)","(31.0, 190.0, 157.14285714285714)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 7.0, 6.71578947368421)"
08-12-2022 13:14:00.388119,"(4.2, 6.6, 6.3)","(3.3, 4.0, 3.944736842105263)","(2.4, 2.94, 2.9148148148148145)","(41.0, 230.0, 142.5)","(31.0, 180.0, 157.14285714285714)","(18.0, 40.0, 39.2)","(31.0, 95.0, 77.0)","(4.6, 6.8, 6.536842105263157)"
08-12-2022 13:14:01.665524,"(4.2, 6.6, 6.3)","(3.3, 4.0, 3.944736842105263)","(2.4, 2.94, 2.9148148148148145)","(41.0, 230.0, 142.5)","(31.0, 180.0, 150.0)","(18.0, 40.0, 38.0)","(31.0, 95.0, 77.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:03.051054,"(4.2, 6.6, 6.3)","(3.3, 4.0, 3.944736842105263)","(2.4, 2.94, 2.9148148148148145)","(41.0, 230.0, 125.0)","(31.0, 170.0, 150.0)","(18.0, 40.0, 38.0)","(31.0, 95.0, 58.4)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:04.339124,"(4.2, 6.6, 6.3)","(3.3, 4.0, 3.930769230769231)","(2.4, 2.94, 2.9007692307692308)","(41.0, 230.0, 125.0)","(31.0, 170.0, 150.0)","(18.0, 40.0, 38.0)","(31.0, 95.0, 58.4)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:05.796726,"(4.2, 6.6, 6.583333333333333)","(3.3, 4.0, 3.9555555555555557)","(2.4, 2.94, 2.9007692307692308)","(41.0, 230.0, 191.0)","(31.0, 170.0, 150.0)","(18.0, 40.0, 38.0)","(31.0, 95.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:06.976268,"(4.2, 6.6, 6.583333333333333)","(3.3, 4.0, 3.9555555555555557)","(2.4, 2.94, 2.9007692307692308)","(41.0, 220.0, 191.0)","(31.0, 170.0, 141.66666666666669)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:08.266383,"(4.2, 6.6, 6.583333333333333)","(3.3, 4.0, 3.9333333333333336)","(2.4, 2.94, 2.9007692307692308)","(41.0, 220.0, 165.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:09.599139,"(4.2, 6.6, 6.583333333333333)","(3.3, 4.0, 3.85)","(2.4, 2.94, 2.9007692307692308)","(41.0, 210.0, 165.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:10.982362,"(4.2, 6.6, 6.582608695652174)","(3.3, 4.0, 3.8714285714285714)","(2.4, 2.94, 2.8604347826086953)","(41.0, 210.0, 165.0)","(31.0, 150.0, 146.36363636363637)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:12.233349,"(4.2, 6.6, 6.582608695652174)","(3.3, 4.0, 3.9475)","(2.4, 2.88, 2.8676923076923075)","(41.0, 210.0, 165.0)","(31.0, 150.0, 146.36363636363637)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:13.440491,"(4.2, 6.6, 6.582608695652174)","(3.3, 4.0, 3.9475)","(2.4, 2.88, 2.8676923076923075)","(41.0, 210.0, 165.0)","(31.0, 150.0, 146.36363636363637)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:14.819007,"(4.2, 6.6, 6.566666666666666)","(3.3, 4.0, 3.930769230769231)","(2.4, 2.88, 2.8676923076923075)","(41.0, 210.0, 165.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:16.070769,"(4.2, 6.6, 6.566666666666666)","(3.3, 4.0, 3.914285714285714)","(2.4, 2.88, 2.8676923076923075)","(41.0, 210.0, 165.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:17.281455,"(4.2, 7.0, 6.733333333333333)","(3.3, 4.0, 3.9571428571428573)","(2.4, 2.88, 2.8676923076923075)","(41.0, 210.0, 255.0)","(31.0, 150.0, 143.33333333333334)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:18.412213,"(4.2, 7.0, 6.733333333333333)","(3.3, 4.0, 3.9333333333333336)","(2.4, 2.88, 2.8676923076923075)","(41.0, 300.0, 255.0)","(31.0, 150.0, 143.33333333333334)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:19.519831,"(4.2, 7.0, 6.733333333333333)","(3.3, 4.0, 3.9333333333333336)","(2.4, 2.88, 2.8676923076923075)","(41.0, 300.0, 255.0)","(31.0, 150.0, 143.33333333333334)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:20.798699,"(4.2, 7.0, 6.965217391304348)","(3.3, 4.0, 3.8714285714285714)","(2.4, 2.88, 2.8676923076923075)","(41.0, 300.0, 255.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 6.536842105263157)"
08-12-2022 13:14:21.946445,"(4.2, 7.0, 6.965217391304348)","(3.3, 4.0, 3.8714285714285714)","(2.4, 2.88, 2.8676923076923075)","(41.0, 300.0, 255.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 38.0)","(31.0, 55.0, 40.0)","(4.6, 6.6, 7.295238095238095)"
08-12-2022 13:14:23.296538,"(4.2, 7.0, 6.965217391304348)","(3.3, 4.0, 3.8714285714285714)","(2.4, 2.88, 2.8676923076923075)","(41.0, 300.0, 255.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 39.0)","(31.0, 55.0, 40.0)","(4.6, 7.6, 7.431578947368421)"
08-12-2022 13:14:24.777085,"(4.2, 6.6, 6.742857142857143)","(3.3, 4.0, 3.934375)","(2.4, 2.88, 2.8676923076923075)","(41.0, 300.0, 255.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 39.0)","(31.0, 55.0, 40.0)","(4.6, 7.6, 7.133333333333334)"
08-12-2022 13:14:26.078349,"(4.2, 6.8, 6.570731707317073)","(3.3, 4.0, 3.934375)","(2.4, 2.88, 2.8676923076923075)","(41.0, 300.0, 255.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 39.0)","(31.0, 55.0, 40.0)","(4.6, 7.4, 7.0736842105263165)"
08-12-2022 13:14:27.712842,"(4.2, 6.6, 6.553488372093023)","(3.3, 4.0, 3.934375)","(2.4, 2.88, 2.8676923076923075)","(41.0, 300.0, 255.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 39.0)","(31.0, 55.0, 41.875)","(4.6, 7.2, 7.0736842105263165)"
08-12-2022 13:14:29.276051,"(4.2, 6.6, 6.553488372093023)","(3.3, 4.0, 3.934375)","(2.4, 2.88, 2.9496363636363636)","(41.0, 300.0, 255.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 39.0)","(31.0, 55.0, 41.875)","(4.6, 7.2, 7.0736842105263165)"
08-12-2022 13:14:31.120015,"(4.2, 6.6, 6.553488372093023)","(3.3, 4.0, 3.928571428571429)","(2.4, 3.05, 2.8666666666666667)","(41.0, 300.0, 255.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 39.0)","(31.0, 55.0, 41.875)","(4.6, 7.2, 6.96)"
08-12-2022 13:14:32.538579,"(4.2, 6.6, 6.376744186046512)","(3.3, 3.95, 3.928571428571429)","(2.4, 3.0, 2.8666666666666667)","(41.0, 300.0, 255.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 38.5)","(31.0, 55.0, 37.5)","(4.6, 7.2, 6.96)"
08-12-2022 13:14:33.971398,"(4.2, 6.4, 6.376744186046512)","(3.3, 3.95, 3.928571428571429)","(2.4, 3.0, 2.92)","(41.0, 300.0, 206.11111111111111)","(31.0, 150.0, 135.71428571428572)","(18.0, 40.0, 135.25)","(31.0, 55.0, 37.5)","(4.6, 7.2, 6.96)"
08-12-2022 13:14:35.293946,"(4.2, 6.4, 6.376744186046512)","(3.3, 3.95, 3.928571428571429)","(2.4, 3.0, 2.8628571428571425)","(41.0, 370.0, 291.66666666666663)","(31.0, 150.0, 135.71428571428572)","(18.0, 150.0, 123.77777777777777)","(31.0, 55.0, 37.5)","(4.6, 7.2, 6.96)"
08-12-2022 13:14:36.632541,"(4.2, 6.4, 6.376744186046512)","(3.3, 3.95, 4.0075)","(2.4, 3.0, 2.95)","(41.0, 400.0, 196.875)","(31.0, 150.0, 135.71428571428572)","(18.0, 150.0, 112.34782608695653)","(31.0, 55.0, 37.5)","(4.6, 7.2, 6.866666666666667)"
08-12-2022 13:14:38.051516,"(4.2, 6.4, 6.375609756097561)","(3.3, 4.2, 4.039583333333334)","(2.4, 3.0, 2.9314285714285715)","(41.0, 400.0, 196.875)","(31.0, 150.0, 135.71428571428572)","(18.0, 120.0, 101.78947368421053)","(31.0, 55.0, 37.5)","(4.6, 7.2, 6.866666666666667)"
08-12-2022 13:14:39.359574,"(4.2, 6.4, 6.372222222222223)","(3.3, 4.2, 3.9962962962962965)","(2.4, 2.94, 2.929090909090909)","(41.0, 400.0, 196.875)","(31.0, 150.0, 135.71428571428572)","(18.0, 110.0, 101.78947368421053)","(31.0, 55.0, 37.5)","(4.6, 7.2, 6.933333333333334)"
08-12-2022 13:14:40.680357,"(4.2, 6.4, 6.367741935483871)","(3.3, 4.1, 3.9499999999999997)","(2.4, 2.94, 2.929090909090909)","(41.0, 400.0, 196.875)","(31.0, 150.0, 135.71428571428572)","(18.0, 110.0, 101.78947368421053)","(31.0, 55.0, 37.5)","(4.6, 7.2, 6.933333333333334)"
08-12-2022 13:14:41.855943,"(4.2, 6.4, 6.3375)","(3.3, 4.1, 3.9499999999999997)","(2.4, 2.94, 2.929090909090909)","(41.0, 400.0, 196.875)","(31.0, 150.0, 135.71428571428572)","(18.0, 110.0, 101.78947368421053)","(31.0, 55.0, 37.5)","(4.6, 7.2, 6.933333333333334)"
08-12-2022 13:14:43.090871,"(4.2, 6.4, 6.233333333333333)","(3.3, 4.2, 4.033333333333333)","(2.4, 2.94, 2.929090909090909)","(41.0, 400.0, 196.875)","(31.0, 150.0, 135.71428571428572)","(18.0, 110.0, 101.78947368421053)","(31.0, 55.0, 37.5)","(4.6, 7.2, 6.800000000000001)"
08-12-2022 13:14:44.390825,"(4.2, 6.4, 6.233333333333333)","(3.3, 4.2, 3.7303030303030305)","(2.4, 2.94, 2.929090909090909)","(41.0, 400.0, 196.875)","(31.0, 150.0, 135.71428571428572)","(18.0, 110.0, 92.84210526315789)","(31.0, 55.0, 39.333333333333336)","(4.6, 7.2, 6.800000000000001)"
08-12-2022 13:14:45.597106,"(4.2, 6.4, 6.233333333333333)","(3.3, 4.2, 3.7303030303030305)","(2.4, 2.94, 2.929090909090909)","(41.0, 390.0, 180.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 100.0, 92.84210526315789)","(31.0, 50.0, 39.333333333333336)","(4.6, 7.2, 6.800000000000001)"
08-12-2022 13:14:46.838779,"(4.2, 6.4, 6.233333333333333)","(3.3, 4.2, 3.7303030303030305)","(2.4, 2.94, 2.929090909090909)","(41.0, 390.0, 327.3333333333333)","(31.0, 150.0, 135.71428571428572)","(18.0, 100.0, 88.36842105263159)","(31.0, 50.0, 39.333333333333336)","(4.6, 7.2, 6.68)"
08-12-2022 13:14:48.123523,"(4.2, 6.4, 6.191666666666667)","(3.3, 4.1, 3.9)","(2.4, 2.94, 2.929090909090909)","(41.0, 370.0, 336.3157894736842)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 88.36842105263159)","(31.0, 50.0, 39.333333333333336)","(4.6, 7.0, 6.56)"
08-12-2022 13:14:49.409440,"(4.2, 6.4, 6.233333333333333)","(3.3, 4.1, 4.0)","(2.4, 2.94, 2.929090909090909)","(41.0, 370.0, 336.3157894736842)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 88.36842105263159)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.56)"
08-12-2022 13:14:50.614799,"(4.2, 6.2, 6.15)","(3.3, 4.1, 3.8333333333333335)","(2.4, 2.94, 2.929090909090909)","(41.0, 360.0, 265.7142857142857)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 64.5)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.56)"
08-12-2022 13:14:51.797185,"(4.2, 6.2, 6.133333333333334)","(3.3, 4.1, 3.8333333333333335)","(2.4, 2.94, 2.929090909090909)","(41.0, 350.0, 265.7142857142857)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 64.5)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.56)"
08-12-2022 13:14:52.967584,"(4.2, 6.2, 6.133333333333334)","(3.3, 4.1, 4.0)","(2.4, 2.94, 2.929090909090909)","(41.0, 350.0, 184.54545454545456)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 64.5)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.56)"
08-12-2022 13:14:54.166715,"(4.2, 6.2, 6.133333333333334)","(3.3, 4.1, 3.8333333333333335)","(2.4, 2.94, 2.8203571428571426)","(41.0, 340.0, 184.54545454545456)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 64.5)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.56)"
08-12-2022 13:14:55.398326,"(4.2, 6.2, 6.133333333333334)","(3.3, 4.1, 3.8333333333333335)","(2.4, 2.84, 2.8203571428571426)","(41.0, 340.0, 184.54545454545456)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 64.5)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.666666666666666)"
08-12-2022 13:14:56.570640,"(4.2, 6.2, 6.15)","(3.3, 4.1, 3.8333333333333335)","(2.4, 2.84, 2.8203571428571426)","(41.0, 340.0, 184.54545454545456)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 64.5)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.666666666666666)"
08-12-2022 13:14:57.694258,"(4.2, 6.2, 6.15)","(3.3, 3.7, 3.6686046511627906)","(2.4, 2.84, 2.8203571428571426)","(41.0, 340.0, 153.33333333333331)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 81.44444444444444)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.666666666666666)"
08-12-2022 13:14:58.794581,"(4.2, 6.2, 6.15)","(3.3, 4.1, 4.05)","(2.4, 2.84, 2.82)","(41.0, 340.0, 184.54545454545456)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 64.5)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.56)"
08-12-2022 13:14:59.945814,"(4.2, 6.0, 5.983333333333333)","(3.3, 3.95, 3.932352941176471)","(2.4, 2.82, 2.803255813953488)","(41.0, 340.0, 153.33333333333331)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 81.44444444444444)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.727272727272727)"
08-12-2022 13:15:01.025290,"(4.2, 6.0, 5.983333333333333)","(3.3, 3.95, 3.932352941176471)","(2.4, 2.82, 2.811578947368421)","(41.0, 340.0, 200.0)","(31.0, 150.0, 135.71428571428572)","(18.0, 95.0, 81.44444444444444)","(31.0, 50.0, 39.333333333333336)","(4.6, 6.8, 6.727272727272727)"
08-12-2022 13:15:02.154063,"(4.2, 5.9, 5.837931034482759)","(3.3, 3.95, 3.932352941176471)","(2.4, 2.82, 2.806341463414634)","(41.0, 340.0, 270.0)","(31.0, 150.0, 137.5)","(18.0, 95.0, 85.61538461538461)","(31.0, 50.0, 43.6)","(4.6, 6.8, 6.727272727272727)"
