,Hazey Roy,Miss Maddy Lee,Chasing Clout,Purdys Chance,Bob Barker
10-01-2023 13:23:09.399226,"(10.0, 24.0, 20.785714285714285)","(14.0, 38.0, 36.92307692307692)","(5.0, 6.0, 5.8)","(1.95, 2.36, 2.3023529411764705)","(2.8, 3.15, 3.08)"
10-01-2023 13:23:10.276773,"(10.0, 24.0, 20.357142857142858)","(14.0, 38.0, 36.92307692307692)","(5.0, 6.0, 5.8)","(1.95, 2.36, 2.3023529411764705)","(2.8, 3.15, 3.0463636363636364)"
10-01-2023 13:23:11.233752,"(10.0, 24.0, 22.454545454545453)","(14.0, 38.0, 37.06666666666667)","(5.0, 5.8, 5.764285714285714)","(1.95, 2.36, 2.3010526315789472)","(2.8, 3.15, 3.1125)"
10-01-2023 13:23:12.300535,"(10.0, 24.0, 22.5)","(14.0, 38.0, 37.06666666666667)","(5.0, 5.8, 5.7444444444444445)","(1.95, 2.36, 2.3010526315789472)","(2.8, 3.15, 3.1055555555555556)"
10-01-2023 13:23:13.251019,"(10.0, 24.0, 22.5)","(14.0, 38.0, 37.44)","(5.0, 5.8, 5.764285714285714)","(1.95, 2.36, 2.24)","(2.8, 3.15, 3.1055555555555556)"
10-01-2023 13:23:14.210867,"(10.0, 24.0, 22.5)","(14.0, 50.0, 49.26315789473684)","(5.0, 5.9, 5.875)","(1.95, 2.28, 2.24)","(2.8, 3.15, 3.130952380952381)"
10-01-2023 13:23:15.161965,"(10.0, 24.0, 22.5)","(15.0, 48.0, 46.56)","(5.0, 5.9, 5.883333333333334)","(1.95, 2.28, 2.2237037037037037)","(2.8, 3.15, 3.130952380952381)"
10-01-2023 13:23:16.157763,"(10.0, 24.0, 22.514285714285712)","(15.0, 48.0, 44.8)","(5.0, 5.9, 5.880952380952381)","(1.95, 2.28, 2.2237037037037037)","(2.8, 3.15, 3.157142857142857)"
10-01-2023 13:23:17.110267,"(10.0, 24.0, 19.06896551724138)","(15.0, 48.0, 39.111111111111114)","(5.0, 5.9, 5.880952380952381)","(1.95, 2.28, 2.210909090909091)","(2.8, 3.2, 3.176923076923077)"
10-01-2023 13:23:17.970724,"(10.0, 24.0, 19.416666666666668)","(15.0, 48.0, 38.714285714285715)","(5.0, 5.9, 5.880952380952381)","(1.95, 2.28, 2.2192000000000003)","(2.8, 3.2, 3.176923076923077)"
10-01-2023 13:23:18.932351,"(12.0, 24.0, 19.416666666666668)","(14.0, 48.0, 38.714285714285715)","(5.0, 5.9, 5.842857142857143)","(1.95, 2.28, 2.23)","(2.8, 3.2, 3.1625)"
10-01-2023 13:23:19.831576,"(12.0, 24.0, 21.428571428571427)","(14.0, 48.0, 42.583333333333336)","(5.0, 5.9, 5.842857142857143)","(1.95, 2.28, 2.217142857142857)","(2.8, 3.2, 3.176923076923077)"
10-01-2023 13:23:20.716324,"(12.0, 24.0, 22.0)","(14.0, 48.0, 42.583333333333336)","(5.0, 5.9, 5.842857142857143)","(1.95, 2.28, 2.217142857142857)","(2.8, 3.2, 3.1470588235294117)"
10-01-2023 13:23:21.708331,"(12.0, 24.0, 22.0)","(14.0, 48.0, 42.583333333333336)","(5.0, 5.9, 5.858823529411765)","(1.95, 2.28, 2.203809523809524)","(2.8, 3.2, 3.176923076923077)"
10-01-2023 13:23:22.633234,"(12.0, 24.0, 22.0)","(14.0, 48.0, 42.583333333333336)","(5.0, 6.0, 5.858823529411765)","(1.95, 2.28, 2.203809523809524)","(2.8, 3.2, 3.176923076923077)"
10-01-2023 13:23:23.579315,"(12.0, 24.0, 22.0)","(14.0, 48.0, 42.583333333333336)","(5.0, 6.0, 5.890909090909091)","(1.95, 2.28, 2.205)","(2.8, 3.2, 3.176923076923077)"
10-01-2023 13:23:24.465192,"(10.0, 24.0, 22.0)","(15.0, 48.0, 43.6)","(5.0, 6.0, 5.890909090909091)","(1.95, 2.28, 2.205)","(2.8, 3.2, 3.176923076923077)"
10-01-2023 13:23:25.411564,"(10.0, 24.0, 21.310344827586206)","(15.0, 48.0, 43.6)","(5.0, 6.0, 5.890909090909091)","(1.95, 2.28, 2.2036363636363636)","(2.8, 3.2, 3.185714285714286)"
10-01-2023 13:23:26.415213,"(10.0, 24.0, 21.636363636363637)","(15.0, 48.0, 43.6)","(5.0, 6.0, 5.890909090909091)","(1.95, 2.24, 2.2019047619047623)","(2.8, 3.2, 3.1892857142857145)"
10-01-2023 13:23:27.298726,"(10.0, 24.0, 21.310344827586206)","(15.0, 48.0, 43.6)","(5.0, 6.0, 5.890909090909091)","(1.95, 2.24, 2.2019047619047623)","(2.8, 3.2, 3.1892857142857145)"
10-01-2023 13:23:28.281394,"(10.0, 24.0, 21.428571428571427)","(15.0, 48.0, 43.6)","(5.0, 6.0, 5.890909090909091)","(1.95, 2.24, 2.204)","(2.8, 3.2, 3.1517241379310343)"
10-01-2023 13:23:29.222843,"(10.0, 24.0, 22.545454545454547)","(15.0, 48.0, 42.666666666666664)","(5.0, 6.0, 5.76)","(1.95, 2.24, 2.204)","(2.8, 3.25, 3.1517241379310343)"
10-01-2023 13:23:30.311499,"(10.0, 24.0, 22.344827586206897)","(15.0, 48.0, 42.666666666666664)","(5.0, 6.0, 5.764285714285714)","(1.95, 2.24, 2.1971428571428575)","(2.8, 3.25, 3.1517241379310343)"
10-01-2023 13:23:31.358116,"(11.0, 24.0, 22.545454545454547)","(16.0, 48.0, 46.125)","(5.0, 6.0, 5.938888888888889)","(1.95, 2.24, 2.206086956521739)","(2.8, 3.25, 3.1517241379310343)"
10-01-2023 13:23:32.402639,"(11.0, 24.0, 22.545454545454547)","(16.0, 48.0, 46.125)","(5.0, 6.0, 5.958620689655173)","(1.95, 2.28, 2.199047619047619)","(2.8, 3.25, 3.15)"
10-01-2023 13:23:33.393521,"(11.0, 24.0, 22.529411764705884)","(16.0, 48.0, 46.23529411764706)","(5.0, 6.0, 5.958620689655173)","(1.95, 2.28, 2.186666666666667)","(2.8, 3.25, 3.2409090909090907)"
10-01-2023 13:23:34.407902,"(11.0, 24.0, 20.03448275862069)","(16.0, 48.0, 46.285714285714285)","(5.0, 6.4, 6.1)","(1.95, 2.28, 2.1533333333333333)","(2.8, 3.35, 3.2441176470588236)"
10-01-2023 13:23:35.396864,"(11.0, 24.0, 20.35135135135135)","(16.0, 48.0, 47.25)","(5.0, 6.4, 6.1)","(1.95, 2.26, 2.1296296296296298)","(2.8, 3.35, 3.2857142857142856)"
10-01-2023 13:23:36.358591,"(11.0, 24.0, 20.35135135135135)","(16.0, 48.0, 47.25)","(5.0, 6.4, 6.305263157894737)","(1.95, 2.26, 2.15)","(2.8, 3.35, 3.2857142857142856)"
10-01-2023 13:23:37.199534,"(13.0, 24.0, 22.083333333333332)","(16.0, 48.0, 44.8)","(5.0, 6.0, 5.96)","(1.95, 2.26, 2.15)","(2.8, 3.35, 3.2857142857142856)"
10-01-2023 13:23:38.178631,"(13.0, 24.0, 22.083333333333332)","(16.0, 48.0, 46.93333333333333)","(5.0, 6.0, 5.968421052631579)","(1.95, 2.24, 2.2011111111111115)","(2.8, 3.35, 3.25625)"
10-01-2023 13:23:39.256531,"(13.0, 24.0, 21.84375)","(16.0, 48.0, 46.93333333333333)","(5.0, 6.0, 5.9399999999999995)","(1.95, 2.24, 2.1728)","(2.8, 3.35, 3.230952380952381)"
10-01-2023 13:23:40.181091,"(13.0, 24.0, 21.84375)","(16.0, 48.0, 46.93333333333333)","(5.0, 6.0, 5.9)","(1.95, 2.24, 2.1875)","(2.8, 3.35, 3.230952380952381)"
10-01-2023 13:23:41.319798,"(13.0, 24.0, 21.84375)","(16.0, 48.0, 47.38461538461539)","(5.0, 6.0, 5.9)","(1.95, 2.24, 2.168)","(2.8, 3.3, 3.2222222222222223)"
10-01-2023 13:23:42.661287,"(13.0, 24.0, 21.346153846153847)","(16.0, 48.0, 46.93333333333333)","(5.0, 6.2, 6.090909090909091)","(1.95, 2.24, 2.192)","(2.8, 3.2, 3.1444444444444444)"
10-01-2023 13:23:43.722715,"(13.0, 24.0, 21.346153846153847)","(18.0, 48.0, 46.93333333333333)","(5.0, 6.2, 6.090909090909091)","(1.95, 2.24, 2.2164705882352944)","(2.8, 3.2, 3.1444444444444444)"
10-01-2023 13:23:44.797776,"(13.0, 24.0, 21.387096774193548)","(18.0, 48.0, 47.142857142857146)","(5.0, 6.2, 6.050000000000001)","(1.95, 2.24, 2.192)","(2.8, 3.2, 3.1444444444444444)"
10-01-2023 13:23:45.836713,"(13.0, 24.0, 22.344827586206897)","(18.0, 48.0, 47.142857142857146)","(5.0, 6.0, 5.942857142857143)","(1.95, 2.26, 2.228695652173913)","(2.8, 3.2, 3.1205882352941177)"
10-01-2023 13:23:46.855513,"(10.0, 24.0, 19.846153846153847)","(14.0, 48.0, 47.142857142857146)","(5.0, 6.0, 5.942857142857143)","(1.95, 2.26, 2.24125)","(2.8, 3.15, 3.0807692307692305)"
10-01-2023 13:23:47.707735,"(10.0, 23.0, 22.5)","(14.0, 48.0, 47.666666666666664)","(5.0, 6.0, 5.942857142857143)","(1.95, 2.26, 2.24125)","(2.8, 3.15, 3.0807692307692305)"
10-01-2023 13:23:48.776870,"(10.0, 23.0, 22.5)","(14.0, 48.0, 47.142857142857146)","(5.0, 6.0, 5.942857142857143)","(1.95, 2.26, 2.24125)","(2.8, 3.15, 3.0807692307692305)"
10-01-2023 13:23:49.805737,"(10.0, 23.0, 22.5)","(15.0, 48.0, 47.666666666666664)","(5.0, 6.0, 5.942857142857143)","(1.95, 2.26, 2.26)","(2.8, 3.15, 3.091304347826087)"
10-01-2023 13:23:50.790438,"(10.0, 23.0, 21.6)","(15.0, 60.0, 54.75)","(5.0, 6.2, 6.133333333333334)","(1.95, 2.28, 2.2514285714285713)","(2.8, 3.15, 3.05)"
10-01-2023 13:23:51.751882,"(10.0, 23.0, 20.666666666666668)","(15.0, 60.0, 52.36363636363636)","(5.0, 6.2, 6.1)","(1.95, 2.26, 2.2514285714285713)","(2.8, 3.1, 3.0357142857142856)"
10-01-2023 13:23:52.743613,"(10.0, 23.0, 20.666666666666668)","(15.0, 60.0, 53.241379310344826)","(5.0, 6.2, 6.1)","(1.95, 2.28, 2.26)","(2.8, 3.1, 3.0357142857142856)"
10-01-2023 13:23:53.739428,"(10.0, 23.0, 20.666666666666668)","(15.0, 60.0, 54.07692307692308)","(5.0, 6.2, 6.1)","(1.95, 2.28, 2.232)","(2.8, 3.1, 3.03125)"
10-01-2023 13:23:54.720984,"(10.0, 23.0, 22.384615384615383)","(15.0, 60.0, 50.833333333333336)","(5.0, 6.0, 5.888888888888888)","(1.95, 2.3, 2.2763636363636364)","(2.8, 3.1, 3.0149999999999997)"
10-01-2023 13:23:55.639558,"(10.0, 23.0, 22.11111111111111)","(15.0, 60.0, 51.25)","(5.0, 6.0, 5.923076923076923)","(1.95, 2.28, 2.26)","(2.8, 3.05, 3.0149999999999997)"
10-01-2023 13:23:56.688310,"(10.0, 23.0, 22.11111111111111)","(15.0, 60.0, 51.25)","(5.0, 6.4, 6.004166666666667)","(1.95, 2.28, 2.2685714285714282)","(2.8, 3.05, 3.028)"
10-01-2023 13:23:57.692837,"(10.0, 23.0, 22.11111111111111)","(15.0, 60.0, 51.25)","(5.0, 6.4, 6.017391304347826)","(1.95, 2.28, 2.2685714285714282)","(2.8, 3.05, 3.028)"
10-01-2023 13:23:58.801961,"(10.0, 23.0, 22.11111111111111)","(15.0, 60.0, 56.111111111111114)","(5.0, 6.4, 6.139130434782609)","(1.95, 2.28, 2.232727272727273)","(2.8, 3.05, 3.028)"
10-01-2023 13:23:59.835190,"(10.0, 23.0, 19.333333333333332)","(15.0, 60.0, 55.88235294117647)","(5.0, 6.4, 6.1692307692307695)","(1.95, 2.26, 2.224)","(2.8, 3.05, 3.028)"
10-01-2023 13:24:00.875696,"(10.0, 23.0, 20.818181818181817)","(15.0, 60.0, 55.88235294117647)","(5.0, 6.4, 6.1692307692307695)","(1.95, 2.26, 2.224)","(2.8, 3.05, 3.028)"
10-01-2023 13:24:01.990437,"(10.0, 23.0, 20.818181818181817)","(15.0, 60.0, 55.88235294117647)","(5.0, 6.4, 6.350877192982456)","(1.95, 2.26, 2.224)","(2.8, 3.05, 3.028)"
10-01-2023 13:24:03.044944,"(10.0, 23.0, 22.066666666666666)","(15.0, 60.0, 55.0)","(5.0, 6.4, 6.350877192982456)","(1.95, 2.26, 2.2885714285714283)","(2.8, 3.05, 2.9766666666666666)"
10-01-2023 13:24:04.165030,"(10.0, 23.0, 21.833333333333332)","(15.0, 60.0, 55.0)","(5.0, 6.4, 6.350877192982456)","(1.95, 2.3, 2.283157894736842)","(2.8, 3.05, 2.982307692307692)"
10-01-2023 13:24:05.358566,"(10.0, 23.0, 21.833333333333332)","(15.0, 60.0, 55.0)","(5.0, 6.4, 6.350877192982456)","(1.95, 2.3, 2.286086956521739)","(2.8, 3.05, 2.9743749999999998)"
10-01-2023 13:24:06.357976,"(10.0, 23.0, 21.833333333333332)","(15.0, 60.0, 55.0)","(5.0, 6.4, 6.350877192982456)","(1.95, 2.3, 2.25)","(2.8, 3.05, 2.9743749999999998)"
10-01-2023 13:24:07.395885,"(10.0, 23.0, 22.066666666666666)","(15.0, 60.0, 55.0)","(5.0, 6.4, 6.350877192982456)","(1.95, 2.26, 2.27)","(2.8, 3.05, 2.9743749999999998)"
10-01-2023 13:24:08.400326,"(13.0, 23.0, 22.066666666666666)","(19.0, 60.0, 53.75)","(5.0, 6.4, 6.350877192982456)","(1.95, 2.3, 2.272173913043478)","(2.8, 3.05, 2.9743749999999998)"
10-01-2023 13:24:09.441183,"(13.0, 23.0, 21.6)","(19.0, 60.0, 53.75)","(5.0, 6.4, 6.328888888888889)","(1.95, 2.3, 2.27)","(2.8, 3.05, 2.9743749999999998)"
10-01-2023 13:24:10.392580,"(13.0, 23.0, 22.4)","(19.0, 60.0, 53.75)","(5.0, 6.4, 6.302040816326531)","(1.95, 2.3, 2.28)","(2.8, 3.05, 2.9743749999999998)"
10-01-2023 13:24:11.287767,"(15.0, 23.0, 22.454545454545453)","(26.0, 60.0, 53.75)","(5.0, 6.2, 6.184615384615385)","(1.95, 2.3, 2.263333333333333)","(2.7, 3.05, 2.992380952380952)"
10-01-2023 13:24:12.345368,"(15.0, 23.0, 22.454545454545453)","(26.0, 60.0, 53.75)","(5.0, 6.2, 6.184615384615385)","(1.95, 2.28, 2.278936170212766)","(2.7, 3.05, 3.0016)"
10-01-2023 13:24:13.370702,"(15.0, 23.0, 22.454545454545453)","(26.0, 60.0, 53.75)","(5.0, 6.2, 6.165217391304348)","(1.95, 2.28, 2.278019801980198)","(2.7, 3.05, 3.0082758620689654)"
10-01-2023 13:24:14.396864,"(15.0, 23.0, 22.454545454545453)","(26.0, 60.0, 53.75)","(5.0, 6.2, 6.165217391304348)","(1.95, 2.28, 2.278958333333333)","(2.7, 3.05, 3.0016)"
10-01-2023 13:24:15.413741,"(15.0, 23.0, 22.454545454545453)","(26.0, 60.0, 53.75)","(5.0, 6.2, 6.165217391304348)","(1.95, 2.28, 2.278019801980198)","(2.7, 3.05, 3.0082758620689654)"
10-01-2023 13:24:16.388961,"(15.0, 23.0, 22.454545454545453)","(26.0, 60.0, 53.75)","(5.0, 6.2, 6.165217391304348)","(1.95, 2.28, 2.278958333333333)","(2.7, 3.05, 2.997391304347826)"
10-01-2023 13:24:17.353182,"(15.0, 23.0, 22.0)","(26.0, 60.0, 53.75)","(5.0, 6.4, 6.245161290322581)","(1.95, 2.28, 2.273333333333333)","(2.7, 3.05, 2.9699999999999998)"
10-01-2023 13:24:18.286799,"(15.0, 23.0, 21.25)","(26.0, 60.0, 53.75)","(5.0, 6.4, 6.206451612903226)","(1.95, 2.3, 2.3066666666666666)","(2.7, 3.05, 2.984)"
10-01-2023 13:24:19.383345,"(15.0, 23.0, 21.894736842105264)","(26.0, 60.0, 53.333333333333336)","(5.0, 6.4, 6.1684210526315795)","(1.95, 2.32, 2.297142857142857)","(2.7, 3.05, 2.984)"
10-01-2023 13:24:20.470408,"(15.0, 23.0, 22.5)","(26.0, 60.0, 53.333333333333336)","(5.0, 6.2, 6.1684210526315795)","(1.95, 2.32, 2.3114285714285714)","(2.7, 3.05, 2.9766666666666666)"
10-01-2023 13:24:21.484370,"(15.0, 23.0, 22.5)","(26.0, 60.0, 53.333333333333336)","(5.0, 6.2, 6.1684210526315795)","(1.95, 2.32, 2.3168421052631576)","(2.7, 3.05, 2.99)"
10-01-2023 13:24:22.532457,"(15.0, 23.0, 22.5)","(26.0, 60.0, 53.333333333333336)","(5.0, 6.2, 6.1684210526315795)","(1.95, 2.32, 2.3168421052631576)","(2.7, 3.0, 2.9714285714285715)"
10-01-2023 13:24:23.604438,"(15.0, 23.0, 22.5)","(26.0, 60.0, 53.333333333333336)","(5.0, 6.2, 6.1684210526315795)","(1.95, 2.32, 2.309090909090909)","(2.7, 2.98, 2.9714285714285715)"
10-01-2023 13:24:24.574616,"(15.0, 23.0, 22.125)","(26.0, 60.0, 53.333333333333336)","(5.0, 6.2, 6.118518518518519)","(1.95, 2.32, 2.314)","(2.7, 2.98, 2.9299999999999997)"
10-01-2023 13:24:25.543255,"(15.0, 23.0, 19.0625)","(26.0, 60.0, 53.333333333333336)","(5.0, 6.4, 6.206451612903226)","(1.95, 2.32, 2.314)","(2.7, 2.94, 2.95)"
10-01-2023 13:24:26.595666,"(15.0, 23.0, 21.25)","(26.0, 60.0, 55.625)","(5.0, 6.4, 6.206451612903226)","(1.95, 2.32, 2.314)","(2.7, 2.96, 2.95)"
10-01-2023 13:24:27.683619,"(15.0, 23.0, 21.6875)","(26.0, 60.0, 55.625)","(5.0, 6.4, 6.292857142857143)","(1.95, 2.32, 2.314)","(2.7, 2.96, 2.944)"
10-01-2023 13:24:28.624558,"(15.0, 23.0, 22.176470588235293)","(26.0, 60.0, 55.625)","(5.0, 6.4, 6.292857142857143)","(1.95, 2.32, 2.309090909090909)","(2.7, 2.96, 2.9114285714285715)"
10-01-2023 13:24:29.528414,"(15.0, 23.0, 22.176470588235293)","(26.0, 60.0, 55.625)","(5.0, 6.4, 6.228571428571429)","(1.95, 2.32, 2.3099999999999996)","(2.7, 2.92, 2.9114285714285715)"
10-01-2023 13:24:30.540053,"(15.0, 23.0, 22.176470588235293)","(26.0, 60.0, 55.625)","(5.0, 6.4, 6.228571428571429)","(1.95, 2.32, 2.309090909090909)","(2.7, 2.92, 2.932)"
10-01-2023 13:24:31.595937,"(15.0, 23.0, 22.176470588235293)","(26.0, 60.0, 55.625)","(5.0, 6.4, 6.273684210526316)","(1.95, 2.32, 2.309565217391304)","(2.7, 2.94, 2.9372413793103447)"
10-01-2023 13:24:32.622499,"(15.0, 23.0, 22.22222222222222)","(26.0, 60.0, 55.625)","(5.0, 6.4, 6.228571428571429)","(1.95, 2.32, 2.309565217391304)","(2.7, 2.94, 2.9372413793103447)"
10-01-2023 13:24:33.711981,"(14.0, 23.0, 21.833333333333332)","(26.0, 60.0, 55.294117647058826)","(5.0, 6.4, 6.300000000000001)","(1.95, 2.32, 2.2870967741935484)","(2.7, 2.94, 2.935)"
10-01-2023 13:24:34.707058,"(14.0, 21.0, 20.2)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.300000000000001)","(1.95, 2.3, 2.2870967741935484)","(2.7, 2.94, 2.9436363636363634)"
10-01-2023 13:24:35.677063,"(14.0, 21.0, 20.76923076923077)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.300000000000001)","(1.95, 2.3, 2.28625)","(2.7, 2.96, 2.9436363636363634)"
10-01-2023 13:24:36.546324,"(15.0, 21.0, 20.842105263157894)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.300000000000001)","(1.95, 2.3, 2.2866666666666666)","(2.7, 2.96, 2.9436363636363634)"
10-01-2023 13:24:37.582879,"(15.0, 21.0, 20.842105263157894)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.300000000000001)","(1.95, 2.3, 2.2837037037037033)","(2.7, 2.98, 2.908)"
10-01-2023 13:24:38.597884,"(15.0, 24.0, 21.82857142857143)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.276923076923077)","(1.95, 2.3, 2.2945454545454544)","(2.7, 2.98, 2.949333333333333)"
10-01-2023 13:24:39.580628,"(15.0, 24.0, 21.488372093023255)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.276923076923077)","(1.95, 2.32, 2.2945454545454544)","(2.7, 2.96, 2.949333333333333)"
10-01-2023 13:24:40.617469,"(15.0, 24.0, 21.511111111111113)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.25)","(1.95, 2.32, 2.2951724137931033)","(2.7, 2.96, 2.949333333333333)"
10-01-2023 13:24:41.567617,"(15.0, 24.0, 21.2)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.25)","(1.95, 2.32, 2.2929032258064512)","(2.7, 2.96, 2.943076923076923)"
10-01-2023 13:24:42.446988,"(15.0, 24.0, 19.655172413793103)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.25)","(1.95, 2.32, 2.2929032258064512)","(2.7, 2.98, 2.943076923076923)"
10-01-2023 13:24:43.332839,"(15.0, 24.0, 21.025641025641026)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.2439024390243905)","(1.95, 2.32, 2.2945454545454544)","(2.7, 2.96, 2.9589473684210525)"
10-01-2023 13:24:44.372703,"(15.0, 24.0, 21.1)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.1923076923076925)","(1.95, 2.32, 2.2857142857142856)","(2.7, 2.98, 2.9589473684210525)"
10-01-2023 13:24:45.440584,"(15.0, 24.0, 22.2)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.2, 6.1923076923076925)","(1.95, 2.32, 2.3028571428571425)","(2.7, 2.98, 2.9228571428571426)"
10-01-2023 13:24:46.407572,"(15.0, 23.0, 22.0)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.2, 6.1923076923076925)","(1.95, 2.32, 2.297142857142857)","(2.7, 2.98, 2.953333333333333)"
10-01-2023 13:24:47.360191,"(15.0, 23.0, 21.46153846153846)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.336842105263158)","(1.95, 2.32, 2.284)","(2.7, 2.98, 2.9228571428571426)"
10-01-2023 13:24:48.371754,"(15.0, 23.0, 20.083333333333332)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.336842105263158)","(1.95, 2.32, 2.288)","(2.7, 2.98, 2.953333333333333)"
10-01-2023 13:24:49.319089,"(15.0, 23.0, 21.796875)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.336842105263158)","(1.95, 2.32, 2.284)","(2.7, 2.98, 2.9228571428571426)"
10-01-2023 13:24:50.439059,"(15.0, 23.0, 21.986842105263158)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.332467532467533)","(1.95, 2.32, 2.284)","(2.7, 2.98, 2.935)"
10-01-2023 13:24:51.546591,"(15.0, 23.0, 21.986842105263158)","(26.0, 60.0, 55.78947368421053)","(5.0, 6.4, 6.344186046511628)","(1.95, 2.32, 2.288)","(2.6, 2.98, 2.966153846153846)"
10-01-2023 13:24:52.753324,"(15.0, 23.0, 21.986842105263158)","(26.0, 60.0, 52.0)","(5.0, 6.4, 6.344186046511628)","(1.95, 2.32, 2.287272727272727)","(2.6, 2.98, 2.944)"
10-01-2023 13:24:53.613533,"(15.0, 23.0, 21.986842105263158)","(26.0, 60.0, 52.0)","(5.0, 6.4, 6.344186046511628)","(1.95, 2.32, 2.287272727272727)","(2.6, 2.98, 2.944)"
10-01-2023 13:24:54.617756,"(15.0, 23.0, 21.333333333333332)","(26.0, 60.0, 51.65217391304348)","(5.0, 6.4, 6.344186046511628)","(1.95, 2.32, 2.309090909090909)","(2.6, 2.98, 2.944)"
10-01-2023 13:24:55.645878,"(15.0, 23.0, 21.181818181818183)","(26.0, 60.0, 51.65217391304348)","(5.0, 6.4, 6.344186046511628)","(1.95, 2.32, 2.3)","(2.6, 2.98, 2.9628571428571426)"
10-01-2023 13:24:56.617806,"(15.0, 23.0, 21.333333333333332)","(26.0, 60.0, 51.65217391304348)","(5.0, 6.4, 6.344186046511628)","(1.95, 2.32, 2.315609756097561)","(2.6, 2.98, 2.9628571428571426)"
10-01-2023 13:24:57.579298,"(15.0, 23.0, 21.823529411764707)","(26.0, 60.0, 51.65217391304348)","(5.0, 6.4, 6.344186046511628)","(1.95, 2.32, 2.3085106382978724)","(2.6, 2.98, 2.9628571428571426)"
10-01-2023 13:24:58.563186,"(15.0, 23.0, 21.181818181818183)","(26.0, 60.0, 51.65217391304348)","(5.0, 6.4, 6.336842105263158)","(1.95, 2.32, 2.312)","(2.6, 2.98, 2.951)"
10-01-2023 13:24:59.449580,"(15.0, 23.0, 21.95945945945946)","(26.0, 60.0, 51.65217391304348)","(5.0, 6.4, 6.334246575342466)","(1.95, 2.32, 2.312)","(2.6, 3.05, 2.9652631578947366)"
10-01-2023 13:25:00.354035,"(15.0, 23.0, 21.68)","(26.0, 60.0, 51.65217391304348)","(5.0, 6.4, 6.334246575342466)","(1.95, 2.32, 2.3045714285714283)","(2.6, 3.0, 2.9685714285714284)"
10-01-2023 13:25:01.413527,"(15.0, 23.0, 21.68)","(26.0, 60.0, 51.65217391304348)","(5.0, 6.4, 6.336842105263158)","(1.95, 2.32, 2.3068292682926828)","(2.6, 3.0, 2.97125)"
10-01-2023 13:25:02.457649,"(15.0, 23.0, 21.46153846153846)","(26.0, 60.0, 51.65217391304348)","(5.0, 6.4, 6.32)","(1.95, 2.32, 2.3194871794871794)","(2.6, 3.05, 3.002)"
10-01-2023 13:25:03.468650,"(15.0, 23.0, 21.88888888888889)","(26.0, 48.0, 47.38461538461539)","(5.0, 6.4, 6.32)","(1.95, 2.34, 2.308333333333333)","(2.6, 3.05, 2.986470588235294)"
10-01-2023 13:25:04.405865,"(15.0, 23.0, 21.88888888888889)","(26.0, 60.0, 52.38095238095238)","(5.0, 6.4, 6.295081967213115)","(1.95, 2.32, 2.308333333333333)","(2.6, 3.05, 3.005)"
10-01-2023 13:25:05.392924,"(15.0, 23.0, 21.46153846153846)","(26.0, 60.0, 51.333333333333336)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.301428571428571)","(2.6, 3.05, 2.9699999999999998)"
10-01-2023 13:25:06.291782,"(15.0, 23.0, 21.88888888888889)","(26.0, 60.0, 51.333333333333336)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.301428571428571)","(2.6, 3.05, 2.9699999999999998)"
10-01-2023 13:25:07.204554,"(15.0, 23.0, 21.46153846153846)","(26.0, 60.0, 51.333333333333336)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.3024390243902437)","(2.6, 3.05, 2.973333333333333)"
10-01-2023 13:25:08.292357,"(15.0, 23.0, 21.870967741935484)","(26.0, 60.0, 51.333333333333336)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.311176470588235)","(2.6, 3.05, 2.973333333333333)"
10-01-2023 13:25:09.281428,"(15.0, 23.0, 22.02777777777778)","(26.0, 60.0, 50.095238095238095)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.32, 2.3210526315789473)","(2.6, 3.05, 2.9832258064516126)"
10-01-2023 13:25:10.168273,"(15.0, 23.0, 21.0)","(26.0, 55.0, 52.64285714285714)","(5.0, 6.4, 6.296774193548387)","(1.95, 2.34, 2.3210526315789473)","(2.6, 3.05, 2.96375)"
