,Opawa Richard,Hes Iconic,Uncle Albert,Big Time Foxy,Redeem A Rapper,Mow Cow,Opawa Amiekay
04-01-2023 10:54:23.938311,"(3.7, 5.2, 4.878571428571429)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:24.873773,"(3.7, 5.2, 4.878571428571429)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:25.874200,"(3.7, 5.2, 4.878571428571429)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:26.857418,"(3.7, 5.2, 4.878571428571429)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:27.866121,"(3.7, 5.2, 4.477777777777778)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:28.815307,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:29.801504,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:30.821226,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:31.784441,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:32.749972,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:33.714939,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.1090909090909085)"
04-01-2023 10:54:34.687495,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:35.630212,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:36.579661,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:37.507572,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:38.437494,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.371052631578947)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:39.357760,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:40.271754,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:41.180897,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:42.086076,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:43.001835,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:43.873768,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:44.781497,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:45.656878,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:46.585093,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:47.475250,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:48.443296,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:49.371043,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:50.321357,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:51.261552,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:52.269777,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:53.209558,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:54.188559,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:55.118805,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:56.090717,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:57.017083,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:57.963932,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:58.906767,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:54:59.819868,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:55:00.739381,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:55:01.650455,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.877083333333333)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:55:02.562226,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.236111111111111)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:55:03.455357,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.055172413793104)","(2.9, 6.8, 4.360952380952381)","(2.7, 4.6, 4.184615384615384)"
04-01-2023 10:55:04.348484,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.8, 4.360952380952381)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:05.248581,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.8, 4.360952380952381)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:06.150160,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.8, 4.360952380952381)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:07.102586,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.8, 4.360952380952381)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:08.010225,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.8, 4.360952380952381)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:08.935036,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.8, 4.360952380952381)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:09.889538,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.8, 4.360952380952381)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:10.822784,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.8, 4.360952380952381)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:11.800396,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.8, 3.9285714285714284)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:12.786915,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.6, 3.9285714285714284)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:13.747352,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.6, 3.9285714285714284)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:14.694766,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.6, 3.9285714285714284)","(2.7, 4.6, 3.837142857142857)"
04-01-2023 10:55:15.632174,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.6, 5.841052631578948)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:16.601428,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.4, 5.841052631578948)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:17.520378,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.4, 5.841052631578948)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:18.437880,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.4, 5.841052631578948)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:19.362070,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.4, 5.183478260869565)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:20.259934,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 5.183478260869565)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:21.205093,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 5.183478260869565)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:22.115487,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 5.183478260869565)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:23.084573,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 5.183478260869565)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:24.022052,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 5.183478260869565)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:24.968967,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 5.183478260869565)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:25.909087,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 5.183478260869565)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:26.848106,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 5.183478260869565)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:27.766405,"(3.7, 5.2, 4.902380952380953)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 3.5914285714285716)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:28.702220,"(3.7, 5.2, 4.6)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 3.5914285714285716)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:29.631684,"(3.7, 5.2, 4.85625)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 3.5914285714285716)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:30.589155,"(3.7, 5.2, 4.85625)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 3.5914285714285716)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:31.517050,"(3.7, 5.2, 4.85625)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 30.0)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 3.5914285714285716)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:32.529320,"(3.7, 5.2, 4.85625)","(16.0, 75.0, 47.27272727272727)","(20.0, 85.0, 50.75)","(18.0, 70.0, 39.375)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 3.5914285714285716)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:33.486383,"(3.7, 5.2, 4.85625)","(16.0, 90.0, 55.45454545454545)","(20.0, 110.0, 63.25)","(18.0, 80.0, 39.375)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 3.5914285714285716)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:34.460763,"(3.7, 5.2, 4.925)","(16.0, 90.0, 55.45454545454545)","(20.0, 110.0, 63.25)","(18.0, 80.0, 39.375)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 3.5914285714285716)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:35.409685,"(3.7, 5.2, 4.925)","(16.0, 90.0, 55.45454545454545)","(20.0, 110.0, 63.25)","(18.0, 80.0, 39.375)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 3.5914285714285716)","(2.7, 4.6, 3.467272727272727)"
04-01-2023 10:55:36.331498,"(3.7, 5.2, 4.925)","(16.0, 90.0, 55.45454545454545)","(20.0, 110.0, 63.25)","(18.0, 80.0, 39.375)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.2, 4.4399999999999995)","(2.7, 4.6, 3.523529411764706)"
04-01-2023 10:55:37.274366,"(3.7, 5.2, 4.925)","(16.0, 90.0, 55.45454545454545)","(20.0, 110.0, 67.5)","(18.0, 80.0, 43.888888888888886)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.0, 4.4399999999999995)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:38.190512,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(20.0, 110.0, 67.5)","(18.0, 80.0, 36.66666666666667)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.0, 4.4399999999999995)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:39.109685,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(20.0, 110.0, 67.5)","(18.0, 80.0, 36.66666666666667)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.0, 4.4399999999999995)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:40.043645,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(20.0, 110.0, 67.5)","(18.0, 80.0, 36.66666666666667)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.0, 4.4399999999999995)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:40.975158,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(20.0, 110.0, 67.5)","(18.0, 80.0, 36.66666666666667)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.0, 4.4399999999999995)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:41.883589,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 36.66666666666667)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.0, 4.4399999999999995)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:42.815356,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 36.66666666666667)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.0, 4.4399999999999995)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:43.757846,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 36.66666666666667)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.0, 4.4973913043478255)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:44.698273,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 9.419230769230769)","(2.9, 6.6, 4.4973913043478255)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:45.653238,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 10.257142857142856)","(2.9, 6.6, 4.4973913043478255)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:46.640975,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 10.257142857142856)","(2.9, 6.6, 5.587692307692308)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:47.594906,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 10.059090909090909)","(2.9, 6.4, 5.587692307692308)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:48.575461,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 10.059090909090909)","(2.9, 6.4, 5.587692307692308)","(2.7, 4.5, 3.523529411764706)"
04-01-2023 10:55:49.558513,"(3.7, 5.2, 4.925)","(16.0, 90.0, 27.083333333333336)","(19.0, 110.0, 67.5)","(18.0, 80.0, 49.64705882352941)","(6.5, 12.0, 10.059090909090909)","(2.9, 6.4, 5.587692307692308)","(2.7, 4.5, 3.8230769230769233)"
