,Claim The Crown,Huon,Rockribbed,Go Troppo,Luvoir,Unamerican,Three Kings,Catapult,Ka Bling,Time Raid,Cadetship,Butchnbugs
04-01-2023 16:14:11.073563,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 107.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:12.491209,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 102.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:13.926289,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 102.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:15.378410,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 102.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:16.822327,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 102.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:18.289226,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 102.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:19.898919,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 102.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:21.446245,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 102.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:23.033798,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 102.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:24.582316,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 102.5)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:26.163483,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 136.42857142857144)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:27.694609,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.7, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 136.42857142857144)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:29.230365,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.6, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 136.42857142857144)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:30.811153,"(21.0, 36.0, 30.285714285714285)","(3.2, 3.65, 3.5257894736842106)","(3.6, 5.0, 4.824561403508771)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 136.42857142857144)","(81.0, 90.0, 82.5)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.342105263157894)","(31.0, 240.0, 202.22222222222223)","(4.4, 99999, 99990)","(31.0, 80.0, 72.4)"
04-01-2023 16:14:32.274400,"(21.0, 36.0, 35.39393939393939)","(3.2, 3.65, 3.6995786516853935)","(3.6, 5.0, 4.817073170731707)","(10.0, 11.5, 10.9)","(21.0, 44.0, 41.05882352941177)","(41.0, 150.0, 148.20754716981133)","(81.0, 90.0, 377.39130434782606)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.953703703703704)","(31.0, 240.0, 232.6086956521739)","(4.4, 99999, 99990)","(31.0, 80.0, 78.95833333333334)"
04-01-2023 16:14:33.717361,"(21.0, 36.0, 35.39393939393939)","(3.2, 3.7, 3.6995786516853935)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 39.0)","(41.0, 150.0, 148.20754716981133)","(81.0, 390.0, 377.39130434782606)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.953703703703704)","(31.0, 240.0, 232.6086956521739)","(4.4, 99999, 99990)","(31.0, 80.0, 78.95833333333334)"
04-01-2023 16:14:35.268374,"(21.0, 36.0, 35.62105263157895)","(3.2, 3.7, 3.6995786516853935)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 39.0)","(41.0, 150.0, 135.0)","(81.0, 390.0, 377.39130434782606)","(19.0, 28.0, 27.4)","(9.0, 15.0, 14.953703703703704)","(31.0, 240.0, 232.6086956521739)","(4.4, 99999, 99990)","(31.0, 80.0, 78.95833333333334)"
04-01-2023 16:14:36.870296,"(21.0, 36.0, 35.62105263157895)","(3.2, 3.7, 3.6995786516853935)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 36.0)","(41.0, 150.0, 135.0)","(81.0, 390.0, 377.9166666666667)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 232.6086956521739)","(4.4, 99999, 99990)","(31.0, 80.0, 79.0)"
04-01-2023 16:14:38.487907,"(21.0, 36.0, 35.80434782608695)","(3.2, 3.7, 3.6995786516853935)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 36.0)","(41.0, 150.0, 135.0)","(81.0, 390.0, 377.9166666666667)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.0)"
04-01-2023 16:14:39.990641,"(21.0, 36.0, 35.80434782608695)","(3.2, 3.7, 3.699579242636746)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 36.0)","(41.0, 150.0, 135.0)","(81.0, 390.0, 377.9166666666667)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:41.563568,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.6995833333333334)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 36.0)","(41.0, 150.0, 135.0)","(81.0, 390.0, 377.9166666666667)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:43.183266,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.6995833333333334)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 36.0)","(41.0, 150.0, 135.0)","(81.0, 390.0, 377.9166666666667)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:44.742083,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.6995833333333334)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 36.0)","(41.0, 150.0, 135.0)","(81.0, 390.0, 377.9166666666667)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:46.346272,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.6995833333333334)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 36.0)","(41.0, 150.0, 135.0)","(81.0, 390.0, 377.9166666666667)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:47.902315,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.6995833333333334)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 36.0)","(41.0, 150.0, 135.0)","(81.0, 390.0, 377.9166666666667)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:49.526167,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 38.666666666666664)","(41.0, 150.0, 135.0)","(81.0, 390.0, 378.4)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:51.178306,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 39.63636363636363)","(41.0, 150.0, 138.75)","(81.0, 390.0, 378.4)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:52.796437,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 37.333333333333336)","(41.0, 150.0, 138.75)","(81.0, 390.0, 378.4)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:54.385092,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 38.35294117647059)","(41.0, 150.0, 138.75)","(81.0, 390.0, 378.4)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:56.080356,"(21.0, 36.0, 35.806451612903224)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 38.35294117647059)","(41.0, 150.0, 138.75)","(81.0, 390.0, 378.4)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.01960784313725)"
04-01-2023 16:14:57.752475,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 38.35294117647059)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:14:59.377758,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 38.35294117647059)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:00.971336,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 38.35294117647059)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 231.9047619047619)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:02.488417,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 44.0, 38.92307692307692)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:04.118712,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 36.666666666666664)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:05.757149,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 38.0)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:07.336887,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 38.0)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:08.867592,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.7, 3.699550898203593)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 38.0)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:10.464513,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.7, 3.7493993993993993)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 36.666666666666664)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:11.931095,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.75, 3.7493993993993993)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 36.666666666666664)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:13.495255,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.75, 3.7493993993993993)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 36.666666666666664)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:15.225003,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.75, 3.7493993993993993)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 36.666666666666664)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:16.817029,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.75, 3.7493993993993993)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 36.666666666666664)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:18.389548,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.75, 3.7493993993993993)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 36.666666666666664)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:20.003641,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.75, 3.7493993993993993)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 36.666666666666664)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:21.787018,"(21.0, 36.0, 35.869565217391305)","(3.2, 3.75, 3.7493993993993993)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.9)","(21.0, 42.0, 36.666666666666664)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 27.1)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:23.805629,"(21.0, 36.0, 35.68421052631579)","(3.2, 3.75, 4.0959641255605375)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.5)","(21.0, 42.0, 34.72727272727273)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.0)","(9.0, 15.0, 14.928888888888888)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:26.368679,"(21.0, 36.0, 35.68421052631579)","(3.2, 4.1, 3.8576923076923078)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.5)","(21.0, 42.0, 34.72727272727273)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.0)","(9.0, 15.0, 14.928888888888888)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:28.277381,"(21.0, 36.0, 35.68421052631579)","(3.2, 4.1, 3.8323529411764703)","(3.6, 5.0, 4.816666666666666)","(10.0, 11.5, 10.5)","(21.0, 42.0, 34.72727272727273)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.0)","(9.0, 15.0, 14.928888888888888)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:30.147155,"(21.0, 36.0, 35.68421052631579)","(3.2, 4.1, 3.8899999999999997)","(3.6, 5.0, 4.616915422885572)","(10.0, 11.5, 10.5)","(21.0, 42.0, 34.72727272727273)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.0)","(9.0, 15.0, 14.928888888888888)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:31.844066,"(21.0, 36.0, 35.68421052631579)","(3.2, 4.1, 3.8899999999999997)","(3.6, 5.0, 4.62200956937799)","(10.0, 11.5, 10.65)","(21.0, 42.0, 33.111111111111114)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 25.6)","(9.0, 15.0, 14.928888888888888)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:33.565573,"(21.0, 36.0, 35.869565217391305)","(3.2, 4.1, 3.8899999999999997)","(3.6, 5.0, 4.62200956937799)","(10.0, 11.5, 10.82)","(21.0, 42.0, 35.84615384615385)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.153846153846153)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:35.228491,"(21.0, 36.0, 35.869565217391305)","(3.2, 4.1, 3.8899999999999997)","(3.6, 5.0, 4.62200956937799)","(10.0, 11.5, 10.82)","(21.0, 42.0, 35.84615384615385)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.153846153846153)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:36.919029,"(21.0, 36.0, 35.869565217391305)","(3.2, 4.1, 4.004545454545454)","(3.6, 5.0, 4.62200956937799)","(10.0, 11.5, 10.82)","(21.0, 42.0, 35.84615384615385)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.153846153846153)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:38.592206,"(21.0, 36.0, 35.869565217391305)","(3.2, 4.1, 4.004545454545454)","(3.6, 5.0, 4.62200956937799)","(10.0, 11.5, 10.82)","(21.0, 42.0, 35.84615384615385)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.153846153846153)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:40.277860,"(21.0, 36.0, 35.869565217391305)","(3.2, 4.1, 3.983333333333333)","(3.6, 5.0, 4.62200956937799)","(10.0, 11.5, 10.82)","(21.0, 42.0, 35.84615384615385)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.153846153846153)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:41.902678,"(21.0, 36.0, 35.869565217391305)","(3.2, 4.1, 3.983333333333333)","(3.6, 5.0, 4.62200956937799)","(10.0, 11.5, 10.82)","(21.0, 42.0, 35.84615384615385)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.153846153846153)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
04-01-2023 16:15:43.554035,"(21.0, 36.0, 35.806451612903224)","(3.2, 4.1, 3.983333333333333)","(3.6, 5.0, 4.62200956937799)","(10.0, 11.5, 10.82)","(21.0, 42.0, 35.84615384615385)","(41.0, 150.0, 140.0)","(81.0, 390.0, 250.0)","(19.0, 28.0, 26.153846153846153)","(9.0, 15.0, 14.954954954954955)","(31.0, 240.0, 221.11111111111111)","(4.4, 99999, 99990)","(31.0, 80.0, 79.07407407407408)"
