,Its Cleo,Hendy,Feel The Magic,Thatll Do Neo,Jimmy The Singer,Cashmere Kaos,Mortons Jilliby,Nine Nine
08-01-2023 13:39:43.863060,"(31.0, 65.0, 56.333333333333336)","(3.0, 3.65, 3.5075)","(8.5, 10.5, 10.120689655172415)","(13.0, 22.0, 21.833333333333332)","(4.2, 5.5, 5.35)","(9.0, 11.5, 11.277777777777779)","(7.0, 11.0, 10.236363636363636)","(4.6, 5.5, 5.358064516129032)"
08-01-2023 13:39:45.184872,"(31.0, 65.0, 55.714285714285715)","(3.0, 3.65, 3.5075)","(8.5, 10.5, 9.60625)","(13.0, 22.0, 22.75)","(4.2, 5.5, 5.35)","(9.0, 11.5, 11.277777777777779)","(7.0, 11.0, 10.236363636363636)","(4.6, 5.5, 5.358064516129032)"
08-01-2023 13:39:46.512406,"(31.0, 65.0, 49.214285714285715)","(3.0, 3.65, 3.5075)","(8.5, 10.5, 9.60625)","(13.0, 23.0, 22.75)","(4.2, 5.5, 5.35)","(9.0, 11.5, 11.416666666666666)","(7.0, 11.0, 10.236363636363636)","(4.6, 5.5, 5.358064516129032)"
08-01-2023 13:39:47.741871,"(31.0, 65.0, 49.214285714285715)","(3.0, 3.65, 3.5075)","(8.5, 10.5, 9.60625)","(13.0, 23.0, 21.833333333333332)","(4.2, 5.5, 5.458620689655173)","(9.0, 11.5, 11.970588235294118)","(7.0, 11.0, 10.1)","(4.6, 5.5, 5.22)"
08-01-2023 13:39:48.947299,"(31.0, 65.0, 49.214285714285715)","(3.0, 3.65, 3.5075)","(8.5, 10.5, 10.024000000000001)","(13.0, 22.0, 21.833333333333332)","(4.2, 5.5, 5.442857142857143)","(9.0, 12.5, 12.285714285714286)","(7.0, 11.0, 9.975)","(4.6, 5.3, 5.213043478260869)"
08-01-2023 13:39:50.118715,"(31.0, 65.0, 49.214285714285715)","(3.0, 3.65, 3.5357142857142856)","(8.5, 10.5, 10.033333333333333)","(13.0, 22.0, 21.833333333333332)","(4.2, 5.5, 5.4714285714285715)","(9.0, 12.5, 12.357142857142858)","(7.0, 10.5, 10.073684210526316)","(4.6, 5.3, 5.333333333333334)"
08-01-2023 13:39:51.315707,"(31.0, 65.0, 49.214285714285715)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 10.033333333333333)","(13.0, 22.0, 21.333333333333332)","(4.2, 5.5, 5.477777777777778)","(9.0, 12.5, 12.357142857142858)","(7.0, 10.5, 9.959999999999999)","(4.6, 5.4, 5.55)"
08-01-2023 13:39:52.453398,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 10.033333333333333)","(13.0, 22.0, 21.333333333333332)","(4.2, 5.5, 5.477777777777778)","(9.0, 12.5, 12.357142857142858)","(7.0, 10.5, 9.69)","(4.6, 5.6, 5.415384615384616)"
08-01-2023 13:39:53.555040,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 9.98)","(13.0, 22.0, 22.4)","(4.2, 5.5, 5.477777777777778)","(9.0, 12.5, 12.3125)","(7.0, 10.5, 9.69)","(4.6, 5.6, 5.347368421052631)"
08-01-2023 13:39:54.654555,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 9.831428571428571)","(13.0, 23.0, 22.4)","(4.2, 5.5, 5.477777777777778)","(9.0, 12.5, 12.357142857142858)","(7.0, 10.5, 9.69)","(4.6, 5.6, 5.347368421052631)"
08-01-2023 13:39:55.871756,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 10.130434782608695)","(13.0, 23.0, 21.636363636363637)","(4.2, 5.5, 5.382608695652174)","(9.0, 12.5, 12.384615384615385)","(7.0, 10.5, 10.090909090909092)","(4.6, 5.6, 5.266666666666667)"
08-01-2023 13:39:57.135128,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 10.075)","(13.0, 22.0, 21.333333333333332)","(4.2, 5.4, 5.379166666666667)","(9.0, 12.5, 12.384615384615385)","(7.0, 10.5, 10.25)","(4.6, 5.4, 5.266666666666667)"
08-01-2023 13:39:58.433130,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 10.075)","(13.0, 22.0, 21.333333333333332)","(4.2, 5.4, 5.379166666666667)","(9.0, 12.5, 12.333333333333334)","(7.0, 10.5, 10.285714285714286)","(4.6, 5.4, 5.266666666666667)"
08-01-2023 13:39:59.612143,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 10.075)","(13.0, 22.0, 21.333333333333332)","(4.2, 5.4, 5.379166666666667)","(9.0, 12.5, 12.166666666666666)","(7.0, 10.5, 10.166666666666666)","(4.6, 5.4, 5.266666666666667)"
08-01-2023 13:40:00.751182,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 10.130434782608695)","(13.0, 22.0, 21.333333333333332)","(4.2, 5.4, 5.379166666666667)","(9.0, 12.5, 12.166666666666666)","(7.0, 10.5, 10.214285714285714)","(4.6, 5.4, 5.2631578947368425)"
08-01-2023 13:40:01.908356,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.561111111111111)","(8.5, 10.5, 9.941379310344827)","(13.0, 22.0, 22.714285714285715)","(4.2, 5.4, 5.3875)","(9.0, 12.5, 12.166666666666666)","(7.0, 10.5, 10.2375)","(4.6, 5.4, 5.283333333333333)"
08-01-2023 13:40:03.112046,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.65, 3.564285714285714)","(8.5, 10.5, 10.023529411764706)","(13.0, 24.0, 22.714285714285715)","(4.2, 5.4, 5.337142857142857)","(9.0, 12.5, 12.166666666666666)","(7.0, 10.5, 10.266666666666667)","(4.6, 5.5, 5.283333333333333)"
08-01-2023 13:40:04.323452,"(31.0, 65.0, 49.25)","(3.0, 3.65, 3.6227272727272726)","(8.5, 10.5, 10.145833333333334)","(13.0, 24.0, 23.25)","(4.2, 5.5, 5.284210526315789)","(9.0, 12.5, 12.166666666666666)","(7.0, 10.5, 10.333333333333334)","(4.6, 5.5, 5.22)"
08-01-2023 13:40:05.530178,"(31.0, 65.0, 50.78947368421053)","(3.0, 3.6, 3.581818181818182)","(8.5, 10.5, 10.113636363636363)","(13.0, 24.0, 23.625)","(4.2, 5.3, 5.283333333333333)","(9.0, 12.5, 12.125)","(7.0, 10.5, 10.5)","(4.6, 5.3, 5.213333333333333)"
08-01-2023 13:40:06.743998,"(31.0, 65.0, 50.78947368421053)","(3.0, 3.6, 3.55625)","(8.5, 10.5, 10.173076923076923)","(13.0, 24.0, 24.7)","(4.2, 5.3, 5.283333333333333)","(9.0, 12.5, 12.166666666666666)","(7.0, 11.0, 10.533333333333333)","(4.6, 5.3, 5.213333333333333)"
08-01-2023 13:40:07.972404,"(31.0, 65.0, 50.78947368421053)","(3.0, 3.6, 3.55625)","(8.5, 10.5, 10.173076923076923)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.283333333333333)","(9.0, 12.5, 12.166666666666666)","(7.0, 11.0, 10.533333333333333)","(4.6, 5.3, 5.216129032258064)"
08-01-2023 13:40:09.166937,"(31.0, 65.0, 51.5)","(3.0, 3.6, 3.581818181818182)","(8.5, 10.5, 10.173076923076923)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.285)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.588235294117647)","(4.6, 5.3, 5.22)"
08-01-2023 13:40:10.361136,"(31.0, 65.0, 51.5)","(3.0, 3.6, 3.5796610169491525)","(8.5, 10.5, 10.027777777777779)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.266666666666667)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.461538461538462)","(4.6, 5.3, 5.294594594594594)"
08-01-2023 13:40:11.549865,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.6, 3.5695312500000003)","(8.5, 10.5, 10.027777777777779)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.36923076923077)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.461538461538462)","(4.6, 5.5, 5.294594594594594)"
08-01-2023 13:40:12.757952,"(31.0, 65.0, 48.89473684210526)","(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 10.185185185185185)","(13.0, 25.0, 23.5)","(4.2, 5.4, 5.2785714285714285)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.55)","(4.6, 5.5, 5.244)"
08-01-2023 13:40:14.031774,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.511111111111111)","(8.5, 10.5, 10.185185185185185)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.285)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.555555555555555)","(4.6, 5.3, 5.213333333333333)"
08-01-2023 13:40:15.286503,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.511111111111111)","(8.5, 10.5, 10.185185185185185)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.266666666666667)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.652173913043478)","(4.6, 5.3, 5.213333333333333)"
08-01-2023 13:40:16.517274,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.5166666666666666)","(8.5, 10.5, 10.185185185185185)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.266666666666667)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.652173913043478)","(4.6, 5.3, 5.213333333333333)"
08-01-2023 13:40:17.708273,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.5545454545454547)","(8.5, 10.5, 10.185185185185185)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.266666666666667)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.555555555555555)","(4.6, 5.3, 5.213333333333333)"
08-01-2023 13:40:18.860416,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.5545454545454547)","(8.5, 10.5, 10.027777777777779)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.34)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.428571428571429)","(4.6, 5.3, 5.2894736842105265)"
08-01-2023 13:40:20.072148,"(31.0, 65.0, 49.214285714285715)","(3.0, 3.6, 3.533333333333333)","(8.5, 10.5, 10.038461538461538)","(13.0, 25.0, 23.5)","(4.2, 5.4, 5.325)","(9.0, 12.5, 12.083333333333334)","(7.0, 11.0, 10.248000000000001)","(4.6, 5.3, 5.26875)"
08-01-2023 13:40:21.331715,"(31.0, 65.0, 49.214285714285715)","(3.0, 3.6, 3.5444444444444443)","(8.5, 10.5, 10.342857142857143)","(13.0, 25.0, 23.5)","(4.2, 5.4, 5.3)","(9.0, 12.5, 12.083333333333334)","(7.0, 10.5, 10.25)","(4.6, 5.4, 5.175)"
08-01-2023 13:40:22.575516,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.5615384615384618)","(8.5, 11.0, 10.394736842105264)","(13.0, 25.0, 23.5)","(4.2, 5.4, 5.25)","(9.0, 12.5, 12.083333333333334)","(7.0, 10.5, 10.30952380952381)","(4.4, 5.2, 5.2956521739130435)"
08-01-2023 13:40:23.800008,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.5615384615384618)","(8.5, 11.0, 10.394736842105264)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.25)","(9.0, 12.5, 12.083333333333334)","(7.0, 10.5, 10.464285714285714)","(4.4, 5.4, 5.266666666666667)"
08-01-2023 13:40:24.998575,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.5444444444444443)","(8.5, 11.0, 10.384615384615385)","(13.0, 25.0, 23.5)","(4.2, 5.3, 5.25)","(9.0, 12.5, 12.083333333333334)","(7.0, 10.5, 10.464285714285714)","(4.4, 5.4, 5.256)"
08-01-2023 13:40:26.198805,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.5444444444444443)","(8.5, 11.0, 10.384615384615385)","(13.0, 25.0, 23.5)","(4.4, 5.3, 5.256521739130434)","(9.0, 12.5, 12.261904761904763)","(7.0, 10.5, 10.464285714285714)","(4.4, 5.4, 5.225806451612903)"
08-01-2023 13:40:27.253712,"(31.0, 65.0, 52.0)","(3.0, 3.6, 3.55)","(8.5, 11.0, 10.384615384615385)","(13.0, 25.0, 23.5)","(4.4, 5.3, 5.256521739130434)","(9.0, 12.5, 12.261904761904763)","(7.0, 10.5, 10.25)","(4.4, 5.4, 5.256)"
08-01-2023 13:40:28.465283,"(31.0, 65.0, 50.631578947368425)","(3.1, 3.6, 3.533333333333333)","(8.5, 11.0, 10.294117647058824)","(14.0, 25.0, 23.5)","(4.4, 5.3, 5.256521739130434)","(9.0, 12.5, 12.1)","(7.5, 10.5, 10.24074074074074)","(4.4, 5.4, 5.275862068965517)"
08-01-2023 13:40:29.683830,"(31.0, 65.0, 50.631578947368425)","(3.1, 3.6, 3.55)","(8.5, 11.0, 10.555555555555555)","(14.0, 25.0, 23.5)","(4.4, 5.3, 5.256521739130434)","(9.0, 12.5, 12.1)","(7.5, 10.5, 10.083333333333334)","(4.4, 5.4, 5.275862068965517)"
08-01-2023 13:40:30.967379,"(31.0, 65.0, 51.07142857142857)","(3.1, 3.6, 3.533333333333333)","(8.5, 11.0, 10.555555555555555)","(14.0, 25.0, 23.5)","(4.4, 5.3, 5.256521739130434)","(9.0, 12.5, 12.1)","(7.5, 10.5, 10.261904761904763)","(4.4, 5.4, 5.275862068965517)"
08-01-2023 13:40:32.337665,"(31.0, 65.0, 51.07142857142857)","(3.1, 3.6, 3.533333333333333)","(8.5, 11.0, 10.555555555555555)","(14.0, 25.0, 23.5)","(4.4, 5.3, 5.233333333333333)","(9.0, 12.5, 12.1)","(7.5, 10.5, 10.261904761904763)","(4.4, 5.4, 5.275862068965517)"
08-01-2023 13:40:33.541367,"(31.0, 65.0, 52.0)","(3.1, 3.6, 3.5444444444444443)","(8.5, 11.0, 10.555555555555555)","(14.0, 25.0, 23.5)","(4.4, 5.3, 5.233333333333333)","(9.0, 12.5, 12.1)","(7.5, 10.5, 10.261904761904763)","(4.4, 5.4, 5.275862068965517)"
08-01-2023 13:40:34.822089,"(31.0, 65.0, 56.0)","(3.1, 3.6, 3.542105263157895)","(8.5, 11.0, 10.555555555555555)","(14.0, 25.0, 23.5)","(4.4, 5.3, 5.233333333333333)","(9.0, 12.5, 12.1)","(7.5, 10.5, 10.261904761904763)","(4.4, 5.4, 5.275862068965517)"
08-01-2023 13:40:35.926104,"(31.0, 65.0, 56.0)","(3.1, 3.6, 3.580769230769231)","(8.5, 11.0, 10.272727272727273)","(14.0, 25.0, 24.25)","(4.4, 5.3, 5.256521739130434)","(9.0, 12.5, 12.1)","(7.5, 10.5, 10.11111111111111)","(4.4, 5.4, 5.236363636363636)"
08-01-2023 13:40:37.092929,"(31.0, 65.0, 49.214285714285715)","(3.1, 3.65, 3.575)","(8.5, 11.0, 10.272727272727273)","(14.0, 28.0, 26.8)","(4.4, 5.3, 5.256521739130434)","(9.0, 12.5, 12.1)","(7.5, 10.5, 10.11111111111111)","(4.4, 5.4, 5.258823529411765)"
08-01-2023 13:40:38.291998,"(31.0, 65.0, 49.214285714285715)","(3.1, 3.65, 3.575)","(8.5, 11.0, 10.272727272727273)","(14.0, 28.0, 24.7)","(4.4, 5.3, 5.228)","(9.0, 12.5, 12.078947368421053)","(7.5, 10.5, 10.25)","(4.4, 5.4, 5.2555555555555555)"
08-01-2023 13:40:39.408539,"(31.0, 65.0, 52.8125)","(3.1, 3.65, 3.575)","(8.5, 11.0, 10.538461538461538)","(14.0, 25.0, 24.4)","(4.4, 5.3, 5.1761904761904765)","(9.0, 12.5, 12.18)","(7.5, 10.5, 10.25)","(4.4, 5.3, 5.2555555555555555)"
08-01-2023 13:40:40.562738,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.566666666666667)","(8.5, 11.0, 10.538461538461538)","(14.0, 25.0, 24.6)","(4.4, 5.2, 5.1)","(9.0, 12.5, 12.18)","(7.5, 10.5, 10.285714285714286)","(4.4, 5.3, 5.235714285714286)"
08-01-2023 13:40:41.743551,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.5714285714285716)","(8.5, 11.0, 10.538461538461538)","(14.0, 25.0, 24.857142857142858)","(4.4, 5.2, 5.109677419354838)","(9.0, 12.5, 12.18)","(7.5, 10.5, 10.285714285714286)","(4.4, 5.3, 5.235714285714286)"
08-01-2023 13:40:42.903547,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.5714285714285716)","(8.5, 11.0, 10.545454545454545)","(14.0, 25.0, 24.6)","(4.4, 5.2, 5.109677419354838)","(9.0, 12.5, 12.18)","(7.5, 10.5, 10.285714285714286)","(4.4, 5.3, 5.2555555555555555)"
08-01-2023 13:40:44.006954,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.5526315789473686)","(8.5, 11.0, 10.636363636363637)","(14.0, 25.0, 27.09090909090909)","(4.4, 5.2, 5.109677419354838)","(9.0, 12.5, 12.18)","(7.5, 10.5, 10.131578947368421)","(4.4, 5.3, 5.25)"
08-01-2023 13:40:45.100096,"(31.0, 65.0, 49.214285714285715)","(3.1, 3.6, 3.5714285714285716)","(8.5, 11.0, 10.272727272727273)","(14.0, 28.0, 27.444444444444443)","(4.4, 5.2, 5.113333333333333)","(9.0, 12.5, 12.086206896551724)","(7.5, 10.5, 10.131578947368421)","(4.4, 5.3, 5.323529411764706)"
08-01-2023 13:40:46.278887,"(31.0, 65.0, 49.214285714285715)","(3.1, 3.6, 3.5526315789473686)","(8.5, 11.0, 10.272727272727273)","(14.0, 28.0, 27.272727272727273)","(4.4, 5.2, 5.113333333333333)","(9.0, 12.5, 12.086206896551724)","(7.5, 10.5, 10.11111111111111)","(4.4, 5.5, 5.323529411764706)"
08-01-2023 13:40:47.477955,"(31.0, 65.0, 49.214285714285715)","(3.1, 3.6, 3.5526315789473686)","(8.5, 11.0, 10.545454545454545)","(14.0, 28.0, 26.666666666666668)","(4.4, 5.2, 5.096)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.261904761904763)","(4.4, 5.5, 5.288888888888889)"
08-01-2023 13:40:48.718245,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.5833333333333335)","(8.5, 11.0, 10.545454545454545)","(14.0, 28.0, 26.666666666666668)","(4.4, 5.2, 5.025)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.261904761904763)","(4.4, 5.3, 5.285714285714286)"
08-01-2023 13:40:49.859683,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.5833333333333335)","(8.5, 11.0, 10.545454545454545)","(14.0, 28.0, 27.272727272727273)","(4.4, 5.1, 5.041176470588235)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.261904761904763)","(4.4, 5.3, 5.285714285714286)"
08-01-2023 13:40:50.954055,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.575)","(8.5, 11.0, 10.555555555555555)","(14.0, 28.0, 26.0)","(4.4, 5.1, 5.084615384615384)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.285714285714286)","(4.4, 5.3, 5.288888888888889)"
08-01-2023 13:40:52.012251,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.566666666666667)","(8.5, 10.0, 9.889655172413793)","(14.0, 29.0, 27.46153846153846)","(4.4, 5.1, 5.083333333333333)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.166666666666666)","(4.4, 5.3, 5.307692307692308)"
08-01-2023 13:40:53.088912,"(31.0, 65.0, 49.214285714285715)","(3.1, 3.6, 3.5923076923076924)","(8.5, 10.5, 10.242105263157894)","(14.0, 29.0, 28.09090909090909)","(4.4, 5.1, 5.042857142857143)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.131578947368421)","(4.4, 5.4, 5.316666666666667)"
08-01-2023 13:40:54.273778,"(31.0, 65.0, 49.214285714285715)","(3.1, 3.6, 3.5923076923076924)","(8.5, 10.5, 10.3)","(14.0, 29.0, 28.636363636363637)","(4.4, 5.1, 5.084615384615384)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.131578947368421)","(4.4, 5.4, 5.314285714285715)"
08-01-2023 13:40:55.473472,"(31.0, 65.0, 49.214285714285715)","(3.1, 3.6, 3.5923076923076924)","(8.5, 10.5, 10.11111111111111)","(14.0, 29.0, 28.333333333333332)","(4.4, 5.1, 5.081818181818181)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.291666666666666)","(4.4, 5.4, 5.266666666666667)"
08-01-2023 13:40:56.593209,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.5923076923076924)","(8.5, 10.5, 10.11111111111111)","(14.0, 29.0, 28.333333333333332)","(4.4, 5.1, 5.084615384615384)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.285714285714286)","(4.4, 5.4, 5.333333333333334)"
08-01-2023 13:40:57.691642,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.5923076923076924)","(8.5, 10.5, 10.3)","(14.0, 29.0, 27.941176470588236)","(4.4, 5.1, 5.084615384615384)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.285714285714286)","(4.4, 5.4, 5.305882352941177)"
08-01-2023 13:40:58.679528,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.5923076923076924)","(8.5, 10.5, 10.15)","(14.0, 30.0, 27.941176470588236)","(4.4, 5.1, 5.05)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.3)","(4.4, 5.4, 5.3500000000000005)"
08-01-2023 13:40:59.768783,"(31.0, 65.0, 52.8125)","(3.1, 3.6, 3.569230769230769)","(8.5, 10.5, 10.3)","(14.0, 30.0, 24.46153846153846)","(4.4, 5.1, 5.081818181818181)","(9.0, 12.5, 12.071428571428571)","(7.5, 10.5, 10.34)","(4.4, 5.4, 5.314285714285715)"
08-01-2023 13:41:00.820056,"(31.0, 65.0, 52.8125)","(3.1, 3.65, 3.583333333333333)","(8.5, 10.5, 10.23076923076923)","(14.0, 25.0, 24.058823529411764)","(4.4, 5.1, 5.06)","(9.0, 12.5, 11.136363636363637)","(7.5, 10.5, 10.277777777777779)","(4.4, 5.4, 5.266666666666667)"
08-01-2023 13:41:01.907010,"(31.0, 65.0, 49.214285714285715)","(3.1, 3.65, 3.6277777777777778)","(8.5, 10.5, 10.021052631578948)","(14.0, 25.0, 23.666666666666668)","(4.4, 5.1, 5.091666666666667)","(9.0, 11.5, 11.911764705882353)","(7.5, 10.5, 10.380952380952381)","(4.4, 5.4, 5.138461538461538)"
08-01-2023 13:41:02.922066,"(31.0, 65.0, 52.5)","(3.1, 3.65, 3.611111111111111)","(8.5, 10.5, 10.136000000000001)","(14.0, 25.0, 23.666666666666668)","(4.4, 5.1, 5.093023255813954)","(9.0, 12.0, 12.369565217391305)","(7.5, 10.5, 10.416666666666666)","(4.4, 5.3, 5.18)"
08-01-2023 13:41:03.976016,"(31.0, 65.0, 55.0)","(3.1, 3.7, 3.648936170212766)","(8.5, 10.5, 10.211764705882354)","(14.0, 25.0, 22.2)","(4.4, 5.2, 5.1)","(9.0, 12.5, 12.287878787878787)","(7.5, 10.5, 10.431034482758621)","(4.4, 5.2, 5.125)"
08-01-2023 13:41:05.038800,"(31.0, 65.0, 52.5)","(3.1, 3.7, 3.6529411764705886)","(8.5, 10.5, 10.211764705882354)","(14.0, 25.0, 22.774193548387096)","(4.4, 5.2, 5.11219512195122)","(9.0, 12.5, 12.25)","(7.5, 10.5, 10.6)","(4.4, 5.2, 5.076923076923077)"
08-01-2023 13:41:06.161669,"(31.0, 65.0, 52.5)","(3.1, 3.7, 3.662857142857143)","(8.5, 10.5, 10.211764705882354)","(14.0, 25.0, 22.6)","(4.4, 5.2, 5.11219512195122)","(9.0, 12.5, 12.23076923076923)","(7.5, 11.0, 10.516129032258064)","(4.4, 5.2, 5.1454545454545455)"
08-01-2023 13:41:07.237238,"(31.0, 65.0, 52.5)","(3.1, 3.7, 3.627027027027027)","(8.5, 10.5, 10.383333333333333)","(14.0, 25.0, 22.96)","(4.4, 5.2, 5.08235294117647)","(9.0, 12.5, 12.274193548387096)","(7.5, 11.0, 10.583333333333334)","(4.4, 5.2, 5.1)"
08-01-2023 13:41:08.311236,"(31.0, 65.0, 51.666666666666664)","(3.1, 3.65, 3.6233333333333335)","(8.5, 10.5, 10.383333333333333)","(14.0, 25.0, 22.45)","(4.4, 5.2, 5.002941176470588)","(9.0, 12.5, 12.274193548387096)","(7.5, 11.0, 10.571428571428571)","(4.4, 5.2, 5.188235294117647)"
08-01-2023 13:41:09.368042,"(31.0, 65.0, 52.5)","(3.1, 3.65, 3.6348484848484848)","(8.5, 11.0, 10.456692913385826)","(14.0, 25.0, 23.026315789473685)","(4.4, 5.1, 5.0)","(9.0, 12.5, 12.333333333333334)","(7.5, 11.0, 10.634146341463415)","(4.4, 5.2, 5.172727272727273)"
08-01-2023 13:41:10.477880,"(31.0, 65.0, 53.75)","(3.1, 3.7, 3.66)","(8.5, 11.0, 10.456692913385826)","(14.0, 25.0, 22.40909090909091)","(4.4, 5.1, 5.0)","(9.0, 12.5, 12.305555555555555)","(7.5, 11.0, 10.659090909090908)","(4.4, 5.2, 5.140740740740741)"
08-01-2023 13:41:11.636583,"(31.0, 65.0, 52.5)","(3.1, 3.7, 3.728787878787879)","(8.5, 11.0, 10.456692913385826)","(14.0, 25.0, 22.40909090909091)","(4.4, 5.1, 5.01304347826087)","(9.0, 12.5, 11.941176470588236)","(7.5, 11.0, 10.605263157894736)","(4.4, 5.2, 5.172727272727273)"
08-01-2023 13:41:12.796407,"(31.0, 65.0, 52.5)","(3.1, 3.75, 3.728787878787879)","(8.5, 11.0, 10.456692913385826)","(14.0, 25.0, 23.23076923076923)","(4.4, 5.1, 4.983870967741936)","(9.0, 12.0, 11.941176470588236)","(7.5, 11.0, 10.571428571428571)","(4.4, 5.2, 5.105555555555556)"
08-01-2023 13:41:13.943136,"(31.0, 65.0, 52.5)","(3.1, 3.75, 3.732608695652174)","(8.5, 11.0, 10.429752066115702)","(14.0, 24.0, 22.75)","(4.4, 5.1, 5.021739130434782)","(9.0, 12.0, 11.035714285714286)","(7.5, 11.0, 10.571428571428571)","(4.4, 5.2, 5.140740740740741)"
08-01-2023 13:41:15.072380,"(31.0, 65.0, 51.36363636363637)","(3.1, 3.75, 3.733050847457627)","(8.5, 11.0, 10.429752066115702)","(14.0, 24.0, 23.444444444444443)","(4.4, 5.1, 5.066666666666666)","(9.0, 11.5, 11.357142857142858)","(7.5, 11.0, 10.53125)","(4.4, 5.2, 5.1)"
08-01-2023 13:41:16.150302,"(31.0, 65.0, 51.666666666666664)","(3.1, 3.75, 3.738613861386139)","(8.5, 11.0, 10.507246376811594)","(14.0, 24.0, 22.742857142857144)","(4.4, 5.1, 5.090909090909091)","(9.0, 11.5, 11.394736842105264)","(7.5, 11.0, 10.625)","(4.4, 5.2, 5.031578947368421)"
08-01-2023 13:41:17.160344,"(31.0, 65.0, 53.75)","(3.1, 3.75, 3.7376344086021507)","(8.5, 11.0, 10.507042253521126)","(14.0, 24.0, 22.742857142857144)","(4.4, 5.1, 5.045454545454546)","(9.0, 11.5, 11.109848484848484)","(7.5, 11.0, 10.735294117647058)","(4.4, 5.2, 4.946666666666667)"
