,Cruzin Ace,Aeroplane Lucy,Inner Light,Gagan Asher,Keep It Sassy,Bundy Rocket,Zipping Noelle,War Hammer
04-01-2023 14:01:54.547044,"(2.1, 2.2, 2.1733333333333333)","(8.0, 17.0, 13.5)","(3.5, 5.1, 4.0875)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 109.0)","(7.0, 14.5, 9.3375)","(7.0, 12.5, 10.8875)"
04-01-2023 14:01:55.941220,"(2.1, 2.2, 2.1733333333333333)","(8.0, 17.0, 13.5)","(3.5, 5.1, 4.0875)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 109.0)","(7.0, 14.5, 9.3375)","(7.0, 12.5, 10.8875)"
04-01-2023 14:01:57.368461,"(2.1, 2.2, 2.1733333333333333)","(8.0, 17.0, 13.5)","(3.5, 5.1, 4.0875)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 109.0)","(7.0, 14.5, 9.3375)","(7.0, 12.5, 10.8875)"
04-01-2023 14:01:58.838842,"(2.1, 2.2, 2.1733333333333333)","(8.0, 17.0, 13.5)","(3.5, 5.1, 4.0875)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 109.0)","(7.0, 14.5, 9.3375)","(7.0, 12.5, 10.8875)"
04-01-2023 14:02:00.271400,"(2.1, 2.2, 2.1733333333333333)","(8.0, 17.0, 13.5)","(3.5, 5.1, 4.0875)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 109.0)","(7.0, 14.5, 9.3375)","(7.0, 12.5, 10.8875)"
04-01-2023 14:02:01.771035,"(2.1, 2.2, 2.1733333333333333)","(8.0, 17.0, 13.5)","(3.5, 5.1, 4.0875)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 109.0)","(7.0, 14.5, 9.3375)","(7.0, 12.5, 10.78)"
04-01-2023 14:02:03.329760,"(2.1, 2.2, 2.176)","(8.0, 17.0, 13.5)","(3.5, 5.1, 4.0875)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 151.6)","(7.0, 14.5, 9.3375)","(7.0, 12.5, 10.78)"
04-01-2023 14:02:04.842051,"(2.1, 2.2, 2.176)","(8.0, 17.0, 12.0)","(3.5, 5.1, 4.0875)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 159.71428571428572)","(7.0, 14.5, 9.3375)","(7.0, 12.5, 10.78)"
04-01-2023 14:02:06.134891,"(2.1, 2.2, 2.176)","(8.0, 17.0, 12.0)","(3.5, 5.1, 4.0875)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 159.71428571428572)","(7.0, 14.5, 9.3375)","(7.0, 12.5, 10.78)"
04-01-2023 14:02:07.429552,"(2.1, 2.2, 2.176)","(8.0, 17.0, 12.0)","(3.5, 5.1, 4.266666666666667)","(20.0, 60.0, 30.4)","(20.0, 65.0, 38.333333333333336)","(31.0, 180.0, 159.71428571428572)","(7.0, 14.5, 9.275)","(7.0, 12.5, 9.723076923076922)"
04-01-2023 14:02:08.681800,"(2.1, 2.2, 2.185)","(8.0, 16.5, 13.0)","(3.5, 5.1, 4.0285714285714285)","(20.0, 60.0, 30.4)","(20.0, 65.0, 28.88888888888889)","(31.0, 180.0, 142.57142857142856)","(7.0, 14.0, 9.275)","(7.0, 11.5, 9.723076923076922)"
04-01-2023 14:02:10.021919,"(2.1, 2.2, 2.185)","(8.0, 16.0, 13.0)","(3.5, 5.1, 4.0285714285714285)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 14.0, 9.275)","(7.0, 11.5, 9.723076923076922)"
04-01-2023 14:02:11.232340,"(2.1, 2.2, 2.185)","(8.0, 16.0, 13.0)","(3.5, 5.1, 4.0285714285714285)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 14.0, 9.275)","(7.0, 11.5, 9.723076923076922)"
04-01-2023 14:02:12.412795,"(2.1, 2.2, 2.185)","(8.0, 16.0, 13.0)","(3.5, 5.1, 4.0285714285714285)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 14.0, 9.275)","(7.0, 11.5, 9.723076923076922)"
04-01-2023 14:02:13.678846,"(2.1, 2.2, 2.185)","(8.0, 16.0, 11.1)","(3.5, 5.1, 4.445454545454545)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 14.0, 9.416666666666666)","(7.0, 11.5, 9.727272727272727)"
04-01-2023 14:02:14.905540,"(2.1, 2.2, 2.185)","(8.0, 15.5, 11.1)","(3.5, 5.1, 4.114285714285715)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.5, 9.2125)","(7.0, 11.0, 9.727272727272727)"
04-01-2023 14:02:16.162230,"(2.1, 2.2, 2.1900000000000004)","(8.0, 15.5, 11.1)","(3.5, 5.1, 4.114285714285715)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.5, 9.2125)","(7.0, 11.0, 9.727272727272727)"
04-01-2023 14:02:17.406902,"(2.1, 2.2, 2.1900000000000004)","(8.0, 15.5, 11.1)","(3.5, 5.1, 4.114285714285715)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.5, 9.2125)","(7.0, 11.0, 9.727272727272727)"
04-01-2023 14:02:18.589561,"(2.1, 2.2, 2.1900000000000004)","(8.0, 15.5, 11.1)","(3.5, 5.1, 4.114285714285715)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.5, 9.2125)","(7.0, 11.0, 9.727272727272727)"
04-01-2023 14:02:19.687072,"(2.1, 2.2, 2.1900000000000004)","(8.0, 15.5, 11.1)","(3.5, 5.1, 4.114285714285715)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.5, 9.2125)","(7.0, 11.0, 9.727272727272727)"
04-01-2023 14:02:20.867869,"(2.1, 2.2, 2.1900000000000004)","(8.0, 15.5, 11.1)","(3.5, 5.1, 4.5)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.5, 9.333333333333332)","(7.0, 11.0, 9.35)"
04-01-2023 14:02:22.117378,"(2.1, 2.26, 2.245454545454545)","(8.0, 15.0, 11.428571428571429)","(3.5, 5.1, 4.5)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.0, 9.333333333333332)","(7.0, 10.5, 9.35)"
04-01-2023 14:02:23.326100,"(2.1, 2.28, 2.1881081081081084)","(8.0, 15.0, 11.0)","(3.5, 5.1, 4.5)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.0, 9.333333333333332)","(7.0, 10.5, 9.35)"
04-01-2023 14:02:24.578093,"(2.1, 2.26, 2.1822222222222223)","(8.0, 15.0, 11.428571428571429)","(3.5, 5.1, 4.5)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.0, 9.333333333333332)","(7.0, 10.5, 9.35)"
04-01-2023 14:02:25.775304,"(2.1, 2.26, 2.1822222222222223)","(8.0, 15.0, 11.428571428571429)","(3.5, 5.1, 4.5)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 159.71428571428572)","(7.0, 13.0, 9.333333333333332)","(7.0, 10.5, 9.35)"
04-01-2023 14:02:27.033721,"(2.1, 2.26, 2.210769230769231)","(8.0, 15.0, 11.428571428571429)","(3.5, 5.1, 4.114285714285715)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 180.0, 159.71428571428572)","(7.0, 13.0, 10.233333333333333)","(7.0, 10.5, 9.35)"
04-01-2023 14:02:28.181934,"(2.1, 2.26, 2.2018181818181817)","(8.0, 16.5, 14.333333333333332)","(3.5, 5.1, 4.114285714285715)","(20.0, 60.0, 30.4)","(20.0, 60.0, 33.75)","(31.0, 180.0, 159.71428571428572)","(7.0, 13.5, 9.857142857142858)","(7.0, 10.5, 9.678571428571429)"
04-01-2023 14:02:29.248904,"(2.1, 2.26, 2.210769230769231)","(8.0, 16.0, 11.2)","(3.5, 5.1, 4.242857142857143)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 180.0, 159.71428571428572)","(7.0, 13.0, 9.48)","(7.0, 10.5, 9.678571428571429)"
04-01-2023 14:02:30.297450,"(2.1, 2.26, 2.196)","(8.0, 15.5, 13.833333333333334)","(3.5, 5.1, 4.242857142857143)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 180.0, 159.71428571428572)","(7.0, 13.0, 9.48)","(7.0, 10.5, 9.678571428571429)"
04-01-2023 14:02:31.441584,"(2.1, 2.26, 2.1933333333333334)","(8.0, 16.0, 12.333333333333334)","(3.5, 5.1, 4.242857142857143)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 180.0, 159.71428571428572)","(7.0, 13.0, 9.48)","(7.0, 10.5, 9.678571428571429)"
04-01-2023 14:02:32.503578,"(2.1, 2.26, 2.223076923076923)","(8.0, 16.0, 12.333333333333334)","(3.5, 5.1, 4.242857142857143)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 180.0, 142.57142857142856)","(7.0, 13.0, 9.857142857142858)","(7.0, 10.5, 9.678571428571429)"
04-01-2023 14:02:33.589455,"(2.1, 2.26, 2.212)","(8.0, 16.0, 11.875)","(3.5, 5.1, 4.242857142857143)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.0, 9.857142857142858)","(7.0, 10.5, 9.678571428571429)"
04-01-2023 14:02:34.753756,"(2.1, 2.26, 2.171111111111111)","(8.0, 16.0, 11.875)","(3.5, 5.1, 4.35)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.0, 9.8)","(7.0, 10.5, 10.642857142857142)"
04-01-2023 14:02:35.970748,"(2.1, 2.26, 2.171111111111111)","(8.0, 15.5, 12.136363636363637)","(3.5, 5.1, 4.7625)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 142.57142857142856)","(7.0, 14.0, 9.371428571428572)","(7.0, 12.0, 10.0)"
04-01-2023 14:02:37.723288,"(2.1, 2.26, 2.210769230769231)","(8.0, 15.0, 12.136363636363637)","(3.5, 5.1, 4.7625)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 142.57142857142856)","(7.0, 14.0, 9.371428571428572)","(7.0, 12.0, 10.0)"
04-01-2023 14:02:38.919335,"(2.1, 2.26, 2.210769230769231)","(8.0, 15.0, 13.166666666666666)","(3.5, 5.1, 4.7625)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 142.57142857142856)","(7.0, 14.0, 9.371428571428572)","(7.0, 12.0, 10.0)"
04-01-2023 14:02:40.092640,"(2.1, 2.26, 2.171111111111111)","(8.0, 14.5, 13.166666666666666)","(3.5, 5.1, 4.7625)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 142.57142857142856)","(7.0, 14.0, 9.371428571428572)","(7.0, 12.0, 10.0)"
04-01-2023 14:02:41.513923,"(2.1, 2.26, 2.171111111111111)","(8.0, 14.5, 12.055555555555555)","(3.5, 5.1, 5.033333333333333)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 142.57142857142856)","(7.0, 14.0, 10.0)","(7.0, 12.0, 10.642857142857142)"
04-01-2023 14:02:42.852846,"(2.1, 2.26, 2.171111111111111)","(8.0, 14.0, 12.055555555555555)","(3.5, 5.2, 5.283333333333333)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 111.19999999999999)","(7.0, 13.5, 9.353846153846154)","(7.0, 12.0, 9.763157894736842)"
04-01-2023 14:02:44.197873,"(2.1, 2.26, 2.210769230769231)","(8.0, 14.0, 11.5)","(3.5, 5.5, 4.485714285714286)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 111.19999999999999)","(7.0, 13.5, 9.353846153846154)","(7.0, 11.5, 9.763157894736842)"
04-01-2023 14:02:45.515710,"(2.1, 2.26, 2.210769230769231)","(8.0, 14.0, 11.09090909090909)","(3.5, 5.6, 4.485714285714286)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 111.19999999999999)","(7.0, 13.5, 9.353846153846154)","(7.0, 11.5, 9.763157894736842)"
04-01-2023 14:02:46.739532,"(2.1, 2.26, 2.210769230769231)","(8.0, 14.0, 11.09090909090909)","(3.5, 5.6, 4.485714285714286)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 111.19999999999999)","(7.0, 13.5, 9.353846153846154)","(7.0, 11.5, 9.763157894736842)"
04-01-2023 14:02:47.962072,"(2.1, 2.26, 2.210769230769231)","(8.0, 14.0, 12.0)","(3.5, 5.6, 4.485714285714286)","(20.0, 60.0, 30.4)","(20.0, 60.0, 40.90909090909091)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.5, 9.825)","(7.0, 11.5, 10.321428571428571)"
04-01-2023 14:02:49.219393,"(2.1, 2.26, 2.196)","(8.0, 14.0, 11.3125)","(3.5, 5.6, 5.15)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.5, 9.276923076923076)","(7.0, 11.5, 9.526315789473683)"
04-01-2023 14:02:50.457281,"(2.1, 2.26, 2.210769230769231)","(8.0, 13.5, 11.3125)","(3.5, 5.6, 4.782352941176471)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.0, 9.48)","(7.0, 11.0, 9.68235294117647)"
04-01-2023 14:02:51.665906,"(2.1, 2.26, 2.210769230769231)","(8.0, 13.5, 11.3125)","(3.5, 5.7, 4.70952380952381)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 142.57142857142856)","(7.0, 13.0, 9.48)","(7.0, 11.0, 9.68235294117647)"
04-01-2023 14:02:52.900781,"(2.1, 2.26, 2.196)","(8.0, 13.5, 11.3125)","(3.5, 5.7, 4.70952380952381)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 111.19999999999999)","(7.0, 13.0, 9.48)","(7.0, 11.0, 9.68235294117647)"
04-01-2023 14:02:54.156764,"(2.1, 2.26, 2.1923076923076925)","(8.0, 13.5, 11.3125)","(3.5, 5.7, 4.70952380952381)","(20.0, 60.0, 30.4)","(20.0, 60.0, 30.0)","(31.0, 160.0, 111.19999999999999)","(7.0, 13.0, 9.48)","(7.0, 11.0, 9.68235294117647)"
04-01-2023 14:02:55.406697,"(2.1, 2.26, 2.1923076923076925)","(8.0, 13.5, 11.3125)","(3.5, 5.7, 4.70952380952381)","(20.0, 60.0, 41.0)","(20.0, 60.0, 39.0)","(31.0, 160.0, 111.19999999999999)","(7.0, 13.0, 9.714285714285714)","(7.0, 11.0, 9.615384615384615)"
04-01-2023 14:02:56.662605,"(2.1, 2.26, 2.210769230769231)","(8.0, 15.5, 11.5)","(3.5, 5.7, 4.70952380952381)","(20.0, 60.0, 41.0)","(20.0, 60.0, 39.0)","(31.0, 160.0, 60.8)","(7.0, 12.5, 9.379999999999999)","(7.0, 10.5, 9.615384615384615)"
04-01-2023 14:02:57.815258,"(2.1, 2.26, 2.209473684210526)","(8.0, 15.5, 11.1)","(3.5, 5.7, 4.70952380952381)","(20.0, 60.0, 41.0)","(20.0, 60.0, 39.0)","(31.0, 160.0, 60.8)","(7.0, 12.5, 9.379999999999999)","(7.0, 10.5, 9.615384615384615)"
04-01-2023 14:02:59.034483,"(2.1, 2.26, 2.209473684210526)","(8.0, 15.5, 11.1)","(3.5, 5.7, 4.782352941176471)","(20.0, 60.0, 41.0)","(20.0, 60.0, 39.0)","(31.0, 160.0, 60.8)","(7.0, 12.5, 9.379999999999999)","(7.0, 10.5, 9.615384615384615)"
04-01-2023 14:03:00.302441,"(2.1, 2.26, 2.209473684210526)","(8.0, 15.5, 11.1)","(3.5, 5.7, 4.782352941176471)","(20.0, 60.0, 41.0)","(20.0, 60.0, 39.0)","(31.0, 160.0, 62.4)","(7.0, 12.5, 9.379999999999999)","(7.0, 10.5, 9.615384615384615)"
04-01-2023 14:03:01.641467,"(2.1, 2.26, 2.1984615384615385)","(8.0, 15.5, 11.1)","(3.5, 5.7, 4.592307692307692)","(20.0, 60.0, 30.4)","(20.0, 60.0, 39.0)","(31.0, 160.0, 62.4)","(7.0, 12.5, 10.16)","(7.0, 10.5, 8.6)"
04-01-2023 14:03:02.951563,"(2.1, 2.26, 2.1984615384615385)","(8.0, 15.5, 11.875)","(3.5, 5.7, 4.570588235294117)","(20.0, 60.0, 30.4)","(20.0, 60.0, 39.0)","(31.0, 160.0, 62.4)","(7.0, 12.5, 9.571428571428571)","(7.0, 9.4, 9.285714285714286)"
04-01-2023 14:03:04.275241,"(2.1, 2.26, 2.21)","(8.0, 15.0, 11.875)","(3.5, 5.7, 4.570588235294117)","(20.0, 60.0, 27.933333333333334)","(20.0, 60.0, 43.95833333333333)","(31.0, 160.0, 127.6)","(7.0, 12.0, 8.861538461538462)","(7.0, 11.5, 9.269230769230768)"
04-01-2023 14:03:05.530094,"(2.1, 2.26, 2.202857142857143)","(8.0, 15.0, 10.483870967741936)","(3.5, 5.7, 4.570588235294117)","(20.0, 60.0, 41.5)","(20.0, 60.0, 33.285714285714285)","(31.0, 150.0, 82.5)","(7.0, 12.0, 8.851851851851851)","(7.0, 11.5, 10.119047619047619)"
04-01-2023 14:03:06.772151,"(2.1, 2.26, 2.202857142857143)","(8.0, 15.0, 10.454545454545455)","(3.5, 5.7, 4.570588235294117)","(20.0, 55.0, 39.0)","(20.0, 60.0, 33.285714285714285)","(31.0, 150.0, 82.5)","(7.0, 12.0, 8.851851851851851)","(7.0, 11.5, 10.119047619047619)"
04-01-2023 14:03:08.023755,"(2.1, 2.26, 2.171111111111111)","(8.0, 14.5, 11.12)","(3.5, 5.7, 4.570588235294117)","(20.0, 55.0, 33.8)","(20.0, 60.0, 41.3)","(31.0, 150.0, 83.75)","(7.0, 12.0, 8.851851851851851)","(7.0, 11.5, 10.09142857142857)"
04-01-2023 14:03:09.273363,"(2.1, 2.26, 2.210769230769231)","(8.0, 14.0, 11.12)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 30.714285714285715)","(20.0, 60.0, 41.3)","(31.0, 150.0, 83.75)","(7.0, 12.0, 9.428571428571429)","(7.0, 11.5, 10.34)"
04-01-2023 14:03:10.541970,"(2.1, 2.26, 2.210769230769231)","(8.0, 13.5, 10.9375)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 33.8)","(20.0, 60.0, 41.3)","(31.0, 150.0, 83.75)","(7.0, 11.5, 9.244444444444444)","(7.0, 11.5, 10.478260869565217)"
04-01-2023 14:03:11.774898,"(2.1, 2.26, 2.196)","(8.0, 13.5, 9.855555555555556)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 41.3)","(31.0, 150.0, 112.14285714285714)","(7.0, 11.5, 8.852173913043478)","(7.0, 11.0, 10.478260869565217)"
04-01-2023 14:03:13.026462,"(2.1, 2.26, 2.196)","(8.0, 13.5, 9.855555555555556)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 41.3)","(31.0, 150.0, 112.14285714285714)","(7.0, 11.5, 8.852173913043478)","(7.0, 11.0, 10.478260869565217)"
04-01-2023 14:03:14.349606,"(2.1, 2.26, 2.196)","(8.0, 13.5, 9.855555555555556)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 34.07142857142857)","(31.0, 150.0, 112.14285714285714)","(7.0, 11.5, 8.852173913043478)","(7.0, 11.0, 10.478260869565217)"
04-01-2023 14:03:15.821552,"(2.1, 2.26, 2.210769230769231)","(8.0, 13.5, 9.959090909090909)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 150.0, 112.14285714285714)","(7.0, 11.5, 8.922222222222222)","(7.0, 11.0, 10.478260869565217)"
04-01-2023 14:03:17.181398,"(2.1, 2.26, 2.196)","(8.0, 13.5, 10.75)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 150.0, 112.14285714285714)","(7.0, 11.5, 9.285714285714285)","(7.0, 11.0, 10.0)"
04-01-2023 14:03:18.479805,"(2.1, 2.26, 2.196)","(8.0, 13.0, 9.832)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 150.0, 112.14285714285714)","(7.0, 11.0, 8.84)","(7.0, 11.5, 9.972222222222221)"
04-01-2023 14:03:19.776368,"(2.1, 2.26, 2.196)","(8.0, 13.0, 9.832)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 150.0, 112.14285714285714)","(7.0, 11.0, 8.84)","(7.0, 11.5, 9.972222222222221)"
04-01-2023 14:03:20.989539,"(2.1, 2.26, 2.196)","(8.0, 13.0, 9.832)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 150.0, 112.14285714285714)","(7.0, 11.0, 8.84)","(7.0, 11.5, 9.972222222222221)"
04-01-2023 14:03:22.302608,"(2.1, 2.26, 2.210769230769231)","(8.0, 13.0, 11.26)","(3.5, 5.7, 4.570588235294117)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 150.0, 122.54545454545453)","(7.0, 11.0, 8.84)","(7.0, 11.5, 10.764705882352942)"
04-01-2023 14:03:23.608112,"(2.1, 2.26, 2.210769230769231)","(8.0, 12.5, 11.26)","(3.5, 5.7, 4.592307692307692)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 140.0, 122.54545454545453)","(7.0, 11.0, 9.142857142857142)","(7.0, 11.0, 10.764705882352942)"
04-01-2023 14:03:24.927315,"(2.1, 2.26, 2.2199999999999998)","(8.0, 12.0, 10.375)","(3.5, 5.7, 4.592307692307692)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 140.0, 122.54545454545453)","(7.0, 10.5, 9.142857142857142)","(7.0, 11.0, 10.058823529411764)"
04-01-2023 14:03:26.254247,"(2.1, 2.26, 2.2199999999999998)","(8.0, 12.0, 10.375)","(3.5, 5.7, 4.592307692307692)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 140.0, 122.54545454545453)","(7.0, 10.5, 8.823529411764705)","(7.0, 10.5, 10.058823529411764)"
04-01-2023 14:03:27.613830,"(2.1, 2.26, 2.2199999999999998)","(8.0, 12.0, 9.790000000000001)","(3.5, 5.7, 4.592307692307692)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 140.0, 105.71428571428571)","(7.0, 10.5, 8.823529411764705)","(7.0, 10.5, 10.058823529411764)"
04-01-2023 14:03:28.993239,"(2.1, 2.26, 2.223076923076923)","(8.0, 12.0, 9.634782608695653)","(3.5, 5.7, 4.592307692307692)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 140.0, 105.71428571428571)","(7.0, 10.5, 8.823529411764705)","(7.0, 10.5, 10.058823529411764)"
04-01-2023 14:03:30.378976,"(2.1, 2.26, 2.223076923076923)","(8.0, 12.0, 10.545454545454547)","(3.5, 5.7, 4.592307692307692)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 140.0, 105.71428571428571)","(7.0, 10.5, 9.0)","(7.0, 10.5, 11.76923076923077)"
04-01-2023 14:03:31.718069,"(2.1, 2.26, 2.223076923076923)","(8.0, 11.5, 9.25)","(3.5, 5.7, 4.592307692307692)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 140.0, 105.71428571428571)","(7.0, 10.0, 8.833333333333332)","(7.0, 12.0, 10.578947368421053)"
04-01-2023 14:03:33.048182,"(2.1, 2.26, 2.223076923076923)","(8.0, 11.5, 9.88)","(3.5, 5.7, 4.592307692307692)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 43.5)","(31.0, 140.0, 105.71428571428571)","(7.0, 10.0, 8.833333333333332)","(7.0, 11.5, 10.578947368421053)"
04-01-2023 14:03:34.471527,"(2.1, 2.26, 2.223076923076923)","(8.0, 11.5, 10.053571428571429)","(3.5, 5.7, 4.609090909090909)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 46.10526315789474)","(31.0, 140.0, 105.71428571428571)","(7.0, 10.0, 8.833333333333332)","(7.0, 11.5, 10.304347826086957)"
04-01-2023 14:03:35.790804,"(2.1, 2.26, 2.1658823529411766)","(8.0, 11.5, 9.8125)","(3.5, 5.7, 4.609090909090909)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 46.10526315789474)","(31.0, 140.0, 105.71428571428571)","(7.0, 10.0, 8.833333333333332)","(7.0, 11.5, 10.304347826086957)"
04-01-2023 14:03:37.230286,"(2.1, 2.26, 2.199047619047619)","(8.0, 11.5, 10.214285714285715)","(3.5, 5.7, 4.609090909090909)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 46.10526315789474)","(31.0, 140.0, 105.71428571428571)","(7.0, 10.0, 8.942857142857143)","(7.0, 11.5, 10.666666666666666)"
04-01-2023 14:03:38.794382,"(2.1, 2.26, 2.2066666666666666)","(8.0, 11.0, 10.214285714285715)","(3.5, 5.7, 4.609090909090909)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 46.10526315789474)","(31.0, 140.0, 114.36363636363636)","(7.0, 9.8, 8.942857142857143)","(7.0, 11.5, 10.411764705882353)"
04-01-2023 14:03:40.337688,"(2.1, 2.26, 2.2066666666666666)","(8.0, 11.0, 10.214285714285715)","(3.5, 5.7, 4.609090909090909)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 46.10526315789474)","(31.0, 130.0, 114.36363636363636)","(7.0, 9.8, 8.942857142857143)","(7.0, 11.0, 10.411764705882353)"
04-01-2023 14:03:41.820101,"(2.1, 2.26, 2.199047619047619)","(8.0, 11.0, 9.742857142857144)","(3.5, 5.7, 4.609090909090909)","(20.0, 50.0, 27.90909090909091)","(20.0, 60.0, 46.10526315789474)","(31.0, 130.0, 114.36363636363636)","(7.0, 9.8, 8.818181818181818)","(7.0, 11.0, 10.411764705882353)"
