,Skip The Bull,Ice Bar,Rey O Reyes,Ingreido,Earthquakedirector,Tweet This,Feisty Kitten,Lunar Image,Suleman
06-01-2023 13:31:15.288066,"(26.0, 38.0, 30.5)","(7.0, 13.5, 10.489999999999998)","(4.6, 5.4, 5.354545454545455)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 6.8, 6.5)","(41.0, 85.0, 72.0)","(31.0, 48.0, 38.4)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:16.543921,"(26.0, 38.0, 30.5)","(7.0, 13.5, 9.814285714285713)","(4.6, 5.4, 5.354545454545455)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 6.8, 6.5)","(41.0, 85.0, 72.0)","(31.0, 48.0, 38.4)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:17.873063,"(26.0, 38.0, 34.66666666666667)","(7.0, 13.5, 9.81)","(4.6, 5.4, 5.300000000000001)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 6.8, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 48.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:19.219391,"(26.0, 38.0, 34.66666666666667)","(7.0, 13.5, 9.81)","(4.6, 5.4, 5.300000000000001)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:20.396653,"(26.0, 38.0, 34.66666666666667)","(7.0, 13.5, 11.48)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:21.542971,"(26.0, 38.0, 34.66666666666667)","(7.0, 13.0, 11.48)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:22.784827,"(26.0, 38.0, 34.66666666666667)","(7.0, 13.0, 11.48)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:24.035149,"(26.0, 38.0, 34.66666666666667)","(7.0, 13.0, 11.2)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:25.322430,"(26.0, 38.0, 34.66666666666667)","(7.0, 13.0, 12.058823529411764)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:26.595253,"(26.0, 38.0, 34.66666666666667)","(7.0, 13.0, 12.058823529411764)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:27.919814,"(26.0, 38.0, 31.0)","(7.0, 12.5, 10.299999999999999)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:29.262896,"(26.0, 38.0, 31.0)","(7.0, 12.5, 10.299999999999999)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:30.563008,"(26.0, 38.0, 31.0)","(7.0, 12.5, 10.433333333333334)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:31.817753,"(26.0, 38.0, 31.0)","(7.0, 12.5, 10.433333333333334)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:33.097865,"(26.0, 38.0, 31.0)","(7.0, 12.5, 10.566666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:34.372171,"(26.0, 38.0, 31.0)","(6.5, 12.5, 10.566666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:35.639682,"(26.0, 38.0, 31.5)","(6.5, 12.5, 10.566666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 65.0, 41.0)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:36.955267,"(26.0, 38.0, 34.4)","(6.5, 12.5, 10.566666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:38.609927,"(26.0, 38.0, 36.2)","(6.5, 12.5, 10.127272727272727)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.98, 2.903636363636364)"
06-01-2023 13:31:40.028859,"(26.0, 38.0, 36.2)","(6.5, 12.5, 10.566666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.98, 2.913333333333333)"
06-01-2023 13:31:41.879946,"(26.0, 38.0, 36.2)","(6.5, 12.0, 10.4)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:43.489858,"(26.0, 38.0, 36.2)","(6.5, 12.0, 10.4)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:44.924555,"(26.0, 38.0, 36.2)","(6.5, 12.0, 10.233333333333333)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:46.312545,"(26.0, 38.0, 34.0)","(6.5, 11.5, 10.233333333333333)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:47.604495,"(26.0, 38.0, 34.0)","(6.5, 11.5, 10.233333333333333)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:48.815501,"(26.0, 38.0, 34.0)","(6.5, 11.5, 10.3)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:49.966439,"(26.0, 38.0, 34.0)","(6.5, 11.0, 10.066666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:51.271189,"(26.0, 38.0, 34.0)","(6.5, 11.0, 10.066666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:52.646498,"(26.0, 38.0, 34.0)","(6.5, 12.0, 11.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.4750000000000005)","(41.0, 85.0, 72.0)","(31.0, 46.0, 41.0)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:53.911197,"(26.0, 38.0, 34.0)","(6.5, 12.0, 10.911764705882353)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 46.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:55.128575,"(26.0, 38.0, 34.0)","(6.5, 11.5, 9.966666666666667)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:56.406338,"(26.0, 38.0, 34.0)","(6.5, 11.0, 9.799999999999999)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:57.613752,"(26.0, 38.0, 34.0)","(6.5, 11.0, 9.933333333333334)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:31:59.073536,"(26.0, 38.0, 34.72727272727273)","(6.5, 11.0, 9.933333333333334)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:00.298575,"(26.0, 38.0, 29.5)","(6.5, 11.0, 9.933333333333334)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.666666666666666)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:01.487079,"(26.0, 38.0, 29.5)","(6.5, 11.0, 9.933333333333334)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:02.869651,"(26.0, 38.0, 29.5)","(6.5, 11.0, 10.066666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.666666666666666)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:04.171642,"(26.0, 38.0, 29.5)","(6.5, 11.0, 10.066666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:05.473635,"(26.0, 38.0, 29.5)","(6.5, 11.0, 10.066666666666666)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:06.671471,"(26.0, 38.0, 29.5)","(6.5, 11.0, 10.3)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:07.902205,"(26.0, 38.0, 34.22222222222222)","(6.5, 11.0, 10.733333333333334)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:09.036950,"(26.0, 38.0, 34.22222222222222)","(6.5, 11.0, 10.733333333333334)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:10.148484,"(26.0, 38.0, 34.22222222222222)","(6.5, 11.0, 10.733333333333334)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:11.400399,"(26.0, 38.0, 34.22222222222222)","(6.5, 11.0, 10.1)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:12.751175,"(26.0, 38.0, 34.22222222222222)","(6.5, 10.5, 9.85)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:14.061828,"(26.0, 38.0, 34.22222222222222)","(6.5, 10.5, 9.85)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:15.258245,"(26.0, 38.0, 34.22222222222222)","(6.5, 10.0, 9.466666666666667)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:16.413643,"(26.0, 38.0, 34.22222222222222)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:17.561328,"(26.0, 38.0, 35.733333333333334)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:18.751208,"(26.0, 38.0, 36.0)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:19.907107,"(26.0, 38.0, 36.0)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:21.030936,"(26.0, 38.0, 36.0)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:22.167223,"(26.0, 38.0, 30.0)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:23.318699,"(26.0, 38.0, 30.0)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.913333333333333)"
06-01-2023 13:32:24.477536,"(26.0, 38.0, 30.0)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.94, 2.75)"
06-01-2023 13:32:25.693807,"(26.0, 38.0, 30.0)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.1)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 72.0)","(31.0, 65.0, 50.5)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:26.839910,"(26.0, 38.0, 28.0)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.16)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 66.5)","(31.0, 65.0, 51.5)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:28.012079,"(26.0, 38.0, 28.0)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.16)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 66.5)","(31.0, 65.0, 51.5)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:29.107359,"(26.0, 38.0, 28.666666666666668)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.16)","(10.0, 13.0, 12.0)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 66.5)","(31.0, 65.0, 51.5)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:30.274753,"(26.0, 38.0, 28.666666666666668)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.16)","(10.0, 13.0, 12.714285714285714)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 66.5)","(31.0, 65.0, 51.5)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:31.427967,"(26.0, 38.0, 28.666666666666668)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.290909090909091)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 66.5)","(31.0, 65.0, 51.5)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:32.608081,"(26.0, 38.0, 28.666666666666668)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.290909090909091)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.490909090909091)","(41.0, 85.0, 66.5)","(31.0, 65.0, 51.5)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:33.907096,"(26.0, 38.0, 28.666666666666668)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.300000000000001)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 7.0, 6.48)","(41.0, 85.0, 80.125)","(31.0, 65.0, 51.5)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:35.152636,"(26.0, 38.0, 28.666666666666668)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.15)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.8, 6.8, 6.675)","(41.0, 85.0, 78.5)","(31.0, 65.0, 60.85714285714286)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:36.359066,"(26.0, 38.0, 30.5)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.15)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.6, 7.2, 6.675)","(41.0, 85.0, 82.83333333333333)","(31.0, 65.0, 63.388888888888886)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:37.539614,"(26.0, 38.0, 33.714285714285715)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.15)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.6, 7.2, 6.610526315789474)","(41.0, 85.0, 72.66666666666667)","(31.0, 65.0, 60.5)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:38.718062,"(26.0, 38.0, 33.714285714285715)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.15)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.6, 7.2, 6.828571428571428)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 56.66666666666667)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:39.931441,"(26.0, 38.0, 33.714285714285715)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.3517241379310345)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.6, 7.0, 6.828571428571428)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 58.75)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:41.046220,"(26.0, 38.0, 33.714285714285715)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.3517241379310345)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.6, 7.0, 6.553846153846154)","(41.0, 85.0, 70.0)","(31.0, 65.0, 49.666666666666664)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:42.218073,"(26.0, 38.0, 34.8)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 55.0)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:43.373299,"(26.0, 38.0, 34.8)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 55.0)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:44.497101,"(26.0, 38.0, 34.8)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 55.0)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:45.673760,"(26.0, 38.0, 34.8)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 30.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 55.0)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:46.858203,"(26.0, 38.0, 34.8)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 28.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 60.0)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:48.147535,"(26.0, 38.0, 36.4)","(6.5, 10.0, 9.822222222222223)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 28.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 60.0)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:49.380777,"(26.0, 38.0, 36.4)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 28.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 60.0)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:50.472216,"(26.0, 38.0, 36.4)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 28.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 60.0)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:51.613054,"(26.0, 38.0, 36.4)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 28.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 60.0)","(2.15, 2.8, 2.75)"
06-01-2023 13:32:52.861645,"(26.0, 38.0, 36.4)","(6.5, 10.0, 9.6)","(4.6, 5.4, 5.333333333333334)","(10.0, 13.0, 12.75)","(31.0, 34.0, 28.0)","(4.6, 6.8, 6.553846153846154)","(41.0, 85.0, 73.33333333333333)","(31.0, 65.0, 60.0)","(2.15, 2.8, 2.75)"
