,Avvertimento,Blazing Sunrise,Dissonance,Lady Tabloid,Discreet Miss,Cider Bite,Spritely Emily,Talent Award
08-01-2023 13:34:00.717066,"(10.0, 18.5, 17.0)","(7.5, 15.0, 13.25)","(21.0, 23.0, 22.0)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.75)","(7.0, 9.8, 9.333333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:01.870724,"(10.0, 24.0, 17.076923076923077)","(7.5, 15.0, 13.25)","(21.0, 23.0, 22.0)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.8, 8.8)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:03.031576,"(10.0, 23.0, 18.666666666666668)","(7.5, 15.0, 13.25)","(21.0, 24.0, 21.857142857142858)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.6, 8.8)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:04.144020,"(10.0, 23.0, 19.75)","(7.5, 15.0, 13.25)","(21.0, 60.0, 36.6)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.6, 8.8)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:05.253958,"(10.0, 22.0, 18.7)","(7.5, 15.0, 13.25)","(21.0, 36.0, 31.0)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.6, 8.8)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:06.283496,"(10.0, 21.0, 18.3)","(7.5, 15.0, 13.25)","(21.0, 36.0, 31.0)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.6, 9.066666666666666)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:07.353362,"(10.0, 21.0, 18.3)","(7.5, 15.0, 13.25)","(21.0, 34.0, 27.5)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.4, 9.066666666666666)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:08.416102,"(10.0, 24.0, 19.5)","(7.5, 15.0, 13.25)","(21.0, 34.0, 27.5)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.4, 9.066666666666666)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:09.494563,"(10.0, 23.0, 17.681818181818183)","(7.5, 15.0, 13.25)","(21.0, 34.0, 23.88888888888889)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.4, 9.066666666666666)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:10.681147,"(10.0, 23.0, 17.681818181818183)","(7.5, 15.0, 13.25)","(21.0, 34.0, 23.88888888888889)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.4, 8.933333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:11.760621,"(10.0, 22.0, 19.25)","(7.5, 15.0, 13.25)","(21.0, 30.0, 25.5)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.377777777777777)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.2, 8.933333333333334)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:12.873124,"(10.0, 22.0, 19.25)","(7.5, 15.0, 13.25)","(21.0, 30.0, 25.5)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.35)","(9.0, 14.5, 12.576923076923077)","(7.0, 9.2, 9.066666666666666)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:13.930903,"(10.0, 22.0, 21.083333333333332)","(7.5, 15.0, 13.25)","(21.0, 29.0, 25.0)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.35)","(9.0, 14.5, 13.2)","(7.0, 9.2, 9.066666666666666)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:15.055384,"(10.0, 22.0, 21.083333333333332)","(7.5, 15.0, 13.25)","(21.0, 28.0, 24.5)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.35)","(9.0, 14.0, 13.2)","(7.0, 9.6, 9.066666666666666)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:16.122448,"(10.0, 22.0, 21.083333333333332)","(7.5, 15.0, 13.25)","(21.0, 28.0, 24.5)","(2.05, 2.24, 2.1900000000000004)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.6, 9.066666666666666)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:17.179533,"(10.0, 22.0, 21.083333333333332)","(7.5, 15.0, 13.25)","(21.0, 28.0, 24.5)","(2.05, 2.24, 2.1542857142857144)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.6, 9.066666666666666)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:18.355617,"(10.0, 22.0, 21.083333333333332)","(7.5, 15.0, 12.4)","(21.0, 28.0, 24.5)","(2.05, 2.24, 2.1542857142857144)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.6, 9.025)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:19.496614,"(10.0, 24.0, 22.75)","(7.5, 14.5, 12.05)","(21.0, 27.0, 24.0)","(2.05, 2.24, 2.1542857142857144)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.4, 9.025)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:20.670028,"(10.0, 22.0, 20.73076923076923)","(7.5, 14.5, 11.366666666666667)","(21.0, 27.0, 24.0)","(2.05, 2.24, 2.18)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.4, 9.025)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:21.821443,"(10.0, 22.0, 20.73076923076923)","(7.5, 14.5, 11.366666666666667)","(21.0, 27.0, 24.0)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.4, 9.025)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:22.969950,"(10.0, 22.0, 20.73076923076923)","(7.5, 14.5, 11.366666666666667)","(21.0, 27.0, 24.0)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.4, 9.025)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:24.063256,"(10.0, 22.0, 20.73076923076923)","(7.5, 14.5, 11.366666666666667)","(21.0, 26.0, 23.5)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.4, 9.025)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:25.128878,"(10.0, 22.0, 20.73076923076923)","(7.5, 14.5, 11.366666666666667)","(21.0, 26.0, 23.5)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.4, 9.025)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:26.243708,"(10.0, 22.0, 20.73076923076923)","(7.5, 14.5, 11.366666666666667)","(21.0, 26.0, 23.5)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 13.2)","(7.0, 9.4, 9.025)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:27.406256,"(10.0, 22.0, 20.73076923076923)","(7.5, 14.5, 12.666666666666666)","(21.0, 26.0, 23.0)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 14.0, 12.45)","(7.0, 9.4, 8.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:28.619524,"(10.0, 22.0, 20.73076923076923)","(7.5, 14.0, 12.666666666666666)","(21.0, 25.0, 23.0)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:29.753502,"(10.0, 22.0, 20.73076923076923)","(7.5, 13.5, 12.333333333333334)","(21.0, 25.0, 23.0)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:30.953917,"(10.0, 22.0, 20.73076923076923)","(7.5, 13.5, 12.333333333333334)","(21.0, 25.0, 22.5)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.9)","(101.0, 220.0, 172.0)"
08-01-2023 13:34:32.150940,"(10.0, 21.0, 20.25)","(7.5, 13.5, 11.55)","(21.0, 24.0, 22.5)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:33.302429,"(10.0, 21.0, 20.1)","(7.5, 13.5, 13.145454545454545)","(21.0, 24.0, 22.5)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.9)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:34.409476,"(10.0, 21.0, 20.1)","(7.5, 13.5, 11.55)","(21.0, 24.0, 22.5)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.394117647058823)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.873684210526315)","(101.0, 220.0, 172.0)"
08-01-2023 13:34:35.504721,"(10.0, 21.0, 20.1)","(7.5, 13.5, 11.914285714285715)","(21.0, 24.0, 22.384615384615387)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.266666666666667)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.873684210526315)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:36.646572,"(10.0, 21.0, 20.1)","(7.5, 13.5, 11.4)","(21.0, 23.0, 22.384615384615387)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.266666666666667)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.873684210526315)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:37.805201,"(10.0, 21.0, 20.1)","(7.5, 13.5, 13.131578947368421)","(21.0, 23.0, 22.384615384615387)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.266666666666667)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.873684210526315)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:38.983465,"(10.0, 21.0, 20.1)","(7.5, 14.0, 12.5)","(21.0, 23.0, 21.53846153846154)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.266666666666667)","(9.0, 13.5, 12.45)","(7.0, 9.4, 9.0)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:40.154932,"(10.0, 21.0, 17.94)","(7.5, 15.5, 12.35)","(21.0, 22.0, 21.53846153846154)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.3999999999999995)","(9.0, 13.5, 12.45)","(7.0, 9.4, 9.0)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:41.333355,"(10.0, 21.0, 17.94)","(7.5, 15.0, 13.4)","(21.0, 22.0, 21.53846153846154)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.3999999999999995)","(9.0, 13.5, 12.45)","(7.0, 9.4, 9.092307692307692)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:42.474250,"(10.0, 20.0, 19.3)","(7.5, 14.5, 13.722222222222221)","(21.0, 22.0, 20.75)","(2.05, 2.24, 2.168)","(4.0, 6.6, 6.3999999999999995)","(9.0, 13.5, 12.45)","(7.0, 9.4, 9.092307692307692)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:43.715566,"(10.0, 20.0, 18.9)","(7.5, 14.5, 13.5)","(21.0, 22.0, 25.833333333333332)","(2.05, 2.24, 2.166153846153846)","(4.0, 6.6, 6.3999999999999995)","(9.0, 13.5, 12.45)","(7.0, 9.4, 8.910810810810812)","(101.0, 220.0, 172.0)"
08-01-2023 13:34:45.022639,"(10.0, 19.5, 18.9)","(7.5, 14.0, 13.5)","(21.0, 29.0, 25.833333333333332)","(2.05, 2.22, 2.166153846153846)","(4.0, 6.6, 6.3999999999999995)","(9.0, 13.5, 12.45)","(7.0, 10.5, 9.085714285714285)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:46.337471,"(10.0, 19.5, 18.9)","(7.5, 14.0, 13.333333333333332)","(21.0, 29.0, 25.833333333333332)","(2.05, 2.22, 2.166153846153846)","(4.0, 6.6, 6.444444444444445)","(9.0, 13.5, 12.45)","(7.0, 10.0, 9.085714285714285)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:47.555057,"(10.0, 19.5, 18.9)","(7.5, 14.0, 12.916666666666668)","(21.0, 29.0, 23.75)","(2.05, 2.22, 2.166153846153846)","(4.0, 6.6, 6.425)","(9.0, 13.5, 12.45)","(7.0, 10.0, 9.36923076923077)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:48.689828,"(10.0, 19.5, 18.9)","(7.5, 13.5, 12.5)","(21.0, 28.0, 24.666666666666668)","(2.05, 2.22, 2.166153846153846)","(4.0, 6.6, 6.425)","(9.0, 13.5, 12.45)","(7.0, 9.8, 9.36923076923077)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:49.867617,"(10.0, 19.5, 18.9)","(7.5, 14.0, 13.222222222222221)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.166153846153846)","(4.0, 6.6, 6.425)","(9.0, 13.5, 12.45)","(7.0, 9.8, 9.36923076923077)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:51.050944,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 12.5)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 13.5, 12.45)","(7.0, 9.8, 9.375)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:52.297985,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 12.5)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 13.5, 12.45)","(7.0, 11.0, 8.833333333333332)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:53.588902,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 12.5)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 13.5, 12.45)","(7.0, 10.0, 8.833333333333332)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:54.734838,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 12.5)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 13.5, 12.45)","(7.0, 10.0, 8.833333333333332)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:55.794096,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 12.5)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 13.5, 12.45)","(7.0, 10.0, 8.833333333333332)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:56.930546,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 12.5)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 13.5, 12.45)","(7.0, 10.0, 9.0)","(101.0, 220.0, 140.0)"
08-01-2023 13:34:58.200306,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 13.333333333333332)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 13.5, 14.25)","(7.0, 9.8, 8.933333333333334)","(101.0, 220.0, 172.0)"
08-01-2023 13:34:59.487207,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 12.5)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 15.0, 13.5)","(7.0, 9.6, 9.377777777777776)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:00.723012,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 12.5)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 14.5, 13.5)","(7.0, 9.6, 9.377777777777776)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:01.893261,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 12.466666666666667)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 14.5, 13.5)","(7.0, 9.6, 9.377777777777776)","(101.0, 220.0, 172.0)"
08-01-2023 13:35:02.909338,"(10.0, 19.5, 18.346153846153847)","(7.5, 14.0, 10.850000000000001)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 14.5, 12.6)","(7.0, 9.6, 9.377777777777776)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:04.073634,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.6, 9.377777777777776)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:05.328996,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.1575)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.6, 9.276923076923078)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:06.521747,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.22, 2.16)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.276923076923078)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:07.656248,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.2, 2.16)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.276923076923078)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:08.778049,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.2, 2.16)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.276923076923078)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:09.972473,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.2, 2.16)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.276923076923078)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:11.149597,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.2, 2.16)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.276923076923078)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:12.328120,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.2, 2.16)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.276923076923078)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:13.507822,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.2, 2.16)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.276923076923078)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:14.635268,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.2, 2.16)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.276923076923078)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:15.689024,"(10.0, 19.5, 18.346153846153847)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 24.666666666666668)","(2.05, 2.14, 2.101538461538462)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.200000000000001)","(101.0, 220.0, 172.0)"
08-01-2023 13:35:16.723498,"(10.0, 19.5, 16.31818181818182)","(7.5, 13.5, 11.833333333333334)","(21.0, 27.0, 25.0)","(2.05, 2.14, 2.101538461538462)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.4, 9.200000000000001)","(101.0, 220.0, 172.0)"
08-01-2023 13:35:17.897731,"(10.0, 19.0, 16.25)","(7.5, 13.5, 11.833333333333334)","(21.0, 32.0, 28.666666666666668)","(2.05, 2.12, 2.112)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.6, 9.012500000000001)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:19.072033,"(10.0, 19.0, 18.514705882352942)","(7.5, 13.0, 11.666666666666666)","(21.0, 30.0, 28.0)","(2.05, 2.12, 2.112)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 10.5, 8.994285714285715)","(101.0, 220.0, 140.0)"
08-01-2023 13:35:20.185116,"(10.0, 19.0, 17.333333333333332)","(7.5, 13.0, 11.666666666666666)","(21.0, 29.0, 27.0)","(2.05, 2.12, 2.112)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 10.5, 8.994285714285715)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:21.266017,"(10.0, 19.0, 17.333333333333332)","(7.5, 13.0, 11.666666666666666)","(21.0, 29.0, 24.263157894736842)","(2.05, 2.12, 2.1100000000000003)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 10.5, 9.200000000000001)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:22.324586,"(10.0, 19.0, 17.071428571428573)","(7.5, 13.0, 11.666666666666666)","(21.0, 34.0, 28.923076923076923)","(2.05, 2.12, 2.1100000000000003)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 10.0, 9.581818181818182)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:23.508899,"(10.0, 18.5, 17.166666666666668)","(7.5, 13.0, 11.666666666666666)","(21.0, 30.0, 28.923076923076923)","(2.05, 2.12, 2.1100000000000003)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.8, 9.581818181818182)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:24.702372,"(10.0, 18.5, 17.166666666666668)","(7.5, 13.0, 11.666666666666666)","(21.0, 30.0, 28.923076923076923)","(2.05, 2.12, 2.1100000000000003)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.8, 9.581818181818182)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:25.873684,"(10.0, 18.5, 16.27777777777778)","(7.5, 13.0, 11.666666666666666)","(21.0, 30.0, 28.923076923076923)","(2.05, 2.12, 2.1100000000000003)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.8, 9.581818181818182)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:26.934089,"(10.0, 18.5, 16.27777777777778)","(7.5, 13.0, 11.666666666666666)","(21.0, 30.0, 28.923076923076923)","(2.05, 2.12, 2.1100000000000003)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.8, 9.62857142857143)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:28.006405,"(10.0, 18.5, 16.27777777777778)","(7.5, 13.0, 11.666666666666666)","(21.0, 30.0, 28.923076923076923)","(2.05, 2.12, 2.1)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.8, 9.3)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:29.138787,"(10.0, 18.5, 16.0)","(7.5, 12.5, 11.5)","(21.0, 30.0, 27.0)","(2.05, 2.12, 2.1)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 9.8, 9.3)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:30.272522,"(10.0, 19.0, 15.444444444444445)","(7.5, 12.5, 11.5)","(21.0, 30.0, 27.0)","(2.05, 2.12, 2.1)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 10.5, 9.1)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:31.439437,"(10.0, 19.0, 15.444444444444445)","(7.5, 12.5, 11.5)","(21.0, 30.0, 27.0)","(2.05, 2.12, 2.1)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 10.5, 9.1)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:32.632703,"(10.0, 19.0, 15.444444444444445)","(7.5, 12.5, 11.5)","(21.0, 30.0, 27.0)","(2.05, 2.12, 2.1)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 10.5, 9.1)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:33.748842,"(10.0, 19.0, 15.470588235294118)","(7.5, 12.5, 12.125)","(21.0, 30.0, 28.0)","(2.05, 2.12, 2.1)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.6)","(7.0, 10.5, 9.1)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:34.901401,"(10.0, 19.0, 15.470588235294118)","(7.5, 12.5, 12.125)","(21.0, 30.0, 28.0)","(2.05, 2.12, 2.1)","(4.0, 6.6, 6.425)","(9.0, 14.0, 14.25)","(7.0, 10.5, 9.1)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:36.324053,"(10.0, 19.0, 16.75)","(7.5, 12.5, 12.125)","(21.0, 30.0, 28.0)","(2.05, 2.12, 2.1)","(4.0, 6.6, 6.425)","(9.0, 15.0, 13.0)","(7.0, 10.5, 9.4)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:37.736707,"(10.0, 18.5, 16.75)","(7.5, 12.5, 12.125)","(21.0, 30.0, 28.0)","(2.05, 2.12, 2.1)","(4.0, 6.6, 6.425)","(9.0, 14.0, 13.0)","(7.0, 10.0, 9.8)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:39.059624,"(10.0, 18.5, 16.75)","(7.5, 12.0, 11.75)","(21.0, 30.0, 28.0)","(2.05, 2.12, 2.14)","(4.0, 6.6, 6.425)","(9.0, 14.0, 13.0)","(7.0, 10.0, 9.8)","(101.0, 220.0, 160.0)"
08-01-2023 13:35:40.389883,"(10.0, 18.5, 16.75)","(7.5, 12.0, 11.75)","(21.0, 30.0, 28.0)","(2.05, 2.18, 2.150909090909091)","(4.0, 6.6, 6.425)","(9.0, 14.0, 12.833333333333334)","(7.0, 10.0, 8.950000000000001)","(101.0, 220.0, 160.0)"
