,Bethencourt,Five Crowns,Momack,Shaka Rock,Galaxy Belle,Awesome Lad,Diva Bella,Showtime Lady,Oakfield Prince,Sonic Tycoon,Burning Need,La Jolie Fille,Ella Te Ama,Izfallingdown,Tornado Light
15-12-2022 15:49:52.567058,"(4.6, 6.8, 6.6)","(21.0, 32.0, 30.083333333333332)","(13.0, 15.0, 14.59)","(31.0, 65.0, 63.888888888888886)","(6.0, 7.8, 7.704477611940298)","(6.5, 8.6, 8.37)","(20.0, 26.0, 25.666666666666668)","(12.0, 14.0, 13.285714285714286)","(31.0, 34.0, 33.333333333333336)","(6.5, 7.8, 7.6571428571428575)","(11.0, 13.0, 12.774193548387096)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 11.623046875)","(71.0, 110.0, 108.0)","(101.0, 460.0, 380.0)"
15-12-2022 15:49:54.130648,"(4.6, 6.8, 6.6)","(21.0, 32.0, 30.083333333333332)","(13.0, 15.0, 14.59)","(31.0, 60.0, 59.44444444444444)","(6.0, 7.8, 7.707246376811594)","(6.5, 8.6, 8.37)","(20.0, 27.0, 26.333333333333332)","(12.0, 14.0, 13.285714285714286)","(31.0, 34.0, 33.422222222222224)","(6.5, 7.8, 7.6571428571428575)","(11.0, 13.0, 12.01639344262295)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 11.623046875)","(71.0, 110.0, 108.0)","(101.0, 460.0, 380.0)"
15-12-2022 15:49:55.638433,"(4.6, 6.8, 6.6)","(21.0, 32.0, 30.083333333333332)","(13.0, 15.0, 14.59)","(31.0, 60.0, 59.44444444444444)","(6.0, 7.8, 7.707246376811594)","(6.5, 8.6, 8.37)","(20.0, 27.0, 26.333333333333332)","(12.0, 14.0, 13.285714285714286)","(31.0, 34.0, 33.422222222222224)","(6.5, 7.8, 7.6571428571428575)","(11.0, 13.0, 11.867924528301886)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 11.623046875)","(71.0, 110.0, 108.0)","(101.0, 460.0, 380.0)"
15-12-2022 15:49:57.228974,"(4.6, 6.8, 6.611764705882353)","(21.0, 32.0, 30.083333333333332)","(13.0, 15.0, 14.59)","(31.0, 60.0, 59.44444444444444)","(6.0, 7.8, 7.707246376811594)","(6.5, 8.6, 8.37)","(20.0, 27.0, 26.333333333333332)","(12.0, 14.0, 13.285714285714286)","(31.0, 34.0, 33.27777777777778)","(6.5, 7.8, 7.6571428571428575)","(11.0, 13.0, 12.196428571428571)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 11.623046875)","(71.0, 110.0, 108.0)","(101.0, 460.0, 380.0)"
15-12-2022 15:49:58.761494,"(4.6, 6.8, 6.611764705882353)","(21.0, 32.0, 30.083333333333332)","(13.0, 15.0, 14.59)","(31.0, 60.0, 59.44444444444444)","(6.0, 7.8, 7.707246376811594)","(6.5, 8.6, 8.37)","(20.0, 27.0, 26.333333333333332)","(12.0, 14.0, 13.285714285714286)","(31.0, 34.0, 33.36585365853659)","(6.5, 7.8, 7.694736842105263)","(11.0, 13.0, 12.196428571428571)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 11.623046875)","(71.0, 110.0, 108.0)","(101.0, 460.0, 380.0)"
15-12-2022 15:50:00.345164,"(4.6, 6.8, 6.611764705882353)","(21.0, 32.0, 30.083333333333332)","(13.0, 15.0, 14.59)","(31.0, 60.0, 59.44444444444444)","(6.0, 7.8, 7.707246376811594)","(6.5, 8.6, 8.37)","(20.0, 27.0, 26.333333333333332)","(12.0, 14.0, 13.285714285714286)","(31.0, 34.0, 33.36585365853659)","(6.5, 7.8, 7.694736842105263)","(11.0, 13.0, 12.423076923076923)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 11.61439842209073)","(71.0, 110.0, 108.0)","(101.0, 460.0, 380.0)"
15-12-2022 15:50:01.863355,"(4.6, 6.8, 6.689655172413793)","(21.0, 32.0, 30.083333333333332)","(13.0, 15.5, 14.9)","(31.0, 60.0, 59.44444444444444)","(6.0, 7.8, 7.759322033898305)","(6.5, 8.6, 8.395555555555555)","(20.0, 27.0, 26.333333333333332)","(12.0, 14.0, 13.285714285714286)","(31.0, 34.0, 33.36585365853659)","(6.5, 7.8, 7.369491525423729)","(11.0, 13.0, 12.205882352941176)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 11.333043478260869)","(71.0, 110.0, 108.0)","(101.0, 460.0, 375.0)"
15-12-2022 15:50:03.396063,"(4.6, 6.8, 6.689655172413793)","(21.0, 32.0, 30.083333333333332)","(13.0, 15.5, 14.9)","(31.0, 60.0, 59.44444444444444)","(6.0, 7.8, 7.759322033898305)","(6.5, 8.6, 8.753191489361702)","(20.0, 27.0, 26.333333333333332)","(12.0, 14.0, 13.285714285714286)","(31.0, 34.0, 33.36585365853659)","(6.5, 7.4, 7.581818181818182)","(11.0, 12.5, 12.205882352941176)","(31.0, 46.0, 44.18867924528302)","(11.0, 11.5, 11.333043478260869)","(71.0, 110.0, 108.0)","(101.0, 450.0, 370.0)"
15-12-2022 15:50:04.905625,"(4.6, 6.8, 6.71578947368421)","(21.0, 32.0, 30.3953488372093)","(13.0, 15.5, 14.847826086956522)","(31.0, 60.0, 59.696969696969695)","(6.0, 7.8, 7.7625)","(6.5, 9.0, 8.72857142857143)","(20.0, 27.0, 26.939393939393938)","(12.0, 14.0, 13.23076923076923)","(31.0, 34.0, 33.333333333333336)","(6.5, 7.8, 7.683870967741935)","(11.0, 12.5, 11.582278481012658)","(31.0, 46.0, 44.647887323943664)","(11.0, 11.5, 11.59475806451613)","(71.0, 110.0, 108.75)","(101.0, 440.0, 370.0)"
15-12-2022 15:50:06.438685,"(4.6, 6.8, 6.787596899224806)","(21.0, 30.0, 29.606060606060606)","(13.0, 15.5, 14.847826086956522)","(31.0, 60.0, 59.696969696969695)","(6.0, 7.8, 7.7625)","(6.5, 8.8, 8.72857142857143)","(20.0, 27.0, 27.12727272727273)","(12.0, 13.5, 13.261904761904763)","(31.0, 34.0, 33.333333333333336)","(6.5, 7.8, 7.776923076923077)","(11.0, 12.0, 11.503597122302159)","(31.0, 46.0, 44.3728813559322)","(11.0, 12.5, 11.59475806451613)","(71.0, 110.0, 108.75)","(101.0, 440.0, 370.0)"
15-12-2022 15:50:07.987016,"(4.6, 7.0, 6.742933333333333)","(21.0, 30.0, 29.071428571428573)","(13.0, 15.5, 14.785714285714286)","(31.0, 60.0, 59.696969696969695)","(6.0, 7.8, 7.7625)","(7.0, 8.8, 8.72857142857143)","(20.0, 28.0, 27.136363636363637)","(12.0, 13.5, 13.22972972972973)","(31.0, 34.0, 33.333333333333336)","(6.5, 7.8, 7.763636363636364)","(11.0, 12.0, 11.53061224489796)","(31.0, 46.0, 44.3728813559322)","(11.0, 12.5, 11.59475806451613)","(71.0, 110.0, 105.71428571428571)","(101.0, 440.0, 370.0)"
15-12-2022 15:50:09.485102,"(4.6, 7.0, 6.711899791231732)","(21.0, 30.0, 29.071428571428573)","(13.0, 15.5, 14.785714285714286)","(31.0, 60.0, 59.696969696969695)","(6.0, 7.8, 7.7625)","(7.0, 8.8, 8.72857142857143)","(20.0, 28.0, 27.136363636363637)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.747826086956522)","(11.0, 12.0, 11.481481481481481)","(31.0, 46.0, 44.22222222222222)","(11.0, 12.5, 11.59197651663405)","(71.0, 110.0, 105.0)","(101.0, 440.0, 400.0)"
15-12-2022 15:50:11.000039,"(4.6, 7.0, 6.70886075949367)","(21.0, 30.0, 28.63157894736842)","(13.0, 15.5, 14.68918918918919)","(31.0, 60.0, 59.6875)","(6.0, 7.8, 7.7625)","(7.0, 8.8, 8.73939393939394)","(20.0, 28.0, 27.224489795918366)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.747826086956522)","(11.0, 11.5, 11.481481481481481)","(31.0, 46.0, 44.22222222222222)","(11.0, 12.5, 11.59197651663405)","(71.0, 110.0, 105.0)","(101.0, 440.0, 400.0)"
15-12-2022 15:50:12.571033,"(4.6, 7.0, 6.70886075949367)","(21.0, 30.0, 28.63157894736842)","(13.0, 15.5, 15.833333333333334)","(31.0, 60.0, 59.6875)","(6.0, 7.8, 7.752941176470588)","(7.0, 8.8, 8.73939393939394)","(20.0, 28.0, 26.774193548387096)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.7368421052631575)","(11.0, 11.5, 11.481481481481481)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 12.045054945054945)","(71.0, 110.0, 105.0)","(101.0, 440.0, 400.0)"
15-12-2022 15:50:14.059251,"(4.6, 7.0, 6.70886075949367)","(21.0, 30.0, 28.63157894736842)","(13.0, 16.0, 15.850746268656717)","(31.0, 60.0, 59.6875)","(6.0, 8.0, 7.838461538461538)","(7.0, 8.8, 8.73939393939394)","(20.0, 28.0, 26.774193548387096)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 33.27777777777778)","(6.5, 7.8, 7.666666666666666)","(11.0, 11.5, 11.481481481481481)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 12.045054945054945)","(71.0, 110.0, 105.0)","(101.0, 440.0, 391.8181818181818)"
15-12-2022 15:50:15.565568,"(4.6, 7.0, 6.70886075949367)","(21.0, 30.0, 28.63157894736842)","(13.0, 16.0, 15.966101694915254)","(31.0, 60.0, 59.6875)","(6.0, 8.0, 7.838461538461538)","(7.0, 8.8, 8.73939393939394)","(20.0, 28.0, 26.774193548387096)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 33.27777777777778)","(6.5, 7.8, 7.693333333333333)","(11.0, 11.5, 11.481481481481481)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 12.047671840354766)","(71.0, 110.0, 105.0)","(101.0, 430.0, 383.6363636363636)"
15-12-2022 15:50:17.061640,"(4.6, 7.0, 6.70886075949367)","(21.0, 30.0, 28.63157894736842)","(13.0, 16.0, 15.833333333333334)","(31.0, 60.0, 59.6875)","(6.0, 8.0, 7.886956521739131)","(7.0, 8.8, 8.682142857142857)","(20.0, 28.0, 26.272727272727273)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.693333333333333)","(11.0, 11.5, 11.481481481481481)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 12.050660792951541)","(71.0, 110.0, 105.0)","(101.0, 420.0, 383.6363636363636)"
15-12-2022 15:50:18.624881,"(4.6, 7.0, 6.70886075949367)","(21.0, 30.0, 28.63157894736842)","(13.0, 16.0, 15.90909090909091)","(31.0, 60.0, 59.6875)","(6.0, 8.0, 7.962962962962963)","(7.0, 8.8, 8.68)","(20.0, 28.0, 26.272727272727273)","(12.0, 13.5, 13.222222222222221)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.693333333333333)","(11.0, 11.5, 11.481481481481481)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 12.050660792951541)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 383.6363636363636)"
15-12-2022 15:50:20.174229,"(4.8, 6.8, 6.779710144927536)","(21.0, 30.0, 28.63157894736842)","(13.0, 15.5, 15.2)","(31.0, 60.0, 59.6875)","(6.0, 8.0, 7.962962962962963)","(7.0, 8.8, 8.68)","(20.0, 28.0, 26.272727272727273)","(12.0, 13.5, 13.222222222222221)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.693333333333333)","(11.0, 11.5, 11.481481481481481)","(31.0, 46.0, 44.18867924528302)","(11.0, 12.5, 12.050438596491228)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 383.6363636363636)"
15-12-2022 15:50:21.709528,"(4.8, 6.8, 6.779710144927536)","(21.0, 30.0, 28.63157894736842)","(13.0, 15.5, 15.2)","(31.0, 60.0, 64.41176470588235)","(6.0, 8.0, 7.962962962962963)","(7.0, 8.8, 8.68)","(20.0, 28.0, 26.272727272727273)","(12.0, 13.5, 13.222222222222221)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.693333333333333)","(11.0, 11.5, 11.481481481481481)","(31.0, 46.0, 40.666666666666664)","(11.0, 12.5, 12.050438596491228)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 383.6363636363636)"
15-12-2022 15:50:23.310503,"(4.8, 6.8, 6.779710144927536)","(21.0, 30.0, 28.63157894736842)","(13.0, 15.5, 15.3125)","(31.0, 65.0, 64.41176470588235)","(6.0, 8.0, 7.825735294117647)","(7.0, 8.8, 8.68)","(20.0, 28.0, 26.272727272727273)","(12.0, 13.5, 13.222222222222221)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.693333333333333)","(11.0, 11.5, 11.475409836065573)","(31.0, 46.0, 40.666666666666664)","(11.0, 12.5, 12.126593806921676)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 293.3333333333333)"
15-12-2022 15:50:24.789700,"(4.8, 6.8, 6.779710144927536)","(21.0, 30.0, 28.63157894736842)","(13.0, 15.5, 15.3125)","(31.0, 65.0, 64.41176470588235)","(6.0, 8.2, 7.825735294117647)","(7.0, 8.8, 8.815873015873017)","(20.0, 28.0, 26.272727272727273)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 32.90196078431372)","(6.5, 7.8, 7.693333333333333)","(11.0, 11.5, 11.475409836065573)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.126593806921676)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 293.3333333333333)"
15-12-2022 15:50:26.323137,"(4.8, 6.8, 6.779710144927536)","(21.0, 30.0, 28.63157894736842)","(13.0, 15.5, 15.40625)","(31.0, 65.0, 64.41176470588235)","(6.0, 8.2, 7.437782340862423)","(7.0, 9.0, 8.834285714285715)","(20.0, 28.0, 26.272727272727273)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 32.90196078431372)","(6.5, 7.8, 7.693333333333333)","(11.0, 11.5, 11.475409836065573)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.126593806921676)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 293.3333333333333)"
15-12-2022 15:50:27.814810,"(4.8, 6.8, 6.779710144927536)","(21.0, 30.0, 28.63157894736842)","(13.0, 15.5, 15.40625)","(31.0, 65.0, 64.41176470588235)","(6.0, 8.2, 7.437782340862423)","(7.0, 9.0, 8.834285714285715)","(20.0, 28.0, 26.272727272727273)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 32.92)","(6.5, 7.8, 7.693333333333333)","(11.0, 11.5, 11.475409836065573)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.124542124542124)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 293.3333333333333)"
15-12-2022 15:50:29.349530,"(5.0, 6.8, 6.779710144927536)","(21.0, 30.0, 28.63157894736842)","(13.0, 15.5, 15.40625)","(41.0, 65.0, 64.41176470588235)","(6.0, 8.2, 7.4561983471074385)","(7.0, 9.0, 8.91470588235294)","(21.0, 28.0, 26.272727272727273)","(12.0, 13.5, 13.166666666666666)","(31.0, 34.0, 32.92)","(7.0, 7.8, 7.571428571428571)","(10.0, 11.5, 11.477272727272727)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.124542124542124)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 293.3333333333333)"
15-12-2022 15:50:30.794078,"(5.0, 6.8, 6.521739130434783)","(21.0, 32.0, 29.428571428571427)","(13.0, 15.5, 15.392857142857142)","(41.0, 65.0, 63.94736842105263)","(6.0, 8.0, 7.637931034482759)","(7.0, 9.0, 8.91470588235294)","(21.0, 27.0, 26.2)","(12.0, 13.5, 13.357142857142858)","(31.0, 34.0, 33.0)","(7.0, 7.8, 7.571428571428571)","(10.0, 11.5, 11.477272727272727)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.124542124542124)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 293.3333333333333)"
15-12-2022 15:50:32.388978,"(5.0, 6.8, 6.521739130434783)","(21.0, 32.0, 29.428571428571427)","(13.0, 15.5, 15.392857142857142)","(41.0, 65.0, 63.94736842105263)","(6.0, 8.0, 7.461538461538462)","(7.0, 9.0, 8.911627906976744)","(21.0, 27.0, 26.666666666666668)","(12.0, 13.5, 13.4)","(31.0, 34.0, 33.31707317073171)","(7.0, 7.8, 7.311111111111112)","(10.0, 11.5, 11.477272727272727)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.127272727272727)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 293.3333333333333)"
15-12-2022 15:50:33.903563,"(5.0, 6.8, 6.521739130434783)","(21.0, 32.0, 29.0)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.0, 8.004772234273318)","(7.0, 9.0, 8.81904761904762)","(21.0, 27.0, 26.347826086956523)","(12.0, 13.5, 13.516129032258064)","(31.0, 34.0, 33.31707317073171)","(7.0, 7.4, 7.311111111111112)","(10.0, 11.5, 11.478571428571428)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.133273703041144)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 293.3333333333333)"
15-12-2022 15:50:35.405669,"(5.0, 6.8, 6.521739130434783)","(21.0, 32.0, 29.0)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.2, 7.839278557114228)","(7.0, 9.0, 8.841666666666667)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.464285714285714)","(31.0, 34.0, 33.31707317073171)","(7.0, 7.4, 7.311111111111112)","(10.0, 11.5, 11.346153846153847)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.133273703041144)","(71.0, 110.0, 105.71428571428571)","(101.0, 420.0, 275.0)"
15-12-2022 15:50:36.969931,"(5.0, 6.8, 6.521739130434783)","(21.0, 32.0, 29.09090909090909)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.2, 7.8420581655480985)","(7.0, 9.0, 8.841666666666667)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.464285714285714)","(31.0, 34.0, 33.31707317073171)","(7.0, 7.4, 7.311111111111112)","(10.0, 11.5, 11.944444444444445)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.146365422396856)","(71.0, 110.0, 105.71428571428571)","(101.0, 410.0, 286.6666666666667)"
15-12-2022 15:50:38.488454,"(5.0, 6.8, 6.521739130434783)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.2, 8.000498753117206)","(7.0, 9.0, 9.333333333333334)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.464285714285714)","(31.0, 34.0, 33.31707317073171)","(7.0, 7.4, 7.36)","(10.0, 12.5, 11.846153846153847)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.146365422396856)","(71.0, 110.0, 105.71428571428571)","(101.0, 400.0, 280.0)"
15-12-2022 15:50:40.013580,"(5.0, 6.8, 6.695081967213115)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.2, 7.826168224299066)","(7.0, 10.0, 9.542857142857143)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.464285714285714)","(31.0, 34.0, 33.31707317073171)","(7.0, 7.4, 7.36)","(10.0, 12.0, 11.016666666666667)","(31.0, 46.0, 42.63157894736842)","(11.0, 12.5, 12.146365422396856)","(71.0, 110.0, 105.71428571428571)","(101.0, 380.0, 280.0)"
15-12-2022 15:50:41.518351,"(5.0, 6.8, 6.708571428571428)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.2, 7.826168224299066)","(7.0, 9.8, 9.44)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.464285714285714)","(31.0, 34.0, 33.35)","(7.0, 7.4, 7.36)","(10.0, 11.5, 11.016666666666667)","(31.0, 46.0, 42.52173913043478)","(11.0, 12.5, 12.046599496221662)","(71.0, 110.0, 102.10526315789474)","(101.0, 380.0, 265.0)"
15-12-2022 15:50:43.020936,"(5.0, 6.8, 6.688)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.2, 7.825292740046838)","(7.0, 9.8, 9.44)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.464285714285714)","(31.0, 34.0, 33.35)","(7.0, 7.4, 7.36)","(10.0, 11.5, 11.016666666666667)","(31.0, 46.0, 42.52173913043478)","(11.0, 12.5, 12.046599496221662)","(71.0, 110.0, 102.10526315789474)","(101.0, 370.0, 273.3333333333333)"
15-12-2022 15:50:44.538375,"(5.0, 6.8, 6.68)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.2, 7.825292740046838)","(7.0, 9.8, 9.44)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.464285714285714)","(31.0, 34.0, 33.31707317073171)","(7.0, 7.4, 7.36)","(10.0, 11.5, 11.016666666666667)","(31.0, 46.0, 42.52173913043478)","(11.0, 12.5, 12.048872180451127)","(71.0, 110.0, 96.25)","(101.0, 360.0, 270.0)"
15-12-2022 15:50:46.053901,"(5.0, 6.8, 6.70561797752809)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.2, 7.75)","(7.0, 9.8, 10.118181818181819)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.866666666666667)","(31.0, 34.0, 33.31707317073171)","(7.0, 7.4, 7.36842105263158)","(10.0, 11.5, 11.016666666666667)","(31.0, 46.0, 42.52173913043478)","(11.0, 12.5, 13.625)","(71.0, 100.0, 96.25)","(101.0, 350.0, 257.5)"
15-12-2022 15:50:47.549638,"(5.0, 6.8, 6.70561797752809)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 7.8, 7.75)","(7.0, 10.5, 10.118181818181819)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.866666666666667)","(31.0, 34.0, 33.31707317073171)","(7.0, 7.4, 7.36842105263158)","(10.0, 11.5, 11.016666666666667)","(31.0, 46.0, 42.52173913043478)","(11.0, 14.0, 13.72)","(71.0, 100.0, 95.71428571428571)","(101.0, 340.0, 246.66666666666666)"
15-12-2022 15:50:48.983915,"(5.0, 6.8, 6.70561797752809)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.0, 7.922388059701492)","(7.5, 10.5, 10.118181818181819)","(21.0, 28.0, 26.347826086956523)","(12.0, 14.0, 13.866666666666667)","(31.0, 34.0, 33.31707317073171)","(6.5, 7.4, 7.36842105263158)","(10.0, 11.5, 11.016666666666667)","(31.0, 46.0, 42.52173913043478)","(11.0, 14.0, 13.72)","(71.0, 100.0, 95.71428571428571)","(101.0, 330.0, 246.66666666666666)"
15-12-2022 15:50:50.520685,"(5.0, 6.8, 6.724324324324324)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.363636363636363)","(41.0, 65.0, 64.58333333333333)","(6.0, 8.0, 7.972413793103448)","(7.5, 10.5, 10.118181818181819)","(21.0, 28.0, 26.347826086956523)","(12.0, 15.5, 14.805555555555555)","(31.0, 34.0, 33.21052631578947)","(6.5, 7.4, 7.069767441860465)","(10.0, 11.5, 11.885714285714286)","(31.0, 46.0, 42.52173913043478)","(11.0, 14.0, 13.6)","(71.0, 100.0, 95.71428571428571)","(101.0, 320.0, 287.5)"
15-12-2022 15:50:52.065165,"(5.0, 6.8, 6.683464566929134)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.3125)","(41.0, 65.0, 64.28571428571429)","(6.0, 8.0, 7.828571428571428)","(7.5, 11.0, 10.333333333333334)","(21.0, 28.0, 26.347826086956523)","(12.0, 15.5, 15.944444444444445)","(31.0, 34.0, 33.21052631578947)","(6.5, 7.2, 7.364705882352942)","(10.0, 12.0, 12.453125)","(31.0, 46.0, 42.52173913043478)","(11.0, 14.0, 13.625)","(71.0, 100.0, 95.71428571428571)","(101.0, 310.0, 268.46153846153845)"
15-12-2022 15:50:53.607580,"(5.0, 6.8, 6.678260869565217)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.3125)","(41.0, 65.0, 64.28571428571429)","(6.0, 8.0, 7.828571428571428)","(7.5, 11.0, 10.333333333333334)","(21.0, 28.0, 26.347826086956523)","(12.0, 16.5, 15.944444444444445)","(31.0, 34.0, 33.21052631578947)","(6.5, 7.4, 7.522222222222222)","(10.0, 12.5, 12.453125)","(31.0, 46.0, 42.52173913043478)","(11.0, 14.0, 13.346153846153847)","(71.0, 100.0, 95.71428571428571)","(101.0, 290.0, 261.53846153846155)"
15-12-2022 15:50:55.141219,"(5.0, 6.8, 6.678260869565217)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.3125)","(41.0, 65.0, 64.28571428571429)","(6.0, 8.0, 7.916157205240174)","(7.5, 11.0, 10.085714285714285)","(21.0, 28.0, 26.347826086956523)","(12.0, 16.0, 15.192307692307693)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.751219512195122)","(10.0, 12.5, 12.36)","(31.0, 46.0, 42.52173913043478)","(11.0, 13.5, 12.868421052631579)","(71.0, 100.0, 95.71428571428571)","(101.0, 280.0, 261.53846153846155)"
15-12-2022 15:50:56.689493,"(5.0, 6.8, 6.70561797752809)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.3125)","(41.0, 65.0, 64.28571428571429)","(6.0, 8.0, 7.916157205240174)","(7.5, 11.0, 9.2)","(21.0, 28.0, 26.347826086956523)","(12.0, 15.5, 15.264705882352942)","(31.0, 34.0, 33.24324324324324)","(6.5, 7.8, 7.751219512195122)","(10.0, 12.5, 11.944444444444445)","(31.0, 46.0, 42.52173913043478)","(11.0, 13.0, 12.880952380952381)","(71.0, 100.0, 95.71428571428571)","(101.0, 280.0, 261.53846153846155)"
15-12-2022 15:50:58.179984,"(5.0, 6.8, 6.70561797752809)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.375)","(41.0, 65.0, 64.54545454545455)","(6.0, 8.0, 7.07185628742515)","(7.5, 9.6, 9.52)","(21.0, 28.0, 26.19047619047619)","(12.0, 15.5, 14.76923076923077)","(31.0, 34.0, 33.285714285714285)","(6.5, 7.8, 7.622222222222222)","(10.0, 12.5, 11.340909090909092)","(31.0, 46.0, 42.78260869565217)","(11.0, 13.0, 12.880952380952381)","(71.0, 100.0, 95.71428571428571)","(101.0, 280.0, 261.53846153846155)"
15-12-2022 15:50:59.645569,"(5.0, 6.8, 6.70561797752809)","(21.0, 32.0, 29.63157894736842)","(13.0, 15.5, 15.375)","(41.0, 65.0, 64.54545454545455)","(6.0, 7.2, 7.046052631578948)","(7.5, 9.6, 9.458823529411765)","(21.0, 28.0, 26.19047619047619)","(12.0, 15.0, 14.76923076923077)","(31.0, 34.0, 33.285714285714285)","(6.5, 7.8, 7.6)","(10.0, 12.5, 11.340909090909092)","(31.0, 44.0, 39.206896551724135)","(11.0, 13.0, 13.371428571428572)","(71.0, 100.0, 95.71428571428571)","(101.0, 280.0, 261.53846153846155)"
