,Talkerup Nz,Malinjang,Cheddar Made Beta Nz,Royal Princess,Windy Hill Wally,Mister Artikulate,Charlevoix,Midnight Somewhere,Whostolemypigeon
08-12-2022 14:29:07.285952,"(4.4, 99999, 99990)","(11.0, 17.5, 14.916666666666666)","(26.0, 99999, 99990)","(5.0, 5.7, 5.554166666666666)","(11.0, 18.0, 15.75)","(51.0, 100.0, 210.0)","(5.0, 7.6, 7.2)","(3.0, 4.3, 3.7666666666666666)","(11.0, 14.0, 12.541666666666666)"
08-12-2022 14:29:09.023221,"(4.4, 99999, 99990)","(11.0, 17.0, 18.25)","(26.0, 99999, 99990)","(5.0, 5.6, 5.452941176470588)","(11.0, 18.0, 18.333333333333332)","(51.0, 240.0, 150.0)","(5.0, 7.6, 7.3999999999999995)","(3.0, 3.95, 3.7666666666666666)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:11.186002,"(4.4, 99999, 99990)","(11.0, 22.0, 19.083333333333336)","(26.0, 99999, 99990)","(5.0, 5.7, 5.583333333333333)","(11.0, 20.0, 16.125)","(51.0, 220.0, 170.0)","(5.0, 7.6, 7.2)","(3.0, 3.95, 3.7666666666666666)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:12.942649,"(4.4, 99999, 99990)","(11.0, 19.5, 18.307692307692307)","(26.0, 99999, 99990)","(5.0, 6.0, 5.583333333333333)","(11.0, 19.5, 16.125)","(51.0, 210.0, 150.0)","(5.0, 7.6, 7.2)","(3.0, 3.9, 3.6)","(11.0, 14.0, 12.833333333333334)"
08-12-2022 14:29:14.543847,"(4.4, 99999, 99990)","(11.0, 19.0, 15.166666666666666)","(26.0, 99999, 99990)","(5.0, 6.0, 5.583333333333333)","(11.0, 19.5, 16.125)","(51.0, 210.0, 147.85714285714286)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.9, 3.7)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:16.155256,"(4.4, 99999, 99990)","(11.0, 18.5, 15.166666666666666)","(26.0, 99999, 99990)","(5.0, 6.0, 5.892857142857143)","(11.0, 19.5, 16.125)","(51.0, 210.0, 147.85714285714286)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.85, 3.7)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:17.662143,"(4.4, 99999, 99990)","(11.0, 18.5, 15.166666666666666)","(26.0, 99999, 99990)","(5.0, 6.0, 5.916)","(11.0, 19.5, 16.125)","(51.0, 210.0, 147.85714285714286)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.95, 3.672727272727273)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:19.200334,"(4.4, 99999, 99990)","(11.0, 18.5, 15.166666666666666)","(26.0, 99999, 99990)","(5.0, 6.0, 5.916)","(11.0, 19.5, 16.8)","(51.0, 210.0, 126.0)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.9, 3.75)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:20.695915,"(4.4, 99999, 99990)","(11.0, 18.5, 15.071428571428571)","(26.0, 99999, 99990)","(5.0, 6.0, 5.916)","(11.0, 19.5, 18.2)","(51.0, 210.0, 126.0)","(5.0, 7.6, 7.2)","(3.0, 3.9, 3.8071428571428574)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:22.180826,"(4.4, 99999, 99990)","(11.0, 18.5, 15.071428571428571)","(26.0, 99999, 99990)","(5.0, 6.0, 5.916)","(11.0, 19.0, 18.2)","(51.0, 210.0, 156.66666666666669)","(5.0, 7.6, 7.2)","(3.0, 3.95, 3.8071428571428574)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:23.690841,"(4.4, 99999, 99990)","(11.0, 18.5, 15.071428571428571)","(26.0, 99999, 99990)","(5.0, 6.0, 6.184210526315789)","(11.0, 19.0, 18.2)","(51.0, 200.0, 156.66666666666669)","(5.0, 7.6, 7.2)","(3.0, 3.95, 3.7714285714285714)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:25.234008,"(4.4, 99999, 99990)","(11.0, 18.5, 15.071428571428571)","(26.0, 99999, 99990)","(5.0, 6.2, 6.184210526315789)","(11.0, 19.0, 18.2)","(51.0, 200.0, 156.66666666666669)","(5.0, 7.6, 7.2)","(3.0, 3.9, 3.8071428571428574)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:26.770857,"(4.4, 99999, 99990)","(11.0, 18.5, 15.071428571428571)","(26.0, 99999, 99990)","(5.0, 6.2, 6.189473684210527)","(11.0, 19.0, 18.2)","(51.0, 200.0, 156.66666666666669)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.95, 3.8785714285714286)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:29.304269,"(4.4, 99999, 99990)","(11.0, 18.5, 15.071428571428571)","(26.0, 99999, 99990)","(5.0, 6.2, 6.327272727272727)","(11.0, 19.0, 18.2)","(51.0, 200.0, 156.66666666666669)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.9, 3.835714285714286)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:31.074972,"(4.4, 99999, 99990)","(11.0, 18.5, 15.071428571428571)","(26.0, 99999, 99990)","(5.0, 6.4, 6.7)","(11.0, 19.0, 18.2)","(51.0, 200.0, 156.66666666666669)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.95, 3.8785714285714286)","(11.0, 14.0, 12.541666666666666)"
08-12-2022 14:29:32.799511,"(4.4, 99999, 99990)","(11.0, 18.5, 15.071428571428571)","(26.0, 99999, 99990)","(5.0, 6.8, 6.727272727272727)","(11.0, 19.0, 18.2)","(51.0, 200.0, 156.66666666666669)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.95, 3.8785714285714286)","(11.0, 14.0, 13.428571428571429)"
08-12-2022 14:29:34.476631,"(4.4, 99999, 99990)","(11.0, 18.5, 15.166666666666666)","(26.0, 99999, 99990)","(5.0, 6.8, 6.727272727272727)","(11.0, 19.0, 16.125)","(51.0, 200.0, 173.0)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.95, 3.8000000000000003)","(11.0, 14.0, 13.666666666666666)"
08-12-2022 14:29:36.050748,"(4.4, 99999, 99990)","(11.0, 18.5, 15.166666666666666)","(26.0, 99999, 99990)","(5.0, 6.8, 6.727272727272727)","(11.0, 19.5, 16.125)","(51.0, 200.0, 173.0)","(5.0, 7.6, 7.066666666666666)","(3.0, 3.95, 3.8857142857142857)","(11.0, 14.0, 13.0)"
08-12-2022 14:29:37.582828,"(4.4, 99999, 99990)","(10.0, 18.5, 15.166666666666666)","(21.0, 99999, 99990)","(5.0, 6.8, 6.444444444444445)","(11.0, 19.5, 16.125)","(61.0, 200.0, 173.0)","(5.0, 7.6, 7.142857142857142)","(3.1, 3.95, 3.8857142857142857)","(11.0, 14.0, 12.833333333333334)"
08-12-2022 14:29:39.125167,"(4.4, 99999, 99990)","(10.0, 18.5, 15.166666666666666)","(21.0, 99999, 99990)","(5.0, 6.8, 6.737777777777778)","(11.0, 19.5, 16.125)","(61.0, 200.0, 173.0)","(5.0, 7.6, 7.142857142857142)","(3.1, 3.95, 3.8857142857142857)","(11.0, 14.0, 12.384615384615385)"
08-12-2022 14:29:40.770283,"(4.4, 99999, 99990)","(10.0, 18.5, 15.166666666666666)","(21.0, 99999, 99990)","(5.0, 6.8, 6.737777777777778)","(11.0, 19.5, 16.125)","(61.0, 200.0, 173.0)","(5.0, 7.6, 7.142857142857142)","(3.1, 3.95, 3.8857142857142857)","(11.0, 14.0, 13.351851851851851)"
08-12-2022 14:29:42.484886,"(4.4, 99999, 99990)","(10.0, 18.5, 15.166666666666666)","(21.0, 99999, 99990)","(5.0, 6.8, 6.737777777777778)","(11.0, 19.5, 16.125)","(61.0, 200.0, 173.0)","(5.0, 7.6, 7.142857142857142)","(3.1, 3.95, 3.8857142857142857)","(11.0, 14.0, 12.444444444444445)"
08-12-2022 14:29:44.228177,"(4.4, 99999, 99990)","(10.0, 18.5, 15.166666666666666)","(21.0, 99999, 99990)","(5.0, 6.8, 6.737777777777778)","(11.0, 19.5, 15.875)","(61.0, 200.0, 173.0)","(5.0, 7.6, 7.142857142857142)","(3.1, 3.95, 3.8857142857142857)","(11.0, 14.0, 12.444444444444445)"
08-12-2022 14:29:46.070257,"(4.4, 99999, 99990)","(10.0, 18.5, 15.166666666666666)","(21.0, 99999, 99990)","(5.0, 6.8, 6.737777777777778)","(11.0, 18.5, 15.875)","(61.0, 200.0, 173.0)","(5.0, 7.6, 7.142857142857142)","(3.1, 3.95, 3.8857142857142857)","(11.0, 14.0, 12.444444444444445)"
08-12-2022 14:29:47.798321,"(4.4, 99999, 99990)","(10.0, 18.5, 15.071428571428571)","(21.0, 99999, 99990)","(5.0, 6.8, 6.945454545454545)","(11.0, 18.5, 15.875)","(61.0, 200.0, 156.66666666666669)","(5.0, 7.6, 7.2)","(3.1, 3.95, 3.9181818181818184)","(11.0, 14.0, 12.894736842105264)"
08-12-2022 14:29:49.710183,"(4.4, 99999, 99990)","(10.0, 18.5, 15.0)","(21.0, 99999, 99990)","(5.0, 7.2, 6.993103448275862)","(11.0, 18.5, 15.875)","(61.0, 200.0, 138.0)","(5.0, 7.6, 7.228571428571429)","(3.1, 3.95, 3.9181818181818184)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:29:51.318921,"(4.4, 99999, 99990)","(10.0, 18.0, 15.0)","(21.0, 99999, 99990)","(5.0, 7.2, 6.993103448275862)","(11.0, 18.5, 15.875)","(61.0, 240.0, 183.33333333333331)","(5.0, 7.8, 7.16)","(3.1, 3.95, 3.85)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:29:52.947986,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 7.2, 7.836363636363636)","(11.0, 18.5, 15.875)","(61.0, 240.0, 183.33333333333331)","(5.0, 7.8, 7.16)","(3.1, 3.95, 3.85)","(11.0, 14.0, 12.894736842105264)"
08-12-2022 14:29:54.482801,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 8.0, 7.64)","(11.0, 18.5, 15.625)","(61.0, 240.0, 183.33333333333331)","(5.0, 7.8, 7.085714285714285)","(3.1, 3.95, 3.67)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:29:56.083916,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 7.8, 7.64)","(11.0, 17.5, 15.625)","(61.0, 240.0, 183.33333333333331)","(5.0, 7.6, 7.133333333333333)","(3.1, 3.9, 3.75)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:29:57.619709,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 7.8, 7.714285714285714)","(11.0, 17.5, 15.625)","(61.0, 240.0, 183.33333333333331)","(5.0, 7.6, 7.133333333333333)","(3.1, 3.9, 3.75)","(11.0, 14.0, 12.894736842105264)"
08-12-2022 14:29:59.098299,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 7.8, 7.890909090909091)","(11.0, 17.5, 15.625)","(61.0, 240.0, 183.33333333333331)","(5.0, 7.6, 7.133333333333333)","(3.1, 3.9, 3.75)","(11.0, 14.0, 12.894736842105264)"
08-12-2022 14:30:00.585219,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 8.0, 7.890909090909091)","(11.0, 17.5, 15.625)","(61.0, 240.0, 183.33333333333331)","(5.0, 7.6, 7.133333333333333)","(3.1, 3.9, 3.75)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:30:02.111070,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 8.0, 7.7846153846153845)","(11.0, 17.5, 15.625)","(61.0, 240.0, 205.0)","(5.0, 7.6, 7.133333333333333)","(3.1, 3.9, 3.75)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:30:03.649005,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 8.0, 7.607142857142857)","(11.0, 17.5, 15.625)","(61.0, 240.0, 205.0)","(5.0, 7.6, 7.133333333333333)","(3.0, 3.9, 3.73)","(11.0, 14.0, 12.894736842105264)"
08-12-2022 14:30:05.156291,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 7.8, 7.533333333333333)","(11.0, 17.5, 15.625)","(61.0, 240.0, 197.0)","(5.0, 7.6, 7.133333333333333)","(3.0, 3.85, 3.73)","(11.0, 14.0, 12.894736842105264)"
08-12-2022 14:30:06.634803,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 8.0, 7.533333333333333)","(11.0, 17.5, 15.75)","(61.0, 230.0, 197.0)","(5.0, 7.6, 8.244444444444444)","(3.1, 3.85, 3.673076923076923)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:30:08.222218,"(4.4, 99999, 99990)","(10.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.0, 8.0, 7.838461538461539)","(11.0, 16.5, 15.428571428571429)","(61.0, 230.0, 201.66666666666666)","(5.0, 8.6, 8.133333333333333)","(3.1, 3.8, 3.71)","(11.0, 14.0, 12.981481481481481)"
08-12-2022 14:30:09.704454,"(4.2, 99999, 99990)","(11.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.5, 8.0, 7.838461538461539)","(11.0, 16.5, 15.428571428571429)","(61.0, 230.0, 201.66666666666666)","(5.5, 8.4, 7.936842105263158)","(3.1, 3.8, 3.7249999999999996)","(11.0, 13.5, 12.653846153846153)"
08-12-2022 14:30:11.194415,"(4.2, 99999, 99990)","(11.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.5, 8.0, 7.838461538461539)","(11.0, 16.5, 15.428571428571429)","(61.0, 230.0, 201.66666666666666)","(5.5, 8.2, 7.771428571428571)","(3.1, 3.8, 3.7249999999999996)","(11.0, 13.0, 12.5)"
08-12-2022 14:30:13.016629,"(4.2, 99999, 99990)","(11.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.5, 8.0, 7.892307692307692)","(11.0, 16.5, 18.333333333333332)","(61.0, 230.0, 174.28571428571428)","(5.5, 8.2, 8.066666666666666)","(3.1, 3.8, 3.759090909090909)","(11.0, 13.0, 12.571428571428571)"
08-12-2022 14:30:14.609488,"(4.2, 99999, 99990)","(11.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.5, 8.0, 7.892307692307692)","(11.0, 20.0, 17.0)","(61.0, 220.0, 167.14285714285714)","(5.5, 8.4, 7.926315789473684)","(3.1, 3.8, 3.759090909090909)","(11.0, 13.0, 12.88888888888889)"
08-12-2022 14:30:16.241184,"(4.2, 99999, 99990)","(11.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.5, 8.0, 7.892307692307692)","(11.0, 19.0, 15.8)","(61.0, 210.0, 167.14285714285714)","(5.5, 8.4, 7.926315789473684)","(3.1, 3.8, 3.759090909090909)","(11.0, 14.0, 12.676470588235293)"
08-12-2022 14:30:18.000112,"(4.2, 99999, 99990)","(11.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.5, 8.0, 7.892307692307692)","(11.0, 19.0, 16.5)","(61.0, 210.0, 132.5)","(5.5, 8.4, 7.35)","(3.1, 3.8, 3.759090909090909)","(11.0, 13.5, 11.833333333333334)"
08-12-2022 14:30:19.868521,"(4.2, 99999, 99990)","(11.0, 17.5, 15.0)","(21.0, 99999, 99990)","(5.5, 8.0, 8.370000000000001)","(11.0, 18.0, 16.0)","(61.0, 200.0, 161.66666666666669)","(5.5, 8.4, 8.015384615384615)","(3.1, 3.95, 3.9071428571428575)","(11.0, 13.0, 12.384615384615385)"
08-12-2022 14:30:21.422311,"(4.2, 99999, 99990)","(11.0, 17.5, 16.375)","(21.0, 99999, 99990)","(5.5, 8.4, 8.370000000000001)","(11.0, 17.5, 15.666666666666666)","(61.0, 210.0, 161.66666666666669)","(5.5, 8.2, 8.015384615384615)","(3.1, 3.95, 3.8166666666666664)","(11.0, 13.0, 11.833333333333334)"
08-12-2022 14:30:22.760818,"(4.2, 99999, 99990)","(11.0, 17.5, 16.375)","(21.0, 99999, 99990)","(5.5, 8.4, 8.370000000000001)","(11.0, 16.0, 18.75)","(61.0, 210.0, 161.66666666666669)","(5.5, 8.2, 7.359999999999999)","(3.1, 3.9, 3.783333333333333)","(11.0, 12.5, 12.25)"
08-12-2022 14:30:24.087286,"(4.2, 99999, 99990)","(11.0, 17.5, 16.375)","(21.0, 99999, 99990)","(5.5, 8.4, 8.370000000000001)","(11.0, 20.0, 17.25)","(61.0, 210.0, 161.66666666666669)","(5.5, 8.2, 7.842105263157895)","(3.1, 3.85, 3.783333333333333)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:30:25.455360,"(4.2, 99999, 99990)","(11.0, 17.5, 16.5)","(21.0, 99999, 99990)","(5.5, 8.4, 8.370000000000001)","(11.0, 19.5, 16.75)","(61.0, 210.0, 161.66666666666669)","(5.5, 8.0, 8.879999999999999)","(3.1, 3.85, 3.7131578947368418)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:30:27.001974,"(4.2, 99999, 99990)","(11.0, 17.5, 20.375)","(21.0, 99999, 99990)","(5.5, 8.4, 8.370000000000001)","(11.0, 18.5, 15.7)","(61.0, 210.0, 161.66666666666669)","(5.5, 9.0, 8.506666666666666)","(3.1, 3.8, 3.759090909090909)","(11.0, 14.0, 12.970588235294118)"
08-12-2022 14:30:28.469377,"(4.2, 99999, 99990)","(11.0, 22.0, 17.666666666666668)","(21.0, 99999, 99990)","(5.5, 8.4, 8.38)","(11.0, 18.5, 16.2)","(61.0, 210.0, 161.66666666666669)","(5.5, 8.6, 7.930434782608696)","(3.1, 3.8, 3.759090909090909)","(11.0, 14.0, 13.222222222222221)"
08-12-2022 14:30:29.887717,"(4.2, 99999, 99990)","(11.0, 21.0, 16.88888888888889)","(21.0, 99999, 99990)","(5.5, 8.4, 8.38)","(11.0, 18.0, 16.0)","(61.0, 210.0, 161.66666666666669)","(5.5, 8.4, 7.933333333333333)","(3.1, 3.8, 3.759090909090909)","(11.0, 13.5, 12.653846153846153)"
08-12-2022 14:30:31.331220,"(4.2, 99999, 99990)","(11.0, 20.0, 17.0)","(21.0, 99999, 99990)","(5.5, 8.4, 8.38)","(11.0, 17.0, 15.666666666666666)","(61.0, 210.0, 106.66666666666666)","(5.5, 8.2, 8.52)","(3.0, 3.8, 3.759090909090909)","(10.0, 13.0, 12.653846153846153)"
08-12-2022 14:30:32.738574,"(4.2, 99999, 99990)","(11.0, 19.5, 16.666666666666668)","(21.0, 99999, 99990)","(5.5, 8.4, 8.545454545454545)","(11.0, 16.0, 17.0)","(61.0, 190.0, 138.57142857142856)","(5.5, 8.6, 8.200000000000001)","(3.0, 3.8, 3.759090909090909)","(10.0, 13.0, 12.333333333333334)"
08-12-2022 14:30:34.093834,"(4.2, 99999, 99990)","(11.0, 19.0, 16.857142857142858)","(21.0, 99999, 99990)","(5.5, 8.6, 8.545454545454545)","(11.0, 19.0, 17.333333333333332)","(61.0, 170.0, 131.42857142857144)","(5.5, 8.4, 8.200000000000001)","(3.0, 3.8, 3.759090909090909)","(10.0, 12.5, 13.25)"
08-12-2022 14:30:35.321739,"(4.2, 99999, 99990)","(11.0, 19.0, 16.857142857142858)","(21.0, 99999, 99990)","(5.5, 8.6, 8.545454545454545)","(11.0, 18.5, 17.0)","(61.0, 160.0, 131.42857142857144)","(5.5, 8.4, 8.36)","(3.0, 3.8, 3.759090909090909)","(10.0, 14.0, 13.32258064516129)"
08-12-2022 14:30:36.630785,"(4.2, 99999, 99990)","(11.0, 19.0, 16.857142857142858)","(21.0, 99999, 99990)","(5.5, 8.6, 8.545454545454545)","(11.0, 18.0, 15.75)","(61.0, 160.0, 130.0)","(5.5, 8.6, 8.68)","(3.0, 3.8, 3.759090909090909)","(10.0, 14.0, 13.270833333333334)"
08-12-2022 14:30:37.851137,"(4.2, 99999, 99990)","(11.0, 19.0, 16.857142857142858)","(21.0, 99999, 99990)","(5.5, 8.6, 8.545454545454545)","(11.0, 17.5, 16.545454545454547)","(61.0, 160.0, 130.0)","(5.5, 9.0, 8.085714285714285)","(3.0, 3.8, 3.759090909090909)","(10.0, 14.0, 13.3)"
08-12-2022 14:30:39.134504,"(4.2, 99999, 99990)","(11.0, 19.0, 16.857142857142858)","(21.0, 99999, 99990)","(5.5, 9.4, 8.906666666666666)","(11.0, 17.5, 15.666666666666666)","(61.0, 160.0, 130.0)","(5.5, 8.6, 8.085714285714285)","(3.0, 3.8, 3.759090909090909)","(10.0, 13.5, 12.775)"
08-12-2022 14:30:40.336878,"(4.2, 99999, 99990)","(11.0, 18.5, 16.625)","(21.0, 99999, 99990)","(5.5, 9.2, 8.875)","(11.0, 17.0, 15.875)","(61.0, 160.0, 130.0)","(5.5, 8.6, 8.2)","(3.0, 3.8, 3.759090909090909)","(10.0, 13.0, 12.55)"
08-12-2022 14:30:41.875063,"(4.2, 99999, 99990)","(11.0, 18.5, 17.0)","(21.0, 99999, 99990)","(5.5, 9.0, 8.887179487179488)","(11.0, 17.0, 15.5625)","(61.0, 160.0, 131.42857142857144)","(5.5, 8.6, 8.68)","(3.0, 3.8, 3.76)","(10.0, 13.0, 12.55)"
08-12-2022 14:30:43.157883,"(4.2, 99999, 99990)","(11.0, 18.5, 17.692307692307693)","(21.0, 99999, 99990)","(5.5, 9.4, 9.108108108108109)","(11.0, 16.5, 14.625)","(61.0, 160.0, 100.0)","(5.5, 9.0, 7.933333333333334)","(3.0, 3.8, 3.675)","(10.0, 13.0, 12.55)"
08-12-2022 14:30:44.581645,"(4.2, 99999, 99990)","(11.0, 18.5, 17.153846153846153)","(21.0, 99999, 99990)","(5.5, 9.4, 9.145454545454546)","(11.0, 16.5, 14.5)","(61.0, 160.0, 100.0)","(5.5, 8.6, 7.858823529411764)","(3.0, 3.75, 3.85)","(10.0, 13.0, 12.333333333333334)"
08-12-2022 14:30:45.786239,"(4.2, 99999, 99990)","(11.0, 17.5, 17.153846153846153)","(21.0, 99999, 99990)","(5.5, 9.4, 9.145454545454546)","(11.0, 16.0, 14.125)","(61.0, 160.0, 100.0)","(5.5, 8.6, 7.938461538461539)","(3.0, 3.9, 3.713636363636364)","(10.0, 13.0, 12.0)"
08-12-2022 14:30:47.289697,"(4.2, 99999, 99990)","(11.0, 17.5, 16.375)","(21.0, 99999, 99990)","(5.5, 9.4, 9.137500000000001)","(11.0, 16.0, 15.25)","(61.0, 160.0, 96.66666666666667)","(5.5, 8.4, 7.3)","(3.0, 3.85, 4.175)","(10.0, 12.5, 12.0)"
08-12-2022 14:30:48.788139,"(4.2, 99999, 99990)","(11.0, 17.5, 16.807692307692307)","(21.0, 99999, 99990)","(5.5, 9.4, 9.137500000000001)","(11.0, 16.0, 14.875)","(61.0, 150.0, 93.33333333333333)","(5.5, 7.8, 7.3)","(3.0, 4.2, 4.153846153846154)","(10.0, 12.5, 11.9375)"
08-12-2022 14:30:50.425675,"(4.2, 99999, 99990)","(11.0, 17.5, 16.923076923076923)","(21.0, 99999, 99990)","(5.5, 9.4, 9.137500000000001)","(11.0, 16.0, 14.875)","(61.0, 140.0, 80.0)","(5.5, 7.8, 7.3)","(3.0, 4.2, 4.048571428571428)","(10.0, 12.5, 11.9375)"
08-12-2022 14:30:51.694645,"(4.2, 99999, 99990)","(11.0, 17.5, 16.375)","(21.0, 99999, 99990)","(5.5, 9.4, 9.137500000000001)","(11.0, 16.0, 14.875)","(61.0, 140.0, 95.625)","(5.5, 7.8, 7.9)","(3.0, 4.1, 4.067741935483871)","(10.0, 12.5, 11.9375)"
08-12-2022 14:30:53.086687,"(4.2, 99999, 99990)","(11.0, 17.5, 16.375)","(21.0, 99999, 99990)","(5.5, 9.4, 9.137500000000001)","(11.0, 16.0, 14.875)","(61.0, 130.0, 95.625)","(5.5, 8.0, 7.9)","(3.0, 4.1, 4.188888888888889)","(10.0, 12.5, 11.9375)"
08-12-2022 14:30:54.338373,"(4.2, 99999, 99990)","(11.0, 17.5, 16.375)","(21.0, 99999, 99990)","(5.5, 9.4, 9.137500000000001)","(11.0, 16.0, 14.785714285714286)","(61.0, 130.0, 148.57142857142856)","(5.5, 8.0, 7.1)","(3.0, 4.2, 4.085714285714285)","(10.0, 12.5, 11.576923076923077)"
08-12-2022 14:30:55.575937,"(4.2, 99999, 99990)","(11.0, 17.5, 16.5)","(21.0, 99999, 99990)","(5.5, 9.4, 9.137500000000001)","(11.0, 15.5, 14.5625)","(61.0, 160.0, 152.72727272727272)","(5.5, 7.4, 7.1)","(3.0, 4.1, 4.085714285714285)","(10.0, 12.5, 11.576923076923077)"
08-12-2022 14:30:56.839632,"(4.2, 99999, 99990)","(11.0, 17.5, 16.5)","(21.0, 99999, 99990)","(5.5, 9.4, 9.137500000000001)","(11.0, 15.5, 14.25)","(61.0, 160.0, 141.25)","(5.5, 7.4, 7.166666666666667)","(3.0, 4.1, 4.085714285714285)","(10.0, 12.5, 11.576923076923077)"
08-12-2022 14:30:58.069775,"(4.2, 99999, 99990)","(11.0, 17.5, 16.5)","(21.0, 99999, 99990)","(5.5, 9.4, 9.127272727272727)","(11.0, 15.0, 13.90909090909091)","(61.0, 160.0, 136.66666666666666)","(5.5, 7.2, 7.180952380952381)","(3.0, 4.1, 4.085714285714285)","(10.0, 12.5, 11.576923076923077)"
08-12-2022 14:30:59.351603,"(4.2, 99999, 99990)","(11.0, 17.5, 16.357142857142858)","(21.0, 99999, 99990)","(5.5, 9.4, 9.11578947368421)","(11.0, 15.0, 13.5)","(61.0, 160.0, 149.16666666666669)","(5.5, 7.2, 7.546666666666666)","(3.0, 4.1, 4.146428571428571)","(10.0, 12.5, 11.545454545454545)"
08-12-2022 14:31:00.529699,"(4.2, 99999, 99990)","(11.0, 22.0, 17.0)","(21.0, 99999, 99990)","(5.5, 9.2, 8.885714285714286)","(11.0, 15.0, 13.5)","(61.0, 160.0, 140.0)","(5.5, 8.2, 7.688888888888888)","(3.0, 4.2, 4.142307692307693)","(10.0, 12.5, 11.545454545454545)"
08-12-2022 14:31:01.982172,"(4.2, 99999, 99990)","(11.0, 21.0, 17.5625)","(21.0, 99999, 99990)","(5.5, 9.2, 8.833333333333334)","(11.0, 15.0, 13.5)","(61.0, 160.0, 160.0)","(5.5, 7.8, 7.75)","(3.0, 4.2, 4.241666666666666)","(10.0, 12.5, 11.545454545454545)"
08-12-2022 14:31:03.256392,"(4.2, 99999, 99990)","(11.0, 20.0, 18.875)","(21.0, 99999, 99990)","(5.5, 9.0, 8.833333333333334)","(11.0, 15.0, 13.5)","(61.0, 180.0, 171.25)","(5.5, 8.2, 7.8)","(3.0, 4.3, 4.241666666666666)","(10.0, 12.5, 11.545454545454545)"
08-12-2022 14:31:04.479533,"(4.2, 99999, 99990)","(11.0, 19.5, 20.75)","(21.0, 99999, 99990)","(5.5, 9.0, 8.1)","(11.0, 15.0, 13.5)","(61.0, 180.0, 174.16666666666666)","(5.5, 8.2, 7.545454545454545)","(3.0, 4.3, 4.075)","(10.0, 12.5, 11.545454545454545)"
08-12-2022 14:31:05.954712,"(4.2, 99999, 99990)","(11.0, 22.0, 20.0)","(21.0, 99999, 99990)","(5.5, 8.4, 7.48)","(11.0, 15.0, 13.5)","(61.0, 220.0, 187.77777777777777)","(5.5, 8.2, 7.85)","(3.0, 4.2, 4.375)","(10.0, 12.5, 11.545454545454545)"
