,Tiny Zambora,Fabizio,Arturo,Blueberry Danish,Star Kit,Burringbar Gypsy,Velocity Elsie
15-12-2022 10:55:43.179712,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.59)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:44.170720,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.776190476190476)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:45.177751,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.76)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:46.151392,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.76)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:47.102580,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.3775)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:48.156453,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.533333333333333)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:49.138719,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:50.108234,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:51.060458,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:52.036685,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.533333333333333)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:52.956068,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.533333333333333)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:53.909688,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:54.866164,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:55.885371,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:56.911666,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.533333333333333)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:57.935673,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:55:58.934828,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.041333333333333)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:56:00.022999,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:56:01.056936,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:56:02.127317,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.695238095238095)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:56:03.182978,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.675)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:56:04.231180,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:56:05.250390,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:56:06.229036,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 11.05)"
15-12-2022 10:56:07.146985,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.2199999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:08.167536,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.01)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:09.202199,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.01)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:10.243043,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:11.231877,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:12.229209,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:13.208012,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.533333333333333)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:14.222049,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:15.196897,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:16.162547,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.695238095238095)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:17.111962,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.695238095238095)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:18.092178,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.675)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:19.046680,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.675)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:20.079069,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:21.053458,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.533333333333333)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:22.016019,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:23.034097,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:23.979544,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:25.093806,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.533333333333333)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:26.172757,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0675)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:27.357437,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0693333333333332)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:28.655947,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.1789473684210527)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:29.718373,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.1789473684210527)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:30.825556,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.1789473684210527)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:32.107853,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:33.282159,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:34.430932,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.78125)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:35.584842,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.041333333333333)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.533333333333333)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:36.804006,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.169473684210526)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.505)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.6375)"
15-12-2022 10:56:37.992601,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.887499999999999)","(3.1, 4.4, 3.6142857142857143)","(6.5, 14.5, 8.7)"
15-12-2022 10:56:39.152018,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.695238095238095)","(3.1, 4.4, 3.6142857142857143)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:40.276961,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.675)","(3.1, 4.4, 3.6142857142857143)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:41.382157,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.675)","(3.1, 4.4, 3.6142857142857143)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:42.409550,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.1578947368421053)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.3775)","(3.1, 4.4, 3.6142857142857143)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:43.528105,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.01)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.695238095238095)","(3.1, 4.4, 3.6142857142857143)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:44.713498,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.01)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 4.695238095238095)","(3.1, 4.4, 3.6142857142857143)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:45.837358,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.01)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.6)","(4.2, 6.8, 4.76)","(3.1, 4.4, 3.6142857142857143)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:46.939411,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.5, 3.092)","(31.0, 100.0, 44.75)","(10.0, 16.0, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.816666666666667)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:47.988138,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.816666666666667)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:49.092457,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.816666666666667)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:50.214102,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.816666666666667)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:51.296393,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.816666666666667)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:52.576398,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.2636363636363637)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:53.807034,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.9000000000000004)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:55.076888,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.9000000000000004)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:56.316081,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.2636363636363637)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:57.456818,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.2636363636363637)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:58.656203,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.2636363636363637)","(6.5, 15.0, 8.7)"
15-12-2022 10:56:59.810148,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.2636363636363637)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:00.999072,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.0774999999999997)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.2636363636363637)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:02.270296,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.2636363636363637)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:03.522025,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.2636363636363637)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:04.733774,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.9000000000000004)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:05.937556,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.9000000000000004)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:07.153215,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.5785714285714287)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:08.397469,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0524999999999998)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:09.693775,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.75, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:10.990510,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:12.202630,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:13.419457,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:14.607066,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:15.742302,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:16.856504,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.7, 3.0546666666666664)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:17.920143,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.041333333333333)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:19.064388,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 3.041333333333333)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:20.215440,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 2.9821428571428568)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.4454545454545458)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:21.368115,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 2.9821428571428568)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.5785714285714287)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:22.526582,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 2.9821428571428568)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.7888888888888888)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:23.622563,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 2.9821428571428568)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.7888888888888888)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:24.760448,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.65, 2.9821428571428568)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.7888888888888888)","(6.5, 15.0, 8.7)"
15-12-2022 10:57:25.844824,"(9.0, 18.0, 12.666666666666666)","(2.8, 3.85, 3.01)","(31.0, 100.0, 44.75)","(10.0, 19.5, 11.5)","(4.2, 6.8, 5.026086956521739)","(3.1, 4.4, 3.7888888888888888)","(6.5, 15.0, 8.7)"
