,Underwater,Majestic Man,Rons Brother,Buster Up,Country Girl,Dark Ruby,Keyed Alike,Spring Lionel
07-01-2023 20:28:32.902136,"(17.0, 27.0, 24.724137931034484)","(7.0, 9.0, 8.966666666666667)","(4.6, 5.5, 5.2620689655172415)","(7.0, 10.5, 9.773913043478261)","(21.0, 36.0, 31.727272727272727)","(2.7, 3.1, 3.054761904761905)","(10.0, 12.5, 12.25)","(6.5, 9.0, 8.536363636363637)"
07-01-2023 20:28:34.157972,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.983333333333334)","(4.6, 5.5, 5.308333333333334)","(7.0, 9.8, 9.771428571428572)","(21.0, 32.0, 31.0)","(2.7, 3.1, 3.0509803921568626)","(10.0, 12.5, 12.333333333333334)","(6.5, 9.0, 8.635714285714286)"
07-01-2023 20:28:35.382768,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.983333333333334)","(4.6, 5.5, 5.308333333333334)","(7.0, 9.8, 9.771428571428572)","(21.0, 32.0, 31.0)","(2.7, 3.1, 3.0509803921568626)","(10.0, 12.5, 12.333333333333334)","(6.5, 9.0, 8.635714285714286)"
07-01-2023 20:28:36.635804,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.981818181818182)","(4.6, 5.5, 5.264285714285714)","(7.0, 9.8, 9.778947368421054)","(21.0, 32.0, 31.5)","(2.7, 3.1, 3.0783783783783782)","(10.0, 12.5, 12.227272727272727)","(6.5, 9.0, 8.621052631578948)"
07-01-2023 20:28:37.844928,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.981818181818182)","(4.6, 5.5, 5.264285714285714)","(7.0, 9.8, 9.778947368421054)","(21.0, 32.0, 31.5)","(2.7, 3.1, 3.0794871794871796)","(10.0, 12.5, 12.227272727272727)","(6.5, 9.0, 8.615384615384615)"
07-01-2023 20:28:39.040614,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.981818181818182)","(4.6, 5.5, 5.264285714285714)","(7.0, 9.8, 9.778947368421054)","(21.0, 32.0, 31.5)","(2.7, 3.1, 3.086666666666667)","(10.0, 12.5, 12.227272727272727)","(6.5, 9.0, 8.615384615384615)"
07-01-2023 20:28:40.226003,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.981818181818182)","(4.6, 5.5, 5.371428571428572)","(7.0, 9.8, 9.780000000000001)","(21.0, 34.0, 31.77777777777778)","(2.7, 3.1, 3.0921052631578947)","(10.0, 12.5, 12.227272727272727)","(6.5, 9.0, 8.615384615384615)"
07-01-2023 20:28:41.466223,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.933333333333334)","(4.6, 5.4, 5.233333333333333)","(7.0, 9.8, 9.59047619047619)","(21.0, 34.0, 31.727272727272727)","(2.7, 3.1, 3.0973684210526318)","(10.0, 12.5, 12.227272727272727)","(6.5, 9.0, 8.615384615384615)"
07-01-2023 20:28:42.621947,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.850000000000001)","(4.6, 5.3, 5.204)","(7.0, 9.6, 9.59047619047619)","(21.0, 32.0, 31.727272727272727)","(2.7, 3.1, 3.0973684210526318)","(10.0, 12.5, 12.357142857142858)","(6.5, 9.0, 8.642857142857142)"
07-01-2023 20:28:43.826068,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.84)","(4.6, 5.3, 5.204)","(7.0, 9.6, 9.780952380952382)","(21.0, 32.0, 31.5)","(2.7, 3.1, 3.0973684210526318)","(10.0, 12.5, 12.357142857142858)","(6.5, 9.0, 8.71875)"
07-01-2023 20:28:45.100544,"(17.0, 27.0, 24.727272727272727)","(7.0, 9.0, 8.72)","(4.6, 5.3, 5.204)","(7.0, 9.8, 9.783333333333333)","(21.0, 32.0, 31.727272727272727)","(2.7, 3.1, 3.102)","(10.0, 12.5, 12.263157894736842)","(6.5, 9.0, 8.691428571428572)"
07-01-2023 20:28:46.474016,"(17.0, 27.0, 24.727272727272727)","(7.0, 8.8, 8.7)","(4.6, 5.3, 5.196)","(7.0, 9.8, 9.783333333333333)","(21.0, 32.0, 31.727272727272727)","(2.7, 3.15, 3.13695652173913)","(10.0, 12.5, 12.38888888888889)","(6.5, 9.0, 8.691428571428572)"
07-01-2023 20:28:47.737750,"(17.0, 27.0, 24.727272727272727)","(7.0, 8.8, 8.7)","(4.6, 5.3, 5.2043478260869565)","(7.0, 9.8, 9.783333333333333)","(21.0, 32.0, 32.125)","(2.7, 3.15, 3.13695652173913)","(10.0, 13.0, 12.38888888888889)","(6.5, 9.0, 8.66)"
07-01-2023 20:28:48.923969,"(17.0, 26.0, 24.625)","(7.0, 8.8, 8.704761904761906)","(4.6, 5.3, 5.190909090909091)","(7.0, 9.8, 9.783333333333333)","(21.0, 34.0, 32.125)","(2.7, 3.15, 3.135)","(10.0, 13.0, 12.325581395348838)","(6.5, 9.0, 8.692307692307692)"
07-01-2023 20:28:50.091826,"(17.0, 26.0, 24.625)","(7.0, 8.8, 8.75)","(4.6, 5.2, 5.183333333333334)","(7.0, 9.8, 9.783333333333333)","(21.0, 34.0, 31.727272727272727)","(2.7, 3.15, 3.13695652173913)","(10.0, 13.0, 12.325581395348838)","(6.5, 9.0, 8.692307692307692)"
07-01-2023 20:28:51.447857,"(17.0, 26.0, 24.625)","(7.0, 8.8, 8.725)","(4.6, 5.2, 5.18)","(7.0, 9.8, 9.783333333333333)","(21.0, 32.0, 31.727272727272727)","(2.7, 3.15, 3.136)","(10.0, 13.0, 12.325581395348838)","(6.5, 9.0, 8.692307692307692)"
07-01-2023 20:28:53.054632,"(17.0, 26.0, 24.705882352941178)","(7.0, 9.0, 8.786666666666667)","(4.6, 5.2, 5.18)","(7.0, 9.8, 9.783333333333333)","(21.0, 32.0, 31.727272727272727)","(2.7, 3.2, 3.136)","(10.0, 13.0, 12.325581395348838)","(6.5, 9.0, 8.692307692307692)"
07-01-2023 20:28:54.532979,"(17.0, 26.0, 24.705882352941178)","(7.0, 8.8, 8.786666666666667)","(4.6, 5.2, 5.18)","(7.0, 9.8, 9.783333333333333)","(21.0, 32.0, 31.727272727272727)","(2.7, 3.2, 3.136)","(10.0, 13.0, 12.325581395348838)","(6.5, 9.0, 8.692307692307692)"
07-01-2023 20:28:55.969693,"(17.0, 26.0, 24.705882352941178)","(7.0, 8.8, 8.786666666666667)","(4.6, 5.2, 5.128571428571428)","(7.0, 9.8, 9.783333333333333)","(21.0, 32.0, 31.727272727272727)","(2.7, 3.2, 3.1472727272727274)","(10.0, 13.0, 12.325581395348838)","(6.5, 9.0, 8.692307692307692)"
07-01-2023 20:28:57.360281,"(17.0, 26.0, 24.625)","(7.0, 8.8, 8.786666666666667)","(4.6, 5.3, 5.128571428571428)","(7.0, 9.8, 9.783333333333333)","(21.0, 32.0, 31.727272727272727)","(2.7, 3.2, 3.1472727272727274)","(10.0, 13.0, 12.325581395348838)","(6.5, 9.0, 8.58095238095238)"
07-01-2023 20:28:58.552358,"(17.0, 26.0, 24.625)","(7.0, 8.6, 8.55)","(4.6, 5.2, 5.103448275862069)","(7.0, 9.8, 9.88)","(21.0, 34.0, 32.666666666666664)","(2.7, 3.2, 3.171794871794872)","(10.0, 13.0, 12.38888888888889)","(6.5, 8.6, 8.58095238095238)"
07-01-2023 20:28:59.743420,"(17.0, 26.0, 24.166666666666668)","(7.0, 8.6, 8.55)","(4.6, 5.2, 5.103448275862069)","(7.0, 10.0, 9.76923076923077)","(21.0, 34.0, 32.32258064516129)","(2.7, 3.2, 3.177777777777778)","(10.0, 13.0, 12.38888888888889)","(6.5, 8.6, 8.573333333333332)"
07-01-2023 20:29:00.988725,"(18.0, 27.0, 24.580645161290324)","(7.0, 8.6, 8.323076923076922)","(4.6, 5.2, 5.068292682926829)","(7.5, 9.8, 9.82857142857143)","(21.0, 36.0, 32.11764705882353)","(2.6, 3.2, 3.1906976744186046)","(10.0, 13.0, 12.44186046511628)","(6.5, 8.6, 8.58095238095238)"
07-01-2023 20:29:02.344137,"(18.0, 27.0, 24.580645161290324)","(7.0, 8.8, 9.304761904761905)","(4.6, 5.2, 5.0181818181818185)","(7.5, 10.0, 9.703030303030303)","(21.0, 36.0, 31.736842105263158)","(2.6, 3.2, 3.1931818181818183)","(10.0, 13.0, 12.325581395348838)","(6.5, 8.6, 8.546666666666667)"
07-01-2023 20:29:03.584708,"(18.0, 27.0, 24.5)","(7.0, 9.4, 9.304761904761905)","(4.6, 5.1, 5.0181818181818185)","(7.5, 9.8, 9.7125)","(21.0, 36.0, 31.736842105263158)","(2.6, 3.2, 3.154666666666667)","(10.0, 13.0, 12.491228070175438)","(6.5, 8.6, 8.593548387096774)"
07-01-2023 20:29:04.824643,"(18.0, 27.0, 24.5)","(7.0, 9.2, 8.92)","(4.6, 5.1, 4.976190476190476)","(7.5, 9.8, 9.70967741935484)","(21.0, 36.0, 33.666666666666664)","(2.6, 3.2, 3.170689655172414)","(10.0, 13.0, 12.44186046511628)","(6.5, 8.6, 8.594117647058823)"
07-01-2023 20:29:06.038776,"(18.0, 27.0, 24.5)","(7.0, 9.2, 8.92)","(4.6, 5.1, 4.971111111111111)","(7.5, 9.8, 9.70967741935484)","(21.0, 34.0, 33.666666666666664)","(2.6, 3.2, 3.169642857142857)","(10.0, 13.0, 12.44186046511628)","(6.5, 8.6, 8.625)"
07-01-2023 20:29:07.312698,"(18.0, 27.0, 24.5)","(7.0, 9.2, 9.013333333333334)","(4.6, 5.1, 4.930000000000001)","(7.5, 9.8, 9.733333333333334)","(21.0, 34.0, 33.666666666666664)","(2.6, 3.2, 3.161363636363636)","(10.0, 13.0, 12.395833333333334)","(6.5, 8.8, 8.672727272727272)"
07-01-2023 20:29:08.699550,"(18.0, 26.0, 24.333333333333332)","(7.0, 9.2, 9.167741935483871)","(4.6, 5.1, 4.927777777777778)","(7.5, 9.8, 9.703030303030303)","(21.0, 34.0, 33.666666666666664)","(2.6, 3.2, 3.1648936170212765)","(10.0, 13.0, 12.395833333333334)","(6.5, 8.8, 8.73846153846154)"
07-01-2023 20:29:10.048360,"(18.0, 26.0, 23.8)","(7.0, 9.2, 8.9875)","(4.6, 5.1, 4.875)","(7.5, 9.8, 9.70967741935484)","(21.0, 34.0, 33.666666666666664)","(2.6, 3.2, 3.1645833333333333)","(10.0, 13.0, 12.44186046511628)","(6.5, 8.8, 8.73846153846154)"
07-01-2023 20:29:11.335301,"(18.0, 25.0, 23.8)","(7.0, 9.0, 9.209090909090909)","(4.6, 4.9, 4.863636363636364)","(7.5, 9.8, 9.9)","(21.0, 34.0, 33.666666666666664)","(2.6, 3.2, 3.16734693877551)","(10.0, 13.0, 13.113636363636363)","(6.5, 8.8, 8.98857142857143)"
07-01-2023 20:29:12.674839,"(18.0, 25.0, 23.714285714285715)","(7.0, 9.4, 9.176)","(4.6, 4.9, 4.833333333333333)","(7.5, 10.0, 9.905263157894737)","(21.0, 34.0, 31.09090909090909)","(2.6, 3.25, 3.169230769230769)","(10.0, 13.5, 12.681818181818182)","(6.5, 9.0, 8.909090909090908)"
07-01-2023 20:29:13.994937,"(18.0, 25.0, 23.142857142857142)","(7.0, 9.4, 9.176)","(4.6, 4.9, 4.833333333333333)","(7.5, 10.0, 9.905263157894737)","(21.0, 34.0, 31.09090909090909)","(2.6, 3.2, 3.1283333333333334)","(10.0, 13.0, 12.557692307692308)","(6.5, 9.0, 8.909090909090908)"
07-01-2023 20:29:15.302777,"(18.0, 25.0, 24.25)","(7.0, 9.4, 9.177777777777777)","(4.6, 4.9, 4.803846153846154)","(7.5, 10.0, 9.837837837837839)","(21.0, 34.0, 30.8)","(2.6, 3.2, 3.1283333333333334)","(10.0, 13.0, 12.557692307692308)","(6.5, 9.0, 8.909090909090908)"
07-01-2023 20:29:16.555648,"(18.0, 25.0, 24.4)","(7.0, 9.2, 9.156521739130435)","(4.6, 4.9, 4.818181818181818)","(7.5, 10.0, 9.815384615384616)","(21.0, 34.0, 29.681818181818183)","(2.6, 3.2, 3.1306451612903228)","(10.0, 12.5, 12.407894736842104)","(6.5, 9.0, 9.04)"
07-01-2023 20:29:17.751463,"(18.0, 25.0, 24.4375)","(7.0, 9.2, 9.162962962962963)","(4.6, 4.9, 4.754545454545455)","(7.5, 10.0, 9.82857142857143)","(21.0, 32.0, 30.09090909090909)","(2.6, 3.2, 3.1375)","(10.0, 12.5, 12.369047619047619)","(6.5, 9.2, 9.04)"
07-01-2023 20:29:19.002026,"(18.0, 25.0, 24.4375)","(7.0, 9.2, 9.162962962962963)","(4.6, 4.9, 4.754545454545455)","(7.5, 10.0, 9.8)","(21.0, 32.0, 29.375)","(2.6, 3.2, 3.1364963503649634)","(10.0, 12.5, 12.365853658536585)","(6.5, 9.2, 9.118181818181817)"
07-01-2023 20:29:20.284853,"(18.0, 25.0, 24.4375)","(7.0, 9.6, 9.356521739130434)","(4.4, 4.9, 4.766666666666667)","(7.5, 10.0, 9.793103448275863)","(21.0, 32.0, 30.22222222222222)","(2.6, 3.15, 3.119642857142857)","(10.0, 12.5, 12.428571428571429)","(6.5, 9.2, 9.188888888888888)"
07-01-2023 20:29:21.683155,"(18.0, 25.0, 24.4)","(7.0, 9.6, 9.356521739130434)","(4.4, 4.9, 4.752380952380952)","(7.5, 10.0, 9.242424242424242)","(21.0, 32.0, 30.133333333333333)","(2.6, 3.15, 3.1346938775510207)","(10.0, 12.5, 12.275510204081632)","(6.5, 9.2, 9.766666666666667)"
07-01-2023 20:29:22.965594,"(18.0, 25.0, 24.4)","(7.0, 9.4, 9.276923076923078)","(4.4, 4.9, 4.779069767441861)","(7.5, 9.4, 9.399999999999999)","(21.0, 32.0, 30.133333333333333)","(2.6, 3.2, 3.1342465753424658)","(10.0, 12.5, 12.333333333333334)","(6.5, 9.8, 9.715789473684211)"
07-01-2023 20:29:24.342984,"(18.0, 25.0, 24.1)","(7.0, 9.4, 9.23225806451613)","(4.4, 4.9, 4.779069767441861)","(7.5, 9.6, 9.411764705882353)","(21.0, 32.0, 30.133333333333333)","(2.6, 3.2, 3.1346938775510207)","(10.0, 12.5, 12.333333333333334)","(6.5, 9.8, 9.700000000000001)"
07-01-2023 20:29:25.585267,"(18.0, 25.0, 23.507042253521128)","(7.0, 9.4, 9.23225806451613)","(4.4, 4.9, 4.779069767441861)","(7.5, 9.6, 9.27142857142857)","(21.0, 32.0, 30.666666666666668)","(2.6, 3.2, 3.1342465753424658)","(10.0, 12.5, 12.35135135135135)","(7.0, 9.8, 9.621052631578948)"
07-01-2023 20:29:26.673005,"(18.0, 24.0, 23.96153846153846)","(7.0, 9.4, 9.23225806451613)","(4.4, 4.9, 4.783333333333333)","(7.5, 9.4, 9.230508474576272)","(21.0, 32.0, 30.666666666666668)","(2.6, 3.2, 3.1356643356643357)","(10.0, 12.5, 12.35135135135135)","(7.0, 9.8, 9.621052631578948)"
07-01-2023 20:29:27.872630,"(18.0, 25.0, 24.384615384615383)","(7.0, 9.4, 9.113043478260868)","(4.4, 4.9, 4.807317073170732)","(7.5, 9.4, 9.2)","(21.0, 32.0, 31.076923076923077)","(2.6, 3.2, 3.1589285714285715)","(10.0, 12.5, 12.464285714285714)","(7.0, 9.8, 9.666666666666668)"
07-01-2023 20:29:29.066114,"(18.0, 24.0, 23.636363636363637)","(7.0, 9.2, 9.144444444444444)","(4.4, 4.9, 4.829032258064516)","(7.5, 9.4, 8.982857142857142)","(21.0, 32.0, 30.6875)","(2.6, 3.2, 3.1668141592920356)","(10.0, 12.5, 12.421052631578947)","(7.0, 9.8, 9.664000000000001)"
07-01-2023 20:29:30.364017,"(18.0, 24.0, 23.636363636363637)","(7.0, 9.2, 9.152380952380952)","(4.4, 4.9, 4.821428571428572)","(7.5, 9.0, 9.049999999999999)","(21.0, 32.0, 31.142857142857142)","(2.6, 3.2, 3.1573863636363635)","(10.0, 12.5, 12.372093023255815)","(7.0, 9.8, 9.664000000000001)"
07-01-2023 20:29:31.557654,"(18.0, 24.0, 23.636363636363637)","(7.0, 9.2, 9.152380952380952)","(4.4, 4.9, 4.821428571428572)","(7.5, 9.2, 9.049999999999999)","(21.0, 32.0, 31.142857142857142)","(2.6, 3.2, 3.1573863636363635)","(10.0, 12.5, 12.372093023255815)","(7.0, 9.8, 9.664000000000001)"
07-01-2023 20:29:32.808320,"(18.0, 24.0, 23.636363636363637)","(7.0, 9.2, 9.058823529411764)","(4.4, 4.9, 4.815555555555556)","(7.5, 9.2, 9.043478260869565)","(21.0, 32.0, 32.11764705882353)","(2.6, 3.2, 3.1289017341040464)","(10.0, 12.5, 12.420454545454545)","(7.0, 9.8, 9.692307692307692)"
07-01-2023 20:29:34.042984,"(18.0, 24.0, 23.696969696969695)","(7.0, 9.2, 9.0375)","(4.4, 4.9, 4.815555555555556)","(7.5, 9.2, 9.043478260869565)","(21.0, 34.0, 32.11764705882353)","(2.6, 3.2, 3.1586330935251796)","(10.0, 12.5, 12.430232558139535)","(7.0, 9.8, 9.692307692307692)"
07-01-2023 20:29:35.354679,"(18.0, 24.0, 23.636363636363637)","(7.0, 9.4, 9.0)","(4.4, 4.9, 4.714634146341464)","(7.5, 9.2, 9.092307692307692)","(21.0, 34.0, 31.8)","(2.6, 3.2, 3.151953125)","(10.0, 12.5, 12.385416666666666)","(7.0, 9.8, 9.703448275862069)"
07-01-2023 20:29:36.891666,"(18.0, 24.0, 24.130434782608695)","(7.0, 9.4, 9.272727272727273)","(4.4, 4.9, 4.730769230769231)","(7.5, 9.2, 9.123809523809523)","(21.0, 34.0, 31.8)","(2.6, 3.2, 3.1550781249999997)","(10.0, 12.5, 12.44047619047619)","(7.0, 9.8, 9.703448275862069)"
07-01-2023 20:29:38.463398,"(18.0, 25.0, 24.037037037037038)","(7.0, 9.4, 9.128571428571428)","(4.4, 4.9, 4.730769230769231)","(7.5, 9.4, 9.564285714285713)","(21.0, 34.0, 32.11764705882353)","(2.6, 3.2, 3.1233918128654974)","(10.0, 12.5, 12.469696969696969)","(7.0, 9.8, 9.703448275862069)"
07-01-2023 20:29:39.972454,"(18.0, 25.0, 24.037037037037038)","(7.0, 9.4, 9.061538461538461)","(4.4, 4.9, 4.719047619047619)","(7.5, 9.6, 9.486956521739131)","(21.0, 34.0, 32.0)","(2.6, 3.2, 3.1238372093023257)","(10.0, 12.5, 12.36046511627907)","(7.0, 9.8, 9.703448275862069)"
07-01-2023 20:29:41.387285,"(18.0, 25.0, 24.272727272727273)","(7.0, 9.4, 9.104347826086956)","(4.4, 4.9, 4.784337349397591)","(7.5, 9.8, 9.533333333333333)","(21.0, 34.0, 31.44)","(2.6, 3.2, 3.1221476510067117)","(10.0, 12.5, 11.88)","(7.0, 9.8, 9.577777777777778)"
07-01-2023 20:29:43.139420,"(18.0, 25.0, 24.11111111111111)","(7.0, 9.4, 9.128)","(4.4, 4.9, 4.716)","(7.5, 9.8, 9.557575757575759)","(21.0, 36.0, 31.0)","(2.6, 3.2, 3.12265625)","(10.0, 12.0, 11.88)","(7.0, 9.8, 9.681481481481482)"
07-01-2023 20:29:44.717926,"(18.0, 25.0, 24.17241379310345)","(7.0, 9.4, 9.11111111111111)","(4.4, 4.9, 4.788524590163934)","(7.5, 9.8, 9.523076923076923)","(21.0, 36.0, 32.8)","(2.6, 3.2, 3.114)","(10.0, 12.0, 11.904255319148936)","(7.0, 9.8, 9.704)"
07-01-2023 20:29:45.967604,"(18.0, 25.0, 24.17241379310345)","(7.0, 9.2, 9.11111111111111)","(4.4, 4.9, 4.823076923076924)","(7.5, 9.8, 9.600000000000001)","(21.0, 36.0, 32.5)","(2.6, 3.2, 3.1116788321167883)","(10.0, 12.0, 11.875)","(7.0, 9.8, 9.723809523809525)"
07-01-2023 20:29:47.336486,"(18.0, 25.0, 24.545454545454547)","(7.0, 9.2, 9.11111111111111)","(4.2, 4.9, 4.796153846153846)","(7.5, 9.8, 9.56)","(21.0, 36.0, 32.4)","(2.6, 3.2, 3.1123188405797104)","(10.0, 12.0, 11.875)","(7.0, 9.8, 9.708333333333334)"
07-01-2023 20:29:48.575019,"(18.0, 25.0, 24.545454545454547)","(7.0, 9.2, 9.105263157894736)","(4.2, 4.9, 4.742857142857143)","(7.5, 9.8, 9.577777777777778)","(21.0, 36.0, 32.4)","(2.6, 3.2, 3.1103703703703705)","(10.0, 12.0, 11.763157894736842)","(7.0, 9.8, 9.708333333333334)"
07-01-2023 20:29:49.951556,"(18.0, 25.0, 24.545454545454547)","(7.0, 9.2, 9.144303797468353)","(4.2, 4.9, 4.810344827586207)","(7.5, 9.8, 9.608695652173914)","(21.0, 36.0, 36.333333333333336)","(2.6, 3.2, 3.1136363636363638)","(10.0, 12.0, 11.785714285714286)","(7.0, 9.8, 9.723809523809525)"
07-01-2023 20:29:51.129096,"(18.0, 25.0, 24.545454545454547)","(7.0, 9.2, 9.144303797468353)","(4.2, 4.9, 4.810344827586207)","(7.5, 9.8, 9.608695652173914)","(21.0, 38.0, 36.333333333333336)","(2.6, 3.2, 3.1136363636363638)","(10.0, 12.0, 11.785714285714286)","(7.0, 9.8, 9.723809523809525)"
07-01-2023 20:29:52.331249,"(18.0, 25.0, 24.658536585365855)","(7.0, 9.2, 9.174358974358974)","(4.2, 4.9, 4.787804878048781)","(7.5, 9.8, 9.700000000000001)","(21.0, 38.0, 34.8)","(2.6, 3.15, 3.0630434782608695)","(10.0, 12.0, 11.763157894736842)","(7.0, 9.8, 9.558333333333334)"
07-01-2023 20:29:53.615679,"(18.0, 25.0, 24.658536585365855)","(7.0, 9.2, 9.194666666666667)","(4.2, 4.9, 4.7821428571428575)","(7.5, 9.8, 9.734615384615385)","(21.0, 38.0, 34.666666666666664)","(2.6, 3.15, 3.144230769230769)","(10.0, 12.0, 11.788461538461538)","(7.0, 9.6, 9.410526315789474)"
07-01-2023 20:29:54.971521,"(18.0, 25.0, 24.36842105263158)","(7.0, 9.2, 9.128)","(4.2, 4.9, 4.783333333333333)","(7.5, 10.0, 9.837037037037037)","(21.0, 36.0, 34.526315789473685)","(2.6, 3.2, 3.1315068493150684)","(10.0, 12.0, 11.844827586206897)","(7.0, 9.6, 9.404255319148936)"
07-01-2023 20:29:56.377171,"(18.0, 25.0, 24.142857142857142)","(7.0, 9.4, 9.128)","(4.2, 4.9, 4.754054054054055)","(7.5, 10.0, 9.841666666666667)","(21.0, 38.0, 34.22222222222222)","(2.6, 3.15, 3.1394230769230766)","(10.0, 12.0, 11.850877192982455)","(7.0, 9.6, 9.32)"
07-01-2023 20:29:57.758418,"(18.0, 25.0, 24.08)","(7.0, 9.4, 9.08695652173913)","(4.2, 4.9, 4.719047619047619)","(7.5, 10.0, 9.638095238095238)","(21.0, 38.0, 35.6)","(2.6, 3.15, 3.193526785714286)","(10.0, 12.0, 11.680232558139535)","(7.0, 9.4, 9.205714285714286)"
07-01-2023 20:29:59.047340,"(18.0, 25.0, 24.08)","(7.0, 9.4, 9.08695652173913)","(4.2, 4.8, 4.713793103448276)","(7.5, 10.0, 9.614814814814814)","(21.0, 36.0, 36.25)","(2.6, 3.2, 3.2211743772241994)","(10.0, 12.0, 11.615384615384615)","(7.0, 9.4, 9.163636363636362)"
07-01-2023 20:30:00.196268,"(18.0, 25.0, 24.073170731707318)","(7.0, 9.4, 9.133333333333333)","(4.2, 4.8, 4.713793103448276)","(7.5, 10.0, 9.614814814814814)","(21.0, 38.0, 37.375)","(2.6, 3.25, 3.2219424460431654)","(10.0, 12.0, 11.574074074074074)","(7.0, 9.2, 9.133333333333333)"
07-01-2023 20:30:01.293219,"(18.0, 25.0, 23.954545454545453)","(7.0, 9.4, 9.128)","(4.2, 4.8, 4.714814814814815)","(7.5, 10.0, 9.614814814814814)","(21.0, 40.0, 36.7)","(2.6, 3.25, 3.1971698113207547)","(10.0, 12.0, 11.476190476190476)","(7.0, 9.2, 9.149999999999999)"
07-01-2023 20:30:02.350266,"(18.0, 25.0, 23.954545454545453)","(7.5, 9.4, 9.258823529411766)","(4.2, 4.8, 4.790909090909091)","(8.0, 10.0, 9.737499999999999)","(21.0, 40.0, 37.6)","(2.5, 3.2, 3.2033333333333336)","(10.0, 11.5, 11.475609756097562)","(7.5, 9.2, 9.066666666666666)"
07-01-2023 20:30:03.832661,"(18.0, 25.0, 23.954545454545453)","(7.5, 9.2, 9.16)","(4.2, 4.9, 4.832075471698113)","(8.0, 10.0, 9.719999999999999)","(21.0, 38.0, 37.6)","(2.5, 3.25, 3.2173333333333334)","(10.0, 11.5, 11.477272727272727)","(7.5, 9.2, 9.056)"
07-01-2023 20:30:05.219853,"(18.0, 25.0, 23.823529411764707)","(7.5, 9.2, 9.16)","(4.2, 4.9, 4.835593220338984)","(8.0, 10.0, 9.7)","(21.0, 38.0, 37.666666666666664)","(2.5, 3.25, 3.22972972972973)","(10.0, 11.5, 11.2625)","(7.5, 9.2, 9.056)"
07-01-2023 20:30:06.766430,"(18.0, 25.0, 23.823529411764707)","(7.5, 9.2, 9.16)","(4.2, 4.9, 4.835593220338984)","(8.0, 9.8, 9.758333333333335)","(21.0, 38.0, 37.63636363636364)","(2.5, 3.25, 3.2322265625)","(10.0, 11.5, 11.195121951219512)","(7.5, 9.2, 9.069565217391304)"
07-01-2023 20:30:08.166364,"(18.0, 25.0, 23.823529411764707)","(7.5, 9.2, 9.05)","(4.2, 4.9, 4.763414634146342)","(8.0, 9.8, 9.716666666666667)","(21.0, 38.0, 37.63636363636364)","(2.5, 3.25, 3.2322265625)","(10.0, 11.5, 11.207792207792208)","(7.5, 9.2, 9.063636363636363)"
07-01-2023 20:30:09.386439,"(18.0, 25.0, 23.775510204081634)","(7.5, 9.2, 9.18235294117647)","(4.2, 4.9, 4.767532467532468)","(8.0, 9.8, 9.716666666666667)","(21.0, 38.0, 37.55555555555556)","(2.5, 3.25, 3.233846153846154)","(10.0, 11.5, 11.207792207792208)","(7.5, 9.2, 9.063636363636363)"
07-01-2023 20:30:10.623815,"(18.0, 25.0, 23.72340425531915)","(7.5, 9.2, 9.181818181818182)","(4.2, 4.9, 4.773563218390805)","(8.0, 9.8, 9.824137931034484)","(21.0, 38.0, 37.2)","(2.5, 3.25, 3.2347490347490346)","(10.0, 11.5, 11.164473684210526)","(7.5, 9.2, 8.925714285714285)"
07-01-2023 20:30:11.815104,"(18.0, 25.0, 23.72340425531915)","(7.5, 9.2, 9.181818181818182)","(4.2, 4.9, 4.773563218390805)","(8.0, 10.0, 9.862162162162162)","(21.0, 38.0, 37.2)","(2.5, 3.25, 3.2347490347490346)","(10.0, 11.5, 11.150684931506849)","(7.5, 9.2, 8.850000000000001)"
07-01-2023 20:30:13.081934,"(18.0, 25.0, 23.823529411764707)","(7.5, 9.4, 9.741984732824427)","(4.2, 4.9, 5.053846153846154)","(8.0, 10.0, 9.777777777777779)","(21.0, 38.0, 37.2)","(2.5, 3.25, 3.141346153846154)","(10.0, 11.5, 11.147887323943662)","(7.5, 9.0, 8.736842105263158)"
07-01-2023 20:30:14.491575,"(18.0, 25.0, 24.103448275862068)","(7.5, 9.8, 9.743703703703705)","(4.2, 5.1, 5.146153846153846)","(8.0, 9.8, 9.782608695652174)","(21.0, 38.0, 37.2)","(2.5, 3.15, 3.0586206896551724)","(10.0, 11.5, 11.147887323943662)","(7.5, 9.0, 8.764705882352942)"
07-01-2023 20:30:15.878739,"(18.0, 25.0, 24.103448275862068)","(7.5, 9.8, 9.766412213740459)","(4.2, 5.2, 5.118181818181818)","(8.0, 9.8, 9.782608695652174)","(21.0, 38.0, 37.2)","(2.5, 3.15, 3.0580645161290323)","(10.0, 11.5, 11.138157894736842)","(7.5, 8.8, 8.722222222222223)"
