,Jelignite Jack,Diego Delgado,Fraya,The Tax Cullector,Major Slip Up,Rancho Man,Gabbys Ideal,Hit The Track,Clares Fool,Jet Force
06-01-2023 13:51:42.127830,"(26.0, 46.0, 36.76923076923077)","(21.0, 44.0, 41.0)","(2.6, 3.25, 3.2227272727272727)","(1.95, 2.3, 2.2812137203166225)","(31.0, 60.0, 52.22222222222222)","(31.0, 110.0, 76.66666666666667)","(41.0, 130.0, 113.33333333333334)","(7.5, 10.0, 9.822222222222223)","(41.0, 85.0, 75.0)","(19.0, 30.0, 28.285714285714285)"
06-01-2023 13:51:43.398680,"(26.0, 46.0, 36.76923076923077)","(21.0, 44.0, 39.0)","(2.6, 3.15, 3.128532608695652)","(1.95, 2.3, 2.2812137203166225)","(31.0, 60.0, 52.22222222222222)","(31.0, 100.0, 70.0)","(41.0, 130.0, 113.33333333333334)","(7.5, 10.0, 9.89090909090909)","(41.0, 85.0, 75.0)","(19.0, 30.0, 28.285714285714285)"
06-01-2023 13:51:44.688135,"(26.0, 46.0, 38.421052631578945)","(21.0, 30.0, 25.571428571428573)","(2.6, 3.25, 3.2227272727272727)","(1.95, 2.3, 2.2813450292397657)","(31.0, 60.0, 52.22222222222222)","(31.0, 95.0, 64.0)","(41.0, 130.0, 105.0)","(7.5, 10.0, 9.94)","(41.0, 85.0, 70.71428571428572)","(19.0, 30.0, 28.285714285714285)"
06-01-2023 13:51:45.979956,"(26.0, 46.0, 38.421052631578945)","(21.0, 29.0, 25.571428571428573)","(2.6, 3.25, 3.2227272727272727)","(1.95, 2.3, 2.2813450292397657)","(31.0, 60.0, 52.22222222222222)","(31.0, 80.0, 72.0)","(41.0, 130.0, 105.0)","(7.5, 10.0, 9.691176470588236)","(41.0, 85.0, 75.0)","(18.0, 30.0, 28.285714285714285)"
06-01-2023 13:51:47.308167,"(26.0, 46.0, 37.42857142857143)","(21.0, 29.0, 26.6)","(2.6, 3.25, 3.203333333333333)","(1.95, 2.3, 2.2834520547945205)","(31.0, 60.0, 53.0)","(31.0, 80.0, 65.0)","(41.0, 130.0, 105.0)","(7.5, 10.5, 9.666666666666666)","(41.0, 85.0, 75.0)","(18.0, 30.0, 28.285714285714285)"
06-01-2023 13:51:48.537579,"(26.0, 46.0, 37.42857142857143)","(21.0, 29.0, 26.6)","(2.6, 3.25, 3.203333333333333)","(1.95, 2.3, 2.2675268817204297)","(31.0, 60.0, 53.0)","(31.0, 80.0, 58.666666666666664)","(41.0, 130.0, 105.0)","(7.5, 10.5, 9.818181818181818)","(41.0, 85.0, 75.0)","(18.0, 30.0, 27.5)"
06-01-2023 13:51:49.881045,"(26.0, 46.0, 37.42857142857143)","(21.0, 29.0, 25.4)","(2.6, 3.25, 3.1531249999999997)","(1.95, 2.3, 2.2961111111111108)","(31.0, 60.0, 53.0)","(31.0, 80.0, 73.6)","(41.0, 130.0, 85.71428571428571)","(7.5, 10.5, 9.9)","(41.0, 85.0, 75.0)","(18.0, 30.0, 27.5)"
06-01-2023 13:51:51.225917,"(26.0, 46.0, 37.42857142857143)","(21.0, 29.0, 24.5)","(2.6, 3.2, 3.188970588235294)","(1.95, 2.3, 2.3048780487804876)","(31.0, 60.0, 51.25)","(31.0, 80.0, 60.0)","(41.0, 120.0, 77.14285714285714)","(7.5, 10.5, 9.9)","(41.0, 85.0, 70.0)","(18.0, 30.0, 28.88888888888889)"
06-01-2023 13:51:52.473805,"(26.0, 46.0, 37.42857142857143)","(21.0, 29.0, 24.833333333333332)","(2.6, 3.2, 3.1975806451612905)","(1.95, 2.34, 2.3362886597938144)","(31.0, 60.0, 51.25)","(31.0, 80.0, 57.333333333333336)","(41.0, 120.0, 78.75)","(7.5, 10.5, 9.873913043478261)","(41.0, 85.0, 75.0)","(18.0, 30.0, 28.571428571428573)"
06-01-2023 13:51:53.706199,"(26.0, 46.0, 37.42857142857143)","(21.0, 29.0, 24.833333333333332)","(2.6, 3.2, 3.1975806451612905)","(1.95, 2.34, 2.3378494623655914)","(31.0, 60.0, 51.666666666666664)","(31.0, 80.0, 61.6)","(41.0, 120.0, 80.71428571428571)","(7.5, 10.5, 9.915)","(41.0, 85.0, 71.66666666666667)","(18.0, 30.0, 26.0)"
06-01-2023 13:51:54.909637,"(26.0, 46.0, 37.42857142857143)","(21.0, 29.0, 25.666666666666668)","(2.6, 3.2, 3.1734375)","(1.95, 2.34, 2.242)","(31.0, 60.0, 55.0)","(31.0, 85.0, 66.5)","(41.0, 120.0, 90.0)","(7.5, 10.5, 9.592)","(41.0, 80.0, 88.75)","(18.0, 32.0, 28.666666666666668)"
06-01-2023 13:51:56.185551,"(26.0, 38.0, 41.2)","(21.0, 28.0, 25.75)","(2.6, 3.3, 3.27258064516129)","(1.95, 2.26, 2.172)","(31.0, 60.0, 58.333333333333336)","(31.0, 85.0, 72.66666666666667)","(41.0, 130.0, 90.0)","(7.5, 9.6, 10.13888888888889)","(41.0, 90.0, 88.0)","(18.0, 34.0, 28.0)"
06-01-2023 13:51:57.495000,"(26.0, 44.0, 41.2)","(21.0, 28.0, 27.23076923076923)","(2.6, 3.35, 3.2937499999999997)","(1.95, 2.18, 2.1553846153846155)","(31.0, 60.0, 58.333333333333336)","(31.0, 85.0, 73.33333333333333)","(41.0, 130.0, 82.85714285714286)","(7.5, 10.5, 10.537037037037036)","(41.0, 90.0, 88.75)","(18.0, 34.0, 28.666666666666668)"
06-01-2023 13:51:58.807035,"(26.0, 44.0, 38.75)","(21.0, 28.0, 26.333333333333332)","(2.6, 3.3, 3.3023809523809526)","(1.95, 2.18, 2.171232876712329)","(31.0, 60.0, 59.0)","(31.0, 85.0, 80.0)","(41.0, 130.0, 97.0)","(7.5, 11.0, 11.323529411764707)","(41.0, 90.0, 88.125)","(18.0, 34.0, 29.0)"
06-01-2023 13:52:00.143118,"(26.0, 44.0, 38.0)","(21.0, 27.0, 26.4)","(2.6, 3.35, 3.3023809523809526)","(1.95, 2.18, 2.173529411764706)","(31.0, 60.0, 59.0)","(31.0, 85.0, 81.5)","(41.0, 130.0, 87.14285714285714)","(7.5, 11.5, 11.323529411764707)","(41.0, 95.0, 88.57142857142857)","(18.0, 32.0, 29.0)"
06-01-2023 13:52:01.439298,"(26.0, 42.0, 35.333333333333336)","(21.0, 27.0, 25.2)","(2.6, 3.35, 3.2982758620689654)","(1.95, 2.18, 2.1576237623762378)","(31.0, 60.0, 58.888888888888886)","(31.0, 85.0, 75.0)","(41.0, 130.0, 81.25)","(7.5, 11.5, 11.33)","(41.0, 90.0, 88.125)","(18.0, 32.0, 29.666666666666668)"
06-01-2023 13:52:02.756675,"(26.0, 42.0, 34.5)","(21.0, 26.0, 24.571428571428573)","(2.6, 3.35, 3.2521739130434786)","(1.95, 2.18, 2.1590862944162437)","(31.0, 60.0, 58.888888888888886)","(31.0, 85.0, 81.66666666666667)","(41.0, 130.0, 83.33333333333333)","(7.5, 11.5, 11.478260869565217)","(41.0, 90.0, 88.33333333333333)","(18.0, 32.0, 31.142857142857142)"
06-01-2023 13:52:04.055099,"(26.0, 40.0, 34.5)","(21.0, 28.0, 24.571428571428573)","(2.6, 3.35, 3.2750000000000004)","(1.95, 2.18, 2.154567901234568)","(31.0, 60.0, 58.888888888888886)","(31.0, 95.0, 72.5)","(41.0, 120.0, 83.33333333333333)","(7.5, 11.5, 11.62280701754386)","(41.0, 90.0, 88.92857142857143)","(18.0, 32.0, 29.5)"
06-01-2023 13:52:05.360877,"(26.0, 40.0, 30.1)","(21.0, 28.0, 26.0)","(2.6, 3.35, 3.2497354497354496)","(1.95, 2.18, 2.1641176470588235)","(31.0, 60.0, 58.888888888888886)","(31.0, 90.0, 75.0)","(41.0, 120.0, 83.33333333333333)","(7.5, 12.0, 11.61111111111111)","(41.0, 90.0, 88.92857142857143)","(18.0, 32.0, 32.857142857142854)"
06-01-2023 13:52:06.617465,"(26.0, 40.0, 30.1)","(21.0, 27.0, 25.666666666666668)","(2.6, 3.25, 3.2497354497354496)","(1.95, 2.18, 2.1655555555555557)","(31.0, 60.0, 58.888888888888886)","(31.0, 85.0, 75.0)","(31.0, 120.0, 83.33333333333333)","(7.5, 12.0, 11.875)","(41.0, 90.0, 88.92857142857143)","(18.0, 34.0, 32.666666666666664)"
06-01-2023 13:52:07.862479,"(26.0, 40.0, 34.5)","(21.0, 26.0, 24.153846153846153)","(2.6, 3.35, 3.3422279792746115)","(1.95, 2.18, 2.1653521126760564)","(31.0, 60.0, 58.888888888888886)","(31.0, 85.0, 68.33333333333333)","(31.0, 120.0, 87.5)","(7.5, 12.0, 11.948717948717949)","(41.0, 90.0, 88.92857142857143)","(18.0, 34.0, 32.6)"
06-01-2023 13:52:09.187919,"(26.0, 36.0, 32.5)","(21.0, 26.0, 24.5)","(2.6, 3.35, 3.3422279792746115)","(1.95, 2.18, 2.157241379310345)","(31.0, 60.0, 58.888888888888886)","(31.0, 85.0, 65.0)","(31.0, 110.0, 83.33333333333333)","(7.5, 12.0, 11.948717948717949)","(41.0, 90.0, 88.92857142857143)","(18.0, 34.0, 27.90909090909091)"
06-01-2023 13:52:10.459711,"(26.0, 36.0, 32.5)","(21.0, 25.0, 24.181818181818183)","(2.6, 3.35, 3.3425000000000002)","(1.95, 2.18, 2.1721649484536085)","(31.0, 60.0, 58.888888888888886)","(31.0, 85.0, 64.16666666666667)","(31.0, 120.0, 83.33333333333333)","(7.5, 12.0, 11.948717948717949)","(41.0, 90.0, 88.92857142857143)","(19.0, 32.0, 28.4)"
06-01-2023 13:52:11.628876,"(26.0, 32.0, 30.5)","(21.0, 26.0, 24.0)","(2.6, 3.35, 3.3425000000000002)","(1.95, 2.2, 2.174761904761905)","(31.0, 60.0, 58.888888888888886)","(31.0, 85.0, 62.27272727272727)","(31.0, 120.0, 92.5)","(7.5, 12.0, 11.948717948717949)","(41.0, 90.0, 88.92857142857143)","(19.0, 32.0, 28.53846153846154)"
06-01-2023 13:52:12.916682,"(26.0, 32.0, 30.333333333333332)","(21.0, 25.0, 24.428571428571427)","(2.7, 3.35, 3.3422680412371135)","(1.9, 2.18, 2.173399014778325)","(31.0, 60.0, 58.888888888888886)","(31.0, 85.0, 65.76923076923077)","(31.0, 120.0, 92.5)","(8.0, 12.0, 11.948717948717949)","(41.0, 90.0, 88.92857142857143)","(19.0, 32.0, 28.4)"
06-01-2023 13:52:14.368157,"(26.0, 32.0, 30.333333333333332)","(21.0, 25.0, 24.5)","(2.7, 3.35, 3.3422680412371135)","(1.9, 2.2, 2.173399014778325)","(31.0, 60.0, 58.888888888888886)","(31.0, 85.0, 66.81818181818181)","(31.0, 120.0, 92.5)","(8.0, 12.0, 11.954545454545455)","(41.0, 90.0, 88.92857142857143)","(19.0, 32.0, 28.4)"
06-01-2023 13:52:15.734520,"(26.0, 32.0, 28.235294117647058)","(21.0, 25.0, 25.0)","(2.7, 3.35, 3.2653225806451616)","(1.9, 2.2, 2.21125)","(31.0, 60.0, 54.8)","(31.0, 85.0, 67.85714285714286)","(31.0, 120.0, 91.0)","(8.0, 12.0, 12.351063829787234)","(41.0, 90.0, 90.0)","(19.0, 32.0, 29.5)"
06-01-2023 13:52:17.057855,"(26.0, 34.0, 28.235294117647058)","(21.0, 27.0, 25.0)","(2.7, 3.35, 3.148)","(1.9, 2.24, 2.218571428571429)","(31.0, 65.0, 55.19230769230769)","(31.0, 85.0, 73.75)","(31.0, 130.0, 114.44444444444444)","(8.0, 12.5, 12.8)","(41.0, 95.0, 89.5)","(19.0, 32.0, 29.333333333333332)"
06-01-2023 13:52:18.334715,"(26.0, 34.0, 29.333333333333332)","(21.0, 27.0, 25.333333333333332)","(2.7, 3.3, 3.183076923076923)","(1.9, 2.24, 2.21421686746988)","(31.0, 65.0, 55.19230769230769)","(31.0, 85.0, 73.75)","(31.0, 120.0, 114.44444444444444)","(8.0, 13.0, 12.681818181818182)","(41.0, 95.0, 89.5)","(19.0, 32.0, 29.333333333333332)"
06-01-2023 13:52:19.608562,"(26.0, 32.0, 30.0)","(21.0, 26.0, 25.692307692307693)","(2.7, 3.3, 3.2684647302904564)","(1.9, 2.22, 2.2157894736842105)","(31.0, 65.0, 55.19230769230769)","(31.0, 85.0, 76.42857142857143)","(41.0, 120.0, 114.44444444444444)","(8.0, 13.0, 12.681818181818182)","(41.0, 95.0, 89.5)","(19.0, 32.0, 29.333333333333332)"
06-01-2023 13:52:20.908895,"(26.0, 32.0, 30.0)","(21.0, 26.0, 25.53846153846154)","(2.7, 3.3, 3.2684647302904564)","(1.9, 2.22, 2.2112903225806453)","(31.0, 65.0, 55.19230769230769)","(31.0, 85.0, 76.42857142857143)","(41.0, 120.0, 112.5)","(8.0, 13.0, 12.681818181818182)","(41.0, 95.0, 89.5)","(19.0, 32.0, 29.714285714285715)"
06-01-2023 13:52:22.218062,"(26.0, 32.0, 30.0)","(21.0, 26.0, 25.57142857142857)","(2.7, 3.3, 3.220833333333333)","(1.9, 2.22, 2.1331818181818183)","(31.0, 65.0, 53.91304347826087)","(31.0, 85.0, 77.85714285714286)","(41.0, 120.0, 110.0)","(8.0, 13.0, 13.2)","(41.0, 95.0, 82.77777777777777)","(19.0, 32.0, 30.0)"
06-01-2023 13:52:23.461487,"(26.0, 32.0, 30.0)","(21.0, 26.0, 25.57142857142857)","(2.7, 3.3, 3.220833333333333)","(1.9, 2.14, 2.1276315789473683)","(31.0, 65.0, 53.91304347826087)","(31.0, 85.0, 85.0)","(41.0, 120.0, 132.5)","(8.0, 13.5, 13.523809523809524)","(41.0, 95.0, 82.3076923076923)","(19.0, 32.0, 30.0)"
06-01-2023 13:52:24.689920,"(26.0, 34.0, 29.333333333333332)","(21.0, 25.0, 24.466666666666665)","(2.7, 3.25, 3.1675824175824174)","(1.9, 2.16, 2.135555555555556)","(31.0, 65.0, 53.91304347826087)","(31.0, 95.0, 85.0)","(41.0, 150.0, 132.5)","(8.0, 14.0, 12.928571428571429)","(41.0, 95.0, 82.3076923076923)","(19.0, 32.0, 30.0)"
06-01-2023 13:52:25.980844,"(26.0, 34.0, 29.333333333333332)","(21.0, 25.0, 24.466666666666665)","(2.7, 3.25, 3.164285714285714)","(1.9, 2.14, 2.156926315789474)","(31.0, 65.0, 53.91304347826087)","(31.0, 95.0, 85.0)","(41.0, 150.0, 116.0)","(8.0, 14.0, 13.375)","(41.0, 95.0, 80.625)","(19.0, 32.0, 30.0)"
06-01-2023 13:52:27.213549,"(26.0, 34.0, 29.333333333333332)","(21.0, 25.0, 24.466666666666665)","(2.7, 3.25, 3.1910000000000003)","(1.9, 2.18, 2.190588235294118)","(31.0, 65.0, 53.91304347826087)","(31.0, 95.0, 85.0)","(41.0, 140.0, 84.375)","(8.0, 13.5, 12.88888888888889)","(41.0, 85.0, 79.16666666666667)","(19.0, 32.0, 30.0)"
06-01-2023 13:52:28.402048,"(26.0, 34.0, 29.333333333333332)","(21.0, 25.0, 24.466666666666665)","(2.7, 3.2, 3.1910000000000003)","(1.9, 2.22, 2.1975757575757577)","(31.0, 65.0, 53.91304347826087)","(31.0, 95.0, 85.0)","(41.0, 85.0, 84.0)","(8.0, 14.0, 12.88888888888889)","(41.0, 85.0, 79.16666666666667)","(19.0, 32.0, 30.0)"
06-01-2023 13:52:29.798990,"(26.0, 34.0, 29.333333333333332)","(21.0, 27.0, 25.32258064516129)","(2.7, 3.2, 3.098148148148148)","(1.9, 2.2, 2.208)","(31.0, 65.0, 53.91304347826087)","(31.0, 95.0, 85.0)","(41.0, 85.0, 82.5)","(8.0, 14.0, 13.166666666666666)","(41.0, 85.0, 77.5)","(19.0, 32.0, 30.0)"
06-01-2023 13:52:31.267466,"(26.0, 34.0, 30.5625)","(21.0, 27.0, 25.7)","(2.7, 3.15, 3.1149999999999998)","(1.9, 2.22, 2.208)","(31.0, 65.0, 53.91304347826087)","(31.0, 95.0, 85.0)","(41.0, 85.0, 82.5)","(8.0, 14.0, 13.166666666666666)","(41.0, 85.0, 77.5)","(19.0, 32.0, 30.0)"
06-01-2023 13:52:32.655924,"(26.0, 34.0, 30.5625)","(21.0, 26.0, 25.7)","(2.7, 3.15, 3.13125)","(1.9, 2.22, 2.202)","(31.0, 65.0, 53.91304347826087)","(31.0, 95.0, 81.66666666666667)","(41.0, 85.0, 82.5)","(8.0, 14.0, 13.166666666666666)","(41.0, 85.0, 77.5)","(19.0, 32.0, 30.11764705882353)"
06-01-2023 13:52:34.046410,"(26.0, 34.0, 30.5625)","(21.0, 26.0, 25.7)","(2.7, 3.2, 3.228723404255319)","(1.9, 2.22, 2.166666666666667)","(31.0, 65.0, 52.368421052631575)","(31.0, 90.0, 81.66666666666667)","(41.0, 85.0, 86.25)","(8.0, 14.0, 13.271428571428572)","(41.0, 85.0, 76.66666666666667)","(19.0, 32.0, 32.8)"
06-01-2023 13:52:35.447658,"(26.0, 34.0, 29.555555555555557)","(19.0, 27.0, 25.0)","(2.7, 3.25, 3.2166666666666663)","(1.9, 2.22, 2.1904615384615385)","(31.0, 65.0, 52.368421052631575)","(31.0, 90.0, 81.66666666666667)","(41.0, 120.0, 84.0)","(8.5, 14.0, 13.271428571428572)","(41.0, 90.0, 76.66666666666667)","(20.0, 34.0, 32.0)"
06-01-2023 13:52:36.808173,"(26.0, 34.0, 30.8)","(19.0, 26.0, 25.0)","(2.7, 3.3, 3.1675)","(1.9, 2.22, 2.172786885245902)","(31.0, 65.0, 52.368421052631575)","(31.0, 90.0, 81.66666666666667)","(41.0, 120.0, 87.5)","(8.5, 14.0, 13.19047619047619)","(41.0, 90.0, 76.66666666666667)","(20.0, 34.0, 32.0)"
06-01-2023 13:52:38.217740,"(26.0, 34.0, 31.53846153846154)","(19.0, 26.0, 26.5)","(2.7, 3.25, 3.1710526315789473)","(1.9, 2.22, 2.1721518987341772)","(31.0, 65.0, 52.368421052631575)","(31.0, 90.0, 81.66666666666667)","(41.0, 110.0, 87.5)","(8.5, 14.0, 13.26086956521739)","(41.0, 90.0, 76.66666666666667)","(20.0, 34.0, 31.333333333333332)"
06-01-2023 13:52:39.599112,"(26.0, 34.0, 31.333333333333332)","(19.0, 27.0, 25.5)","(2.7, 3.25, 3.227536231884058)","(1.9, 2.2, 2.1828248587570624)","(31.0, 65.0, 52.368421052631575)","(31.0, 90.0, 81.66666666666667)","(41.0, 110.0, 95.0)","(8.5, 14.0, 13.105263157894736)","(41.0, 90.0, 76.66666666666667)","(20.0, 34.0, 31.333333333333332)"
06-01-2023 13:52:40.960934,"(26.0, 32.0, 31.333333333333332)","(19.0, 27.0, 24.941176470588236)","(2.7, 3.3, 3.2425531914893617)","(1.9, 2.2, 2.155769230769231)","(31.0, 65.0, 57.0)","(31.0, 90.0, 81.66666666666667)","(41.0, 110.0, 83.0)","(8.5, 14.0, 13.193548387096774)","(41.0, 90.0, 72.85714285714286)","(20.0, 34.0, 32.857142857142854)"
06-01-2023 13:52:42.365412,"(26.0, 34.0, 35.6)","(19.0, 28.0, 26.0)","(2.7, 3.3, 3.2672043010752687)","(1.9, 2.16, 2.0658267716535432)","(31.0, 65.0, 57.0)","(31.0, 90.0, 81.66666666666667)","(41.0, 110.0, 95.0)","(8.5, 14.0, 14.285714285714286)","(41.0, 90.0, 72.85714285714286)","(20.0, 34.0, 32.857142857142854)"
06-01-2023 13:52:43.768965,"(26.0, 38.0, 32.90909090909091)","(19.0, 27.0, 25.272727272727273)","(2.7, 3.35, 3.1913978494623656)","(1.9, 2.08, 2.050909090909091)","(31.0, 65.0, 57.666666666666664)","(31.0, 90.0, 85.0)","(41.0, 110.0, 97.5)","(8.5, 14.5, 14.368421052631579)","(41.0, 90.0, 78.33333333333333)","(20.0, 34.0, 31.5)"
06-01-2023 13:52:45.157499,"(26.0, 42.0, 32.90909090909091)","(19.0, 28.0, 25.142857142857142)","(2.7, 3.2, 3.208)","(1.9, 2.08, 2.08)","(31.0, 65.0, 58.529411764705884)","(31.0, 90.0, 85.0)","(41.0, 130.0, 100.0)","(8.5, 15.0, 14.590909090909092)","(41.0, 95.0, 81.36363636363636)","(20.0, 36.0, 32.0)"
06-01-2023 13:52:46.542802,"(26.0, 42.0, 35.06666666666667)","(19.0, 28.0, 25.142857142857142)","(2.7, 3.3, 3.26)","(1.9, 2.12, 2.0749425287356322)","(31.0, 65.0, 58.529411764705884)","(31.0, 90.0, 80.47619047619048)","(41.0, 130.0, 77.6923076923077)","(8.5, 15.0, 14.590909090909092)","(41.0, 95.0, 90.45454545454545)","(20.0, 36.0, 32.0)"
06-01-2023 13:52:47.934238,"(26.0, 42.0, 34.74418604651163)","(19.0, 28.0, 25.142857142857142)","(2.7, 3.3, 3.2457142857142856)","(1.9, 2.12, 2.0609655172413794)","(31.0, 65.0, 58.529411764705884)","(31.0, 90.0, 85.0)","(41.0, 110.0, 108.88888888888889)","(8.5, 15.0, 14.55)","(41.0, 95.0, 85.9090909090909)","(20.0, 36.0, 31.448275862068964)"
06-01-2023 13:52:49.401413,"(26.0, 42.0, 34.74418604651163)","(19.0, 28.0, 25.22222222222222)","(2.7, 3.25, 3.595890410958904)","(1.9, 2.12, 1.9666666666666666)","(31.0, 65.0, 58.529411764705884)","(31.0, 90.0, 87.85714285714286)","(41.0, 140.0, 107.5)","(8.5, 15.0, 14.035714285714286)","(41.0, 95.0, 85.9090909090909)","(20.0, 36.0, 31.448275862068964)"
06-01-2023 13:52:50.830204,"(26.0, 42.0, 34.74418604651163)","(19.0, 27.0, 25.22222222222222)","(2.7, 3.6, 3.599870298313878)","(1.85, 2.02, 1.976875)","(31.0, 65.0, 58.529411764705884)","(31.0, 90.0, 87.85714285714286)","(41.0, 130.0, 107.5)","(8.5, 15.0, 14.035714285714286)","(41.0, 95.0, 85.9090909090909)","(20.0, 36.0, 31.741935483870968)"
06-01-2023 13:52:52.146677,"(26.0, 42.0, 34.74418604651163)","(19.0, 27.0, 26.272727272727273)","(2.7, 3.6, 3.6413223140495865)","(1.85, 1.98, 2.0190825688073395)","(31.0, 65.0, 55.833333333333336)","(31.0, 90.0, 87.5)","(41.0, 130.0, 94.0)","(8.5, 15.0, 14.166666666666666)","(41.0, 95.0, 82.5)","(20.0, 36.0, 30.5)"
06-01-2023 13:52:53.538138,"(26.0, 40.0, 37.333333333333336)","(19.0, 27.0, 25.142857142857142)","(2.8, 3.65, 3.641509433962264)","(1.8, 2.12, 2.056774193548387)","(31.0, 65.0, 57.142857142857146)","(31.0, 90.0, 87.0)","(41.0, 130.0, 106.25)","(9.0, 14.5, 14.425)","(41.0, 90.0, 76.66666666666667)","(20.0, 36.0, 30.296296296296298)"
06-01-2023 13:52:54.973437,"(26.0, 40.0, 35.6)","(19.0, 26.0, 24.53846153846154)","(2.8, 3.65, 3.641509433962264)","(1.8, 2.06, 2.0818666666666665)","(31.0, 65.0, 57.142857142857146)","(31.0, 90.0, 87.0)","(41.0, 120.0, 106.25)","(9.0, 14.5, 14.425)","(41.0, 90.0, 75.0)","(20.0, 36.0, 32.57142857142857)"
06-01-2023 13:52:56.412179,"(26.0, 38.0, 36.0)","(19.0, 25.0, 24.315789473684212)","(2.8, 3.65, 3.6426630434782608)","(1.8, 2.1, 2.0265789473684213)","(31.0, 65.0, 55.625)","(31.0, 90.0, 88.33333333333333)","(41.0, 120.0, 106.25)","(9.0, 14.5, 13.81081081081081)","(41.0, 85.0, 77.5)","(20.0, 34.0, 32.666666666666664)"
06-01-2023 13:52:57.923748,"(26.0, 38.0, 36.0)","(19.0, 26.0, 32.15384615384615)","(2.8, 3.65, 2.7772727272727273)","(1.8, 2.1, 2.272944297082228)","(31.0, 65.0, 56.33333333333333)","(31.0, 95.0, 106.0)","(41.0, 120.0, 208.0)","(9.0, 15.0, 8.916666666666668)","(41.0, 85.0, 58.63636363636363)","(20.0, 34.0, 22.153846153846153)"
06-01-2023 13:52:59.325506,"(26.0, 46.0, 28.0)","(19.0, 34.0, 28.8)","(2.8, 3.75, 3.019230769230769)","(1.8, 2.28, 2.272944297082228)","(31.0, 70.0, 56.33333333333333)","(31.0, 140.0, 92.66666666666666)","(41.0, 290.0, 74.66666666666667)","(9.0, 16.5, 7.509803921568627)","(41.0, 95.0, 58.63636363636363)","(20.0, 36.0, 22.153846153846153)"
06-01-2023 13:53:00.740750,"(26.0, 46.0, 28.0)","(19.0, 34.0, 28.8)","(2.8, 3.75, 2.940909090909091)","(1.8, 2.28, 2.257216494845361)","(31.0, 70.0, 53.0)","(31.0, 120.0, 99.33333333333334)","(41.0, 90.0, 74.66666666666667)","(9.0, 13.0, 7.509803921568627)","(41.0, 95.0, 66.66666666666667)","(20.0, 36.0, 27.5)"
06-01-2023 13:53:02.086689,"(26.0, 46.0, 28.0)","(19.0, 34.0, 28.8)","(2.8, 3.75, 2.940909090909091)","(1.8, 2.26, 2.0095384615384617)","(31.0, 65.0, 47.0)","(31.0, 130.0, 79.0)","(41.0, 90.0, 82.0)","(9.0, 13.0, 8.644444444444444)","(41.0, 90.0, 64.0)","(20.0, 34.0, 27.5)"
06-01-2023 13:53:03.469956,"(26.0, 44.0, 37.666666666666664)","(19.0, 34.0, 30.75)","(2.8, 3.75, 7.184615384615385)","(1.8, 2.06, 1.6733333333333333)","(31.0, 65.0, 50.0)","(31.0, 120.0, 120.0)","(41.0, 100.0, 148.66666666666669)","(9.0, 13.0, 8.131578947368421)","(41.0, 90.0, 47.888888888888886)","(20.0, 34.0, 26.666666666666668)"
06-01-2023 13:53:04.832589,"(26.0, 46.0, 30.571428571428573)","(19.0, 36.0, 32.5)","(2.8, 8.8, 7.184615384615385)","(1.8, 1.69, 1.6800847457627117)","(31.0, 70.0, 62.0)","(31.0, 130.0, 128.0)","(41.0, 200.0, 148.66666666666669)","(9.0, 13.0, 8.131578947368421)","(41.0, 95.0, 47.888888888888886)","(20.0, 36.0, 26.666666666666668)"
06-01-2023 13:53:06.209461,"(26.0, 46.0, 30.571428571428573)","(19.0, 36.0, 34.0)","(2.8, 8.8, 5.383333333333334)","(1.8, 1.69, 1.6801056338028169)","(31.0, 70.0, 57.33333333333333)","(31.0, 140.0, 121.66666666666666)","(41.0, 200.0, 149.33333333333331)","(9.0, 13.0, 8.131578947368421)","(41.0, 95.0, 52.6)","(20.0, 36.0, 26.666666666666668)"
06-01-2023 13:53:07.536919,"(26.0, 46.0, 30.571428571428573)","(19.0, 36.0, 32.5)","(2.8, 8.8, 5.383333333333334)","(1.8, 1.69, 1.7999999999999998)","(31.0, 70.0, 62.4)","(31.0, 140.0, 115.0)","(41.0, 200.0, 124.0)","(9.0, 13.0, 7.5473684210526315)","(41.0, 95.0, 56.45454545454545)","(20.0, 36.0, 26.0)"
06-01-2023 13:53:08.845489,"(26.0, 46.0, 30.571428571428573)","(19.0, 36.0, 33.0)","(2.8, 8.8, 5.383333333333334)","(1.8, 1.89, 1.7555)","(31.0, 70.0, 61.0)","(31.0, 130.0, 121.66666666666666)","(41.0, 200.0, 125.0)","(9.0, 13.0, 7.5473684210526315)","(41.0, 95.0, 66.73333333333333)","(20.0, 36.0, 26.0)"
06-01-2023 13:53:10.188099,"(26.0, 46.0, 30.571428571428573)","(19.0, 44.0, 37.0)","(2.8, 8.8, 5.383333333333334)","(1.8, 1.86, 1.7555)","(31.0, 70.0, 61.0)","(31.0, 140.0, 121.66666666666666)","(41.0, 200.0, 125.0)","(9.0, 13.0, 7.5473684210526315)","(41.0, 95.0, 47.888888888888886)","(20.0, 36.0, 26.0)"
06-01-2023 13:53:11.573208,"(26.0, 46.0, 32.5)","(19.0, 42.0, 37.0)","(2.8, 8.8, 7.800000000000001)","(1.8, 1.86, 1.671168831168831)","(31.0, 70.0, 53.0)","(31.0, 140.0, 121.66666666666666)","(41.0, 200.0, 125.0)","(9.0, 13.0, 7.5473684210526315)","(41.0, 95.0, 47.888888888888886)","(20.0, 36.0, 26.0)"
