,Reality Jewel,Foxy Lady Song,Eddie Jet,Rio Sam,Inter Mary,We Are Cousins,Dolly Dagger,Run Topper
08-12-2022 14:01:42.360691,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:43.768469,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:45.187674,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:46.530054,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.0)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.3999999999999995)"
08-12-2022 14:01:48.178644,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.323684210526316)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:49.767224,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:51.171902,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.3999999999999995)"
08-12-2022 14:01:52.593974,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.3999999999999995)"
08-12-2022 14:01:54.037873,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:55.721459,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:57.337198,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:01:58.988852,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 76.95652173913044)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.3999999999999995)"
08-12-2022 14:02:00.476412,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.2, 7.070588235294117)"
08-12-2022 14:02:02.473631,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.308823529411765)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.0, 7.377777777777777)"
08-12-2022 14:02:04.030246,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.0, 7.227586206896552)"
08-12-2022 14:02:05.502290,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.326923076923077)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.0, 6.968421052631578)"
08-12-2022 14:02:06.942910,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.326923076923077)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 53.06666666666666)","(6.0, 8.0, 6.968421052631578)"
08-12-2022 14:02:08.417090,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.12962962962963)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.326923076923077)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 56.0)","(6.0, 8.0, 7.227586206896552)"
08-12-2022 14:02:09.873677,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.29)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 56.0)","(6.0, 8.0, 6.968421052631578)"
08-12-2022 14:02:11.250209,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.29)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 56.0)","(6.0, 8.0, 6.968421052631578)"
08-12-2022 14:02:12.631863,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.29)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 56.0)","(6.0, 8.0, 7.227586206896552)"
08-12-2022 14:02:13.976168,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 110.0, 69.28571428571428)","(2.5, 3.45, 3.203125)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.227586206896552)"
08-12-2022 14:02:15.340243,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 110.0, 67.04166666666666)","(2.5, 3.4, 3.2642857142857142)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:16.749652,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 71.76190476190476)","(2.5, 3.35, 3.216666666666667)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:18.130969,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.216666666666667)","(7.5, 10.0, 9.44)","(6.0, 10.5, 8.781818181818181)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:19.466019,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.230952380952381)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.576923076923077)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.227586206896552)"
08-12-2022 14:02:20.836544,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.25)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:22.220733,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.25)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:23.592591,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.25)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:24.830809,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.2607142857142857)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.227586206896552)"
08-12-2022 14:02:26.230413,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.25)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:27.672142,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.25)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:29.022203,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.25)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:30.307290,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.25)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:31.847173,"(3.3, 4.4, 4.0888888888888895)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.25)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:33.330966,"(3.3, 4.4, 3.9714285714285715)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.35, 3.3176470588235296)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:34.841521,"(3.3, 4.4, 3.9714285714285715)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.45, 3.3176470588235296)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.227586206896552)"
08-12-2022 14:02:36.176453,"(3.3, 4.4, 3.9714285714285715)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 9.868421052631579)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.227586206896552)"
08-12-2022 14:02:37.407058,"(3.3, 4.4, 3.9714285714285715)","(11.0, 20.0, 16.26)","(26.0, 95.0, 68.47826086956522)","(2.5, 3.45, 3.2625)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:38.678246,"(3.3, 4.4, 3.9714285714285715)","(11.0, 20.0, 16.26)","(26.0, 95.0, 52.85714285714286)","(2.5, 3.45, 3.3214285714285716)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:39.944334,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 16.318181818181817)","(26.0, 95.0, 52.85714285714286)","(2.5, 3.45, 3.3214285714285716)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:41.194206,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.676470588235293)","(26.0, 95.0, 66.9047619047619)","(2.5, 3.45, 3.3214285714285716)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.227586206896552)"
08-12-2022 14:02:42.440863,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.712121212121213)","(26.0, 95.0, 66.9047619047619)","(2.5, 3.45, 3.3666666666666667)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:44.004073,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.712121212121213)","(26.0, 95.0, 66.9047619047619)","(2.5, 3.45, 3.407142857142857)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:45.644248,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.712121212121213)","(26.0, 95.0, 66.9047619047619)","(2.5, 3.45, 3.407142857142857)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:47.075936,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.712121212121213)","(26.0, 95.0, 66.9047619047619)","(2.5, 3.45, 3.407142857142857)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.227586206896552)"
08-12-2022 14:02:48.483382,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.712121212121213)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.407142857142857)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:49.960381,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.712121212121213)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.407142857142857)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.968421052631578)"
08-12-2022 14:02:51.334408,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.405555555555556)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.36)"
08-12-2022 14:02:52.769250,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.405555555555556)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.36)"
08-12-2022 14:02:54.126318,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.405555555555556)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.36)"
08-12-2022 14:02:55.602184,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.4214285714285717)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:02:56.955881,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.416666666666667)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:02:58.333647,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.416666666666667)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:02:59.642064,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.405555555555556)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.36)"
08-12-2022 14:03:00.911408,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.4214285714285717)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:03:02.181567,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.4214285714285717)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:03:03.486536,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.4214285714285717)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:03:05.012346,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.405555555555556)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.36)"
08-12-2022 14:03:06.366568,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.4214285714285717)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:03:07.732576,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.4214285714285717)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:03:09.318767,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.4214285714285717)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:03:10.767789,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.35)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.384615384615385)"
08-12-2022 14:03:12.245514,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.712121212121213)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.435714285714286)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.988888888888889)"
08-12-2022 14:03:13.708456,"(3.3, 4.4, 3.9714285714285715)","(11.0, 19.5, 15.712121212121213)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.435714285714286)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 6.988888888888889)"
08-12-2022 14:03:15.361121,"(3.3, 4.4, 3.8449999999999998)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.35)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.384615384615385)"
08-12-2022 14:03:16.741380,"(3.3, 4.3, 3.8449999999999998)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.45, 3.4416666666666664)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:03:18.107610,"(3.3, 4.2, 3.8857142857142857)","(11.0, 19.5, 15.712121212121213)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:03:19.425106,"(3.3, 4.2, 3.8236842105263156)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.066666666666666)"
08-12-2022 14:03:20.706269,"(3.3, 4.1, 3.75)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.1764705882352935)"
08-12-2022 14:03:22.042730,"(3.3, 4.1, 3.8576923076923073)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.2)"
08-12-2022 14:03:23.402860,"(3.3, 4.1, 3.8576923076923073)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.368421052631579)"
08-12-2022 14:03:24.842964,"(3.3, 4.1, 3.758)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.5)"
08-12-2022 14:03:26.190613,"(3.3, 4.0, 3.6833333333333336)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.4)"
08-12-2022 14:03:27.599317,"(3.3, 3.95, 3.709375)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:29.008578,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:30.537180,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.4)"
08-12-2022 14:03:32.304206,"(3.3, 3.95, 3.640625)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.4)"
08-12-2022 14:03:34.236921,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 65.5)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 57.375)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:36.455293,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.1)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:38.035356,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.1)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.4)"
08-12-2022 14:03:39.439664,"(3.3, 3.95, 3.640625)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:40.864412,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.4416666666666664)","(7.5, 10.0, 9.44)","(6.0, 10.5, 10.1)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.333333333333333)"
08-12-2022 14:03:42.294731,"(3.3, 3.95, 3.6184210526315788)","(11.0, 19.5, 15.833333333333334)","(26.0, 95.0, 68.45)","(2.5, 3.5, 3.3249999999999997)","(7.5, 10.0, 9.2)","(6.0, 10.5, 10.1)","(31.0, 100.0, 60.142857142857146)","(6.5, 8.0, 7.4)"
