,Que Up,Market Scooby,Mystic Rose,Ivanka Tea,Bugs,Hot Hand,Jets To Burn,Afro Puff
09-01-2023 18:53:38.633641,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 21.0, 18.555555555555557)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.74)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:39.786130,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 21.0, 18.555555555555557)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.74)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:40.922919,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 21.0, 17.272727272727273)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.74)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:42.123424,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.74)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:43.273734,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.74)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:44.335427,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.74)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:45.425657,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.74)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:46.503564,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.74)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:47.628192,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.74)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:48.691177,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.6174999999999997)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:49.785397,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.6174999999999997)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:50.851009,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.6174999999999997)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:51.935937,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.694)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:53.058376,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:54.144007,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:55.208212,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:56.608406,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:58.043779,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:53:59.395178,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:00.775293,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:02.083906,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:03.335472,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 16.153846153846153)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:04.707308,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 15.846153846153847)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:05.930181,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 19.5, 15.538461538461538)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:07.324247,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 19.0, 15.538461538461538)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:08.464163,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 19.0, 15.538461538461538)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:09.588218,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 19.0, 15.538461538461538)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:10.646023,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 19.0, 15.538461538461538)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:11.892524,"(10.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 19.0, 15.538461538461538)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:13.086828,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 19.0, 15.538461538461538)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:14.423909,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 19.0, 15.538461538461538)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:15.897458,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 19.0, 15.538461538461538)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:17.177199,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 21.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:18.359607,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.7)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:19.503198,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:20.636822,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:21.770377,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:23.096805,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:24.341862,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:25.495014,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:26.788019,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:27.989782,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:29.069846,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:30.118436,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:31.345688,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:32.486872,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:33.645801,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:34.983006,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:36.077595,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:37.116080,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:38.474730,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:39.869738,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 9.142857142857142)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:41.084366,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:42.240571,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:43.503480,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:44.701593,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:45.895995,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:47.044574,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:48.341892,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:49.564207,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:50.895545,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:52.205137,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:53.312024,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:54.619278,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:55.915882,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:57.093110,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:58.561002,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:54:59.788167,"(11.0, 22.0, 16.75)","(4.2, 5.2, 4.0)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:01.029043,"(11.0, 22.0, 16.75)","(4.2, 5.2, 3.75)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:02.461567,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.25)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.271428571428572)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:04.017223,"(11.0, 22.0, 16.75)","(4.2, 4.9, 4.033333333333333)","(11.0, 20.0, 18.0)","(8.0, 13.5, 8.857142857142858)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:05.199934,"(11.0, 22.0, 16.75)","(4.2, 4.9, 4.35)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:06.338297,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.35)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:07.639561,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.35)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:08.883262,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.35)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:10.138477,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.35)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.875)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:11.264834,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.35)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.6, 4.766666666666667)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:12.412938,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.35)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.35)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:13.590937,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.35)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 67.23076923076923)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.35)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:14.861834,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.35)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 72.28571428571428)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.35)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:16.118601,"(11.0, 22.0, 16.75)","(4.2, 5.1, 5.0)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 72.28571428571428)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.35)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:17.357741,"(11.0, 22.0, 16.75)","(4.2, 5.1, 5.0)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 72.28571428571428)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.35)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:18.639268,"(11.0, 22.0, 16.75)","(4.2, 5.1, 5.0)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 72.28571428571428)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.35)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:19.878903,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.81)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 72.28571428571428)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.35)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:21.033735,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.81)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 72.28571428571428)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.35)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:22.190124,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.81)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 72.28571428571428)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.771428571428572)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:23.339723,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.81)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 72.28571428571428)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.771428571428572)","(21.0, 85.0, 46.25)"
09-01-2023 18:55:24.484670,"(11.0, 22.0, 16.75)","(4.2, 5.1, 4.81)","(11.0, 20.0, 18.0)","(8.0, 12.5, 8.857142857142858)","(31.0, 130.0, 72.28571428571428)","(2.3, 4.0, 3.571428571428571)","(4.0, 6.4, 5.771428571428572)","(21.0, 85.0, 46.25)"
