,Sweet Babe,Yumar,Headache Gray,Its Time Lionel,Instigate,Mott The Hoople,Love You Wayne,Love A Rum
862,"[datetime.datetime(2022, 11, 28, 11, 35, 49, 198749), 2.8, 3.05]","[datetime.datetime(2022, 11, 28, 11, 35, 49, 198749), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 35, 49, 198749), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 35, 49, 198749), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 35, 49, 198749), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 35, 49, 198749), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 35, 49, 198749), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 49, 198749), 3.1, 4.6]"
863,"[datetime.datetime(2022, 11, 28, 11, 35, 50, 324781), 2.8, 3.05]","[datetime.datetime(2022, 11, 28, 11, 35, 50, 324781), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 35, 50, 324781), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 35, 50, 324781), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 35, 50, 324781), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 35, 50, 324781), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 35, 50, 324781), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 50, 324781), 3.1, 4.6]"
864,"[datetime.datetime(2022, 11, 28, 11, 35, 51, 454003), 2.8, 3.05]","[datetime.datetime(2022, 11, 28, 11, 35, 51, 454003), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 35, 51, 454003), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 35, 51, 454003), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 35, 51, 454003), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 35, 51, 454003), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 35, 51, 454003), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 51, 454003), 3.1, 4.7]"
865,"[datetime.datetime(2022, 11, 28, 11, 35, 52, 578769), 2.8, 3.05]","[datetime.datetime(2022, 11, 28, 11, 35, 52, 578769), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 35, 52, 578769), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 35, 52, 578769), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 35, 52, 578769), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 35, 52, 578769), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 11, 35, 52, 578769), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 52, 578769), 3.1, 4.7]"
866,"[datetime.datetime(2022, 11, 28, 11, 35, 53, 705667), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 35, 53, 705667), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 35, 53, 705667), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 35, 53, 705667), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 35, 53, 705667), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 35, 53, 705667), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 11, 35, 53, 705667), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 53, 705667), 3.1, 4.7]"
867,"[datetime.datetime(2022, 11, 28, 11, 35, 54, 827521), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 35, 54, 827521), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 35, 54, 827521), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 35, 54, 827521), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 35, 54, 827521), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 35, 54, 827521), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 11, 35, 54, 827521), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 54, 827521), 3.1, 4.7]"
868,"[datetime.datetime(2022, 11, 28, 11, 35, 55, 955624), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 35, 55, 955624), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 35, 55, 955624), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 35, 55, 955624), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 35, 55, 955624), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 35, 55, 955624), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 35, 55, 955624), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 55, 955624), 3.1, 4.7]"
869,"[datetime.datetime(2022, 11, 28, 11, 35, 57, 81774), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 35, 57, 81774), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 35, 57, 81774), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 35, 57, 81774), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 35, 57, 81774), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 35, 57, 81774), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 35, 57, 81774), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 57, 81774), 3.1, 4.5]"
870,"[datetime.datetime(2022, 11, 28, 11, 35, 58, 202200), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 35, 58, 202200), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 35, 58, 202200), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 35, 58, 202200), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 35, 58, 202200), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 35, 58, 202200), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 35, 58, 202200), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 58, 202200), 3.1, 4.5]"
871,"[datetime.datetime(2022, 11, 28, 11, 35, 59, 328252), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 35, 59, 328252), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 35, 59, 328252), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 35, 59, 328252), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 35, 59, 328252), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 35, 59, 328252), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 35, 59, 328252), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 35, 59, 328252), 3.1, 4.5]"
872,"[datetime.datetime(2022, 11, 28, 11, 36, 0, 451443), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 36, 0, 451443), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 36, 0, 451443), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 36, 0, 451443), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 0, 451443), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 36, 0, 451443), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 0, 451443), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 0, 451443), 3.1, 4.5]"
873,"[datetime.datetime(2022, 11, 28, 11, 36, 1, 581515), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 36, 1, 581515), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 36, 1, 581515), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 36, 1, 581515), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 1, 581515), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 36, 1, 581515), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 1, 581515), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 1, 581515), 3.1, 4.5]"
874,"[datetime.datetime(2022, 11, 28, 11, 36, 2, 703077), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 36, 2, 703077), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 2, 703077), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 2, 703077), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 2, 703077), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 2, 703077), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 2, 703077), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 2, 703077), 3.1, 4.4]"
875,"[datetime.datetime(2022, 11, 28, 11, 36, 3, 829293), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 36, 3, 829293), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 3, 829293), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 36, 3, 829293), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 3, 829293), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 3, 829293), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 3, 829293), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 3, 829293), 3.1, 4.4]"
876,"[datetime.datetime(2022, 11, 28, 11, 36, 4, 955437), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 36, 4, 955437), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 4, 955437), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 36, 4, 955437), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 4, 955437), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 4, 955437), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 4, 955437), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 4, 955437), 3.1, 4.4]"
877,"[datetime.datetime(2022, 11, 28, 11, 36, 6, 75081), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 75081), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 75081), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 75081), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 75081), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 75081), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 75081), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 6, 75081), 3.1, 4.4]"
878,"[datetime.datetime(2022, 11, 28, 11, 36, 7, 202829), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 202829), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 202829), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 202829), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 202829), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 202829), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 202829), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 7, 202829), 3.1, 4.7]"
879,"[datetime.datetime(2022, 11, 28, 11, 36, 8, 336864), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 336864), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 336864), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 336864), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 336864), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 336864), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 336864), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 8, 336864), 3.1, 4.7]"
880,"[datetime.datetime(2022, 11, 28, 11, 36, 9, 462882), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 462882), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 462882), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 462882), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 462882), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 462882), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 462882), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 9, 462882), 3.1, 4.6]"
881,"[datetime.datetime(2022, 11, 28, 11, 36, 10, 585958), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 10, 585958), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 36, 10, 585958), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 10, 585958), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 36, 10, 585958), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 10, 585958), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 10, 585958), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 10, 585958), 3.1, 4.5]"
882,"[datetime.datetime(2022, 11, 28, 11, 36, 11, 712449), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 712449), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 712449), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 712449), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 712449), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 712449), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 712449), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 11, 712449), 3.1, 4.5]"
883,"[datetime.datetime(2022, 11, 28, 11, 36, 12, 835641), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 835641), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 835641), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 835641), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 835641), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 835641), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 835641), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 12, 835641), 3.1, 4.5]"
884,"[datetime.datetime(2022, 11, 28, 11, 36, 13, 957019), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 957019), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 957019), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 957019), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 957019), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 957019), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 957019), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 13, 957019), 3.1, 4.5]"
885,"[datetime.datetime(2022, 11, 28, 11, 36, 15, 83408), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 83408), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 83408), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 83408), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 83408), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 83408), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 83408), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 15, 83408), 3.1, 4.5]"
886,"[datetime.datetime(2022, 11, 28, 11, 36, 16, 203506), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 203506), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 203506), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 203506), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 203506), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 203506), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 203506), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 16, 203506), 3.1, 4.5]"
887,"[datetime.datetime(2022, 11, 28, 11, 36, 17, 328421), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 328421), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 328421), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 328421), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 328421), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 328421), 81.0, 440.0]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 328421), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 17, 328421), 3.1, 4.5]"
888,"[datetime.datetime(2022, 11, 28, 11, 36, 18, 448097), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 448097), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 448097), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 448097), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 448097), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 448097), 81.0, 430.0]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 448097), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 18, 448097), 3.1, 4.5]"
889,"[datetime.datetime(2022, 11, 28, 11, 36, 19, 572028), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 572028), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 572028), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 572028), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 572028), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 572028), 81.0, 430.0]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 572028), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 19, 572028), 3.1, 4.5]"
890,"[datetime.datetime(2022, 11, 28, 11, 36, 20, 696949), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 696949), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 696949), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 696949), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 696949), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 696949), 81.0, 420.0]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 696949), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 20, 696949), 3.1, 4.5]"
891,"[datetime.datetime(2022, 11, 28, 11, 36, 21, 817020), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 817020), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 817020), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 817020), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 817020), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 817020), 81.0, 410.0]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 817020), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 21, 817020), 3.1, 4.5]"
892,"[datetime.datetime(2022, 11, 28, 11, 36, 22, 946044), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 946044), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 946044), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 946044), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 946044), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 946044), 81.0, 410.0]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 946044), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 22, 946044), 3.1, 4.5]"
893,"[datetime.datetime(2022, 11, 28, 11, 36, 24, 71194), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 71194), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 71194), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 71194), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 71194), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 71194), 81.0, 400.0]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 71194), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 24, 71194), 3.1, 4.5]"
894,"[datetime.datetime(2022, 11, 28, 11, 36, 25, 197227), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 197227), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 197227), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 197227), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 197227), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 197227), 81.0, 400.0]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 197227), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 25, 197227), 3.1, 4.5]"
895,"[datetime.datetime(2022, 11, 28, 11, 36, 26, 318831), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 318831), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 318831), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 318831), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 318831), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 318831), 81.0, 400.0]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 318831), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 26, 318831), 3.1, 4.5]"
896,"[datetime.datetime(2022, 11, 28, 11, 36, 27, 445375), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 445375), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 445375), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 445375), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 445375), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 445375), 81.0, 400.0]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 445375), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 27, 445375), 3.1, 4.5]"
897,"[datetime.datetime(2022, 11, 28, 11, 36, 28, 565066), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 565066), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 565066), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 565066), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 565066), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 565066), 81.0, 400.0]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 565066), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 28, 565066), 3.1, 4.5]"
898,"[datetime.datetime(2022, 11, 28, 11, 36, 29, 687835), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 687835), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 687835), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 687835), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 687835), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 687835), 81.0, 390.0]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 687835), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 29, 687835), 3.1, 4.5]"
899,"[datetime.datetime(2022, 11, 28, 11, 36, 30, 812797), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 812797), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 812797), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 812797), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 812797), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 812797), 81.0, 380.0]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 812797), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 30, 812797), 3.1, 4.5]"
900,"[datetime.datetime(2022, 11, 28, 11, 36, 31, 936850), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 936850), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 936850), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 936850), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 936850), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 936850), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 936850), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 31, 936850), 3.1, 4.5]"
901,"[datetime.datetime(2022, 11, 28, 11, 36, 33, 64738), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 64738), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 64738), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 64738), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 64738), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 64738), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 64738), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 33, 64738), 3.1, 4.5]"
902,"[datetime.datetime(2022, 11, 28, 11, 36, 34, 185408), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 185408), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 185408), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 185408), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 185408), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 185408), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 185408), 61.0, 90.0]","[datetime.datetime(2022, 11, 28, 11, 36, 34, 185408), 3.1, 4.5]"
