,Stupendo,Bahama Bay,Blakmax,Cuban Sunset,Dream Statement,Mt Niseko,Sorel Rising,Everylittle Breeze,Freeways,Harmonious Senora,Miss Magnifico,Under The Palais,Doublern
04-01-2023 14:56:48.665977,"(12.0, 14.0, 13.552631578947368)","(8.5, 10.5, 10.040650406504065)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.195652173913043)","(15.0, 19.0, 18.583333333333332)","(20.0, 32.0, 31.0)","(4.4, 5.8, 5.7125)","(12.0, 15.0, 14.555555555555555)","(15.0, 18.0, 17.1)","(5.0, 6.8, 6.619607843137255)","(15.0, 18.0, 17.930555555555557)","(8.5, 10.0, 9.785714285714286)"
04-01-2023 14:56:50.207937,"(12.0, 14.0, 13.485)","(8.5, 10.5, 10.165413533834586)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.195652173913043)","(15.0, 19.0, 18.583333333333332)","(20.0, 32.0, 31.0)","(4.4, 5.8, 5.7125)","(12.0, 15.0, 14.538461538461538)","(15.0, 18.0, 17.1)","(5.0, 6.8, 6.619607843137255)","(15.0, 18.0, 17.930555555555557)","(8.5, 9.8, 9.748387096774195)"
04-01-2023 14:56:51.795662,"(12.0, 13.5, 13.788617886178862)","(8.5, 10.5, 10.179856115107913)","(11.0, 16.0, 15.692307692307692)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.266666666666666)","(15.0, 19.0, 19.0)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 15.0, 14.538461538461538)","(15.0, 18.0, 17.1)","(5.0, 6.8, 6.6466666666666665)","(15.0, 18.0, 17.942857142857143)","(8.5, 9.8, 9.685714285714285)"
04-01-2023 14:56:53.264527,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.179856115107913)","(11.0, 16.0, 15.692307692307692)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.266666666666666)","(15.0, 19.5, 19.0)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 15.0, 14.538461538461538)","(15.0, 18.0, 17.1)","(5.0, 6.8, 6.6466666666666665)","(15.0, 18.0, 17.942857142857143)","(8.5, 9.8, 9.685714285714285)"
04-01-2023 14:56:54.742618,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.179856115107913)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.266666666666666)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 15.0, 14.538461538461538)","(15.0, 18.0, 17.027027027027028)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.942857142857143)","(8.5, 9.8, 9.685714285714285)"
04-01-2023 14:56:56.282172,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.179856115107913)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.266666666666666)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 15.0, 14.538461538461538)","(15.0, 18.0, 17.129032258064516)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.94)","(8.5, 9.8, 9.685714285714285)"
04-01-2023 14:56:57.818101,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.179856115107913)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.266666666666666)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 15.0, 14.538461538461538)","(15.0, 18.0, 17.129032258064516)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.94)","(8.5, 9.8, 9.685714285714285)"
04-01-2023 14:56:59.258028,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.179856115107913)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.266666666666666)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 15.0, 14.538461538461538)","(15.0, 18.0, 17.129032258064516)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.94)","(8.5, 9.8, 9.685714285714285)"
04-01-2023 14:57:00.783256,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.179856115107913)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.266666666666666)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 15.0, 14.538461538461538)","(15.0, 18.0, 17.129032258064516)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.90740740740741)","(8.5, 9.8, 9.685714285714285)"
04-01-2023 14:57:02.308848,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.179856115107913)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.266666666666666)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 15.0, 14.428571428571429)","(15.0, 18.0, 17.129032258064516)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.90740740740741)","(8.5, 9.8, 9.822857142857144)"
04-01-2023 14:57:03.822763,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.179856115107913)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 14.5, 14.333333333333334)","(15.0, 18.0, 17.027027027027028)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.869747899159663)","(8.5, 10.0, 10.166666666666666)"
04-01-2023 14:57:05.339351,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.17605633802817)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 14.5, 14.333333333333334)","(15.0, 18.0, 17.027027027027028)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.869747899159663)","(8.5, 10.5, 10.166666666666666)"
04-01-2023 14:57:06.898665,"(12.0, 14.0, 13.788617886178862)","(8.5, 10.5, 10.294520547945206)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.7231707317073175)","(12.0, 14.5, 14.2)","(15.0, 18.0, 17.027027027027028)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.869747899159663)","(8.5, 10.5, 10.166666666666666)"
04-01-2023 14:57:08.447648,"(12.0, 14.0, 13.838235294117647)","(8.5, 10.5, 10.59322033898305)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.0)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.676315789473684)","(12.0, 14.5, 14.142857142857142)","(15.0, 18.0, 17.027027027027028)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(8.5, 10.5, 10.0625)"
04-01-2023 14:57:09.925060,"(12.0, 14.0, 13.838235294117647)","(8.5, 11.0, 10.6125)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.0)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.7, 5.676315789473684)","(12.0, 14.5, 14.133333333333333)","(15.0, 18.0, 16.28)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(8.5, 10.5, 10.0625)"
04-01-2023 14:57:11.455625,"(12.0, 14.0, 13.838235294117647)","(8.5, 11.0, 10.597826086956522)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.7, 5.659793814432989)","(12.0, 14.5, 14.133333333333333)","(15.0, 16.5, 16.229166666666668)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(8.5, 10.5, 10.0625)"
04-01-2023 14:57:12.976991,"(12.0, 14.0, 13.838235294117647)","(8.5, 11.0, 10.597826086956522)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.659793814432989)","(12.0, 14.5, 14.133333333333333)","(15.0, 16.5, 16.229166666666668)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(8.5, 10.5, 10.080645161290322)"
04-01-2023 14:57:14.482192,"(12.0, 14.0, 13.838235294117647)","(8.5, 11.0, 10.597826086956522)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.659793814432989)","(12.0, 14.5, 14.133333333333333)","(15.0, 16.5, 16.035714285714285)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(8.5, 10.5, 10.080645161290322)"
04-01-2023 14:57:16.032096,"(12.0, 14.0, 13.838235294117647)","(8.5, 11.0, 10.709969788519638)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.659793814432989)","(12.0, 14.5, 14.733333333333333)","(15.0, 16.5, 16.035714285714285)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(8.5, 10.5, 10.080645161290322)"
04-01-2023 14:57:17.576921,"(12.0, 14.0, 13.838235294117647)","(8.5, 11.0, 10.709969788519638)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.656862745098039)","(12.0, 15.0, 14.75)","(15.0, 16.5, 16.035714285714285)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(8.5, 10.5, 10.080645161290322)"
04-01-2023 14:57:19.098993,"(12.0, 14.0, 13.838235294117647)","(8.5, 11.0, 10.709969788519638)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 31.142857142857142)","(4.4, 5.8, 5.656862745098039)","(12.0, 15.0, 14.75)","(15.0, 16.5, 16.035714285714285)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(8.5, 10.5, 10.080645161290322)"
04-01-2023 14:57:20.812553,"(12.0, 14.0, 13.838235294117647)","(8.5, 11.0, 10.691176470588236)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 29.428571428571427)","(4.4, 5.8, 5.656862745098039)","(12.0, 15.0, 14.75)","(15.0, 16.5, 16.035714285714285)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(9.0, 10.5, 10.080645161290322)"
04-01-2023 14:57:22.782908,"(12.0, 14.0, 13.838235294117647)","(8.5, 11.0, 10.691176470588236)","(11.0, 16.0, 15.384615384615385)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 30.0, 29.333333333333332)","(4.4, 5.8, 5.674137931034482)","(12.0, 15.0, 14.75)","(15.0, 16.5, 16.035714285714285)","(5.0, 6.8, 6.632727272727273)","(15.0, 18.0, 17.85483870967742)","(9.0, 10.5, 10.080645161290322)"
04-01-2023 14:57:24.516204,"(12.0, 14.0, 13.82857142857143)","(8.5, 11.0, 10.613636363636363)","(11.0, 16.0, 15.5)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 28.923076923076923)","(4.4, 5.8, 5.677477477477477)","(12.0, 15.0, 15.045454545454545)","(15.0, 16.5, 16.035714285714285)","(5.0, 6.8, 6.26)","(15.0, 18.0, 17.85483870967742)","(9.0, 10.5, 10.080645161290322)"
04-01-2023 14:57:26.289884,"(12.0, 14.5, 13.82857142857143)","(8.5, 11.0, 10.613636363636363)","(11.0, 16.0, 15.5)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.305555555555557)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 28.705882352941178)","(4.4, 5.8, 5.684313725490196)","(12.0, 15.5, 15.045454545454545)","(15.0, 16.5, 16.035714285714285)","(5.0, 6.4, 6.2444444444444445)","(15.0, 18.0, 17.85483870967742)","(9.0, 10.5, 10.080645161290322)"
04-01-2023 14:57:28.032520,"(12.0, 14.5, 13.82857142857143)","(8.5, 11.0, 10.613636363636363)","(11.0, 16.0, 15.5)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.38888888888889)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 28.923076923076923)","(4.4, 5.7, 5.684313725490196)","(12.0, 15.5, 15.045454545454545)","(15.0, 16.5, 16.035714285714285)","(5.0, 6.4, 6.135593220338984)","(15.0, 18.0, 17.85483870967742)","(9.0, 10.5, 10.080645161290322)"
04-01-2023 14:57:29.600251,"(12.0, 14.5, 14.010416666666666)","(8.5, 11.0, 10.708333333333334)","(11.0, 16.0, 15.5)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.4)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 29.333333333333332)","(4.4, 5.7, 5.6866666666666665)","(12.0, 15.5, 15.157894736842104)","(15.0, 16.5, 16.19047619047619)","(5.0, 6.4, 6.226666666666667)","(15.0, 18.0, 17.856)","(9.0, 10.5, 10.128571428571428)"
04-01-2023 14:57:31.193325,"(12.0, 14.5, 14.010416666666666)","(8.5, 11.0, 10.708333333333334)","(11.0, 16.0, 15.5)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.4)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 29.77777777777778)","(4.4, 5.7, 5.6866666666666665)","(12.0, 16.0, 15.142857142857142)","(15.0, 16.5, 16.19047619047619)","(5.0, 6.4, 6.066666666666666)","(15.0, 18.0, 17.856)","(9.0, 10.5, 10.128571428571428)"
04-01-2023 14:57:32.791120,"(12.0, 14.5, 14.010416666666666)","(8.5, 11.0, 10.708333333333334)","(11.0, 16.0, 15.5)","(41.0, 85.0, 76.42857142857143)","(14.0, 17.5, 17.444444444444443)","(15.0, 19.5, 19.166666666666668)","(20.0, 32.0, 29.333333333333332)","(4.4, 5.7, 5.7160714285714285)","(12.0, 16.0, 15.533333333333333)","(15.0, 16.5, 16.19047619047619)","(5.0, 6.2, 6.066666666666666)","(15.0, 18.0, 17.856)","(9.0, 10.5, 10.128571428571428)"
04-01-2023 14:57:34.350615,"(12.0, 14.5, 14.365384615384615)","(8.5, 11.0, 11.099337748344372)","(11.0, 16.0, 16.421875)","(41.0, 85.0, 84.54545454545455)","(14.0, 17.5, 17.047169811320753)","(15.0, 19.5, 18.326923076923077)","(20.0, 32.0, 31.333333333333332)","(4.4, 5.8, 5.620454545454545)","(12.0, 16.0, 14.76086956521739)","(15.0, 16.5, 16.482758620689655)","(5.0, 6.2, 5.966666666666667)","(15.0, 17.0, 16.605263157894736)","(9.0, 10.5, 10.055555555555555)"
04-01-2023 14:57:36.001431,"(12.0, 15.0, 14.365384615384615)","(8.5, 11.5, 11.088757396449704)","(11.0, 16.5, 16.666666666666668)","(41.0, 85.0, 84.54545454545455)","(14.0, 17.5, 17.047169811320753)","(15.0, 18.5, 18.326923076923077)","(20.0, 32.0, 31.714285714285715)","(4.4, 5.7, 5.611392405063291)","(12.0, 15.0, 14.76086956521739)","(15.0, 17.0, 16.4375)","(5.0, 6.2, 6.012244897959183)","(15.0, 17.0, 16.308823529411764)","(9.0, 10.5, 10.055555555555555)"
04-01-2023 14:57:37.652979,"(12.0, 15.0, 14.484375)","(8.5, 11.5, 11.124324324324323)","(11.0, 17.0, 16.807692307692307)","(41.0, 85.0, 94.28571428571429)","(14.0, 17.5, 17.047169811320753)","(15.0, 18.5, 18.37142857142857)","(20.0, 32.0, 32.57142857142857)","(4.4, 5.7, 5.6255319148936165)","(12.0, 15.0, 14.855263157894736)","(15.0, 17.0, 16.64)","(5.0, 6.2, 6.004255319148936)","(15.0, 16.5, 16.355555555555554)","(9.0, 10.5, 10.033333333333333)"
04-01-2023 14:57:39.194900,"(12.0, 15.0, 14.484375)","(8.5, 11.5, 11.124324324324323)","(11.0, 17.5, 16.807692307692307)","(41.0, 100.0, 94.28571428571429)","(14.0, 17.5, 16.80952380952381)","(15.0, 18.5, 18.37142857142857)","(20.0, 34.0, 32.57142857142857)","(4.4, 5.7, 5.6255319148936165)","(12.0, 15.0, 14.855263157894736)","(15.0, 17.0, 16.64)","(5.0, 6.2, 6.026415094339622)","(15.0, 16.5, 16.355555555555554)","(9.0, 10.5, 10.033333333333333)"
04-01-2023 14:57:40.966431,"(12.0, 15.0, 14.484375)","(8.5, 11.5, 11.124324324324323)","(11.0, 17.5, 16.807692307692307)","(41.0, 100.0, 94.28571428571429)","(14.0, 17.0, 16.80952380952381)","(15.0, 18.5, 18.37142857142857)","(20.0, 34.0, 31.6)","(4.4, 5.7, 5.6255319148936165)","(12.0, 15.0, 14.805555555555555)","(15.0, 17.0, 16.64)","(5.0, 6.2, 6.026415094339622)","(15.0, 16.5, 16.355555555555554)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:42.690708,"(12.0, 15.0, 14.484375)","(8.5, 11.5, 11.124324324324323)","(11.0, 17.5, 16.807692307692307)","(41.0, 100.0, 94.28571428571429)","(14.0, 17.0, 16.80952380952381)","(15.0, 18.5, 18.37142857142857)","(20.0, 34.0, 31.23076923076923)","(4.4, 5.7, 5.630693069306931)","(12.0, 15.0, 14.805555555555555)","(15.0, 17.0, 16.64)","(5.0, 6.2, 6.026415094339622)","(15.0, 16.5, 16.355555555555554)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:44.629100,"(12.0, 15.0, 14.484375)","(8.5, 11.5, 11.124324324324323)","(11.0, 17.5, 16.807692307692307)","(41.0, 100.0, 88.33333333333333)","(14.0, 17.0, 16.80952380952381)","(15.0, 18.5, 18.37142857142857)","(20.0, 34.0, 31.23076923076923)","(4.4, 5.7, 5.640425531914893)","(12.0, 15.0, 14.805555555555555)","(15.0, 17.0, 16.64)","(5.0, 6.2, 6.026415094339622)","(15.0, 16.5, 16.355555555555554)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:46.575233,"(12.0, 15.0, 14.484375)","(8.5, 11.5, 11.102857142857143)","(11.0, 17.5, 17.0)","(51.0, 95.0, 88.33333333333333)","(14.0, 17.0, 16.80952380952381)","(15.0, 18.5, 17.76)","(20.0, 34.0, 31.23076923076923)","(4.4, 5.7, 5.640425531914893)","(12.0, 15.0, 14.805555555555555)","(15.0, 17.0, 16.64)","(5.0, 6.2, 6.026415094339622)","(15.0, 16.5, 16.355555555555554)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:48.200145,"(12.0, 15.0, 14.484375)","(8.5, 11.5, 11.102857142857143)","(11.0, 17.5, 17.166666666666668)","(51.0, 95.0, 88.33333333333333)","(14.0, 17.0, 16.80952380952381)","(15.0, 18.0, 17.76)","(20.0, 34.0, 31.23076923076923)","(4.4, 5.7, 5.640425531914893)","(12.0, 15.0, 14.805555555555555)","(15.0, 17.0, 16.64)","(5.0, 6.2, 6.026415094339622)","(15.0, 16.5, 16.666666666666668)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:49.741640,"(12.0, 15.0, 14.484375)","(8.5, 11.5, 11.102857142857143)","(11.0, 17.5, 17.166666666666668)","(51.0, 95.0, 88.33333333333333)","(14.0, 17.0, 16.80952380952381)","(15.0, 18.0, 17.76)","(20.0, 34.0, 30.941176470588236)","(4.4, 5.7, 5.640425531914893)","(12.0, 15.0, 14.805555555555555)","(15.0, 17.0, 16.64)","(5.0, 6.2, 6.02)","(15.0, 17.0, 16.666666666666668)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:51.352580,"(12.0, 15.0, 14.484375)","(8.5, 11.5, 11.102857142857143)","(11.0, 17.5, 17.166666666666668)","(51.0, 95.0, 88.33333333333333)","(14.0, 17.0, 16.80952380952381)","(15.0, 18.0, 17.76)","(20.0, 34.0, 30.941176470588236)","(4.4, 5.7, 5.640425531914893)","(12.0, 15.0, 14.805555555555555)","(15.0, 17.0, 16.64)","(5.0, 6.2, 6.02)","(15.0, 17.0, 16.666666666666668)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:52.960104,"(12.0, 15.0, 14.45)","(8.5, 11.5, 11.118131868131869)","(11.0, 17.5, 17.75)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.85135135135135)","(15.0, 18.0, 17.80952380952381)","(20.0, 34.0, 31.4)","(4.4, 5.7, 5.643775100401606)","(12.0, 15.0, 14.805555555555555)","(15.0, 17.0, 16.64)","(5.0, 6.2, 5.97)","(15.0, 17.0, 16.666666666666668)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:54.478837,"(12.0, 15.0, 14.45)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.0, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.85135135135135)","(15.0, 18.0, 17.941176470588236)","(20.0, 34.0, 31.4)","(4.4, 5.7, 5.643775100401606)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 16.59090909090909)","(5.0, 6.0, 5.98695652173913)","(15.0, 17.0, 16.852941176470587)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:56.057488,"(12.0, 15.0, 14.45)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.5, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.828125)","(15.0, 18.0, 17.916666666666668)","(20.0, 34.0, 31.4)","(4.4, 5.7, 5.643775100401606)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 16.653846153846153)","(5.0, 6.0, 5.93921568627451)","(15.0, 17.0, 16.852941176470587)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:57.593218,"(12.0, 15.0, 14.514705882352942)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.5, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.84722222222222)","(15.0, 18.0, 17.8)","(20.0, 34.0, 31.4)","(4.4, 5.7, 5.643775100401606)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 16.653846153846153)","(5.0, 6.0, 5.98695652173913)","(15.0, 17.0, 16.95098039215686)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:57:59.135308,"(12.0, 15.0, 14.514705882352942)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.5, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.84722222222222)","(15.0, 18.0, 17.8)","(20.0, 34.0, 31.4)","(4.4, 5.7, 5.643775100401606)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 16.653846153846153)","(5.0, 6.0, 5.98695652173913)","(15.0, 17.0, 17.241935483870968)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:58:00.693561,"(12.0, 15.0, 14.514705882352942)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.5, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.84722222222222)","(15.0, 18.0, 17.842105263157894)","(20.0, 34.0, 31.4)","(4.4, 5.7, 5.643775100401606)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 16.653846153846153)","(5.0, 6.0, 5.98695652173913)","(15.0, 17.5, 17.241935483870968)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:58:02.233608,"(12.0, 15.0, 14.514705882352942)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.5, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.84722222222222)","(15.0, 18.0, 17.941176470588236)","(20.0, 34.0, 31.4)","(4.4, 5.7, 5.439649122807018)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 16.67391304347826)","(5.0, 6.0, 6.017391304347826)","(15.0, 17.5, 17.152173913043477)","(9.0, 10.5, 10.107476635514018)"
04-01-2023 14:58:03.750279,"(12.0, 15.0, 14.514705882352942)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.5, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.84722222222222)","(15.0, 18.0, 17.941176470588236)","(20.0, 34.0, 31.4)","(4.4, 5.5, 5.437226277372263)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 16.964285714285715)","(5.0, 6.2, 6.017391304347826)","(15.0, 17.5, 17.152173913043477)","(9.0, 10.5, 10.125)"
04-01-2023 14:58:05.278597,"(12.0, 15.0, 14.514705882352942)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.5, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.84722222222222)","(15.0, 18.0, 17.941176470588236)","(20.0, 34.0, 31.4)","(4.4, 5.5, 5.437226277372263)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 16.964285714285715)","(5.0, 6.2, 6.017391304347826)","(15.0, 17.5, 17.241935483870968)","(9.0, 10.5, 10.125)"
04-01-2023 14:58:06.756758,"(12.0, 15.0, 14.514705882352942)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.5, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.84722222222222)","(15.0, 18.0, 17.941176470588236)","(20.0, 34.0, 31.4)","(4.4, 5.5, 5.437226277372263)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 16.964285714285715)","(5.0, 6.2, 6.017391304347826)","(15.0, 17.5, 17.241935483870968)","(9.0, 10.5, 10.125)"
04-01-2023 14:58:08.291517,"(12.0, 15.0, 14.514705882352942)","(8.5, 11.5, 11.118131868131869)","(11.0, 18.5, 17.794117647058822)","(51.0, 95.0, 86.11111111111111)","(14.0, 17.0, 16.84722222222222)","(15.0, 18.0, 17.941176470588236)","(20.0, 34.0, 31.4)","(4.4, 5.5, 5.491803278688525)","(12.0, 15.0, 14.829268292682928)","(15.0, 17.0, 17.264705882352942)","(5.0, 6.2, 6.017391304347826)","(15.0, 17.5, 17.176470588235293)","(9.0, 10.5, 10.125)"
