,Anjo Tornado,Sorinder Bale,Sophie Did It,Dixie Showband,Ferocious Amigo,Raising Hell,Nobu Girl,Oscar Ruth
08-01-2023 17:49:07.427614,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.0, 4.53)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:08.775177,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.0, 4.53)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:09.968916,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.0, 4.53)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:11.119198,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.0, 4.53)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:12.264045,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:13.416494,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:14.513545,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:15.602732,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:16.675645,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:17.838988,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:18.999722,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:20.103646,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:21.241488,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:22.298089,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:23.372998,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:24.432027,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:25.505010,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:26.506147,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:27.552800,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:28.615327,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:29.639673,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:30.686458,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:31.696509,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.666666666666667)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:33.040368,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.4, 4.59)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:34.210474,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.59)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:35.344794,"(2.5, 3.7, 3.270909090909091)","(3.8, 6.2, 4.59)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:49:36.521360,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 4.59)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:37.632149,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 4.59)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:38.667988,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 4.59)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:39.834841,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 4.59)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:41.069142,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 4.59)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:42.134840,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.0, 4.1625)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:43.201899,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.0, 4.1625)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 23.0)","(12.0, 25.0, 13.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.90909090909091)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:44.235437,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.0, 4.1625)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 23.0)","(12.0, 25.0, 15.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.545454545454547)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:45.312596,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 4.5)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 22.0)","(12.0, 25.0, 15.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.545454545454547)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:46.353343,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 4.5)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 22.0)","(12.0, 25.0, 15.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.545454545454547)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:47.333380,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 4.5)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 22.0)","(12.0, 25.0, 15.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.545454545454547)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:48.362635,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 4.5)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 22.0)","(12.0, 25.0, 15.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.545454545454547)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:49.457626,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 4.5)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 22.0)","(12.0, 25.0, 15.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.545454545454547)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:50.545930,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 4.5)","(51.0, 380.0, 174.46153846153845)","(17.0, 38.0, 22.0)","(12.0, 25.0, 15.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.545454545454547)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:51.572091,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 4.43)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.0)","(12.0, 25.0, 15.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.545454545454547)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:52.636508,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 5.083333333333334)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.0)","(12.0, 25.0, 15.0)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 26.545454545454547)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:53.815305,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 5.083333333333334)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 156.66666666666666)","(15.0, 60.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:54.874626,"(2.6, 3.7, 3.270909090909091)","(3.8, 5.9, 5.083333333333334)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 156.66666666666666)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:55.879794,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 156.66666666666666)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:57.085630,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 156.66666666666666)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:58.329975,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 156.66666666666666)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:49:59.631227,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 156.66666666666666)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:00.922871,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 156.66666666666666)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:02.005132,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 156.66666666666666)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:03.090807,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 156.66666666666666)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:04.174021,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 174.46153846153845)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 20.333333333333336)","(101.0, 650.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:05.382382,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 165.28571428571428)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 20.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:06.515793,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 165.28571428571428)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 20.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:07.667353,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 165.28571428571428)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 20.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:08.754334,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 165.28571428571428)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 20.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:09.824940,"(2.6, 3.7, 3.270909090909091)","(3.8, 6.2, 5.352941176470589)","(51.0, 380.0, 165.28571428571428)","(16.0, 38.0, 22.363636363636363)","(12.0, 25.0, 20.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.35, 3.95, 2.7894736842105265)"
08-01-2023 17:50:10.933049,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.2, 5.352941176470589)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 22.363636363636363)","(13.0, 25.0, 20.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:12.167325,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.2, 5.352941176470589)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 22.363636363636363)","(13.0, 25.0, 20.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:13.182046,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 5.482352941176471)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 22.363636363636363)","(13.0, 25.0, 20.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:14.251437,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 5.482352941176471)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 22.363636363636363)","(13.0, 25.0, 20.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 32.526315789473685)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:15.312342,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 5.482352941176471)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 22.363636363636363)","(13.0, 25.0, 21.0)","(101.0, 640.0, 367.5)","(15.0, 46.0, 29.200000000000003)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:16.458072,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 5.482352941176471)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 22.363636363636363)","(13.0, 26.0, 19.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:17.531608,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 5.482352941176471)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 22.363636363636363)","(13.0, 26.0, 19.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:18.592461,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.2, 5.352941176470589)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 22.363636363636363)","(13.0, 26.0, 19.333333333333336)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:19.738162,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.0, 4.730769230769231)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:20.923231,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.0, 4.730769230769231)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:22.055867,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.0, 4.730769230769231)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:23.211489,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.0, 4.730769230769231)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:24.261593,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 4.533333333333333)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:25.291099,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 4.533333333333333)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:26.364546,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 4.533333333333333)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:27.423612,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 4.533333333333333)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:28.483117,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 4.533333333333333)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:29.677477,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 5.482352941176471)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:30.841667,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 5.00909090909091)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:31.996697,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 4.733333333333333)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:33.168663,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.4, 4.733333333333333)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:34.280010,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.2, 4.666666666666667)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
08-01-2023 17:50:35.380374,"(2.6, 3.7, 3.270909090909091)","(3.9, 6.2, 4.666666666666667)","(61.0, 380.0, 165.28571428571428)","(17.0, 38.0, 23.666666666666668)","(13.0, 26.0, 13.11111111111111)","(101.0, 640.0, 367.5)","(15.0, 46.0, 23.454545454545453)","(2.3, 3.95, 2.7894736842105265)"
