,Slingshot Roxy,Reality One,Slingshot Penny,Laceby Girl,Rise Again,Crave Calamity,Checkout Chick,Bang On Blue
09-01-2023 18:19:08.475217,"(10.0, 22.0, 18.833333333333336)","(10.0, 21.0, 14.666666666666666)","(21.0, 60.0, 51.5)","(21.0, 85.0, 61.400000000000006)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.9, 3.757142857142857)","(4.2, 8.4, 7.08)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:09.597581,"(10.0, 22.0, 18.833333333333336)","(10.0, 21.0, 14.666666666666666)","(21.0, 60.0, 54.0)","(21.0, 85.0, 61.400000000000006)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.9, 3.757142857142857)","(4.2, 8.4, 7.08)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:10.687233,"(10.0, 22.0, 20.642857142857142)","(10.0, 21.0, 14.666666666666666)","(21.0, 60.0, 51.25)","(21.0, 85.0, 61.400000000000006)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.9, 3.757142857142857)","(4.2, 8.4, 7.08)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:11.754590,"(10.0, 22.0, 18.833333333333336)","(10.0, 21.0, 14.666666666666666)","(21.0, 60.0, 51.25)","(21.0, 85.0, 61.400000000000006)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.9, 3.096551724137931)","(4.2, 8.4, 7.08)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:12.802072,"(10.0, 22.0, 18.833333333333336)","(10.0, 21.0, 14.666666666666666)","(21.0, 60.0, 51.25)","(21.0, 85.0, 61.400000000000006)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.85, 3.096551724137931)","(4.2, 8.4, 7.08)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:13.843880,"(10.0, 22.0, 19.625)","(10.0, 21.0, 13.0)","(21.0, 60.0, 51.25)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.8, 3.6714285714285713)","(4.2, 8.4, 7.622222222222222)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:14.897306,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 51.25)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.8, 3.6714285714285713)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:15.912274,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.8, 3.6714285714285713)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:16.958738,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.8, 3.6714285714285713)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:18.001539,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.8, 3.5749999999999997)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:19.070399,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.8, 3.5749999999999997)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:20.162893,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.8, 3.5749999999999997)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:21.243337,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 10.130434782608695)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:22.309414,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:23.412213,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:24.543124,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:25.691727,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:26.829481,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:27.959998,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:29.067998,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:30.164834,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:31.193222,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.9693548387096773)"
09-01-2023 18:19:32.248190,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.962)"
09-01-2023 18:19:33.356845,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.962)"
09-01-2023 18:19:34.388884,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.879999999999999)","(2.7, 3.8, 3.3909090909090907)","(4.2, 7.8, 7.48)","(3.4, 4.0, 3.962)"
09-01-2023 18:19:35.446857,"(10.0, 23.0, 17.0)","(10.0, 21.0, 13.0)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.463157894736842)","(2.7, 3.8, 3.2375)","(4.2, 7.8, 7.363636363636363)","(3.4, 4.0, 3.962)"
09-01-2023 18:19:36.502651,"(10.0, 23.0, 17.0)","(10.0, 21.0, 12.6)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 8.275)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.363636363636363)","(3.4, 4.0, 3.962)"
09-01-2023 18:19:37.585817,"(10.0, 23.0, 17.0)","(10.0, 21.0, 12.6)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 8.575)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.363636363636363)","(3.4, 4.0, 3.962)"
09-01-2023 18:19:38.652529,"(10.0, 23.0, 17.0)","(10.0, 19.5, 16.31818181818182)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.353846153846154)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.0, 3.962)"
09-01-2023 18:19:39.749842,"(10.0, 23.0, 17.0)","(10.0, 19.0, 17.666666666666664)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.0, 4.158333333333333)"
09-01-2023 18:19:40.815670,"(10.0, 23.0, 17.0)","(10.0, 19.0, 14.476190476190476)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.2, 4.241666666666666)"
09-01-2023 18:19:41.943909,"(10.0, 23.0, 17.0)","(10.0, 18.5, 17.75)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:43.083446,"(10.0, 23.0, 17.0)","(10.0, 18.5, 17.928571428571427)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:44.204141,"(10.0, 23.0, 14.11111111111111)","(10.0, 18.5, 17.928571428571427)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:45.324709,"(10.0, 23.0, 14.11111111111111)","(10.0, 18.5, 17.928571428571427)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:46.405613,"(10.0, 23.0, 14.11111111111111)","(10.0, 18.5, 17.928571428571427)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:47.484943,"(10.0, 23.0, 14.11111111111111)","(10.0, 18.5, 17.928571428571427)","(21.0, 60.0, 53.2)","(21.0, 85.0, 71.88888888888889)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:48.546514,"(10.0, 23.0, 14.11111111111111)","(10.0, 18.5, 17.928571428571427)","(21.0, 60.0, 53.2)","(21.0, 85.0, 57.76923076923077)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:49.610132,"(10.0, 23.0, 14.11111111111111)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 85.0, 49.69230769230769)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:50.684279,"(10.0, 23.0, 14.11111111111111)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 70.0, 45.5)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:51.742437,"(10.0, 23.0, 14.11111111111111)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 65.0, 43.0625)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:52.804978,"(10.0, 23.0, 14.11111111111111)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 65.0, 43.0625)","(6.0, 11.5, 9.95)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:53.881210,"(10.0, 21.0, 17.0)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 65.0, 43.0625)","(6.0, 11.5, 10.033333333333333)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:54.926446,"(10.0, 21.0, 17.0)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 65.0, 43.0625)","(6.0, 10.5, 10.033333333333333)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:56.041360,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 10.033333333333333)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:57.134152,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 10.08)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:58.184444,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 10.08)","(2.7, 3.8, 3.2176470588235295)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:19:59.295369,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 10.075)","(2.7, 3.8, 3.325)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:00.452345,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 10.075)","(2.7, 3.75, 3.26)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:01.592275,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 10.075)","(2.7, 3.65, 3.2119999999999997)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:02.707357,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 10.075)","(2.7, 3.55, 3.435526315789474)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:03.898515,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 10.075)","(2.7, 3.45, 3.2737373737373736)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:04.986630,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 10.075)","(2.7, 3.4, 3.3200000000000003)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:06.015023,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 9.82)","(2.7, 3.35, 3.1805263157894736)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:07.160356,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 9.82)","(2.7, 3.25, 3.1229411764705883)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:08.330936,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 9.82)","(2.7, 3.15, 3.0700000000000003)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:09.426527,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 9.82)","(2.7, 3.1, 3.0700000000000003)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:10.510752,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 40.5)","(6.0, 10.5, 9.82)","(2.7, 3.1, 3.0700000000000003)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:11.689002,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 10.5, 9.82)","(2.7, 3.1, 3.0700000000000003)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:12.900637,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 10.5, 9.742857142857144)","(2.7, 3.1, 3.0700000000000003)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:13.999244,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.0700000000000003)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:15.103345,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.0700000000000003)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:16.243875,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:17.374101,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:18.452742,"(10.0, 22.0, 17.5)","(10.0, 18.5, 17.5)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:19.592978,"(10.0, 22.0, 17.5)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:20.728055,"(10.0, 22.0, 17.5)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:21.841730,"(10.0, 22.0, 17.5)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:23.044610,"(10.0, 22.0, 17.5)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:24.154884,"(10.0, 22.0, 17.5)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:25.230468,"(10.0, 22.0, 14.125)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:26.295934,"(10.0, 22.0, 14.125)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.053333333333334)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:27.349904,"(10.0, 22.0, 14.125)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.48)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:28.399768,"(10.0, 22.0, 14.125)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.488888888888889)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:29.456992,"(10.0, 22.0, 14.125)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.5)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:30.529837,"(10.0, 22.0, 14.125)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.071578947368421)","(4.2, 7.8, 7.5)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:31.605221,"(10.0, 22.0, 14.125)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.073)","(4.2, 7.8, 7.5)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:32.693746,"(10.0, 22.0, 14.125)","(10.0, 18.0, 17.125)","(21.0, 60.0, 53.2)","(21.0, 55.0, 39.53333333333333)","(6.0, 11.0, 9.742857142857144)","(2.7, 3.1, 3.073)","(4.2, 7.8, 7.5)","(3.4, 4.3, 4.241666666666666)"
09-01-2023 18:20:33.751471,"(10.0, 22.0, 14.125)","(11.0, 18.0, 17.125)","(26.0, 60.0, 53.2)","(26.0, 55.0, 39.53333333333333)","(6.5, 11.0, 9.742857142857144)","(2.7, 3.1, 3.073)","(4.4, 7.8, 7.5)","(3.3, 4.3, 4.241666666666666)"
09-01-2023 18:20:34.860836,"(10.0, 22.0, 14.125)","(11.0, 18.0, 17.125)","(26.0, 60.0, 53.2)","(26.0, 55.0, 39.53333333333333)","(6.5, 11.0, 9.742857142857144)","(2.7, 3.1, 3.073)","(4.4, 7.8, 7.5)","(3.3, 4.3, 4.241666666666666)"
09-01-2023 18:20:35.974677,"(10.0, 22.0, 14.125)","(11.0, 18.0, 17.125)","(26.0, 60.0, 53.2)","(26.0, 55.0, 39.53333333333333)","(6.5, 11.0, 9.742857142857144)","(2.7, 3.1, 3.073)","(4.4, 7.8, 7.5)","(3.3, 4.3, 4.241666666666666)"
09-01-2023 18:20:37.065989,"(10.0, 22.0, 14.125)","(11.0, 18.0, 17.125)","(26.0, 60.0, 53.2)","(26.0, 55.0, 39.53333333333333)","(6.5, 11.0, 9.742857142857144)","(2.7, 3.1, 3.073)","(4.4, 7.8, 7.5)","(3.3, 4.3, 4.241666666666666)"
09-01-2023 18:20:38.177743,"(10.0, 22.0, 14.125)","(11.0, 18.0, 17.125)","(26.0, 60.0, 53.2)","(26.0, 55.0, 39.53333333333333)","(6.5, 11.0, 9.742857142857144)","(2.7, 3.1, 3.073)","(4.4, 7.8, 7.5)","(3.3, 4.3, 4.241666666666666)"
09-01-2023 18:20:39.297597,"(10.0, 22.0, 14.125)","(11.0, 18.0, 17.125)","(26.0, 60.0, 53.2)","(26.0, 55.0, 39.53333333333333)","(6.5, 11.0, 9.742857142857144)","(2.7, 3.1, 3.073)","(4.4, 7.8, 7.5)","(3.3, 4.3, 4.241666666666666)"
09-01-2023 18:20:40.432771,"(10.0, 22.0, 14.125)","(11.0, 18.0, 17.125)","(26.0, 60.0, 53.2)","(26.0, 55.0, 39.53333333333333)","(6.5, 11.0, 9.742857142857144)","(2.7, 3.1, 3.073)","(4.4, 7.8, 7.5)","(3.3, 4.3, 4.241666666666666)"
