,Blue Cherry Miss,River Matt,Scarlett Express,Gabbys Gyros,Tabasco Lad
04-01-2023 11:23:01.960499,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:02.825676,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:03.731986,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:04.620944,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:05.559126,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:06.448740,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:07.274915,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:08.285485,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:09.279407,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:10.239377,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:11.270443,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:12.168517,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:13.305317,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:14.360510,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:15.425693,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:16.443644,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:17.381652,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:18.257563,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:19.239376,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:20.247211,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:21.102980,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:22.121093,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:23.185413,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:24.225067,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:25.176840,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:26.074967,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:26.984653,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:27.989571,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:29.109581,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:30.081494,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:31.068654,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6027659574468087)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:32.093320,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:33.166859,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:34.046072,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:35.133386,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:36.176419,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:37.236036,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:38.237493,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:39.142996,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:40.040316,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:40.942987,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:41.908799,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:42.808760,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:43.683550,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:44.702847,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:45.678360,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:46.535446,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:47.372570,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:48.362560,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:49.392438,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:50.327362,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:51.201076,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:52.055507,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:52.936406,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:53.796674,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:54.666637,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:55.578599,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:56.577572,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:57.581612,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:58.463058,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:23:59.316596,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:00.241740,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:01.244582,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:02.193024,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:03.092469,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.652857142857143)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:03.918642,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:04.765652,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:05.697331,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:06.722579,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:07.654872,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:08.665275,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:09.749709,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:10.806003,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:11.751677,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:12.720233,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:13.716643,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:14.684860,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.677)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:15.632846,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.55, 2.677)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:16.493980,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.55, 2.677)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:17.346913,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.55, 2.677)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:18.282064,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:19.254360,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:20.204382,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:21.091124,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:21.989740,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:22.950142,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:23.954951,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:24.924856,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:26.020470,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:26.984296,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:28.060978,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:29.018824,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:29.856481,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:30.738276,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:31.668399,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.610909090909091)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:32.657806,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:33.561740,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:34.457793,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:35.313116,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:36.159183,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:37.097204,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:38.030625,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:38.965364,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:39.800005,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:40.668803,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:41.576926,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:42.415479,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.5, 11.678260869565218)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:43.250618,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.5, 11.678260869565218)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:44.144348,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.5, 11.678260869565218)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:45.020117,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.5, 11.678260869565218)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:45.962959,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.5, 11.678260869565218)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:46.890890,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.5, 11.678260869565218)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:47.730579,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.5, 11.678260869565218)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:48.559982,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.6, 2.6017021276595744)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:49.442171,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:50.337568,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.4, 3.483636363636364)"
04-01-2023 11:24:51.221696,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.6, 3.825333333333333)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.626521739130435)","(3.0, 4.4, 3.483636363636364)"
