,Burn The Turf,Heaven Scent,Pop Smoke,Street Scandal,Frosty Cake,Whispering Ella,Im All Class,Paint The Trail
919,"[datetime.datetime(2022, 11, 28, 11, 12, 30, 74538), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 30, 74538), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 30, 74538), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 30, 74538), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 30, 74538), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 30, 74538), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 30, 74538), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 30, 74538), 5.5, 12.0]"
920,"[datetime.datetime(2022, 11, 28, 11, 12, 31, 210765), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 31, 210765), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 31, 210765), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 31, 210765), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 31, 210765), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 31, 210765), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 31, 210765), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 31, 210765), 5.5, 12.0]"
921,"[datetime.datetime(2022, 11, 28, 11, 12, 32, 336033), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 32, 336033), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 32, 336033), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 32, 336033), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 32, 336033), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 32, 336033), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 32, 336033), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 32, 336033), 5.5, 12.0]"
922,"[datetime.datetime(2022, 11, 28, 11, 12, 33, 450735), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 33, 450735), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 33, 450735), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 33, 450735), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 33, 450735), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 33, 450735), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 33, 450735), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 33, 450735), 5.5, 12.0]"
923,"[datetime.datetime(2022, 11, 28, 11, 12, 34, 575773), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 34, 575773), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 34, 575773), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 34, 575773), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 34, 575773), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 34, 575773), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 34, 575773), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 34, 575773), 5.5, 12.0]"
924,"[datetime.datetime(2022, 11, 28, 11, 12, 35, 700736), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 35, 700736), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 35, 700736), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 35, 700736), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 35, 700736), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 35, 700736), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 35, 700736), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 35, 700736), 5.5, 12.0]"
925,"[datetime.datetime(2022, 11, 28, 11, 12, 36, 824804), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 36, 824804), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 36, 824804), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 36, 824804), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 36, 824804), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 36, 824804), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 36, 824804), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 36, 824804), 5.5, 12.0]"
926,"[datetime.datetime(2022, 11, 28, 11, 12, 37, 950527), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 37, 950527), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 37, 950527), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 37, 950527), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 37, 950527), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 37, 950527), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 37, 950527), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 37, 950527), 5.5, 12.0]"
927,"[datetime.datetime(2022, 11, 28, 11, 12, 39, 73382), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 39, 73382), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 39, 73382), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 39, 73382), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 39, 73382), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 39, 73382), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 39, 73382), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 39, 73382), 5.5, 12.0]"
928,"[datetime.datetime(2022, 11, 28, 11, 12, 40, 203262), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 40, 203262), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 40, 203262), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 40, 203262), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 40, 203262), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 40, 203262), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 40, 203262), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 40, 203262), 5.5, 12.0]"
929,"[datetime.datetime(2022, 11, 28, 11, 12, 41, 334716), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 41, 334716), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 41, 334716), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 41, 334716), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 41, 334716), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 41, 334716), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 41, 334716), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 41, 334716), 5.5, 12.0]"
930,"[datetime.datetime(2022, 11, 28, 11, 12, 42, 465185), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 42, 465185), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 42, 465185), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 42, 465185), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 42, 465185), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 42, 465185), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 42, 465185), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 42, 465185), 5.5, 12.0]"
931,"[datetime.datetime(2022, 11, 28, 11, 12, 43, 591266), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 43, 591266), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 43, 591266), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 43, 591266), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 43, 591266), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 43, 591266), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 43, 591266), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 43, 591266), 5.5, 12.0]"
932,"[datetime.datetime(2022, 11, 28, 11, 12, 44, 708122), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 44, 708122), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 44, 708122), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 44, 708122), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 44, 708122), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 44, 708122), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 44, 708122), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 44, 708122), 5.5, 12.0]"
933,"[datetime.datetime(2022, 11, 28, 11, 12, 45, 842999), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 45, 842999), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 45, 842999), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 45, 842999), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 45, 842999), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 45, 842999), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 45, 842999), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 45, 842999), 5.5, 12.0]"
934,"[datetime.datetime(2022, 11, 28, 11, 12, 46, 971745), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 46, 971745), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 46, 971745), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 46, 971745), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 46, 971745), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 46, 971745), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 46, 971745), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 46, 971745), 5.5, 12.0]"
935,"[datetime.datetime(2022, 11, 28, 11, 12, 48, 105112), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 48, 105112), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 48, 105112), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 48, 105112), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 48, 105112), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 48, 105112), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 48, 105112), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 48, 105112), 5.5, 12.0]"
936,"[datetime.datetime(2022, 11, 28, 11, 12, 49, 235286), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 49, 235286), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 49, 235286), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 49, 235286), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 49, 235286), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 49, 235286), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 49, 235286), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 49, 235286), 5.5, 12.0]"
937,"[datetime.datetime(2022, 11, 28, 11, 12, 50, 383233), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 50, 383233), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 50, 383233), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 50, 383233), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 50, 383233), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 50, 383233), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 50, 383233), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 50, 383233), 5.5, 12.0]"
938,"[datetime.datetime(2022, 11, 28, 11, 12, 51, 519318), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 51, 519318), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 51, 519318), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 51, 519318), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 51, 519318), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 51, 519318), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 51, 519318), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 51, 519318), 5.5, 12.0]"
939,"[datetime.datetime(2022, 11, 28, 11, 12, 52, 635790), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 52, 635790), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 52, 635790), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 52, 635790), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 52, 635790), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 52, 635790), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 52, 635790), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 52, 635790), 5.5, 12.0]"
940,"[datetime.datetime(2022, 11, 28, 11, 12, 53, 763016), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 53, 763016), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 53, 763016), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 53, 763016), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 53, 763016), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 53, 763016), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 53, 763016), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 53, 763016), 5.5, 12.0]"
941,"[datetime.datetime(2022, 11, 28, 11, 12, 54, 888425), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 54, 888425), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 54, 888425), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 54, 888425), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 54, 888425), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 54, 888425), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 54, 888425), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 54, 888425), 5.5, 12.0]"
942,"[datetime.datetime(2022, 11, 28, 11, 12, 56, 21263), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 56, 21263), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 56, 21263), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 56, 21263), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 56, 21263), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 56, 21263), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 56, 21263), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 56, 21263), 5.5, 12.0]"
943,"[datetime.datetime(2022, 11, 28, 11, 12, 57, 138318), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 57, 138318), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 57, 138318), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 57, 138318), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 57, 138318), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 57, 138318), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 57, 138318), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 57, 138318), 5.5, 12.0]"
944,"[datetime.datetime(2022, 11, 28, 11, 12, 58, 265944), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 58, 265944), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 58, 265944), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 58, 265944), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 58, 265944), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 58, 265944), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 58, 265944), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 58, 265944), 5.5, 12.0]"
945,"[datetime.datetime(2022, 11, 28, 11, 12, 59, 383630), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 12, 59, 383630), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 12, 59, 383630), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 12, 59, 383630), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 12, 59, 383630), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 12, 59, 383630), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 12, 59, 383630), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 12, 59, 383630), 5.5, 12.0]"
946,"[datetime.datetime(2022, 11, 28, 11, 13, 0, 512269), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 0, 512269), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 0, 512269), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 0, 512269), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 0, 512269), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 0, 512269), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 13, 0, 512269), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 0, 512269), 5.5, 12.0]"
947,"[datetime.datetime(2022, 11, 28, 11, 13, 1, 637769), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 1, 637769), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 1, 637769), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 1, 637769), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 1, 637769), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 1, 637769), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 13, 1, 637769), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 1, 637769), 5.5, 12.0]"
948,"[datetime.datetime(2022, 11, 28, 11, 13, 2, 762798), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 2, 762798), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 2, 762798), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 2, 762798), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 2, 762798), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 2, 762798), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 11, 13, 2, 762798), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 2, 762798), 5.5, 12.0]"
949,"[datetime.datetime(2022, 11, 28, 11, 13, 3, 888712), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 3, 888712), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 3, 888712), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 3, 888712), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 3, 888712), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 3, 888712), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 3, 888712), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 3, 888712), 5.5, 12.0]"
950,"[datetime.datetime(2022, 11, 28, 11, 13, 5, 22048), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 5, 22048), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 5, 22048), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 5, 22048), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 5, 22048), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 5, 22048), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 5, 22048), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 5, 22048), 5.5, 12.0]"
951,"[datetime.datetime(2022, 11, 28, 11, 13, 6, 140857), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 6, 140857), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 6, 140857), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 6, 140857), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 6, 140857), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 6, 140857), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 6, 140857), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 6, 140857), 5.5, 12.0]"
952,"[datetime.datetime(2022, 11, 28, 11, 13, 7, 266568), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 7, 266568), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 7, 266568), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 7, 266568), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 7, 266568), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 7, 266568), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 7, 266568), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 7, 266568), 5.5, 12.0]"
953,"[datetime.datetime(2022, 11, 28, 11, 13, 8, 418248), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 8, 418248), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 8, 418248), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 8, 418248), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 8, 418248), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 8, 418248), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 8, 418248), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 8, 418248), 5.5, 12.0]"
954,"[datetime.datetime(2022, 11, 28, 11, 13, 9, 550056), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 9, 550056), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 9, 550056), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 9, 550056), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 9, 550056), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 9, 550056), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 9, 550056), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 9, 550056), 5.5, 12.0]"
955,"[datetime.datetime(2022, 11, 28, 11, 13, 10, 667729), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 10, 667729), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 10, 667729), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 10, 667729), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 10, 667729), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 10, 667729), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 10, 667729), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 10, 667729), 5.5, 12.0]"
956,"[datetime.datetime(2022, 11, 28, 11, 13, 11, 814906), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 11, 814906), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 11, 814906), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 11, 814906), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 11, 814906), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 11, 814906), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 11, 814906), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 11, 814906), 5.5, 12.0]"
957,"[datetime.datetime(2022, 11, 28, 11, 13, 12, 940960), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 12, 940960), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 12, 940960), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 12, 940960), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 12, 940960), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 12, 940960), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 12, 940960), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 11, 13, 12, 940960), 5.5, 12.0]"
958,"[datetime.datetime(2022, 11, 28, 11, 13, 14, 57173), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 11, 13, 14, 57173), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 11, 13, 14, 57173), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 11, 13, 14, 57173), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 11, 13, 14, 57173), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 11, 13, 14, 57173), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 13, 14, 57173), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 11, 13, 14, 57173), 5.5, 12.0]"
