,King Brockie,Heaven Scent,Flex Your Muscle,Here He Comes,Munxar Queen,Hot Barrels
09-01-2023 10:33:21.154037,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:22.149212,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:23.018605,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:23.901787,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:24.880178,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:25.894081,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:26.910423,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:27.861655,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:28.758218,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:29.662681,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:30.626850,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:31.647053,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:32.621474,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:33.542513,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:34.451676,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:35.455834,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:36.438347,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:37.456094,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:38.622750,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:39.723480,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:40.744819,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:41.727111,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:42.796958,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:43.795201,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:44.845537,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:45.909484,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:46.877885,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:47.871235,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:48.821354,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:49.750535,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:50.744148,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:51.787750,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:52.788261,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:53.714555,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:54.560362,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:55.535300,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:56.512390,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:57.524373,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:58.512939,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:33:59.518506,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:00.498390,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:01.442225,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:02.474330,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:03.404806,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:04.376935,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:05.322351,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:06.242513,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:07.229556,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:08.119064,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:34:09.072786,"(11.0, 22.0, 17.5)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.028571428571428)","(3.1, 6.2, 4.6257142857142854)"
