,Wendy Peffercorn,Homebush Chilli,Impressive Mario,Harpoon Bale,Replica Rosco,Lonely Gemma,Wrinkly Wayne,King Kong Blonde
120,"[datetime.datetime(2022, 11, 28, 9, 52, 25, 583036), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 25, 583036), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 25, 583036), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 25, 583036), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 52, 25, 583036), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 25, 583036), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 25, 583036), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 25, 583036), 51.0, 320.0]"
121,"[datetime.datetime(2022, 11, 28, 9, 52, 26, 713938), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 26, 713938), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 26, 713938), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 26, 713938), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 52, 26, 713938), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 26, 713938), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 26, 713938), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 26, 713938), 51.0, 320.0]"
122,"[datetime.datetime(2022, 11, 28, 9, 52, 27, 859652), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 27, 859652), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 27, 859652), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 27, 859652), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 52, 27, 859652), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 27, 859652), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 27, 859652), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 27, 859652), 51.0, 320.0]"
123,"[datetime.datetime(2022, 11, 28, 9, 52, 29, 8803), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 29, 8803), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 29, 8803), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 29, 8803), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 52, 29, 8803), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 29, 8803), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 29, 8803), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 29, 8803), 51.0, 320.0]"
124,"[datetime.datetime(2022, 11, 28, 9, 52, 30, 157553), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 30, 157553), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 30, 157553), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 30, 157553), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 52, 30, 157553), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 30, 157553), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 30, 157553), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 30, 157553), 51.0, 320.0]"
125,"[datetime.datetime(2022, 11, 28, 9, 52, 31, 284646), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 31, 284646), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 9, 52, 31, 284646), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 9, 52, 31, 284646), 1.45, 1.78]","[datetime.datetime(2022, 11, 28, 9, 52, 31, 284646), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 31, 284646), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 31, 284646), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 31, 284646), 51.0, 320.0]"
126,"[datetime.datetime(2022, 11, 28, 9, 52, 32, 511749), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 32, 511749), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 9, 52, 32, 511749), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 9, 52, 32, 511749), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 9, 52, 32, 511749), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 32, 511749), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 32, 511749), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 32, 511749), 51.0, 330.0]"
127,"[datetime.datetime(2022, 11, 28, 9, 52, 33, 657126), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 33, 657126), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 9, 52, 33, 657126), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 9, 52, 33, 657126), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 9, 52, 33, 657126), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 33, 657126), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 33, 657126), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 33, 657126), 51.0, 330.0]"
128,"[datetime.datetime(2022, 11, 28, 9, 52, 34, 815827), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 34, 815827), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 9, 52, 34, 815827), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 9, 52, 34, 815827), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 9, 52, 34, 815827), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 34, 815827), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 34, 815827), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 34, 815827), 51.0, 330.0]"
129,"[datetime.datetime(2022, 11, 28, 9, 52, 36, 3505), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 36, 3505), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 9, 52, 36, 3505), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 9, 52, 36, 3505), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 9, 52, 36, 3505), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 36, 3505), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 36, 3505), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 36, 3505), 51.0, 330.0]"
130,"[datetime.datetime(2022, 11, 28, 9, 52, 37, 227948), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 52, 37, 227948), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 37, 227948), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 52, 37, 227948), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 9, 52, 37, 227948), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 9, 52, 37, 227948), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 37, 227948), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 52, 37, 227948), 51.0, 350.0]"
131,"[datetime.datetime(2022, 11, 28, 9, 52, 38, 413279), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 52, 38, 413279), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 38, 413279), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 52, 38, 413279), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 9, 52, 38, 413279), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 9, 52, 38, 413279), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 38, 413279), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 38, 413279), 51.0, 350.0]"
132,"[datetime.datetime(2022, 11, 28, 9, 52, 39, 570505), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 52, 39, 570505), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 39, 570505), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 52, 39, 570505), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 9, 52, 39, 570505), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 9, 52, 39, 570505), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 39, 570505), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 39, 570505), 51.0, 350.0]"
133,"[datetime.datetime(2022, 11, 28, 9, 52, 40, 734050), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 52, 40, 734050), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 40, 734050), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 52, 40, 734050), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 9, 52, 40, 734050), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 9, 52, 40, 734050), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 40, 734050), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 40, 734050), 51.0, 350.0]"
134,"[datetime.datetime(2022, 11, 28, 9, 52, 41, 906146), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 41, 906146), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 41, 906146), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 52, 41, 906146), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 9, 52, 41, 906146), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 41, 906146), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 41, 906146), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 41, 906146), 51.0, 350.0]"
135,"[datetime.datetime(2022, 11, 28, 9, 52, 43, 86893), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 43, 86893), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 43, 86893), 14.0, 15.5]","[datetime.datetime(2022, 11, 28, 9, 52, 43, 86893), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 9, 52, 43, 86893), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 43, 86893), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 43, 86893), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 43, 86893), 51.0, 400.0]"
136,"[datetime.datetime(2022, 11, 28, 9, 52, 44, 248467), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 44, 248467), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 44, 248467), 14.0, 15.5]","[datetime.datetime(2022, 11, 28, 9, 52, 44, 248467), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 9, 52, 44, 248467), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 44, 248467), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 44, 248467), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 44, 248467), 51.0, 400.0]"
137,"[datetime.datetime(2022, 11, 28, 9, 52, 45, 397083), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 45, 397083), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 45, 397083), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 9, 52, 45, 397083), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 9, 52, 45, 397083), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 45, 397083), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 45, 397083), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 45, 397083), 51.0, 400.0]"
138,"[datetime.datetime(2022, 11, 28, 9, 52, 46, 542543), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 46, 542543), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 46, 542543), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 9, 52, 46, 542543), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 9, 52, 46, 542543), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 52, 46, 542543), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 46, 542543), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 46, 542543), 51.0, 400.0]"
139,"[datetime.datetime(2022, 11, 28, 9, 52, 47, 681264), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 47, 681264), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 47, 681264), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 9, 52, 47, 681264), 1.45, 1.88]","[datetime.datetime(2022, 11, 28, 9, 52, 47, 681264), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 47, 681264), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 47, 681264), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 47, 681264), 51.0, 400.0]"
140,"[datetime.datetime(2022, 11, 28, 9, 52, 48, 826228), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 48, 826228), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 48, 826228), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 9, 52, 48, 826228), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 9, 52, 48, 826228), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 52, 48, 826228), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 48, 826228), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 48, 826228), 51.0, 400.0]"
141,"[datetime.datetime(2022, 11, 28, 9, 52, 49, 961872), 6.0, 6.0]","[datetime.datetime(2022, 11, 28, 9, 52, 49, 961872), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 49, 961872), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 9, 52, 49, 961872), 1.45, 1.9]","[datetime.datetime(2022, 11, 28, 9, 52, 49, 961872), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 49, 961872), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 49, 961872), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 49, 961872), 51.0, 400.0]"
142,"[datetime.datetime(2022, 11, 28, 9, 52, 51, 94039), 6.0, 6.0]","[datetime.datetime(2022, 11, 28, 9, 52, 51, 94039), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 51, 94039), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 9, 52, 51, 94039), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 9, 52, 51, 94039), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 51, 94039), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 52, 51, 94039), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 51, 94039), 51.0, 400.0]"
143,"[datetime.datetime(2022, 11, 28, 9, 52, 52, 243959), 6.0, 5.9]","[datetime.datetime(2022, 11, 28, 9, 52, 52, 243959), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 52, 243959), 14.0, 15.5]","[datetime.datetime(2022, 11, 28, 9, 52, 52, 243959), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 9, 52, 52, 243959), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 52, 243959), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 9, 52, 52, 243959), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 52, 243959), 51.0, 400.0]"
144,"[datetime.datetime(2022, 11, 28, 9, 52, 53, 377629), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 377629), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 377629), 14.0, 15.5]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 377629), 1.45, 1.9]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 377629), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 377629), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 377629), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 53, 377629), 51.0, 400.0]"
145,"[datetime.datetime(2022, 11, 28, 9, 52, 54, 505330), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 505330), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 505330), 14.0, 15.5]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 505330), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 505330), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 505330), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 505330), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 54, 505330), 51.0, 400.0]"
146,"[datetime.datetime(2022, 11, 28, 9, 52, 55, 638882), 6.0, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 638882), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 638882), 14.0, 15.5]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 638882), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 638882), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 638882), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 638882), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 55, 638882), 51.0, 400.0]"
147,"[datetime.datetime(2022, 11, 28, 9, 52, 56, 778223), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 778223), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 778223), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 778223), 1.5, 1.86]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 778223), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 778223), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 778223), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 56, 778223), 51.0, 390.0]"
148,"[datetime.datetime(2022, 11, 28, 9, 52, 57, 932009), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 932009), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 932009), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 932009), 1.5, 1.89]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 932009), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 932009), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 932009), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 57, 932009), 51.0, 390.0]"
149,"[datetime.datetime(2022, 11, 28, 9, 52, 59, 74728), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 74728), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 74728), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 74728), 1.5, 1.89]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 74728), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 74728), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 74728), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 52, 59, 74728), 51.0, 390.0]"
150,"[datetime.datetime(2022, 11, 28, 9, 53, 0, 213228), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 213228), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 213228), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 213228), 1.5, 1.89]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 213228), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 213228), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 213228), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 0, 213228), 51.0, 680.0]"
151,"[datetime.datetime(2022, 11, 28, 9, 53, 1, 349442), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 349442), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 349442), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 349442), 1.5, 1.88]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 349442), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 349442), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 349442), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 1, 349442), 51.0, 670.0]"
152,"[datetime.datetime(2022, 11, 28, 9, 53, 2, 482244), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 482244), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 482244), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 482244), 1.5, 1.88]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 482244), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 482244), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 482244), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 2, 482244), 51.0, 670.0]"
153,"[datetime.datetime(2022, 11, 28, 9, 53, 3, 626423), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 626423), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 626423), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 626423), 1.5, 1.85]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 626423), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 626423), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 626423), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 3, 626423), 51.0, 670.0]"
154,"[datetime.datetime(2022, 11, 28, 9, 53, 4, 749712), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 749712), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 749712), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 749712), 1.5, 1.85]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 749712), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 749712), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 749712), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 4, 749712), 51.0, 670.0]"
155,"[datetime.datetime(2022, 11, 28, 9, 53, 5, 881907), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 881907), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 881907), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 881907), 1.5, 1.85]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 881907), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 881907), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 881907), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 5, 881907), 51.0, 400.0]"
156,"[datetime.datetime(2022, 11, 28, 9, 53, 7, 7774), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 53, 7, 7774), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 7, 7774), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 7, 7774), 1.5, 1.82]","[datetime.datetime(2022, 11, 28, 9, 53, 7, 7774), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 7, 7774), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 7, 7774), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 7, 7774), 51.0, 400.0]"
157,"[datetime.datetime(2022, 11, 28, 9, 53, 8, 136686), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 136686), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 136686), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 136686), 1.5, 1.81]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 136686), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 136686), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 136686), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 8, 136686), 51.0, 400.0]"
158,"[datetime.datetime(2022, 11, 28, 9, 53, 9, 270205), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 270205), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 270205), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 270205), 1.5, 1.8]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 270205), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 270205), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 270205), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 9, 270205), 51.0, 400.0]"
159,"[datetime.datetime(2022, 11, 28, 9, 53, 10, 393189), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 393189), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 393189), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 393189), 1.5, 1.79]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 393189), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 393189), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 393189), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 10, 393189), 51.0, 400.0]"
