,Far Too Far,Solo Fernando,Astral Star,Chop And Drop,Mister Brockie,Russian Inn,Jet Keen,Brindle Bounty
09-01-2023 18:54:34.514624,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 410.0, 254.44444444444443)","(8.5, 18.0, 14.5)","(91.0, 650.0, 595.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:35.680881,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 410.0, 254.44444444444443)","(8.5, 18.0, 14.5)","(91.0, 650.0, 595.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:36.809824,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 410.0, 276.6666666666667)","(8.5, 18.0, 14.5)","(91.0, 650.0, 595.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:38.134499,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 276.6666666666667)","(8.5, 18.0, 14.5)","(91.0, 650.0, 453.57142857142856)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:39.461889,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 276.6666666666667)","(8.5, 18.0, 14.5)","(91.0, 650.0, 453.57142857142856)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:40.616777,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 276.6666666666667)","(8.5, 18.0, 14.5)","(91.0, 650.0, 453.57142857142856)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:41.649342,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 138.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 191.66666666666669)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:42.761464,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 138.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 191.66666666666669)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:43.927660,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 138.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:44.982586,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 138.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:46.300246,"(1.8, 2.7, 2.5791044776119403)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:47.430354,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:48.664375,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:49.904756,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:51.133427,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:52.414346,"(1.8, 2.7, 2.628)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:53.547356,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:54.856977,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:56.151797,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:57.276115,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:58.649216,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 14.5)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:54:59.894241,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 255.0)","(8.5, 18.0, 16.6)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:01.158931,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 170.0)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:02.645095,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 500.0, 275.0)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:04.137025,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 490.0, 275.0)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:05.273330,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 490.0, 275.0)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:06.417896,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 490.0, 275.0)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:07.728325,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 490.0, 152.0)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:08.994955,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 520.0, 285.0)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 191.66666666666669)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:10.273935,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 510.0, 285.0)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 191.66666666666669)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:11.397159,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 510.0, 150.0)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 191.66666666666669)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:12.535024,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 510.0, 375.83333333333337)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 191.66666666666669)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:13.753536,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 440.0, 301.875)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:15.011886,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 301.875)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:16.272025,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 301.875)","(8.5, 18.0, 15.666666666666668)","(91.0, 650.0, 375.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:17.501546,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 219.58333333333331)","(8.5, 18.0, 14.5)","(91.0, 650.0, 91.25)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:18.769448,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 219.58333333333331)","(8.5, 18.0, 14.5)","(91.0, 95.0, 92.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:20.083154,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 219.58333333333331)","(8.5, 18.0, 11.333333333333334)","(91.0, 95.0, 92.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:21.292000,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 108.75)","(8.5, 12.0, 19.6)","(91.0, 95.0, 528.0)","(3.2, 4.0, 3.4958333333333336)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:22.479719,"(1.8, 2.68, 2.610666666666667)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 108.75)","(8.5, 25.0, 19.6)","(91.0, 640.0, 528.0)","(3.2, 4.0, 3.5500000000000003)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:23.621137,"(1.8, 2.66, 2.41)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 108.75)","(8.5, 25.0, 19.6)","(91.0, 640.0, 308.0)","(3.2, 3.95, 3.5500000000000003)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:24.812723,"(1.8, 2.66, 2.41)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 108.75)","(8.5, 25.0, 19.6)","(91.0, 650.0, 311.0)","(3.2, 3.95, 3.5500000000000003)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:26.038440,"(1.8, 2.66, 2.41)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 108.75)","(8.5, 25.0, 19.6)","(91.0, 650.0, 529.0)","(3.2, 3.95, 3.5500000000000003)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:27.174563,"(1.8, 2.66, 2.41)","(14.0, 32.0, 22.0)","(14.0, 34.0, 25.25)","(51.0, 450.0, 108.75)","(8.5, 25.0, 19.6)","(91.0, 640.0, 584.5)","(3.2, 3.95, 3.5500000000000003)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:28.276409,"(1.8, 2.66, 2.41)","(14.0, 32.0, 22.0)","(14.0, 36.0, 26.25)","(51.0, 450.0, 108.75)","(8.5, 25.0, 19.6)","(91.0, 640.0, 584.5)","(3.2, 3.95, 3.5500000000000003)","(7.5, 15.0, 10.6)"
09-01-2023 18:55:29.433718,"(1.8, 2.66, 2.41)","(14.0, 32.0, 22.0)","(14.0, 36.0, 26.25)","(51.0, 450.0, 108.75)","(8.5, 25.0, 19.6)","(91.0, 640.0, 584.5)","(3.2, 3.95, 3.5055555555555555)","(7.5, 15.0, 9.72)"
09-01-2023 18:55:30.776577,"(1.8, 2.66, 2.4013793103448275)","(14.0, 32.0, 22.0)","(14.0, 36.0, 26.25)","(51.0, 450.0, 167.66666666666669)","(8.5, 25.0, 21.142857142857142)","(91.0, 640.0, 584.5)","(3.2, 3.95, 3.5500000000000003)","(7.5, 15.0, 9.077777777777778)"
09-01-2023 18:55:32.055979,"(1.8, 2.66, 2.4013793103448275)","(14.0, 32.0, 22.0)","(14.0, 36.0, 26.25)","(51.0, 450.0, 167.66666666666669)","(8.5, 25.0, 21.142857142857142)","(91.0, 640.0, 584.5)","(3.2, 3.95, 3.5500000000000003)","(7.5, 14.5, 9.077777777777778)"
09-01-2023 18:55:33.212725,"(1.8, 2.66, 2.4013793103448275)","(14.0, 32.0, 22.0)","(14.0, 36.0, 26.25)","(51.0, 450.0, 167.66666666666669)","(8.5, 25.0, 21.142857142857142)","(91.0, 640.0, 584.5)","(3.2, 3.95, 3.5500000000000003)","(7.5, 14.5, 9.077777777777778)"
09-01-2023 18:55:34.328730,"(1.8, 2.66, 2.4013793103448275)","(14.0, 32.0, 22.0)","(14.0, 36.0, 26.25)","(51.0, 450.0, 167.66666666666669)","(8.5, 25.0, 21.142857142857142)","(91.0, 640.0, 584.5)","(3.2, 3.95, 3.5500000000000003)","(7.5, 14.5, 9.077777777777778)"
09-01-2023 18:55:35.447047,"(1.8, 2.66, 2.4013793103448275)","(14.0, 32.0, 22.0)","(14.0, 36.0, 26.25)","(51.0, 450.0, 235.5)","(8.5, 25.0, 15.25)","(91.0, 640.0, 584.5)","(3.2, 3.95, 3.5500000000000003)","(7.5, 14.5, 9.077777777777778)"
09-01-2023 18:55:36.548628,"(1.8, 2.66, 2.4013793103448275)","(14.0, 32.0, 22.0)","(14.0, 36.0, 22.333333333333332)","(51.0, 450.0, 212.6086956521739)","(8.5, 22.0, 16.5)","(91.0, 640.0, 584.5)","(3.2, 3.95, 3.5125)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:37.752302,"(1.8, 2.6, 2.576842105263158)","(14.0, 32.0, 18.5)","(14.0, 34.0, 18.9375)","(51.0, 450.0, 212.6086956521739)","(8.5, 19.5, 14.576923076923077)","(91.0, 640.0, 457.0)","(3.2, 3.95, 3.5125)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:38.897102,"(1.8, 2.6, 2.588947368421053)","(14.0, 30.0, 21.333333333333332)","(14.0, 36.0, 18.9375)","(51.0, 450.0, 212.6086956521739)","(8.5, 19.5, 15.875)","(91.0, 550.0, 317.5)","(3.2, 3.95, 3.5125)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:40.018424,"(1.8, 2.6, 2.5897560975609757)","(14.0, 32.0, 19.5)","(14.0, 36.0, 18.9375)","(51.0, 450.0, 212.6086956521739)","(8.5, 18.5, 15.11111111111111)","(91.0, 550.0, 317.5)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:41.145265,"(1.8, 2.6, 2.5897560975609757)","(14.0, 32.0, 18.5)","(14.0, 36.0, 22.333333333333332)","(51.0, 450.0, 212.6086956521739)","(8.5, 18.0, 14.227272727272727)","(91.0, 550.0, 317.5)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:42.216689,"(1.8, 2.6, 2.5897560975609757)","(14.0, 32.0, 18.5)","(14.0, 34.0, 22.333333333333332)","(51.0, 450.0, 212.6086956521739)","(8.5, 17.5, 13.642857142857142)","(91.0, 550.0, 317.5)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:43.284986,"(1.8, 2.6, 2.5897560975609757)","(14.0, 32.0, 18.5)","(14.0, 34.0, 19.0)","(51.0, 450.0, 212.6086956521739)","(8.5, 17.5, 13.642857142857142)","(91.0, 550.0, 317.5)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:44.423351,"(1.8, 2.6, 2.5897560975609757)","(14.0, 32.0, 18.5)","(14.0, 32.0, 20.375)","(51.0, 450.0, 237.3076923076923)","(8.5, 17.5, 16.083333333333332)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:45.518126,"(1.8, 2.6, 2.5897560975609757)","(14.0, 32.0, 18.5)","(14.0, 32.0, 20.375)","(51.0, 450.0, 237.3076923076923)","(8.5, 17.0, 14.192307692307693)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:46.623023,"(1.8, 2.6, 2.5897560975609757)","(14.0, 32.0, 18.5)","(14.0, 32.0, 20.375)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 161.42857142857144)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:47.668548,"(1.8, 2.6, 2.5764705882352943)","(14.0, 32.0, 18.5)","(14.0, 34.0, 20.875)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 650.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:48.737948,"(1.8, 2.6, 2.59)","(14.0, 32.0, 18.5)","(14.0, 32.0, 18.714285714285715)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:49.934436,"(1.8, 2.6, 2.5907317073170733)","(14.0, 32.0, 18.5)","(14.0, 32.0, 18.9375)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:51.093827,"(1.8, 2.6, 2.56)","(14.0, 32.0, 18.5)","(14.0, 36.0, 22.333333333333332)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:52.272208,"(1.8, 2.6, 2.3525)","(14.0, 32.0, 18.5)","(14.0, 34.0, 22.333333333333332)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:53.460384,"(1.8, 2.6, 2.3458823529411768)","(14.0, 32.0, 18.5)","(14.0, 34.0, 19.0)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:54.795872,"(1.8, 2.6, 2.3458823529411768)","(14.0, 32.0, 18.5)","(14.0, 34.0, 24.5)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:55.973473,"(1.8, 2.6, 2.3458823529411768)","(14.0, 32.0, 18.5)","(14.0, 34.0, 26.9)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:57.142284,"(1.8, 2.6, 2.3458823529411768)","(14.0, 32.0, 18.5)","(14.0, 32.0, 23.5)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:58.306163,"(1.8, 2.6, 2.3458823529411768)","(14.0, 32.0, 18.5)","(14.0, 32.0, 23.5)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:55:59.429148,"(1.8, 2.58, 2.444)","(14.0, 32.0, 18.5)","(14.0, 32.0, 23.5)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 8.835714285714285)"
09-01-2023 18:56:00.577737,"(1.8, 2.56, 2.3421276595744684)","(14.0, 32.0, 22.0)","(14.0, 32.0, 26.9)","(51.0, 450.0, 198.63636363636363)","(8.5, 16.5, 13.6875)","(91.0, 550.0, 315.0)","(3.2, 3.95, 3.565)","(7.5, 14.5, 9.933333333333334)"
09-01-2023 18:56:01.608313,"(1.8, 2.56, 2.334117647058824)","(14.0, 32.0, 22.0)","(14.0, 32.0, 26.9)","(51.0, 450.0, 265.9375)","(8.5, 16.5, 14.0)","(91.0, 550.0, 435.0)","(3.2, 3.95, 3.8583333333333334)","(7.5, 13.0, 11.00909090909091)"
09-01-2023 18:56:02.652029,"(1.8, 2.54, 2.468571428571429)","(14.0, 32.0, 22.0)","(14.0, 32.0, 29.875)","(51.0, 430.0, 254.6875)","(8.5, 16.0, 13.5)","(91.0, 550.0, 571.875)","(3.2, 3.9, 3.726923076923077)","(7.5, 12.5, 10.8)"
09-01-2023 18:56:03.729021,"(1.8, 2.5, 2.4380952380952383)","(14.0, 32.0, 22.0)","(14.0, 32.0, 29.875)","(51.0, 410.0, 208.33333333333334)","(8.5, 15.0, 13.2)","(91.0, 640.0, 571.875)","(3.2, 3.9, 3.6741935483870964)","(7.5, 12.0, 9.96)"
09-01-2023 18:56:04.985319,"(1.8, 2.46, 2.425263157894737)","(14.0, 32.0, 22.0)","(14.0, 32.0, 29.875)","(51.0, 400.0, 217.5)","(8.5, 15.0, 12.857142857142858)","(91.0, 640.0, 571.875)","(3.2, 3.9, 3.6741935483870964)","(7.5, 11.0, 9.853846153846154)"
09-01-2023 18:56:06.544532,"(1.8, 2.44, 2.368333333333333)","(14.0, 32.0, 22.0)","(14.0, 32.0, 29.875)","(51.0, 380.0, 232.1875)","(8.5, 15.0, 13.75)","(91.0, 640.0, 571.875)","(3.2, 3.9, 3.6941176470588233)","(7.5, 10.5, 9.428571428571429)"
09-01-2023 18:56:07.959636,"(1.8, 2.38, 2.368333333333333)","(14.0, 32.0, 22.0)","(14.0, 32.0, 29.875)","(51.0, 370.0, 296.3636363636364)","(8.5, 15.0, 14.1)","(91.0, 640.0, 571.875)","(3.2, 3.9, 3.6941176470588233)","(7.5, 10.0, 9.428571428571429)"
09-01-2023 18:56:09.245679,"(1.8, 2.36, 2.2689655172413796)","(14.0, 32.0, 22.0)","(14.0, 32.0, 29.9375)","(51.0, 350.0, 290.7142857142857)","(8.5, 15.0, 14.25)","(91.0, 640.0, 493.125)","(3.2, 3.9, 3.6941176470588233)","(7.5, 10.0, 9.428571428571429)"
09-01-2023 18:56:10.732328,"(1.8, 2.34, 2.2866666666666666)","(14.0, 32.0, 27.0)","(14.0, 32.0, 29.9375)","(51.0, 330.0, 290.7142857142857)","(8.5, 15.0, 14.25)","(91.0, 550.0, 493.125)","(3.2, 3.9, 3.6941176470588233)","(7.5, 10.0, 9.428571428571429)"
09-01-2023 18:56:12.048823,"(1.8, 2.32, 2.2600000000000002)","(14.0, 32.0, 27.0)","(14.0, 32.0, 29.333333333333332)","(51.0, 300.0, 217.69230769230768)","(8.5, 15.0, 14.25)","(91.0, 630.0, 563.125)","(3.2, 3.9, 3.6941176470588233)","(7.5, 10.0, 9.428571428571429)"
09-01-2023 18:56:13.423556,"(1.8, 2.32, 2.2600000000000002)","(14.0, 32.0, 27.0)","(14.0, 32.0, 27.0)","(51.0, 290.0, 239.28571428571428)","(8.5, 15.0, 14.25)","(91.0, 630.0, 563.125)","(3.2, 3.9, 3.6941176470588233)","(7.5, 10.0, 9.428571428571429)"
09-01-2023 18:56:14.681675,"(1.8, 2.32, 2.2652173913043474)","(14.0, 32.0, 27.0)","(14.0, 32.0, 29.5)","(51.0, 270.0, 196.92307692307693)","(8.5, 15.0, 14.25)","(91.0, 630.0, 563.125)","(3.2, 3.9, 3.6941176470588233)","(7.5, 10.0, 9.428571428571429)"
09-01-2023 18:56:16.080405,"(1.8, 2.32, 2.2652173913043474)","(14.0, 32.0, 22.0)","(14.0, 32.0, 29.5)","(51.0, 260.0, 221.5)","(8.5, 15.0, 14.25)","(91.0, 630.0, 563.125)","(3.2, 3.9, 3.6941176470588233)","(7.5, 10.0, 9.428571428571429)"
09-01-2023 18:56:17.311765,"(1.8, 2.32, 2.2652173913043474)","(14.0, 32.0, 22.0)","(14.0, 32.0, 29.5)","(51.0, 240.0, 94.0)","(8.5, 15.0, 14.25)","(91.0, 630.0, 563.125)","(3.2, 3.9, 3.6999999999999997)","(7.5, 10.0, 9.428571428571429)"
09-01-2023 18:56:18.505321,"(1.8, 2.32, 2.2652173913043474)","(14.0, 32.0, 22.0)","(14.0, 32.0, 29.5)","(51.0, 230.0, 85.0)","(8.5, 15.0, 14.25)","(91.0, 630.0, 563.125)","(3.2, 3.9, 3.6837837837837837)","(7.5, 10.0, 9.428571428571429)"
