,Westar Commander,Incineration,Nehalem,Mr Beets,Gomez Bale,Orbital Bale,Lovaz Bale,Spaghetti Legs
07-01-2023 19:19:25.833557,"(4.4, 5.4, 5.16)","(7.0, 7.8, 7.460606060606061)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.6, 2.5961904761904764)","(17.0, 34.0, 30.03448275862069)","(9.0, 16.0, 14.148148148148149)","(26.0, 38.0, 33.6875)","(31.0, 50.0, 47.03703703703704)"
07-01-2023 19:19:26.939168,"(4.4, 5.4, 5.16)","(7.0, 7.8, 7.460606060606061)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.596923076923077)","(17.0, 34.0, 30.03448275862069)","(9.0, 16.0, 14.148148148148149)","(26.0, 38.0, 33.6875)","(31.0, 50.0, 49.2)"
07-01-2023 19:19:28.078297,"(4.4, 5.3, 5.25)","(7.0, 7.8, 7.460606060606061)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.596923076923077)","(17.0, 34.0, 30.03448275862069)","(9.0, 16.0, 14.148148148148149)","(26.0, 38.0, 33.6875)","(31.0, 50.0, 49.2)"
07-01-2023 19:19:29.147284,"(4.4, 5.3, 5.1125)","(7.0, 7.8, 7.460606060606061)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6)","(17.0, 34.0, 29.576923076923077)","(9.0, 16.0, 14.148148148148149)","(26.0, 38.0, 33.6875)","(31.0, 50.0, 48.54545454545455)"
07-01-2023 19:19:30.244181,"(4.4, 5.3, 4.994736842105263)","(7.0, 7.8, 7.460606060606061)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6)","(17.0, 34.0, 29.576923076923077)","(9.0, 16.0, 14.148148148148149)","(26.0, 38.0, 33.6875)","(31.0, 50.0, 49.2)"
07-01-2023 19:19:31.670421,"(4.4, 5.3, 4.994736842105263)","(7.0, 7.8, 7.460606060606061)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6)","(17.0, 34.0, 29.6)","(9.0, 16.0, 14.148148148148149)","(26.0, 38.0, 33.6875)","(31.0, 50.0, 49.2)"
07-01-2023 19:19:32.853873,"(4.4, 5.3, 4.994736842105263)","(7.0, 7.6, 7.542857142857143)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6)","(17.0, 34.0, 29.6)","(9.0, 16.0, 13.272727272727273)","(26.0, 38.0, 33.6875)","(31.0, 50.0, 49.0)"
07-01-2023 19:19:33.903285,"(4.4, 5.3, 5.203448275862069)","(7.0, 7.6, 7.430000000000001)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.596923076923077)","(17.0, 34.0, 29.6)","(9.0, 16.0, 13.272727272727273)","(26.0, 38.0, 33.6875)","(31.0, 50.0, 49.0)"
07-01-2023 19:19:34.955870,"(4.4, 5.3, 5.204)","(7.0, 7.6, 7.430000000000001)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.596923076923077)","(18.0, 34.0, 30.071428571428573)","(9.0, 15.5, 13.227272727272727)","(26.0, 38.0, 33.6875)","(31.0, 65.0, 60.45945945945946)"
07-01-2023 19:19:35.950911,"(4.4, 5.3, 5.204166666666667)","(7.0, 7.6, 7.4071428571428575)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.596923076923077)","(18.0, 34.0, 29.6)","(9.0, 15.5, 13.166666666666666)","(26.0, 38.0, 33.6875)","(31.0, 65.0, 60.45945945945946)"
07-01-2023 19:19:37.127636,"(4.4, 5.3, 5.2043478260869565)","(7.0, 7.6, 7.041379310344827)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6)","(18.0, 34.0, 30.03448275862069)","(9.0, 15.5, 13.166666666666666)","(26.0, 38.0, 33.6875)","(31.0, 65.0, 60.45945945945946)"
07-01-2023 19:19:38.307596,"(4.4, 5.3, 5.25)","(7.0, 7.6, 7.041379310344827)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6075)","(18.0, 34.0, 29.576923076923077)","(9.0, 15.5, 13.166666666666666)","(26.0, 38.0, 33.6875)","(31.0, 65.0, 58.853658536585364)"
07-01-2023 19:19:39.531212,"(4.4, 5.5, 5.263636363636364)","(7.0, 7.6, 7.041379310344827)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6104761904761906)","(18.0, 34.0, 30.03448275862069)","(9.0, 15.5, 13.1)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 58.18918918918919)"
07-01-2023 19:19:40.720512,"(4.4, 5.5, 5.314285714285714)","(7.0, 7.6, 7.036363636363636)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.5700000000000003)","(18.0, 34.0, 31.57142857142857)","(9.0, 15.5, 13.104166666666666)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 59.69767441860465)"
07-01-2023 19:19:41.863216,"(4.4, 5.5, 5.22)","(7.0, 7.6, 7.036363636363636)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6012500000000003)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.5, 13.104166666666666)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 59.81818181818182)"
07-01-2023 19:19:43.091537,"(4.4, 5.4, 5.362500000000001)","(7.0, 7.6, 7.419417475728155)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6012500000000003)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.5, 13.104166666666666)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 59.81818181818182)"
07-01-2023 19:19:44.141477,"(4.4, 5.4, 5.3)","(7.0, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6012500000000003)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.5, 13.104166666666666)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 59.81818181818182)"
07-01-2023 19:19:45.156572,"(4.4, 5.4, 5.3)","(7.0, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6012500000000003)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.5, 13.104166666666666)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 59.81818181818182)"
07-01-2023 19:19:46.163840,"(4.4, 5.4, 5.3)","(7.0, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.6012500000000003)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.5, 13.104166666666666)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 59.81818181818182)"
07-01-2023 19:19:47.288345,"(4.4, 5.4, 5.3)","(7.0, 7.6, 7.419417475728155)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.606153846153846)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.5, 13.104166666666666)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 59.0)"
07-01-2023 19:19:48.412757,"(4.4, 5.4, 5.3)","(7.0, 7.6, 7.419417475728155)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.606153846153846)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.5, 13.142857142857142)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 59.0)"
07-01-2023 19:19:49.478211,"(4.4, 5.4, 5.3)","(7.0, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.62, 2.606153846153846)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.0, 13.142857142857142)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 59.0)"
07-01-2023 19:19:50.619702,"(4.4, 5.4, 5.3)","(7.0, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.64, 2.6363636363636367)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.0, 13.08695652173913)","(26.0, 38.0, 33.07142857142857)","(31.0, 65.0, 60.36363636363636)"
07-01-2023 19:19:51.699888,"(4.4, 5.4, 5.12)","(7.0, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.385365853658536)","(2.1, 2.64, 2.6363636363636367)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.0, 13.08695652173913)","(26.0, 36.0, 34.5)","(31.0, 65.0, 60.36363636363636)"
07-01-2023 19:19:52.874397,"(4.4, 5.4, 5.12)","(7.0, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.385365853658536)","(2.1, 2.64, 2.6363636363636367)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.0, 13.08695652173913)","(26.0, 36.0, 34.5)","(31.0, 65.0, 60.36363636363636)"
07-01-2023 19:19:53.936165,"(4.4, 5.4, 5.112)","(7.0, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.355294117647059)","(2.1, 2.68, 2.678)","(18.0, 32.0, 31.57142857142857)","(9.0, 15.0, 13.08695652173913)","(26.0, 36.0, 33.111111111111114)","(31.0, 65.0, 60.25581395348837)"
07-01-2023 19:19:55.008918,"(4.4, 5.4, 5.16)","(7.0, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.2075471698113205)","(2.1, 2.66, 2.658666666666667)","(18.0, 32.0, 31.57142857142857)","(9.0, 14.5, 14.214285714285714)","(26.0, 36.0, 32.833333333333336)","(31.0, 65.0, 60.25581395348837)"
07-01-2023 19:19:56.012179,"(4.4, 5.4, 5.16)","(6.5, 7.6, 7.4363636363636365)","(5.5, 7.6, 7.2075471698113205)","(2.15, 2.66, 2.658666666666667)","(19.0, 32.0, 31.57142857142857)","(9.0, 14.5, 14.214285714285714)","(26.0, 36.0, 32.833333333333336)","(31.0, 65.0, 53.91304347826087)"
07-01-2023 19:19:57.171094,"(4.4, 5.4, 5.113636363636363)","(6.5, 7.6, 7.419417475728155)","(5.5, 7.6, 7.2075471698113205)","(2.15, 2.72, 2.67)","(19.0, 32.0, 31.57142857142857)","(9.0, 14.0, 13.25)","(26.0, 36.0, 32.714285714285715)","(31.0, 65.0, 62.0)"
07-01-2023 19:19:58.336854,"(4.4, 5.3, 5.2727272727272725)","(6.5, 7.6, 7.419417475728155)","(5.5, 7.6, 7.2075471698113205)","(2.15, 2.7, 2.67)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 13.25)","(26.0, 36.0, 32.714285714285715)","(31.0, 65.0, 61.42857142857143)"
07-01-2023 19:19:59.418611,"(4.4, 5.3, 5.2727272727272725)","(6.5, 7.6, 7.419417475728155)","(5.5, 7.6, 7.2075471698113205)","(2.15, 2.66, 2.6575)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 13.25)","(26.0, 36.0, 32.714285714285715)","(31.0, 65.0, 61.42857142857143)"
07-01-2023 19:20:00.667161,"(4.4, 5.3, 5.2727272727272725)","(6.5, 7.6, 7.419417475728155)","(5.5, 7.6, 7.214814814814814)","(2.15, 2.68, 2.67625)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 12.82)","(26.0, 36.0, 32.714285714285715)","(31.0, 65.0, 60.833333333333336)"
07-01-2023 19:20:01.935506,"(4.4, 5.3, 5.2727272727272725)","(6.5, 7.6, 7.419417475728155)","(5.5, 7.6, 7.214814814814814)","(2.15, 2.7, 2.66)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 12.928571428571429)","(26.0, 36.0, 32.32)","(31.0, 65.0, 62.32142857142857)"
07-01-2023 19:20:03.120220,"(4.4, 5.3, 5.2727272727272725)","(6.5, 7.6, 7.419417475728155)","(5.5, 7.6, 7.186206896551724)","(2.15, 2.7, 2.662857142857143)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 12.976190476190476)","(26.0, 36.0, 32.32)","(31.0, 65.0, 62.32142857142857)"
07-01-2023 19:20:04.279199,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.186206896551724)","(2.15, 2.7, 2.662857142857143)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 12.976190476190476)","(26.0, 36.0, 32.32)","(31.0, 65.0, 62.32142857142857)"
07-01-2023 19:20:05.453031,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.186206896551724)","(2.15, 2.7, 2.662857142857143)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 12.976190476190476)","(26.0, 36.0, 32.32)","(31.0, 65.0, 62.32142857142857)"
07-01-2023 19:20:06.740610,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.193220338983051)","(2.15, 2.7, 2.664)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 12.954545454545455)","(26.0, 36.0, 32.32)","(31.0, 65.0, 62.32142857142857)"
07-01-2023 19:20:07.963515,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.193220338983051)","(2.15, 2.7, 2.662666666666667)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 62.32142857142857)"
07-01-2023 19:20:09.109513,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.155555555555555)","(2.15, 2.7, 2.662666666666667)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 60.833333333333336)"
07-01-2023 19:20:10.189506,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.155555555555555)","(2.15, 2.7, 2.662666666666667)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 60.45454545454545)"
07-01-2023 19:20:11.307799,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.085714285714285)","(2.15, 2.68, 2.6764705882352944)","(19.0, 32.0, 31.57142857142857)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:12.378771,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.085714285714285)","(2.15, 2.7, 2.6550000000000002)","(19.0, 32.0, 31.666666666666668)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:13.430068,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.085714285714285)","(2.15, 2.7, 2.646666666666667)","(19.0, 32.0, 31.666666666666668)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:14.402197,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.085714285714285)","(2.15, 2.7, 2.646666666666667)","(19.0, 32.0, 31.666666666666668)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:15.456010,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.426168224299065)","(5.5, 7.6, 7.085714285714285)","(2.15, 2.7, 2.665714285714286)","(19.0, 32.0, 31.666666666666668)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:16.562453,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.419417475728155)","(5.5, 7.6, 7.2785714285714285)","(2.15, 2.7, 2.6873684210526316)","(19.0, 32.0, 31.666666666666668)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:17.696998,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.419417475728155)","(5.5, 7.6, 7.3)","(2.15, 2.7, 2.6733333333333333)","(19.0, 32.0, 30.764705882352942)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:19.039496,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.419417475728155)","(5.5, 7.6, 7.3)","(2.15, 2.7, 2.678181818181818)","(19.0, 34.0, 30.764705882352942)","(9.0, 13.5, 13.11111111111111)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:20.261851,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.440816326530612)","(5.5, 7.6, 7.3)","(2.15, 2.7, 2.707450980392157)","(19.0, 34.0, 30.857142857142858)","(9.0, 13.5, 12.916666666666666)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:21.514725,"(4.4, 5.3, 5.15)","(6.5, 7.6, 7.466666666666667)","(5.5, 7.6, 7.2437499999999995)","(2.15, 2.72, 2.683728813559322)","(19.0, 34.0, 30.857142857142858)","(9.0, 13.5, 13.181818181818182)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:22.752479,"(4.4, 5.3, 5.105882352941176)","(6.5, 7.6, 7.466666666666667)","(5.5, 7.6, 7.2437499999999995)","(2.15, 2.7, 2.683728813559322)","(19.0, 34.0, 30.857142857142858)","(9.0, 13.5, 13.181818181818182)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:23.900981,"(4.4, 5.3, 5.01875)","(6.5, 7.6, 7.50204081632653)","(5.5, 7.6, 7.2437499999999995)","(2.15, 2.7, 2.683728813559322)","(19.0, 34.0, 31.25)","(9.0, 13.5, 13.875)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:25.126015,"(4.4, 5.3, 5.166666666666667)","(6.5, 7.6, 7.50204081632653)","(5.5, 7.6, 7.2437499999999995)","(2.15, 2.7, 2.6822950819672133)","(19.0, 34.0, 31.25)","(9.0, 14.5, 13.633333333333333)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:26.426625,"(4.4, 5.2, 5.08125)","(6.5, 7.6, 7.50204081632653)","(5.5, 7.6, 7.2437499999999995)","(2.15, 2.7, 2.6822950819672133)","(19.0, 34.0, 31.25)","(9.0, 14.5, 13.633333333333333)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:27.477228,"(4.4, 5.2, 5.093333333333334)","(6.5, 7.6, 7.50204081632653)","(5.5, 7.6, 7.2437499999999995)","(2.15, 2.7, 2.6822950819672133)","(19.0, 34.0, 31.25)","(9.0, 14.5, 13.633333333333333)","(26.0, 36.0, 32.32)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:28.465813,"(4.4, 5.2, 5.093333333333334)","(6.5, 7.4, 7.390697674418605)","(5.5, 7.6, 7.24)","(2.15, 2.72, 2.6660000000000004)","(19.0, 34.0, 30.96551724137931)","(9.0, 14.5, 13.633333333333333)","(26.0, 36.0, 32.666666666666664)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:29.549428,"(4.4, 5.2, 5.093333333333334)","(6.5, 7.4, 7.390697674418605)","(5.5, 7.6, 7.24)","(2.15, 2.72, 2.6660000000000004)","(19.0, 34.0, 30.96551724137931)","(9.0, 14.5, 13.633333333333333)","(26.0, 36.0, 32.666666666666664)","(31.0, 65.0, 59.583333333333336)"
07-01-2023 19:20:30.690950,"(4.4, 5.2, 5.093333333333334)","(6.5, 7.4, 7.36923076923077)","(5.5, 7.6, 7.24)","(2.15, 2.7, 2.6833333333333336)","(19.0, 34.0, 31.25)","(9.0, 14.5, 13.633333333333333)","(26.0, 36.0, 32.75)","(31.0, 65.0, 56.333333333333336)"
07-01-2023 19:20:31.713119,"(4.4, 5.2, 5.141666666666667)","(6.5, 7.4, 7.332673267326733)","(5.5, 7.6, 7.24)","(2.15, 2.7, 2.699047619047619)","(19.0, 34.0, 31.25)","(9.0, 14.5, 13.088235294117647)","(26.0, 34.0, 32.63636363636363)","(31.0, 65.0, 58.80952380952381)"
07-01-2023 19:20:32.884209,"(4.4, 5.2, 5.141666666666667)","(6.5, 7.4, 7.357446808510638)","(5.5, 7.6, 7.294339622641509)","(2.15, 2.7, 2.6984615384615385)","(19.0, 34.0, 31.25)","(9.0, 14.5, 13.088235294117647)","(26.0, 34.0, 32.45161290322581)","(31.0, 65.0, 59.44444444444444)"
07-01-2023 19:20:33.999986,"(4.4, 5.2, 5.141666666666667)","(6.5, 7.4, 7.390697674418605)","(5.5, 7.6, 7.294339622641509)","(2.15, 2.7, 2.6966666666666668)","(19.0, 34.0, 31.41176470588235)","(9.0, 14.5, 13.09375)","(26.0, 34.0, 32.27272727272727)","(31.0, 65.0, 62.82608695652174)"
07-01-2023 19:20:35.214953,"(4.4, 5.2, 5.141666666666667)","(6.5, 7.4, 7.390697674418605)","(5.5, 7.6, 7.3)","(2.15, 2.7, 2.63)","(19.0, 34.0, 31.41176470588235)","(9.0, 14.5, 13.09375)","(26.0, 34.0, 32.27272727272727)","(31.0, 65.0, 62.82608695652174)"
07-01-2023 19:20:36.465643,"(4.2, 5.2, 5.141666666666667)","(6.5, 7.8, 7.266666666666667)","(5.5, 7.6, 7.351515151515152)","(2.25, 2.64, 2.688888888888889)","(20.0, 34.0, 31.161290322580644)","(9.0, 14.5, 13.4)","(26.0, 34.0, 32.53846153846154)","(31.0, 65.0, 61.666666666666664)"
07-01-2023 19:20:37.608809,"(4.2, 5.2, 5.047058823529412)","(6.5, 7.8, 7.533333333333333)","(5.5, 7.4, 7.193333333333333)","(2.25, 2.72, 2.666153846153846)","(20.0, 34.0, 30.666666666666668)","(9.0, 14.0, 12.55)","(26.0, 34.0, 32.34782608695652)","(31.0, 65.0, 63.0)"
07-01-2023 19:20:38.971998,"(4.2, 5.1, 5.06)","(6.5, 7.8, 7.5777777777777775)","(5.5, 7.2, 7.193333333333333)","(2.25, 2.68, 2.6775257731958764)","(20.0, 34.0, 30.59259259259259)","(9.0, 13.0, 12.434782608695652)","(26.0, 34.0, 32.34782608695652)","(31.0, 65.0, 63.0)"
07-01-2023 19:20:40.131627,"(4.2, 5.3, 5.260869565217391)","(6.5, 7.8, 7.542857142857143)","(5.5, 7.2, 7.125)","(2.25, 2.68, 2.685714285714286)","(20.0, 34.0, 31.032258064516128)","(9.0, 13.0, 12.181818181818182)","(26.0, 34.0, 32.53846153846154)","(31.0, 65.0, 61.666666666666664)"
07-01-2023 19:20:41.195592,"(4.2, 5.3, 5.222222222222222)","(6.5, 7.8, 7.542857142857143)","(5.5, 7.2, 7.125)","(2.25, 2.72, 2.7110000000000003)","(20.0, 34.0, 31.032258064516128)","(9.0, 13.0, 12.181818181818182)","(26.0, 34.0, 32.53846153846154)","(31.0, 65.0, 61.666666666666664)"
07-01-2023 19:20:42.427621,"(4.2, 5.3, 5.222222222222222)","(6.5, 7.8, 7.542857142857143)","(5.5, 7.2, 7.276923076923077)","(2.25, 2.72, 2.6936)","(20.0, 34.0, 29.384615384615383)","(9.0, 13.0, 12.583333333333334)","(26.0, 34.0, 32.34782608695652)","(31.0, 65.0, 63.0)"
07-01-2023 19:20:43.717610,"(4.2, 5.3, 5.204545454545454)","(6.5, 7.8, 7.542857142857143)","(5.5, 7.6, 7.286666666666667)","(2.25, 2.7, 2.686086956521739)","(20.0, 30.0, 29.0)","(9.0, 13.0, 12.166666666666666)","(26.0, 34.0, 32.53846153846154)","(31.0, 65.0, 61.666666666666664)"
07-01-2023 19:20:44.890855,"(4.2, 5.2, 5.173913043478261)","(6.5, 7.8, 7.704761904761905)","(5.5, 7.4, 7.286666666666667)","(2.25, 2.7, 2.6715789473684213)","(20.0, 30.0, 29.0)","(9.0, 13.0, 12.205882352941176)","(26.0, 34.0, 30.4)","(31.0, 65.0, 61.666666666666664)"
07-01-2023 19:20:46.054681,"(4.2, 5.3, 5.204545454545454)","(6.5, 8.2, 7.866666666666666)","(5.5, 7.4, 7.286666666666667)","(2.25, 2.68, 2.6333333333333333)","(20.0, 30.0, 29.0)","(9.0, 12.5, 12.538461538461538)","(26.0, 32.0, 31.428571428571427)","(31.0, 65.0, 63.0)"
07-01-2023 19:20:47.246872,"(4.2, 5.3, 5.216)","(6.5, 8.2, 7.771428571428571)","(5.5, 7.4, 7.308333333333334)","(2.25, 2.64, 2.624)","(20.0, 30.0, 29.11111111111111)","(9.0, 13.0, 12.25)","(26.0, 32.0, 30.2)","(31.0, 65.0, 63.0)"
07-01-2023 19:20:48.723467,"(4.2, 5.3, 5.192857142857143)","(6.5, 8.2, 7.84)","(5.5, 8.0, 7.725)","(2.25, 2.66, 2.605714285714286)","(20.0, 30.0, 29.11111111111111)","(9.0, 13.0, 12.181818181818182)","(26.0, 34.0, 32.1)","(31.0, 65.0, 54.73684210526316)"
07-01-2023 19:20:50.079758,"(4.2, 5.3, 5.216)","(6.5, 8.2, 7.84)","(5.5, 7.8, 7.704)","(2.25, 2.64, 2.608)","(20.0, 30.0, 29.2)","(9.0, 13.0, 12.40909090909091)","(26.0, 34.0, 32.642857142857146)","(31.0, 65.0, 53.75)"
07-01-2023 19:20:51.364436,"(4.2, 5.3, 5.192857142857143)","(6.5, 8.2, 7.84)","(5.5, 7.8, 7.685714285714286)","(2.25, 2.64, 2.6133333333333333)","(20.0, 30.0, 29.2)","(9.0, 13.0, 12.1875)","(26.0, 34.0, 32.642857142857146)","(31.0, 55.0, 52.5)"
07-01-2023 19:20:52.621494,"(4.2, 5.3, 5.225)","(6.5, 8.2, 7.96774193548387)","(5.5, 7.6, 7.593333333333333)","(2.25, 2.66, 2.642857142857143)","(20.0, 30.0, 29.2)","(9.0, 13.0, 12.277777777777779)","(26.0, 34.0, 32.733333333333334)","(31.0, 55.0, 51.5)"
07-01-2023 19:20:53.919764,"(4.2, 5.3, 5.225)","(6.5, 8.0, 7.857142857142857)","(5.5, 7.6, 7.5928571428571425)","(2.25, 2.66, 2.6317391304347826)","(20.0, 30.0, 29.2)","(9.0, 13.0, 12.48)","(26.0, 34.0, 29.916666666666668)","(31.0, 55.0, 51.666666666666664)"
07-01-2023 19:20:55.283563,"(4.2, 5.3, 5.225)","(6.5, 8.0, 7.862068965517241)","(5.5, 7.6, 7.6571428571428575)","(2.25, 2.68, 2.6134883720930233)","(20.0, 30.0, 29.2)","(9.0, 13.0, 12.68)","(26.0, 30.0, 31.833333333333332)","(31.0, 55.0, 53.333333333333336)"
07-01-2023 19:20:56.565203,"(4.2, 5.3, 5.157142857142857)","(6.5, 8.0, 7.862068965517241)","(5.5, 7.8, 7.6571428571428575)","(2.25, 2.66, 2.59)","(20.0, 30.0, 29.2)","(9.0, 13.0, 12.533333333333333)","(26.0, 34.0, 31.575757575757574)","(31.0, 70.0, 52.42424242424242)"
07-01-2023 19:20:57.938709,"(4.2, 5.3, 5.176190476190476)","(6.5, 8.0, 7.8374999999999995)","(5.5, 7.6, 7.727777777777778)","(2.25, 2.64, 2.5806734006734007)","(20.0, 30.0, 29.11111111111111)","(9.0, 13.0, 12.461538461538462)","(26.0, 34.0, 31.833333333333332)","(31.0, 70.0, 52.16216216216216)"
07-01-2023 19:20:59.204865,"(4.2, 5.3, 5.137499999999999)","(6.5, 8.0, 7.8374999999999995)","(5.5, 7.8, 7.735294117647059)","(2.25, 2.62, 2.584)","(20.0, 30.0, 29.333333333333332)","(9.0, 13.0, 12.5)","(26.0, 32.0, 31.833333333333332)","(31.0, 70.0, 52.16216216216216)"
