,Big Time Hugo,Lar Grand Oaks,Wonder Women,Golden Logger,Big Time Bashful,Big Time Noise,Opawa Star
06-01-2023 16:31:49.207608,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.6)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:31:50.267190,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.6)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:31:51.398768,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.6)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:31:52.554464,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 11.138461538461538)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:31:53.843632,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:31:55.069851,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:31:56.208086,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:31:57.473242,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:31:58.700646,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:31:59.775961,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:00.967727,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:02.097281,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:03.282593,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:04.367701,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:05.434159,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:06.493589,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 11.0)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:07.657712,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:08.821242,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:09.994081,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.4)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:11.150959,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 21.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:12.243995,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:13.345702,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:14.579021,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:16.129399,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:17.380056,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:18.686264,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:20.349001,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:21.752515,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.2)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:23.512571,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.08)","(4.0, 5.6, 4.713333333333333)","(4.2, 7.4, 6.300000000000001)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.725)"
06-01-2023 16:32:24.819847,"(4.2, 6.4, 5.42)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.711111111111112)"
06-01-2023 16:32:26.298539,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:27.573327,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:28.867689,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:30.211723,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:31.501848,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:32.721637,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:33.955949,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:35.212166,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:36.459284,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:37.627748,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:38.840762,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:39.973953,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:41.071600,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:42.195078,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7555555555555555)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:43.382293,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:44.477078,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.942857142857143)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 11.961538461538462)"
06-01-2023 16:32:45.775682,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:47.020907,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:48.187862,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:49.307000,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:50.451705,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:51.741876,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:52.927890,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:54.198017,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.219999999999999)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.733333333333334)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:55.554520,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.75)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 19.933333333333334)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:56.687891,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.75)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.866666666666667)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:58.090390,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.75)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.866666666666667)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:32:59.236518,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 9.75)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 13.866666666666667)","(5.5, 12.5, 10.233333333333334)"
06-01-2023 16:33:00.380198,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.763157894736842)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 9.0)"
06-01-2023 16:33:01.540730,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 8.95)"
06-01-2023 16:33:02.712311,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 8.95)"
06-01-2023 16:33:03.872619,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.166666666666668)"
06-01-2023 16:33:05.029502,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.166666666666668)"
06-01-2023 16:33:06.108662,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:07.100098,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:08.201752,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:09.378315,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:10.674542,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:11.899190,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 8.95)"
06-01-2023 16:33:13.057644,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:14.177096,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:15.277356,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:16.383138,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:17.471078,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.850000000000001)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:18.542197,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.928571428571429)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
06-01-2023 16:33:19.680867,"(4.2, 6.4, 5.457692307692308)","(5.5, 16.0, 13.88)","(7.0, 12.5, 10.928571428571429)","(4.0, 5.6, 4.7178571428571425)","(4.2, 7.4, 6.366666666666667)","(10.0, 22.0, 18.514285714285712)","(5.5, 12.5, 10.266666666666666)"
