,Opawa Barrel,Dembe,Opawa Chrissy,Carlos Jewel,Oberon Bale,Gitan,Opawa Conan,Quintessa Bale
08-12-2022 15:21:16.204507,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.257142857142856)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.954545454545453)","(15.0, 32.0, 27.888888888888886)","(3.1, 5.1, 4.463636363636363)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.2, 5.574999999999999)"
08-12-2022 15:21:17.391867,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.257142857142856)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.954545454545453)","(15.0, 32.0, 27.888888888888886)","(3.1, 5.1, 4.633333333333333)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.2, 5.574999999999999)"
08-12-2022 15:21:18.708568,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.257142857142856)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.954545454545453)","(15.0, 32.0, 27.888888888888886)","(3.1, 5.1, 4.341666666666667)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.2, 5.574999999999999)"
08-12-2022 15:21:19.858773,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.257142857142856)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.954545454545453)","(15.0, 32.0, 27.888888888888886)","(3.1, 5.1, 4.466666666666667)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.2, 5.574999999999999)"
08-12-2022 15:21:20.921611,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.257142857142856)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.954545454545453)","(15.0, 32.0, 27.888888888888886)","(3.1, 5.1, 4.466666666666667)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.2, 5.574999999999999)"
08-12-2022 15:21:22.035539,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.257142857142856)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.954545454545453)","(15.0, 32.0, 27.888888888888886)","(3.1, 5.1, 4.466666666666667)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.2, 6.049999999999999)"
08-12-2022 15:21:23.142504,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.257142857142856)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.954545454545453)","(15.0, 32.0, 27.888888888888886)","(3.1, 5.1, 4.730555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.2, 6.6875)"
08-12-2022 15:21:24.167196,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.257142857142856)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.954545454545453)","(15.0, 32.0, 27.888888888888886)","(3.1, 5.1, 4.730555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:25.322522,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.1)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.954545454545453)","(15.0, 32.0, 27.888888888888886)","(3.1, 5.1, 4.730555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:26.513660,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 17.06923076923077)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.236666666666666)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:27.766678,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.236666666666666)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:29.249999,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.466666666666667)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:30.455673,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.466666666666667)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:31.763865,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.466666666666667)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:33.131551,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.466666666666667)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:34.443208,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.466666666666667)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:35.730898,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 6.6875)"
08-12-2022 15:21:36.970997,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 7.6, 7.025)"
08-12-2022 15:21:38.229952,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.0, 7.025)"
08-12-2022 15:21:39.491142,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.0, 7.025)"
08-12-2022 15:21:40.679117,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.0, 7.025)"
08-12-2022 15:21:41.958118,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.0, 7.025)"
08-12-2022 15:21:43.133827,"(5.0, 9.4, 7.488888888888889)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.0, 7.025)"
08-12-2022 15:21:44.349668,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.0, 7.025)"
08-12-2022 15:21:45.599794,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.0, 7.025)"
08-12-2022 15:21:46.826918,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.0, 5.637499999999999)"
08-12-2022 15:21:48.084810,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.3805555555555555)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.2, 5.33)"
08-12-2022 15:21:49.540548,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 16.25)","(15.0, 32.0, 27.125)","(3.1, 5.1, 4.419090909090909)","(7.0, 15.5, 11.350000000000001)","(3.7, 8.2, 5.33)"
08-12-2022 15:21:50.696924,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.333333333333332)","(3.1, 5.1, 4.419090909090909)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:21:51.952141,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.419090909090909)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:21:53.293573,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.419090909090909)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:21:54.604129,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.275555555555555)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:21:55.789495,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.275555555555555)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:21:57.048088,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.275555555555555)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:21:58.239469,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.817307692307692)","(7.0, 15.5, 10.52)","(3.7, 8.2, 7.721323529411764)"
08-12-2022 15:21:59.386494,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.72)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.817307692307692)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.1899999999999995)"
08-12-2022 15:22:00.550765,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.772727272727273)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.143333333333333)","(7.0, 15.5, 10.52)","(3.7, 8.2, 7.383333333333333)"
08-12-2022 15:22:01.777395,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.772727272727273)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.143333333333333)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.4)"
08-12-2022 15:22:03.289665,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.772727272727273)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.143333333333333)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.4)"
08-12-2022 15:22:04.637191,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.772727272727273)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.4)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.594117647058823)"
08-12-2022 15:22:05.871166,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.95)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.4)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.594117647058823)"
08-12-2022 15:22:07.217258,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.95)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.8374999999999995)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.4)"
08-12-2022 15:22:08.644241,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.772727272727273)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.625)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.1899999999999995)"
08-12-2022 15:22:10.115785,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.95)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.625)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.6949999999999985)"
08-12-2022 15:22:11.530373,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.95)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.435)","(7.0, 15.5, 10.52)","(3.7, 8.2, 7.124999999999999)"
08-12-2022 15:22:12.939007,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.95)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.53695652173913)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.527777777777777)"
08-12-2022 15:22:14.238665,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.772727272727273)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.53695652173913)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.527777777777777)"
08-12-2022 15:22:15.577392,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.95)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.53695652173913)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.527777777777777)"
08-12-2022 15:22:17.146271,"(5.0, 9.6, 7.6)","(10.0, 18.5, 17.654545454545456)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.53695652173913)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.527777777777777)"
08-12-2022 15:22:18.629672,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.95)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 20.0)","(3.1, 5.1, 4.53695652173913)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.527777777777777)"
08-12-2022 15:22:20.217193,"(5.0, 9.6, 7.6)","(10.0, 18.5, 16.772727272727273)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.0)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.53695652173913)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.527777777777777)"
08-12-2022 15:22:21.483805,"(5.0, 9.6, 7.6)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 11.55)","(11.0, 22.0, 19.560000000000002)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.53695652173913)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.527777777777777)"
08-12-2022 15:22:22.747451,"(5.0, 9.4, 8.683333333333334)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.53695652173913)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.527777777777777)"
08-12-2022 15:22:24.107381,"(5.0, 9.4, 8.683333333333334)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.6822580645161285)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.449999999999999)"
08-12-2022 15:22:25.462758,"(5.0, 9.4, 8.683333333333334)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.175)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.911538461538461)"
08-12-2022 15:22:26.748728,"(5.0, 9.4, 8.683333333333334)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.175)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.911538461538461)"
08-12-2022 15:22:28.041868,"(5.0, 9.4, 8.683333333333334)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.175)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.1899999999999995)"
08-12-2022 15:22:29.502158,"(5.0, 9.4, 8.683333333333334)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.05)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.911538461538461)"
08-12-2022 15:22:30.885273,"(5.0, 9.4, 8.683333333333334)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.05)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.634210526315789)"
08-12-2022 15:22:32.333801,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 10.666666666666666)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.05)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.911538461538461)"
08-12-2022 15:22:33.821622,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 12.08)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.05)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.1899999999999995)"
08-12-2022 15:22:35.170798,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.433333333333334)","(7.5, 12.5, 11.7625)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.05)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.911538461538461)"
08-12-2022 15:22:36.528425,"(5.0, 9.4, 8.0)","(10.0, 18.5, 15.533333333333333)","(7.5, 12.5, 11.7625)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.05)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.634210526315789)"
08-12-2022 15:22:37.783639,"(5.0, 9.4, 8.0)","(10.0, 18.5, 15.533333333333333)","(7.5, 12.5, 11.7625)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.05)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.634210526315789)"
08-12-2022 15:22:38.901133,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.7625)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.05)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.911538461538461)"
08-12-2022 15:22:40.101740,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.7625)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.758974358974359)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.1899999999999995)"
08-12-2022 15:22:41.353362,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.7625)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.470588235294118)"
08-12-2022 15:22:42.575666,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.7625)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.470588235294118)"
08-12-2022 15:22:43.753857,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.470588235294118)"
08-12-2022 15:22:44.926966,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.470588235294118)"
08-12-2022 15:22:46.047451,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.470588235294118)"
08-12-2022 15:22:47.511779,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.470588235294118)"
08-12-2022 15:22:48.816113,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.666666666666666)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.470588235294118)"
08-12-2022 15:22:50.161085,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 20.0)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.470588235294118)"
08-12-2022 15:22:51.293331,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.470588235294118)"
08-12-2022 15:22:52.418682,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.511764705882353)"
08-12-2022 15:22:53.536509,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.511764705882353)"
08-12-2022 15:22:54.808239,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 6.511764705882353)"
08-12-2022 15:22:55.999551,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:22:57.082584,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:22:58.131818,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:22:59.188894,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:23:00.289529,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:23:01.410780,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
08-12-2022 15:23:02.590413,"(5.0, 9.4, 8.0)","(10.0, 18.5, 12.700000000000001)","(7.5, 12.5, 11.55)","(11.0, 22.0, 14.333333333333334)","(15.0, 32.0, 19.666666666666668)","(3.1, 5.1, 4.157692307692308)","(7.0, 15.5, 10.52)","(3.7, 8.2, 5.33)"
