,The Milkybar Kid,Duke Of Buckingham,Baltic Coast,Rosovo,Tidal Creek,Karlstad,Lonely Rock
04-01-2023 15:27:07.970678,"(3.7, 4.4, 4.295854922279793)","(4.6, 5.2, 5.109523809523809)","(6.0, 7.4, 7.366666666666667)","(4.8, 5.7, 5.508474576271187)","(14.0, 17.5, 16.926966292134832)","(4.2, 5.4, 5.344444444444445)","(101.0, 310.0, 228.0)"
04-01-2023 15:27:09.250224,"(3.7, 4.4, 4.295854922279793)","(4.6, 5.2, 5.105555555555555)","(6.0, 7.4, 7.366666666666667)","(4.8, 5.7, 5.508474576271187)","(14.0, 17.5, 16.906976744186046)","(4.2, 5.4, 5.252)","(101.0, 300.0, 236.66666666666666)"
04-01-2023 15:27:10.379155,"(3.7, 4.4, 4.295854922279793)","(4.6, 5.2, 5.184074941451991)","(6.0, 7.4, 7.366666666666667)","(4.8, 5.7, 5.508474576271187)","(14.0, 17.5, 16.34090909090909)","(4.2, 5.3, 5.252)","(101.0, 290.0, 223.33333333333334)"
04-01-2023 15:27:11.529096,"(3.7, 4.4, 4.295854922279793)","(4.6, 5.2, 5.184074941451991)","(6.0, 7.4, 7.366666666666667)","(4.8, 5.7, 5.508474576271187)","(14.0, 17.5, 16.555555555555557)","(4.2, 5.3, 5.272222222222222)","(101.0, 290.0, 230.0)"
04-01-2023 15:27:12.587065,"(3.7, 4.4, 4.295854922279793)","(4.6, 5.2, 5.181962864721486)","(6.0, 7.4, 7.366666666666667)","(4.8, 5.7, 5.508474576271187)","(14.0, 17.0, 16.476190476190474)","(4.2, 5.3, 5.392537313432836)","(101.0, 290.0, 257.5)"
04-01-2023 15:27:13.623154,"(3.7, 4.4, 4.288950276243094)","(4.6, 5.2, 5.181962864721486)","(6.0, 7.4, 7.366666666666667)","(4.8, 5.7, 5.508474576271187)","(14.0, 17.0, 16.476190476190474)","(4.2, 5.4, 5.392537313432836)","(101.0, 400.0, 270.0)"
04-01-2023 15:27:14.645610,"(3.7, 4.4, 4.292513368983958)","(4.6, 5.2, 5.181962864721486)","(6.0, 7.4, 7.366666666666667)","(4.8, 5.5, 5.412727272727273)","(14.0, 17.0, 16.476190476190474)","(4.2, 5.4, 5.392537313432836)","(101.0, 390.0, 284.0)"
04-01-2023 15:27:15.662655,"(3.7, 4.4, 4.292513368983958)","(4.6, 5.1, 5.095810055865922)","(6.0, 7.4, 7.366666666666667)","(4.8, 5.5, 5.447619047619048)","(14.0, 17.0, 16.607142857142858)","(4.2, 5.4, 5.475609756097561)","(101.0, 380.0, 271.1111111111111)"
04-01-2023 15:27:16.685148,"(3.7, 4.3, 4.286075949367088)","(4.6, 5.2, 5.18)","(6.0, 7.6, 7.521739130434782)","(4.8, 5.5, 5.474418604651163)","(14.0, 17.0, 16.633333333333333)","(4.2, 5.5, 5.517808219178082)","(101.0, 380.0, 271.1111111111111)"
04-01-2023 15:27:17.834464,"(3.7, 4.4, 4.2575)","(4.6, 5.2, 5.170731707317073)","(6.0, 7.6, 7.5473684210526315)","(4.8, 5.5, 5.474418604651163)","(14.0, 17.0, 16.666666666666668)","(4.2, 5.6, 5.595454545454546)","(101.0, 380.0, 288.0)"
04-01-2023 15:27:18.951706,"(3.7, 4.2, 4.193636363636363)","(4.6, 5.2, 5.175324675324675)","(6.0, 7.6, 7.542857142857143)","(4.8, 5.5, 5.471794871794872)","(14.0, 17.0, 16.486486486486488)","(4.2, 5.7, 5.622727272727273)","(101.0, 360.0, 246.25)"
04-01-2023 15:27:20.092022,"(3.7, 4.2, 4.193333333333333)","(4.6, 5.2, 5.173972602739726)","(6.0, 7.6, 7.542857142857143)","(4.8, 5.5, 5.458974358974359)","(14.0, 17.0, 16.486486486486488)","(4.2, 5.8, 5.62089552238806)","(101.0, 360.0, 283.3333333333333)"
04-01-2023 15:27:21.129868,"(3.7, 4.2, 4.193333333333333)","(4.6, 5.2, 5.173972602739726)","(6.0, 7.6, 7.542857142857143)","(4.8, 5.5, 5.458974358974359)","(14.0, 17.0, 16.486486486486488)","(4.2, 5.8, 5.77)","(101.0, 350.0, 243.33333333333334)"
04-01-2023 15:27:22.165460,"(3.7, 4.2, 4.19125)","(4.6, 5.2, 5.167796610169492)","(6.0, 7.6, 7.466666666666667)","(4.8, 5.5, 5.458974358974359)","(14.0, 17.0, 16.486486486486488)","(4.2, 5.8, 5.578313253012048)","(101.0, 350.0, 270.0)"
04-01-2023 15:27:23.272374,"(3.7, 4.2, 4.19125)","(4.6, 5.2, 5.167796610169492)","(6.0, 7.6, 7.466666666666667)","(4.8, 5.7, 5.505)","(14.0, 17.0, 16.486486486486488)","(4.2, 5.8, 5.578313253012048)","(101.0, 350.0, 285.0)"
04-01-2023 15:27:24.324736,"(3.7, 4.2, 4.19125)","(4.6, 5.2, 5.135)","(6.0, 7.6, 7.466666666666667)","(4.8, 5.7, 5.505)","(14.0, 17.0, 16.486486486486488)","(4.2, 5.8, 5.578313253012048)","(101.0, 330.0, 262.5)"
04-01-2023 15:27:25.379707,"(3.7, 4.2, 4.19125)","(4.6, 5.2, 5.135)","(6.0, 7.6, 7.466666666666667)","(4.8, 5.7, 5.505)","(14.0, 17.0, 16.441176470588236)","(4.2, 5.8, 5.556603773584905)","(101.0, 330.0, 244.28571428571428)"
04-01-2023 15:27:26.395575,"(3.7, 4.3, 4.266990291262136)","(4.6, 5.2, 4.927906976744186)","(6.0, 7.6, 7.476190476190476)","(4.8, 5.7, 5.52)","(14.0, 17.0, 16.441176470588236)","(4.2, 5.8, 5.55)","(101.0, 330.0, 262.5)"
04-01-2023 15:27:27.324889,"(3.7, 4.3, 4.2555555555555555)","(4.6, 5.1, 5.038888888888889)","(6.0, 7.6, 7.476190476190476)","(4.8, 5.7, 5.52)","(14.0, 17.0, 16.441176470588236)","(4.4, 5.8, 5.55)","(101.0, 330.0, 262.5)"
04-01-2023 15:27:28.269563,"(3.7, 4.3, 4.273684210526316)","(4.6, 5.1, 4.994736842105263)","(6.0, 7.4, 7.271428571428571)","(4.8, 5.7, 5.52)","(14.0, 17.0, 16.366666666666667)","(4.4, 5.8, 5.608196721311475)","(101.0, 330.0, 262.5)"
04-01-2023 15:27:29.215820,"(3.7, 4.3, 4.276712328767124)","(4.6, 5.1, 4.9818181818181815)","(6.0, 7.4, 7.271428571428571)","(4.8, 5.7, 5.52)","(14.0, 17.0, 16.366666666666667)","(4.4, 5.8, 5.608196721311475)","(101.0, 330.0, 262.5)"
04-01-2023 15:27:30.216172,"(3.7, 4.3, 4.2823529411764705)","(4.6, 5.1, 4.963157894736843)","(6.0, 7.4, 7.271428571428571)","(4.8, 5.7, 5.52)","(14.0, 17.0, 16.366666666666667)","(4.4, 5.8, 5.561224489795919)","(101.0, 330.0, 262.5)"
04-01-2023 15:27:31.308745,"(3.7, 4.3, 4.2823529411764705)","(4.6, 5.1, 4.973529411764706)","(6.0, 7.6, 7.3826086956521735)","(4.8, 5.7, 5.519259259259259)","(14.0, 17.0, 16.4)","(4.4, 5.8, 5.573684210526316)","(101.0, 330.0, 262.5)"
04-01-2023 15:27:32.322675,"(3.7, 4.3, 4.2823529411764705)","(4.6, 5.1, 4.924489795918368)","(6.0, 7.6, 7.3826086956521735)","(4.8, 5.7, 5.519259259259259)","(14.0, 17.0, 16.4)","(4.4, 5.8, 5.579245283018868)","(101.0, 330.0, 262.5)"
04-01-2023 15:27:33.317270,"(3.7, 4.3, 4.281818181818181)","(4.6, 5.1, 4.924489795918368)","(6.0, 7.6, 7.3826086956521735)","(4.8, 5.5, 5.476315789473684)","(14.0, 17.0, 16.4)","(4.4, 5.8, 5.614285714285714)","(101.0, 330.0, 258.0)"
04-01-2023 15:27:34.349304,"(3.7, 4.2, 4.166272189349113)","(4.6, 5.2, 5.147826086956522)","(6.0, 7.6, 7.3826086956521735)","(4.8, 5.5, 5.425842696629214)","(14.0, 17.0, 16.4)","(4.4, 5.8, 5.614285714285714)","(101.0, 330.0, 258.0)"
04-01-2023 15:27:35.509816,"(3.7, 4.2, 4.166272189349113)","(4.6, 5.2, 5.1461538461538465)","(6.0, 7.2, 7.242857142857143)","(4.8, 5.5, 5.423456790123457)","(14.0, 17.0, 16.4)","(4.4, 5.9, 5.800000000000001)","(101.0, 310.0, 251.66666666666666)"
04-01-2023 15:27:36.520158,"(3.7, 4.2, 4.166272189349113)","(4.6, 5.2, 5.1461538461538465)","(6.0, 7.6, 7.242857142857143)","(4.8, 5.5, 5.423456790123457)","(14.0, 17.0, 16.4)","(4.4, 5.9, 5.800000000000001)","(101.0, 310.0, 260.0)"
04-01-2023 15:27:37.584540,"(3.7, 4.2, 4.166272189349113)","(4.6, 5.2, 5.134883720930232)","(6.0, 7.6, 7.242857142857143)","(4.8, 5.5, 5.423456790123457)","(14.0, 17.0, 16.4)","(4.4, 5.9, 5.800000000000001)","(101.0, 310.0, 260.0)"
04-01-2023 15:27:38.608762,"(3.7, 4.2, 4.166666666666667)","(4.6, 5.2, 5.134883720930232)","(6.0, 7.6, 7.242857142857143)","(4.8, 5.5, 5.368235294117647)","(14.0, 17.0, 16.4)","(4.4, 5.9, 5.82)","(101.0, 310.0, 248.57142857142858)"
04-01-2023 15:27:39.567676,"(3.7, 4.2, 4.166666666666667)","(4.6, 5.2, 5.134883720930232)","(6.0, 7.6, 7.322222222222222)","(4.8, 5.4, 5.368235294117647)","(14.0, 17.0, 16.4)","(4.4, 5.9, 5.82)","(101.0, 300.0, 255.0)"
04-01-2023 15:27:40.606021,"(3.7, 4.2, 4.163636363636364)","(4.6, 5.2, 5.134883720930232)","(6.0, 7.6, 7.520634920634921)","(4.8, 5.4, 5.369014084507042)","(14.0, 17.0, 16.4)","(4.4, 5.9, 5.793333333333334)","(101.0, 300.0, 255.0)"
04-01-2023 15:27:41.687308,"(3.7, 4.2, 4.1752688172043015)","(4.6, 5.2, 5.134883720930232)","(6.0, 7.6, 7.548387096774193)","(4.8, 5.4, 5.369014084507042)","(14.0, 17.0, 16.3)","(4.4, 5.9, 5.635384615384615)","(101.0, 300.0, 264.0)"
04-01-2023 15:27:42.694892,"(3.7, 4.1, 4.0741525423728815)","(4.6, 5.2, 5.139130434782609)","(6.0, 7.6, 7.553623188405797)","(4.8, 5.4, 5.377777777777778)","(14.0, 17.0, 16.3)","(4.4, 5.9, 5.644262295081967)","(101.0, 300.0, 264.0)"
04-01-2023 15:27:43.765742,"(3.7, 4.1, 4.073593073593074)","(4.6, 5.2, 5.139130434782609)","(6.0, 7.6, 7.553623188405797)","(4.8, 5.4, 5.377777777777778)","(14.0, 17.0, 16.363636363636363)","(4.4, 5.9, 5.635384615384615)","(101.0, 300.0, 264.0)"
04-01-2023 15:27:44.785262,"(3.7, 4.1, 4.088512241054613)","(4.6, 5.2, 5.139130434782609)","(6.0, 7.6, 7.553623188405797)","(4.8, 5.4, 5.377777777777778)","(14.0, 17.0, 16.363636363636363)","(4.4, 5.9, 5.569230769230769)","(101.0, 300.0, 286.6666666666667)"
04-01-2023 15:27:45.721476,"(3.7, 4.1, 4.08794466403162)","(4.4, 5.3, 5.153191489361702)","(6.0, 7.6, 7.553623188405797)","(4.8, 5.4, 5.386440677966102)","(14.0, 17.0, 16.363636363636363)","(4.4, 5.9, 5.569230769230769)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:27:46.677088,"(3.7, 4.1, 4.08794466403162)","(4.4, 5.3, 5.151578947368421)","(6.0, 7.6, 7.563076923076923)","(4.8, 5.4, 5.386440677966102)","(14.0, 17.0, 16.571428571428573)","(4.4, 5.9, 5.728)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:27:47.688574,"(3.7, 4.1, 4.08794466403162)","(4.4, 5.3, 5.163106796116505)","(6.0, 7.6, 7.563076923076923)","(4.8, 5.4, 5.386440677966102)","(14.0, 17.0, 16.571428571428573)","(4.4, 5.9, 5.728)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:27:48.648919,"(3.7, 4.1, 4.093487394957982)","(4.4, 5.3, 5.163106796116505)","(6.0, 7.6, 7.56)","(4.8, 5.4, 5.386440677966102)","(14.0, 17.0, 16.571428571428573)","(4.4, 5.9, 5.65072463768116)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:27:49.668147,"(3.7, 4.2, 4.186036036036036)","(4.4, 5.3, 5.163106796116505)","(6.0, 7.6, 7.56)","(4.8, 5.4, 5.386440677966102)","(14.0, 17.0, 16.571428571428573)","(4.4, 5.9, 5.65072463768116)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:27:50.708152,"(3.7, 4.2, 4.186036036036036)","(4.4, 5.3, 5.163106796116505)","(6.0, 7.6, 7.56)","(4.8, 5.4, 5.386440677966102)","(14.0, 17.0, 16.571428571428573)","(4.4, 5.9, 5.65072463768116)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:27:51.731487,"(3.7, 4.2, 4.198557692307692)","(4.4, 5.3, 5.163106796116505)","(6.0, 7.6, 7.56)","(4.8, 5.4, 5.386440677966102)","(14.0, 17.0, 16.7)","(4.4, 5.9, 5.621875)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:27:52.779811,"(3.7, 4.3, 4.144444444444444)","(4.4, 5.3, 5.095652173913043)","(6.0, 7.6, 7.56)","(4.8, 5.4, 5.386440677966102)","(14.0, 17.0, 16.7)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:27:53.862238,"(3.7, 4.3, 4.148648648648648)","(4.4, 5.3, 5.095652173913043)","(6.0, 7.6, 7.55)","(4.8, 5.4, 5.386440677966102)","(14.0, 17.0, 16.7)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 296.6666666666667)"
04-01-2023 15:27:54.936047,"(3.7, 4.3, 4.161728395061728)","(4.4, 5.3, 5.095652173913043)","(6.0, 7.6, 7.55)","(4.8, 5.4, 5.383673469387755)","(14.0, 17.0, 16.7)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 260.0)"
04-01-2023 15:27:55.991151,"(3.7, 4.3, 4.161728395061728)","(4.4, 5.3, 5.095652173913043)","(6.0, 7.6, 7.55)","(4.8, 5.4, 5.383673469387755)","(14.0, 17.0, 16.7)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 260.0)"
04-01-2023 15:27:57.034759,"(3.7, 4.3, 4.196666666666666)","(4.4, 5.3, 5.095652173913043)","(6.0, 7.6, 7.55)","(4.8, 5.4, 5.385714285714286)","(14.0, 17.0, 16.7)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 260.0)"
04-01-2023 15:27:58.013462,"(3.7, 4.1, 4.093483146067415)","(4.4, 5.3, 5.121518987341772)","(6.0, 7.8, 7.5728813559322035)","(4.8, 5.4, 5.385714285714286)","(14.0, 17.0, 16.7)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 260.0)"
04-01-2023 15:27:58.963290,"(3.7, 4.1, 4.095194508009153)","(4.4, 5.3, 5.141573033707865)","(6.0, 7.8, 7.5728813559322035)","(4.8, 5.4, 5.385714285714286)","(14.0, 17.0, 16.7)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 260.0)"
04-01-2023 15:27:59.991483,"(3.7, 4.1, 4.095194508009153)","(4.4, 5.3, 5.141573033707865)","(6.0, 7.8, 7.5728813559322035)","(4.8, 5.4, 5.385714285714286)","(14.0, 17.0, 16.7)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:00.983299,"(3.7, 4.1, 4.095194508009153)","(4.4, 5.3, 5.141573033707865)","(6.0, 7.8, 7.5728813559322035)","(4.8, 5.4, 5.385714285714286)","(14.0, 17.0, 16.7)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:02.029925,"(3.7, 4.2, 4.134782608695652)","(4.4, 5.3, 5.141573033707865)","(6.0, 7.6, 7.521052631578947)","(4.8, 5.4, 5.356)","(14.0, 17.0, 16.91304347826087)","(4.4, 5.8, 5.578787878787879)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:03.090842,"(3.7, 4.2, 4.12962962962963)","(4.4, 5.3, 5.1433333333333335)","(6.0, 7.6, 7.482105263157894)","(4.8, 5.4, 5.356)","(14.0, 17.0, 16.989795918367346)","(4.4, 5.8, 5.512987012987013)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:04.140809,"(3.7, 4.2, 4.13125)","(4.4, 5.3, 5.153125)","(6.0, 7.6, 7.482105263157894)","(4.8, 5.4, 5.28860103626943)","(14.0, 17.5, 17.01923076923077)","(4.4, 5.7, 5.512987012987013)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:05.179058,"(3.7, 4.2, 4.13125)","(4.4, 5.3, 5.153125)","(6.0, 7.6, 7.482105263157894)","(4.8, 5.3, 5.285347043701799)","(14.0, 17.5, 17.01923076923077)","(4.4, 5.7, 5.52)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:06.322410,"(3.7, 4.2, 4.126315789473684)","(4.4, 5.3, 5.153125)","(6.0, 7.6, 7.482105263157894)","(4.8, 5.3, 5.285347043701799)","(14.0, 17.5, 17.01923076923077)","(4.4, 5.7, 5.52)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:07.414423,"(3.7, 4.2, 4.181578947368421)","(4.4, 5.3, 5.086363636363636)","(6.0, 7.6, 7.482105263157894)","(4.8, 5.3, 5.285347043701799)","(14.0, 17.5, 17.01923076923077)","(4.4, 5.7, 5.52)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:08.452294,"(3.7, 4.2, 4.181578947368421)","(4.4, 5.3, 5.0926470588235295)","(6.0, 7.6, 7.492307692307692)","(4.8, 5.3, 5.285347043701799)","(14.0, 17.5, 16.96808510638298)","(4.4, 5.7, 5.52)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:09.554755,"(3.7, 4.2, 4.181578947368421)","(4.4, 5.3, 5.0926470588235295)","(6.0, 7.6, 7.492307692307692)","(4.8, 5.3, 5.285347043701799)","(14.0, 17.5, 16.96808510638298)","(4.4, 5.7, 5.52)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:10.583670,"(3.7, 4.2, 4.181578947368421)","(4.4, 5.3, 5.0926470588235295)","(6.0, 7.6, 7.492307692307692)","(4.8, 5.3, 5.285271317829457)","(14.0, 17.5, 16.96808510638298)","(4.4, 5.7, 5.52)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:11.621972,"(3.7, 4.3, 4.141134751773049)","(4.4, 5.3, 5.0926470588235295)","(6.0, 7.6, 7.554838709677419)","(4.8, 5.3, 5.285271317829457)","(14.0, 17.5, 17.023809523809526)","(4.4, 5.7, 5.52)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:12.716639,"(3.7, 4.2, 4.194949494949495)","(4.4, 5.3, 5.043636363636364)","(6.0, 7.6, 7.554838709677419)","(4.8, 5.3, 5.285271317829457)","(14.0, 17.5, 17.023809523809526)","(4.4, 5.7, 5.486666666666667)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:13.770520,"(3.7, 4.2, 4.194949494949495)","(4.4, 5.3, 5.2)","(6.0, 7.6, 7.441860465116279)","(4.8, 5.3, 5.285271317829457)","(14.0, 17.5, 17.023809523809526)","(4.4, 5.7, 5.523448275862069)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:14.757714,"(3.7, 4.2, 4.196031746031746)","(4.4, 5.2, 5.1875)","(6.0, 7.6, 7.426086956521739)","(4.8, 5.3, 5.285569620253164)","(14.0, 17.5, 17.20731707317073)","(4.4, 5.7, 5.523448275862069)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:15.749376,"(3.7, 4.2, 4.196296296296296)","(4.4, 5.2, 5.193814432989691)","(6.0, 7.6, 7.426086956521739)","(4.8, 5.3, 5.285347043701799)","(14.0, 17.5, 17.20731707317073)","(4.4, 5.7, 5.486666666666667)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:16.702174,"(3.7, 4.3, 4.1499999999999995)","(4.4, 5.2, 5.193814432989691)","(6.0, 7.6, 7.533333333333333)","(4.8, 5.3, 5.285347043701799)","(14.0, 17.5, 17.20731707317073)","(4.4, 5.7, 5.486666666666667)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:17.710311,"(3.7, 4.3, 4.209433962264151)","(4.4, 5.2, 5.186)","(6.0, 7.6, 7.533333333333333)","(4.8, 5.3, 5.284020618556701)","(14.0, 17.5, 17.20731707317073)","(4.4, 5.7, 5.486666666666667)","(101.0, 310.0, 260.0)"
04-01-2023 15:28:18.782785,"(3.7, 4.3, 4.209433962264151)","(4.4, 5.2, 5.186)","(6.0, 7.6, 7.533333333333333)","(4.8, 5.3, 5.284020618556701)","(14.0, 17.5, 17.1)","(4.4, 5.7, 5.602290076335877)","(101.0, 310.0, 251.66666666666666)"
04-01-2023 15:28:19.779203,"(3.7, 4.3, 4.142328042328042)","(4.4, 5.0, 4.9635483870967745)","(6.0, 7.6, 7.553333333333333)","(4.8, 5.3, 5.284020618556701)","(14.0, 17.5, 17.125)","(4.4, 5.7, 5.602290076335877)","(101.0, 310.0, 251.66666666666666)"
04-01-2023 15:28:20.819931,"(3.7, 4.3, 4.152345679012345)","(4.4, 5.0, 4.972597864768684)","(6.0, 7.6, 7.553333333333333)","(4.8, 5.3, 5.284020618556701)","(14.0, 17.5, 16.7)","(4.4, 5.7, 5.602290076335877)","(101.0, 310.0, 251.66666666666666)"
04-01-2023 15:28:21.880782,"(3.7, 4.3, 4.168533772652388)","(4.4, 5.0, 4.967372881355932)","(6.0, 7.6, 7.502222222222223)","(4.8, 5.3, 5.284020618556701)","(14.0, 17.5, 16.666666666666668)","(4.4, 5.7, 5.602290076335877)","(101.0, 310.0, 243.33333333333334)"
04-01-2023 15:28:22.935045,"(3.7, 4.3, 4.168533772652388)","(4.4, 5.0, 4.966666666666667)","(6.0, 7.8, 7.502222222222223)","(4.8, 5.3, 5.284020618556701)","(14.0, 17.5, 16.666666666666668)","(4.4, 5.7, 5.602290076335877)","(101.0, 310.0, 283.0769230769231)"
04-01-2023 15:28:23.910466,"(3.7, 4.3, 4.168533772652388)","(4.4, 5.0, 4.966666666666667)","(6.0, 7.8, 7.5)","(4.8, 5.3, 5.260820895522388)","(14.0, 17.5, 16.847826086956523)","(4.4, 5.7, 5.602290076335877)","(101.0, 300.0, 274.61538461538464)"
04-01-2023 15:28:24.992425,"(3.7, 4.2, 4.178947368421053)","(4.4, 5.0, 4.966666666666667)","(6.0, 7.8, 7.5)","(4.8, 5.3, 5.2669421487603305)","(14.0, 17.5, 16.9)","(4.4, 5.7, 5.602290076335877)","(101.0, 290.0, 256.0)"
04-01-2023 15:28:25.994254,"(3.7, 4.2, 4.178947368421053)","(4.4, 5.0, 4.965254237288136)","(6.0, 7.8, 7.5)","(4.8, 5.3, 5.2669421487603305)","(14.0, 17.5, 16.9)","(4.4, 5.7, 5.515827338129497)","(101.0, 280.0, 263.33333333333337)"
04-01-2023 15:28:27.028392,"(3.7, 4.2, 4.178947368421053)","(4.4, 5.0, 4.97212389380531)","(6.0, 7.8, 7.608955223880597)","(4.8, 5.3, 5.2683544303797465)","(14.0, 17.5, 17.1)","(4.4, 5.7, 5.528187919463087)","(101.0, 270.0, 250.0)"
04-01-2023 15:28:28.030305,"(3.7, 4.3, 4.209954751131222)","(4.4, 5.2, 5.186046511627907)","(6.0, 7.8, 7.472289156626506)","(4.8, 5.3, 5.2683544303797465)","(14.0, 17.5, 17.083333333333332)","(4.4, 5.7, 5.513138686131387)","(101.0, 280.0, 255.3846153846154)"
04-01-2023 15:28:29.023079,"(3.7, 4.3, 4.1716857610474625)","(4.4, 5.2, 5.143478260869565)","(6.0, 7.8, 7.437333333333334)","(4.6, 5.3, 5.269230769230769)","(14.0, 17.5, 17.083333333333332)","(4.6, 5.7, 5.540909090909091)","(101.0, 280.0, 257.14285714285717)"
04-01-2023 15:28:30.018776,"(3.7, 4.3, 4.1716857610474625)","(4.4, 5.2, 5.149019607843138)","(6.0, 7.8, 7.437333333333334)","(4.6, 5.3, 5.217032967032967)","(14.0, 17.5, 17.083333333333332)","(4.6, 5.6, 5.540909090909091)","(101.0, 280.0, 257.14285714285717)"
04-01-2023 15:28:31.098290,"(3.7, 4.3, 4.1716857610474625)","(4.4, 5.2, 5.149019607843138)","(6.0, 7.8, 7.638095238095238)","(4.6, 5.3, 5.217032967032967)","(14.0, 17.5, 17.083333333333332)","(4.6, 5.6, 5.540909090909091)","(101.0, 280.0, 263.6363636363636)"
04-01-2023 15:28:32.183700,"(3.7, 4.3, 4.169115191986644)","(4.4, 5.2, 5.149019607843138)","(6.0, 7.8, 7.64)","(4.6, 5.3, 5.217032967032967)","(14.0, 17.5, 17.472689075630253)","(4.6, 5.6, 5.574999999999999)","(101.0, 270.0, 263.6363636363636)"
04-01-2023 15:28:33.245517,"(3.7, 4.3, 4.168896321070234)","(4.4, 5.2, 5.149019607843138)","(6.0, 7.8, 7.6)","(4.6, 5.3, 5.201307189542484)","(14.0, 17.5, 17.4789029535865)","(4.6, 5.6, 5.574999999999999)","(101.0, 270.0, 263.6363636363636)"
04-01-2023 15:28:34.340893,"(3.7, 4.3, 4.168438538205979)","(4.4, 5.2, 5.149019607843138)","(6.0, 7.6, 7.555555555555555)","(4.6, 5.3, 5.201307189542484)","(14.0, 17.5, 17.4789029535865)","(4.6, 5.6, 5.574999999999999)","(101.0, 270.0, 263.6363636363636)"
04-01-2023 15:28:35.413726,"(3.7, 4.3, 4.176535433070866)","(4.4, 5.2, 5.149019607843138)","(6.0, 7.6, 7.555555555555555)","(4.6, 5.3, 5.168695652173913)","(14.0, 17.5, 17.4789029535865)","(4.6, 5.6, 5.574999999999999)","(101.0, 270.0, 263.6363636363636)"
04-01-2023 15:28:36.445438,"(3.7, 4.3, 4.176535433070866)","(4.4, 5.2, 5.149019607843138)","(6.0, 7.6, 7.555555555555555)","(4.6, 5.3, 5.168695652173913)","(14.0, 17.5, 17.4789029535865)","(4.6, 5.6, 5.574999999999999)","(101.0, 270.0, 263.6363636363636)"
04-01-2023 15:28:37.559661,"(3.7, 4.3, 4.176535433070866)","(4.4, 5.2, 5.149019607843138)","(6.0, 7.6, 7.555555555555555)","(4.6, 5.3, 5.168695652173913)","(14.0, 17.5, 17.4789029535865)","(4.6, 5.6, 5.574999999999999)","(101.0, 270.0, 263.6363636363636)"
04-01-2023 15:28:38.628243,"(3.7, 4.3, 4.176535433070866)","(4.4, 5.2, 5.149019607843138)","(6.0, 7.6, 7.555555555555555)","(4.6, 5.3, 5.168695652173913)","(14.0, 17.5, 17.4789029535865)","(4.6, 5.6, 5.574999999999999)","(101.0, 270.0, 263.6363636363636)"
04-01-2023 15:28:39.584473,"(3.7, 4.3, 4.209677419354839)","(4.4, 5.2, 5.157377049180328)","(6.0, 7.6, 7.555555555555555)","(4.6, 5.3, 5.168695652173913)","(14.0, 17.5, 17.489224137931036)","(4.6, 5.6, 5.58)","(101.0, 270.0, 257.14285714285717)"
04-01-2023 15:28:40.507586,"(3.7, 4.3, 4.209677419354839)","(4.4, 5.1, 5.077419354838709)","(6.0, 7.6, 7.565217391304348)","(4.6, 5.3, 5.17038626609442)","(14.0, 17.5, 17.49074074074074)","(4.6, 5.6, 5.58)","(101.0, 280.0, 257.14285714285717)"
04-01-2023 15:28:41.480452,"(3.7, 4.3, 4.209677419354839)","(4.4, 5.3, 5.171028037383177)","(6.0, 7.6, 7.5)","(4.6, 5.3, 5.17038626609442)","(14.0, 17.5, 17.53125)","(4.6, 5.6, 5.58)","(101.0, 280.0, 257.14285714285717)"
