,Oneloveonelife,Razor Sharp,The Dark Knight,Heritage,Bromac Hype,Sweet Nothings,Bobby Vinton,Sly Tricks,Major Bond,Ask Me Lou,Forty Wives,Blackjack Road,Call Me Sir
14-12-2022 12:25:24.042583,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 9.52)"
14-12-2022 12:25:25.964943,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 9.52)"
14-12-2022 12:25:27.950786,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 9.52)"
14-12-2022 12:25:30.001092,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 9.52)"
14-12-2022 12:25:32.011405,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 9.52)"
14-12-2022 12:25:34.218684,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 9.52)"
14-12-2022 12:25:36.798019,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 9.52)"
14-12-2022 12:25:38.949938,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 11.4)"
14-12-2022 12:25:41.362239,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.5, 11.4)"
14-12-2022 12:25:43.495115,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.5, 11.4)"
14-12-2022 12:25:45.596892,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.5, 11.4)"
14-12-2022 12:25:47.482711,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.5, 11.4)"
14-12-2022 12:25:49.581598,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.5, 11.4)"
14-12-2022 12:25:52.041677,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:25:54.118297,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:25:56.271514,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:25:58.761562,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:00.888176,"(10.0, 23.0, 16.1)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:02.948664,"(10.0, 23.0, 20.700000000000003)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:05.230363,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:07.292466,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:09.382178,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:11.375545,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:13.484710,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:15.576467,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:17.692228,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:19.814661,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 11.733333333333334)"
14-12-2022 12:26:22.233153,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:24.526198,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:26.422519,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:28.416093,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:30.430874,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:32.316276,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:34.228300,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:36.136723,"(10.0, 23.0, 16.2)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:38.022449,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.7841463414634147)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:40.026993,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:42.047317,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:44.018957,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:45.920659,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:47.852464,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:49.757769,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.285714285714285)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:51.668885,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:53.626984,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:55.453593,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:57.393826,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.507692307692308)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:26:59.239675,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.88, 2.65)","(3.9, 7.0, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:27:01.242664,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.66)","(3.9, 6.6, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:27:03.682479,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.66)","(3.9, 6.6, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:27:05.483986,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.66)","(3.9, 6.6, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:27:07.296325,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.66)","(3.9, 6.6, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:27:09.182558,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.66)","(3.9, 6.6, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:27:11.038059,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.66)","(3.9, 6.6, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:27:12.781614,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.66)","(3.9, 6.6, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:27:14.549476,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.66)","(3.9, 6.6, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
14-12-2022 12:27:16.319323,"(10.0, 23.0, 21.02857142857143)","(2.4, 2.9, 2.66)","(3.9, 6.6, 6.169230769230769)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.909090909090907)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 84.36363636363637)","(61.0, 560.0, 147.5)","(13.0, 22.0, 17.75)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 480.0, 134.16666666666669)","(7.0, 13.0, 10.1)"
