,Tah Hanna,Buckle Up Havana,Ohana Pearl,Barrys Baby,Count Bingley,Tiny Turtle,Combat Mission
10-01-2023 12:22:54.290033,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:22:55.388411,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:22:56.507132,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:22:57.641256,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:22:58.927323,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:00.224421,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:01.460919,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:02.710623,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:03.992298,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:05.330540,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:06.562821,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:07.851554,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:09.005696,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:10.155263,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:11.159528,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:12.247884,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:13.379520,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:14.638912,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:15.940271,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:17.065057,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:18.203559,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:19.391609,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 20.119999999999997)"
10-01-2023 12:23:20.611041,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:21.789735,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:22.962891,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:24.045001,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 450.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:25.217753,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:26.361932,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:27.605243,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:28.818799,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:30.095580,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:31.316986,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:32.550697,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:33.741148,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:34.953274,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:36.110993,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:37.264334,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:38.354202,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:39.562087,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:40.671726,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:41.766245,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:42.880782,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:44.000256,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:45.180223,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:46.384764,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:47.527920,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:48.637034,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 15.9)"
10-01-2023 12:23:49.705067,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 298.0)","(11.0, 23.0, 20.04)"
10-01-2023 12:23:50.856607,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:23:51.964040,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:23:53.095074,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:23:54.176292,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:23:55.321257,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:23:56.436450,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:23:57.600457,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:23:58.772192,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:23:59.929779,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:01.037573,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:02.094322,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:03.147553,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:04.299965,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:05.604598,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:06.839902,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:08.073517,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:09.327847,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:10.609144,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:11.906373,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:13.168059,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:14.345646,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:15.509442,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:16.629481,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:17.740676,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:18.908663,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:20.138320,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:21.357190,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:22.676226,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:23.921620,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:25.165653,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:26.535011,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:27.752979,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:29.094130,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:30.255907,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:31.359420,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:32.445205,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:33.605488,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:34.824431,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:36.014105,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:37.200718,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:38.362426,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:39.573710,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:40.729702,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:41.874953,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:43.004415,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:44.223779,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:45.274116,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
10-01-2023 12:24:46.399030,"(3.2, 5.8, 4.113636363636363)","(4.8, 7.8, 5.228571428571429)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.86, 2.5)","(51.0, 550.0, 449.6)","(11.0, 23.0, 20.566666666666666)"
