,Dr Julienne,Green La La,Dr Callie,My Dreamer,Gero Lads,Sweet Lola,Hustle Hustle,Jayville Crew
11-01-2023 18:44:20.989347,"(16.0, 18.5, 18.166666666666668)","(2.6, 3.25, 3.212162162162162)","(13.0, 14.5, 14.481481481481481)","(2.4, 3.2, 3.1893939393939394)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.245614035087719)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:22.259231,"(16.0, 18.0, 17.329787234042552)","(2.6, 3.25, 3.212162162162162)","(13.0, 14.5, 14.481481481481481)","(2.4, 3.2, 3.1842105263157894)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:23.474670,"(16.0, 18.0, 17.329787234042552)","(2.6, 3.25, 3.212162162162162)","(13.0, 14.5, 14.481481481481481)","(2.4, 3.2, 3.185)","(12.0, 15.5, 14.681818181818182)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:24.698424,"(16.0, 18.0, 17.177419354838708)","(2.6, 3.25, 3.212162162162162)","(13.0, 14.5, 14.433333333333334)","(2.4, 3.2, 3.1858695652173914)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:25.878660,"(16.0, 17.5, 17.233333333333334)","(2.6, 3.25, 3.212162162162162)","(13.0, 14.5, 14.433333333333334)","(2.4, 3.2, 3.1858695652173914)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:27.038624,"(16.0, 17.5, 17.25)","(2.6, 3.25, 3.212162162162162)","(13.0, 14.5, 14.604651162790697)","(2.4, 3.2, 3.1742857142857144)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:28.160454,"(16.0, 17.5, 16.96153846153846)","(2.6, 3.25, 3.212162162162162)","(13.0, 15.0, 14.604651162790697)","(2.4, 3.2, 3.1742857142857144)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:29.281766,"(16.0, 17.5, 16.96153846153846)","(2.6, 3.25, 3.2241935483870967)","(13.0, 15.0, 14.577777777777778)","(2.4, 3.2, 3.1742857142857144)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:30.318519,"(16.0, 17.5, 16.96153846153846)","(2.6, 3.25, 3.2241935483870967)","(13.0, 15.0, 14.577777777777778)","(2.4, 3.2, 3.1742857142857144)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:31.459126,"(16.0, 17.0, 16.85)","(2.6, 3.25, 3.2241935483870967)","(13.0, 14.5, 14.481481481481481)","(2.4, 3.2, 3.1742857142857144)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:32.665760,"(16.0, 17.0, 16.675)","(2.6, 3.3, 3.228125)","(13.0, 14.5, 14.433333333333334)","(2.4, 3.2, 3.1742857142857144)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:33.949019,"(16.0, 17.0, 16.666666666666668)","(2.6, 3.3, 3.228125)","(13.0, 14.5, 14.433333333333334)","(2.4, 3.2, 3.170967741935484)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 450.0)"
11-01-2023 18:44:35.195648,"(16.0, 17.0, 16.666666666666668)","(2.6, 3.3, 3.228125)","(13.0, 14.5, 14.433333333333334)","(2.4, 3.2, 3.1714285714285713)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:36.415821,"(16.0, 17.0, 16.675)","(2.6, 3.3, 3.228125)","(13.0, 14.5, 14.481481481481481)","(2.4, 3.2, 3.1714285714285713)","(12.0, 15.5, 14.75)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:37.605527,"(16.0, 17.0, 16.675)","(2.6, 3.3, 3.228125)","(13.0, 14.5, 14.481481481481481)","(2.4, 3.2, 3.1714285714285713)","(12.0, 15.5, 15.0625)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:38.864456,"(16.0, 17.0, 16.675)","(2.6, 3.3, 3.228125)","(13.0, 14.5, 14.352941176470589)","(2.4, 3.2, 3.159375)","(12.0, 15.5, 15.0625)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:40.138006,"(16.0, 17.0, 16.666666666666668)","(2.6, 3.3, 3.242857142857143)","(13.0, 14.5, 13.8)","(2.4, 3.2, 3.1566666666666667)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:41.424117,"(15.0, 17.0, 16.69047619047619)","(2.6, 3.3, 3.252)","(12.0, 14.5, 13.8)","(2.45, 3.2, 3.158730158730159)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:42.544390,"(15.0, 17.0, 16.675)","(2.6, 3.3, 3.252)","(12.0, 14.5, 13.8)","(2.45, 3.2, 3.158730158730159)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:43.590100,"(15.0, 17.0, 16.675)","(2.6, 3.3, 3.252)","(12.0, 14.5, 13.8)","(2.45, 3.2, 3.158730158730159)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:44.791050,"(15.0, 17.0, 16.675)","(2.6, 3.3, 3.252)","(12.0, 14.5, 13.8)","(2.45, 3.2, 3.158730158730159)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:45.984936,"(15.0, 17.0, 16.69047619047619)","(2.6, 3.3, 3.252)","(12.0, 14.5, 13.8)","(2.45, 3.2, 3.1551724137931036)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:47.114954,"(15.0, 17.0, 16.675)","(2.6, 3.3, 3.252)","(12.0, 14.5, 13.8)","(2.45, 3.2, 3.155072463768116)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:48.263773,"(15.0, 17.0, 16.69047619047619)","(2.6, 3.3, 3.22)","(12.0, 14.0, 13.8)","(2.45, 3.2, 3.155072463768116)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:49.452378,"(15.0, 17.0, 16.69047619047619)","(2.6, 3.3, 3.2118644067796613)","(12.0, 14.0, 14.045454545454545)","(2.45, 3.2, 3.155072463768116)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:50.727802,"(15.0, 17.0, 16.772727272727273)","(2.6, 3.3, 3.2118644067796613)","(12.0, 14.5, 14.0)","(2.45, 3.2, 3.1530303030303033)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:51.936932,"(15.0, 17.0, 16.772727272727273)","(2.6, 3.3, 3.228767123287671)","(12.0, 14.5, 14.045454545454545)","(2.45, 3.2, 3.155072463768116)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:53.035595,"(15.0, 17.0, 16.772727272727273)","(2.6, 3.3, 3.228767123287671)","(12.0, 14.5, 14.045454545454545)","(2.45, 3.2, 3.155072463768116)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.27272727272727)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:54.132856,"(15.0, 17.0, 16.772727272727273)","(2.6, 3.3, 3.228767123287671)","(12.0, 14.5, 14.0)","(2.45, 3.2, 3.155072463768116)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:55.329607,"(15.0, 17.0, 16.541666666666668)","(2.6, 3.3, 3.228767123287671)","(12.0, 14.5, 13.857142857142858)","(2.45, 3.2, 3.1569444444444446)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:56.533021,"(15.0, 17.0, 16.541666666666668)","(2.6, 3.3, 3.228767123287671)","(12.0, 14.5, 14.115384615384615)","(2.45, 3.2, 3.153731343283582)","(12.0, 15.5, 15.125)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.2724637681159425)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:57.678527,"(15.0, 17.0, 16.705882352941178)","(2.6, 3.3, 3.228767123287671)","(12.0, 14.5, 14.115384615384615)","(2.45, 3.2, 3.155072463768116)","(12.0, 15.5, 14.117647058823529)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.28923076923077)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:58.754959,"(15.0, 17.0, 16.583333333333332)","(2.6, 3.3, 3.228767123287671)","(12.0, 14.5, 14.0)","(2.45, 3.2, 3.1569444444444446)","(12.0, 15.0, 14.0)","(51.0, 95.0, 82.82608695652173)","(4.6, 6.4, 6.28923076923077)","(101.0, 500.0, 416.66666666666663)"
11-01-2023 18:44:59.884709,"(15.0, 18.0, 17.8)","(2.6, 3.3, 3.226923076923077)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.1597402597402597)","(12.0, 15.0, 14.192307692307692)","(51.0, 95.0, 82.6470588235294)","(4.6, 6.4, 6.297142857142857)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:01.113832,"(15.0, 18.5, 18.153846153846153)","(2.6, 3.3, 3.226923076923077)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.1597402597402597)","(12.0, 15.0, 14.192307692307692)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.4, 6.325)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:02.382892,"(15.0, 18.5, 17.7)","(2.6, 3.3, 3.226923076923077)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.158108108108108)","(12.0, 15.0, 14.222222222222221)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.4, 6.32421052631579)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:03.576362,"(15.0, 18.5, 18.26923076923077)","(2.6, 3.3, 3.226923076923077)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.1569444444444446)","(12.0, 15.0, 14.08695652173913)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.4, 6.32421052631579)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:04.691965,"(15.0, 19.0, 17.75)","(2.6, 3.3, 3.226923076923077)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.156164383561644)","(12.0, 15.0, 14.785714285714285)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.4, 6.32421052631579)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:05.853085,"(14.0, 19.5, 19.27777777777778)","(2.6, 3.3, 3.2109375)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.153246753246753)","(12.0, 15.0, 15.15)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.4, 6.307692307692308)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:07.045298,"(14.0, 19.0, 18.833333333333332)","(2.6, 3.2, 3.1458333333333335)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.153246753246753)","(12.0, 16.5, 16.05)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.4, 6.307692307692308)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:08.164645,"(14.0, 19.0, 18.8125)","(2.6, 3.2, 3.1458333333333335)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.153246753246753)","(12.0, 16.5, 15.24)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.4, 6.39047619047619)","(101.0, 500.0, 428.57142857142856)"
11-01-2023 18:45:09.334756,"(14.0, 19.5, 18.441176470588236)","(2.6, 3.2, 3.1500000000000004)","(12.0, 14.5, 13.75)","(2.45, 3.2, 3.153246753246753)","(12.0, 16.5, 15.875)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.44390243902439)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:10.442081,"(14.0, 19.5, 18.441176470588236)","(2.6, 3.2, 3.1500000000000004)","(12.0, 14.5, 13.75)","(2.45, 3.2, 3.153246753246753)","(12.0, 16.0, 15.727272727272727)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.477777777777778)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:11.640876,"(14.0, 19.5, 18.441176470588236)","(2.6, 3.1, 3.13)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.1544117647058827)","(12.0, 16.0, 15.727272727272727)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.438095238095238)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:12.902973,"(14.0, 19.5, 18.441176470588236)","(2.6, 3.15, 3.1176056338028166)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.156338028169014)","(12.0, 16.0, 15.727272727272727)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.438095238095238)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:14.117546,"(14.0, 19.5, 18.441176470588236)","(2.6, 3.15, 3.09390243902439)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.156338028169014)","(12.0, 16.0, 15.714285714285714)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.417391304347826)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:15.262493,"(14.0, 19.5, 18.433333333333334)","(2.6, 3.15, 3.09390243902439)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.1530303030303033)","(12.0, 16.0, 15.727272727272727)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.412765957446808)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:16.417106,"(14.0, 19.5, 18.166666666666668)","(2.6, 3.15, 3.0891304347826085)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.1530303030303033)","(12.0, 16.0, 15.727272727272727)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.412765957446808)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:17.679304,"(14.0, 19.5, 18.166666666666668)","(2.6, 3.15, 3.0891304347826085)","(12.0, 14.5, 13.833333333333334)","(2.45, 3.2, 3.1530303030303033)","(12.0, 16.0, 15.727272727272727)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.404081632653061)","(101.0, 500.0, 437.5)"
11-01-2023 18:45:18.900619,"(14.0, 19.5, 18.166666666666668)","(2.6, 3.15, 3.08)","(12.0, 14.5, 14.055555555555555)","(2.45, 3.2, 3.1515625000000003)","(12.0, 16.0, 15.692307692307692)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.4222222222222225)","(101.0, 500.0, 421.42857142857144)"
11-01-2023 18:45:20.118158,"(14.0, 19.5, 18.6)","(2.6, 3.15, 3.07)","(12.0, 14.5, 14.166666666666666)","(2.45, 3.2, 3.1778846153846154)","(12.0, 16.0, 15.444444444444445)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.404081632653061)","(101.0, 450.0, 421.42857142857144)"
11-01-2023 18:45:21.409960,"(14.0, 19.5, 18.6)","(2.6, 3.15, 3.07)","(12.0, 14.5, 13.944444444444445)","(2.45, 3.2, 3.175531914893617)","(12.0, 16.0, 15.444444444444445)","(51.0, 95.0, 84.23076923076923)","(4.6, 6.6, 6.404081632653061)","(101.0, 450.0, 421.42857142857144)"
11-01-2023 18:45:22.806977,"(14.0, 19.5, 18.153846153846153)","(2.6, 3.15, 3.027142857142857)","(12.0, 14.5, 14.166666666666666)","(2.45, 3.2, 3.2482758620689656)","(12.0, 16.0, 15.8125)","(51.0, 95.0, 98.4375)","(4.6, 6.6, 6.408333333333333)","(101.0, 450.0, 421.42857142857144)"
11-01-2023 18:45:24.369667,"(14.0, 20.0, 18.285714285714285)","(2.6, 3.1, 2.9899999999999998)","(12.0, 14.5, 13.8125)","(2.45, 3.3, 3.255)","(12.0, 16.0, 15.333333333333334)","(51.0, 100.0, 83.33333333333333)","(4.6, 6.6, 6.408333333333333)","(101.0, 450.0, 375.0)"
11-01-2023 18:45:25.601119,"(14.0, 20.0, 18.285714285714285)","(2.6, 3.05, 2.9899999999999998)","(12.0, 14.5, 13.8125)","(2.45, 3.3, 3.2736842105263158)","(12.0, 16.0, 15.2)","(51.0, 100.0, 83.33333333333333)","(4.6, 6.6, 6.408333333333333)","(101.0, 450.0, 426.6666666666667)"
11-01-2023 18:45:26.795190,"(14.0, 20.0, 18.285714285714285)","(2.6, 3.05, 2.9899999999999998)","(12.0, 14.5, 13.8125)","(2.45, 3.3, 3.2736842105263158)","(12.0, 16.0, 15.722222222222221)","(51.0, 100.0, 83.33333333333333)","(4.6, 6.6, 6.408333333333333)","(101.0, 490.0, 400.0)"
11-01-2023 18:45:28.008742,"(14.0, 20.0, 18.285714285714285)","(2.6, 3.05, 2.9899999999999998)","(12.0, 14.5, 13.8125)","(2.45, 3.3, 3.26)","(12.0, 16.0, 15.166666666666666)","(51.0, 100.0, 83.33333333333333)","(4.6, 6.6, 6.408333333333333)","(101.0, 490.0, 400.0)"
11-01-2023 18:45:29.233216,"(14.0, 20.0, 18.153846153846153)","(2.6, 3.05, 2.9846666666666666)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.2567567567567566)","(12.0, 16.0, 15.195652173913043)","(51.0, 100.0, 83.33333333333333)","(4.8, 6.6, 6.417391304347826)","(101.0, 490.0, 400.0)"
11-01-2023 18:45:30.431114,"(15.0, 20.0, 18.153846153846153)","(2.6, 3.05, 2.9829787234042553)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.26)","(12.0, 15.5, 15.131578947368421)","(51.0, 100.0, 83.33333333333333)","(4.8, 6.6, 6.417391304347826)","(101.0, 490.0, 400.0)"
11-01-2023 18:45:31.594545,"(15.0, 20.0, 18.625)","(2.6, 3.05, 2.9829787234042553)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.26)","(12.0, 15.5, 15.131578947368421)","(51.0, 100.0, 83.33333333333333)","(4.8, 6.6, 6.417391304347826)","(101.0, 490.0, 400.0)"
11-01-2023 18:45:32.597259,"(15.0, 20.0, 19.282608695652172)","(2.6, 3.05, 2.9826923076923078)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.26)","(12.0, 15.5, 15.25)","(51.0, 100.0, 83.33333333333333)","(4.8, 6.6, 6.476470588235294)","(101.0, 490.0, 400.0)"
11-01-2023 18:45:33.757073,"(15.0, 20.0, 19.4)","(2.6, 3.0, 2.9628571428571426)","(12.0, 14.5, 13.921052631578947)","(2.5, 3.3, 3.26046511627907)","(12.0, 15.5, 15.055555555555555)","(51.0, 100.0, 83.33333333333333)","(4.8, 6.6, 6.438095238095238)","(101.0, 490.0, 400.0)"
11-01-2023 18:45:34.909232,"(15.0, 20.0, 19.4)","(2.6, 3.0, 2.9628571428571426)","(12.0, 14.5, 13.921052631578947)","(2.5, 3.3, 3.268421052631579)","(12.0, 15.5, 15.065217391304348)","(51.0, 100.0, 83.33333333333333)","(4.8, 6.6, 6.486666666666666)","(101.0, 490.0, 380.0)"
11-01-2023 18:45:36.061859,"(15.0, 20.0, 19.4)","(2.6, 3.0, 2.9584615384615383)","(12.0, 14.5, 13.921052631578947)","(2.5, 3.3, 3.2666666666666666)","(12.0, 15.5, 15.119047619047619)","(51.0, 100.0, 83.0)","(4.8, 6.6, 6.486666666666666)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:37.145399,"(15.0, 20.0, 19.4)","(2.6, 3.0, 2.96)","(12.0, 14.5, 13.921052631578947)","(2.5, 3.3, 3.2666666666666666)","(12.0, 15.5, 15.119047619047619)","(51.0, 95.0, 83.0)","(4.8, 6.6, 6.486666666666666)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:38.372333,"(15.0, 20.0, 19.4)","(2.6, 3.0, 2.9628571428571426)","(12.0, 14.5, 13.921052631578947)","(2.5, 3.3, 3.2666666666666666)","(12.0, 15.5, 15.119047619047619)","(51.0, 95.0, 97.05882352941177)","(4.8, 6.6, 6.486666666666666)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:39.601676,"(15.0, 20.0, 19.4)","(2.6, 3.0, 2.9675)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.256521739130435)","(12.0, 15.5, 15.045454545454545)","(51.0, 100.0, 82.0)","(4.8, 6.6, 6.993939393939394)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:40.792608,"(15.0, 20.0, 19.4)","(2.6, 3.0, 2.9451428571428573)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.256521739130435)","(12.0, 15.5, 14.8)","(51.0, 100.0, 82.0)","(4.8, 7.0, 6.993939393939394)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:41.858715,"(15.0, 20.0, 19.25)","(2.6, 3.0, 2.964)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.256521739130435)","(12.0, 15.0, 14.76923076923077)","(51.0, 100.0, 82.0)","(4.8, 7.0, 6.993939393939394)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:42.883838,"(15.0, 20.0, 19.25)","(2.6, 3.0, 2.948)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.2574468085106383)","(12.0, 15.0, 14.714285714285714)","(51.0, 100.0, 82.0)","(4.8, 7.0, 6.993939393939394)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:43.931297,"(15.0, 20.0, 19.217391304347824)","(2.6, 3.0, 2.9459999999999997)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.26875)","(12.0, 15.0, 14.533333333333333)","(51.0, 100.0, 82.0)","(4.8, 7.0, 6.84)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:45.090107,"(15.0, 19.5, 19.44)","(2.6, 3.0, 2.948)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.2771929824561403)","(12.0, 15.0, 14.541666666666666)","(51.0, 100.0, 82.0)","(5.0, 7.0, 6.942857142857143)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:46.223464,"(15.0, 20.0, 19.125)","(2.6, 3.0, 2.948)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.2771929824561403)","(12.0, 15.0, 14.65)","(51.0, 100.0, 82.0)","(5.0, 7.0, 6.947368421052632)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:47.320999,"(15.0, 20.0, 19.44)","(2.6, 3.0, 2.948)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.265079365079365)","(12.0, 15.0, 14.65)","(51.0, 100.0, 82.0)","(5.0, 7.0, 6.927272727272727)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:48.485601,"(15.0, 20.0, 19.375)","(2.6, 3.0, 2.974285714285714)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.265079365079365)","(12.0, 15.0, 14.65)","(51.0, 100.0, 82.0)","(5.0, 7.0, 6.927272727272727)","(101.0, 450.0, 380.0)"
11-01-2023 18:45:49.624540,"(15.0, 20.0, 19.375)","(2.6, 3.0, 2.974285714285714)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.265079365079365)","(12.0, 15.0, 14.375)","(51.0, 100.0, 82.0)","(5.0, 7.0, 6.908571428571428)","(101.0, 450.0, 370.0)"
11-01-2023 18:45:50.808882,"(15.0, 20.0, 19.517241379310345)","(2.6, 3.0, 2.985)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.265079365079365)","(12.0, 14.5, 14.3)","(51.0, 100.0, 82.0)","(5.0, 7.0, 6.922580645161291)","(101.0, 490.0, 395.0)"
11-01-2023 18:45:51.859929,"(15.0, 20.0, 19.517241379310345)","(2.6, 3.0, 2.975)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.265079365079365)","(12.0, 14.5, 14.3)","(51.0, 100.0, 82.0)","(5.0, 7.0, 6.922580645161291)","(101.0, 480.0, 395.0)"
11-01-2023 18:45:52.883116,"(15.0, 20.0, 19.517241379310345)","(2.6, 3.0, 2.975)","(12.0, 14.5, 13.8125)","(2.5, 3.3, 3.2620689655172415)","(12.0, 14.5, 14.3)","(51.0, 100.0, 82.0)","(5.0, 7.0, 6.554838709677419)","(101.0, 480.0, 395.0)"
11-01-2023 18:45:54.001514,"(15.0, 20.0, 19.517241379310345)","(2.6, 3.0, 2.988)","(12.0, 14.5, 14.115384615384615)","(2.5, 3.3, 3.289655172413793)","(12.0, 14.5, 14.125)","(51.0, 100.0, 82.0)","(5.0, 6.6, 6.539130434782608)","(101.0, 480.0, 395.0)"
11-01-2023 18:45:55.071857,"(15.0, 20.0, 19.517241379310345)","(2.6, 3.05, 2.9842424242424244)","(12.0, 14.5, 13.944444444444445)","(2.5, 3.3, 3.289655172413793)","(12.0, 14.5, 13.932432432432432)","(51.0, 100.0, 82.0)","(5.0, 6.6, 6.566666666666666)","(101.0, 480.0, 395.0)"
11-01-2023 18:45:56.116483,"(15.0, 20.0, 19.142857142857142)","(2.6, 3.05, 2.967941176470588)","(12.0, 14.5, 14.115384615384615)","(2.5, 3.3, 3.289655172413793)","(12.0, 14.5, 13.932432432432432)","(51.0, 100.0, 82.0)","(5.0, 6.6, 6.566666666666666)","(101.0, 480.0, 395.0)"
