,Calculated Risk,Opawa Conan,Centurion,Gitan,Go Hazel,Goldstar Toby,Goldstar Gigi,Dembe
05-01-2023 15:52:32.155259,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:33.451317,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:34.862476,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:36.258075,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:37.563353,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:38.916212,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:40.289821,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:43.679930,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:45.067022,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:46.235541,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:47.357991,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:48.564933,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:49.739136,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:50.922363,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:52.059903,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:53.183531,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:54.430722,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:55.750630,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:57.117589,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:58.433438,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:52:59.689434,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:01.025494,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:02.386457,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:03.707554,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:05.024018,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:06.315784,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:07.687239,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:08.922906,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:10.175857,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:11.522930,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:12.937335,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:14.172268,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:15.374846,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:16.561891,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:17.738874,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:18.896961,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:20.061652,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:21.241184,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:22.428790,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:23.591796,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:24.727291,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:25.876037,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:26.989762,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:28.109685,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:29.370806,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:30.505812,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:31.578085,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:32.621591,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:33.657959,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:34.765406,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:35.881292,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:37.030790,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:38.186057,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:39.292786,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:40.635855,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:41.674215,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:43.059886,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:44.954541,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:46.036763,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:47.134322,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:48.399444,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:49.709855,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:50.900234,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:52.026660,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:53.149824,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:54.275427,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:55.447871,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:56.667326,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:57.920714,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:53:59.216964,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:00.415990,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:01.682074,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:02.892285,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:04.067425,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:05.361062,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:06.814718,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:08.239585,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:09.577986,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:11.191488,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:12.675985,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:13.825055,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
05-01-2023 15:54:15.015723,"(6.5, 12.5, 11.18)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.944444444444445)"
