,Burrum Betty,Comical Rose,Petite Blitzen,Lethal Violet,Top Trip Pam,Shian Ricky,Caesars Corner,Lady Mcbeth
07-12-2022 13:51:52.736140,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.7631034482758623)","(6.0, 11.0, 7.0)","(8.5, 22.0, 15.7)"
07-12-2022 13:51:54.009379,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.7631034482758623)","(6.0, 11.0, 7.0)","(8.5, 22.0, 15.7)"
07-12-2022 13:51:55.251169,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 3.01)","(6.0, 11.0, 7.428571428571429)","(8.5, 22.0, 15.7)"
07-12-2022 13:51:56.517199,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.4, 2.88)","(6.0, 10.5, 6.916666666666667)","(8.5, 22.0, 15.7)"
07-12-2022 13:51:57.803481,"(3.5, 5.7, 3.783333333333333)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.4, 2.88)","(6.0, 10.5, 6.916666666666667)","(8.5, 22.0, 15.7)"
07-12-2022 13:51:59.092273,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.4, 3.01)","(6.0, 10.5, 7.428571428571429)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:00.451270,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.4, 2.7631034482758623)","(6.0, 10.5, 7.0)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:01.781196,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.7631034482758623)","(6.0, 11.0, 7.0)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:03.097175,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 3.01)","(6.0, 11.0, 7.0)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:04.412017,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.4, 2.88)","(6.0, 11.0, 7.428571428571429)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:05.673310,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.4, 2.88)","(6.0, 10.5, 7.428571428571429)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:06.927242,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.4, 2.838421052631579)","(6.0, 10.5, 7.0)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:08.127212,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 7.0)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:09.391093,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 7.0)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:10.674215,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 7.428571428571429)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:11.947458,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 10.5, 7.428571428571429)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:13.306704,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 10.5, 7.0)","(8.5, 22.0, 15.7)"
07-12-2022 13:52:14.587289,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 7.428571428571429)","(8.5, 22.0, 15.8)"
07-12-2022 13:52:15.838620,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 10.5, 7.428571428571429)","(8.5, 22.0, 14.375)"
07-12-2022 13:52:17.102109,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 10.5, 7.285714285714286)","(8.5, 22.0, 14.375)"
07-12-2022 13:52:18.387562,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 10.0, 7.285714285714286)","(8.5, 22.0, 14.375)"
07-12-2022 13:52:19.705064,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 10.0, 7.285714285714286)","(8.5, 22.0, 11.5)"
07-12-2022 13:52:20.995129,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 10.0, 7.0)","(8.5, 22.0, 16.272727272727273)"
07-12-2022 13:52:22.263411,"(3.5, 5.7, 4.057142857142857)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.8541025641025644)","(6.0, 11.0, 7.571428571428571)","(8.5, 22.0, 16.833333333333336)"
07-12-2022 13:52:23.525146,"(3.5, 5.8, 3.732)","(5.0, 8.2, 5.68)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 3.15625)","(6.0, 11.0, 8.125)","(8.5, 22.0, 16.833333333333336)"
07-12-2022 13:52:24.941776,"(3.5, 5.8, 4.017241379310345)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.4, 3.15625)","(6.0, 11.0, 8.125)","(8.5, 22.0, 16.833333333333336)"
07-12-2022 13:52:26.419518,"(3.5, 5.8, 4.017241379310345)","(5.0, 8.2, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.4, 3.15625)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 16.833333333333336)"
07-12-2022 13:52:27.970817,"(3.5, 5.7, 4.704166666666667)","(5.0, 8.0, 6.508333333333333)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.4, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 11.833333333333334)"
07-12-2022 13:52:29.502558,"(3.5, 5.6, 4.704166666666667)","(5.0, 7.8, 6.508333333333333)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.125)","(8.5, 22.0, 17.0)"
07-12-2022 13:52:30.796077,"(3.5, 5.6, 4.704166666666667)","(5.0, 7.8, 6.508333333333333)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 12.416666666666666)"
07-12-2022 13:52:32.078398,"(3.5, 5.7, 5.2)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 12.416666666666666)"
07-12-2022 13:52:33.285858,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 12.416666666666666)"
07-12-2022 13:52:34.579669,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.125)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:35.783835,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 5.866666666666667)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 11.0, 8.125)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:37.029777,"(3.5, 5.7, 5.2)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:38.410935,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:39.896432,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:41.326460,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:42.612620,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:44.151827,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:45.664796,"(3.5, 5.6, 5.2)","(5.0, 8.0, 5.866666666666667)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.125)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:46.879171,"(3.5, 5.7, 5.2)","(5.0, 8.2, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:48.268796,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:49.657345,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:51.205846,"(3.5, 5.6, 5.2)","(5.0, 8.0, 5.866666666666667)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.125)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:52.638965,"(3.5, 5.7, 4.704166666666667)","(5.0, 8.2, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:54.252336,"(3.5, 5.6, 4.3352941176470585)","(5.0, 8.0, 6.0588235294117645)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 7.9375)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:55.607467,"(3.5, 5.6, 4.3352941176470585)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:57.084664,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.125)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:58.340423,"(3.5, 5.7, 4.7625)","(5.0, 8.2, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:52:59.587263,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:53:00.835485,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 73.66666666666666)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.125)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:53:02.126703,"(3.5, 5.7, 5.2)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 31.75)","(21.0, 100.0, 56.666666666666664)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:53:03.337337,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 56.666666666666664)","(71.0, 570.0, 373.84615384615387)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:53:04.467028,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 56.666666666666664)","(71.0, 570.0, 401.66666666666663)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:53:05.615913,"(3.5, 5.6, 4.704166666666667)","(5.0, 8.0, 5.866666666666667)","(15.0, 48.0, 31.75)","(21.0, 100.0, 56.666666666666664)","(71.0, 570.0, 401.66666666666663)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.125)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:53:06.938678,"(3.5, 5.7, 5.2)","(5.0, 8.2, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 56.666666666666664)","(71.0, 570.0, 317.5)","(2.35, 3.45, 2.9852000000000003)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:53:08.373217,"(3.5, 5.6, 4.85)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 56.666666666666664)","(71.0, 570.0, 317.5)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:53:09.772217,"(3.5, 5.6, 4.745833333333333)","(5.0, 8.0, 6.625)","(15.0, 48.0, 31.75)","(21.0, 100.0, 56.666666666666664)","(71.0, 570.0, 413.75)","(2.35, 3.45, 2.9852000000000003)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 18.61764705882353)"
07-12-2022 13:53:11.164290,"(3.5, 5.6, 4.745833333333333)","(5.0, 8.0, 5.866666666666667)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 359.4736842105263)","(2.35, 3.45, 2.7275)","(6.0, 10.5, 8.125)","(8.5, 22.0, 17.416666666666664)"
07-12-2022 13:53:12.493184,"(3.5, 5.7, 5.222222222222222)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 359.4736842105263)","(2.35, 3.05, 2.769285714285714)","(6.0, 11.0, 8.125)","(8.5, 22.0, 17.416666666666664)"
07-12-2022 13:53:13.682598,"(3.5, 5.8, 4.2387096774193544)","(5.0, 8.2, 6.625)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7466666666666666)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 17.416666666666664)"
07-12-2022 13:53:14.888363,"(3.5, 5.6, 4.38125)","(5.0, 8.0, 6.625)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.6903703703703705)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 17.416666666666664)"
07-12-2022 13:53:16.066570,"(3.5, 5.6, 4.7875)","(5.0, 8.0, 6.625)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 10.5, 8.125)","(8.5, 22.0, 17.416666666666664)"
07-12-2022 13:53:17.251355,"(3.5, 5.8, 4.1689655172413795)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 11.0, 8.125)","(8.5, 22.0, 19.105263157894736)"
07-12-2022 13:53:18.468562,"(3.5, 5.8, 4.1689655172413795)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 19.105263157894736)"
07-12-2022 13:53:19.705230,"(3.5, 5.7, 4.8875)","(5.0, 8.0, 6.625)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 19.105263157894736)"
07-12-2022 13:53:20.885227,"(3.5, 5.7, 4.8875)","(5.0, 8.0, 6.625)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 19.105263157894736)"
07-12-2022 13:53:22.226922,"(3.5, 5.7, 4.8875)","(5.0, 8.0, 6.625)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 10.5, 8.125)","(8.5, 22.0, 16.0625)"
07-12-2022 13:53:23.429090,"(3.5, 5.8, 4.244827586206896)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 11.0, 8.125)","(8.5, 22.0, 16.0625)"
07-12-2022 13:53:24.570299,"(3.5, 5.8, 4.244827586206896)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 11.0, 8.125)","(8.5, 22.0, 16.0625)"
07-12-2022 13:53:25.682116,"(3.5, 5.7, 4.54375)","(5.0, 8.0, 6.625)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 16.0625)"
07-12-2022 13:53:26.951768,"(3.5, 5.7, 4.929166666666667)","(5.0, 8.0, 6.625)","(15.0, 48.0, 27.107142857142858)","(21.0, 100.0, 69.6)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 10.5, 8.636363636363637)","(8.5, 22.0, 16.0625)"
07-12-2022 13:53:28.422695,"(3.5, 5.7, 4.320689655172414)","(5.0, 8.0, 5.866666666666667)","(15.0, 48.0, 19.2)","(21.0, 90.0, 69.6)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 10.5, 8.125)","(8.5, 22.0, 16.375)"
07-12-2022 13:53:29.727184,"(3.5, 5.8, 4.320689655172414)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 19.2)","(21.0, 90.0, 69.6)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 11.0, 8.125)","(8.5, 22.0, 17.90909090909091)"
07-12-2022 13:53:30.804180,"(3.5, 5.8, 4.451612903225806)","(5.0, 8.2, 5.866666666666667)","(15.0, 48.0, 19.2)","(21.0, 90.0, 69.6)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 11.0, 8.636363636363637)","(8.5, 22.0, 17.90909090909091)"
07-12-2022 13:53:31.959878,"(3.5, 5.7, 4.970833333333333)","(5.0, 8.0, 6.0588235294117645)","(15.0, 48.0, 19.2)","(21.0, 90.0, 69.6)","(71.0, 570.0, 284.2857142857143)","(2.35, 3.0, 2.7063636363636365)","(6.0, 10.5, 7.9375)","(8.5, 22.0, 17.90909090909091)"
07-12-2022 13:53:33.127834,"(3.3, 5.7, 4.970833333333333)","(4.8, 8.0, 6.0588235294117645)","(15.0, 48.0, 19.2)","(21.0, 90.0, 69.6)","(71.0, 570.0, 284.2857142857143)","(2.4, 3.0, 2.766153846153846)","(6.0, 10.5, 7.9375)","(8.0, 22.0, 17.90909090909091)"
07-12-2022 13:53:34.304076,"(3.3, 5.7, 4.970833333333333)","(4.8, 8.0, 6.625)","(15.0, 48.0, 19.2)","(21.0, 90.0, 69.6)","(71.0, 570.0, 284.2857142857143)","(2.4, 3.0, 2.766153846153846)","(6.0, 10.5, 8.636363636363637)","(8.0, 22.0, 17.90909090909091)"
07-12-2022 13:53:35.394757,"(3.3, 5.8, 4.3965517241379315)","(4.8, 8.0, 6.625)","(15.0, 48.0, 19.2)","(21.0, 90.0, 69.6)","(71.0, 570.0, 284.2857142857143)","(2.4, 3.0, 2.766153846153846)","(6.0, 10.5, 8.636363636363637)","(8.0, 22.0, 17.90909090909091)"
07-12-2022 13:53:36.475928,"(3.3, 5.8, 4.52258064516129)","(4.8, 8.2, 5.642307692307693)","(15.0, 48.0, 19.2)","(21.0, 95.0, 73.1)","(71.0, 570.0, 284.2857142857143)","(2.4, 3.0, 2.766153846153846)","(6.0, 11.0, 8.125)","(8.0, 22.0, 17.90909090909091)"
07-12-2022 13:53:37.614123,"(3.3, 5.7, 5.092857142857143)","(4.8, 8.2, 5.642307692307693)","(15.0, 48.0, 19.2)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.4, 3.0, 2.766153846153846)","(6.0, 11.0, 8.636363636363637)","(8.0, 22.0, 17.90909090909091)"
07-12-2022 13:53:38.776868,"(3.3, 5.7, 4.758823529411765)","(4.8, 8.0, 6.625)","(15.0, 48.0, 19.2)","(21.0, 100.0, 58.4)","(71.0, 570.0, 284.2857142857143)","(2.4, 3.0, 2.766153846153846)","(6.0, 10.5, 8.636363636363637)","(8.0, 22.0, 17.90909090909091)"
