,Boyd Writer,Bettor Keppel,Don Boston,Im Bruce Almighty,Budding Caesar,Louie The Punter Nz,Alta Equus
11-01-2023 19:10:31.333210,"(6.5, 10.0, 9.428571428571429)","(4.2, 5.0, 4.695652173913043)","(5.0, 5.6, 5.416666666666666)","(4.2, 5.7, 5.4281250000000005)","(9.0, 9.0, 8.75)","(7.5, 99999, 99990)","(5.5, 9.2, 8.325)"
11-01-2023 19:10:32.334513,"(6.5, 10.0, 9.428571428571429)","(4.2, 5.0, 4.695652173913043)","(5.0, 5.6, 5.416666666666666)","(4.2, 5.7, 5.4375)","(9.0, 9.0, 8.75)","(7.5, 99999, 99990)","(5.5, 9.0, 8.333333333333334)"
11-01-2023 19:10:33.403133,"(6.5, 10.0, 9.428571428571429)","(4.2, 5.0, 4.695652173913043)","(5.0, 5.6, 5.416666666666666)","(4.2, 5.7, 5.4375)","(9.0, 9.0, 8.75)","(7.5, 99999, 99990)","(5.5, 8.8, 8.520000000000001)"
11-01-2023 19:10:34.498015,"(6.5, 10.0, 9.555555555555555)","(4.2, 5.0, 4.710344827586207)","(5.0, 5.6, 5.364285714285714)","(4.2, 5.7, 5.482758620689656)","(9.0, 9.0, 8.976923076923077)","(7.5, 99999, 99990)","(5.5, 8.8, 8.466666666666667)"
11-01-2023 19:10:35.476970,"(6.5, 10.5, 10.027272727272727)","(4.2, 5.0, 4.710344827586207)","(5.0, 5.6, 5.364285714285714)","(4.2, 5.7, 5.466666666666667)","(9.0, 10.0, 9.600000000000001)","(7.5, 99999, 99990)","(5.5, 8.8, 8.44)"
11-01-2023 19:10:36.483272,"(7.0, 10.0, 9.822222222222223)","(3.9, 5.0, 4.8264462809917354)","(5.0, 5.6, 5.364285714285714)","(4.0, 5.7, 5.466666666666667)","(8.5, 9.8, 9.010526315789475)","(8.0, 99999, 99990)","(5.5, 8.6, 8.44)"
11-01-2023 19:10:37.598170,"(7.0, 10.0, 9.822222222222223)","(3.9, 5.0, 4.77452229299363)","(5.0, 5.6, 5.101418439716312)","(4.0, 5.7, 5.576470588235295)","(8.5, 10.0, 9.235294117647058)","(8.0, 99999, 99990)","(5.5, 8.6, 6.766666666666667)"
11-01-2023 19:10:38.798623,"(7.0, 10.5, 10.133333333333333)","(3.9, 4.8, 4.731034482758621)","(5.0, 5.2, 5.100714285714285)","(4.0, 6.0, 5.785714285714286)","(8.5, 10.0, 9.388235294117646)","(8.0, 99999, 99990)","(5.5, 7.6, 7.333333333333333)"
11-01-2023 19:10:39.830046,"(7.0, 10.5, 10.133333333333333)","(3.9, 4.8, 4.731034482758621)","(5.0, 5.2, 5.100714285714285)","(4.0, 5.9, 5.841666666666667)","(8.5, 10.0, 9.504761904761905)","(8.0, 99999, 99990)","(5.5, 8.4, 7.257142857142857)"
11-01-2023 19:10:40.924162,"(7.0, 10.5, 10.21111111111111)","(3.9, 4.8, 4.732142857142858)","(5.0, 5.2, 5.100719424460431)","(4.0, 5.9, 5.75)","(8.5, 10.0, 9.504761904761905)","(8.0, 99999, 99990)","(5.5, 8.4, 7.2)"
11-01-2023 19:10:41.944372,"(7.0, 10.5, 10.133333333333333)","(3.9, 4.8, 4.732142857142858)","(5.0, 5.2, 5.100719424460431)","(4.0, 5.9, 5.75)","(8.5, 10.0, 9.504761904761905)","(8.0, 99999, 99990)","(5.5, 8.4, 6.8342857142857145)"
11-01-2023 19:10:42.948425,"(7.0, 10.5, 10.133333333333333)","(3.9, 4.8, 4.77)","(5.0, 5.2, 5.114814814814815)","(4.0, 5.9, 5.816000000000001)","(8.5, 10.0, 9.504761904761905)","(8.0, 99999, 99990)","(5.5, 7.4, 6.559090909090909)"
11-01-2023 19:10:43.996321,"(7.0, 10.5, 10.225)","(3.9, 5.1, 5.050746268656716)","(5.0, 5.2, 5.117365269461078)","(4.0, 5.9, 5.78)","(8.5, 10.0, 9.6)","(8.0, 99999, 99990)","(5.5, 6.6, 6.808955223880597)"
11-01-2023 19:10:45.035140,"(7.0, 10.5, 10.225)","(3.9, 5.2, 4.933333333333334)","(5.0, 5.2, 5.119205298013245)","(4.0, 5.9, 5.800000000000001)","(8.0, 10.0, 9.6)","(8.5, 99999, 99990)","(6.0, 7.4, 6.9739130434782615)"
11-01-2023 19:10:46.027290,"(7.0, 10.5, 10.225)","(3.8, 5.2, 5.001769911504425)","(5.0, 5.2, 5.110344827586206)","(4.2, 5.9, 5.800000000000001)","(8.0, 10.0, 9.6)","(8.5, 99999, 99990)","(6.0, 7.2, 6.9739130434782615)"
11-01-2023 19:10:47.015648,"(7.0, 10.5, 10.14)","(3.8, 5.2, 5.007725321888412)","(5.0, 5.2, 5.110344827586206)","(4.2, 5.9, 5.828571428571429)","(8.0, 10.0, 9.72)","(8.5, 99999, 99990)","(6.0, 7.2, 6.574999999999999)"
11-01-2023 19:10:47.932995,"(7.0, 10.5, 10.3)","(3.8, 5.2, 4.919626168224299)","(5.0, 4.8, 4.702040816326531)","(4.2, 6.2, 5.942857142857143)","(8.0, 9.8, 9.72)","(8.5, 99999, 99990)","(6.0, 6.6, 6.76)"
11-01-2023 19:10:48.922640,"(7.0, 10.5, 10.05)","(3.8, 5.2, 5.013084112149532)","(5.0, 4.8, 4.702040816326531)","(4.2, 6.2, 5.975)","(8.0, 9.8, 9.72)","(8.5, 99999, 99990)","(6.0, 7.0, 6.866666666666667)"
11-01-2023 19:10:50.037260,"(7.0, 10.5, 10.2)","(3.8, 5.2, 5.013207547169811)","(5.0, 4.8, 4.701048951048951)","(4.2, 6.2, 6.0285714285714285)","(8.0, 9.8, 9.714285714285715)","(8.5, 99999, 99990)","(6.0, 7.0, 6.866666666666667)"
11-01-2023 19:10:51.141510,"(7.0, 10.5, 10.2)","(3.8, 5.2, 4.919811320754717)","(5.0, 4.8, 4.701056338028169)","(4.2, 6.8, 6.4799999999999995)","(8.0, 9.8, 9.714285714285715)","(8.5, 99999, 99990)","(6.0, 7.0, 6.866666666666667)"
11-01-2023 19:10:52.193812,"(7.0, 10.5, 10.2)","(3.8, 5.2, 4.92)","(5.0, 4.8, 4.701056338028169)","(4.2, 6.6, 6.4799999999999995)","(8.0, 9.8, 9.714285714285715)","(8.5, 99999, 99990)","(6.0, 7.0, 6.680000000000001)"
11-01-2023 19:10:53.320024,"(7.0, 9.6, 9.247499999999999)","(3.8, 5.3, 5.250393700787401)","(5.0, 4.7, 4.544859813084112)","(4.2, 7.2, 6.6)","(8.0, 9.8, 9.714285714285715)","(8.5, 99999, 99990)","(6.0, 7.2, 6.457142857142857)"
11-01-2023 19:10:54.354990,"(7.0, 9.6, 9.012413793103448)","(3.8, 5.3, 5.252032520325203)","(5.0, 4.7, 4.544859813084112)","(4.2, 7.2, 6.6)","(8.0, 9.8, 9.714285714285715)","(8.5, 99999, 99990)","(6.0, 7.4, 7.17)"
11-01-2023 19:10:55.409386,"(7.0, 9.6, 9.013432835820895)","(3.8, 5.3, 5.261682242990654)","(5.0, 4.7, 4.555172413793104)","(4.2, 7.2, 6.533333333333333)","(8.0, 10.0, 9.68)","(8.5, 99999, 99990)","(6.0, 7.2, 7.066666666666666)"
11-01-2023 19:10:56.374364,"(7.0, 9.6, 9.013432835820895)","(3.8, 5.4, 5.269473684210527)","(5.0, 4.5, 4.406060606060606)","(4.2, 7.2, 6.666666666666667)","(8.0, 10.0, 9.68)","(8.5, 99999, 99990)","(6.0, 7.2, 6.848)"
11-01-2023 19:10:57.360376,"(7.0, 9.6, 9.016981132075472)","(3.8, 5.4, 5.319702602230484)","(5.0, 4.5, 4.4062068965517245)","(4.2, 7.2, 6.824)","(8.0, 10.0, 9.45217391304348)","(8.5, 99999, 99990)","(6.0, 7.4, 6.888888888888888)"
11-01-2023 19:10:58.304750,"(7.0, 9.6, 9.016981132075472)","(3.8, 5.4, 5.31764705882353)","(5.0, 4.5, 4.406360424028269)","(4.2, 7.4, 6.824)","(8.0, 10.0, 9.565517241379311)","(8.5, 99999, 99990)","(6.0, 7.4, 6.888888888888888)"
11-01-2023 19:10:59.314508,"(7.0, 9.6, 9.038181818181819)","(3.8, 5.4, 5.338461538461538)","(5.0, 4.5, 4.408771929824562)","(4.2, 7.4, 6.800000000000001)","(8.0, 10.0, 9.565517241379311)","(8.5, 99999, 99990)","(6.0, 7.4, 6.888888888888888)"
11-01-2023 19:11:00.338000,"(7.0, 9.6, 8.889655172413793)","(3.8, 5.4, 5.338461538461538)","(5.0, 4.5, 4.406834532374101)","(4.2, 7.4, 7.127272727272728)","(8.0, 10.0, 9.619047619047619)","(8.5, 99999, 99990)","(6.0, 7.4, 7.4363636363636365)"
11-01-2023 19:11:01.439287,"(7.0, 9.6, 8.844859813084113)","(3.8, 5.5, 5.315094339622641)","(5.0, 4.2, 4.126315789473684)","(4.2, 7.4, 6.933333333333334)","(8.0, 10.0, 9.619047619047619)","(8.5, 99999, 99990)","(6.0, 7.8, 7.457142857142857)"
11-01-2023 19:11:02.415698,"(7.0, 8.8, 8.785714285714286)","(3.8, 5.5, 5.417241379310345)","(5.0, 4.2, 4.126315789473684)","(4.2, 7.2, 6.933333333333334)","(8.0, 10.0, 9.478260869565217)","(8.5, 99999, 99990)","(6.0, 7.8, 7.457142857142857)"
11-01-2023 19:11:03.351644,"(7.0, 9.4, 9.325000000000001)","(3.8, 5.6, 5.4171597633136095)","(5.0, 4.2, 4.122699386503068)","(4.2, 7.2, 7.155555555555556)","(8.0, 10.0, 9.478260869565217)","(8.5, 99999, 99990)","(6.0, 7.8, 7.49090909090909)"
11-01-2023 19:11:04.247361,"(7.0, 9.4, 9.325000000000001)","(3.8, 5.6, 5.4171597633136095)","(5.0, 4.2, 4.123717948717949)","(4.2, 7.2, 7.155555555555556)","(8.0, 10.0, 9.478260869565217)","(8.5, 99999, 99990)","(6.0, 7.6, 7.49090909090909)"
11-01-2023 19:11:05.231258,"(7.0, 9.4, 9.325000000000001)","(3.8, 5.6, 5.4171597633136095)","(5.0, 4.2, 4.123717948717949)","(4.2, 7.2, 7.173333333333334)","(8.0, 10.0, 9.485714285714286)","(8.5, 99999, 99990)","(6.0, 7.6, 7.25)"
11-01-2023 19:11:06.333313,"(7.0, 9.6, 9.022222222222222)","(3.8, 5.6, 5.557142857142857)","(5.0, 4.2, 4.022905027932961)","(4.2, 7.2, 7.163636363636364)","(8.0, 10.0, 9.399999999999999)","(8.5, 99999, 99990)","(6.0, 7.4, 7.0)"
11-01-2023 19:11:07.480077,"(7.0, 9.6, 9.057391304347826)","(3.8, 5.6, 5.557142857142857)","(5.0, 4.1, 4.022905027932961)","(4.2, 7.2, 7.166666666666667)","(8.0, 10.0, 9.424)","(8.5, 99999, 99990)","(6.0, 7.4, 7.0)"
11-01-2023 19:11:08.575151,"(7.0, 9.6, 9.057391304347826)","(3.8, 5.6, 5.478571428571429)","(5.0, 4.1, 4.009803921568627)","(4.2, 7.2, 7.166666666666667)","(8.0, 10.0, 9.424)","(8.5, 99999, 99990)","(6.0, 7.4, 6.9)"
11-01-2023 19:11:09.683393,"(7.0, 9.6, 9.057391304347826)","(3.8, 5.6, 5.5575)","(5.0, 4.1, 3.9519444444444445)","(4.2, 7.2, 7.166666666666667)","(8.0, 10.0, 9.424)","(8.5, 99999, 99990)","(6.0, 7.2, 7.199999999999999)"
11-01-2023 19:11:10.712823,"(7.0, 9.6, 9.057391304347826)","(3.8, 5.6, 5.5575)","(5.0, 4.0, 3.9519444444444445)","(4.2, 7.2, 7.166666666666667)","(8.0, 10.0, 9.284210526315789)","(8.5, 99999, 99990)","(6.0, 7.6, 7.1)"
11-01-2023 19:11:11.784502,"(7.0, 9.6, 9.057391304347826)","(3.8, 5.6, 5.590909090909091)","(5.0, 4.0, 3.950852272727273)","(4.2, 7.2, 7.171428571428572)","(8.0, 10.0, 8.466666666666667)","(8.5, 99999, 99990)","(6.0, 7.6, 7.4)"
11-01-2023 19:11:12.753509,"(7.0, 9.6, 9.20754716981132)","(3.8, 5.6, 5.591428571428571)","(5.0, 4.0, 3.9772413793103447)","(4.2, 7.2, 7.171428571428572)","(8.0, 8.6, 9.266666666666667)","(8.5, 99999, 99990)","(6.0, 7.6, 6.866666666666666)"
11-01-2023 19:11:13.697791,"(7.0, 9.6, 9.071186440677966)","(3.8, 5.6, 5.590909090909091)","(5.0, 4.0, 3.9688118811881186)","(4.2, 7.2, 7.166666666666667)","(8.0, 9.8, 9.266666666666667)","(8.5, 99999, 99990)","(6.0, 7.4, 7.1)"
11-01-2023 19:11:14.743321,"(7.0, 9.6, 9.096774193548388)","(3.8, 5.8, 5.608)","(5.0, 4.0, 3.9570175438596493)","(4.2, 7.2, 7.178947368421053)","(8.0, 9.8, 9.266666666666667)","(8.5, 99999, 99990)","(6.0, 7.4, 7.300000000000001)"
11-01-2023 19:11:15.822327,"(7.0, 9.6, 8.815094339622641)","(3.8, 5.7, 5.6312500000000005)","(5.0, 4.0, 3.962878787878788)","(4.2, 7.2, 6.96)","(8.0, 9.8, 9.0)","(8.5, 99999, 99990)","(6.0, 7.4, 7.3500000000000005)"
11-01-2023 19:11:16.778981,"(7.0, 9.4, 8.90909090909091)","(3.8, 5.6, 5.592)","(5.0, 4.2, 4.021875)","(4.2, 7.2, 7.085714285714285)","(8.0, 9.8, 9.0)","(8.5, 99999, 99990)","(6.0, 7.4, 7.3090909090909095)"
11-01-2023 19:11:17.744686,"(7.0, 9.4, 8.90909090909091)","(3.8, 5.4, 5.326415094339622)","(5.0, 4.2, 4.021875)","(4.2, 7.2, 7.085714285714285)","(8.0, 9.8, 9.0)","(8.5, 99999, 99990)","(6.0, 7.4, 7.296)"
11-01-2023 19:11:18.738822,"(7.0, 9.6, 8.815094339622641)","(3.8, 5.4, 5.318181818181818)","(5.0, 4.2, 4.021875)","(4.2, 7.6, 6.8769230769230765)","(8.0, 9.8, 8.793103448275861)","(8.5, 99999, 99990)","(6.0, 7.4, 7.094117647058823)"
11-01-2023 19:11:19.758914,"(7.5, 9.0, 8.783999999999999)","(4.2, 5.4, 5.318181818181818)","(4.2, 4.2, 4.147826086956522)","(4.8, 7.6, 6.8769230769230765)","(8.0, 10.0, 9.0)","(9.0, 99999, 99990)","(6.0, 7.4, 7.2)"
11-01-2023 19:11:20.788568,"(7.5, 9.4, 9.280000000000001)","(4.2, 5.4, 5.318181818181818)","(4.2, 4.2, 4.1458432304038)","(4.8, 7.2, 7.05)","(8.0, 9.8, 9.3)","(9.0, 99999, 99990)","(6.0, 7.4, 7.226666666666667)"
11-01-2023 19:11:21.789113,"(7.5, 9.0, 8.96)","(4.2, 5.4, 5.318181818181818)","(4.2, 4.2, 4.147596153846154)","(4.8, 7.2, 7.05)","(8.0, 9.8, 9.3)","(9.0, 99999, 99990)","(6.0, 7.4, 7.066666666666666)"
11-01-2023 19:11:22.844090,"(7.5, 9.0, 8.96)","(4.2, 5.6, 5.588235294117647)","(4.0, 4.2, 4.098713826366559)","(4.8, 7.2, 7.05)","(8.0, 9.8, 9.3)","(9.0, 99999, 99990)","(6.0, 7.2, 6.926315789473684)"
11-01-2023 19:11:23.910798,"(7.5, 9.0, 8.96)","(4.2, 5.6, 5.510344827586207)","(4.0, 4.1, 4.093597560975609)","(4.8, 7.2, 7.05)","(8.0, 9.8, 9.3)","(9.0, 99999, 99990)","(6.0, 7.2, 7.08)"
11-01-2023 19:11:24.995006,"(7.5, 9.6, 8.822429906542057)","(4.2, 5.6, 5.448936170212766)","(4.0, 4.2, 4.128813559322034)","(4.8, 7.2, 7.05)","(8.0, 9.8, 9.133333333333335)","(9.0, 99999, 99990)","(6.0, 7.2, 7.08)"
11-01-2023 19:11:26.100888,"(7.5, 9.6, 8.822429906542057)","(4.2, 5.6, 5.4554216867469885)","(4.0, 4.2, 4.164406779661017)","(4.8, 7.2, 7.12)","(8.0, 9.8, 9.133333333333335)","(9.0, 99999, 99990)","(6.0, 7.2, 7.08)"
11-01-2023 19:11:27.213108,"(7.5, 9.6, 8.822429906542057)","(4.2, 5.6, 5.4554216867469885)","(4.0, 4.2, 4.170422535211268)","(4.8, 7.2, 7.12)","(8.0, 9.8, 8.927272727272728)","(9.0, 99999, 99990)","(6.0, 7.2, 7.05)"
11-01-2023 19:11:28.198988,"(7.5, 9.6, 8.822429906542057)","(4.2, 5.6, 5.4554216867469885)","(4.0, 4.2, 4.185665529010239)","(4.8, 7.2, 7.12)","(8.0, 9.8, 9.053333333333335)","(9.0, 99999, 99990)","(6.0, 7.2, 7.05)"
11-01-2023 19:11:29.147902,"(7.5, 9.6, 8.822429906542057)","(4.2, 5.6, 5.45679012345679)","(3.9, 4.4, 4.167741935483871)","(4.8, 7.2, 7.12)","(8.0, 9.8, 8.70625)","(9.0, 99999, 99990)","(6.0, 7.2, 7.05)"
11-01-2023 19:11:30.079916,"(7.5, 9.6, 8.822429906542057)","(4.2, 5.6, 5.436619718309859)","(3.9, 4.4, 4.293333333333334)","(4.8, 7.4, 7.166666666666667)","(8.0, 10.0, 8.703703703703704)","(9.0, 99999, 99990)","(6.0, 7.2, 7.107692307692307)"
11-01-2023 19:11:31.094819,"(7.5, 9.6, 8.822429906542057)","(4.2, 5.6, 5.436619718309859)","(3.9, 4.6, 4.2682926829268295)","(4.8, 7.4, 7.19)","(8.0, 10.0, 8.703703703703704)","(9.0, 99999, 99990)","(6.0, 7.2, 7.107692307692307)"
11-01-2023 19:11:32.146994,"(7.5, 9.4, 9.08)","(4.2, 5.6, 5.510077519379845)","(3.9, 4.6, 4.2682926829268295)","(4.8, 7.4, 7.1)","(8.0, 10.0, 8.76551724137931)","(9.0, 99999, 99990)","(6.0, 7.2, 6.875)"
11-01-2023 19:11:33.206770,"(7.5, 9.4, 9.08)","(4.2, 5.6, 5.443243243243243)","(3.9, 4.2, 4.338461538461538)","(4.8, 7.2, 7.1)","(8.0, 9.8, 8.933333333333334)","(9.0, 99999, 99990)","(6.0, 7.2, 6.9)"
11-01-2023 19:11:34.180304,"(7.5, 9.4, 9.08)","(4.2, 5.6, 5.460240963855422)","(3.9, 4.6, 4.338461538461538)","(4.8, 7.2, 7.1)","(8.0, 9.6, 8.933333333333334)","(9.0, 99999, 99990)","(6.0, 7.2, 7.0875)"
11-01-2023 19:11:35.150018,"(7.5, 9.4, 9.08)","(4.2, 5.6, 5.4526315789473685)","(3.9, 4.5, 4.333333333333333)","(4.8, 7.2, 7.1)","(8.0, 9.6, 9.044444444444444)","(9.0, 99999, 99990)","(6.0, 7.2, 6.81)"
11-01-2023 19:11:36.140190,"(7.5, 9.6, 8.676335877862595)","(4.2, 5.6, 5.4526315789473685)","(3.9, 4.5, 4.333333333333333)","(4.8, 7.2, 7.1)","(8.0, 9.6, 9.145454545454545)","(9.0, 99999, 99990)","(6.0, 7.2, 6.636065573770492)"
11-01-2023 19:11:37.104343,"(7.5, 9.6, 8.697014925373134)","(4.2, 5.6, 5.458585858585859)","(3.9, 4.5, 4.357142857142857)","(4.8, 7.2, 7.133333333333334)","(8.0, 9.6, 9.145454545454545)","(9.0, 99999, 99990)","(6.0, 6.8, 6.636065573770492)"
11-01-2023 19:11:38.077596,"(7.5, 9.6, 8.825600000000001)","(4.2, 5.6, 5.458585858585859)","(3.9, 4.2, 4.120304568527919)","(4.8, 7.6, 7.048)","(8.0, 9.6, 9.236363636363636)","(9.0, 99999, 99990)","(6.0, 6.8, 6.604210526315789)"
11-01-2023 19:11:39.172151,"(7.5, 9.6, 8.825600000000001)","(4.2, 5.6, 5.466666666666667)","(3.9, 4.2, 4.103680981595092)","(4.8, 7.6, 7.1)","(8.0, 9.6, 9.236363636363636)","(9.0, 99999, 99990)","(6.0, 6.8, 6.416494845360825)"
11-01-2023 19:11:40.192405,"(7.5, 9.6, 8.825600000000001)","(4.2, 5.7, 5.478000000000001)","(3.9, 4.2, 4.103680981595092)","(4.8, 7.6, 7.1)","(8.0, 9.6, 9.22857142857143)","(9.0, 99999, 99990)","(6.0, 6.8, 6.416494845360825)"
11-01-2023 19:11:41.217465,"(7.5, 9.6, 8.825600000000001)","(4.2, 5.7, 5.539130434782609)","(3.9, 4.2, 4.103680981595092)","(4.8, 7.6, 7.1)","(8.0, 9.8, 9.22857142857143)","(9.0, 99999, 99990)","(6.0, 6.8, 6.416494845360825)"
11-01-2023 19:11:42.180495,"(7.5, 9.0, 8.847619047619048)","(4.2, 6.0, 5.875)","(3.9, 4.2, 4.104724409448819)","(4.8, 7.6, 7.276923076923077)","(8.0, 9.8, 9.22857142857143)","(9.0, 99999, 99990)","(6.0, 6.8, 6.247524752475248)"
11-01-2023 19:11:43.170033,"(7.5, 9.0, 8.84)","(4.2, 6.0, 5.871428571428572)","(3.9, 4.5, 4.265625)","(4.8, 7.6, 7.075)","(8.0, 9.8, 8.904)","(9.0, 99999, 99990)","(6.0, 6.8, 6.247524752475248)"
11-01-2023 19:11:44.142119,"(7.5, 9.0, 8.84)","(4.4, 6.0, 5.871428571428572)","(3.7, 4.3, 4.270370370370371)","(5.0, 7.6, 7.075)","(8.0, 9.8, 8.636363636363637)","(9.0, 99999, 99990)","(5.5, 6.8, 6.268571428571429)"
11-01-2023 19:11:45.086804,"(7.5, 9.0, 8.814285714285715)","(4.4, 6.0, 5.785714285714286)","(3.7, 4.1, 4.075480769230769)","(5.0, 7.6, 7.113513513513514)","(8.0, 9.8, 8.68)","(9.0, 99999, 99990)","(5.5, 6.8, 6.246153846153846)"
11-01-2023 19:11:46.086527,"(7.5, 9.6, 8.813008130081302)","(4.4, 6.2, 5.966666666666667)","(3.7, 4.1, 4.077339901477832)","(5.0, 7.6, 6.825806451612903)","(8.0, 9.8, 8.711111111111112)","(9.0, 99999, 99990)","(5.5, 6.4, 6.246153846153846)"
11-01-2023 19:11:47.139736,"(7.5, 9.0, 8.857142857142858)","(4.4, 6.0, 5.909090909090909)","(3.7, 4.1, 4.077339901477832)","(5.0, 7.6, 7.418181818181819)","(8.0, 9.8, 8.711111111111112)","(9.0, 99999, 99990)","(5.5, 6.4, 6.246153846153846)"
11-01-2023 19:11:48.187654,"(7.5, 9.0, 8.857142857142858)","(4.4, 6.0, 5.909090909090909)","(3.7, 4.1, 4.051898734177215)","(5.0, 7.6, 7.442105263157895)","(8.0, 9.8, 8.575000000000001)","(9.0, 99999, 99990)","(5.5, 6.4, 6.246153846153846)"
11-01-2023 19:11:49.224502,"(7.5, 9.0, 8.857142857142858)","(4.4, 6.0, 5.938461538461539)","(3.7, 4.1, 4.051898734177215)","(5.0, 7.6, 7.442105263157895)","(8.0, 9.8, 8.983333333333334)","(9.0, 99999, 99990)","(5.5, 6.4, 6.246153846153846)"
11-01-2023 19:11:50.298662,"(7.5, 9.0, 8.916666666666666)","(4.4, 6.0, 5.938461538461539)","(3.7, 4.1, 4.051090342679127)","(5.0, 7.6, 7.442105263157895)","(8.0, 9.8, 8.82)","(9.0, 99999, 99990)","(5.5, 6.4, 6.246153846153846)"
11-01-2023 19:11:51.422582,"(7.5, 9.0, 8.916666666666666)","(4.4, 6.4, 6.228571428571429)","(3.7, 4.1, 4.051090342679127)","(5.0, 7.6, 7.066666666666666)","(8.0, 9.8, 8.947826086956523)","(9.0, 99999, 99990)","(5.5, 6.4, 5.962068965517242)"
11-01-2023 19:11:52.448178,"(7.5, 9.0, 8.916666666666666)","(4.4, 6.4, 6.3100000000000005)","(3.7, 4.1, 4.051090342679127)","(5.0, 7.6, 7.066666666666666)","(8.0, 9.8, 8.82)","(9.0, 99999, 99990)","(5.5, 6.0, 6.3428571428571425)"
11-01-2023 19:11:53.423280,"(7.5, 9.0, 8.916666666666666)","(4.4, 6.4, 6.25)","(3.7, 4.1, 4.0483552631578945)","(5.0, 7.6, 7.094736842105263)","(8.0, 9.8, 8.82)","(9.0, 99999, 99990)","(5.5, 6.6, 6.0625)"
11-01-2023 19:11:54.337804,"(7.5, 9.0, 8.92)","(4.4, 6.4, 6.292857142857144)","(3.7, 4.1, 4.0483552631578945)","(5.0, 7.6, 7.221052631578948)","(8.0, 9.8, 8.82)","(9.0, 99999, 99990)","(5.5, 6.4, 6.03)"
11-01-2023 19:11:55.278956,"(7.5, 9.0, 8.92)","(4.4, 6.4, 6.292857142857144)","(3.7, 4.1, 4.0483552631578945)","(5.0, 7.6, 7.221052631578948)","(8.0, 9.8, 8.75)","(9.0, 99999, 99990)","(5.5, 6.4, 6.0390243902439025)"
11-01-2023 19:11:56.291288,"(7.5, 9.0, 8.92)","(4.6, 6.4, 6.292857142857144)","(3.7, 4.1, 4.047419354838709)","(5.0, 7.6, 7.221052631578948)","(8.0, 9.8, 8.75)","(9.0, 99999, 99990)","(5.5, 6.4, 6.0390243902439025)"
11-01-2023 19:11:57.275264,"(7.5, 9.0, 8.923076923076923)","(4.6, 6.8, 6.778378378378378)","(3.7, 4.1, 4.047651006711409)","(5.0, 7.6, 7.24)","(8.0, 9.8, 8.75)","(9.0, 99999, 99990)","(5.5, 6.4, 6.1)"
11-01-2023 19:11:58.305507,"(7.5, 9.0, 8.923076923076923)","(4.6, 7.0, 6.9526315789473685)","(3.7, 4.1, 5.514285714285714)","(5.0, 7.6, 8.376923076923077)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 6.4, 5.383333333333334)"
11-01-2023 19:11:59.280724,"(7.5, 9.6, 7.115384615384615)","(4.6, 18.0, 12.54375)","(3.7, 6.8, 5.514285714285714)","(5.0, 9.6, 6.949999999999999)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 7.4, 5.383333333333334)"
11-01-2023 19:12:00.305757,"(7.5, 9.6, 7.115384615384615)","(4.6, 18.0, 13.2)","(3.7, 6.8, 4.431578947368421)","(5.0, 9.6, 8.0)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 7.4, 5.383333333333334)"
11-01-2023 19:12:01.290585,"(7.5, 9.6, 7.115384615384615)","(4.6, 18.0, 13.2)","(3.7, 3.6, 3.382258064516129)","(5.0, 9.6, 8.0)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 7.4, 5.383333333333334)"
11-01-2023 19:12:02.275426,"(7.5, 9.6, 7.115384615384615)","(4.6, 17.5, 12.8875)","(3.7, 5.9, 5.0630434782608695)","(5.0, 9.6, 8.0)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 7.4, 5.383333333333334)"
11-01-2023 19:12:03.263294,"(7.5, 13.5, 10.575)","(4.6, 17.5, 12.033333333333335)","(3.7, 5.8, 3.4812499999999997)","(5.0, 9.6, 8.0)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 7.4, 5.383333333333334)"
11-01-2023 19:12:04.307420,"(7.5, 13.5, 8.940000000000001)","(4.6, 17.5, 8.7)","(3.7, 5.5, 4.8100000000000005)","(5.0, 9.6, 8.0)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 7.4, 5.383333333333334)"
11-01-2023 19:12:05.390502,"(7.5, 13.5, 8.940000000000001)","(4.6, 17.5, 8.7)","(3.7, 5.5, 5.13913043478261)","(5.0, 9.6, 8.0)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 7.4, 5.383333333333334)"
11-01-2023 19:12:06.399384,"(7.5, 13.0, 9.45)","(4.6, 17.5, 8.7)","(3.7, 5.4, 5.13913043478261)","(5.0, 9.6, 8.0)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 7.4, 5.383333333333334)"
11-01-2023 19:12:07.382484,"(7.5, 13.0, 9.45)","(4.6, 17.5, 8.7)","(3.7, 5.4, 4.733333333333333)","(5.0, 9.6, 8.0)","(8.0, 9.8, 7.35)","(9.0, 99999, 99990)","(5.5, 7.4, 5.383333333333334)"
