,Hillbilly Pickin,Interventionist,Lonely Rock,Rapid Impact,Sir Smitty,Spitfire,Tekapo,Jamrock,Apache Jewel,Kaisa,Lady Goodfellow,Among Us
08-12-2022 14:06:34.211779,"(17.0, 18.0, 17.74137931034483)","(71.0, 110.0, 101.0)","(101.0, 210.0, 200.23809523809524)","(21.0, 29.0, 28.580645161290324)","(4.8, 5.6, 5.558024691358025)","(2.15, 2.54, 2.528995633187773)","(31.0, 46.0, 44.45454545454545)","(7.5, 9.4, 9.296)","(51.0, 70.0, 68.10344827586206)","(16.0, 17.5, 17.34375)","(21.0, 29.0, 28.526315789473685)","(11.0, 14.0, 13.977173913043478)"
08-12-2022 14:06:36.088384,"(17.0, 18.0, 17.74137931034483)","(71.0, 110.0, 93.63636363636364)","(101.0, 210.0, 200.23809523809524)","(21.0, 29.0, 26.82456140350877)","(4.8, 5.6, 5.577049180327869)","(2.15, 2.54, 2.531135135135135)","(31.0, 46.0, 44.45454545454545)","(7.5, 9.4, 9.428571428571429)","(51.0, 70.0, 68.10344827586206)","(16.0, 17.5, 17.2)","(21.0, 29.0, 28.526315789473685)","(11.0, 14.0, 13.993258426966293)"
08-12-2022 14:06:38.042952,"(17.0, 18.0, 17.75)","(71.0, 110.0, 95.21739130434783)","(101.0, 210.0, 200.23809523809524)","(26.0, 27.0, 26.875)","(4.8, 5.6, 5.577049180327869)","(2.15, 2.54, 2.5308379888268155)","(41.0, 46.0, 45.324503311258276)","(7.5, 9.6, 8.933333333333334)","(51.0, 70.0, 68.10344827586206)","(16.0, 17.5, 17.318181818181817)","(21.0, 29.0, 28.625)","(11.0, 14.0, 13.991620111731844)"
08-12-2022 14:06:39.930040,"(17.0, 18.0, 19.236842105263158)","(71.0, 130.0, 93.50877192982456)","(101.0, 210.0, 200.23809523809524)","(21.0, 27.0, 26.875)","(4.8, 5.6, 5.563448275862069)","(2.15, 2.54, 2.533525179856115)","(41.0, 46.0, 45.34193548387097)","(7.5, 9.0, 8.928)","(51.0, 70.0, 68.10344827586206)","(16.0, 17.5, 16.98)","(21.0, 29.0, 28.625)","(11.0, 14.0, 13.987654320987655)"
08-12-2022 14:06:41.778269,"(17.0, 19.5, 19.236842105263158)","(71.0, 130.0, 111.42857142857143)","(101.0, 210.0, 200.23809523809524)","(21.0, 27.0, 26.81132075471698)","(4.8, 5.7, 5.563448275862069)","(2.15, 2.54, 2.5319148936170213)","(41.0, 46.0, 45.38181818181818)","(7.5, 9.0, 8.95)","(51.0, 70.0, 68.10344827586206)","(16.0, 17.5, 17.384615384615383)","(21.0, 29.0, 28.227272727272727)","(11.0, 14.5, 13.852272727272727)"
08-12-2022 14:06:43.577395,"(17.0, 19.5, 19.236842105263158)","(71.0, 120.0, 111.42857142857143)","(101.0, 210.0, 200.23809523809524)","(21.0, 27.0, 26.875)","(4.8, 5.7, 5.564383561643836)","(2.2, 2.56, 2.5319148936170213)","(41.0, 46.0, 45.38181818181818)","(7.5, 9.0, 8.959183673469388)","(51.0, 70.0, 68.10344827586206)","(16.0, 17.5, 17.384615384615383)","(21.0, 29.0, 28.227272727272727)","(11.0, 12.5, 12.261682242990654)"
08-12-2022 14:06:45.392556,"(16.0, 19.5, 18.785714285714285)","(71.0, 120.0, 103.33333333333333)","(101.0, 210.0, 200.23809523809524)","(21.0, 27.0, 26.823529411764707)","(4.8, 5.7, 5.578527607361964)","(2.2, 2.56, 2.535555555555556)","(41.0, 46.0, 45.65714285714286)","(7.5, 9.0, 9.2625)","(51.0, 70.0, 68.16666666666667)","(16.0, 17.5, 17.41549295774648)","(21.0, 29.0, 27.857142857142858)","(11.0, 12.5, 12.246411483253588)"
08-12-2022 14:06:47.334500,"(16.0, 19.5, 29.07142857142857)","(71.0, 110.0, 122.5)","(101.0, 210.0, 265.0)","(21.0, 27.0, 36.18181818181818)","(4.8, 5.7, 5.34074074074074)","(2.2, 2.56, 2.54)","(41.0, 46.0, 41.5)","(7.5, 9.6, 9.352941176470589)","(51.0, 70.0, 54.5)","(15.0, 17.5, 18.0)","(21.0, 34.0, 26.2)","(11.0, 17.0, 13.75)"
08-12-2022 14:06:49.213585,"(16.0, 40.0, 25.3)","(71.0, 190.0, 112.5)","(101.0, 340.0, 240.0)","(21.0, 38.0, 31.88235294117647)","(4.8, 6.6, 6.411111111111111)","(2.2, 2.7, 2.3800000000000003)","(41.0, 55.0, 34.75)","(7.5, 10.0, 9.352941176470589)","(51.0, 110.0, 60.4)","(15.0, 20.0, 17.5)","(21.0, 30.0, 27.0)","(11.0, 16.0, 13.8)"
08-12-2022 14:06:51.058415,"(17.0, 28.0, 25.3)","(71.0, 170.0, 140.0)","(101.0, 340.0, 260.0)","(21.0, 32.0, 29.625)","(4.8, 6.6, 5.954)","(2.15, 2.7, 2.5942857142857143)","(41.0, 55.0, 37.0)","(7.5, 10.0, 9.352941176470589)","(51.0, 110.0, 65.33333333333333)","(16.0, 20.0, 17.5)","(21.0, 28.0, 25.666666666666668)","(11.0, 10.5, 9.24)"
08-12-2022 14:06:52.919080,"(17.0, 28.0, 25.3)","(71.0, 170.0, 130.0)","(101.0, 330.0, 260.0)","(21.0, 30.0, 29.833333333333332)","(4.8, 6.6, 5.966666666666667)","(2.15, 2.68, 2.591111111111111)","(41.0, 55.0, 39.0)","(7.5, 10.0, 9.352941176470589)","(51.0, 100.0, 71.5)","(16.0, 20.0, 17.5)","(21.0, 28.0, 25.666666666666668)","(11.0, 10.5, 9.55)"
08-12-2022 14:06:54.744451,"(17.0, 28.0, 25.3)","(71.0, 170.0, 130.0)","(101.0, 330.0, 236.66666666666666)","(21.0, 30.0, 29.833333333333332)","(4.8, 6.6, 5.912765957446808)","(2.15, 2.68, 2.5925000000000002)","(41.0, 50.0, 33.5)","(7.5, 10.0, 9.352941176470589)","(51.0, 95.0, 56.4)","(16.0, 20.0, 17.5)","(21.0, 28.0, 25.666666666666668)","(11.0, 10.5, 9.55)"
08-12-2022 14:06:56.574038,"(17.0, 28.0, 25.3)","(71.0, 170.0, 135.0)","(101.0, 330.0, 260.0)","(21.0, 30.0, 29.911764705882355)","(4.8, 6.6, 5.209090909090909)","(2.15, 2.68, 2.5225)","(41.0, 50.0, 33.5)","(7.5, 10.0, 7.616216216216216)","(51.0, 90.0, 66.5)","(16.0, 20.0, 17.5)","(21.0, 28.0, 25.666666666666668)","(11.0, 10.5, 9.35)"
08-12-2022 14:06:59.156798,"(17.0, 28.0, 25.3)","(71.0, 160.0, 107.5)","(101.0, 330.0, 260.0)","(21.0, 30.0, 36.34210526315789)","(4.8, 6.6, 5.315384615384615)","(2.15, 2.68, 2.4506849315068493)","(41.0, 50.0, 39.0)","(7.5, 7.8, 9.59090909090909)","(51.0, 85.0, 66.5)","(16.0, 20.0, 17.5)","(21.0, 28.0, 25.666666666666668)","(11.0, 10.5, 9.35)"
