,Blue Scotch Boy,Juke Box Blues,Graceland Boy,Sore Loser,Lachlans Miss,Mepunga Roz,Brutal Power
11-01-2023 11:11:39.395006,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.522727272727273)","(71.0, 350.0, 166.66666666666669)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 9.799999999999999)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:40.414970,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.522727272727273)","(71.0, 340.0, 128.0)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 9.799999999999999)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:41.466350,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.522727272727273)","(71.0, 330.0, 126.0)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 9.799999999999999)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:42.443209,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.522727272727273)","(71.0, 330.0, 117.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 9.799999999999999)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:43.513073,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 330.0, 117.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 9.799999999999999)","(3.1, 3.5, 3.3)"
11-01-2023 11:11:44.455882,"(5.0, 8.0, 6.628571428571429)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 330.0, 117.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 9.799999999999999)","(3.1, 3.5, 3.3)"
11-01-2023 11:11:45.419523,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.3, 4.01875)","(7.0, 12.5, 10.6875)","(71.0, 320.0, 197.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.627027027027026)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:46.414035,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.3, 4.01875)","(7.0, 12.5, 10.6875)","(71.0, 320.0, 197.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.346428571428572)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:47.374936,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 320.0, 197.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.346428571428572)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:48.359771,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 320.0, 97.27272727272728)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.346428571428572)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:49.333519,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 320.0, 97.27272727272728)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.346428571428572)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:50.337540,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 300.0, 112.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.458064516129031)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:51.320985,"(5.0, 8.0, 6.628571428571429)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 290.0, 110.83333333333334)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.458064516129031)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:52.330302,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 280.0, 177.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.458064516129031)","(3.1, 3.5, 3.4125)"
11-01-2023 11:11:53.296485,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 280.0, 177.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.458064516129031)","(3.1, 3.5, 3.3)"
11-01-2023 11:11:54.267113,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 280.0, 177.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.458064516129031)","(3.1, 3.5, 3.3)"
11-01-2023 11:11:55.200133,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 280.0, 116.0)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.458064516129031)","(3.1, 3.5, 3.3)"
11-01-2023 11:11:56.106700,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 270.0, 140.0)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.458064516129031)","(3.1, 3.5, 3.3)"
11-01-2023 11:11:57.129245,"(5.0, 8.0, 7.5636363636363635)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 270.0, 140.0)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.208)","(3.1, 3.5, 3.3)"
11-01-2023 11:11:58.183103,"(5.0, 8.0, 6.628571428571429)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 260.0, 167.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.257692307692308)","(3.1, 3.5, 3.3)"
11-01-2023 11:11:59.150529,"(5.0, 8.0, 7.236363636363636)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 260.0, 167.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.208)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:00.127528,"(5.0, 8.0, 7.236363636363636)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 260.0, 167.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.208)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:01.128938,"(5.0, 8.0, 7.236363636363636)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 260.0, 222.0)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.208)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:02.089010,"(5.0, 8.0, 7.236363636363636)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.6875)","(71.0, 260.0, 222.0)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:03.094227,"(5.0, 8.0, 7.066666666666666)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.351851851851851)","(71.0, 260.0, 102.72727272727272)","(7.5, 12.5, 10.566666666666666)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.2375)"
11-01-2023 11:12:04.063681,"(5.0, 8.0, 7.066666666666666)","(2.9, 4.2, 3.911111111111111)","(7.0, 12.5, 10.351851851851851)","(71.0, 160.0, 102.72727272727272)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:04.990836,"(5.0, 8.0, 7.066666666666666)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.351851851851851)","(71.0, 150.0, 107.5)","(7.5, 12.5, 9.9625)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.2375)"
11-01-2023 11:12:05.940915,"(5.0, 8.0, 7.2)","(2.9, 4.2, 3.911111111111111)","(7.0, 12.5, 10.351851851851851)","(71.0, 150.0, 93.33333333333333)","(7.5, 12.5, 10.654545454545454)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:06.880303,"(5.0, 8.0, 7.4)","(2.9, 4.2, 3.8)","(7.0, 12.5, 10.351851851851851)","(71.0, 150.0, 105.0)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.2375)"
11-01-2023 11:12:07.872707,"(5.0, 8.2, 7.966666666666666)","(2.9, 4.3, 4.1269230769230765)","(7.0, 12.5, 11.127272727272727)","(71.0, 140.0, 113.33333333333334)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:08.812773,"(5.0, 8.4, 8.133333333333333)","(2.9, 4.3, 4.0)","(7.0, 12.0, 11.127272727272727)","(71.0, 140.0, 113.33333333333334)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:09.791587,"(5.0, 8.4, 7.527272727272727)","(2.9, 4.2, 3.963636363636364)","(7.0, 12.0, 10.533333333333333)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.2375)"
11-01-2023 11:12:10.755527,"(5.0, 8.4, 8.133333333333333)","(2.9, 4.2, 3.963636363636364)","(7.0, 12.0, 10.533333333333333)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:11.700108,"(5.0, 8.4, 8.133333333333333)","(2.9, 4.2, 3.963636363636364)","(7.0, 11.5, 10.233333333333333)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.2375)"
11-01-2023 11:12:12.630259,"(5.0, 8.4, 7.4)","(2.8, 4.2, 4.076190476190476)","(7.0, 11.5, 10.233333333333333)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:13.584856,"(5.0, 8.4, 8.233333333333334)","(2.8, 4.2, 4.076190476190476)","(7.0, 11.5, 10.233333333333333)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.2375)"
11-01-2023 11:12:14.534934,"(5.0, 8.4, 8.233333333333334)","(2.8, 4.2, 3.9714285714285715)","(7.0, 11.5, 10.233333333333333)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:15.570191,"(5.0, 8.4, 7.7125)","(2.8, 4.2, 4.015384615384615)","(7.0, 11.5, 10.476923076923077)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.5, 10.876)","(8.0, 11.5, 10.106666666666666)","(3.1, 3.5, 3.3)"
11-01-2023 11:12:16.581983,"(5.0, 8.4, 7.7125)","(2.8, 4.2, 4.015384615384615)","(7.0, 11.5, 10.476923076923077)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.5, 10.739285714285714)","(8.0, 11.5, 10.047058823529412)","(3.1, 3.5, 3.2156249999999997)"
11-01-2023 11:12:17.607071,"(5.0, 8.4, 7.955555555555556)","(2.8, 4.2, 4.0)","(7.0, 11.5, 10.74)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.5, 11.8)","(8.0, 11.5, 10.034285714285714)","(3.1, 3.5, 3.21)"
11-01-2023 11:12:18.680472,"(5.0, 8.4, 7.870588235294118)","(2.8, 4.2, 4.0680000000000005)","(7.0, 11.5, 10.74)","(71.0, 130.0, 91.11111111111111)","(7.5, 12.0, 11.8)","(8.0, 11.5, 10.034285714285714)","(3.1, 3.45, 3.1891304347826086)"
11-01-2023 11:12:19.779632,"(5.0, 8.4, 7.65)","(2.9, 4.2, 4.0680000000000005)","(7.0, 11.5, 10.74)","(71.0, 130.0, 110.71428571428572)","(7.5, 12.0, 11.8)","(8.0, 11.5, 10.32)","(3.1, 3.45, 3.1891304347826086)"
11-01-2023 11:12:20.823247,"(5.0, 8.4, 7.885714285714285)","(2.9, 4.2, 4.0680000000000005)","(7.0, 11.5, 10.74)","(71.0, 120.0, 100.0)","(7.5, 12.0, 11.36)","(8.0, 10.5, 9.827777777777778)","(3.1, 3.45, 3.164285714285714)"
11-01-2023 11:12:21.807947,"(5.0, 8.4, 7.885714285714285)","(2.9, 4.2, 3.9119047619047618)","(7.0, 11.5, 10.74)","(71.0, 120.0, 100.0)","(7.5, 12.0, 11.36)","(8.0, 10.5, 9.827777777777778)","(3.1, 3.45, 3.169230769230769)"
11-01-2023 11:12:22.781739,"(5.0, 8.4, 7.885714285714285)","(2.9, 4.2, 3.9673076923076924)","(7.0, 11.5, 10.74)","(71.0, 120.0, 80.0)","(7.5, 12.0, 10.857142857142858)","(8.0, 10.5, 9.696153846153846)","(3.1, 3.4, 3.1678571428571427)"
11-01-2023 11:12:23.762356,"(5.0, 8.4, 8.23157894736842)","(2.9, 4.2, 4.052439024390244)","(7.0, 11.5, 10.74)","(71.0, 120.0, 100.0)","(7.5, 12.0, 10.857142857142858)","(8.0, 10.5, 9.696153846153846)","(3.1, 3.4, 3.1678571428571427)"
11-01-2023 11:12:24.685324,"(5.0, 8.4, 8.133333333333333)","(2.9, 4.2, 3.85625)","(7.0, 11.5, 10.74)","(71.0, 120.0, 100.0)","(7.5, 12.0, 10.656)","(8.0, 10.5, 9.696153846153846)","(3.1, 3.4, 3.1678571428571427)"
11-01-2023 11:12:25.597853,"(5.0, 8.4, 8.254545454545454)","(2.9, 4.2, 3.9800000000000004)","(7.0, 11.5, 11.12)","(61.0, 110.0, 104.5)","(7.5, 12.0, 11.04)","(8.0, 10.5, 9.696153846153846)","(2.9, 3.4, 3.1678571428571427)"
11-01-2023 11:12:26.577968,"(5.0, 8.4, 8.072727272727272)","(2.9, 4.2, 3.9800000000000004)","(7.0, 11.5, 11.12)","(61.0, 110.0, 93.07692307692308)","(7.5, 12.0, 11.225806451612904)","(8.0, 10.5, 9.696153846153846)","(2.9, 3.4, 3.1620689655172414)"
11-01-2023 11:12:27.605937,"(5.0, 8.4, 8.133333333333333)","(2.9, 4.2, 3.9088235294117646)","(7.0, 11.5, 11.12)","(61.0, 110.0, 93.07692307692308)","(7.5, 12.0, 11.225806451612904)","(8.0, 10.5, 9.696153846153846)","(2.9, 3.4, 3.1454545454545455)"
11-01-2023 11:12:28.635483,"(5.0, 8.4, 8.0625)","(2.9, 4.2, 3.984782608695652)","(7.0, 11.5, 11.12)","(61.0, 110.0, 93.07692307692308)","(7.5, 12.0, 11.225806451612904)","(8.0, 10.5, 9.696153846153846)","(2.9, 3.35, 3.2714285714285714)"
11-01-2023 11:12:29.732212,"(5.0, 8.4, 8.181818181818182)","(2.9, 4.2, 4.135714285714286)","(7.0, 11.5, 11.025)","(61.0, 110.0, 93.07692307692308)","(7.5, 12.0, 11.04)","(8.0, 10.5, 9.696153846153846)","(2.9, 3.3, 3.1857142857142855)"
11-01-2023 11:12:30.803016,"(5.0, 8.4, 8.0625)","(2.9, 4.2, 4.135714285714286)","(7.0, 11.5, 11.025)","(61.0, 110.0, 93.07692307692308)","(7.5, 12.0, 11.225806451612904)","(8.0, 10.5, 9.753571428571428)","(2.9, 3.3, 3.1545454545454548)"
11-01-2023 11:12:31.862853,"(5.0, 8.4, 8.0625)","(2.9, 4.2, 4.135714285714286)","(7.0, 11.5, 11.025)","(61.0, 110.0, 93.07692307692308)","(7.5, 12.0, 11.225806451612904)","(8.0, 10.5, 9.591304347826087)","(2.9, 3.3, 3.1545454545454548)"
11-01-2023 11:12:32.942582,"(5.0, 8.4, 8.285714285714286)","(2.9, 4.2, 4.135714285714286)","(7.0, 11.5, 11.025)","(61.0, 110.0, 93.07692307692308)","(7.5, 12.0, 11.127272727272727)","(8.0, 10.5, 9.591304347826087)","(2.9, 3.3, 3.1545454545454548)"
11-01-2023 11:12:34.024908,"(5.0, 8.4, 8.25)","(2.9, 4.2, 4.135714285714286)","(7.0, 11.5, 11.025)","(61.0, 110.0, 93.07692307692308)","(7.5, 12.0, 11.127272727272727)","(8.0, 10.5, 9.591304347826087)","(2.9, 3.3, 3.1476190476190475)"
11-01-2023 11:12:35.066889,"(5.0, 8.8, 8.466666666666667)","(2.9, 4.2, 4.152631578947369)","(7.0, 11.5, 11.025)","(61.0, 110.0, 93.07692307692308)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.591304347826087)","(2.9, 3.3, 3.1476190476190475)"
11-01-2023 11:12:36.099396,"(5.0, 8.8, 8.415384615384616)","(2.9, 4.2, 4.152631578947369)","(7.0, 11.5, 11.025)","(61.0, 110.0, 94.28571428571428)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.591304347826087)","(2.9, 3.3, 3.1357142857142857)"
11-01-2023 11:12:37.165408,"(5.0, 8.8, 8.440000000000001)","(2.9, 4.2, 4.152631578947369)","(7.0, 11.5, 11.025)","(61.0, 110.0, 94.28571428571428)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.591304347826087)","(2.9, 3.25, 3.1267857142857145)"
11-01-2023 11:12:38.243372,"(5.0, 8.8, 8.440000000000001)","(2.9, 4.2, 4.152631578947369)","(7.0, 11.5, 11.025)","(61.0, 110.0, 97.3076923076923)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.591304347826087)","(2.9, 3.25, 3.1267857142857145)"
11-01-2023 11:12:39.276902,"(5.0, 8.8, 8.5)","(2.9, 4.2, 4.152631578947369)","(7.0, 11.5, 11.025)","(61.0, 110.0, 97.3076923076923)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.591304347826087)","(2.9, 3.25, 3.1267857142857145)"
11-01-2023 11:12:40.320690,"(5.0, 8.8, 8.64)","(2.9, 4.2, 4.152631578947369)","(7.0, 11.5, 11.025)","(61.0, 110.0, 94.28571428571428)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.591304347826087)","(2.9, 3.25, 3.1267857142857145)"
11-01-2023 11:12:41.342098,"(5.0, 8.8, 8.64)","(2.9, 4.2, 4.152631578947369)","(7.0, 11.5, 11.025)","(61.0, 110.0, 105.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.725925925925926)","(2.9, 3.25, 3.1277777777777778)"
11-01-2023 11:12:42.328556,"(5.0, 8.8, 8.55)","(2.9, 4.2, 4.152631578947369)","(7.0, 11.5, 10.779310344827586)","(61.0, 100.0, 89.61538461538461)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.725925925925926)","(2.9, 3.25, 3.1277777777777778)"
11-01-2023 11:12:43.264393,"(5.0, 8.8, 8.55)","(2.9, 4.2, 4.152631578947369)","(7.0, 11.5, 10.779310344827586)","(61.0, 100.0, 89.61538461538461)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.725925925925926)","(2.9, 3.25, 3.1277777777777778)"
11-01-2023 11:12:44.259910,"(5.0, 8.8, 8.64)","(2.9, 4.3, 4.255405405405405)","(7.0, 11.5, 10.866666666666667)","(61.0, 100.0, 91.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.725925925925926)","(2.9, 3.25, 3.1220588235294118)"
11-01-2023 11:12:45.197958,"(5.0, 8.8, 8.64)","(2.9, 4.2, 4.15609756097561)","(7.0, 11.5, 11.154545454545454)","(61.0, 100.0, 91.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.820588235294117)","(2.9, 3.25, 3.1220588235294118)"
11-01-2023 11:12:46.241918,"(5.0, 8.8, 8.495652173913044)","(2.9, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 100.0, 91.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.703448275862069)","(2.9, 3.25, 3.1220588235294118)"
11-01-2023 11:12:47.228533,"(5.0, 8.8, 8.55)","(2.9, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 100.0, 91.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.703448275862069)","(2.9, 3.25, 3.1220588235294118)"
11-01-2023 11:12:48.236463,"(5.0, 8.8, 8.55)","(2.9, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 100.0, 91.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.703448275862069)","(2.9, 3.25, 3.1220588235294118)"
11-01-2023 11:12:49.252038,"(5.0, 8.8, 8.55)","(2.9, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 100.0, 91.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.703448275862069)","(2.9, 3.25, 3.1220588235294118)"
11-01-2023 11:12:50.277937,"(5.0, 8.8, 8.55)","(2.9, 4.2, 4.114285714285715)","(7.0, 11.5, 11.154545454545454)","(61.0, 100.0, 91.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.703448275862069)","(2.9, 3.25, 3.1500000000000004)"
11-01-2023 11:12:51.276058,"(5.5, 8.8, 8.55)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 100.0, 91.5625)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.703448275862069)","(2.9, 3.2, 3.1333333333333333)"
11-01-2023 11:12:52.287882,"(5.5, 8.8, 8.55)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 11.154545454545454)","(61.0, 100.0, 91.92307692307693)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.703448275862069)","(2.9, 3.2, 3.12)"
11-01-2023 11:12:53.308881,"(5.5, 9.2, 8.866666666666665)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 11.154545454545454)","(61.0, 95.0, 91.92307692307693)","(7.5, 12.0, 11.127272727272727)","(8.0, 10.5, 9.484615384615385)","(2.9, 3.2, 3.12)"
11-01-2023 11:12:54.258181,"(5.5, 9.2, 8.77391304347826)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 83.0)","(7.5, 12.0, 11.127272727272727)","(8.0, 10.5, 9.484615384615385)","(2.9, 3.2, 3.12)"
11-01-2023 11:12:55.266848,"(5.5, 9.2, 8.6)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 11.154545454545454)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.461111111111112)","(2.9, 3.2, 3.12)"
11-01-2023 11:12:56.247530,"(5.5, 9.2, 8.6)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.12)"
11-01-2023 11:12:57.217055,"(5.5, 9.2, 8.818181818181818)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.65)","(2.9, 3.2, 3.12)"
11-01-2023 11:12:58.242412,"(5.5, 9.2, 9.117647058823529)","(3.0, 4.2, 4.102702702702703)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.65)","(2.9, 3.2, 3.12)"
11-01-2023 11:12:59.209321,"(5.5, 9.2, 8.866666666666665)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.65)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:00.248269,"(5.5, 9.2, 8.661538461538461)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.65)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:01.289333,"(5.5, 9.2, 8.866666666666665)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 11.154545454545454)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:02.341490,"(5.5, 9.2, 8.661538461538461)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:03.344940,"(5.5, 9.2, 8.866666666666665)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:04.390109,"(5.5, 9.2, 8.661538461538461)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:05.453202,"(5.5, 9.2, 8.866666666666665)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:06.446940,"(5.5, 9.2, 8.661538461538461)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 11.154545454545454)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:07.424893,"(5.5, 9.4, 9.305882352941177)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 11.154545454545454)","(61.0, 90.0, 78.33333333333333)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:08.405665,"(5.5, 9.6, 8.952)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 90.0, 87.3076923076923)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:09.419379,"(5.5, 9.6, 9.24)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 11.154545454545454)","(61.0, 85.0, 75.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:10.387386,"(5.5, 9.6, 8.793103448275861)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 85.0, 75.0)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:11.447524,"(5.5, 9.6, 8.793103448275861)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 11.154545454545454)","(61.0, 85.0, 75.9090909090909)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:12.449817,"(5.5, 9.4, 8.866666666666667)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.0)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.2, 3.12)"
