,Flat Biccy,Susieq Shannon,Its A Lottery,Selmun Place,Aquababe,Shandiin Beach,Ourplaceoryours
07-12-2022 20:47:25.567708,"(3.4, 4.4, 4.25)","(3.2, 3.6, 3.5375)","(4.8, 6.8, 6.35)","(10.0, 17.0, 15.8)","(7.0, 13.0, 10.75)","(5.0, 8.6, 8.488888888888889)","(31.0, 46.0, 38.8)"
07-12-2022 20:47:27.442471,"(3.4, 4.4, 4.25)","(3.2, 3.6, 3.38)","(4.8, 6.8, 6.300000000000001)","(10.0, 17.0, 16.0)","(7.0, 12.5, 11.5)","(5.0, 8.6, 9.723076923076924)","(31.0, 46.0, 43.27272727272727)"
07-12-2022 20:47:29.094591,"(3.4, 4.3, 4.233333333333333)","(3.2, 3.4, 3.38)","(4.8, 6.4, 6.35)","(10.0, 16.5, 14.9)","(7.0, 12.0, 11.5)","(5.0, 9.8, 9.333333333333334)","(31.0, 46.0, 41.0)"
07-12-2022 20:47:30.343630,"(3.4, 4.4, 4.25)","(3.2, 3.35, 3.3000000000000003)","(4.8, 6.8, 6.2)","(10.0, 16.5, 14.9)","(7.0, 13.0, 10.545454545454545)","(5.0, 11.0, 9.5)","(31.0, 46.0, 41.0)"
07-12-2022 20:47:32.036237,"(3.4, 4.4, 4.318181818181818)","(3.2, 3.35, 3.21875)","(4.8, 6.8, 6.2)","(10.0, 16.5, 14.9)","(7.0, 13.0, 10.545454545454545)","(5.0, 11.0, 9.5)","(31.0, 46.0, 40.0)"
07-12-2022 20:47:33.501609,"(3.4, 4.4, 4.318181818181818)","(3.2, 3.35, 3.3)","(4.8, 6.8, 6.2)","(10.0, 16.5, 15.0)","(7.0, 12.5, 10.555555555555555)","(5.0, 11.0, 9.5)","(31.0, 46.0, 40.0)"
07-12-2022 20:47:35.100557,"(3.4, 4.4, 4.318181818181818)","(3.2, 3.35, 3.3153846153846156)","(4.8, 6.8, 6.3)","(10.0, 16.5, 14.785714285714285)","(7.0, 13.0, 10.555555555555555)","(5.0, 11.0, 9.5)","(31.0, 44.0, 40.25)"
07-12-2022 20:47:36.432136,"(3.4, 4.4, 4.318181818181818)","(3.2, 3.35, 3.3153846153846156)","(4.8, 6.6, 6.3)","(10.0, 16.5, 14.785714285714285)","(7.0, 12.5, 10.555555555555555)","(5.0, 11.0, 9.5)","(31.0, 44.0, 40.25)"
07-12-2022 20:47:37.907822,"(3.4, 4.4, 4.318181818181818)","(3.2, 3.65, 3.55)","(4.8, 6.4, 6.2)","(10.0, 16.5, 14.785714285714285)","(7.0, 13.0, 11.5)","(5.0, 11.0, 9.25)","(31.0, 44.0, 41.0)"
07-12-2022 20:47:39.440169,"(3.4, 4.4, 4.318181818181818)","(3.2, 3.65, 3.3625)","(4.8, 6.6, 6.45)","(10.0, 16.5, 15.0)","(7.0, 13.0, 11.5)","(5.0, 10.5, 9.818181818181818)","(31.0, 44.0, 40.25)"
07-12-2022 20:47:41.079537,"(3.4, 4.4, 3.313513513513514)","(3.2, 3.55, 3.4695652173913043)","(4.8, 6.6, 6.15)","(10.0, 16.5, 15.0)","(7.0, 13.0, 11.5)","(5.0, 10.5, 9.818181818181818)","(31.0, 44.0, 40.25)"
07-12-2022 20:47:42.538294,"(3.4, 3.9, 3.55)","(3.2, 3.6, 3.5100000000000002)","(4.8, 6.6, 6.333333333333334)","(10.0, 16.5, 15.45)","(7.0, 13.0, 11.4)","(5.0, 10.5, 9.9)","(31.0, 44.0, 41.0)"
07-12-2022 20:47:43.877365,"(3.4, 3.9, 3.65)","(3.2, 3.6, 3.407142857142857)","(4.8, 7.0, 6.642857142857142)","(10.0, 16.5, 15.45)","(7.0, 13.5, 11.75)","(5.0, 10.5, 9.9)","(31.0, 44.0, 41.0)"
07-12-2022 20:47:45.097987,"(3.4, 3.9, 3.661764705882353)","(3.2, 3.6, 3.39)","(4.8, 7.0, 6.54)","(10.0, 16.5, 15.45)","(7.0, 13.5, 11.75)","(5.0, 10.5, 10.24)","(31.0, 44.0, 39.0)"
07-12-2022 20:47:46.359920,"(3.4, 3.9, 3.661764705882353)","(3.2, 3.6, 3.4055555555555554)","(4.8, 6.6, 6.54)","(10.0, 16.5, 15.45)","(7.0, 13.5, 11.75)","(5.0, 10.5, 10.24)","(31.0, 44.0, 39.2)"
07-12-2022 20:47:47.542015,"(3.4, 3.9, 3.661764705882353)","(3.2, 3.6, 3.4222222222222225)","(4.8, 6.6, 6.514285714285714)","(10.0, 16.5, 15.45)","(7.0, 13.5, 11.4)","(5.0, 10.5, 7.438750000000001)","(31.0, 44.0, 39.2)"
07-12-2022 20:47:48.756584,"(3.4, 3.9, 3.6214285714285714)","(3.2, 3.6, 3.35)","(4.8, 6.6, 6.5)","(10.0, 16.5, 15.45)","(7.0, 13.5, 11.4)","(5.0, 10.5, 8.747826086956522)","(31.0, 44.0, 39.2)"
07-12-2022 20:47:50.041847,"(3.4, 3.9, 3.5625)","(3.2, 3.65, 3.216666666666667)","(4.8, 6.6, 6.5)","(10.0, 16.5, 19.22222222222222)","(7.0, 13.5, 11.4)","(5.0, 10.0, 9.541176470588237)","(31.0, 44.0, 39.2)"
07-12-2022 20:47:51.177979,"(3.4, 3.9, 3.6107142857142858)","(3.2, 3.65, 3.6157142857142857)","(4.8, 6.6, 6.5)","(10.0, 21.0, 17.6)","(7.0, 13.5, 11.4)","(5.0, 9.8, 8.314285714285713)","(31.0, 44.0, 80.4)"
07-12-2022 20:47:52.382730,"(3.4, 3.9, 3.490909090909091)","(3.2, 3.65, 3.6157142857142857)","(4.8, 6.6, 6.5)","(10.0, 20.0, 17.3)","(7.0, 13.5, 11.4)","(5.0, 9.6, 9.23157894736842)","(31.0, 110.0, 74.4)"
07-12-2022 20:47:53.560651,"(3.4, 3.9, 3.48)","(3.2, 3.7, 3.5414893617021277)","(4.8, 6.6, 6.5)","(10.0, 19.5, 15.833333333333334)","(7.0, 13.5, 11.5)","(5.0, 9.4, 9.184615384615386)","(31.0, 100.0, 80.25)"
07-12-2022 20:47:54.797482,"(3.4, 3.9, 3.648)","(3.2, 3.75, 3.5414893617021277)","(4.8, 6.6, 6.5)","(10.0, 19.5, 15.875)","(7.0, 13.0, 11.5)","(5.0, 9.4, 9.266666666666667)","(31.0, 95.0, 53.7)"
07-12-2022 20:47:55.997395,"(3.4, 3.9, 3.648)","(3.2, 3.75, 3.295)","(4.8, 7.0, 6.142857142857142)","(10.0, 19.0, 15.875)","(7.0, 13.0, 11.5)","(5.0, 9.4, 9.120000000000001)","(31.0, 95.0, 53.7)"
07-12-2022 20:47:57.252479,"(3.4, 3.9, 3.48)","(3.2, 3.75, 3.6714285714285717)","(4.8, 6.4, 6.444444444444445)","(10.0, 19.0, 16.25)","(7.0, 13.0, 11.5)","(5.0, 9.4, 8.815384615384614)","(31.0, 95.0, 75.38461538461539)"
07-12-2022 20:47:58.441838,"(3.4, 3.9, 3.7)","(3.2, 3.7, 3.6743589743589746)","(4.8, 7.0, 6.444444444444445)","(10.0, 19.0, 16.25)","(7.0, 13.0, 11.928571428571429)","(5.0, 9.2, 8.755555555555555)","(31.0, 95.0, 75.38461538461539)"
07-12-2022 20:47:59.464811,"(3.4, 3.9, 3.7249999999999996)","(3.2, 3.65, 3.533333333333333)","(4.8, 7.0, 6.444444444444445)","(10.0, 19.0, 16.25)","(7.0, 13.0, 11.928571428571429)","(5.0, 9.2, 8.892307692307693)","(31.0, 95.0, 80.8)"
07-12-2022 20:48:00.667358,"(3.4, 3.9, 3.7249999999999996)","(3.2, 3.65, 3.533333333333333)","(4.8, 7.0, 5.457142857142857)","(10.0, 19.0, 14.416666666666666)","(7.5, 13.0, 11.3)","(5.0, 9.2, 9.0)","(31.0, 90.0, 72.3076923076923)"
07-12-2022 20:48:01.900304,"(3.4, 3.9, 3.814285714285714)","(3.2, 3.65, 3.59)","(4.8, 7.0, 6.390909090909091)","(10.0, 19.0, 14.416666666666666)","(7.5, 13.0, 11.1875)","(5.0, 10.0, 9.5)","(31.0, 90.0, 76.8)"
07-12-2022 20:48:03.091241,"(3.4, 3.9, 3.775)","(3.2, 3.65, 3.4911764705882353)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 10.0, 9.581818181818182)","(31.0, 85.0, 76.0)"
07-12-2022 20:48:04.273001,"(3.4, 3.9, 3.8076923076923075)","(3.2, 3.65, 3.4911764705882353)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.581818181818182)","(31.0, 80.0, 76.0)"
07-12-2022 20:48:05.372795,"(3.4, 3.9, 3.827272727272727)","(3.2, 3.65, 3.51)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.581818181818182)","(31.0, 80.0, 76.0)"
07-12-2022 20:48:06.413825,"(3.4, 3.9, 3.783333333333333)","(3.2, 3.7, 3.5366666666666666)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.581818181818182)","(31.0, 80.0, 76.0)"
07-12-2022 20:48:07.423038,"(3.4, 3.9, 3.844736842105263)","(3.2, 3.7, 3.5366666666666666)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.514285714285714)","(31.0, 80.0, 76.0)"
07-12-2022 20:48:08.390135,"(3.4, 3.9, 3.844736842105263)","(3.2, 3.7, 3.5366666666666666)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.600000000000001)","(31.0, 80.0, 76.0)"
07-12-2022 20:48:09.416845,"(3.4, 3.9, 3.783333333333333)","(3.2, 3.7, 3.5366666666666666)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.666666666666668)","(31.0, 80.0, 76.0)"
07-12-2022 20:48:10.372159,"(3.4, 3.9, 3.783333333333333)","(3.2, 3.7, 3.5366666666666666)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.666666666666668)","(31.0, 80.0, 76.0)"
07-12-2022 20:48:11.420668,"(3.4, 3.9, 3.825)","(3.2, 3.7, 3.4973684210526317)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.600000000000001)","(31.0, 80.0, 74.33333333333334)"
07-12-2022 20:48:12.439462,"(3.4, 3.9, 3.825)","(3.2, 3.7, 3.4973684210526317)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.4)","(31.0, 80.0, 74.33333333333334)"
07-12-2022 20:48:13.729718,"(3.4, 3.9, 3.825)","(3.2, 3.7, 3.4973684210526317)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.4)","(31.0, 80.0, 74.33333333333334)"
07-12-2022 20:48:14.764055,"(3.4, 3.9, 3.783333333333333)","(3.2, 3.7, 3.5366666666666666)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.4)","(31.0, 80.0, 76.22222222222223)"
07-12-2022 20:48:15.766097,"(3.4, 3.5, 3.491304347826087)","(3.2, 3.7, 3.5366666666666666)","(4.8, 6.8, 6.44)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.4)","(31.0, 80.0, 73.81818181818181)"
07-12-2022 20:48:16.721061,"(3.4, 4.1, 4.0285714285714285)","(3.2, 3.7, 3.4772727272727275)","(4.8, 6.8, 6.44)","(10.0, 19.0, 14.833333333333334)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.4)","(31.0, 85.0, 63.0)"
07-12-2022 20:48:17.843458,"(3.4, 4.0, 3.8)","(3.2, 3.7, 3.4105263157894736)","(4.8, 6.8, 6.4)","(10.0, 19.0, 14.714285714285714)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.600000000000001)","(31.0, 80.0, 52.44444444444444)"
07-12-2022 20:48:18.898849,"(3.4, 4.0, 3.9076923076923076)","(3.2, 3.65, 3.4699999999999998)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.272727272727273)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.622222222222224)","(31.0, 75.0, 62.0)"
07-12-2022 20:48:20.071997,"(3.4, 4.0, 3.85)","(3.2, 3.65, 3.307142857142857)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.272727272727273)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.622222222222224)","(31.0, 70.0, 62.0)"
07-12-2022 20:48:21.203495,"(3.4, 4.0, 3.85)","(3.2, 3.65, 3.307142857142857)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.272727272727273)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.622222222222224)","(31.0, 70.0, 62.0)"
07-12-2022 20:48:22.284638,"(3.4, 4.0, 3.85)","(3.2, 3.65, 3.307142857142857)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.272727272727273)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.622222222222224)","(31.0, 70.0, 58.0)"
07-12-2022 20:48:23.257088,"(3.4, 4.0, 3.85)","(3.2, 3.6, 3.2888888888888888)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.272727272727273)","(7.5, 12.5, 11.1875)","(5.0, 9.8, 9.622222222222224)","(31.0, 70.0, 58.625)"
07-12-2022 20:48:24.285332,"(3.4, 4.0, 3.9)","(3.2, 3.6, 3.2888888888888888)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.272727272727273)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 65.0, 60.14285714285714)"
07-12-2022 20:48:25.318855,"(3.4, 4.0, 3.9)","(3.2, 3.6, 3.2888888888888888)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.333333333333332)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 65.0, 60.14285714285714)"
07-12-2022 20:48:26.372364,"(3.4, 4.0, 3.9)","(3.2, 3.6, 3.276923076923077)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.714285714285715)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 65.0, 58.0)"
07-12-2022 20:48:27.450247,"(3.4, 4.0, 3.9)","(3.2, 3.6, 3.276923076923077)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.714285714285715)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 60.0, 58.0)"
07-12-2022 20:48:28.494103,"(3.4, 4.0, 3.625)","(3.2, 3.6, 3.2888888888888888)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.714285714285715)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 60.0, 60.25)"
07-12-2022 20:48:29.493015,"(3.4, 4.0, 3.8125)","(3.2, 3.6, 3.2888888888888888)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.714285714285715)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 65.0, 60.25)"
07-12-2022 20:48:30.478275,"(3.4, 4.0, 3.9)","(3.2, 3.6, 3.2888888888888888)","(4.8, 6.8, 6.4)","(10.0, 19.0, 16.714285714285715)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 65.0, 60.25)"
07-12-2022 20:48:31.487719,"(3.4, 4.0, 3.9)","(3.2, 3.6, 3.2888888888888888)","(4.8, 6.8, 6.4)","(10.0, 19.0, 17.125)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 65.0, 59.0)"
07-12-2022 20:48:32.540473,"(3.4, 4.0, 3.775)","(3.2, 3.6, 3.2888888888888888)","(4.8, 6.8, 6.44)","(10.0, 19.0, 17.125)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 65.0, 58.4)"
07-12-2022 20:48:33.600019,"(3.4, 4.0, 3.775)","(3.2, 3.6, 3.2888888888888888)","(4.8, 6.8, 6.44)","(10.0, 19.0, 17.125)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 60.0, 57.66666666666667)"
07-12-2022 20:48:34.679209,"(3.4, 4.0, 3.775)","(3.2, 3.6, 3.309090909090909)","(4.8, 6.8, 6.44)","(10.0, 19.0, 17.125)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 60.0, 93.0)"
07-12-2022 20:48:36.044705,"(3.4, 4.0, 3.775)","(3.2, 3.6, 3.309090909090909)","(4.8, 6.8, 6.44)","(10.0, 19.0, 15.25)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 140.0, 92.66666666666667)"
07-12-2022 20:48:37.115440,"(3.4, 4.0, 3.775)","(3.2, 3.6, 3.309090909090909)","(4.8, 6.8, 6.44)","(10.0, 19.0, 15.25)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 130.0, 93.81818181818181)"
07-12-2022 20:48:38.243409,"(3.4, 4.0, 3.8666666666666667)","(3.2, 3.55, 3.4625)","(4.8, 6.8, 6.44)","(10.0, 19.0, 14.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 120.0, 93.81818181818181)"
07-12-2022 20:48:39.462793,"(3.4, 4.0, 3.8666666666666667)","(3.2, 3.55, 3.4625)","(4.8, 6.8, 6.44)","(10.0, 18.5, 14.5)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 120.0, 96.22222222222223)"
07-12-2022 20:48:40.626633,"(3.4, 4.0, 3.8666666666666667)","(3.2, 3.55, 3.4625)","(4.8, 6.8, 6.44)","(10.0, 18.5, 14.666666666666666)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 110.0, 96.22222222222223)"
07-12-2022 20:48:41.739991,"(3.4, 4.0, 3.775)","(3.2, 3.6, 3.309090909090909)","(4.8, 6.8, 6.44)","(10.0, 18.0, 14.666666666666666)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 110.0, 96.22222222222223)"
07-12-2022 20:48:42.795391,"(3.4, 4.0, 3.8666666666666667)","(3.2, 3.6, 3.309090909090909)","(4.8, 6.8, 6.44)","(10.0, 18.0, 14.666666666666666)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 110.0, 96.22222222222223)"
07-12-2022 20:48:43.816893,"(3.4, 4.0, 3.8666666666666667)","(3.2, 3.6, 3.309090909090909)","(4.8, 6.8, 6.44)","(10.0, 18.0, 15.0)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 110.0, 98.0)"
07-12-2022 20:48:44.850651,"(3.4, 4.0, 3.9076923076923076)","(3.2, 3.6, 3.4000000000000004)","(4.8, 6.8, 6.44)","(10.0, 18.0, 15.0)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 110.0, 98.0)"
07-12-2022 20:48:45.872373,"(3.4, 4.0, 3.8)","(3.2, 3.6, 3.4000000000000004)","(4.8, 6.8, 6.44)","(10.0, 18.0, 15.0)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 110.0, 81.33333333333334)"
07-12-2022 20:48:46.860442,"(3.4, 4.0, 3.8)","(3.2, 3.6, 3.4000000000000004)","(4.8, 6.8, 6.44)","(10.0, 18.0, 15.0)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.622222222222224)","(31.0, 100.0, 88.0)"
07-12-2022 20:48:47.919231,"(3.4, 4.0, 3.8833333333333333)","(3.2, 3.6, 3.488)","(4.8, 6.8, 6.44)","(10.0, 18.0, 16.5)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 100.0, 84.11111111111111)"
07-12-2022 20:48:49.049499,"(3.4, 4.0, 3.8833333333333333)","(3.2, 3.6, 3.488)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 95.0, 76.2)"
07-12-2022 20:48:50.131302,"(3.4, 4.0, 3.8833333333333333)","(3.2, 3.6, 3.503448275862069)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 95.0, 79.5)"
07-12-2022 20:48:51.260567,"(3.4, 4.0, 3.8)","(3.2, 3.6, 3.44)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 90.0, 79.5)"
07-12-2022 20:48:52.410613,"(3.4, 4.0, 3.8)","(3.2, 3.6, 3.44)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 90.0, 79.5)"
07-12-2022 20:48:53.543547,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.44)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 90.0, 79.5)"
07-12-2022 20:48:54.604439,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.466666666666667)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 90.0, 78.66666666666667)"
07-12-2022 20:48:55.628470,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.466666666666667)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 95.0, 78.83333333333334)"
07-12-2022 20:48:56.605647,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.381818181818182)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 85.0, 74.66666666666666)"
07-12-2022 20:48:57.581906,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.381818181818182)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 80.0, 83.0)"
07-12-2022 20:48:58.597893,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.381818181818182)","(4.8, 6.8, 6.4)","(10.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.0, 9.8, 9.600000000000001)","(31.0, 90.0, 93.55555555555556)"
07-12-2022 20:48:59.749450,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.381818181818182)","(4.8, 6.8, 6.4)","(11.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.600000000000001)","(31.0, 130.0, 96.4)"
07-12-2022 20:49:00.941757,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.381818181818182)","(4.8, 6.8, 6.4)","(11.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 130.0, 95.33333333333333)"
07-12-2022 20:49:02.084442,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.381818181818182)","(4.8, 6.8, 6.4)","(11.0, 18.0, 15.9)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.711111111111112)","(31.0, 120.0, 99.42857142857143)"
07-12-2022 20:49:03.284330,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.381818181818182)","(4.8, 6.8, 6.4)","(11.0, 18.0, 17.5)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.711111111111112)","(31.0, 120.0, 92.0)"
07-12-2022 20:49:04.295952,"(3.1, 4.0, 3.8)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 21.0, 17.5)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.711111111111112)","(31.0, 120.0, 92.0)"
07-12-2022 20:49:05.323461,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 20.0, 18.0)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.711111111111112)","(31.0, 120.0, 92.0)"
07-12-2022 20:49:06.421444,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 20.0, 18.75)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.711111111111112)","(31.0, 120.0, 92.0)"
07-12-2022 20:49:07.578778,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 20.0, 18.75)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 120.0, 92.0)"
07-12-2022 20:49:08.739049,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 20.0, 19.666666666666664)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 120.0, 94.28571428571428)"
07-12-2022 20:49:09.829954,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 21.0, 21.125)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 110.0, 83.125)"
07-12-2022 20:49:10.892588,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 22.0, 18.25)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 100.0, 83.75)"
07-12-2022 20:49:11.939915,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 21.0, 18.2)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 95.0, 68.5)"
07-12-2022 20:49:12.957582,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 20.0, 18.2)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 95.0, 61.33333333333333)"
07-12-2022 20:49:14.001455,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 20.0, 18.916666666666668)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 100.0, 61.33333333333333)"
07-12-2022 20:49:15.079318,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 21.0, 18.916666666666668)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 100.0, 61.33333333333333)"
07-12-2022 20:49:16.173081,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 22.0, 19.5)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 100.0, 56.5)"
07-12-2022 20:49:17.418228,"(3.1, 3.85, 3.725)","(3.2, 3.6, 3.3666666666666667)","(4.8, 6.8, 6.44)","(11.0, 22.0, 19.5)","(7.5, 12.5, 11.375)","(5.5, 9.8, 9.64)","(31.0, 100.0, 56.5)"
