,Trixie Kade,Bogan Valley,Hillys Howler,Hestons Mate,Betty Birdcage
10-01-2023 12:59:19.483238,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 17.25)","(12.0, 23.0, 20.3)","(11.0, 34.0, 14.2)","(3.9, 7.4, 6.82)"
10-01-2023 12:59:20.438423,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 17.25)","(12.0, 23.0, 20.3)","(11.0, 34.0, 14.2)","(3.9, 7.4, 6.82)"
10-01-2023 12:59:21.490450,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 17.25)","(12.0, 23.0, 20.3)","(11.0, 34.0, 23.0)","(3.9, 7.4, 6.82)"
10-01-2023 12:59:22.509086,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 17.25)","(12.0, 23.0, 19.5)","(11.0, 34.0, 24.571428571428573)","(3.9, 7.4, 7.0777777777777775)"
10-01-2023 12:59:23.588570,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 13.416666666666666)","(12.0, 23.0, 19.5)","(11.0, 34.0, 24.571428571428573)","(3.9, 7.4, 5.3)"
10-01-2023 12:59:24.573807,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 13.416666666666666)","(12.0, 23.0, 19.5)","(11.0, 34.0, 28.5)","(3.9, 7.0, 6.544444444444444)"
10-01-2023 12:59:25.699036,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 13.416666666666666)","(12.0, 23.0, 19.5)","(11.0, 34.0, 22.588235294117645)","(3.9, 6.8, 5.915384615384616)"
10-01-2023 12:59:26.782905,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 13.416666666666666)","(12.0, 23.0, 19.5)","(11.0, 27.0, 22.588235294117645)","(3.9, 6.8, 5.915384615384616)"
10-01-2023 12:59:27.788051,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 13.416666666666666)","(12.0, 23.0, 19.5)","(11.0, 27.0, 15.333333333333334)","(3.9, 6.8, 5.915384615384616)"
10-01-2023 12:59:28.686604,"(1.6, 1.63, 1.6254609929078012)","(6.0, 23.0, 13.416666666666666)","(12.0, 23.0, 19.5)","(11.0, 27.0, 15.333333333333334)","(3.9, 6.8, 5.55)"
10-01-2023 12:59:29.733597,"(1.6, 1.63, 1.6255862068965516)","(6.0, 23.0, 13.416666666666666)","(12.0, 23.0, 19.5)","(11.0, 27.0, 15.333333333333334)","(3.9, 6.6, 6.188888888888889)"
10-01-2023 12:59:30.782398,"(1.6, 1.63, 1.6255862068965516)","(6.0, 23.0, 13.416666666666666)","(12.0, 23.0, 19.5)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.6692307692307695)"
10-01-2023 12:59:31.729315,"(1.6, 1.63, 1.6255862068965516)","(6.0, 23.0, 13.416666666666666)","(12.0, 23.0, 21.071428571428573)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.6692307692307695)"
10-01-2023 12:59:32.647859,"(1.6, 1.63, 1.6255862068965516)","(6.0, 22.0, 12.666666666666666)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:33.619120,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 13.083333333333334)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:34.564680,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 13.083333333333334)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:35.579277,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 13.083333333333334)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:36.543650,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 13.083333333333334)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:37.464295,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 13.083333333333334)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:38.463151,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 13.083333333333334)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:39.459028,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 13.083333333333334)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:40.452791,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 17.911764705882355)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:41.447691,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 12.666666666666666)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:42.303003,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 12.666666666666666)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:43.210837,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 12.666666666666666)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:44.211579,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 12.666666666666666)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:45.184999,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 12.666666666666666)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:46.088726,"(1.6, 1.63, 1.6255862068965516)","(6.0, 21.0, 12.666666666666666)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:46.991491,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.5)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:47.988150,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:49.003530,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:49.926242,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:50.784796,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:51.701497,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:52.740298,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 16.0)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:53.660888,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 25.0, 16.0)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:54.585888,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 25.0, 16.0)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:55.473760,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 25.0, 16.0)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:56.394587,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 25.0, 16.0)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:57.345279,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 25.0, 16.0)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:58.252776,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 25.0, 15.0)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 12:59:59.143617,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 15.333333333333334)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:00.152961,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 15.333333333333334)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:01.108293,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 15.333333333333334)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:01.971200,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 15.333333333333334)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:02.916906,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:03.938319,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 16.25)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:04.818293,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 26.0, 16.25)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:05.725046,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 26.0, 16.25)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:06.697611,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 26.0, 16.25)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:07.591752,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 26.0, 16.25)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:08.476976,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 26.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:09.370053,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:10.182144,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:11.145134,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:12.157004,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:13.106832,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:13.984278,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:14.908796,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:15.717189,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:16.685671,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 12.0)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:17.712471,"(1.6, 1.63, 1.6255862068965516)","(6.0, 20.0, 13.25)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:18.606225,"(1.6, 1.63, 1.6255862068965516)","(6.0, 19.5, 12.416666666666666)","(12.0, 23.0, 20.3)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:19.444656,"(1.6, 1.63, 1.6255862068965516)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.0)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:20.438947,"(1.6, 1.63, 1.6255862068965516)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 27.0, 14.555555555555555)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:21.438096,"(1.6, 1.63, 1.6255862068965516)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 27.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:22.303741,"(1.6, 1.63, 1.6045454545454545)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:23.207517,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:24.112104,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:25.110371,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:26.071104,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:26.986859,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:27.938128,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:28.819579,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:29.745738,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:30.701399,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:31.566111,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.881818181818182)"
10-01-2023 13:00:32.448246,"(1.6, 1.63, 1.6084615384615384)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 20.6)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 6.064705882352941)"
10-01-2023 13:00:33.453042,"(1.6, 1.63, 1.5970588235294116)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 26.0, 14.444444444444445)","(3.9, 6.4, 5.5)"
10-01-2023 13:00:34.526545,"(1.6, 1.63, 1.59)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 26.0, 14.916666666666666)","(3.9, 6.4, 6.1450000000000005)"
10-01-2023 13:00:35.595484,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 36.0, 16.0)","(3.9, 6.4, 6.1450000000000005)"
10-01-2023 13:00:36.674013,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.0)","(3.9, 6.4, 6.1450000000000005)"
10-01-2023 13:00:37.625038,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.0)","(3.9, 6.4, 6.1450000000000005)"
10-01-2023 13:00:38.554476,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.0)","(3.9, 6.4, 6.1450000000000005)"
10-01-2023 13:00:39.637965,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.0)","(3.9, 6.4, 6.1450000000000005)"
10-01-2023 13:00:40.727924,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 24.076923076923077)","(3.9, 6.4, 6.1450000000000005)"
10-01-2023 13:00:41.683339,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 24.076923076923077)","(3.9, 6.4, 6.1450000000000005)"
10-01-2023 13:00:42.696839,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.428571428571427)","(3.9, 6.4, 5.6)"
10-01-2023 13:00:43.674021,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.428571428571427)","(3.9, 6.4, 6.163157894736843)"
10-01-2023 13:00:44.611824,"(1.6, 1.63, 1.5833333333333333)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.428571428571427)","(3.9, 6.4, 6.163157894736843)"
10-01-2023 13:00:45.582505,"(1.6, 1.63, 1.58)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.428571428571427)","(3.9, 6.4, 6.163157894736843)"
10-01-2023 13:00:46.471498,"(1.6, 1.63, 1.58)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.428571428571427)","(3.9, 6.4, 6.163157894736843)"
10-01-2023 13:00:47.453601,"(1.6, 1.63, 1.58)","(6.0, 19.5, 11.944444444444445)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.428571428571427)","(3.9, 6.4, 6.163157894736843)"
10-01-2023 13:00:48.481427,"(1.6, 1.63, 1.58)","(6.0, 19.5, 13.125)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.428571428571427)","(3.9, 6.4, 6.163157894736843)"
10-01-2023 13:00:49.405353,"(1.6, 1.63, 1.58)","(6.0, 19.5, 13.125)","(12.0, 23.0, 21.285714285714285)","(11.0, 34.0, 16.428571428571427)","(3.9, 6.4, 6.163157894736843)"
10-01-2023 13:00:50.419587,"(1.6, 1.63, 1.58)","(6.0, 19.5, 18.3)","(12.0, 23.0, 19.0)","(11.0, 34.0, 16.428571428571427)","(3.9, 6.4, 5.7)"
10-01-2023 13:00:51.412798,"(1.6, 1.63, 1.58)","(6.0, 24.0, 15.0)","(12.0, 23.0, 19.0)","(11.0, 34.0, 16.875)","(3.9, 6.4, 6.170588235294118)"
10-01-2023 13:00:52.353484,"(1.6, 1.63, 1.58)","(6.0, 24.0, 14.0)","(12.0, 23.0, 19.0)","(11.0, 27.0, 16.875)","(3.9, 6.4, 6.170588235294118)"
10-01-2023 13:00:53.299990,"(1.6, 1.63, 1.58)","(6.0, 24.0, 14.0)","(12.0, 23.0, 19.63157894736842)","(11.0, 27.0, 16.875)","(3.9, 6.4, 6.170588235294118)"
10-01-2023 13:00:54.203012,"(1.6, 1.63, 1.58)","(6.0, 24.0, 14.0)","(12.0, 23.0, 19.63157894736842)","(11.0, 27.0, 16.875)","(3.9, 6.4, 6.170588235294118)"
10-01-2023 13:00:55.234165,"(1.6, 1.63, 1.58)","(6.0, 24.0, 14.0)","(12.0, 23.0, 19.63157894736842)","(11.0, 27.0, 16.875)","(3.9, 6.4, 6.170588235294118)"
10-01-2023 13:00:56.238769,"(1.6, 1.63, 1.58)","(6.0, 24.0, 14.0)","(12.0, 23.0, 19.63157894736842)","(11.0, 27.0, 15.333333333333334)","(3.9, 6.4, 6.170588235294118)"
10-01-2023 13:00:57.094801,"(1.6, 1.63, 1.58)","(6.0, 24.0, 14.0)","(12.0, 23.0, 19.63157894736842)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 6.170588235294118)"
10-01-2023 13:00:58.044494,"(1.6, 1.63, 1.58)","(6.0, 24.0, 14.0)","(12.0, 23.0, 19.0)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 6.170588235294118)"
10-01-2023 13:00:59.088080,"(1.6, 1.63, 1.58)","(6.0, 24.0, 21.261904761904763)","(12.0, 23.0, 19.63157894736842)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:00:59.995382,"(1.6, 1.63, 1.58)","(6.0, 24.0, 21.261904761904763)","(12.0, 23.0, 19.63157894736842)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:00.986927,"(1.6, 1.63, 1.58)","(6.0, 24.0, 21.261904761904763)","(12.0, 23.0, 19.63157894736842)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:02.004830,"(1.6, 1.63, 1.58)","(6.0, 24.0, 21.604166666666668)","(12.0, 23.0, 19.8)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:02.862557,"(1.6, 1.63, 1.58)","(6.0, 24.0, 21.604166666666668)","(12.0, 23.0, 21.4)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:03.834637,"(1.6, 1.63, 1.58)","(6.0, 24.0, 21.604166666666668)","(12.0, 23.0, 21.4)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:04.793755,"(1.6, 1.63, 1.58)","(6.0, 24.0, 21.604166666666668)","(12.0, 23.0, 21.4)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:05.764189,"(1.6, 1.63, 1.582)","(6.0, 24.0, 17.4375)","(12.0, 23.0, 20.05263157894737)","(11.0, 30.0, 15.333333333333334)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:06.779020,"(1.6, 1.63, 1.582)","(6.0, 24.0, 20.5)","(12.0, 23.0, 19.8)","(11.0, 30.0, 26.9375)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:07.663754,"(1.6, 1.63, 1.582)","(6.0, 24.0, 20.911764705882355)","(12.0, 23.0, 19.8)","(11.0, 29.0, 26.9375)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:08.609660,"(1.6, 1.63, 1.582)","(6.0, 24.0, 20.911764705882355)","(12.0, 23.0, 19.8)","(11.0, 28.0, 20.846153846153847)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:09.607592,"(1.6, 1.63, 1.582)","(6.0, 24.0, 20.911764705882355)","(12.0, 23.0, 19.8)","(11.0, 26.0, 16.75)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:10.589350,"(1.6, 1.63, 1.582)","(6.0, 24.0, 20.911764705882355)","(12.0, 23.0, 19.8)","(11.0, 25.0, 15.375)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:11.500513,"(1.6, 1.63, 1.619937106918239)","(6.0, 24.0, 20.911764705882355)","(12.0, 23.0, 19.8)","(11.0, 25.0, 15.375)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:12.462846,"(1.6, 1.63, 1.6217098445595854)","(6.0, 24.0, 20.911764705882355)","(12.0, 23.0, 20.647058823529413)","(11.0, 25.0, 15.11111111111111)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:13.425945,"(1.6, 1.63, 1.6217098445595854)","(6.0, 24.0, 17.4375)","(12.0, 23.0, 20.647058823529413)","(11.0, 24.0, 15.666666666666666)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:14.371390,"(1.6, 1.63, 1.6198734177215188)","(6.0, 22.0, 20.785714285714285)","(12.0, 23.0, 20.647058823529413)","(11.0, 24.0, 16.5)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:15.433106,"(1.6, 1.63, 1.6198734177215188)","(6.0, 22.0, 20.3)","(12.0, 23.0, 20.647058823529413)","(11.0, 24.0, 16.5)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:16.372712,"(1.6, 1.63, 1.6198734177215188)","(6.0, 22.0, 20.3)","(12.0, 23.0, 20.647058823529413)","(11.0, 24.0, 16.5)","(3.9, 6.4, 5.800000000000001)"
10-01-2023 13:01:17.452540,"(1.6, 1.63, 1.621304347826087)","(6.0, 22.0, 19.875)","(12.0, 23.0, 20.647058823529413)","(11.0, 24.0, 16.5)","(3.9, 6.4, 5.800000000000001)"
