,Loved By You,Happy Hopetoun,Inside Out,Cruising Cloe,Donnington Girl,Miss Frozen
16-12-2022 15:32:47.639152,"(6.0, 12.0, 11.727272727272727)","(19.0, 50.0, 44.92307692307692)","(41.0, 360.0, 255.0)","(19.0, 46.0, 43.333333333333336)","(7.5, 10.5, 9.7)","(1.2, 1.3, 1.2927272727272727)"
16-12-2022 15:32:48.599587,"(6.0, 12.0, 11.7)","(19.0, 50.0, 45.714285714285715)","(41.0, 360.0, 255.0)","(19.0, 46.0, 45.333333333333336)","(7.5, 9.8, 9.7)","(1.2, 1.3, 1.2927272727272727)"
16-12-2022 15:32:49.593092,"(6.0, 12.0, 11.7)","(19.0, 50.0, 46.25)","(41.0, 360.0, 318.0)","(19.0, 46.0, 45.333333333333336)","(7.5, 9.8, 9.7)","(1.2, 1.3, 1.2927272727272727)"
16-12-2022 15:32:50.731101,"(6.0, 12.0, 11.7)","(19.0, 50.0, 38.8)","(41.0, 360.0, 316.0)","(19.0, 46.0, 45.0)","(7.5, 9.8, 9.845454545454546)","(1.2, 1.3, 1.29)"
16-12-2022 15:32:51.694811,"(6.0, 12.0, 11.5)","(19.0, 50.0, 36.93333333333333)","(41.0, 360.0, 316.0)","(19.0, 46.0, 45.0)","(7.5, 10.5, 9.87)","(1.2, 1.3, 1.2918518518518518)"
16-12-2022 15:32:52.665854,"(6.0, 12.0, 11.5)","(19.0, 50.0, 36.93333333333333)","(41.0, 360.0, 316.0)","(19.0, 46.0, 51.333333333333336)","(7.5, 10.5, 9.425)","(1.2, 1.3, 1.3340845070422536)"
16-12-2022 15:32:53.625361,"(6.0, 12.0, 11.7)","(19.0, 48.0, 43.0)","(41.0, 360.0, 255.0)","(19.0, 70.0, 54.5)","(7.5, 9.8, 9.425)","(1.2, 1.34, 1.3180645161290323)"
16-12-2022 15:32:54.527318,"(6.0, 11.0, 10.944444444444445)","(19.0, 48.0, 45.0)","(41.0, 360.0, 255.0)","(19.0, 65.0, 49.5)","(7.5, 9.8, 9.425)","(1.2, 1.34, 1.3180645161290323)"
16-12-2022 15:32:55.442546,"(6.0, 11.0, 10.944444444444445)","(19.0, 48.0, 45.0)","(41.0, 360.0, 255.0)","(19.0, 65.0, 46.0)","(7.5, 9.8, 9.425)","(1.2, 1.34, 1.3180645161290323)"
16-12-2022 15:32:56.429890,"(6.0, 11.0, 10.944444444444445)","(19.0, 48.0, 45.0)","(41.0, 360.0, 325.0)","(19.0, 65.0, 47.95)","(7.5, 9.8, 9.65)","(1.2, 1.34, 1.309090909090909)"
16-12-2022 15:32:57.310379,"(6.0, 12.0, 11.416666666666666)","(19.0, 50.0, 44.857142857142854)","(41.0, 350.0, 226.9230769230769)","(19.0, 65.0, 47.95)","(7.5, 9.8, 9.65)","(1.2, 1.34, 1.311764705882353)"
16-12-2022 15:32:58.228962,"(6.0, 12.0, 11.263157894736842)","(19.0, 50.0, 46.44444444444444)","(41.0, 350.0, 250.0)","(19.0, 65.0, 50.41176470588235)","(7.5, 9.8, 9.0)","(1.2, 1.34, 1.3171428571428572)"
16-12-2022 15:32:59.181739,"(6.0, 12.0, 11.571428571428571)","(19.0, 50.0, 44.0)","(41.0, 350.0, 250.0)","(19.0, 65.0, 50.41176470588235)","(7.5, 9.8, 9.654545454545456)","(1.2, 1.34, 1.328421052631579)"
16-12-2022 15:33:00.126858,"(6.5, 12.0, 11.571428571428571)","(19.0, 50.0, 45.42857142857143)","(41.0, 350.0, 250.0)","(19.0, 65.0, 54.66666666666667)","(7.5, 9.8, 9.654545454545456)","(1.2, 1.36, 1.3385714285714287)"
16-12-2022 15:33:00.969195,"(6.5, 11.5, 11.323529411764707)","(19.0, 50.0, 44.46153846153846)","(41.0, 390.0, 270.0)","(19.0, 60.0, 50.714285714285715)","(7.5, 9.8, 9.654545454545456)","(1.2, 1.36, 1.3385714285714287)"
16-12-2022 15:33:01.911832,"(6.5, 11.5, 10.642857142857142)","(19.0, 50.0, 46.8)","(41.0, 390.0, 270.0)","(19.0, 60.0, 40.44444444444444)","(7.5, 9.8, 9.373913043478261)","(1.2, 1.36, 1.3593801652892563)"
16-12-2022 15:33:02.868324,"(6.5, 11.5, 10.642857142857142)","(19.0, 50.0, 46.285714285714285)","(41.0, 390.0, 270.0)","(19.0, 60.0, 40.44444444444444)","(7.5, 10.0, 9.25)","(1.2, 1.36, 1.3550980392156864)"
16-12-2022 15:33:03.745947,"(6.5, 10.5, 10.285714285714286)","(19.0, 50.0, 46.8)","(41.0, 390.0, 270.0)","(19.0, 60.0, 40.44444444444444)","(7.5, 9.6, 9.25)","(1.2, 1.36, 1.364814814814815)"
16-12-2022 15:33:04.663610,"(6.5, 10.5, 10.3125)","(19.0, 50.0, 46.36363636363637)","(41.0, 390.0, 270.0)","(19.0, 60.0, 40.0)","(7.5, 9.6, 9.09090909090909)","(1.2, 1.37, 1.344)"
16-12-2022 15:33:05.601505,"(6.5, 10.5, 10.36875)","(19.0, 50.0, 46.666666666666664)","(41.0, 390.0, 270.0)","(19.0, 60.0, 40.2)","(7.5, 9.6, 9.09090909090909)","(1.2, 1.38, 1.3447058823529412)"
16-12-2022 15:33:06.483124,"(6.5, 10.5, 10.36875)","(19.0, 50.0, 46.36363636363637)","(41.0, 390.0, 270.0)","(19.0, 55.0, 39.7)","(7.5, 9.6, 9.09090909090909)","(1.2, 1.38, 1.355)"
16-12-2022 15:33:07.347122,"(6.5, 11.5, 10.852380952380953)","(19.0, 50.0, 42.8)","(41.0, 380.0, 204.0)","(19.0, 55.0, 39.30769230769231)","(7.5, 9.6, 9.25)","(1.2, 1.38, 1.3599999999999999)"
16-12-2022 15:33:08.283563,"(6.5, 10.5, 10.15)","(19.0, 50.0, 36.93333333333333)","(41.0, 380.0, 187.5)","(19.0, 55.0, 39.54545454545455)","(7.5, 9.6, 9.571428571428571)","(1.2, 1.38, 1.3742622950819672)"
16-12-2022 15:33:09.256507,"(6.5, 12.0, 11.371428571428572)","(19.0, 50.0, 38.857142857142854)","(41.0, 390.0, 198.33333333333334)","(19.0, 55.0, 40.833333333333336)","(7.5, 10.0, 9.141176470588235)","(1.2, 1.38, 1.3748529411764705)"
16-12-2022 15:33:10.104032,"(6.5, 12.0, 11.022222222222222)","(19.0, 50.0, 38.857142857142854)","(41.0, 380.0, 212.0)","(19.0, 55.0, 40.833333333333336)","(7.5, 9.2, 9.141176470588235)","(1.2, 1.38, 1.3748529411764705)"
16-12-2022 15:33:10.977727,"(6.5, 12.0, 11.022222222222222)","(19.0, 50.0, 40.714285714285715)","(41.0, 380.0, 212.0)","(19.0, 55.0, 44.375)","(7.5, 9.2, 9.141176470588235)","(1.2, 1.38, 1.3672727272727272)"
16-12-2022 15:33:11.892113,"(6.5, 11.5, 10.65)","(19.0, 50.0, 40.526315789473685)","(41.0, 380.0, 212.0)","(19.0, 55.0, 44.375)","(7.5, 9.2, 9.154545454545454)","(1.2, 1.38, 1.3664772727272727)"
16-12-2022 15:33:12.736148,"(6.5, 11.5, 10.407142857142858)","(19.0, 50.0, 40.526315789473685)","(41.0, 380.0, 212.0)","(19.0, 55.0, 44.375)","(7.5, 9.2, 9.154545454545454)","(1.2, 1.38, 1.3664772727272727)"
16-12-2022 15:33:13.574241,"(6.5, 10.5, 10.266666666666667)","(19.0, 50.0, 40.526315789473685)","(41.0, 380.0, 212.0)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.894117647058824)","(1.2, 1.38, 1.3469230769230771)"
16-12-2022 15:33:14.484327,"(6.5, 10.5, 10.15)","(19.0, 50.0, 40.526315789473685)","(41.0, 380.0, 212.0)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.2)","(1.2, 1.37, 1.3557142857142859)"
16-12-2022 15:33:15.410569,"(6.5, 10.5, 10.266666666666667)","(19.0, 50.0, 42.17391304347826)","(41.0, 380.0, 212.0)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.2)","(1.2, 1.37, 1.3557142857142859)"
16-12-2022 15:33:16.225386,"(6.5, 10.5, 10.15)","(19.0, 50.0, 41.42857142857143)","(41.0, 380.0, 212.0)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.2)","(1.2, 1.37, 1.3557142857142859)"
16-12-2022 15:33:17.094466,"(6.5, 11.0, 10.6)","(19.0, 48.0, 41.84615384615385)","(41.0, 370.0, 236.66666666666669)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.2)","(1.2, 1.37, 1.3557142857142859)"
16-12-2022 15:33:18.006586,"(6.5, 10.5, 10.2375)","(19.0, 48.0, 41.84615384615385)","(41.0, 370.0, 236.66666666666669)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.2)","(1.2, 1.37, 1.3472727272727272)"
16-12-2022 15:33:18.902839,"(6.5, 10.5, 10.069230769230769)","(19.0, 48.0, 42.285714285714285)","(41.0, 370.0, 236.66666666666669)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.542857142857143)","(1.2, 1.38, 1.345)"
16-12-2022 15:33:19.779487,"(6.5, 10.5, 9.985714285714286)","(19.0, 48.0, 41.68421052631579)","(41.0, 370.0, 236.66666666666669)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.753846153846155)","(1.2, 1.38, 1.34)"
16-12-2022 15:33:20.661717,"(6.5, 10.5, 9.825)","(19.0, 48.0, 41.68421052631579)","(41.0, 370.0, 236.66666666666669)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.2)","(1.2, 1.37, 1.3353333333333335)"
16-12-2022 15:33:21.566639,"(6.5, 10.5, 9.985714285714286)","(19.0, 48.0, 41.26315789473684)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.72)","(1.2, 1.37, 1.3452380952380953)"
16-12-2022 15:33:22.406676,"(6.5, 10.5, 9.825)","(19.0, 48.0, 41.26315789473684)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.68)","(1.2, 1.37, 1.3452380952380953)"
16-12-2022 15:33:23.285474,"(6.5, 9.8, 9.688888888888888)","(19.0, 48.0, 41.26315789473684)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.68)","(1.2, 1.37, 1.3590909090909091)"
16-12-2022 15:33:24.137970,"(6.5, 9.8, 9.688888888888888)","(19.0, 48.0, 41.26315789473684)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.663157894736843)","(1.2, 1.37, 1.3590909090909091)"
16-12-2022 15:33:25.009633,"(6.5, 9.8, 9.688888888888888)","(19.0, 48.0, 41.26315789473684)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.6)","(1.2, 1.37, 1.3590909090909091)"
16-12-2022 15:33:25.913805,"(6.5, 9.8, 9.675)","(19.0, 48.0, 41.26315789473684)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.466666666666667)","(1.2, 1.37, 1.3547619047619048)"
16-12-2022 15:33:26.797079,"(6.5, 9.8, 9.688888888888888)","(19.0, 44.0, 41.5)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.466666666666667)","(1.2, 1.37, 1.3669230769230771)"
16-12-2022 15:33:27.679218,"(6.5, 9.8, 9.675)","(19.0, 44.0, 38.54545454545455)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.558620689655172)","(1.2, 1.37, 1.3627272727272728)"
16-12-2022 15:33:28.536703,"(6.5, 9.8, 9.723076923076924)","(19.0, 44.0, 41.5)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.558620689655172)","(1.2, 1.37, 1.3627272727272728)"
16-12-2022 15:33:29.419892,"(6.5, 9.8, 9.675)","(19.0, 44.0, 40.470588235294116)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.466666666666667)","(1.2, 1.38, 1.361060606060606)"
16-12-2022 15:33:30.264326,"(6.5, 9.8, 9.723076923076924)","(19.0, 44.0, 41.5)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.466666666666667)","(1.2, 1.38, 1.361060606060606)"
16-12-2022 15:33:31.105001,"(6.5, 12.0, 10.833333333333334)","(19.0, 44.0, 40.470588235294116)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.066666666666666)","(1.2, 1.36, 1.3549152542372882)"
16-12-2022 15:33:31.997183,"(6.5, 12.0, 10.736842105263158)","(19.0, 44.0, 41.5)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 44.375)","(7.5, 10.0, 9.125)","(1.2, 1.36, 1.3533333333333335)"
16-12-2022 15:33:32.950048,"(6.5, 12.0, 10.285714285714285)","(19.0, 44.0, 40.470588235294116)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 45.84615384615385)","(7.5, 10.0, 9.3)","(1.2, 1.36, 1.355344827586207)"
16-12-2022 15:33:33.821328,"(6.5, 12.0, 11.152941176470588)","(19.0, 44.0, 41.27272727272727)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 45.84615384615385)","(7.5, 10.0, 9.3)","(1.2, 1.36, 1.3562500000000002)"
16-12-2022 15:33:34.652901,"(6.5, 12.0, 10.9)","(19.0, 44.0, 40.25)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.3)","(1.2, 1.36, 1.3562500000000002)"
16-12-2022 15:33:35.532353,"(6.5, 11.0, 10.858823529411765)","(19.0, 44.0, 41.27272727272727)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 46.5)","(7.5, 10.0, 9.3)","(1.2, 1.36, 1.354)"
16-12-2022 15:33:36.430015,"(6.5, 10.0, 9.955555555555556)","(19.0, 44.0, 40.36363636363637)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 46.5)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.36, 1.354)"
16-12-2022 15:33:37.275640,"(6.5, 11.0, 10.236363636363636)","(19.0, 44.0, 40.666666666666664)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.36, 1.354)"
16-12-2022 15:33:38.110023,"(6.5, 11.0, 10.16)","(19.0, 44.0, 40.36363636363637)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.36, 1.3515384615384616)"
16-12-2022 15:33:39.008894,"(6.5, 11.0, 10.44)","(19.0, 44.0, 40.666666666666664)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.36, 1.355)"
16-12-2022 15:33:39.883721,"(6.5, 11.0, 10.16)","(19.0, 44.0, 40.36363636363637)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.36, 1.358125)"
16-12-2022 15:33:40.749239,"(6.5, 11.0, 10.557894736842105)","(19.0, 44.0, 40.666666666666664)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.36, 1.3514285714285714)"
16-12-2022 15:33:41.661798,"(6.5, 10.0, 9.933333333333334)","(19.0, 44.0, 40.36363636363637)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.36, 1.3536842105263158)"
16-12-2022 15:33:42.501592,"(6.5, 10.0, 9.894736842105264)","(19.0, 44.0, 41.0)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.36, 1.3536842105263158)"
16-12-2022 15:33:43.349353,"(6.5, 10.0, 9.75)","(19.0, 44.0, 40.25)","(41.0, 360.0, 201.66666666666666)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.36, 1.3544897959183675)"
16-12-2022 15:33:44.235836,"(6.5, 10.0, 9.727272727272727)","(19.0, 44.0, 41.27272727272727)","(41.0, 340.0, 198.33333333333334)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.37, 1.3472000000000002)"
16-12-2022 15:33:45.145838,"(6.5, 10.0, 9.8)","(19.0, 44.0, 40.470588235294116)","(41.0, 340.0, 190.0)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.37, 1.3472000000000002)"
16-12-2022 15:33:45.995452,"(6.5, 10.5, 10.185714285714285)","(19.0, 44.0, 41.0)","(41.0, 340.0, 190.0)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.37, 1.3464285714285715)"
16-12-2022 15:33:46.829717,"(7.0, 9.8, 9.666666666666668)","(20.0, 38.0, 36.4)","(41.0, 340.0, 190.0)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.377777777777778)","(1.2, 1.37, 1.3464285714285715)"
16-12-2022 15:33:47.754155,"(7.0, 9.8, 9.600000000000001)","(20.0, 38.0, 36.0)","(41.0, 340.0, 190.0)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.2)","(1.2, 1.37, 1.3457692307692308)"
16-12-2022 15:33:48.634981,"(7.0, 9.8, 9.666666666666668)","(20.0, 38.0, 34.0)","(41.0, 340.0, 190.0)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.2)","(1.2, 1.37, 1.3458823529411765)"
16-12-2022 15:33:49.488631,"(7.0, 9.8, 9.600000000000001)","(20.0, 38.0, 33.0)","(41.0, 340.0, 190.0)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.428571428571429)","(1.2, 1.36, 1.3458823529411765)"
16-12-2022 15:33:50.316136,"(7.0, 10.5, 10.316666666666666)","(20.0, 38.0, 33.0)","(41.0, 340.0, 190.0)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.2)","(1.2, 1.36, 1.345263157894737)"
16-12-2022 15:33:51.196331,"(7.0, 11.0, 10.333333333333334)","(20.0, 38.0, 33.0)","(41.0, 370.0, 195.0)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.428571428571429)","(1.2, 1.36, 1.345263157894737)"
16-12-2022 15:33:52.056067,"(7.0, 9.8, 9.704761904761906)","(20.0, 38.0, 33.0)","(41.0, 370.0, 195.0)","(19.0, 55.0, 49.33333333333333)","(7.5, 10.0, 9.2)","(1.2, 1.36, 1.345263157894737)"
16-12-2022 15:33:52.911448,"(7.0, 9.8, 9.704761904761906)","(20.0, 38.0, 33.38461538461539)","(41.0, 370.0, 195.0)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.428571428571429)","(1.2, 1.36, 1.345263157894737)"
16-12-2022 15:33:53.787796,"(7.0, 9.8, 9.600000000000001)","(20.0, 38.0, 33.38461538461539)","(41.0, 370.0, 203.33333333333334)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.2)","(1.2, 1.36, 1.3471428571428572)"
16-12-2022 15:33:54.609003,"(7.0, 9.8, 9.666666666666668)","(20.0, 38.0, 34.0)","(41.0, 370.0, 203.33333333333334)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.428571428571429)","(1.2, 1.36, 1.3471428571428572)"
16-12-2022 15:33:55.440788,"(7.0, 11.0, 10.2)","(20.0, 38.0, 34.0)","(41.0, 370.0, 203.33333333333334)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.2)","(1.2, 1.36, 1.3466666666666667)"
16-12-2022 15:33:56.323469,"(7.0, 11.0, 10.3)","(20.0, 38.0, 34.0)","(41.0, 370.0, 203.33333333333334)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.285714285714286)","(1.2, 1.36, 1.3570833333333334)"
16-12-2022 15:33:57.218272,"(7.0, 11.0, 10.72)","(20.0, 38.0, 34.0)","(41.0, 370.0, 203.33333333333334)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.094117647058823)","(1.2, 1.36, 1.355483870967742)"
16-12-2022 15:33:58.074455,"(7.0, 11.0, 10.55)","(20.0, 38.0, 34.0)","(41.0, 370.0, 203.33333333333334)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.223529411764707)","(1.2, 1.36, 1.3561111111111113)"
16-12-2022 15:33:58.912737,"(7.0, 11.0, 10.5625)","(20.0, 38.0, 34.0)","(41.0, 360.0, 265.0)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.3561111111111113)"
16-12-2022 15:33:59.763984,"(7.0, 11.0, 10.5625)","(20.0, 38.0, 34.666666666666664)","(41.0, 360.0, 265.0)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.356)"
16-12-2022 15:34:00.623361,"(7.0, 11.0, 10.0)","(20.0, 38.0, 34.666666666666664)","(41.0, 360.0, 265.0)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.3553846153846154)"
16-12-2022 15:34:01.505115,"(7.0, 11.0, 10.0)","(20.0, 38.0, 34.666666666666664)","(41.0, 360.0, 265.0)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.3553846153846154)"
16-12-2022 15:34:02.364817,"(7.0, 11.0, 10.55)","(20.0, 38.0, 34.666666666666664)","(41.0, 360.0, 265.0)","(19.0, 55.0, 43.75)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.3553846153846154)"
16-12-2022 15:34:03.189158,"(7.0, 10.5, 10.377272727272727)","(20.0, 38.0, 34.666666666666664)","(41.0, 360.0, 260.0)","(19.0, 55.0, 42.857142857142854)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.3514285714285714)"
16-12-2022 15:34:04.046931,"(7.0, 10.5, 9.887500000000001)","(20.0, 38.0, 34.666666666666664)","(41.0, 340.0, 190.0)","(19.0, 55.0, 42.857142857142854)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.3457142857142859)"
16-12-2022 15:34:04.910961,"(7.0, 10.5, 10.325)","(20.0, 38.0, 34.666666666666664)","(41.0, 340.0, 190.0)","(19.0, 55.0, 44.8)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.3457142857142859)"
16-12-2022 15:34:05.798111,"(7.0, 11.0, 10.4)","(20.0, 38.0, 34.666666666666664)","(41.0, 340.0, 190.0)","(19.0, 55.0, 42.857142857142854)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.3423529411764707)"
16-12-2022 15:34:06.646509,"(7.0, 11.0, 10.6)","(20.0, 38.0, 34.666666666666664)","(41.0, 340.0, 190.0)","(19.0, 55.0, 44.8)","(7.5, 10.0, 9.4)","(1.2, 1.36, 1.3418181818181818)"
16-12-2022 15:34:07.473583,"(7.0, 10.0, 9.92)","(20.0, 38.0, 34.666666666666664)","(41.0, 340.0, 190.0)","(19.0, 55.0, 42.857142857142854)","(7.5, 10.0, 9.50909090909091)","(1.2, 1.35, 1.3433333333333335)"
16-12-2022 15:34:08.321164,"(7.0, 10.0, 9.96)","(20.0, 38.0, 34.8421052631579)","(41.0, 340.0, 190.0)","(19.0, 55.0, 44.8)","(7.5, 10.0, 9.181818181818182)","(1.2, 1.35, 1.3416129032258066)"
16-12-2022 15:34:09.189684,"(7.0, 10.0, 9.92)","(20.0, 38.0, 34.8421052631579)","(41.0, 340.0, 190.0)","(19.0, 55.0, 42.857142857142854)","(7.5, 10.0, 9.470588235294118)","(1.2, 1.35, 1.3461290322580646)"
16-12-2022 15:34:10.083891,"(7.0, 10.0, 9.96)","(20.0, 38.0, 34.8421052631579)","(41.0, 340.0, 190.0)","(19.0, 55.0, 44.8)","(7.5, 10.0, 9.25)","(1.2, 1.35, 1.343888888888889)"
16-12-2022 15:34:10.927117,"(7.0, 11.0, 10.4)","(20.0, 38.0, 34.8421052631579)","(41.0, 340.0, 190.0)","(19.0, 55.0, 42.857142857142854)","(7.5, 10.0, 9.4)","(1.2, 1.35, 1.3424137931034483)"
16-12-2022 15:34:11.779482,"(7.5, 12.0, 10.093333333333334)","(21.0, 38.0, 34.8421052631579)","(51.0, 340.0, 190.0)","(21.0, 55.0, 44.8)","(7.5, 10.0, 9.181818181818182)","(1.18, 1.35, 1.3418518518518519)"
16-12-2022 15:34:12.613969,"(7.5, 12.0, 10.696296296296296)","(21.0, 38.0, 34.8421052631579)","(51.0, 340.0, 190.0)","(21.0, 55.0, 42.857142857142854)","(7.5, 10.0, 9.4)","(1.18, 1.35, 1.3418518518518519)"
16-12-2022 15:34:13.476254,"(7.5, 12.0, 10.696296296296296)","(21.0, 38.0, 34.666666666666664)","(51.0, 340.0, 198.33333333333334)","(21.0, 50.0, 40.0)","(7.5, 10.0, 9.181818181818182)","(1.18, 1.35, 1.3445454545454547)"
16-12-2022 15:34:14.363554,"(7.5, 12.0, 10.585714285714285)","(21.0, 38.0, 34.666666666666664)","(51.0, 340.0, 198.33333333333334)","(21.0, 50.0, 40.0)","(7.5, 10.0, 9.181818181818182)","(1.18, 1.35, 1.3488235294117648)"
16-12-2022 15:34:15.183276,"(7.5, 12.0, 10.585714285714285)","(21.0, 38.0, 34.666666666666664)","(51.0, 340.0, 198.33333333333334)","(21.0, 50.0, 39.333333333333336)","(7.5, 10.0, 9.280000000000001)","(1.18, 1.35, 1.3488235294117648)"
16-12-2022 15:34:16.019607,"(7.5, 12.0, 10.585714285714285)","(21.0, 38.0, 34.666666666666664)","(51.0, 340.0, 198.33333333333334)","(21.0, 48.0, 46.333333333333336)","(7.5, 10.0, 9.4)","(1.18, 1.35, 1.3488235294117648)"
16-12-2022 15:34:16.880167,"(7.5, 12.0, 10.585714285714285)","(21.0, 38.0, 34.666666666666664)","(51.0, 340.0, 198.33333333333334)","(21.0, 50.0, 39.09090909090909)","(7.5, 10.0, 9.533333333333333)","(1.18, 1.35, 1.3488235294117648)"
16-12-2022 15:34:17.736151,"(7.5, 12.0, 10.957894736842105)","(21.0, 38.0, 34.666666666666664)","(51.0, 340.0, 198.33333333333334)","(21.0, 50.0, 39.09090909090909)","(7.5, 10.0, 9.533333333333333)","(1.18, 1.35, 1.3423076923076924)"
16-12-2022 15:34:18.583950,"(7.5, 12.0, 10.585714285714285)","(21.0, 38.0, 34.8421052631579)","(51.0, 340.0, 198.33333333333334)","(21.0, 46.0, 39.333333333333336)","(7.5, 10.0, 9.533333333333333)","(1.18, 1.35, 1.3423076923076924)"
16-12-2022 15:34:19.468206,"(7.5, 12.0, 10.957894736842105)","(21.0, 38.0, 34.8421052631579)","(51.0, 340.0, 198.33333333333334)","(21.0, 46.0, 40.0)","(7.5, 10.0, 9.533333333333333)","(1.18, 1.35, 1.346842105263158)"
16-12-2022 15:34:20.297443,"(7.5, 12.0, 10.8)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 46.0, 39.142857142857146)","(7.5, 10.0, 9.533333333333333)","(1.18, 1.35, 1.346842105263158)"
16-12-2022 15:34:21.189746,"(7.5, 12.0, 11.304347826086957)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 46.0, 39.142857142857146)","(7.5, 10.0, 9.533333333333333)","(1.18, 1.35, 1.346842105263158)"
