,Gutho,Sleepdance,Helens Dream,Johnny Deep,Chilli Moment,Golden Groove,My Moses,Invaness,Angama
05-01-2023 12:38:16.199905,"(51.0, 90.0, 84.0)","(18.0, 29.0, 29.107142857142858)","(7.0, 8.6, 8.564)","(7.0, 8.0, 8.055555555555555)","(26.0, 40.0, 39.57575757575758)","(2.1, 2.38, 2.3581666666666665)","(11.0, 13.5, 13.61111111111111)","(4.4, 5.4, 5.330985915492958)","(101.0, 480.0, 348.0)"
05-01-2023 12:38:17.585725,"(51.0, 95.0, 82.0)","(18.0, 30.0, 30.235294117647058)","(7.0, 8.6, 8.564)","(7.0, 8.2, 8.058823529411764)","(26.0, 40.0, 39.57575757575758)","(2.1, 2.36, 2.3587931034482756)","(11.0, 14.0, 13.61111111111111)","(4.4, 5.4, 5.310909090909091)","(101.0, 370.0, 326.6666666666667)"
05-01-2023 12:38:18.980956,"(51.0, 95.0, 84.73684210526315)","(18.0, 32.0, 30.235294117647058)","(7.0, 8.6, 8.573722627737226)","(7.0, 8.2, 8.06)","(26.0, 40.0, 39.57575757575758)","(2.1, 2.36, 2.358987341772152)","(11.0, 14.0, 13.666666666666666)","(4.4, 5.4, 5.351456310679612)","(101.0, 360.0, 326.6666666666667)"
05-01-2023 12:38:20.515663,"(51.0, 95.0, 86.0)","(18.0, 32.0, 29.61764705882353)","(7.0, 8.6, 8.573722627737226)","(7.0, 8.2, 8.06)","(26.0, 40.0, 39.57575757575758)","(2.1, 2.36, 2.3673684210526313)","(11.0, 14.0, 13.604166666666666)","(4.4, 5.4, 5.286466165413533)","(101.0, 360.0, 332.0)"
05-01-2023 12:38:21.896212,"(51.0, 95.0, 86.0)","(18.0, 32.0, 29.61764705882353)","(7.0, 8.6, 8.573722627737226)","(7.0, 8.2, 8.205405405405404)","(26.0, 40.0, 40.0)","(2.1, 2.38, 2.307272727272727)","(11.0, 14.0, 14.234177215189874)","(4.4, 5.3, 5.296062992125984)","(101.0, 350.0, 341.0)"
05-01-2023 12:38:23.400463,"(51.0, 95.0, 86.42857142857143)","(19.0, 32.0, 30.0)","(7.0, 8.8, 8.647887323943662)","(7.0, 8.4, 8.20597014925373)","(26.0, 42.0, 40.24242424242424)","(2.1, 2.32, 2.3066666666666666)","(11.0, 14.5, 14.191176470588236)","(4.4, 5.3, 5.311415525114156)","(101.0, 350.0, 293.3333333333333)"
05-01-2023 12:38:24.649499,"(51.0, 95.0, 86.42857142857143)","(19.0, 32.0, 30.0)","(7.0, 8.8, 8.647887323943662)","(7.0, 8.4, 8.20597014925373)","(26.0, 42.0, 40.24242424242424)","(2.1, 2.32, 2.3066666666666666)","(11.0, 14.5, 14.191176470588236)","(4.4, 5.4, 5.311415525114156)","(101.0, 340.0, 293.3333333333333)"
05-01-2023 12:38:25.968689,"(51.0, 95.0, 86.42857142857143)","(19.0, 32.0, 29.84)","(7.0, 8.8, 8.639097744360901)","(7.0, 8.4, 8.20597014925373)","(26.0, 42.0, 39.4468085106383)","(2.1, 2.32, 2.309433962264151)","(11.0, 14.5, 14.122222222222222)","(4.4, 5.4, 5.3063291139240505)","(101.0, 340.0, 293.3333333333333)"
05-01-2023 12:38:27.258910,"(51.0, 95.0, 86.42857142857143)","(19.0, 32.0, 29.84)","(7.0, 9.0, 8.819548872180452)","(7.0, 8.4, 8.20597014925373)","(26.0, 42.0, 39.735849056603776)","(2.1, 2.32, 2.294032258064516)","(11.0, 14.5, 14.177083333333334)","(4.4, 5.4, 5.298387096774193)","(101.0, 340.0, 293.3333333333333)"
05-01-2023 12:38:28.535404,"(51.0, 95.0, 86.42857142857143)","(19.0, 32.0, 29.84)","(7.0, 9.2, 9.075362318840579)","(7.0, 8.4, 8.20597014925373)","(26.0, 42.0, 39.735849056603776)","(2.1, 2.3, 2.294032258064516)","(11.0, 14.5, 14.130952380952381)","(4.4, 5.3, 5.298387096774193)","(101.0, 340.0, 293.3333333333333)"
05-01-2023 12:38:29.818646,"(51.0, 95.0, 86.42857142857143)","(19.0, 32.0, 29.84)","(7.0, 9.2, 9.15072463768116)","(7.0, 8.4, 8.20597014925373)","(26.0, 42.0, 39.735849056603776)","(2.1, 2.3, 2.29125)","(11.0, 14.5, 14.147727272727273)","(4.4, 5.3, 5.246086956521739)","(101.0, 340.0, 293.3333333333333)"
05-01-2023 12:38:31.049055,"(51.0, 95.0, 86.42857142857143)","(19.0, 32.0, 29.84)","(7.0, 9.2, 9.15072463768116)","(7.0, 8.4, 8.222222222222221)","(26.0, 42.0, 41.223880597014926)","(2.1, 2.3, 2.2880645161290323)","(11.0, 14.5, 13.991935483870968)","(4.4, 5.3, 5.246086956521739)","(101.0, 340.0, 337.77777777777777)"
05-01-2023 12:38:32.254517,"(51.0, 95.0, 86.42857142857143)","(19.0, 32.0, 29.84)","(7.0, 9.4, 9.358024691358025)","(7.0, 8.4, 8.22360248447205)","(26.0, 42.0, 41.28125)","(2.1, 2.3, 2.2709090909090905)","(11.0, 14.0, 14.588235294117647)","(4.4, 5.3, 5.230208333333334)","(101.0, 340.0, 365.0)"
05-01-2023 12:38:33.451782,"(51.0, 95.0, 92.77777777777777)","(19.0, 32.0, 29.84)","(7.0, 9.4, 9.333333333333334)","(7.0, 8.4, 8.209302325581396)","(26.0, 42.0, 41.28125)","(2.1, 2.28, 2.2709090909090905)","(11.0, 15.0, 14.583333333333334)","(4.4, 5.3, 5.230208333333334)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:34.796049,"(51.0, 95.0, 92.77777777777777)","(19.0, 32.0, 29.84)","(7.0, 9.4, 9.35045871559633)","(7.0, 8.4, 8.209302325581396)","(26.0, 42.0, 41.28125)","(2.1, 2.28, 2.262376237623762)","(11.0, 15.0, 14.798076923076923)","(4.4, 5.3, 5.230208333333334)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:36.192461,"(51.0, 95.0, 91.66666666666667)","(19.0, 32.0, 29.84)","(7.0, 9.6, 9.351851851851851)","(7.0, 8.4, 8.229166666666666)","(26.0, 42.0, 41.303030303030305)","(2.1, 2.28, 2.2538823529411762)","(11.0, 15.0, 14.820754716981131)","(4.4, 5.3, 5.2376744186046515)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:37.485230,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.285714285714285)","(7.0, 9.4, 9.181176470588234)","(7.0, 8.4, 8.24935064935065)","(26.0, 42.0, 41.303030303030305)","(2.1, 2.26, 2.2538823529411762)","(11.0, 15.0, 14.778761061946902)","(4.4, 5.3, 5.2376744186046515)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:38.853427,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.285714285714285)","(7.0, 9.2, 9.333333333333334)","(7.0, 8.4, 8.285365853658536)","(26.0, 42.0, 41.303030303030305)","(2.1, 2.26, 2.2557723577235773)","(11.0, 15.0, 14.780701754385966)","(4.4, 5.3, 5.2376744186046515)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:40.214078,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.285714285714285)","(7.0, 9.4, 9.33157894736842)","(7.0, 8.4, 8.26969696969697)","(26.0, 42.0, 41.50684931506849)","(2.1, 2.26, 2.237889447236181)","(11.0, 15.0, 14.751968503937007)","(4.4, 5.3, 5.378504672897196)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:41.480979,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 31.04)","(7.0, 9.4, 9.335)","(7.0, 8.4, 8.26969696969697)","(26.0, 42.0, 41.50684931506849)","(2.1, 2.24, 2.237889447236181)","(11.0, 15.0, 14.751968503937007)","(4.4, 5.4, 5.378504672897196)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:42.717469,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.8)","(7.0, 9.4, 9.338461538461539)","(7.0, 8.4, 8.321518987341772)","(26.0, 38.0, 37.07692307692308)","(2.1, 2.24, 2.2377011494252876)","(11.0, 15.0, 14.748)","(4.4, 5.5, 5.398744769874477)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:43.843141,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.470588235294116)","(7.0, 9.4, 9.337662337662337)","(7.0, 8.6, 8.329032258064515)","(26.0, 38.0, 37.166666666666664)","(2.1, 2.24, 2.2377011494252876)","(11.0, 15.0, 14.748)","(4.4, 5.5, 5.398744769874477)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:45.072421,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.470588235294116)","(7.0, 9.4, 9.336)","(7.0, 8.6, 8.329032258064515)","(26.0, 38.0, 37.166666666666664)","(2.1, 2.24, 2.2378034682080927)","(11.0, 15.0, 14.748)","(4.4, 5.5, 5.404888888888888)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:46.358559,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.545454545454547)","(7.0, 9.4, 9.395620437956204)","(7.0, 8.2, 7.838888888888889)","(26.0, 38.0, 37.07692307692308)","(2.05, 2.26, 2.25743119266055)","(11.0, 15.0, 14.748)","(4.6, 5.5, 5.498387096774193)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:47.685384,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.307692307692307)","(7.0, 9.6, 9.448148148148148)","(7.0, 8.0, 7.739805825242718)","(26.0, 38.0, 37.07692307692308)","(2.05, 2.26, 2.2598095238095235)","(11.0, 15.0, 14.748)","(4.6, 5.5, 5.512244897959183)","(101.0, 370.0, 365.0)"
05-01-2023 12:38:49.063881,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.114285714285714)","(7.0, 9.6, 9.44424778761062)","(7.0, 7.8, 7.732608695652174)","(26.0, 38.0, 37.07692307692308)","(2.05, 2.26, 2.2635937499999996)","(11.0, 15.0, 14.748)","(4.6, 5.6, 5.516901408450704)","(101.0, 370.0, 367.5)"
05-01-2023 12:38:50.351673,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.114285714285714)","(7.0, 9.6, 9.44424778761062)","(7.0, 7.8, 7.750617283950617)","(26.0, 38.0, 36.8235294117647)","(2.05, 2.28, 2.2626446280991734)","(11.0, 15.0, 14.748)","(4.6, 5.6, 5.541176470588235)","(101.0, 370.0, 367.5)"
05-01-2023 12:38:51.651153,"(51.0, 95.0, 91.66666666666667)","(20.0, 32.0, 30.026315789473685)","(7.0, 9.6, 9.37142857142857)","(7.0, 7.8, 7.746987951807228)","(26.0, 38.0, 36.666666666666664)","(2.05, 2.28, 2.2624242424242422)","(11.0, 15.0, 14.748)","(4.6, 5.6, 5.539393939393939)","(101.0, 370.0, 706.6666666666667)"
05-01-2023 12:38:52.879286,"(51.0, 95.0, 88.33333333333333)","(20.0, 32.0, 30.026315789473685)","(7.0, 9.6, 9.375796178343949)","(7.0, 7.8, 7.73469387755102)","(26.0, 38.0, 36.666666666666664)","(2.1, 2.28, 2.2635460992907803)","(11.0, 15.0, 14.748)","(4.6, 5.6, 5.552)","(101.0, 740.0, 477.5)"
05-01-2023 12:38:54.110522,"(51.0, 95.0, 88.33333333333333)","(19.0, 32.0, 30.114285714285714)","(7.0, 9.6, 9.35820895522388)","(6.5, 7.8, 7.715436241610738)","(26.0, 38.0, 36.888888888888886)","(2.1, 2.28, 2.2569590643274853)","(11.0, 15.0, 14.748)","(4.6, 5.6, 5.571052631578947)","(101.0, 490.0, 477.5)"
05-01-2023 12:38:55.544712,"(51.0, 95.0, 86.11111111111111)","(19.0, 32.0, 30.24)","(7.0, 9.4, 9.367391304347827)","(6.5, 7.8, 7.726966292134831)","(26.0, 38.0, 37.09090909090909)","(2.1, 2.26, 2.28195652173913)","(11.0, 15.0, 14.791666666666666)","(4.6, 5.6, 5.457671957671957)","(101.0, 490.0, 477.5)"
05-01-2023 12:38:56.999331,"(51.0, 95.0, 93.66666666666667)","(19.0, 32.0, 30.24)","(7.5, 9.4, 9.367391304347827)","(6.5, 7.8, 7.726966292134831)","(26.0, 38.0, 37.09090909090909)","(2.1, 2.3, 2.2851999999999997)","(11.0, 15.0, 14.82089552238806)","(4.6, 5.5, 5.423404255319149)","(101.0, 490.0, 477.5)"
05-01-2023 12:38:58.309868,"(51.0, 95.0, 93.66666666666667)","(19.0, 32.0, 30.333333333333332)","(7.5, 9.4, 9.371428571428572)","(6.5, 7.8, 7.735329341317365)","(26.0, 38.0, 37.142857142857146)","(2.1, 2.3, 2.3124378109452737)","(11.0, 15.0, 14.82089552238806)","(4.6, 5.5, 5.3899224806201556)","(101.0, 490.0, 477.5)"
05-01-2023 12:38:59.723128,"(51.0, 95.0, 93.42105263157895)","(19.0, 32.0, 30.42105263157895)","(7.5, 9.4, 9.371428571428572)","(7.0, 7.8, 7.661146496815286)","(26.0, 38.0, 37.5)","(2.1, 2.32, 2.2989473684210524)","(11.0, 15.0, 14.798319327731093)","(4.6, 5.4, 5.3425)","(101.0, 490.0, 460.0)"
05-01-2023 12:39:01.067262,"(51.0, 95.0, 93.82352941176471)","(19.0, 32.0, 30.545454545454547)","(7.5, 9.4, 8.7171875)","(7.0, 7.8, 7.6688)","(26.0, 38.0, 37.2)","(2.1, 2.32, 2.3121839080459767)","(11.0, 15.0, 14.798319327731093)","(4.6, 5.4, 5.381889763779528)","(101.0, 490.0, 460.0)"
05-01-2023 12:39:02.413833,"(51.0, 95.0, 93.82352941176471)","(19.0, 32.0, 30.22222222222222)","(7.5, 8.8, 8.7171875)","(6.5, 7.8, 7.6688)","(26.0, 38.0, 37.2)","(2.1, 2.32, 2.3121839080459767)","(11.0, 15.0, 14.798319327731093)","(4.4, 5.4, 5.385937500000001)","(101.0, 490.0, 460.0)"
05-01-2023 12:39:03.703964,"(51.0, 95.0, 93.82352941176471)","(19.0, 32.0, 30.38095238095238)","(7.5, 9.0, 8.970212765957447)","(6.5, 7.8, 7.632075471698113)","(26.0, 38.0, 37.61904761904762)","(2.1, 2.32, 2.319782608695652)","(11.0, 15.0, 14.795833333333333)","(4.4, 5.4, 5.385937500000001)","(101.0, 490.0, 460.0)"
05-01-2023 12:39:04.982079,"(51.0, 95.0, 93.82352941176471)","(19.0, 32.0, 30.38095238095238)","(7.5, 9.0, 8.866666666666667)","(6.5, 7.8, 7.662184873949579)","(26.0, 40.0, 38.05714285714286)","(2.1, 2.32, 2.3197014925373134)","(11.0, 15.0, 14.80084745762712)","(4.4, 5.4, 5.358415841584159)","(101.0, 490.0, 460.0)"
05-01-2023 12:39:06.243772,"(51.0, 95.0, 93.82352941176471)","(19.0, 32.0, 30.38095238095238)","(7.5, 9.0, 8.983673469387755)","(6.5, 7.8, 7.662184873949579)","(26.0, 40.0, 37.38461538461539)","(2.1, 2.32, 2.304)","(11.0, 15.0, 14.80084745762712)","(4.4, 5.4, 5.3487603305785125)","(101.0, 490.0, 460.0)"
05-01-2023 12:39:07.518748,"(51.0, 95.0, 93.82352941176471)","(19.0, 32.0, 30.38095238095238)","(7.5, 9.0, 8.993548387096775)","(7.0, 7.8, 7.661666666666666)","(26.0, 40.0, 37.38461538461539)","(2.1, 2.32, 2.316507936507936)","(11.0, 15.0, 14.80084745762712)","(4.4, 5.4, 5.3487603305785125)","(101.0, 490.0, 460.0)"
05-01-2023 12:39:08.695964,"(51.0, 120.0, 105.71428571428572)","(20.0, 32.0, 31.928571428571427)","(7.5, 8.6, 8.428087167070219)","(7.0, 7.6, 7.528795811518324)","(26.0, 40.0, 38.61538461538461)","(2.05, 2.4, 2.4217328519855594)","(11.0, 15.5, 14.91)","(4.6, 5.1, 5.044444444444444)","(101.0, 760.0, 530.0)"
05-01-2023 12:39:09.836764,"(51.0, 120.0, 101.81818181818181)","(20.0, 32.0, 31.928571428571427)","(7.5, 8.4, 8.342268041237114)","(7.0, 7.6, 7.373239436619719)","(26.0, 40.0, 38.61538461538461)","(2.05, 2.44, 2.421090909090909)","(11.0, 15.0, 15.037313432835822)","(4.6, 5.4, 5.059595959595959)","(101.0, 760.0, 402.0)"
05-01-2023 12:39:10.999973,"(51.0, 120.0, 101.81818181818181)","(20.0, 34.0, 32.06060606060606)","(7.5, 8.4, 8.342268041237114)","(7.0, 7.4, 7.389230769230769)","(26.0, 40.0, 38.61538461538461)","(2.05, 2.44, 2.4216938110749187)","(11.0, 15.5, 14.855263157894736)","(4.6, 5.1, 5.054128440366973)","(101.0, 810.0, 364.44444444444446)"
05-01-2023 12:39:12.263782,"(51.0, 120.0, 109.33333333333333)","(20.0, 34.0, 32.31578947368421)","(7.5, 8.4, 8.371428571428572)","(7.0, 7.4, 7.392178770949721)","(26.0, 40.0, 39.05263157894737)","(2.05, 2.44, 2.417219251336898)","(11.0, 15.0, 14.766129032258064)","(4.6, 5.1, 5.10625)","(101.0, 800.0, 416.0)"
05-01-2023 12:39:13.643861,"(51.0, 120.0, 112.72727272727272)","(20.0, 34.0, 32.31578947368421)","(7.5, 8.4, 8.590625)","(7.0, 7.4, 7.354954954954955)","(26.0, 40.0, 39.142857142857146)","(2.05, 2.42, 2.411899441340782)","(11.0, 15.0, 14.766129032258064)","(4.6, 5.2, 5.079768786127167)","(101.0, 800.0, 406.0)"
05-01-2023 12:39:14.899611,"(51.0, 120.0, 112.72727272727272)","(20.0, 34.0, 32.56521739130435)","(7.5, 8.6, 8.590625)","(6.5, 7.4, 7.354954954954955)","(26.0, 40.0, 39.142857142857146)","(2.1, 2.42, 2.411594202898551)","(11.0, 15.0, 14.736363636363636)","(4.4, 5.1, 5.079768786127167)","(101.0, 790.0, 684.0)"
05-01-2023 12:39:16.118119,"(51.0, 120.0, 112.72727272727272)","(20.0, 34.0, 32.32098765432099)","(7.5, 8.8, 8.59290780141844)","(6.5, 7.4, 7.336507936507937)","(26.0, 40.0, 39.05263157894737)","(2.1, 2.42, 2.402890855457227)","(11.0, 15.0, 14.776923076923078)","(4.4, 5.1, 5.079768786127167)","(101.0, 780.0, 660.0)"
05-01-2023 12:39:17.309975,"(51.0, 120.0, 112.72727272727272)","(20.0, 34.0, 32.31818181818182)","(7.5, 8.8, 8.671559633027524)","(6.5, 7.4, 7.3630573248407645)","(26.0, 40.0, 39.142857142857146)","(2.1, 2.42, 2.4020433436532507)","(11.0, 15.0, 14.776923076923078)","(4.4, 5.1, 5.066990291262136)","(101.0, 780.0, 444.0)"
05-01-2023 12:39:18.438202,"(51.0, 120.0, 112.72727272727272)","(20.0, 34.0, 32.23809523809524)","(7.5, 8.8, 8.642696629213484)","(6.5, 7.4, 7.3630573248407645)","(26.0, 40.0, 39.142857142857146)","(2.1, 2.42, 2.4020433436532507)","(11.0, 15.0, 14.776923076923078)","(4.4, 5.1, 5.066990291262136)","(101.0, 780.0, 444.0)"
05-01-2023 12:39:19.604793,"(51.0, 120.0, 112.72727272727272)","(20.0, 34.0, 32.23809523809524)","(7.5, 8.6, 8.553191489361701)","(6.5, 7.6, 7.4366666666666665)","(26.0, 40.0, 39.142857142857146)","(2.1, 2.4, 2.3957142857142855)","(11.0, 15.0, 14.733766233766234)","(4.4, 5.2, 5.096503496503496)","(101.0, 780.0, 388.3333333333333)"
05-01-2023 12:39:20.800765,"(51.0, 120.0, 112.72727272727272)","(20.0, 34.0, 32.23809523809524)","(7.5, 8.6, 8.553191489361701)","(6.5, 7.6, 7.4366666666666665)","(26.0, 40.0, 39.142857142857146)","(2.1, 2.4, 2.3957142857142855)","(11.0, 15.0, 14.5)","(4.4, 5.2, 5.097872340425532)","(101.0, 780.0, 500.0)"
05-01-2023 12:39:22.040055,"(61.0, 120.0, 112.72727272727272)","(20.0, 34.0, 31.936842105263157)","(7.5, 8.8, 8.720930232558139)","(6.5, 7.6, 7.36842105263158)","(26.0, 40.0, 39.07692307692308)","(2.1, 2.4, 2.405276073619632)","(11.0, 14.5, 14.46078431372549)","(4.4, 5.2, 5.071502590673575)","(91.0, 700.0, 433.3333333333333)"
05-01-2023 12:39:23.268446,"(61.0, 120.0, 114.16666666666667)","(20.0, 34.0, 32.26086956521739)","(7.5, 9.0, 8.805063291139241)","(6.5, 7.6, 7.5046728971962615)","(26.0, 40.0, 39.44444444444444)","(2.1, 2.38, 2.345945945945946)","(11.0, 15.0, 14.585714285714285)","(4.4, 5.2, 5.116167664670658)","(91.0, 690.0, 357.5)"
05-01-2023 12:39:24.510756,"(61.0, 120.0, 114.16666666666667)","(20.0, 34.0, 32.26086956521739)","(7.5, 9.0, 8.802040816326532)","(6.5, 7.6, 7.545454545454545)","(26.0, 40.0, 39.44444444444444)","(2.1, 2.36, 2.3496703296703294)","(11.0, 15.0, 14.56060606060606)","(4.4, 5.2, 5.117647058823529)","(91.0, 690.0, 357.5)"
05-01-2023 12:39:25.742681,"(61.0, 120.0, 114.16666666666667)","(20.0, 34.0, 32.26086956521739)","(7.5, 9.0, 8.804040404040405)","(6.5, 7.6, 7.545454545454545)","(26.0, 40.0, 39.44444444444444)","(2.1, 2.36, 2.3509090909090906)","(11.0, 15.0, 14.524590163934427)","(4.4, 5.2, 5.117404129793511)","(91.0, 690.0, 495.0)"
05-01-2023 12:39:26.947525,"(61.0, 120.0, 114.16666666666667)","(20.0, 34.0, 32.26086956521739)","(7.5, 9.0, 8.822857142857144)","(6.5, 7.6, 7.545454545454545)","(26.0, 40.0, 39.5)","(2.1, 2.36, 2.3513235294117645)","(11.0, 15.0, 14.5)","(4.4, 5.2, 5.115915915915916)","(101.0, 680.0, 426.0)"
05-01-2023 12:39:28.120731,"(61.0, 120.0, 114.16666666666667)","(20.0, 34.0, 32.26086956521739)","(7.5, 9.0, 8.948979591836736)","(6.5, 7.6, 7.529133858267716)","(26.0, 40.0, 39.55555555555556)","(2.1, 2.36, 2.3545622119815666)","(11.0, 15.0, 14.550387596899224)","(4.4, 5.2, 5.123837209302326)","(101.0, 600.0, 346.25)"
05-01-2023 12:39:29.429251,"(61.0, 120.0, 114.07407407407408)","(20.0, 34.0, 32.38383838383838)","(7.5, 9.0, 8.955319148936171)","(6.5, 7.6, 7.529133858267716)","(26.0, 40.0, 39.55555555555556)","(2.1, 2.36, 2.3515714285714284)","(11.0, 15.0, 14.550387596899224)","(4.4, 5.2, 5.123837209302326)","(101.0, 600.0, 347.14285714285717)"
05-01-2023 12:39:30.752462,"(61.0, 120.0, 117.27272727272728)","(20.0, 34.0, 31.44578313253012)","(7.5, 9.0, 9.027692307692307)","(6.5, 7.6, 7.5075)","(26.0, 40.0, 39.59090909090909)","(2.1, 2.36, 2.369551451187335)","(11.0, 15.0, 14.373684210526315)","(4.4, 5.2, 5.1138157894736835)","(101.0, 570.0, 341.25)"
05-01-2023 12:39:32.097113,"(61.0, 120.0, 117.27272727272728)","(20.0, 32.0, 31.379310344827587)","(7.5, 9.2, 9.027692307692307)","(6.5, 7.6, 7.51812865497076)","(26.0, 40.0, 39.58139534883721)","(2.1, 2.38, 2.360492610837438)","(11.0, 14.5, 14.365168539325843)","(4.4, 5.2, 5.088888888888889)","(101.0, 560.0, 470.0)"
05-01-2023 12:39:33.397451,"(61.0, 120.0, 119.23076923076923)","(20.0, 32.0, 31.44578313253012)","(7.5, 9.2, 8.934883720930232)","(6.5, 7.6, 7.5097826086956525)","(26.0, 40.0, 39.57142857142857)","(2.1, 2.38, 2.3572910662824205)","(11.0, 14.5, 14.427631578947368)","(4.4, 5.1, 5.121348314606742)","(101.0, 550.0, 430.0)"
05-01-2023 12:39:34.638378,"(61.0, 120.0, 119.41176470588235)","(20.0, 32.0, 31.46511627906977)","(7.5, 9.0, 9.026950354609928)","(6.5, 7.6, 7.5097826086956525)","(26.0, 40.0, 39.54545454545455)","(2.1, 2.38, 2.3595419847328243)","(11.0, 14.5, 14.43125)","(4.4, 5.2, 5.12449567723343)","(101.0, 550.0, 336.6666666666667)"
05-01-2023 12:39:35.831357,"(61.0, 120.0, 119.41176470588235)","(20.0, 32.0, 31.46511627906977)","(7.5, 9.2, 8.99871794871795)","(6.5, 7.6, 7.573983739837398)","(26.0, 40.0, 39.38095238095238)","(2.1, 2.38, 2.353790476190476)","(11.0, 14.5, 14.486486486486486)","(4.4, 5.2, 5.084324324324324)","(101.0, 550.0, 450.0)"
05-01-2023 12:39:36.967469,"(61.0, 120.0, 118.0)","(20.0, 32.0, 31.406593406593405)","(7.5, 9.2, 8.963541666666666)","(6.5, 7.6, 7.579831932773109)","(26.0, 40.0, 39.21212121212121)","(2.1, 2.38, 2.353790476190476)","(11.0, 15.0, 14.439024390243903)","(4.4, 5.1, 5.082941176470588)","(101.0, 540.0, 330.0)"
05-01-2023 12:39:38.212359,"(61.0, 120.0, 118.0)","(20.0, 32.0, 30.25)","(7.5, 9.0, 8.98470588235294)","(6.5, 7.6, 7.601459854014598)","(26.0, 40.0, 39.1764705882353)","(2.1, 2.38, 2.353913043478261)","(11.0, 15.0, 14.423728813559322)","(4.4, 5.1, 5.087142857142857)","(101.0, 540.0, 286.25)"
05-01-2023 12:39:39.486157,"(61.0, 120.0, 118.0)","(20.0, 32.0, 30.615384615384617)","(7.5, 9.0, 8.963541666666666)","(6.5, 7.8, 7.642384105960264)","(26.0, 40.0, 39.59090909090909)","(2.1, 2.36, 2.349591280653951)","(11.0, 14.5, 14.378571428571428)","(4.4, 5.1, 5.128877005347594)","(101.0, 540.0, 385.0)"
05-01-2023 12:39:40.774990,"(61.0, 120.0, 118.0)","(20.0, 32.0, 30.615384615384617)","(7.5, 9.0, 8.937117903930131)","(6.5, 7.8, 7.6323943661971825)","(26.0, 40.0, 39.70666666666666)","(2.1, 2.36, 2.349329608938547)","(11.0, 14.5, 14.60909090909091)","(4.4, 5.2, 5.141704035874439)","(101.0, 520.0, 427.5)"
05-01-2023 12:39:42.058238,"(61.0, 120.0, 118.0)","(20.0, 32.0, 30.9811320754717)","(7.5, 9.0, 8.922285714285714)","(6.5, 7.8, 7.603703703703704)","(26.0, 42.0, 39.422222222222224)","(2.1, 2.36, 2.343671232876712)","(11.0, 15.0, 14.607142857142858)","(4.4, 5.2, 5.138388625592417)","(101.0, 510.0, 374.61538461538464)"
05-01-2023 12:39:43.350921,"(61.0, 120.0, 118.0)","(20.0, 32.0, 30.9811320754717)","(7.5, 9.0, 8.918143459915612)","(6.5, 7.8, 7.677456647398843)","(26.0, 42.0, 38.12244897959184)","(2.1, 2.36, 2.37010989010989)","(11.0, 15.0, 14.710526315789474)","(4.4, 5.2, 5.157438016528926)","(101.0, 510.0, 425.0)"
05-01-2023 12:39:44.584939,"(61.0, 120.0, 118.57142857142857)","(20.0, 32.0, 31.0625)","(7.5, 9.0, 8.829032258064517)","(6.5, 7.8, 7.581632653061225)","(26.0, 40.0, 37.5)","(2.1, 2.38, 2.3722964763061967)","(11.0, 15.0, 14.698630136986301)","(4.4, 5.2, 5.144688644688644)","(101.0, 500.0, 383.33333333333337)"
05-01-2023 12:39:45.740263,"(61.0, 120.0, 118.0)","(20.0, 32.0, 31.114754098360656)","(7.5, 9.0, 8.829032258064517)","(7.0, 7.6, 7.578125)","(26.0, 38.0, 37.55555555555556)","(2.05, 2.38, 2.37177691309987)","(11.0, 15.0, 14.14)","(4.4, 5.2, 5.146643109540636)","(101.0, 500.0, 384.44444444444446)"
05-01-2023 12:39:46.974137,"(61.0, 120.0, 115.0)","(20.0, 32.0, 31.114754098360656)","(7.5, 9.0, 8.858571428571429)","(7.0, 7.6, 7.578125)","(26.0, 38.0, 37.565217391304344)","(2.05, 2.38, 2.3728547008547007)","(11.0, 14.5, 14.31081081081081)","(4.4, 5.2, 5.136601307189542)","(101.0, 490.0, 402.8571428571429)"
