,Hut Six,Spot Of Rum,Fleet Feet Pete,Charming Spirit,Recalibrate
12-01-2023 15:28:29.665887,"(3.1, 3.65, 3.553921568627451)","(41.0, 230.0, 185.0)","(5.0, 8.0, 7.63076923076923)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.77, 1.7820930232558139)"
12-01-2023 15:28:30.619767,"(3.1, 3.65, 3.6007537688442213)","(41.0, 230.0, 185.0)","(5.0, 8.0, 7.776744186046511)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.79, 1.7820930232558139)"
12-01-2023 15:28:31.504875,"(3.1, 3.65, 3.553921568627451)","(41.0, 230.0, 185.0)","(5.0, 8.0, 7.776744186046511)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.79, 1.7693820224719101)"
12-01-2023 15:28:32.536860,"(3.1, 3.65, 3.553921568627451)","(41.0, 230.0, 190.0)","(5.0, 8.0, 7.550000000000001)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.8, 1.7731967213114754)"
12-01-2023 15:28:33.520695,"(3.1, 3.65, 3.5785714285714283)","(41.0, 230.0, 190.0)","(5.0, 8.0, 7.550000000000001)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.8, 1.7734146341463415)"
12-01-2023 15:28:34.426976,"(3.1, 3.6, 3.5026041666666665)","(41.0, 230.0, 190.0)","(5.0, 8.0, 7.84)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.8, 1.7734146341463415)"
12-01-2023 15:28:35.426962,"(3.1, 3.6, 3.5026041666666665)","(41.0, 230.0, 190.0)","(5.0, 8.0, 7.84)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.8, 1.8166666666666667)"
12-01-2023 15:28:36.247438,"(3.1, 3.6, 3.5026041666666665)","(41.0, 230.0, 190.0)","(5.0, 8.0, 7.6000000000000005)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.82, 1.8166666666666667)"
12-01-2023 15:28:37.161131,"(3.1, 3.5, 3.4028735632183906)","(41.0, 230.0, 190.0)","(5.0, 8.0, 7.625)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.83, 1.8266666666666667)"
12-01-2023 15:28:38.169861,"(3.1, 3.5, 3.4045197740112996)","(41.0, 230.0, 190.0)","(5.0, 8.0, 7.9)","(18.0, 36.0, 29.56756756756757)","(1.6, 1.84, 1.8347826086956522)"
12-01-2023 15:28:39.187935,"(3.1, 3.5, 3.3542857142857145)","(41.0, 230.0, 190.0)","(5.0, 8.0, 7.9)","(18.0, 36.0, 29.636363636363637)","(1.6, 1.84, 1.8213636363636365)"
12-01-2023 15:28:40.174740,"(3.1, 3.5, 3.4)","(41.0, 230.0, 190.0)","(5.0, 8.4, 8.066666666666666)","(18.0, 36.0, 30.324324324324323)","(1.6, 1.85, 1.833421052631579)"
12-01-2023 15:28:41.137307,"(3.1, 3.5, 3.3842105263157896)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 30.324324324324323)","(1.6, 1.85, 1.8375862068965518)"
12-01-2023 15:28:42.163757,"(3.1, 3.5, 3.3842105263157896)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 30.324324324324323)","(1.6, 1.85, 1.8569565217391306)"
12-01-2023 15:28:43.179818,"(3.1, 3.5, 3.3842105263157896)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.636363636363637)","(1.6, 1.87, 1.8625)"
12-01-2023 15:28:44.083170,"(3.1, 3.5, 3.3842105263157896)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.636363636363637)","(1.6, 1.87, 1.8625)"
12-01-2023 15:28:44.997333,"(3.1, 3.5, 3.3842105263157896)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.636363636363637)","(1.6, 1.87, 1.8625)"
12-01-2023 15:28:45.963822,"(3.1, 3.5, 3.3842105263157896)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.636363636363637)","(1.6, 1.87, 1.8625)"
12-01-2023 15:28:46.822331,"(3.1, 3.5, 3.3842105263157896)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.636363636363637)","(1.6, 1.87, 1.8625)"
12-01-2023 15:28:47.738781,"(3.1, 3.5, 3.43125)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.816666666666667)","(18.0, 36.0, 29.636363636363637)","(1.6, 1.84, 1.8354545454545454)"
12-01-2023 15:28:48.751436,"(3.1, 3.5, 3.43125)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.636363636363637)","(1.6, 1.84, 1.8354545454545454)"
12-01-2023 15:28:49.670488,"(3.1, 3.5, 3.43125)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.636363636363637)","(1.6, 1.84, 1.8060869565217392)"
12-01-2023 15:28:50.626648,"(3.1, 3.55, 3.5342105263157895)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.6)","(1.6, 1.82, 1.80875)"
12-01-2023 15:28:51.605386,"(3.1, 3.55, 3.493103448275862)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.6)","(1.6, 1.82, 1.80875)"
12-01-2023 15:28:52.562644,"(3.1, 3.55, 3.484375)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.6)","(1.6, 1.82, 1.80875)"
12-01-2023 15:28:53.584340,"(3.1, 3.55, 3.484375)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.6)","(1.6, 1.82, 1.8034782608695652)"
12-01-2023 15:28:54.644984,"(3.1, 3.55, 3.484375)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.6)","(1.6, 1.82, 1.8010000000000002)"
12-01-2023 15:28:55.581874,"(3.1, 3.55, 3.484375)","(41.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.6)","(1.6, 1.82, 1.8083333333333333)"
12-01-2023 15:28:56.439955,"(3.1, 3.55, 3.484375)","(51.0, 230.0, 190.0)","(5.0, 8.4, 7.9)","(18.0, 36.0, 29.6)","(1.6, 1.81, 1.806923076923077)"
12-01-2023 15:28:57.327835,"(3.1, 3.55, 3.489130434782609)","(51.0, 230.0, 190.0)","(5.0, 8.4, 7.923809523809524)","(18.0, 36.0, 30.473684210526315)","(1.6, 1.81, 1.79)"
12-01-2023 15:28:58.180316,"(3.1, 3.55, 3.489130434782609)","(51.0, 230.0, 190.0)","(5.0, 8.4, 7.923809523809524)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.81, 1.8057142857142858)"
12-01-2023 15:28:59.126538,"(3.1, 3.55, 3.489130434782609)","(51.0, 230.0, 190.0)","(5.0, 8.4, 7.923809523809524)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.81, 1.8076923076923077)"
12-01-2023 15:29:00.133042,"(3.1, 3.55, 3.489130434782609)","(51.0, 230.0, 190.0)","(5.0, 8.4, 7.923809523809524)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.81, 1.8076923076923077)"
12-01-2023 15:29:01.184152,"(3.1, 3.55, 3.489130434782609)","(51.0, 230.0, 190.0)","(5.0, 8.4, 7.923809523809524)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.81, 1.8047619047619048)"
12-01-2023 15:29:02.158426,"(3.1, 3.55, 3.49)","(51.0, 230.0, 190.0)","(5.0, 8.4, 7.923809523809524)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.82, 1.806)"
12-01-2023 15:29:02.985322,"(3.1, 3.55, 3.4710526315789476)","(51.0, 220.0, 164.0)","(5.0, 8.4, 7.945454545454545)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.81, 1.806)"
12-01-2023 15:29:03.980577,"(3.1, 3.55, 3.4710526315789476)","(51.0, 220.0, 164.0)","(5.0, 8.4, 7.685714285714286)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.81, 1.7984615384615386)"
12-01-2023 15:29:04.874267,"(3.1, 3.55, 3.4710526315789476)","(51.0, 220.0, 164.0)","(5.0, 8.4, 7.9714285714285715)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.8, 1.7850000000000001)"
12-01-2023 15:29:05.757559,"(3.1, 3.55, 3.513157894736842)","(51.0, 220.0, 164.0)","(5.0, 8.4, 8.0)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.79, 1.7776923076923077)"
12-01-2023 15:29:06.731687,"(3.1, 3.55, 3.513157894736842)","(51.0, 220.0, 164.0)","(5.0, 8.4, 8.066666666666666)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.79, 1.781111111111111)"
12-01-2023 15:29:07.823762,"(3.1, 3.55, 3.515625)","(51.0, 220.0, 164.0)","(5.0, 8.4, 8.066666666666666)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.79, 1.7825)"
12-01-2023 15:29:09.014776,"(3.1, 3.55, 3.515625)","(51.0, 220.0, 164.0)","(5.0, 8.4, 8.066666666666666)","(18.0, 36.0, 29.77777777777778)","(1.6, 1.79, 1.7825)"
12-01-2023 15:29:10.095171,"(3.1, 3.55, 3.515625)","(51.0, 220.0, 164.0)","(5.0, 8.4, 8.066666666666666)","(18.0, 36.0, 29.945945945945947)","(1.6, 1.79, 1.7602173913043477)"
12-01-2023 15:29:11.105227,"(3.1, 3.6, 3.575675675675676)","(51.0, 220.0, 164.0)","(5.0, 8.4, 8.24)","(18.0, 36.0, 30.135135135135137)","(1.6, 1.77, 1.7421739130434784)"
12-01-2023 15:29:12.120914,"(3.0, 3.65, 3.578125)","(71.0, 220.0, 164.0)","(5.0, 8.6, 8.272727272727273)","(20.0, 36.0, 30.7027027027027)","(1.6, 1.75, 1.7551351351351352)"
12-01-2023 15:29:13.074072,"(3.0, 3.6, 3.59)","(71.0, 220.0, 164.0)","(5.0, 8.6, 8.527272727272727)","(20.0, 36.0, 30.435897435897434)","(1.6, 1.81, 1.792)"
12-01-2023 15:29:14.124644,"(3.0, 3.6, 3.58)","(71.0, 220.0, 164.0)","(5.0, 8.4, 8.280000000000001)","(20.0, 36.0, 30.435897435897434)","(1.55, 1.81, 1.7771428571428571)"
12-01-2023 15:29:15.149228,"(3.0, 3.6, 3.591666666666667)","(71.0, 220.0, 164.0)","(5.0, 8.4, 8.280000000000001)","(20.0, 36.0, 30.435897435897434)","(1.55, 1.79, 1.7736363636363637)"
12-01-2023 15:29:16.261931,"(3.0, 3.6, 3.5821428571428573)","(71.0, 220.0, 164.0)","(5.0, 8.4, 8.280000000000001)","(20.0, 36.0, 31.463414634146343)","(1.55, 1.79, 1.7742857142857142)"
12-01-2023 15:29:17.357150,"(3.0, 3.6, 3.5833333333333335)","(71.0, 220.0, 167.5)","(5.0, 8.4, 8.266666666666667)","(20.0, 36.0, 32.457142857142856)","(1.55, 1.79, 1.7794117647058825)"
12-01-2023 15:29:18.254501,"(3.0, 3.5, 3.452857142857143)","(71.0, 220.0, 167.5)","(5.0, 8.4, 8.266666666666667)","(20.0, 36.0, 32.457142857142856)","(1.55, 1.79, 1.7794117647058825)"
12-01-2023 15:29:19.340783,"(3.0, 3.5, 3.451369863013699)","(71.0, 210.0, 180.0)","(5.0, 8.4, 8.345454545454546)","(20.0, 36.0, 31.463414634146343)","(1.55, 1.79, 1.7808510638297872)"
12-01-2023 15:29:20.393366,"(3.0, 3.5, 3.4297029702970296)","(71.0, 210.0, 180.0)","(5.0, 8.4, 8.345454545454546)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.8, 1.7842857142857143)"
12-01-2023 15:29:21.300464,"(3.0, 3.55, 3.5374999999999996)","(71.0, 210.0, 180.0)","(5.0, 8.8, 8.723076923076924)","(20.0, 36.0, 30.642857142857142)","(1.55, 1.79, 1.7753846153846153)"
12-01-2023 15:29:22.199506,"(3.0, 3.6, 3.5217391304347827)","(71.0, 210.0, 180.0)","(5.0, 9.0, 8.0625)","(20.0, 36.0, 30.642857142857142)","(1.55, 1.78, 1.7604761904761905)"
12-01-2023 15:29:23.086245,"(3.0, 3.6, 3.5529411764705885)","(71.0, 210.0, 180.0)","(5.0, 9.0, 8.399999999999999)","(20.0, 36.0, 30.82758620689655)","(1.55, 1.77, 1.7566666666666666)"
12-01-2023 15:29:23.929126,"(3.0, 3.6, 3.568)","(71.0, 210.0, 180.0)","(5.0, 9.0, 8.428571428571429)","(20.0, 36.0, 30.82758620689655)","(1.55, 1.77, 1.7566666666666666)"
12-01-2023 15:29:24.866160,"(3.0, 3.6, 3.568)","(71.0, 210.0, 180.0)","(5.0, 9.0, 8.428571428571429)","(20.0, 36.0, 30.82758620689655)","(1.55, 1.77, 1.7583870967741935)"
12-01-2023 15:29:25.743746,"(3.0, 3.6, 3.5708333333333333)","(71.0, 210.0, 180.0)","(5.0, 9.0, 8.478260869565217)","(20.0, 36.0, 30.82758620689655)","(1.55, 1.77, 1.7775)"
12-01-2023 15:29:26.749486,"(3.0, 3.55, 3.539285714285714)","(71.0, 210.0, 180.0)","(5.5, 9.0, 8.6)","(20.0, 36.0, 30.82758620689655)","(1.55, 1.78, 1.7757142857142858)"
12-01-2023 15:29:27.693414,"(3.0, 3.55, 3.5166666666666666)","(71.0, 210.0, 180.0)","(5.5, 9.0, 8.6)","(20.0, 36.0, 30.642857142857142)","(1.55, 1.78, 1.7757142857142858)"
12-01-2023 15:29:28.566723,"(3.0, 3.55, 3.492857142857143)","(71.0, 320.0, 167.0)","(5.5, 9.0, 8.569230769230769)","(20.0, 36.0, 30.642857142857142)","(1.55, 1.78, 1.7757142857142858)"
12-01-2023 15:29:29.455610,"(3.0, 3.6, 3.5100000000000002)","(71.0, 310.0, 176.66666666666666)","(5.5, 9.0, 8.569230769230769)","(20.0, 36.0, 30.642857142857142)","(1.55, 1.78, 1.7711764705882354)"
12-01-2023 15:29:30.430442,"(3.0, 3.55, 3.5357142857142856)","(71.0, 310.0, 176.66666666666666)","(5.5, 9.0, 8.636363636363637)","(20.0, 36.0, 30.642857142857142)","(1.55, 1.78, 1.7711764705882354)"
12-01-2023 15:29:31.363110,"(3.0, 3.6, 3.5357142857142856)","(71.0, 310.0, 172.85714285714286)","(5.5, 9.0, 8.555555555555555)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.77, 1.7633333333333334)"
12-01-2023 15:29:32.186660,"(3.0, 3.6, 3.5294117647058822)","(71.0, 310.0, 250.0)","(5.5, 9.0, 8.636363636363637)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.77, 1.7633333333333334)"
12-01-2023 15:29:33.004199,"(3.0, 3.6, 3.5250000000000004)","(71.0, 310.0, 230.0)","(5.5, 9.0, 8.52)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.78, 1.7745454545454546)"
12-01-2023 15:29:33.911949,"(3.0, 3.6, 3.5250000000000004)","(71.0, 290.0, 255.0)","(5.5, 9.0, 8.555555555555555)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.77, 1.7663636363636364)"
12-01-2023 15:29:34.888319,"(3.0, 3.6, 3.535714285714286)","(71.0, 290.0, 226.36363636363637)","(5.5, 9.0, 8.478260869565217)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.77, 1.7633333333333334)"
12-01-2023 15:29:35.781630,"(3.0, 3.6, 3.535714285714286)","(71.0, 290.0, 226.36363636363637)","(5.5, 9.0, 8.478260869565217)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.77, 1.7663636363636364)"
12-01-2023 15:29:36.684053,"(3.0, 3.6, 3.5100000000000002)","(71.0, 290.0, 220.0)","(5.5, 9.0, 8.478260869565217)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.77, 1.7725)"
12-01-2023 15:29:37.687754,"(3.0, 3.6, 3.5)","(71.0, 290.0, 220.0)","(5.5, 9.0, 8.272727272727272)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.78, 1.768)"
12-01-2023 15:29:38.610067,"(3.0, 3.6, 3.553846153846154)","(71.0, 290.0, 220.0)","(5.5, 9.0, 8.272727272727272)","(20.0, 36.0, 31.714285714285715)","(1.55, 1.77, 1.7328571428571429)"
12-01-2023 15:29:39.550408,"(3.0, 3.65, 3.6055555555555556)","(71.0, 280.0, 228.0)","(5.5, 9.0, 8.339130434782609)","(20.0, 36.0, 31.142857142857142)","(1.55, 1.74, 1.7318867924528303)"
12-01-2023 15:29:40.512382,"(3.0, 3.65, 3.58125)","(71.0, 280.0, 228.0)","(5.5, 9.0, 8.309090909090909)","(20.0, 36.0, 31.142857142857142)","(1.55, 1.75, 1.7292307692307691)"
12-01-2023 15:29:41.438751,"(3.0, 3.65, 3.5888888888888886)","(71.0, 270.0, 252.85714285714286)","(5.5, 9.0, 8.366666666666665)","(20.0, 36.0, 32.625)","(1.55, 1.74, 1.7203896103896104)"
12-01-2023 15:29:42.348733,"(3.0, 3.65, 3.6083333333333334)","(71.0, 270.0, 259.09090909090907)","(5.5, 9.0, 8.309090909090909)","(20.0, 36.0, 32.0625)","(1.55, 1.75, 1.726)"
12-01-2023 15:29:43.275877,"(3.0, 3.65, 3.6115384615384616)","(71.0, 270.0, 259.09090909090907)","(5.5, 9.0, 8.339130434782609)","(20.0, 36.0, 32.0625)","(1.55, 1.73, 1.7357142857142858)"
12-01-2023 15:29:44.099050,"(3.0, 3.65, 3.6083333333333334)","(71.0, 270.0, 259.09090909090907)","(5.5, 9.0, 8.339130434782609)","(20.0, 36.0, 31.566666666666666)","(1.55, 1.74, 1.7357142857142858)"
12-01-2023 15:29:44.935049,"(3.0, 3.65, 3.5999999999999996)","(71.0, 270.0, 259.09090909090907)","(5.5, 9.0, 8.5)","(20.0, 36.0, 31.70967741935484)","(1.55, 1.74, 1.7381818181818183)"
12-01-2023 15:29:45.894304,"(3.0, 3.65, 3.6045454545454545)","(71.0, 270.0, 259.09090909090907)","(5.5, 9.0, 8.5)","(20.0, 36.0, 31.70967741935484)","(1.55, 1.74, 1.738)"
12-01-2023 15:29:46.857222,"(3.0, 3.65, 3.6045454545454545)","(71.0, 270.0, 259.09090909090907)","(5.5, 9.0, 8.457142857142857)","(20.0, 36.0, 34.8125)","(1.55, 1.74, 1.7381818181818183)"
12-01-2023 15:29:47.745300,"(3.0, 3.65, 3.5999999999999996)","(71.0, 270.0, 259.09090909090907)","(5.5, 9.0, 8.457142857142857)","(20.0, 36.0, 34.83870967741935)","(1.55, 1.74, 1.7273913043478262)"
12-01-2023 15:29:48.643779,"(3.0, 3.65, 3.625)","(71.0, 270.0, 259.09090909090907)","(5.5, 9.0, 8.475862068965517)","(20.0, 36.0, 34.83870967741935)","(1.55, 1.73, 1.7349999999999999)"
12-01-2023 15:29:49.582088,"(3.0, 3.7, 3.670588235294118)","(71.0, 270.0, 259.09090909090907)","(5.5, 9.0, 8.569230769230769)","(20.0, 36.0, 34.83870967741935)","(1.55, 1.74, 1.7269999999999999)"
12-01-2023 15:29:50.576752,"(3.0, 3.7, 3.6444444444444444)","(71.0, 270.0, 257.77777777777777)","(5.5, 9.0, 8.509677419354839)","(20.0, 36.0, 35.0)","(1.55, 1.73, 1.7376923076923076)"
12-01-2023 15:29:51.479879,"(3.0, 3.65, 3.646153846153846)","(71.0, 270.0, 257.77777777777777)","(5.5, 9.0, 8.457142857142857)","(20.0, 36.0, 35.0)","(1.55, 1.74, 1.7376923076923076)"
12-01-2023 15:29:52.338360,"(3.0, 3.6, 3.59)","(71.0, 270.0, 261.53846153846155)","(5.5, 8.8, 8.685714285714287)","(20.0, 42.0, 38.0)","(1.55, 1.74, 1.735609756097561)"
12-01-2023 15:29:53.213379,"(3.0, 3.65, 3.591176470588235)","(71.0, 270.0, 220.0)","(5.5, 9.2, 9.022222222222222)","(20.0, 40.0, 37.0)","(1.55, 1.73, 1.72)"
12-01-2023 15:29:54.069849,"(3.0, 3.65, 3.591176470588235)","(71.0, 270.0, 220.0)","(5.5, 9.2, 9.013333333333334)","(20.0, 40.0, 37.14285714285714)","(1.55, 1.73, 1.72)"
12-01-2023 15:29:54.915392,"(3.0, 3.65, 3.632142857142857)","(71.0, 320.0, 185.0)","(5.5, 9.2, 9.0125)","(20.0, 40.0, 36.0)","(1.55, 1.73, 1.7147619047619047)"
12-01-2023 15:29:55.834587,"(3.0, 3.65, 3.645348837209302)","(71.0, 310.0, 240.0)","(5.5, 9.2, 9.013333333333334)","(20.0, 40.0, 35.733333333333334)","(1.55, 1.72, 1.7123529411764706)"
12-01-2023 15:29:56.763553,"(3.0, 3.65, 3.6357142857142857)","(71.0, 270.0, 220.0)","(5.5, 9.2, 9.02)","(20.0, 40.0, 34.46153846153846)","(1.55, 1.72, 1.710188679245283)"
12-01-2023 15:29:57.725744,"(3.0, 3.65, 3.623076923076923)","(71.0, 270.0, 220.0)","(5.5, 9.2, 9.033333333333333)","(20.0, 40.0, 35.5)","(1.55, 1.72, 1.7097674418604651)"
12-01-2023 15:29:58.651698,"(3.0, 3.65, 3.625)","(71.0, 270.0, 220.0)","(5.5, 9.2, 9.033333333333333)","(20.0, 40.0, 36.21052631578947)","(1.55, 1.72, 1.7097674418604651)"
12-01-2023 15:29:59.499179,"(3.0, 3.65, 3.6166666666666667)","(71.0, 260.0, 215.0)","(5.5, 9.2, 9.1)","(20.0, 40.0, 36.21052631578947)","(1.55, 1.72, 1.7097674418604651)"
12-01-2023 15:30:00.455529,"(3.0, 3.65, 3.6166666666666667)","(71.0, 260.0, 215.0)","(6.0, 9.2, 9.1)","(20.0, 40.0, 36.869565217391305)","(1.55, 1.72, 1.7097674418604651)"
12-01-2023 15:30:01.359077,"(3.0, 3.65, 3.6166666666666667)","(71.0, 260.0, 215.0)","(6.0, 9.2, 9.1)","(20.0, 40.0, 37.09090909090909)","(1.55, 1.72, 1.7095918367346938)"
12-01-2023 15:30:02.179080,"(3.0, 3.7, 3.6694444444444443)","(71.0, 260.0, 215.0)","(6.0, 9.4, 9.2)","(20.0, 40.0, 37.09090909090909)","(1.55, 1.72, 1.7095918367346938)"
12-01-2023 15:30:03.069762,"(3.0, 3.7, 3.623529411764706)","(71.0, 260.0, 215.0)","(6.0, 9.2, 9.054545454545455)","(20.0, 40.0, 37.09090909090909)","(1.55, 1.72, 1.7133333333333334)"
12-01-2023 15:30:03.902666,"(3.0, 3.7, 3.623529411764706)","(81.0, 260.0, 215.0)","(6.0, 9.2, 8.947368421052632)","(21.0, 40.0, 37.09090909090909)","(1.5, 1.72, 1.7133333333333334)"
12-01-2023 15:30:04.803587,"(3.0, 3.7, 3.623529411764706)","(81.0, 260.0, 254.375)","(6.0, 9.2, 8.947368421052632)","(21.0, 40.0, 37.09090909090909)","(1.5, 1.72, 1.7144444444444444)"
12-01-2023 15:30:05.712807,"(3.0, 3.7, 3.663333333333333)","(81.0, 260.0, 253.0769230769231)","(6.0, 9.2, 8.857142857142858)","(21.0, 40.0, 37.09090909090909)","(1.5, 1.72, 1.7233333333333334)"
12-01-2023 15:30:06.611306,"(3.0, 3.7, 3.67)","(81.0, 260.0, 253.0769230769231)","(6.0, 9.2, 8.96)","(21.0, 40.0, 37.09090909090909)","(1.5, 1.73, 1.7187234042553192)"
12-01-2023 15:30:07.555604,"(3.0, 3.7, 3.6595238095238094)","(81.0, 260.0, 253.0769230769231)","(6.0, 9.2, 8.933333333333334)","(21.0, 40.0, 37.935483870967744)","(1.5, 1.72, 1.7187234042553192)"
12-01-2023 15:30:08.483074,"(3.0, 3.7, 3.619047619047619)","(81.0, 260.0, 253.0769230769231)","(6.0, 9.2, 8.933333333333334)","(21.0, 40.0, 37.935483870967744)","(1.5, 1.72, 1.7187234042553192)"
12-01-2023 15:30:09.316341,"(3.0, 3.7, 3.629166666666667)","(81.0, 260.0, 253.0769230769231)","(6.0, 9.2, 8.857142857142856)","(21.0, 40.0, 38.0)","(1.5, 1.72, 1.7187234042553192)"
12-01-2023 15:30:10.244312,"(3.0, 3.7, 3.629166666666667)","(81.0, 260.0, 253.0769230769231)","(6.0, 9.0, 8.82857142857143)","(21.0, 40.0, 38.0)","(1.5, 1.72, 1.7105882352941175)"
12-01-2023 15:30:11.157050,"(3.0, 3.7, 3.629166666666667)","(81.0, 260.0, 253.0769230769231)","(6.0, 9.2, 8.888)","(21.0, 40.0, 38.0)","(1.5, 1.72, 1.7105882352941175)"
12-01-2023 15:30:12.017194,"(3.0, 3.7, 3.631818181818182)","(81.0, 260.0, 253.0769230769231)","(6.0, 9.0, 8.822222222222223)","(21.0, 40.0, 38.0)","(1.5, 1.72, 1.7105882352941175)"
12-01-2023 15:30:12.833898,"(3.0, 3.7, 3.619047619047619)","(81.0, 250.0, 243.84615384615387)","(6.0, 9.0, 8.71111111111111)","(21.0, 40.0, 38.0)","(1.5, 1.72, 1.7155)"
12-01-2023 15:30:13.686120,"(3.0, 3.7, 3.632)","(81.0, 250.0, 215.0)","(6.0, 9.0, 8.71111111111111)","(21.0, 40.0, 38.0)","(1.5, 1.72, 1.7157142857142857)"
12-01-2023 15:30:14.635176,"(3.0, 3.7, 3.632)","(81.0, 250.0, 215.0)","(6.0, 9.0, 8.71111111111111)","(21.0, 40.0, 38.0)","(1.5, 1.72, 1.695512367491166)"
12-01-2023 15:30:15.571991,"(3.0, 3.7, 3.6607142857142856)","(81.0, 250.0, 215.0)","(6.0, 9.0, 8.773913043478261)","(21.0, 40.0, 38.06060606060606)","(1.5, 1.71, 1.6930125523012551)"
12-01-2023 15:30:16.428082,"(3.0, 3.7, 3.681818181818182)","(81.0, 250.0, 215.0)","(6.0, 9.0, 8.74)","(21.0, 40.0, 38.06060606060606)","(1.5, 1.71, 1.692719298245614)"
12-01-2023 15:30:17.403783,"(3.0, 3.75, 3.7412393162393163)","(81.0, 250.0, 215.0)","(6.0, 8.8, 8.661538461538461)","(21.0, 40.0, 38.0)","(1.5, 1.71, 1.6917592592592592)"
12-01-2023 15:30:18.315671,"(3.0, 3.8, 3.7609375)","(81.0, 250.0, 215.0)","(6.0, 8.8, 8.666666666666668)","(21.0, 40.0, 38.0)","(1.5, 1.71, 1.6925663716814159)"
12-01-2023 15:30:19.117448,"(3.0, 3.85, 3.7928571428571427)","(81.0, 250.0, 215.0)","(6.0, 9.2, 9.157894736842104)","(21.0, 40.0, 38.0)","(1.5, 1.71, 1.6925663716814159)"
12-01-2023 15:30:19.961696,"(3.0, 3.85, 3.7875)","(81.0, 250.0, 215.0)","(6.0, 9.2, 8.7875)","(21.0, 40.0, 37.935483870967744)","(1.5, 1.7, 1.6963291139240506)"
12-01-2023 15:30:20.795811,"(3.0, 3.85, 3.7875)","(81.0, 250.0, 215.0)","(6.0, 9.2, 8.84)","(21.0, 40.0, 37.935483870967744)","(1.5, 1.7, 1.6963291139240506)"
12-01-2023 15:30:21.763083,"(3.0, 3.85, 3.7982758620689654)","(81.0, 250.0, 215.0)","(6.0, 9.2, 8.983333333333333)","(21.0, 40.0, 37.935483870967744)","(1.5, 1.7, 1.6898076923076923)"
12-01-2023 15:30:22.658134,"(3.0, 3.85, 3.803846153846154)","(81.0, 250.0, 215.0)","(6.0, 9.0, 8.975)","(21.0, 40.0, 37.935483870967744)","(1.5, 1.69, 1.689622641509434)"
12-01-2023 15:30:23.591913,"(3.0, 3.85, 3.8495169082125607)","(81.0, 250.0, 215.0)","(6.0, 9.0, 8.85)","(21.0, 40.0, 38.0)","(1.5, 1.69, 1.6897701149425286)"
12-01-2023 15:30:24.536649,"(3.0, 3.85, 3.847297297297297)","(81.0, 250.0, 215.0)","(6.0, 9.0, 8.75)","(21.0, 40.0, 37.09090909090909)","(1.5, 1.69, 1.691470588235294)"
