,Black Tuxedo,Spring Casper,Lady Dior,Rico Eclipse,Balbina Bale,Pierre Bale
04-01-2023 13:10:18.531372,"(14.0, 30.0, 20.0)","(2.2, 2.5, 2.37)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3625)"
04-01-2023 13:10:19.581607,"(14.0, 30.0, 20.0)","(2.2, 2.5, 2.37)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.375)"
04-01-2023 13:10:20.467736,"(14.0, 30.0, 20.0)","(2.2, 2.5, 2.2412871287128713)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:21.414685,"(14.0, 30.0, 20.0)","(2.2, 2.48, 2.251428571428572)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:22.319915,"(14.0, 30.0, 20.0)","(2.2, 2.48, 2.251428571428572)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:23.233050,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.251428571428572)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:24.188708,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.251428571428572)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:25.145006,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.251428571428572)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:26.068041,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.251428571428572)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:26.928024,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.304)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:27.804204,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2905555555555552)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:28.714561,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2905555555555552)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:29.692874,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2905555555555552)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:30.627676,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2905555555555552)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:31.504796,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2905555555555552)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:32.415988,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2905555555555552)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:33.343325,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2905555555555552)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:34.173225,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2905555555555552)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:35.046920,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2905555555555552)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:35.997113,"(14.0, 30.0, 25.5)","(2.2, 2.48, 2.2897297297297294)","(5.5, 9.6, 6.1000000000000005)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:37.022614,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.48, 2.2897297297297294)","(5.5, 9.6, 6.36923076923077)","(15.0, 28.0, 18.714285714285715)","(4.6, 7.0, 6.5)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:37.975578,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.4266666666666667)","(5.5, 9.6, 6.266666666666667)","(15.0, 28.0, 16.636363636363637)","(4.6, 7.0, 5.8)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:38.872734,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.266666666666667)","(15.0, 28.0, 16.636363636363637)","(4.6, 7.0, 5.8)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:39.849101,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.6)","(15.0, 28.0, 16.636363636363637)","(4.6, 7.0, 5.8)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:40.810031,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.433333333333334)","(15.0, 28.0, 16.636363636363637)","(4.6, 7.0, 5.8)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:41.767542,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 16.636363636363637)","(4.6, 7.0, 5.8)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:42.644204,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 16.636363636363637)","(4.6, 7.0, 5.8)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:43.596477,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 16.636363636363637)","(4.6, 7.0, 5.8)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:44.611904,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 16.636363636363637)","(4.6, 7.0, 5.8)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:45.647266,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 16.636363636363637)","(4.6, 7.0, 6.166666666666667)","(3.4, 6.0, 5.3875)"
04-01-2023 13:10:46.594770,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 17.583333333333332)","(4.6, 7.0, 5.0)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:47.561720,"(14.0, 30.0, 15.416666666666666)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.671428571428571)","(15.0, 28.0, 18.384615384615383)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:48.514646,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 7.1)","(15.0, 28.0, 18.384615384615383)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:49.461018,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.6)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:50.364296,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:51.303356,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:52.201206,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:53.188065,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.1454545454545455)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:54.237227,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 7.066666666666666)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:55.222822,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 7.066666666666666)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:56.154689,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.753846153846154)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.428571428571429)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:57.123290,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.327272727272727)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.428571428571429)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:58.138226,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.984615384615385)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.428571428571429)","(3.4, 6.0, 5.05)"
04-01-2023 13:10:59.027784,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.6, 6.753846153846154)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.428571428571429)","(3.4, 6.0, 5.05)"
04-01-2023 13:11:00.001999,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 6.866666666666667)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.428571428571429)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:00.963191,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.45)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.428571428571429)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:01.963982,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.574999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:02.918237,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.199999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:03.919254,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.199999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:04.840424,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.199999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:05.746344,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.199999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:06.718423,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.199999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:07.636164,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.199999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:08.518381,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.199999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:09.714387,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.199999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:10.791539,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.574999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:11.763403,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.574999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:12.732053,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.574999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:13.695690,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.2, 7.199999999999999)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:14.806144,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.0, 6.525)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:15.878687,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.0, 7.35)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:16.972326,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.0, 7.35)","(15.0, 28.0, 17.09090909090909)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:17.945136,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.0, 7.35)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:19.072233,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.0, 7.35)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.333333333333333)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:20.099007,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.0, 7.35)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:21.035833,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.35)","(5.5, 9.0, 7.35)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.1)"
04-01-2023 13:11:22.000932,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 9.0, 7.0)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.05)"
04-01-2023 13:11:22.972020,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 9.6, 7.054545454545455)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.15)"
04-01-2023 13:11:24.023273,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.8, 7.3)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.15)"
04-01-2023 13:11:25.028418,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.8, 7.3)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.15)"
04-01-2023 13:11:26.089637,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.8, 7.3)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.15)"
04-01-2023 13:11:27.066868,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.8, 7.3)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.15)"
04-01-2023 13:11:28.156758,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.8, 7.3)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.15)"
04-01-2023 13:11:29.225382,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.8, 7.3)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.15)"
04-01-2023 13:11:30.467446,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.8, 7.0285714285714285)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.2)"
04-01-2023 13:11:31.621140,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.2)"
04-01-2023 13:11:32.777227,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.2)"
04-01-2023 13:11:33.884525,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.2)"
04-01-2023 13:11:34.924011,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.2)"
04-01-2023 13:11:35.978561,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.2)"
04-01-2023 13:11:37.002650,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.2)"
04-01-2023 13:11:38.005105,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.2)"
04-01-2023 13:11:39.046948,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 28.0, 18.0)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.2)"
04-01-2023 13:11:40.044365,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:41.080256,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:42.157691,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:43.264848,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:44.234989,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:45.316209,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:46.433553,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.409090909090909)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:47.447507,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.371428571428571)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:48.583825,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.371428571428571)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:49.651649,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.44)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 17.5)","(4.6, 5.5, 5.371428571428571)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:50.900943,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4466666666666668)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:52.152047,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:53.249741,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:54.228449,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:55.326364,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:56.287995,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:57.268709,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:58.328939,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:11:59.406844,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:12:00.442121,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:12:01.426684,"(14.0, 30.0, 15.833333333333334)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:12:02.437888,"(14.0, 30.0, 23.928571428571427)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:12:03.407147,"(14.0, 30.0, 16.25)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:12:04.378171,"(14.0, 30.0, 16.25)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
04-01-2023 13:12:05.346798,"(14.0, 30.0, 16.25)","(2.2, 2.46, 2.4476923076923076)","(5.5, 8.4, 7.0285714285714285)","(15.0, 22.0, 18.0)","(4.6, 5.5, 5.430769230769231)","(3.4, 6.0, 5.3)"
