,Our Little Skipper,Spice Boy,Dipped In Silver,Cold Star Scooter,Boom Boom Boy,Mistique,Surfer Joe
12-01-2023 12:56:25.061697,"(26.0, 48.0, 39.111111111111114)","(51.0, 70.0, 68.33333333333333)","(2.9, 3.5, 3.3499999999999996)","(8.0, 13.5, 13.2)","(41.0, 100.0, 94.0)","(1.7, 2.06, 2.042222222222222)","(8.0, 13.5, 13.448275862068966)"
12-01-2023 12:56:26.270656,"(26.0, 48.0, 39.111111111111114)","(51.0, 70.0, 68.33333333333333)","(2.9, 3.5, 3.3499999999999996)","(8.0, 13.5, 13.2)","(41.0, 100.0, 82.85714285714286)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.448275862068966)"
12-01-2023 12:56:27.493128,"(26.0, 48.0, 40.5)","(51.0, 70.0, 68.33333333333333)","(2.9, 3.5, 3.3499999999999996)","(8.0, 13.5, 13.2)","(41.0, 100.0, 88.0)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.448275862068966)"
12-01-2023 12:56:28.672984,"(26.0, 48.0, 40.5)","(41.0, 70.0, 68.33333333333333)","(2.7, 3.5, 3.3499999999999996)","(8.5, 13.5, 13.2)","(41.0, 100.0, 88.0)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.455882352941178)"
12-01-2023 12:56:29.747206,"(26.0, 48.0, 40.5)","(41.0, 70.0, 68.33333333333333)","(2.7, 3.5, 3.3499999999999996)","(8.5, 13.5, 12.833333333333334)","(41.0, 100.0, 88.0)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.455882352941178)"
12-01-2023 12:56:31.021321,"(26.0, 48.0, 40.5)","(41.0, 70.0, 68.33333333333333)","(2.7, 3.45, 3.407142857142857)","(8.5, 13.5, 12.833333333333334)","(41.0, 100.0, 88.0)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.455882352941178)"
12-01-2023 12:56:32.133434,"(26.0, 48.0, 40.5)","(41.0, 70.0, 68.33333333333333)","(2.7, 3.45, 3.3441176470588236)","(8.5, 13.5, 12.833333333333334)","(41.0, 100.0, 102.5)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.455882352941178)"
12-01-2023 12:56:33.127173,"(26.0, 48.0, 40.5)","(41.0, 70.0, 68.33333333333333)","(2.7, 3.45, 3.3441176470588236)","(8.5, 13.5, 12.833333333333334)","(41.0, 130.0, 102.5)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.455882352941178)"
12-01-2023 12:56:34.129309,"(26.0, 48.0, 40.5)","(41.0, 70.0, 68.33333333333333)","(2.7, 3.45, 3.3441176470588236)","(8.5, 13.5, 12.833333333333334)","(41.0, 120.0, 103.125)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.455882352941178)"
12-01-2023 12:56:35.187630,"(26.0, 48.0, 40.5)","(41.0, 75.0, 71.0)","(2.7, 3.45, 3.3441176470588236)","(8.5, 13.5, 12.833333333333334)","(41.0, 110.0, 100.0)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.455882352941178)"
12-01-2023 12:56:36.193295,"(26.0, 48.0, 40.5)","(41.0, 75.0, 65.0)","(2.7, 3.45, 3.3441176470588236)","(8.5, 13.5, 12.833333333333334)","(41.0, 110.0, 100.0)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.460526315789474)"
12-01-2023 12:56:37.209075,"(26.0, 48.0, 40.5)","(41.0, 75.0, 63.07692307692308)","(2.7, 3.45, 3.35)","(8.5, 13.5, 12.833333333333334)","(41.0, 110.0, 100.0)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.460526315789474)"
12-01-2023 12:56:38.291096,"(26.0, 48.0, 40.5)","(41.0, 75.0, 65.88235294117646)","(2.7, 3.45, 3.35)","(8.5, 13.5, 12.833333333333334)","(41.0, 110.0, 100.0)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.460526315789474)"
12-01-2023 12:56:39.307731,"(26.0, 48.0, 40.5)","(41.0, 75.0, 63.07692307692308)","(2.7, 3.45, 3.3394736842105264)","(8.5, 13.5, 12.833333333333334)","(41.0, 110.0, 100.0)","(1.7, 2.06, 2.0527272727272727)","(8.0, 13.5, 13.460526315789474)"
12-01-2023 12:56:40.488489,"(26.0, 46.0, 40.44444444444444)","(41.0, 75.0, 63.07692307692308)","(2.7, 3.45, 3.3394736842105264)","(8.5, 13.5, 12.833333333333334)","(41.0, 110.0, 100.0)","(1.7, 2.06, 2.045)","(8.0, 13.5, 13.460526315789474)"
12-01-2023 12:56:41.830589,"(26.0, 46.0, 39.333333333333336)","(41.0, 75.0, 62.66666666666667)","(2.7, 3.45, 3.324193548387097)","(8.5, 13.5, 12.833333333333334)","(41.0, 110.0, 100.0)","(1.7, 2.06, 2.0375)","(8.0, 13.5, 13.460526315789474)"
12-01-2023 12:56:43.051454,"(26.0, 46.0, 39.333333333333336)","(41.0, 65.0, 62.375)","(2.7, 3.45, 3.324193548387097)","(8.5, 13.5, 12.833333333333334)","(41.0, 110.0, 100.0)","(1.7, 2.08, 2.0685714285714285)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:44.171488,"(26.0, 46.0, 39.333333333333336)","(41.0, 65.0, 62.375)","(2.7, 3.45, 3.324193548387097)","(8.5, 13.5, 13.0)","(41.0, 110.0, 100.0)","(1.7, 2.08, 2.09622641509434)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:45.358670,"(26.0, 46.0, 34.8)","(41.0, 65.0, 62.375)","(2.7, 3.45, 3.4068627450980395)","(8.5, 13.5, 13.0)","(41.0, 110.0, 100.0)","(1.7, 2.1, 2.06)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:46.482931,"(26.0, 44.0, 41.0)","(41.0, 65.0, 59.75)","(2.7, 3.45, 3.4143243243243244)","(8.5, 13.5, 13.0)","(41.0, 110.0, 100.0)","(1.7, 2.1, 2.0563636363636366)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:47.609646,"(26.0, 44.0, 40.0)","(41.0, 65.0, 59.75)","(2.7, 3.45, 3.4143243243243244)","(8.5, 13.5, 13.0)","(41.0, 110.0, 96.0)","(1.7, 2.1, 2.083448275862069)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:48.797521,"(26.0, 44.0, 40.0)","(41.0, 65.0, 59.75)","(2.7, 3.45, 3.388157894736842)","(8.5, 13.5, 13.0)","(41.0, 110.0, 96.0)","(1.7, 2.1, 2.0965217391304347)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:49.951180,"(26.0, 44.0, 40.0)","(41.0, 65.0, 59.75)","(2.7, 3.4, 3.388157894736842)","(8.5, 13.5, 13.0)","(41.0, 110.0, 96.0)","(1.7, 2.12, 2.0965217391304347)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:51.023978,"(31.0, 44.0, 40.0)","(41.0, 65.0, 59.75)","(2.8, 3.4, 3.375)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.1009756097560977)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:52.109251,"(31.0, 44.0, 40.0)","(41.0, 65.0, 59.75)","(2.8, 3.4, 3.3671875)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.106666666666667)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:53.183476,"(31.0, 44.0, 40.0)","(41.0, 60.0, 50.0)","(2.8, 3.4, 3.3425925925925926)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.106666666666667)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:54.228935,"(31.0, 44.0, 40.0)","(41.0, 60.0, 50.0)","(2.8, 3.35, 3.3425925925925926)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.106666666666667)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:55.343248,"(31.0, 42.0, 35.333333333333336)","(41.0, 60.0, 50.0)","(2.8, 3.35, 3.3480392156862746)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.108)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:56.390457,"(31.0, 42.0, 35.333333333333336)","(41.0, 60.0, 50.0)","(2.8, 3.35, 3.3480392156862746)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.108)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:57.488689,"(31.0, 42.0, 35.63636363636364)","(41.0, 60.0, 50.0)","(2.8, 3.35, 3.3480392156862746)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.108)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:58.606728,"(31.0, 42.0, 34.22222222222222)","(41.0, 60.0, 50.0)","(2.8, 3.35, 3.3483050847457627)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.108)","(8.0, 13.5, 13.0)"
12-01-2023 12:56:59.692020,"(31.0, 42.0, 34.22222222222222)","(41.0, 60.0, 50.0)","(2.8, 3.35, 3.3483050847457627)","(8.5, 13.5, 13.0)","(51.0, 110.0, 85.5)","(1.7, 2.12, 2.108)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:00.799407,"(26.0, 42.0, 34.22222222222222)","(41.0, 55.0, 52.25)","(2.8, 3.35, 3.3483050847457627)","(8.5, 13.5, 13.0)","(51.0, 110.0, 92.5)","(1.7, 2.12, 2.114193548387097)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:02.034957,"(26.0, 42.0, 34.22222222222222)","(41.0, 55.0, 52.25)","(2.8, 3.35, 3.3483050847457627)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.108)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:03.266723,"(26.0, 42.0, 34.22222222222222)","(41.0, 55.0, 52.25)","(2.8, 3.35, 3.3483050847457627)","(8.5, 13.5, 13.0)","(51.0, 110.0, 96.0)","(1.7, 2.12, 2.094576271186441)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:04.324334,"(26.0, 42.0, 34.22222222222222)","(41.0, 55.0, 52.25)","(2.8, 3.35, 3.3483870967741938)","(8.5, 13.5, 13.0)","(51.0, 110.0, 104.0)","(1.7, 2.12, 2.0964285714285715)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:05.471790,"(26.0, 38.0, 36.0)","(41.0, 55.0, 54.65625)","(2.8, 3.35, 3.348823529411765)","(8.5, 13.5, 13.0)","(51.0, 110.0, 104.0)","(1.7, 2.12, 2.082105263157895)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:06.658161,"(26.0, 38.0, 34.0)","(41.0, 55.0, 54.65625)","(2.8, 3.35, 3.34811320754717)","(8.5, 13.5, 13.0)","(51.0, 110.0, 104.0)","(1.7, 2.12, 2.080487804878049)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:07.778697,"(26.0, 38.0, 32.285714285714285)","(41.0, 55.0, 54.65625)","(2.8, 3.35, 3.347058823529412)","(8.5, 13.5, 13.0)","(51.0, 110.0, 104.0)","(1.7, 2.12, 2.080487804878049)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:08.855993,"(26.0, 38.0, 32.285714285714285)","(41.0, 55.0, 54.65625)","(2.8, 3.35, 3.347058823529412)","(8.5, 13.5, 13.0)","(51.0, 110.0, 120.0)","(1.7, 2.12, 2.078222222222222)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:10.130535,"(26.0, 38.0, 32.285714285714285)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.3551724137931034)","(8.5, 13.5, 13.0)","(51.0, 130.0, 120.0)","(1.7, 2.08, 2.078222222222222)","(8.0, 13.5, 13.0)"
12-01-2023 12:57:11.230696,"(26.0, 38.0, 32.285714285714285)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.3551724137931034)","(8.5, 13.5, 13.0)","(51.0, 140.0, 115.55555555555556)","(1.7, 2.08, 2.0510344827586207)","(8.0, 13.5, 13.428571428571429)"
12-01-2023 12:57:12.209942,"(26.0, 38.0, 32.285714285714285)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.3551724137931034)","(8.5, 13.5, 12.653846153846153)","(51.0, 120.0, 115.55555555555556)","(1.7, 2.08, 2.0510344827586207)","(8.0, 13.5, 13.195652173913043)"
12-01-2023 12:57:13.248811,"(26.0, 38.0, 32.285714285714285)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.369565217391304)","(8.5, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.7, 2.08, 2.063421052631579)","(8.0, 13.5, 13.195652173913043)"
12-01-2023 12:57:14.373688,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.369565217391304)","(8.5, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.7, 2.08, 2.0582758620689656)","(8.0, 13.5, 13.195652173913043)"
12-01-2023 12:57:15.581979,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.369565217391304)","(8.5, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.7, 2.08, 2.062127659574468)","(8.0, 13.5, 13.195652173913043)"
12-01-2023 12:57:16.642940,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.369565217391304)","(8.5, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.7, 2.08, 2.065)","(8.0, 13.5, 13.195652173913043)"
12-01-2023 12:57:17.754486,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.369565217391304)","(8.5, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.7, 2.08, 2.057894736842105)","(8.0, 13.5, 13.195652173913043)"
12-01-2023 12:57:18.859853,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.369565217391304)","(8.5, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.7, 2.08, 2.0764285714285715)","(8.0, 13.5, 13.25)"
12-01-2023 12:57:20.000802,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.65625)","(2.8, 3.4, 3.3410256410256407)","(8.5, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.7, 2.08, 2.0883018867924528)","(8.0, 13.5, 13.25)"
12-01-2023 12:57:21.093752,"(26.0, 38.0, 31.75)","(41.0, 55.0, 53.5)","(2.8, 3.4, 3.3206896551724134)","(8.5, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.7, 2.12, 2.099375)","(8.0, 13.5, 13.25)"
12-01-2023 12:57:22.222294,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.1)","(2.8, 3.4, 3.3249999999999997)","(9.0, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.75, 2.12, 2.0919148936170213)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:23.474361,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.1)","(2.8, 3.4, 3.3249999999999997)","(9.0, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.75, 2.12, 2.1024000000000003)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:24.531447,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.1)","(2.8, 3.4, 3.3249999999999997)","(9.0, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.75, 2.12, 2.0933333333333333)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:25.554854,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.1)","(2.8, 3.4, 3.3249999999999997)","(9.0, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.75, 2.12, 2.0985365853658537)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:26.721132,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.1)","(2.8, 3.4, 3.3206896551724134)","(9.0, 13.5, 12.852941176470589)","(51.0, 120.0, 115.55555555555556)","(1.75, 2.12, 2.1024000000000003)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:27.834058,"(26.0, 38.0, 31.75)","(41.0, 55.0, 54.1)","(2.8, 3.4, 3.3206896551724134)","(9.0, 13.5, 12.852941176470589)","(51.0, 120.0, 112.0)","(1.75, 2.12, 2.1024000000000003)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:28.959558,"(26.0, 38.0, 31.75)","(41.0, 55.0, 53.2)","(2.8, 3.4, 3.3206896551724134)","(9.0, 13.5, 12.852941176470589)","(51.0, 120.0, 112.0)","(1.75, 2.12, 2.091578947368421)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:30.118411,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 53.2)","(2.8, 3.4, 3.3206896551724134)","(9.0, 13.5, 12.852941176470589)","(51.0, 120.0, 108.57142857142857)","(1.75, 2.1, 2.0857894736842106)","(8.5, 13.5, 13.3)"
12-01-2023 12:57:31.240840,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 53.2)","(2.8, 3.4, 3.3206896551724134)","(9.0, 13.5, 12.852941176470589)","(51.0, 130.0, 96.25)","(1.75, 2.1, 2.0954285714285716)","(8.5, 13.5, 13.3)"
12-01-2023 12:57:32.338833,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 53.2)","(2.8, 3.4, 3.3206896551724134)","(9.0, 13.5, 12.852941176470589)","(51.0, 130.0, 107.5)","(1.75, 2.1, 2.09304347826087)","(8.5, 13.5, 13.3)"
12-01-2023 12:57:33.442061,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 52.0)","(2.8, 3.4, 3.3206896551724134)","(9.0, 13.5, 12.852941176470589)","(51.0, 130.0, 107.5)","(1.75, 2.1, 2.1074285714285717)","(8.5, 13.5, 13.3)"
12-01-2023 12:57:34.430200,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 50.0)","(2.8, 3.4, 3.3249999999999997)","(9.0, 13.5, 12.852941176470589)","(51.0, 130.0, 107.5)","(1.75, 2.12, 2.1052631578947367)","(8.5, 13.5, 13.3)"
12-01-2023 12:57:35.544096,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 53.088235294117645)","(2.8, 3.4, 3.3249999999999997)","(9.0, 13.5, 12.852941176470589)","(51.0, 130.0, 107.5)","(1.75, 2.12, 2.1052631578947367)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:36.680073,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 53.088235294117645)","(2.8, 3.4, 3.3249999999999997)","(9.0, 13.5, 12.852941176470589)","(51.0, 130.0, 100.0)","(1.75, 2.12, 2.1006896551724137)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:37.672014,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 47.77777777777778)","(2.8, 3.4, 3.3206896551724134)","(9.0, 13.5, 12.88888888888889)","(51.0, 130.0, 100.0)","(1.75, 2.12, 2.1006896551724137)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:38.734134,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 47.77777777777778)","(2.8, 3.4, 3.3267441860465117)","(9.0, 13.5, 12.714285714285714)","(51.0, 130.0, 100.0)","(1.75, 2.12, 2.1006896551724137)","(8.5, 13.5, 13.22)"
12-01-2023 12:57:39.888268,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 46.88235294117647)","(2.8, 3.4, 3.372844827586207)","(9.0, 13.5, 12.88888888888889)","(51.0, 130.0, 102.5)","(1.75, 2.12, 2.108421052631579)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:41.000431,"(26.0, 38.0, 31.333333333333332)","(41.0, 55.0, 46.88235294117647)","(2.8, 3.4, 3.372844827586207)","(9.0, 13.5, 12.88888888888889)","(51.0, 120.0, 102.5)","(1.75, 2.12, 2.110344827586207)","(8.5, 13.5, 13.25)"
12-01-2023 12:57:42.079328,"(26.0, 38.0, 28.571428571428573)","(41.0, 55.0, 46.88235294117647)","(2.8, 3.4, 3.3677685950413223)","(9.0, 13.5, 12.88888888888889)","(51.0, 110.0, 97.5)","(1.75, 2.12, 2.1)","(8.5, 13.5, 13.136363636363637)"
12-01-2023 12:57:43.262642,"(26.0, 38.0, 35.951219512195124)","(31.0, 55.0, 50.6551724137931)","(2.8, 3.4, 3.3677685950413223)","(9.0, 13.5, 12.88888888888889)","(51.0, 110.0, 97.5)","(1.75, 2.12, 2.0971428571428574)","(8.5, 13.5, 13.323529411764707)"
12-01-2023 12:57:44.402600,"(26.0, 38.0, 28.375)","(31.0, 55.0, 50.8)","(2.8, 3.4, 3.3723684210526317)","(9.0, 13.5, 12.88888888888889)","(51.0, 110.0, 97.5)","(1.75, 2.1, 2.0961904761904764)","(8.5, 13.5, 13.357142857142858)"
12-01-2023 12:57:45.418289,"(26.0, 38.0, 32.07692307692308)","(31.0, 48.0, 46.5)","(2.8, 3.4, 3.3533333333333335)","(9.0, 13.5, 12.88888888888889)","(51.0, 110.0, 97.5)","(1.75, 2.1, 2.0961904761904764)","(8.5, 13.5, 13.357142857142858)"
12-01-2023 12:57:46.576263,"(26.0, 38.0, 32.07692307692308)","(31.0, 48.0, 45.33333333333333)","(2.8, 3.35, 3.3071428571428574)","(9.0, 14.0, 13.642857142857142)","(51.0, 110.0, 97.5)","(1.75, 2.1, 2.092)","(8.5, 13.5, 13.357142857142858)"
12-01-2023 12:57:47.812798,"(26.0, 38.0, 29.25)","(31.0, 48.0, 43.0)","(2.8, 3.3, 3.2954545454545454)","(9.0, 14.0, 13.642857142857142)","(51.0, 110.0, 97.5)","(1.75, 2.1, 2.096)","(8.5, 13.5, 13.357142857142858)"
12-01-2023 12:57:48.957084,"(26.0, 38.0, 31.583333333333332)","(31.0, 55.0, 50.77777777777778)","(2.8, 3.3, 3.2954545454545454)","(9.0, 14.0, 13.642857142857142)","(51.0, 110.0, 91.25)","(1.75, 2.1, 2.0907692307692307)","(8.5, 13.5, 12.884615384615385)"
12-01-2023 12:57:50.084687,"(26.0, 38.0, 31.583333333333332)","(31.0, 55.0, 52.625)","(2.8, 3.3, 3.2954545454545454)","(9.0, 14.0, 13.642857142857142)","(51.0, 110.0, 91.25)","(1.75, 2.12, 2.098181818181818)","(8.5, 13.5, 12.884615384615385)"
12-01-2023 12:57:51.099230,"(26.0, 38.0, 31.583333333333332)","(31.0, 55.0, 52.625)","(2.8, 3.3, 3.28125)","(9.0, 14.0, 13.642857142857142)","(51.0, 110.0, 97.5)","(1.75, 2.12, 2.105945945945946)","(8.5, 13.5, 12.884615384615385)"
12-01-2023 12:57:52.151858,"(26.0, 38.0, 31.583333333333332)","(31.0, 55.0, 52.625)","(2.8, 3.3, 3.28125)","(9.0, 14.0, 13.642857142857142)","(51.0, 110.0, 97.5)","(1.75, 2.12, 2.082666666666667)","(8.5, 13.5, 12.884615384615385)"
12-01-2023 12:57:53.223213,"(26.0, 38.0, 31.583333333333332)","(31.0, 48.0, 45.33333333333333)","(2.8, 3.3, 3.2954545454545454)","(9.0, 14.0, 13.7)","(51.0, 110.0, 97.5)","(1.75, 2.12, 2.082666666666667)","(8.5, 13.5, 12.884615384615385)"
12-01-2023 12:57:54.289694,"(26.0, 38.0, 31.583333333333332)","(31.0, 48.0, 45.33333333333333)","(2.8, 3.3, 3.297222222222222)","(9.0, 14.0, 13.7)","(51.0, 110.0, 97.5)","(1.75, 2.12, 2.0820408163265305)","(8.5, 13.5, 12.884615384615385)"
12-01-2023 12:57:55.269177,"(26.0, 38.0, 31.583333333333332)","(31.0, 48.0, 45.33333333333333)","(2.8, 3.3, 3.2954545454545454)","(9.0, 14.0, 13.7)","(51.0, 110.0, 97.5)","(1.75, 2.12, 2.0820408163265305)","(8.5, 13.5, 12.884615384615385)"
12-01-2023 12:57:56.417027,"(26.0, 38.0, 31.583333333333332)","(31.0, 50.0, 48.25)","(2.8, 3.3, 3.1607655502392342)","(9.0, 14.0, 12.864406779661017)","(51.0, 110.0, 97.5)","(1.75, 2.12, 2.104090909090909)","(8.5, 13.5, 12.259615384615385)"
12-01-2023 12:57:57.536295,"(26.0, 36.0, 28.941176470588236)","(31.0, 50.0, 49.44827586206897)","(2.8, 3.25, 3.1758620689655173)","(9.0, 13.0, 12.717391304347826)","(51.0, 110.0, 93.75)","(1.75, 2.16, 2.1406779661016953)","(8.5, 12.5, 12.281818181818181)"
12-01-2023 12:57:58.612972,"(26.0, 36.0, 29.333333333333332)","(31.0, 44.0, 40.8)","(2.8, 3.2, 3.163333333333333)","(9.0, 13.5, 13.0)","(51.0, 120.0, 102.5)","(1.75, 2.16, 2.124)","(8.5, 12.5, 12.469696969696969)"
12-01-2023 12:57:59.770409,"(26.0, 36.0, 30.866666666666667)","(31.0, 42.0, 40.5)","(2.8, 3.2, 3.1566666666666667)","(9.0, 13.5, 12.9375)","(51.0, 120.0, 98.0)","(1.75, 2.16, 2.1225531914893616)","(8.5, 12.5, 12.525423728813559)"
12-01-2023 12:58:00.933022,"(26.0, 36.0, 30.866666666666667)","(31.0, 42.0, 40.5)","(2.8, 3.2, 3.1566666666666667)","(9.0, 13.5, 12.9375)","(51.0, 150.0, 92.5)","(1.75, 2.16, 2.1208695652173915)","(8.5, 13.0, 12.462962962962964)"
12-01-2023 12:58:01.954501,"(26.0, 36.0, 30.647058823529413)","(31.0, 42.0, 40.5)","(2.8, 3.2, 3.1500000000000004)","(9.0, 13.5, 12.863636363636363)","(51.0, 130.0, 92.5)","(1.75, 2.16, 2.1208695652173915)","(8.5, 12.5, 12.411764705882353)"
12-01-2023 12:58:03.154121,"(26.0, 36.0, 30.857142857142858)","(31.0, 42.0, 36.857142857142854)","(2.8, 3.2, 3.1506849315068495)","(9.0, 13.5, 12.84375)","(51.0, 130.0, 95.625)","(1.75, 2.16, 2.1269724770642204)","(8.5, 12.5, 12.411764705882353)"
12-01-2023 12:58:04.301169,"(26.0, 36.0, 30.857142857142858)","(31.0, 42.0, 40.3448275862069)","(2.8, 3.2, 3.1506849315068495)","(9.0, 13.5, 12.84375)","(51.0, 130.0, 105.0)","(1.75, 2.16, 2.1269724770642204)","(8.5, 12.5, 12.411764705882353)"
12-01-2023 12:58:05.408774,"(26.0, 36.0, 30.857142857142858)","(31.0, 42.0, 36.857142857142854)","(2.8, 3.2, 3.1506849315068495)","(9.0, 13.5, 12.863636363636363)","(51.0, 120.0, 100.0)","(1.75, 2.16, 2.1397530864197534)","(8.5, 12.5, 12.411764705882353)"
12-01-2023 12:58:06.584383,"(26.0, 36.0, 30.857142857142858)","(31.0, 42.0, 38.0)","(2.8, 3.2, 3.1506849315068495)","(9.0, 13.5, 12.90625)","(51.0, 130.0, 80.0)","(1.75, 2.16, 2.1430051813471502)","(8.5, 12.5, 12.411764705882353)"
12-01-2023 12:58:07.756313,"(26.0, 36.0, 30.857142857142858)","(31.0, 42.0, 38.0)","(2.7, 3.2, 3.1586206896551725)","(9.0, 13.0, 12.90625)","(51.0, 120.0, 80.0)","(1.75, 2.16, 2.1309734513274337)","(8.5, 12.5, 12.411764705882353)"
12-01-2023 12:58:08.935057,"(26.0, 36.0, 30.857142857142858)","(31.0, 42.0, 36.857142857142854)","(2.7, 3.2, 3.144954128440367)","(9.0, 13.5, 13.08695652173913)","(51.0, 120.0, 75.0)","(1.75, 2.16, 2.139441340782123)","(8.5, 12.5, 12.411764705882353)"
