,Miss Fab Focus,Barelys Era,Helmet Giblet,Yuna Bale,Off Switch,Magical Doll,Dolly Quokka,Aston Audrey
14-12-2022 12:21:16.707886,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:18.415993,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:19.994674,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:21.563257,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:23.083742,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:24.527356,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.59)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:26.160450,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:27.716781,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:29.436499,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:31.117238,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:32.652976,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:34.108383,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:35.594813,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:37.175666,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:38.834293,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:40.385044,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:42.133296,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 50.15625)"
14-12-2022 12:21:43.895287,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 35.625)"
14-12-2022 12:21:45.437989,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.7800000000000002)","(19.0, 65.0, 35.625)"
14-12-2022 12:21:47.068248,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.8, 3.5875000000000004)","(19.0, 65.0, 35.625)"
14-12-2022 12:21:48.560530,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.5875000000000004)","(19.0, 65.0, 35.625)"
14-12-2022 12:21:49.999608,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 4.187878787878788)","(19.0, 65.0, 35.625)"
14-12-2022 12:21:51.521247,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 4.187878787878788)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:21:53.012957,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:21:54.490711,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:21:55.993137,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:21:57.412375,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:21:58.816191,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:00.205973,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:01.643207,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:03.037216,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:04.370804,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:06.011955,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:07.660209,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:09.518404,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:11.238434,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:12.904211,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:14.458367,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:15.937749,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:17.402867,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:18.838912,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:20.247925,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:21.650315,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:23.036049,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.59)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:24.667492,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:26.082629,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:27.547787,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 4.176)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:29.115879,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:30.598665,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:32.070386,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:33.540400,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.59)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:34.932117,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.266)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:36.304732,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:37.709886,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:39.130442,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:40.524761,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:42.041330,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:43.437529,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:44.921739,"(14.0, 30.0, 16.666666666666668)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 40.45454545454545)","(16.0, 42.0, 25.384615384615387)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 38.888888888888886)"
14-12-2022 12:22:46.443622,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.6058823529411765)","(19.0, 65.0, 50.15625)"
14-12-2022 12:22:48.038642,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:22:49.628001,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:22:51.473151,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:22:53.180172,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:22:55.257282,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:22:58.317183,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:00.539539,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:02.033161,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:03.469075,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:04.992860,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:06.668146,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:08.170054,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:09.811585,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:11.301618,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:12.842551,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:14.374967,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:16.141131,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.252)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:18.038684,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:19.614856,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:21.272302,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
14-12-2022 12:23:22.810023,"(14.0, 30.0, 19.333333333333332)","(2.8, 4.4, 3.2800000000000002)","(4.4, 6.8, 5.545454545454545)","(21.0, 95.0, 48.125)","(16.0, 42.0, 19.5)","(5.5, 10.0, 7.066666666666666)","(3.1, 4.4, 3.8600000000000003)","(19.0, 65.0, 50.15625)"
