,Summers Lost,Im Glad Too,Miss Sassy,Spitfire Sammy,Pollys Jester,Downpipe
08-01-2023 14:18:01.591652,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:02.459421,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:03.369646,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:04.327454,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:05.306827,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:06.254057,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:07.205758,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:08.067007,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:08.935747,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:09.931630,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:10.825950,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:11.679327,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.5, 7.3)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:12.527405,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 6.978571428571429)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:13.463304,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 6.978571428571429)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:14.378080,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 6.815384615384616)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:15.307181,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 7.107142857142858)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:16.302267,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 7.107142857142858)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:17.191004,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 7.107142857142858)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:18.118589,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 7.107142857142858)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:19.186454,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 7.107142857142858)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:20.073810,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 7.107142857142858)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:20.965300,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 7.107142857142858)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:21.839494,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 10.0, 7.107142857142858)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:22.851262,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:23.808373,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:24.733611,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:25.825410,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:26.745436,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:27.611004,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:28.488952,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:29.377732,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:30.264966,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:31.153692,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:32.041027,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:32.940961,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:33.857495,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:34.729924,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:35.802198,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:36.728672,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:37.599446,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:38.556096,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:39.488450,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:40.582113,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:41.451270,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:42.352024,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:43.237553,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 6.0, 4.114285714285714)","(3.8, 11.5, 6.333333333333333)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:44.298659,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.9, 5.3)","(3.8, 11.5, 7.76)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:45.341530,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 7.76)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:46.284902,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:47.224185,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:48.111511,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:49.043652,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:49.912383,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:50.860731,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:51.777455,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:52.657895,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:53.832472,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:54.921131,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:55.883551,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:56.950930,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:57.950630,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:58.939814,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:18:59.946204,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:00.977246,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:01.986839,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:03.053547,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:03.939679,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:04.867939,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:05.841341,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:06.836555,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:07.693446,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:08.652427,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:09.678048,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:10.679613,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:11.635147,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 11.0, 6.053333333333334)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:12.597731,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.5, 6.18)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:13.585487,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.5, 6.18)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:14.586877,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.5, 6.18)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:15.575191,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.5, 7.415384615384616)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:16.482825,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.0, 7.415384615384616)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:17.385390,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.0, 7.415384615384616)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:18.381779,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:19.344726,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:20.349544,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:21.245622,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.335)"
08-01-2023 14:19:22.152038,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.3)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:23.180912,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:24.193468,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:25.233409,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:26.215474,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:27.168004,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:28.147980,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:29.110418,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:30.010788,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:30.920233,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:31.846024,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:32.866944,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:33.980207,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:35.033271,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:35.996138,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:37.097124,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:38.072577,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:39.115759,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:40.355554,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
08-01-2023 14:19:41.465517,"(31.0, 340.0, 86.66666666666666)","(8.5, 14.5, 13.90909090909091)","(3.9, 5.8, 5.466666666666667)","(3.8, 10.0, 7.266666666666667)","(15.0, 34.0, 24.68181818181818)","(1.9, 2.74, 2.545)"
