,Clarenden Envoy,Sir Lucas,Culture King,Im Jimmy James Nz,Regal Scribe,Assassinator
12-01-2023 14:14:56.622963,"(2.6, 3.0, 2.98)","(4.0, 4.4, 4.08)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(4.6, 9.4, 8.127272727272727)","(4.8, 7.4, 7.0285714285714285)"
12-01-2023 14:14:57.591450,"(2.6, 3.0, 2.9466666666666668)","(4.0, 4.4, 4.08)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(4.6, 9.0, 8.26153846153846)","(4.8, 7.2, 6.9)"
12-01-2023 14:14:58.453226,"(2.6, 3.0, 2.9466666666666668)","(4.0, 4.4, 4.08)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(4.6, 9.0, 8.26153846153846)","(4.8, 7.2, 6.9)"
12-01-2023 14:14:59.436442,"(2.6, 3.0, 2.9466666666666668)","(4.0, 4.4, 4.08)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(4.6, 9.0, 8.26153846153846)","(4.8, 7.2, 7.0)"
12-01-2023 14:15:00.423922,"(2.6, 3.0, 2.9466666666666668)","(4.0, 4.4, 4.08)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(4.6, 9.0, 8.26153846153846)","(4.8, 7.6, 6.933333333333333)"
12-01-2023 14:15:01.456719,"(2.6, 3.0, 2.911578947368421)","(4.0, 4.4, 4.388461538461539)","(10.0, 14.0, 12.25)","(10.0, 99999, 99990)","(4.6, 9.0, 8.26153846153846)","(4.8, 7.6, 7.155555555555555)"
12-01-2023 14:15:02.484039,"(2.6, 3.0, 2.911578947368421)","(4.0, 4.5, 4.111111111111111)","(10.0, 13.5, 12.25)","(10.0, 99999, 99990)","(4.6, 9.0, 8.11111111111111)","(4.8, 7.6, 7.171428571428572)"
12-01-2023 14:15:03.381267,"(2.6, 2.96, 2.94)","(4.0, 4.3, 4.199999999999999)","(10.0, 13.5, 12.25)","(10.0, 99999, 99990)","(4.6, 9.0, 8.11111111111111)","(4.8, 7.4, 6.963636363636364)"
12-01-2023 14:15:04.436203,"(2.6, 2.96, 2.9257142857142857)","(4.0, 4.3, 4.133333333333333)","(10.0, 13.5, 12.25)","(10.0, 99999, 99990)","(4.6, 9.0, 8.725000000000001)","(4.8, 7.4, 6.973333333333334)"
12-01-2023 14:15:05.449378,"(2.6, 2.96, 2.9257142857142857)","(4.0, 4.3, 4.133333333333333)","(10.0, 13.5, 12.25)","(10.0, 99999, 99990)","(4.6, 8.8, 8.725000000000001)","(4.8, 7.4, 7.066666666666666)"
12-01-2023 14:15:06.371548,"(2.6, 2.96, 2.9236363636363634)","(4.0, 4.3, 4.133333333333333)","(10.0, 13.5, 12.25)","(10.0, 99999, 99990)","(4.6, 8.8, 8.725000000000001)","(4.8, 7.2, 7.066666666666666)"
12-01-2023 14:15:07.372619,"(2.6, 2.96, 2.9236363636363634)","(4.0, 4.3, 4.133333333333333)","(10.0, 13.5, 12.25)","(10.0, 99999, 99990)","(4.6, 8.8, 8.725000000000001)","(4.8, 7.2, 7.066666666666666)"
12-01-2023 14:15:08.468345,"(2.6, 2.96, 2.9225)","(4.0, 4.3, 4.133333333333333)","(10.0, 13.0, 12.428571428571429)","(10.0, 99999, 99990)","(4.6, 8.8, 8.725000000000001)","(4.8, 7.2, 7.066666666666666)"
12-01-2023 14:15:09.469435,"(2.6, 2.96, 2.9225)","(4.0, 4.3, 4.133333333333333)","(10.0, 13.0, 12.428571428571429)","(10.0, 99999, 99990)","(5.0, 8.8, 8.725000000000001)","(5.0, 7.2, 7.222222222222222)"
12-01-2023 14:15:10.494547,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 13.0, 11.88888888888889)","(10.0, 99999, 99990)","(5.0, 8.8, 8.725000000000001)","(5.0, 7.4, 7.030769230769231)"
12-01-2023 14:15:11.550395,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 13.0, 11.88888888888889)","(10.0, 99999, 99990)","(5.0, 8.8, 8.725000000000001)","(5.0, 7.4, 7.066666666666666)"
12-01-2023 14:15:12.597442,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 13.0, 11.88888888888889)","(10.0, 99999, 99990)","(5.0, 8.8, 8.725000000000001)","(5.0, 7.2, 7.066666666666666)"
12-01-2023 14:15:13.608671,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 13.0, 11.88888888888889)","(10.0, 99999, 99990)","(5.0, 8.8, 8.725000000000001)","(5.0, 7.2, 7.066666666666666)"
12-01-2023 14:15:14.698238,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 12.5, 12.0)","(10.0, 99999, 99990)","(5.0, 8.8, 8.725000000000001)","(5.0, 7.2, 7.066666666666666)"
12-01-2023 14:15:15.725134,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 12.5, 12.0)","(10.0, 99999, 99990)","(5.0, 8.8, 8.725000000000001)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:16.762487,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 12.5, 12.0)","(10.0, 99999, 99990)","(5.0, 8.8, 8.725000000000001)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:17.757296,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 12.5, 12.0)","(10.0, 99999, 99990)","(5.0, 8.8, 8.725000000000001)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:18.753005,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 12.5, 12.0)","(10.0, 99999, 99990)","(5.0, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:19.762746,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 12.5, 11.666666666666666)","(10.0, 99999, 99990)","(5.0, 8.8, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:20.721978,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 12.0, 11.666666666666666)","(10.0, 99999, 99990)","(5.0, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:21.728479,"(2.6, 2.96, 2.9225)","(3.8, 4.3, 4.133333333333333)","(10.0, 12.0, 11.666666666666666)","(10.0, 99999, 99990)","(5.5, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:22.795108,"(2.6, 2.96, 2.9225)","(3.6, 4.3, 4.133333333333333)","(10.0, 12.0, 11.666666666666666)","(10.0, 99999, 99990)","(5.5, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:23.726892,"(2.6, 2.96, 2.9225)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.5, 13.333333333333334)","(10.0, 99999, 99990)","(5.5, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:24.664763,"(2.6, 2.96, 2.921904761904762)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.5, 12.4)","(10.0, 99999, 99990)","(5.5, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:25.658886,"(2.6, 2.96, 2.921904761904762)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.5, 12.4)","(10.0, 99999, 99990)","(5.5, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:26.863970,"(2.6, 2.96, 2.9225)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(5.5, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:28.090890,"(2.6, 2.96, 2.9225)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(5.5, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:29.229862,"(2.6, 2.96, 2.9225)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(5.5, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:30.365290,"(2.6, 2.96, 2.9225)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(5.5, 8.6, 8.569230769230769)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:31.528991,"(2.6, 2.96, 2.9225)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.0, 12.333333333333334)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:32.635056,"(2.6, 2.96, 2.9225)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:33.667387,"(2.6, 2.96, 2.9225)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:34.692685,"(2.6, 2.96, 2.8766666666666665)","(3.6, 4.3, 4.133333333333333)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:35.612437,"(2.6, 2.96, 2.8766666666666665)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:36.693890,"(2.6, 2.96, 2.8766666666666665)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:37.837661,"(2.6, 2.96, 2.8766666666666665)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:38.841194,"(2.6, 2.96, 2.8766666666666665)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:39.933138,"(2.6, 2.96, 2.8766666666666665)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:41.092725,"(2.6, 2.96, 2.8766666666666665)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:42.111957,"(2.6, 2.96, 2.8766666666666665)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:43.233386,"(2.6, 2.96, 2.874285714285714)","(3.6, 4.3, 4.126315789473684)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.0285714285714285)"
12-01-2023 14:15:44.312747,"(2.6, 2.96, 2.855652173913043)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:45.245468,"(2.6, 2.96, 2.855652173913043)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:46.263238,"(2.6, 2.96, 2.855652173913043)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:47.195775,"(2.6, 2.96, 2.855652173913043)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:48.201241,"(2.6, 2.96, 2.855652173913043)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:49.230306,"(2.6, 2.96, 2.855652173913043)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:50.190620,"(2.6, 2.96, 2.855652173913043)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:51.126532,"(2.6, 3.0, 2.92)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:52.234713,"(2.6, 2.98, 2.9625)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:53.261351,"(2.6, 2.98, 2.956)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:54.332907,"(2.6, 2.98, 2.956)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.153846153846154)"
12-01-2023 14:15:55.338510,"(2.6, 2.98, 2.956)","(3.6, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.111111111111111)"
12-01-2023 14:15:56.445914,"(2.6, 2.98, 2.956)","(3.7, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:15:57.526719,"(2.6, 2.98, 2.956)","(3.7, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:15:58.545373,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:15:59.564644,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:00.669370,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:01.692886,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:02.643701,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.171428571428572)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.753846153846155)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:03.698571,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.114285714285714)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.666666666666668)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:04.834028,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.114285714285714)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:05.790336,"(2.5, 3.0, 2.94)","(3.7, 4.3, 4.114285714285714)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:06.812762,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.114285714285714)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:07.902719,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.114285714285714)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:08.893293,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.114285714285714)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:09.898371,"(2.5, 2.98, 2.956)","(3.7, 4.3, 4.114285714285714)","(10.0, 14.0, 12.714285714285714)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:10.949539,"(2.5, 2.98, 2.9285714285714284)","(3.7, 4.3, 4.114285714285714)","(10.0, 14.0, 11.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:11.855362,"(2.5, 2.98, 2.9285714285714284)","(3.7, 4.3, 4.114285714285714)","(10.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:12.931232,"(2.5, 2.98, 2.9285714285714284)","(3.7, 4.3, 4.114285714285714)","(10.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:13.904439,"(2.5, 2.98, 2.9285714285714284)","(3.7, 4.3, 4.114285714285714)","(10.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:14.875102,"(2.5, 2.98, 2.9285714285714284)","(3.7, 4.3, 4.171428571428572)","(10.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:15.860169,"(2.5, 2.98, 2.9285714285714284)","(3.7, 4.3, 4.171428571428572)","(10.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:16.807420,"(2.5, 2.98, 2.9285714285714284)","(3.5, 4.3, 4.171428571428572)","(10.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:17.786924,"(2.5, 2.98, 2.9285714285714284)","(3.5, 4.3, 4.171428571428572)","(10.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:18.824557,"(2.5, 2.98, 2.9285714285714284)","(3.5, 4.3, 4.171428571428572)","(10.0, 13.5, 11.357142857142858)","(10.0, 99999, 99990)","(5.5, 8.8, 8.75)","(5.0, 7.2, 7.133333333333334)"
12-01-2023 14:16:19.866810,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.333333333333334)","(10.0, 99999, 99990)","(6.0, 8.8, 8.75)","(5.5, 7.2, 7.133333333333334)"
12-01-2023 14:16:20.947212,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 11.5)","(10.0, 99999, 99990)","(6.0, 8.8, 9.275)","(5.5, 7.2, 6.933333333333334)"
12-01-2023 14:16:22.013134,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.6)","(10.0, 99999, 99990)","(6.0, 9.4, 9.177777777777777)","(5.5, 7.0, 6.933333333333334)"
12-01-2023 14:16:22.976568,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 11.25)","(10.0, 99999, 99990)","(6.0, 9.4, 9.0)","(5.5, 7.0, 6.875)"
12-01-2023 14:16:23.907292,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 11.25)","(10.0, 99999, 99990)","(6.0, 9.4, 9.222222222222221)","(5.5, 7.0, 6.875)"
12-01-2023 14:16:24.893420,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.681818181818182)","(10.0, 99999, 99990)","(6.0, 9.4, 9.222222222222221)","(5.5, 7.0, 6.875)"
12-01-2023 14:16:25.845681,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.681818181818182)","(10.0, 99999, 99990)","(6.0, 9.4, 9.222222222222221)","(5.5, 7.0, 6.875)"
12-01-2023 14:16:26.916064,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.681818181818182)","(10.0, 99999, 99990)","(6.0, 9.4, 9.222222222222221)","(5.5, 7.0, 6.875)"
12-01-2023 14:16:27.879926,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.4, 9.222222222222221)","(5.5, 7.0, 6.875)"
12-01-2023 14:16:28.919054,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.0, 6.875)"
12-01-2023 14:16:29.955313,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.0, 7.0)"
12-01-2023 14:16:30.902937,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 10.875)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:31.904550,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:32.995436,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.45)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:34.117433,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:35.230278,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.3, 4.171428571428572)","(9.0, 13.5, 12.333333333333334)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:36.339209,"(2.5, 2.98, 2.9285714285714284)","(3.6, 4.2, 4.1230769230769235)","(9.0, 13.5, 12.545454545454545)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:37.352988,"(2.5, 2.98, 2.9)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 12.545454545454545)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:38.493231,"(2.5, 3.1, 2.9885714285714284)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:39.591879,"(2.5, 3.1, 2.98)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:40.554208,"(2.5, 3.05, 2.934642857142857)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 12.0)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:41.667914,"(2.5, 3.05, 2.9164864864864866)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 10.875)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 6.95)"
12-01-2023 14:16:42.814026,"(2.5, 3.05, 2.91225)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 10.875)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.0, 7.04)"
12-01-2023 14:16:43.783995,"(2.5, 3.05, 2.905238095238095)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 10.875)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:44.825380,"(2.5, 3.0, 2.96)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 10.875)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:45.800042,"(2.5, 3.0, 2.96)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 12.692307692307692)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:46.763462,"(2.5, 3.0, 2.965)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 11.7)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 7.04)"
12-01-2023 14:16:47.809611,"(2.5, 3.0, 2.96)","(3.6, 4.2, 4.094117647058823)","(9.0, 13.5, 11.7)","(10.0, 99999, 99990)","(6.0, 9.4, 9.3)","(5.5, 7.2, 6.9)"
