,Katies Portrait,Swifty Gadget,Aston Nancy,Notorious Diesel,Ruby Tubes,Margo,Cosmic Bruce,Off The Radar
16-12-2022 13:49:21.661213,"(4.2, 5.9, 5.6)","(26.0, 85.0, 76.42857142857143)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.1, 3.9666666666666663)","(9.0, 14.5, 14.0)","(20.0, 32.0, 26.615384615384617)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.66, 2.564761904761905)"
16-12-2022 13:49:22.748023,"(4.2, 5.9, 5.6)","(26.0, 85.0, 79.54545454545455)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.1, 3.9363636363636365)","(9.0, 14.5, 14.0)","(20.0, 32.0, 26.615384615384617)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.66, 2.598095238095238)"
16-12-2022 13:49:23.827449,"(4.2, 5.9, 5.6)","(26.0, 95.0, 85.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9363636363636365)","(9.0, 14.5, 14.0)","(20.0, 32.0, 26.615384615384617)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.64, 2.5806896551724137)"
16-12-2022 13:49:24.955081,"(4.2, 5.9, 5.6)","(26.0, 95.0, 88.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9299999999999997)","(9.0, 14.5, 14.0)","(20.0, 32.0, 26.615384615384617)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.62, 2.58)"
16-12-2022 13:49:26.062089,"(4.2, 5.9, 5.675)","(26.0, 95.0, 88.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9272727272727272)","(9.0, 14.5, 14.0)","(20.0, 32.0, 26.615384615384617)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.62, 2.58)"
16-12-2022 13:49:27.103793,"(4.2, 6.4, 6.172727272727273)","(26.0, 95.0, 88.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9272727272727272)","(9.0, 14.5, 14.0)","(20.0, 32.0, 26.615384615384617)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.62, 2.58)"
16-12-2022 13:49:28.173365,"(4.2, 6.4, 6.1)","(26.0, 95.0, 90.33333333333334)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9272727272727272)","(9.0, 14.5, 14.0)","(20.0, 32.0, 26.166666666666668)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.6, 2.5384615384615383)"
16-12-2022 13:49:29.267649,"(4.2, 6.6, 6.3)","(26.0, 95.0, 90.33333333333334)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9272727272727272)","(9.0, 14.5, 14.0)","(19.0, 32.0, 26.166666666666668)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.6, 2.565)"
16-12-2022 13:49:30.233423,"(4.2, 6.6, 6.25)","(26.0, 95.0, 91.5)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9157894736842103)","(9.0, 14.5, 14.0)","(19.0, 32.0, 26.166666666666668)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.58, 2.565)"
16-12-2022 13:49:31.313799,"(4.2, 6.6, 6.25)","(26.0, 95.0, 91.5)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.9375)","(9.0, 14.5, 14.0)","(19.0, 32.0, 25.875)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.6, 2.5454545454545454)"
16-12-2022 13:49:32.476860,"(4.2, 6.2, 5.96)","(26.0, 95.0, 92.19999999999999)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.9375)","(9.0, 14.5, 14.0)","(19.0, 32.0, 25.875)","(12.0, 24.0, 22.333333333333332)","(2.3, 2.6, 2.546666666666667)"
16-12-2022 13:49:33.538372,"(4.2, 6.2, 5.96)","(26.0, 95.0, 92.19999999999999)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.9375)","(9.0, 14.5, 12.5)","(19.0, 32.0, 25.875)","(12.0, 24.0, 21.142857142857142)","(2.3, 2.6, 2.5810526315789475)"
16-12-2022 13:49:34.623589,"(4.2, 6.2, 5.96)","(26.0, 95.0, 89.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.9375)","(9.0, 14.5, 12.5)","(19.0, 32.0, 25.875)","(12.0, 24.0, 21.142857142857142)","(2.3, 2.6, 2.5766666666666667)"
16-12-2022 13:49:35.605437,"(4.2, 6.2, 6.066666666666666)","(26.0, 95.0, 89.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.9375)","(9.0, 14.5, 12.5)","(19.0, 32.0, 25.875)","(12.0, 24.0, 21.142857142857142)","(2.3, 2.6, 2.5766666666666667)"
16-12-2022 13:49:36.697262,"(4.2, 6.4, 6.177777777777778)","(26.0, 95.0, 89.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.9833333333333334)","(9.0, 16.0, 14.941176470588236)","(19.0, 32.0, 26.166666666666668)","(12.0, 24.0, 21.142857142857142)","(2.3, 2.6, 2.5766666666666667)"
16-12-2022 13:49:37.765504,"(4.2, 6.4, 6.177777777777778)","(26.0, 95.0, 89.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9833333333333334)","(9.0, 16.0, 14.941176470588236)","(19.0, 32.0, 26.166666666666668)","(12.0, 24.0, 21.142857142857142)","(2.3, 2.6, 2.5733333333333333)"
16-12-2022 13:49:38.818116,"(4.2, 6.6, 6.046153846153846)","(26.0, 95.0, 91.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9833333333333334)","(9.0, 16.0, 15.052631578947368)","(19.0, 32.0, 26.428571428571427)","(12.0, 24.0, 22.5)","(2.3, 2.58, 2.5647058823529414)"
16-12-2022 13:49:39.861505,"(4.2, 6.6, 6.12)","(26.0, 95.0, 87.85714285714286)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9375)","(9.0, 16.0, 15.157894736842106)","(19.0, 30.0, 26.428571428571427)","(12.0, 24.0, 22.75)","(2.3, 2.6, 2.55)"
16-12-2022 13:49:40.870774,"(4.2, 6.6, 6.3)","(26.0, 95.0, 90.0)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 14.857142857142858)","(19.0, 30.0, 26.428571428571427)","(12.0, 24.0, 22.75)","(2.3, 2.58, 2.5454545454545454)"
16-12-2022 13:49:41.865636,"(4.2, 6.6, 6.3)","(26.0, 95.0, 75.76923076923077)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 14.763157894736842)","(19.0, 30.0, 26.428571428571427)","(12.0, 24.0, 22.75)","(2.3, 2.6, 2.5454545454545454)"
16-12-2022 13:49:42.913515,"(4.2, 6.6, 6.3)","(26.0, 95.0, 75.76923076923077)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.938888888888889)","(9.0, 15.5, 14.5)","(19.0, 30.0, 26.428571428571427)","(12.0, 24.0, 22.75)","(2.3, 2.6, 2.526666666666667)"
16-12-2022 13:49:43.920236,"(4.2, 6.6, 6.3)","(26.0, 95.0, 75.76923076923077)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.938888888888889)","(9.0, 15.5, 14.5)","(19.0, 30.0, 26.428571428571427)","(12.0, 24.0, 22.75)","(2.3, 2.54, 2.536)"
16-12-2022 13:49:44.977485,"(4.4, 6.6, 6.3)","(26.0, 95.0, 75.76923076923077)","(26.0, 75.0, 68.71428571428572)","(3.5, 3.95, 3.938888888888889)","(9.0, 15.5, 14.5)","(19.0, 30.0, 26.428571428571427)","(12.0, 24.0, 22.8)","(2.25, 2.54, 2.536)"
16-12-2022 13:49:46.007465,"(4.4, 6.6, 6.3)","(26.0, 95.0, 81.11111111111111)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9833333333333334)","(9.0, 15.5, 14.5)","(19.0, 30.0, 26.428571428571427)","(12.0, 24.0, 22.8)","(2.25, 2.54, 2.5540000000000003)"
16-12-2022 13:49:47.081344,"(4.4, 6.6, 6.3)","(26.0, 95.0, 84.13043478260869)","(26.0, 75.0, 68.71428571428572)","(3.5, 4.0, 3.9833333333333334)","(9.0, 15.5, 14.5)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 22.8)","(2.25, 2.56, 2.5540000000000003)"
16-12-2022 13:49:48.170627,"(4.4, 6.6, 6.3)","(26.0, 95.0, 84.13043478260869)","(26.0, 75.0, 61.8)","(3.5, 4.0, 3.9833333333333334)","(9.0, 15.5, 14.75)","(19.0, 30.0, 24.705882352941178)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.56, 2.5540000000000003)"
16-12-2022 13:49:49.220336,"(4.4, 6.6, 6.3)","(26.0, 95.0, 82.03703703703704)","(26.0, 75.0, 63.4)","(3.5, 4.0, 3.938888888888889)","(9.0, 15.5, 14.75)","(19.0, 30.0, 24.705882352941178)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.56, 2.548)"
16-12-2022 13:49:50.182321,"(4.4, 6.6, 6.3)","(26.0, 95.0, 82.03703703703704)","(26.0, 75.0, 63.4)","(3.5, 3.95, 3.938888888888889)","(9.0, 15.5, 14.75)","(19.0, 30.0, 24.705882352941178)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.58, 2.548)"
16-12-2022 13:49:51.227122,"(4.4, 6.6, 6.3)","(26.0, 95.0, 82.03703703703704)","(26.0, 75.0, 63.4)","(3.5, 3.95, 3.938888888888889)","(9.0, 15.5, 14.75)","(19.0, 30.0, 24.705882352941178)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.58, 2.528)"
16-12-2022 13:49:52.521730,"(4.4, 6.6, 6.3)","(26.0, 95.0, 82.03703703703704)","(26.0, 75.0, 63.4)","(3.5, 4.0, 3.9833333333333334)","(9.0, 15.5, 14.75)","(19.0, 30.0, 25.0)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.56, 2.5415384615384617)"
16-12-2022 13:49:53.614627,"(4.4, 6.6, 6.3)","(26.0, 95.0, 82.03703703703704)","(26.0, 75.0, 63.4)","(3.5, 4.0, 3.9375)","(9.0, 15.5, 14.75)","(19.0, 30.0, 24.8)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.56, 2.5385714285714287)"
16-12-2022 13:49:54.587783,"(4.4, 6.6, 6.3)","(26.0, 95.0, 82.03703703703704)","(26.0, 75.0, 67.26666666666667)","(3.5, 3.95, 3.9375)","(9.0, 15.5, 15.147058823529413)","(19.0, 30.0, 24.8)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.56, 2.5385714285714287)"
16-12-2022 13:49:55.771903,"(4.4, 6.6, 6.3)","(26.0, 95.0, 82.03703703703704)","(26.0, 75.0, 67.26666666666667)","(3.5, 3.95, 3.9375)","(9.0, 15.5, 15.147058823529413)","(19.0, 30.0, 24.8)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.56, 2.5385714285714287)"
16-12-2022 13:49:57.017350,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 67.26666666666667)","(3.5, 3.95, 3.9375)","(9.0, 15.5, 15.147058823529413)","(19.0, 30.0, 24.8)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.56, 2.5583333333333336)"
16-12-2022 13:49:58.107069,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 67.26666666666667)","(3.5, 3.95, 3.9375)","(9.0, 15.5, 14.75)","(19.0, 30.0, 25.25)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.56, 2.532)"
16-12-2022 13:49:59.218046,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 67.26666666666667)","(3.5, 3.95, 3.9375)","(9.0, 15.5, 14.75)","(19.0, 29.0, 24.875)","(12.0, 24.0, 23.166666666666668)","(2.25, 2.58, 2.5730434782608698)"
16-12-2022 13:50:00.299065,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 67.26666666666667)","(3.5, 3.95, 3.9833333333333334)","(9.0, 15.5, 13.6)","(19.0, 28.0, 24.25)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.58, 2.5733333333333333)"
16-12-2022 13:50:01.321025,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 63.4)","(3.5, 4.0, 3.938888888888889)","(9.0, 16.0, 12.923076923076923)","(19.0, 28.0, 23.90909090909091)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.58, 2.565185185185185)"
16-12-2022 13:50:02.304802,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 63.4)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 12.923076923076923)","(19.0, 28.0, 23.90909090909091)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.58, 2.565714285714286)"
16-12-2022 13:50:03.278949,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 63.4)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 12.923076923076923)","(19.0, 28.0, 23.90909090909091)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.58, 2.565714285714286)"
16-12-2022 13:50:04.305762,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 63.4)","(3.5, 3.95, 3.9833333333333334)","(9.0, 16.0, 12.923076923076923)","(19.0, 28.0, 23.666666666666668)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.58, 2.555)"
16-12-2022 13:50:05.324698,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 63.4)","(3.5, 4.0, 3.9833333333333334)","(9.0, 16.0, 12.923076923076923)","(19.0, 27.0, 23.666666666666668)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:06.407427,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 63.4)","(3.5, 4.0, 3.9833333333333334)","(9.0, 16.0, 15.5)","(19.0, 27.0, 23.5)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:07.590447,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 63.0)","(3.5, 4.0, 3.9833333333333334)","(9.0, 16.0, 15.285714285714285)","(19.0, 27.0, 23.5)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:08.653904,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 75.0, 60.714285714285715)","(3.5, 4.0, 3.9833333333333334)","(9.0, 16.0, 15.285714285714285)","(19.0, 27.0, 23.5)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:09.696626,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.285714285714285)","(19.0, 27.0, 23.5)","(12.0, 24.0, 21.692307692307693)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:10.766642,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.285714285714285)","(19.0, 26.0, 23.5)","(12.0, 24.0, 20.266666666666666)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:11.933071,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.5)","(19.0, 26.0, 23.5)","(12.0, 24.0, 20.363636363636363)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:13.076151,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.5)","(19.0, 26.0, 23.5)","(12.0, 24.0, 20.363636363636363)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:14.173533,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.5)","(19.0, 26.0, 23.5)","(12.0, 24.0, 20.363636363636363)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:15.217697,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.55)","(19.0, 26.0, 23.5)","(12.0, 24.0, 20.266666666666666)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:16.324678,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.55)","(19.0, 26.0, 23.5)","(12.0, 24.0, 20.266666666666666)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:17.418410,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.55)","(19.0, 26.0, 23.5)","(12.0, 24.0, 20.266666666666666)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:18.395941,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.55)","(19.0, 26.0, 23.5)","(12.0, 24.0, 20.266666666666666)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:19.399286,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 15.785714285714285)","(19.0, 26.0, 24.29268292682927)","(12.0, 24.0, 23.23076923076923)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:20.429971,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 15.785714285714285)","(19.0, 26.0, 24.29268292682927)","(12.0, 24.0, 23.23076923076923)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:21.456672,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 15.785714285714285)","(19.0, 26.0, 24.29268292682927)","(12.0, 24.0, 23.23076923076923)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:22.488214,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 15.785714285714285)","(19.0, 26.0, 24.29268292682927)","(12.0, 24.0, 23.23076923076923)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:23.489723,"(4.4, 6.6, 6.3)","(26.0, 90.0, 81.30434782608695)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 15.785714285714285)","(19.0, 26.0, 24.64864864864865)","(12.0, 24.0, 23.23076923076923)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:24.556074,"(4.4, 6.8, 6.088888888888889)","(26.0, 90.0, 80.0)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 15.785714285714285)","(19.0, 26.0, 24.64864864864865)","(12.0, 24.0, 23.23076923076923)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:25.506286,"(4.4, 6.8, 6.088888888888889)","(26.0, 90.0, 80.0)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 15.785714285714285)","(19.0, 26.0, 24.29268292682927)","(12.0, 24.0, 23.23076923076923)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:26.530193,"(4.4, 6.8, 6.088888888888889)","(26.0, 90.0, 80.0)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 15.785714285714285)","(19.0, 26.0, 24.29268292682927)","(12.0, 24.0, 23.23076923076923)","(2.25, 2.56, 2.555)"
16-12-2022 13:50:27.678343,"(4.4, 6.8, 6.088888888888889)","(26.0, 90.0, 80.0)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.735294117647058)","(19.0, 26.0, 24.29268292682927)","(13.0, 24.0, 21.142857142857142)","(2.2, 2.56, 2.555)"
16-12-2022 13:50:28.692680,"(4.4, 6.8, 6.114285714285714)","(26.0, 80.0, 78.0)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.938888888888889)","(9.0, 16.0, 15.735294117647058)","(19.0, 26.0, 24.29268292682927)","(13.0, 24.0, 20.363636363636363)","(2.2, 2.58, 2.5514285714285716)"
16-12-2022 13:50:29.746833,"(4.4, 6.8, 6.114285714285714)","(26.0, 80.0, 78.0)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.959090909090909)","(9.0, 16.0, 15.735294117647058)","(19.0, 26.0, 24.64864864864865)","(13.0, 24.0, 20.363636363636363)","(2.2, 2.56, 2.5176470588235293)"
16-12-2022 13:50:30.791958,"(4.4, 6.8, 6.114285714285714)","(26.0, 80.0, 76.875)","(31.0, 80.0, 74.0)","(3.5, 4.0, 3.959090909090909)","(9.0, 16.0, 15.735294117647058)","(19.0, 26.0, 24.29268292682927)","(13.0, 24.0, 20.363636363636363)","(2.2, 2.56, 2.533333333333333)"
16-12-2022 13:50:31.876455,"(4.4, 6.8, 6.114285714285714)","(26.0, 80.0, 76.875)","(31.0, 80.0, 74.0)","(3.5, 4.0, 3.9375)","(9.0, 16.0, 15.735294117647058)","(19.0, 26.0, 24.29268292682927)","(13.0, 24.0, 20.363636363636363)","(2.2, 2.54, 2.533333333333333)"
16-12-2022 13:50:32.910111,"(4.4, 6.8, 6.75)","(26.0, 80.0, 76.875)","(31.0, 80.0, 74.0)","(3.5, 3.95, 3.9375)","(9.0, 16.0, 15.735294117647058)","(19.0, 26.0, 24.29268292682927)","(13.0, 24.0, 20.363636363636363)","(2.2, 2.54, 2.533333333333333)"
16-12-2022 13:50:33.964919,"(4.6, 6.8, 6.55)","(31.0, 80.0, 76.875)","(31.0, 80.0, 74.0)","(3.4, 3.95, 3.9375)","(10.0, 16.0, 15.735294117647058)","(18.0, 26.0, 24.29268292682927)","(14.0, 24.0, 20.363636363636363)","(2.25, 2.54, 2.533333333333333)"
16-12-2022 13:50:35.076941,"(4.6, 7.0, 6.709090909090909)","(31.0, 80.0, 76.875)","(31.0, 80.0, 74.0)","(3.4, 3.95, 3.9375)","(10.0, 16.0, 15.735294117647058)","(18.0, 26.0, 24.29268292682927)","(14.0, 24.0, 20.285714285714285)","(2.25, 2.54, 2.5285714285714285)"
16-12-2022 13:50:36.144423,"(4.6, 7.0, 6.709090909090909)","(31.0, 80.0, 76.875)","(31.0, 80.0, 74.0)","(3.4, 3.95, 3.9375)","(10.0, 16.0, 15.735294117647058)","(18.0, 26.0, 24.29268292682927)","(14.0, 24.0, 20.363636363636363)","(2.25, 2.54, 2.533333333333333)"
16-12-2022 13:50:37.123993,"(4.6, 7.0, 6.709090909090909)","(31.0, 80.0, 76.875)","(31.0, 80.0, 74.0)","(3.4, 3.95, 3.9375)","(10.0, 16.0, 15.735294117647058)","(18.0, 26.0, 24.29268292682927)","(14.0, 24.0, 21.88888888888889)","(2.25, 2.54, 2.533333333333333)"
16-12-2022 13:50:38.139096,"(4.6, 7.0, 6.709090909090909)","(31.0, 80.0, 76.875)","(31.0, 80.0, 74.0)","(3.4, 3.95, 3.88)","(10.0, 16.0, 15.735294117647058)","(18.0, 26.0, 24.29268292682927)","(14.0, 23.0, 21.857142857142858)","(2.25, 2.54, 2.533333333333333)"
16-12-2022 13:50:39.205369,"(4.6, 7.0, 6.709090909090909)","(31.0, 80.0, 76.875)","(31.0, 75.0, 65.38461538461539)","(3.4, 3.95, 3.8722222222222222)","(10.0, 16.0, 15.735294117647058)","(18.0, 26.0, 24.29268292682927)","(14.0, 24.0, 21.857142857142858)","(2.25, 2.54, 2.533333333333333)"
16-12-2022 13:50:40.248341,"(4.6, 7.0, 6.709090909090909)","(31.0, 80.0, 77.5)","(31.0, 75.0, 65.38461538461539)","(3.4, 3.95, 3.8722222222222222)","(10.0, 16.0, 15.735294117647058)","(18.0, 26.0, 24.29268292682927)","(13.0, 24.0, 21.857142857142858)","(2.25, 2.54, 2.52)"
16-12-2022 13:50:41.248828,"(4.6, 7.0, 6.762962962962963)","(31.0, 85.0, 75.0)","(31.0, 75.0, 65.38461538461539)","(3.4, 3.95, 3.868181818181818)","(10.0, 16.0, 15.735294117647058)","(18.0, 26.0, 24.29268292682927)","(13.0, 24.0, 21.857142857142858)","(2.25, 2.54, 2.52)"
16-12-2022 13:50:42.307546,"(4.6, 7.0, 6.827027027027027)","(31.0, 85.0, 75.17241379310344)","(31.0, 75.0, 65.38461538461539)","(3.4, 3.95, 3.868181818181818)","(10.0, 16.0, 15.735294117647058)","(18.0, 26.0, 24.29268292682927)","(13.0, 24.0, 21.857142857142858)","(2.25, 2.54, 2.5095238095238095)"
16-12-2022 13:50:43.346328,"(4.6, 7.0, 6.810526315789474)","(31.0, 85.0, 75.17241379310344)","(31.0, 75.0, 68.05555555555556)","(3.4, 3.95, 3.868181818181818)","(10.0, 16.0, 15.625)","(18.0, 26.0, 24.29268292682927)","(13.0, 24.0, 21.857142857142858)","(2.25, 2.54, 2.5095238095238095)"
16-12-2022 13:50:44.391102,"(4.6, 7.0, 6.810526315789474)","(31.0, 85.0, 75.17241379310344)","(31.0, 75.0, 68.05555555555556)","(3.4, 3.95, 3.868181818181818)","(10.0, 16.0, 15.625)","(18.0, 26.0, 24.29268292682927)","(13.0, 24.0, 20.363636363636363)","(2.25, 2.54, 2.4817391304347827)"
16-12-2022 13:50:45.436328,"(4.6, 7.0, 6.844444444444444)","(31.0, 85.0, 75.17241379310344)","(31.0, 75.0, 68.05555555555556)","(3.4, 3.95, 3.8785714285714286)","(10.0, 16.0, 15.625)","(18.0, 26.0, 24.64864864864865)","(13.0, 24.0, 20.363636363636363)","(2.25, 2.5, 2.4817391304347827)"
16-12-2022 13:50:46.478711,"(4.6, 7.0, 6.844444444444444)","(31.0, 85.0, 75.17241379310344)","(31.0, 75.0, 68.05555555555556)","(3.4, 3.95, 3.89)","(10.0, 16.0, 15.833333333333334)","(18.0, 26.0, 24.64864864864865)","(13.0, 24.0, 20.363636363636363)","(2.25, 2.5, 2.4817391304347827)"
16-12-2022 13:50:47.529459,"(4.6, 7.0, 6.85)","(31.0, 85.0, 75.17241379310344)","(31.0, 75.0, 68.05555555555556)","(3.4, 3.95, 3.8833333333333333)","(10.0, 16.0, 17.25)","(18.0, 26.0, 24.64864864864865)","(13.0, 24.0, 20.333333333333332)","(2.25, 2.5, 2.442727272727273)"
16-12-2022 13:50:48.662123,"(4.6, 7.0, 6.869565217391305)","(31.0, 85.0, 75.17241379310344)","(31.0, 75.0, 68.05555555555556)","(3.4, 3.95, 3.89)","(10.0, 18.0, 17.0)","(18.0, 26.0, 24.64864864864865)","(13.0, 24.0, 21.066666666666666)","(2.25, 2.5, 2.453333333333333)"
