,Only You,Fake,Teskey,Little Joe,Cartwheel,Pattaya Pete,Charlie Bender
04-01-2023 16:12:09.206239,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 4.061904761904762)","(4.4, 11.0, 7.388888888888889)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:10.432443,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 4.061904761904762)","(4.4, 11.0, 7.388888888888889)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:11.646629,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 4.061904761904762)","(4.4, 11.0, 7.388888888888889)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:12.853258,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 11.0, 7.388888888888889)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:14.054121,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 11.0, 7.388888888888889)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:15.300177,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 11.0, 8.5)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:16.518134,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 11.0, 8.5)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:17.720321,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 11.0, 8.5)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:18.882516,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 11.0, 8.5)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:20.258029,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 11.0, 8.5)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:21.671040,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 11.0, 8.5)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:22.962248,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 11.0, 9.423076923076923)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:24.294312,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 12.5, 9.9)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:25.940160,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 12.5, 9.9)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:27.585066,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 12.5, 9.9)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:28.879134,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 12.5, 9.9)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:30.091681,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 12.5, 9.9)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:31.273028,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 3.8214814814814817)","(4.4, 12.5, 9.9)","(14.0, 28.0, 20.5)","(7.5, 14.0, 12.622222222222222)","(5.0, 9.2, 8.670588235294117)"
04-01-2023 16:12:32.415756,"(9.0, 15.0, 13.8)","(4.2, 6.8, 5.952173913043478)","(3.0, 4.4, 4.242222222222223)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:33.719596,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:35.143338,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:36.617524,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:38.052786,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:39.404710,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:40.924994,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:43.002851,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:44.318274,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:45.552967,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:46.837378,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.09375)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:48.243255,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 11.142857142857142)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:49.603608,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 11.142857142857142)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:51.036239,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 11.142857142857142)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:52.269827,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 11.142857142857142)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:53.506997,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 11.142857142857142)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:54.715155,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 9.375)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:55.865572,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 10.795454545454545)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:57.060345,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.5, 11.263157894736842)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:58.379271,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 11.263157894736842)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:12:59.615793,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 11.263157894736842)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:00.864664,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 11.263157894736842)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:02.396972,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 11.263157894736842)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:03.950421,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 11.263157894736842)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:05.221426,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:06.509694,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:08.057668,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:09.457266,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:10.701816,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:11.888612,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:13.083849,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:14.288454,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:15.497020,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:16.713876,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:17.892987,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:18.944643,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:20.178503,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:21.267681,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:22.430544,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:23.666307,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:24.959374,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:26.056994,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:27.258971,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:28.463087,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:29.468416,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:30.640479,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.953846153846154)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:31.832307,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.923076923076923)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:32.778430,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.923076923076923)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:33.818503,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.923076923076923)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:34.867219,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.923076923076923)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:35.908593,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.923076923076923)","(14.0, 28.0, 22.23076923076923)","(7.5, 14.0, 11.416666666666668)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:37.036521,"(9.0, 15.5, 13.105263157894736)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.923076923076923)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:38.139249,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.923076923076923)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:39.260171,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.923076923076923)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:40.320731,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.923076923076923)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:41.398707,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:42.457209,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:43.574090,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:44.662199,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:45.642876,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:46.581022,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:47.621809,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:48.650707,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:49.655644,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:50.843824,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:52.042269,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:53.109051,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:54.088304,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:55.218067,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:56.229465,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:57.184609,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:58.282953,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:13:59.289053,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
04-01-2023 16:14:00.223450,"(9.0, 15.0, 13.235294117647058)","(4.2, 6.6, 6.454545454545454)","(3.0, 4.3, 4.153333333333333)","(4.4, 12.0, 10.620000000000001)","(14.0, 28.0, 20.5)","(7.5, 14.0, 10.693333333333333)","(5.0, 9.2, 8.45)"
